GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,87.2,18|76,50915,5|76,83.8,19|76,50915,4|76
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,48.4,56|76,65593,32|76,49.4,54|76,66493,33|76
B. K-8 / 0 - 400,Union,1710,Garwood Boro,49.1,54|76,78212,61|76,47.9,55|76,86132,68|76
B. K-8 / 0 - 400,Union,5810,Winfield Twp,64.6,38|76,60333,15|76,69.9,31|76,62542,18|76
B. K-8 / 0 - 400,Warren,70,Alpha Boro,147.3,4|76,72559,52|76,206.0,1|76,51868,5|76
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,62.3,42|76,68797,45|76,61.3,41|76,71489,46|76
B. K-8 / 0 - 400,Warren,2250,Hope Twp,131.0,6|76,64548,27|76,134.0,8|76,66813,35|76
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,83.0,22|76,70445,48|76,87.7,16|76,64485,26|76
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,102.3,14|76,67106,40|76,62.4,40|76,79353,58|76
B. K-8 / 0 - 400,Warren,5780,White Twp,89.7,16|76,73705,54|76,86.7,17|76,79437,59|76
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,59.2,N.A.,77549,N.A.,60.4,N.A.,78718,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,62.8,N.A.,75704,N.A.,61.8,N.A.,76878,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,67.0,N.A.,83393,N.A.,65.8,N.A.,85278,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,66.5,N.A.,82680,N.A.,66.3,N.A.,84250,N.A.
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,55.4,45|64,79503,53|64,57.4,41|64,77389,44|64
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,70.6,17|64,81331,56|64,77.5,13|64,91512,59|64
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,48.4,56|64,72188,35|64,50.4,55|64,81037,49|64
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,75.0,14|64,89537,62|64,73.0,16|64,89537,58|64
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,45.7,59|64,81081,55|64,46.6,61|64,84476,54|64
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,62.8,31|64,73719,40|64,64.0,30|64,77974,46|64
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,65.5,23|64,66148,21|64,69.8,21|64,66148,16|64
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,62.9,30|64,81961,57|64,64.5,29|64,91964,60|64
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,66.5,21|64,74513,43|64,67.1,27|64,77964,45|64
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,55.1,47|64,82432,58|64,52.8,49|64,82432,51|64
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,60.2,34|64,71303,33|64,51.3,54|64,78342,47|64
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,65.1,24|64,69275,29|64,60.4,37|64,68720,22|64
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,59.6,35|64,62199,12|64,66.5,28|64,60737,6|64
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,63.8,29|64,58098,3|64,57.3,42|64,60015,4|64
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,57.3,43|64,92257,64|64,55.3,46|64,92257,61|64
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,59.0,39|64,62397,13|64,62.7,32|64,64856,12|64
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,59.1,38|64,79113,51|64,68.7,24|64,92697,62|64
C. K-8 / 401 - 750,Camden,190,Barrington Boro,78.4,12|64,73379,39|64,75.6,15|64,83580,52|64
C. K-8 / 401 - 750,Camden,340,Berlin Twp,67.0,20|64,62841,15|64,76.0,14|64,66556,17|64
C. K-8 / 401 - 750,Camden,880,Clementon Boro,55.2,46|64,59896,8|64,47.4,59|64,60000,3|64
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,62.6,32|64,59691,6|64,61.3,36|64,61334,7|64
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,67.4,19|64,59843,7|64,67.6,25|64,61967,10|64
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,76.2,13|64,59569,5|64,83.4,11|64,61470,8|64
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,65.1,24|64,55758,1|64,57.7,40|64,58725,2|64
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,66.0,22|64,59127,4|64,94.8,5|64,63917,11|64
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,112.4,1|64,60468,11|64,147.4,1|64,60323,5|64
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,92.4,3|64,77071,48|64,59.3,39|64,72720,32|64
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,68.7,18|64,69299,30|64,92.6,7|64,70632,28|64
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,51.8,52|64,57350,2|64,71.5,17|64,65575,14|64
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,57.4,42|64,86400,60|64,55.0,47|64,86400,55|64
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,89.6,5|64,74020,41|64,101.3,4|64,72500,30|64
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,46.1,58|64,64020,17|64,52.1,52|64,73608,37|64
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,54.9,49|64,78975,50|64,52.6,50|64,82025,50|64
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,51.9,51|64,85927,59|64,62.6,33|64,94971,64|64
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,39.0,63|64,79225,52|64,47.3,60|64,73780,39|64
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,43.6,61|64,65150,20|64,45.5,62|64,69550,24|64
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,64.7,26|64,60043,9|64,67.6,25|64,61893,9|64
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,57.6,41|64,75139,45|64,56.7,43|64,74179,40|64
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,49.5,55|64,74650,44|64,49.0,58|64,72525,31|64
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,44.5,60|64,68810,26|64,49.7,56|64,69871,25|64
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,58.1,40|64,66818,22|64,56.5,44|64,69932,26|64
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,88.9,6|64,60462,10|64,79.7,12|64,53470,1|64
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,79.4,11|64,64529,18|64,112.4,2|64,67279,18|64
C. K-8 / 401 - 750,Morris,460,Boonton Twp,55.1,47|64,73288,38|64,62.2,34|64,73650,38|64
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,53.3,50|64,71668,34|64,53.0,48|64,71974,29|64
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,57.2,44|64,79941,54|64,70.1,19|64,88295,57|64
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,62.6,32|64,62985,16|64,69.4,23|64,69523,23|64
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,85.5,8|64,88935,61|64,86.4,8|64,87393,56|64
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,105.8,2|64,62399,14|64,106.6,3|64,66086,15|64
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,48.0,57|64,72500,37|64,49.3,57|64,75610,41|64
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,64.0,28|64,69879,31|64,55.8,45|64,73590,36|64
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,38.9,64|64,75744,47|64,40.6,64|64,76465,42|64
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,86.7,7|64,77815,49|64,69.5,22|64,80745,48|64
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,72.0,16|64,67880,24|64,71.2,18|64,67880,20|64
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,50.6,54|64,75446,46|64,51.8,53|64,77184,43|64
C. K-8 / 401 - 750,Sussex,90,Andover Reg,42.9,62|64,70856,32|64,40.9,63|64,70425,27|64
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,59.2,37|64,89960,63|64,61.9,35|64,94254,63|64
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,59.3,36|64,67011,23|64,62.9,31|64,67714,19|64
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,51.3,53|64,64841,19|64,52.5,51|64,83851,53|64
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,64.6,27|64,68965,27|64,60.3,38|64,73481,34|64
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,80.4,10|64,69098,28|64,93.0,6|64,73528,35|64
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,74.5,15|64,74235,42|64,85.1,9|64,65528,13|64
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,82.6,9|64,72376,36|64,69.9,20|64,73397,33|64
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,92.4,3|64,68443,25|64,84.0,10|64,68194,21|64
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,59.2,N.A.,77549,N.A.,60.4,N.A.,78718,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,62.8,N.A.,75704,N.A.,61.8,N.A.,76878,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,67.0,N.A.,83393,N.A.,65.8,N.A.,85278,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,66.5,N.A.,82680,N.A.,66.3,N.A.,84250,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,77.5,14|75,68259,12|75,59.7,38|76,69481,10|76
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,60.6,38|75,85404,57|75,63.4,29|76,84929,51|76
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,73.9,17|75,66930,7|75,70.3,21|76,63032,2|76
D. K-8 / 751 +,Atlantic,2680,Linwood City,63.3,35|75,72887,24|75,61.8,33|76,73281,19|76
D. K-8 / 751 +,Atlantic,3720,Northfield City,65.9,27|75,59893,1|75,54.9,55|76,61028,1|76
D. K-8 / 751 +,Atlantic,4800,Somers Point City,51.2,60|75,87798,65|75,47.1,65|76,86243,57|76
D. K-8 / 751 +,Bergen,40,Allendale Boro,84.3,7|75,99425,75|75,83.3,7|76,102625,76|76
D. K-8 / 751 +,Bergen,930,Closter Boro,63.5,34|75,79668,41|75,63.3,30|76,86216,56|76
D. K-8 / 751 +,Bergen,1070,Demarest Boro,58.7,45|75,73205,27|75,50.9,60|76,74956,27|76
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,52.6,56|75,78636,38|75,58.9,45|76,76786,32|76
D. K-8 / 751 +,Bergen,1470,Fairview Boro,85.3,6|75,62835,3|75,81.6,8|76,65200,5|76
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,40.2,73|75,80158,43|75,42.1,74|76,81666,45|76
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,58.6,46|75,91791,68|75,61.6,35|76,96078,70|76
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,113.4,2|75,71598,20|75,99.9,4|76,74289,23|76
D. K-8 / 751 +,Bergen,3060,Maywood Boro,69.9,22|75,73150,26|75,79.4,10|76,73850,22|76
D. K-8 / 751 +,Bergen,3330,Montvale Boro,67.9,24|75,80668,44|75,75.0,15|76,85247,53|76
D. K-8 / 751 +,Bergen,3760,Oakland Boro,48.3,61|75,86182,60|75,45.9,70|76,89591,66|76
D. K-8 / 751 +,Bergen,3850,Old Tappan Boro,59.9,41|75,84279,53|75,57.4,49|76,99157,74|76
D. K-8 / 751 +,Bergen,4430,River Vale Twp,58.0,48|75,77835,35|75,59.9,37|76,81575,44|76
