GROUP,CONAME,DIST,DISTNAME,PP13,RK13,PCT13,SBA3,PP23,RK23,PCT23,SBB3,PP33,RK33,PCT33,SBC3
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,9504,N.A.,0.568,0.941,9628,N.A.,0.565,0.941,10479,N.A.,0.553,0.934
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,9870,N.A.,0.561,0.935,10106,N.A.,0.547,0.942,11206,N.A.,0.552,0.939
A. K-6,Statewide,N.A.,5. State average - All operating types,9649,N.A.,0.546,0.938,9935,N.A.,0.54,0.935,10738,N.A.,0.533,0.922
A. K-6,Statewide,N.A.,6. State median - All operating types,9577,N.A.,0.549,0.936,9886,N.A.,0.544,0.933,10696,N.A.,0.535,0.921
A. K-6,Bergen,1270,Edgewater Boro,7832,4|57,0.472,0.8981,9234,17|57,0.486,0.884,13479,51|58,0.5,0.8852
A. K-6,Bergen,3870,Oradell Boro,8299,8|57,0.556,0.9147,8511,9|57,0.566,0.9334,8922,5|58,0.553,0.9366
A. K-6,Bergen,4410,River Edge Boro,9832,28|57,0.615,0.9408,10485,33|57,0.621,0.9386,11420,32|58,0.622,0.9295
A. K-6,Bergen,4620,Saddle River School District,14614,56|57,0.412,0.8855,18996,57|57,0.434,0.8716,19926,58|58,0.425,0.8688
A. K-6,Burlington,830,Chesterfield Twp,8756,12|57,0.513,0.9386,8351,6|57,0.495,0.9163,9399,11|58,0.494,0.9393
A. K-6,Burlington,2960,Mansfield Twp,10275,32|57,0.509,0.9251,11060,36|57,0.521,0.9297,11276,30|58,0.528,0.9399
A. K-6,Burlington,3650,North Hanover Twp,9883,30|57,0.559,0.9349,11019,35|57,0.617,0.9378,10977,27|58,0.534,0.9058
A. K-6,Burlington,5010,Springfield Twp,7600,2|57,0.518,0.9508,8911,15|57,0.599,0.9534,8317,2|58,0.557,0.9584
A. K-6,Camden,2540,Laurel Springs Boro,9434,18|57,0.602,0.9267,8902,14|57,0.514,0.8249,9428,13|58,0.564,0.8982
A. K-6,Camden,3770,Oaklyn Boro,9430,17|57,0.496,0.8744,9542,19|57,0.476,0.8596,9880,16|58,0.478,0.8018
A. K-6,Camden,5560,Waterford Twp,9783,25|57,0.547,0.9627,9886,22|57,0.54,0.9639,10292,20|58,0.538,0.9544
A. K-6,Cape May,710,Cape May City,11512,42|57,0.553,0.8919,13961,54|57,0.58,0.9,14473,55|58,0.51,0.8649
A. K-6,Cape May,2840,Lower Twp,9532,19|57,0.56,0.9591,9623,21|57,0.548,0.9624,9687,15|58,0.537,0.9491
A. K-6,Cape May,5610,West Cape May Boro,9771,24|57,0.466,0.9298,9618,20|57,0.461,0.9369,12470,43|58,0.449,0.8166
A. K-6,Essex,1400,Essex Fells Boro,12140,48|57,0.586,0.9049,12268,45|57,0.567,0.8951,13021,45|58,0.57,0.905
A. K-6,Essex,1465,Fairfield Twp,9824,27|57,0.597,0.9647,9975,24|57,0.591,0.9711,11347,31|58,0.565,0.9561
A. K-6,Essex,3630,North Caldwell Boro,9705,20|57,0.552,0.9212,10031,28|57,0.532,0.9254,11543,34|58,0.554,0.9321
A. K-6,Essex,4530,Roseland Boro,10385,34|57,0.592,0.9896,10358,31|57,0.579,0.9905,10617,24|58,0.565,0.9841
A. K-6,Gloucester,1180,East Greenwich Twp,7638,3|57,0.591,0.948,8404,7|57,0.581,0.9429,9098,7|58,0.58,0.943
A. K-6,Gloucester,1330,Elk Twp,8598,11|57,0.575,0.9165,8166,4|57,0.532,0.8708,8910,4|58,0.496,0.8288
A. K-6,Gloucester,1590,Franklin Twp,8538,10|57,0.554,0.9366,8157,3|57,0.538,0.9275,8528,3|58,0.543,0.9266
A. K-6,Gloucester,2070,Harrison Twp,8277,7|57,0.595,0.9385,8345,5|57,0.596,0.9435,9223,8|58,0.609,0.9538
A. K-6,Gloucester,2990,Mantua Twp,9795,26|57,0.595,0.9706,8525,10|57,0.598,0.9779,10324,21|58,0.581,0.9702
A. K-6,Gloucester,3490,National Park Boro,9726,22|57,0.616,0.9374,10097,29|57,0.623,0.9519,11714,35|58,0.535,0.8645
A. K-6,Gloucester,4880,South Harrison Twp,6822,1|57,0.496,0.8545,6474,1|57,0.509,0.8521,6820,1|58,0.491,0.8859
A. K-6,Gloucester,5120,Swedesboro-Woolwich,7835,5|57,0.553,0.9187,8662,11|57,0.56,0.9114,9274,9|58,0.56,0.9157
A. K-6,Gloucester,5590,Wenonah Boro,8940,13|57,0.524,0.9566,10114,30|57,0.532,0.9533,9415,12|58,0.511,0.9294
A. K-6,Gloucester,5740,Westville Boro,11067,39|57,0.669,0.944,10029,27|57,0.657,0.9553,12199,39|58,0.595,0.9317
A. K-6,Gloucester,5870,Woodbury Heights Boro,9751,23|57,0.666,0.9498,10026,26|57,0.684,0.9641,10983,28|58,0.642,0.9456
A. K-6,Hunterdon,1970,Hampton Boro,13233,N.A.,0.44,0.916,12112,N.A.,0.471,0.8827,13034,46|58,0.442,0.9315
A. K-6,Hunterdon,2590,Lebanon Boro,12063,45|57,0.52,0.9009,13494,53|57,0.519,0.9224,13460,50|58,0.504,0.9186
A. K-6,Hunterdon,3180,Milford Boro,13665,55|57,0.506,0.8593,12494,46|57,0.476,0.83,13579,52|58,0.418,0.8295
A. K-6,Monmouth,130,Atlantic Highlands Boro,12125,47|57,0.627,0.9577,11506,41|57,0.595,0.9358,13417,49|58,0.625,0.9352
A. K-6,Monmouth,2160,Highlands Boro,11911,43|57,0.505,0.9136,13394,52|57,0.505,0.8831,13985,53|58,0.482,0.8847
A. K-6,Monmouth,4520,Roosevelt Boro,10749,36|57,0.511,0.9027,11720,42|57,0.556,0.9043,13201,48|58,0.496,0.8372
A. K-6,Morris,3240,Mine Hill Twp,8220,6|57,0.518,0.9024,8916,16|57,0.509,0.9059,9561,14|58,0.47,0.8814
A. K-6,Ocean,230,Beach Haven Boro,13167,54|57,0.516,0.9579,13308,51|57,0.512,0.9591,13998,54|58,0.476,0.9306
A. K-6,Ocean,320,Berkeley Twp,8357,9|57,0.574,0.9384,8675,12|57,0.585,0.9659,9376,10|58,0.572,0.9609
A. K-6,Ocean,1150,Eagleswood Twp,12094,46|57,0.609,0.9256,12704,49|57,0.58,0.8894,12581,44|58,0.566,0.8714
A. K-6,Ocean,2350,Island Heights Boro,12160,49|57,0.592,0.94,12678,48|57,0.579,0.9349,11895,37|58,0.587,0.9254
A. K-6,Ocean,2690,Little Egg Harbor Twp,10916,38|57,0.69,0.9793,10405,32|57,0.635,0.9879,11489,33|58,0.61,0.9809
A. K-6,Ocean,2760,Long Beach Island,15529,57|57,0.519,0.9189,16316,56|57,0.505,0.9057,15809,57|58,0.486,0.9075
A. K-6,Ocean,3800,Ocean Gate Boro,12586,52|57,0.585,0.9655,14856,55|57,0.596,0.9637,14556,56|58,0.585,0.9482
A. K-6,Ocean,3820,Ocean Twp,9333,16|57,0.533,0.9548,8019,2|57,0.506,0.9445,10929,26|58,0.566,0.9321
A. K-6,Ocean,4710,Seaside Heights Boro,12384,51|57,0.535,0.9562,12873,50|57,0.558,0.9686,12259,41|58,0.548,0.9574
A. K-6,Ocean,5020,Stafford Twp,8994,14|57,0.552,0.9437,8448,8|57,0.548,0.9496,9922,17|58,0.551,0.9455
A. K-6,Ocean,5220,Tuckerton Boro,11298,41|57,0.574,0.9518,11166,38|57,0.6,0.98,12011,38|58,0.614,0.9858
A. K-6,Sussex,1630,Fredon Twp,10315,33|57,0.508,0.9408,9893,23|57,0.462,0.9308,10206,18|58,0.442,0.9423
A. K-6,Sussex,1980,Hampton Twp,10904,37|57,0.583,0.9557,11156,37|57,0.571,0.9552,12218,40|58,0.559,0.9505
A. K-6,Sussex,4650,Sandyston-Walpack Twp,10202,31|57,0.536,0.9033,11226,39|57,0.504,0.8757,11890,36|58,0.47,0.8644
A. K-6,Sussex,5040,Stillwater Twp,12841,53|57,0.594,0.9495,11884,44|57,0.583,0.9554,12393,42|58,0.565,0.9527
A. K-6,Warren,400,Blairstown Twp,10496,35|57,0.622,0.9248,10023,25|57,0.563,0.9394,10398,22|58,0.568,0.9381
A. K-6,Warren,1620,Franklin Twp,12001,44|57,0.559,0.9411,12539,47|57,0.558,0.9356,13077,47|58,0.556,0.9232
A. K-6,Warren,1670,Frelinghuysen Twp,9856,29|57,0.573,0.9477,9262,18|57,0.537,0.9617,9005,6|58,0.545,0.9437
A. K-6,Warren,2470,Knowlton Twp,12169,50|57,0.574,0.9643,11368,40|57,0.564,0.9691,10713,25|58,0.516,0.9601
A. K-6,Warren,2970,Mansfield Twp,11249,40|57,0.658,0.9912,11862,43|57,0.674,0.9873,11135,29|58,0.622,0.9832
A. K-6,Warren,5480,Washington Boro,9222,15|57,0.524,0.9109,8855,13|57,0.562,0.8992,10213,19|58,0.525,0.874
A. K-6,Warren,5530,Washington Twp,9723,21|57,0.508,0.9593,10549,34|57,0.537,0.9687,10481,23|58,0.538,0.9647
