GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,8.7,61|76,9.2,58|76
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,20.1,8|76,5.0,73|76
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,10.9,47|76,10.8,46|76
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,0.5,76|76,11.0,45|76
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,5.1,72|76,4.8,74|76
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,9.8,55|76,8.8,62|76
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,17.4,15|76,17.4,14|76
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,8.0,63|76,7.8,66|76
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,17.2,16|76,17.5,13|76
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,15.5,26|76,15.7,24|76
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,18.3,11|76,16.9,17|76
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,10.9,47|76,18.1,10|76
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,16.5,18|76,16.9,17|76
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,13.9,32|76,15.0,27|76
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,10.3,50|76,11.7,43|76
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,16.5,18|76,15.5,25|76
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,10.1,51|76,13.1,33|76
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,10.9,47|76,10.6,49|76
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,14.7,31|76,25.0,4|76
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,18.5,10|76,10.0,53|76
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,11.0,46|76,12.3,39|76
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,13.6,34|76,13.6,32|76
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,9.7,56|76,8.3,65|76
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,19.7,9|76,19.9,7|76
B. K-8 / 0 - 400,Morris,2010,Harding Township,12.8,37|76,12.1,42|76
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,12.0,41|76,12.5,38|76
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,12.0,41|76,10.1,52|76
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,13.2,35|76,12.9,34|76
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,16.0,20|76,11.3,44|76
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,6.7,69|76,6.7,68|76
B. K-8 / 0 - 400,Salem,60,Alloway Twp,7.3,66|76,8.8,62|76
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,16.0,20|76,16.4,21|76
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,23.0,6|76,17.0,16|76
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,12.0,41|76,10.8,46|76
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,9.2,59|76,10.6,49|76
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,33.9,2|76,18.0,11|76
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,13.0,36|76,19.0,8|76
B. K-8 / 0 - 400,Sussex,1800,Green Twp,15.9,24|76,16.1,22|76
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,17.2,16|76,15.5,25|76
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,30.1,4|76,30.1,3|76
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,10.0,52|76,14.3,30|76
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,7.4,64|76,7.7,67|76
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,12.7,38|76,12.8,35|76
B. K-8 / 0 - 400,Union,1710,Garwood Boro,24.0,5|76,12.3,39|76
B. K-8 / 0 - 400,Union,5810,Winfield Twp,6.7,69|76,6.4,69|76
B. K-8 / 0 - 400,Warren,70,Alpha Boro,17.6,14|76,20.5,6|76
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,32.0,3|76,31.0,2|76
B. K-8 / 0 - 400,Warren,2250,Hope Twp,9.9,53|76,9.7,56|76
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,14.9,28|76,16.1,22|76
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,8.3,62|76,9.1,59|76
B. K-8 / 0 - 400,Warren,5780,White Twp,34.4,1|76,33.4,1|76
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,15.1,N.A.,14.9,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,14.1,N.A.,14.2,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,14.2,N.A.,13.9,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,13.5,N.A.,13.3,N.A.
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,14.0,26|64,18.3,10|64
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,11.7,47|64,11.5,53|64
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,21.3,5|64,19.9,5|64
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,10.6,57|64,8.5,64|64
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,11.9,45|64,11.4,54|64
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,13.5,28|64,13.1,36|64
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,13.1,32|64,13.6,33|64
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,9.8,63|64,9.9,62|64
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,15.0,21|64,15.3,22|64
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,14.6,24|64,12.7,39|64
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,11.7,47|64,11.8,50|64
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,12.8,37|64,12.6,40|64
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,13.2,31|64,12.4,44|64
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,11.0,54|64,13.7,30|64
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,12.7,40|64,12.3,47|64
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,10.8,55|64,10.9,56|64
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,13.9,27|64,13.2,34|64
C. K-8 / 401 - 750,Camden,190,Barrington Boro,15.9,16|64,15.9,16|64
C. K-8 / 401 - 750,Camden,340,Berlin Twp,11.5,49|64,15.1,24|64
C. K-8 / 401 - 750,Camden,880,Clementon Boro,17.0,11|64,15.2,23|64
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,12.4,42|64,12.5,41|64
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,10.0,62|64,12.8,38|64
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,10.7,56|64,15.6,21|64
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,17.5,10|64,15.7,19|64
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,23.0,4|64,15.7,19|64
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,10.1,61|64,11.4,54|64
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,15.0,21|64,17.3,12|64
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,12.8,37|64,15.8,18|64
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,13.1,32|64,12.5,41|64
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,10.3,60|64,11.7,51|64
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,12.0,44|64,12.2,48|64
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,23.2,3|64,35.8,1|64
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,18.4,7|64,18.4,9|64
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,12.7,40|64,10.3,60|64
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,11.3,51|64,10.1,61|64
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,11.2,52|64,10.9,56|64
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,15.2,20|64,11.9,49|64
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,15.7,18|64,15.9,16|64
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,13.1,32|64,13.2,34|64
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,13.3,30|64,11.6,52|64
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,15.3,19|64,19.7,7|64
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,15.8,17|64,30.4,2|64
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,13.5,28|64,13.7,30|64
C. K-8 / 401 - 750,Morris,460,Boonton Twp,11.9,45|64,12.4,44|64
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,10.4,59|64,9.3,63|64
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,12.3,43|64,12.4,44|64
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,12.8,37|64,13.1,36|64
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,16.7,12|64,15.0,26|64
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,8.3,64|64,10.9,56|64
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,13.1,32|64,12.5,41|64
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,11.2,52|64,23.0,3|64
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,16.3,14|64,15.1,24|64
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,17.6,9|64,17.4,11|64
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,11.4,50|64,14.9,27|64
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,14.9,23|64,16.4,15|64
C. K-8 / 401 - 750,Sussex,90,Andover Reg,10.5,58|64,10.4,59|64
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,16.5,13|64,16.8,14|64
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,14.4,25|64,14.5,29|64
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,17.7,8|64,14.7,28|64
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,19.1,6|64,19.8,6|64
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,13.1,32|64,13.7,30|64
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,16.2,15|64,16.9,13|64
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,25.0,2|64,21.0,4|64
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,34.8,1|64,19.0,8|64
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,15.1,N.A.,14.9,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,14.1,N.A.,14.2,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,14.2,N.A.,13.9,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,13.5,N.A.,13.3,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,17.2,28|75,16.0,35|76
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,20.0,8|75,19.3,9|76
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,18.3,16|75,18.4,12|76
D. K-8 / 751 +,Atlantic,2680,Linwood City,10.3,73|75,14.1,51|76
D. K-8 / 751 +,Atlantic,3720,Northfield City,20.4,6|75,21.2,4|76
D. K-8 / 751 +,Atlantic,4800,Somers Point City,16.9,33|75,16.0,35|76
D. K-8 / 751 +,Bergen,40,Allendale Boro,16.2,41|75,17.1,21|76
D. K-8 / 751 +,Bergen,930,Closter Boro,17.0,30|75,15.0,43|76
D. K-8 / 751 +,Bergen,1070,Demarest Boro,14.7,49|75,15.7,39|76
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,13.7,58|75,15.7,39|76
D. K-8 / 751 +,Bergen,1470,Fairview Boro,12.1,68|75,12.0,67|76
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,17.9,22|75,15.7,39|76
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,17.5,26|75,18.1,16|76
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,13.4,60|75,11.4,69|76
D. K-8 / 751 +,Bergen,3060,Maywood Boro,19.3,12|75,18.5,11|76
D. K-8 / 751 +,Bergen,3330,Montvale Boro,13.3,62|75,12.9,60|76
D. K-8 / 751 +,Bergen,3760,Oakland Boro,13.1,63|75,11.4,69|76
D. K-8 / 751 +,Bergen,3850,Old Tappan Boro,10.6,72|75,11.2,72|76
D. K-8 / 751 +,Bergen,4430,River Vale Twp,16.4,39|75,16.6,30|76
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,13.9,56|75,13.6,54|76
D. K-8 / 751 +,Bergen,5880,Woodcliff Lake Boro,10.1,74|75,9.3,76|76
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,19.1,13|75,18.3,13|76
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,12.2,67|75,12.4,65|76
D. K-8 / 751 +,Burlington,1420,Evesham Twp,21.1,4|75,21.2,4|76
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,14.9,48|75,11.8,68|76
D. K-8 / 751 +,Burlington,3080,Medford Twp,17.6,23|75,16.2,31|76
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,18.2,18|75,12.7,63|76
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,20.1,7|75,20.5,6|76
D. K-8 / 751 +,Burlington,5720,Westampton,14.1,52|75,17.9,18|76
D. K-8 / 751 +,Camden,260,Bellmawr Boro,11.8,71|75,10.7,74|76
D. K-8 / 751 +,Camden,330,Berlin Boro,21.5,3|75,17.6,20|76
D. K-8 / 751 +,Camden,1780,Gloucester Twp,18.0,21|75,17.0,23|76
D. K-8 / 751 +,Camden,4590,Runnemede Boro,14.7,49|75,15.0,43|76
D. K-8 / 751 +,Camden,5080,Stratford Boro,13.0,65|75,13.6,54|76
D. K-8 / 751 +,Camden,5400,Voorhees Twp,17.6,23|75,15.0,43|76
D. K-8 / 751 +,Cape May,5340,Upper Twp,17.5,26|75,14.9,47|76
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,17.1,29|75,14.2,49|76
D. K-8 / 751 +,Gloucester,2750,Logan Twp,12.0,69|75,13.2,59|76
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,12.0,69|75,12.5,64|76
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,14.0,53|75,11.4,69|76
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,19.4,10|75,17.8,19|76
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,16.6,37|75,14.2,49|76
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,13.8,57|75,12.4,65|76
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,16.4,39|75,12.8,61|76
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,17.0,30|75,16.9,28|76
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,19.9,9|75,17.1,21|76
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,16.7,36|75,17.0,23|76
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,16.6,37|75,17.0,23|76
D. K-8 / 751 +,Monmouth,2290,Howell Twp,15.8,45|75,16.2,31|76
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,16.0,43|75,16.2,31|76
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,18.2,18|75,19.8,7|76
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,12.5,66|75,12.8,61|76
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,14.3,51|75,15.0,43|76
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,15.9,44|75,15.6,42|76
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,17.6,23|75,18.0,17|76
D. K-8 / 751 +,Morris,820,Chester Twp,18.4,15|75,15.8,38|76
D. K-8 / 751 +,Morris,1090,Denville Twp,20.6,5|75,19.7,8|76
D. K-8 / 751 +,Morris,1190,East Hanover Twp,13.6,59|75,13.9,53|76
D. K-8 / 751 +,Morris,1530,Florham Park Boro,15.0,47|75,14.7,48|76
D. K-8 / 751 +,Morris,2000,Hanover Twp,17.0,30|75,17.0,23|76
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,16.1,42|75,17.0,23|76
D. K-8 / 751 +,Morris,4000,Long Hill Twp,14.0,53|75,13.5,56|76
D. K-8 / 751 +,Morris,3100,Mendham Twp,13.4,60|75,13.5,56|76
D. K-8 / 751 +,Morris,4490,Rockaway Twp,23.3,2|75,23.5,2|76
D. K-8 / 751 +,Morris,5520,Washington Twp,19.4,10|75,21.5,3|76
D. K-8 / 751 +,Passaic,1920,Haledon Boro,25.7,1|75,32.4,1|76
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,18.7,14|75,18.2,14|76
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,N.R.,N.R.,11.1,73|76
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,13.1,63|75,14.1,51|76
D. K-8 / 751 +,Passaic,5200,Totowa Boro,9.6,75|75,9.9,75|76
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,16.8,35|75,15.9,37|76
D. K-8 / 751 +,Passaic,5690,Woodland Park,14.0,53|75,13.5,56|76
D. K-8 / 751 +,Somerset,510,Branchburg Twp,15.4,46|75,16.2,31|76
D. K-8 / 751 +,Somerset,5470,Warren Twp,18.3,16|75,18.2,14|76
D. K-8 / 751 +,Sussex,640,Byram Twp,16.9,33|75,16.7,29|76
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,18.2,18|75,18.8,10|76
E. K-12 / 0 - 1800,Statewide,N.A.,1. State Average - Operating Type K-12,14.8,N.A.,14.5,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,2. State Median - Operating Type K-12,14.8,N.A.,14.3,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,5. State Average - All Operating Types,14.2,N.A.,13.9,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,6. State Median - All Operating Types,13.5,N.A.,13.3,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,10.1,47|50,10.8,43|50
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,12.2,26|50,11.7,36|50
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,11.5,35|50,12.4,27|50
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,11.4,39|50,10.0,47|50
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,13.0,24|50,14.1,16|50
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,15.1,10|50,15.4,9|50
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,18.8,2|50,23.3,1|50
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,9.3,49|50,9.1,50|50
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,12.0,28|50,12.1,29|50
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,14.1,12|50,14.3,15|50
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,11.4,39|50,11.6,37|50
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,13.6,16|50,15.6,7|50
