GROUP,CONAME,DIST,DISTNAME,PP111,RK111,PCT111,SBA11,PP211,RK211,PCT211,SBB11,PP311,RK311,PCT311,SBC11
A. K-6,Sussex,1980,Hampton Twp,1096,35|56,0.059,0.5461,1053,34|56,0.054,0.5205,1048,30|57,0.048,0.4596
A. K-6,Sussex,4650,Sandyston-Walpack Twp,862,27|56,0.045,0.4716,725,18|56,0.033,0.3391,700,9|57,0.028,0.2431
A. K-6,Sussex,5040,Stillwater Twp,1374,49|56,0.064,0.5136,1321,47|56,0.065,0.516,1374,45|57,0.063,0.4774
A. K-6,Warren,400,Blairstown Twp,510,6|56,0.03,0.3255,714,15|56,0.04,0.3682,659,7|57,0.036,0.3213
A. K-6,Warren,1620,Franklin Twp,1182,43|56,0.055,0.5232,1241,44|56,0.055,0.5225,1223,40|57,0.052,0.5341
A. K-6,Warren,1670,Frelinghuysen Twp,1289,46|56,0.075,0.4374,1120,38|56,0.065,0.3499,1188,36|57,0.072,0.3999
A. K-6,Warren,2470,Knowlton Twp,973,30|56,0.046,0.4258,971,31|56,0.048,0.4533,1006,29|57,0.048,0.4169
A. K-6,Warren,2970,Mansfield Twp,606,10|56,0.035,0.581,333,5|56,0.019,0.3647,576,5|57,0.032,0.383
A. K-6,Warren,5480,Washington Boro,881,29|56,0.05,0.3555,797,19|56,0.051,0.3783,963,23|57,0.05,0.3198
A. K-6,Warren,5530,Washington Twp,837,25|56,0.044,0.3279,900,30|56,0.046,0.3724,976,25|57,0.05,0.4759
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,890,N.A.,0.05,0.449,901,N.A.,0.049,0.435,1002,N.A.,0.049,0.428
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,906,N.A.,0.05,0.453,924,N.A.,0.049,0.443,1037,N.A.,0.05,0.434
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,1050,N.A.,0.059,0.483,1096,N.A.,0.06,0.476,1219,N.A.,0.06,0.491
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,956,N.A.,0.055,0.463,991,N.A.,0.055,0.458,1102,N.A.,0.055,0.473
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,2358,77|79,0.074,0.4914,2647,73|74,0.077,0.5295,3201,74|75,0.081,0.5251
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,918,38|79,0.053,0.4407,924,32|74,0.052,0.457,1222,44|75,0.063,0.4715
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,742,26|79,0.047,0.4538,751,20|74,0.046,0.483,798,19|75,0.045,0.4529
B. K-8 / 0 - 400,Atlantic,3020,Margate City,2165,75|79,0.072,0.4985,1952,69|74,0.063,0.5021,2765,73|75,0.078,0.5073
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,683,23|79,0.038,0.4124,945,34|74,0.051,0.4646,709,13|75,0.037,0.4019
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,1047,45|79,0.058,0.3856,1201,49|74,0.069,0.461,1568,60|75,0.076,0.4483
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,1207,57|79,0.042,0.4188,1334,57|74,0.044,0.408,1364,52|75,0.044,0.3741
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,768,29|79,0.046,0.5217,766,22|74,0.046,0.4882,1093,32|75,0.055,0.4939
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,1593,67|79,0.072,0.4025,1783,66|74,0.074,0.4806,1723,64|75,0.072,0.5101
B. K-8 / 0 - 400,Burlington,380,Beverly City,610,17|79,0.038,0.4034,808,24|74,0.047,0.4335,615,9|75,0.03,0.3046
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,406,3|79,0.028,0.3694,1110,46|74,0.07,0.6229,1298,49|75,0.066,0.554
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,1031,43|79,0.055,0.3796,1175,48|74,0.064,0.4386,944,23|75,0.04,0.3407
B. K-8 / 0 - 400,Burlington,4460,Riverton,563,12|79,0.037,0.4217,643,15|74,0.037,0.3658,725,15|75,0.039,0.3865
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,825,31|79,0.034,0.4462,756,21|74,0.034,0.4286,779,18|75,0.032,0.3546
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,385,2|79,0.025,0.4065,523,10|74,0.03,0.4489,1160,41|75,0.053,0.4528
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,594,14|79,0.036,0.4361,812,25|74,0.043,0.5751,671,10|75,0.035,0.4817
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,485,5|79,0.025,0.2466,388,3|74,0.021,0.1796,839,20|75,0.036,0.3098
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,863,35|79,0.052,0.5448,896,29|74,0.049,0.4994,1112,36|75,0.048,0.5132
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,631,18|79,0.045,0.4572,722,18|74,0.044,0.4419,1001,26|75,0.052,0.4197
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,2191,76|79,0.054,0.3255,2016,72|74,0.062,0.3747,1851,67|75,0.055,0.3266
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,2645,78|79,0.071,0.4676,2862,74|74,0.074,0.5617,3925,75|75,0.085,0.5389
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,1175,55|79,0.047,0.3664,1394,59|74,0.049,0.3921,1244,45|75,0.047,0.3288
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,1672,71|79,0.053,0.3565,1646,64|74,0.053,0.4754,1881,68|75,0.05,0.334
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,1142,51|79,0.064,0.571,318,2|74,0.018,0.154,281,2|75,0.014,0.1177
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,609,16|79,0.032,0.4129,489,8|74,0.029,0.3293,429,5|75,0.024,0.3262
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,664,21|79,0.035,0.2512,876,28|74,0.049,0.3008,2157,71|75,0.094,0.5243
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,905,37|79,0.064,0.4221,1033,41|74,0.062,0.2968,1019,27|75,0.061,0.4731
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,522,6|79,0.034,0.2918,688,16|74,0.048,0.2945,116,1|75,0.007,0.0676
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,524,7|79,0.033,0.335,423,4|74,0.025,0.1945,397,4|75,0.023,0.2275
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,1167,53|79,0.055,0.344,1219,50|74,0.058,0.3529,1289,47|75,0.058,0.3873
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,1076,47|79,0.054,0.5054,1450,61|74,0.059,0.5382,1727,65|75,0.059,0.4815
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,1257,61|79,0.048,0.4615,1272,53|74,0.048,0.4443,1558,59|75,0.047,0.3758
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,763,27|79,0.038,0.4627,973,36|74,0.047,0.4962,879,22|75,0.041,0.5081
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,1328,63|79,0.063,0.5658,1292,54|74,0.059,0.478,1433,55|75,0.061,0.5572
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,1583,66|79,0.071,0.4445,1543,63|74,0.067,0.4314,2075,70|75,0.083,0.5244
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,1288,62|79,0.056,0.4452,1292,54|74,0.055,0.4666,1332,51|75,0.059,0.5131
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,1199,56|79,0.052,0.4996,1014,40|74,0.044,0.3802,974,25|75,0.036,0.3427
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,934,39|79,0.05,0.4987,854,27|74,0.046,0.4335,1142,40|75,0.052,0.4517
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,843,34|79,0.035,0.3755,930,33|74,0.035,0.3528,1127,38|75,0.035,0.3244
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,738,N.A.,0.038,0.4251,726,N.R.,0.035,0.3605,855,21|75,0.04,0.4212
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,1458,64|79,0.067,0.4985,1850,68|74,0.07,0.5331,1680,62|75,0.06,0.4887
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,300,1|79,0.013,0.0747,299,1|74,0.012,0.0783,286,3|75,0.011,0.056
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,599,15|79,0.031,0.3568,639,13|74,0.032,0.3822,557,6|75,0.022,0.2752
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,581,13|79,0.027,0.3017,482,7|74,0.021,0.2299,613,8|75,0.025,0.2325
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,551,11|79,0.029,0.4112,823,26|74,0.035,0.3812,1203,43|75,0.049,0.4707
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,2742,79|79,0.093,0.6413,1454,62|74,0.049,0.441,1709,63|75,0.048,0.3905
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,1997,74|79,0.068,0.5365,2001,71|74,0.062,0.4037,2337,72|75,0.063,0.3874
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,764,28|79,0.042,0.4051,750,19|74,0.038,0.4009,1129,39|75,0.053,0.4667
B. K-8 / 0 - 400,Morris,2010,Harding Township,952,40|79,0.034,0.2216,1055,44|74,0.036,0.2384,1104,35|75,0.038,0.2461
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,1118,49|79,0.051,0.4194,1257,51|74,0.053,0.4315,1330,50|75,0.054,0.4275
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,455,4|79,0.025,0.2917,447,5|74,0.025,0.2815,952,24|75,0.046,0.5029
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,839,33|79,0.044,0.4737,905,30|74,0.048,0.5081,1294,48|75,0.059,0.4579
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,1720,72|79,0.079,0.408,1967,70|74,0.079,0.4139,1828,66|75,0.066,0.4387
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,1626,69|79,0.073,0.5296,1782,65|74,0.078,0.5277,1661,61|75,0.073,0.5178
B. K-8 / 0 - 400,Salem,60,Alloway Twp,545,10|79,0.042,0.4082,511,9|74,0.034,0.3505,777,17|75,0.043,0.4211
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,659,19|79,0.04,0.3194,628,12|74,0.033,0.252,759,16|75,0.036,0.2571
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,897,36|79,0.049,0.3544,709,17|74,0.038,0.3437,1020,28|75,0.051,0.3904
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,528,8|79,0.033,0.4131,464,6|74,0.027,0.3272,602,7|75,0.027,0.3054
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,660,20|79,0.048,0.4587,529,11|74,0.034,0.4098,720,14|75,0.043,0.4245
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,1019,42|79,0.059,0.457,964,35|74,0.063,0.4728,1022,29|75,0.057,0.4502
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,729,24|79,0.04,0.3888,641,14|74,0.038,0.3949,672,11|75,0.038,0.4347
B. K-8 / 0 - 400,Sussex,1800,Green Twp,1055,46|79,0.052,0.4722,1127,47|74,0.052,0.4034,1470,57|75,0.064,0.4623
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,1648,70|79,0.072,0.5326,1819,67|74,0.071,0.4988,1914,69|75,0.067,0.5464
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,838,32|79,0.042,0.3795,977,37|74,0.048,0.4287,1099,33|75,0.056,0.4347
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,815,30|79,0.038,0.3357,1083,45|74,0.048,0.4318,1513,58|75,0.066,0.5526
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,1242,59|79,0.073,0.6124,1271,52|74,0.073,0.5,1407,53|75,0.069,0.5897
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,963,41|79,0.055,0.4767,992,39|74,0.054,0.4913,1065,31|75,0.051,0.5387
B. K-8 / 0 - 400,Union,1710,Garwood Boro,1095,48|79,0.07,0.5748,1038,42|74,0.065,0.5381,1121,37|75,0.065,0.5273
B. K-8 / 0 - 400,Union,5810,Winfield Twp,1256,60|79,0.056,0.4587,1332,56|74,0.052,0.4239,1186,42|75,0.055,0.4049
B. K-8 / 0 - 400,Warren,70,Alpha Boro,1149,52|79,0.06,0.5898,989,38|74,0.051,0.5263,1102,34|75,0.061,0.5577
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,1210,58|79,0.052,0.4714,1369,58|74,0.053,0.3843,1445,56|75,0.054,0.3972
B. K-8 / 0 - 400,Warren,2250,Hope Twp,1500,65|79,0.061,0.5181,1395,60|74,0.058,0.5005,1423,54|75,0.056,0.4767
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,680,22|79,0.039,0.4561,784,23|74,0.042,0.438,674,12|75,0.033,0.388
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,1127,50|79,0.064,0.5025,1039,43|74,0.057,0.4804,1244,45|75,0.061,0.4927
B. K-8 / 0 - 400,Warren,5780,White Twp,1032,44|79,0.047,0.4687,915,31|74,0.045,0.4724,1045,30|75,0.044,0.4204
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,890,N.A.,0.05,0.449,901,N.A.,0.049,0.435,1002,N.A.,0.049,0.428
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,906,N.A.,0.05,0.453,924,N.A.,0.049,0.443,1037,N.A.,0.05,0.434
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,1050,N.A.,0.059,0.483,1096,N.A.,0.06,0.476,1219,N.A.,0.06,0.491
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,956,N.A.,0.055,0.463,991,N.A.,0.055,0.458,1102,N.A.,0.055,0.473
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,901,35|64,0.058,0.4266,719,18|60,0.044,0.3851,1037,37|64,0.05,0.3379
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,906,36|64,0.053,0.3941,857,28|60,0.051,0.4815,991,34|64,0.05,0.4567
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,694,20|64,0.028,0.218,773,22|60,0.028,0.2223,1125,42|64,0.035,0.2475
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,1265,58|64,0.065,0.4896,1237,53|60,0.062,0.4857,1335,53|64,0.057,0.4381
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,1624,N.A.,0.061,0.571,1884,N.R.,0.066,0.5737,2606,64|64,0.082,0.6295
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,744,22|64,0.039,0.3741,710,17|60,0.036,0.3665,824,18|64,0.038,0.3896
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,1466,63|64,0.069,0.5817,1500,58|60,0.068,0.5374,1559,60|64,0.067,0.5717
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,934,40|64,0.055,0.49,1154,48|60,0.061,0.5599,1262,51|64,0.065,0.6282
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,523,10|64,0.03,0.3283,594,14|60,0.031,0.3494,579,13|64,0.029,0.3347
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,893,34|64,0.059,0.5452,952,35|60,0.057,0.5487,1025,36|64,0.056,0.5278
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,849,28|64,0.049,0.5171,806,25|60,0.042,0.4098,946,26|64,0.048,0.5186
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,343,7|64,0.022,0.2746,287,7|60,0.019,0.2269,310,4|64,0.02,0.2852
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,582,15|64,0.037,0.3547,637,16|60,0.036,0.3055,778,17|64,0.044,0.4025
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,682,19|64,0.044,0.5312,760,21|60,0.046,0.5188,960,28|64,0.053,0.4376
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,1394,60|64,0.079,0.6095,1441,56|60,0.082,0.6083,1639,61|64,0.08,0.5689
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,1112,51|64,0.063,0.6077,1115,45|60,0.063,0.5651,1133,43|64,0.061,0.5398
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,956,43|64,0.058,0.4442,956,36|60,0.055,0.493,1103,39|64,0.063,0.4718
C. K-8 / 401 - 750,Camden,190,Barrington Boro,870,30|64,0.047,0.5139,932,33|60,0.051,0.5181,1090,38|64,0.053,0.5578
C. K-8 / 401 - 750,Camden,340,Berlin Twp,537,13|64,0.032,0.3969,734,19|60,0.041,0.4366,739,15|64,0.038,0.4317
C. K-8 / 401 - 750,Camden,880,Clementon Boro,492,8|64,0.03,0.4114,505,10|60,0.034,0.4365,541,11|64,0.037,0.4874
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,526,11|64,0.032,0.3598,570,13|60,0.034,0.3755,839,20|64,0.042,0.3716
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,15,1|64,87E-5,0.0098,11,1|60,61E-5,0.0064,36,2|64,0.002,0.0181
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,734,N.A.,0.044,0.5535,748,N.R.,0.043,0.4895,733,14|64,0.03,0.3774
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,879,31|64,0.051,0.4313,885,31|60,0.053,0.4141,951,27|64,0.056,0.3304
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,232,5|64,0.016,0.1282,263,6|60,0.018,0.1242,310,4|64,0.017,0.1197
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,161,3|64,0.012,0.139,142,4|60,0.011,0.1209,419,8|64,0.031,0.3782
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,576,14|64,0.041,0.303,549,12|60,0.038,0.3089,510,10|64,0.03,0.2509
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,502,9|64,0.033,0.4071,414,9|60,0.028,0.3551,422,9|64,0.024,0.276
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,1688,64|64,0.082,0.4124,1742,60|60,0.084,0.5256,1960,62|64,0.087,0.5008
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,810,25|64,0.041,0.3942,789,23|60,0.039,0.3423,852,21|64,0.04,0.318
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,1166,54|64,0.056,0.4432,1164,49|60,0.055,0.4119,1221,47|64,0.053,0.4299
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,970,44|64,0.049,0.4281,856,27|60,0.042,0.4458,940,25|64,0.044,0.3971
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,914,37|64,0.045,0.4846,1096,43|60,0.052,0.4335,1116,41|64,0.049,0.4286
