GROUP,CONAME,DIST,DISTNAME,PP15,RK15,PCT15,PP25,RK25,PCT25,PP35,RK35,PCT35
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,213,N.A.,0.013,255,N.A.,0.015,325,N.A.,0.017
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,233,N.A.,0.013,264,N.A.,0.014,393,N.A.,0.019
A. K-6,Statewide,N.A.,5. State average - All operating types,321,N.A.,0.018,369,N.A.,0.02,445,N.A.,0.022
A. K-6,Statewide,N.A.,6. State median - All operating types,246,N.A.,0.014,263,N.A.,0.014,330,N.A.,0.017
A. K-6,Bergen,1270,Edgewater Boro,343,36|57,0.021,444,42|57,0.023,554,41|58,0.021
A. K-6,Bergen,3870,Oradell Boro,249,31|57,0.017,245,25|57,0.016,295,25|58,0.018
A. K-6,Bergen,4410,River Edge Boro,246,30|57,0.015,297,34|57,0.018,248,22|58,0.013
A. K-6,Bergen,4620,Saddle River School District,1524,57|57,0.043,2063,57|57,0.047,2056,57|58,0.044
A. K-6,Burlington,830,Chesterfield Twp,97,12|57,0.006,261,27|57,0.015,231,18|58,0.012
A. K-6,Burlington,2960,Mansfield Twp,219,29|57,0.011,269,31|57,0.013,341,26|58,0.016
A. K-6,Burlington,3650,North Hanover Twp,297,33|57,0.017,419,40|57,0.023,734,47|58,0.036
A. K-6,Burlington,5010,Springfield Twp,139,16|57,0.009,107,10|57,0.007,119,8|58,0.008
A. K-6,Camden,2540,Laurel Springs Boro,521,48|57,0.033,1591,55|57,0.092,743,48|58,0.044
A. K-6,Camden,3770,Oaklyn Boro,1011,55|57,0.053,1081,53|57,0.054,1588,55|58,0.077
A. K-6,Camden,5560,Waterford Twp,96,11|57,0.005,109,11|57,0.006,175,13|58,0.009
A. K-6,Cape May,710,Cape May City,431,44|57,0.021,544,46|57,0.023,634,43|58,0.022
A. K-6,Cape May,2840,Lower Twp,69,9|57,0.004,122,13|57,0.007,122,9|58,0.007
A. K-6,Cape May,5610,West Cape May Boro,549,49|57,0.026,419,40|57,0.02,1537,54|58,0.055
A. K-6,Essex,1400,Essex Fells Boro,492,46|57,0.024,582,48|57,0.027,595,42|58,0.026
A. K-6,Essex,1465,Fairfield Twp,124,15|57,0.008,133,15|57,0.008,209,16|58,0.01
A. K-6,Essex,3630,North Caldwell Boro,425,43|57,0.024,380,38|57,0.02,517,38|58,0.025
A. K-6,Essex,4530,Roseland Boro,3,2|57,17E-5,19,5|57,0.001,23,2|58,0.001
A. K-6,Gloucester,1180,East Greenwich Twp,144,18|57,0.011,160,18|57,0.011,196,14|58,0.012
A. K-6,Gloucester,1330,Elk Twp,493,47|57,0.033,1075,52|57,0.07,1668,56|58,0.093
A. K-6,Gloucester,1590,Franklin Twp,348,38|57,0.023,366,37|57,0.024,456,36|58,0.029
A. K-6,Gloucester,2070,Harrison Twp,37,6|57,0.003,48,7|57,0.003,69,7|58,0.005
A. K-6,Gloucester,2990,Mantua Twp,5,3|57,32E-5,15,3|57,0.001,38,4|58,0.002
A. K-6,Gloucester,3490,National Park Boro,103,13|57,0.006,174,19|57,0.011,689,44|58,0.031
A. K-6,Gloucester,4880,South Harrison Twp,834,53|57,0.061,935,49|57,0.074,705,45|58,0.051
A. K-6,Gloucester,5120,Swedesboro-Woolwich,329,35|57,0.023,472,44|57,0.031,352,27|58,0.021
A. K-6,Gloucester,5590,Wenonah Boro,198,24|57,0.012,238,24|57,0.013,202,15|58,0.011
A. K-6,Gloucester,5740,Westville Boro,56,8|57,0.003,246,26|57,0.016,399,31|58,0.019
A. K-6,Gloucester,5870,Woodbury Heights Boro,109,14|57,0.007,123,14|57,0.008,237,19|58,0.014
A. K-6,Hunterdon,1970,Hampton Boro,872,N.A.,0.029,1302,N.A.,0.051,716,46|58,0.024
A. K-6,Hunterdon,2590,Lebanon Boro,403,41|57,0.017,566,47|57,0.022,525,39|58,0.02
A. K-6,Hunterdon,3180,Milford Boro,1497,56|57,0.055,1711,56|57,0.065,2111,58|58,0.065
A. K-6,Monmouth,130,Atlantic Highlands Boro,207,27|57,0.011,343,36|57,0.018,412,33|58,0.019
A. K-6,Monmouth,2160,Highlands Boro,657,50|57,0.028,1040,51|57,0.039,1023,52|58,0.035
A. K-6,Monmouth,4520,Roosevelt Boro,938,54|57,0.045,461,43|57,0.022,1408,53|58,0.053
A. K-6,Morris,3240,Mine Hill Twp,283,32|57,0.018,269,31|57,0.015,471,37|58,0.023
A. K-6,Ocean,230,Beach Haven Boro,143,17|57,0.006,78,9|57,0.003,246,21|58,0.008
A. K-6,Ocean,320,Berkeley Twp,34,5|57,0.002,5,2|57,34E-5,12,1|58,72E-5
A. K-6,Ocean,1150,Eagleswood Twp,393,40|57,0.02,512,45|57,0.023,827,49|58,0.037
A. K-6,Ocean,2350,Island Heights Boro,199,25|57,0.01,299,35|57,0.014,392,29|58,0.019
A. K-6,Ocean,2690,Little Egg Harbor Twp,1,1|57,38E-6,1,1|57,31E-6,36,3|58,0.002
A. K-6,Ocean,2760,Long Beach Island,789,51|57,0.026,959,50|57,0.03,933,50|58,0.029
