GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,2713090,226940,2940030,211907
B. K-8 / 0 - 400,Atlantic,3020,Margate City,4270294,-270807,3999487,108
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,366976,-24398,342578,57277
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,2086453,606852,2693305,-132137
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,4478856,1328082,5806938,1163512
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,3674024,502793,4176817,1167116
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,2864930,-259026,2605904,-148216
B. K-8 / 0 - 400,Burlington,380,Beverly City,3859142,83585,3942727,-338154
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,2843884,419447,3263331,-104529
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,1701596,519726,2221322,388157
B. K-8 / 0 - 400,Burlington,4460,Riverton,1358940,147117,1506057,566117
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,730891,218578,949469,415504
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,593193,324801,917994,598118
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,1270923,-196662,1074261,-87157
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,3473420,1464520,4937940,291944
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,4739821,591642,5331463,-494473
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,3856324,1333831,5190155,952430
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,1511877,-60749,1451128,169471
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,5018598,382700,5401298,699850
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,951004,110112,1061116,-180894
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,3570094,455164,4025258,1089188
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,783403,752463,1535866,108855
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,1364001,186786,1550787,392856
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,1486268,-279309,1206959,5256
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,740149,287243,1027392,378925
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,2068774,282411,2351185,-109726
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,981699,-18688,963011,310511
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,2882879,479470,3362349,379269
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,4079475,545015,4624490,274511
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,1411287,304153,1715440,67517
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,860191,382825,1243016,116357
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,2881508,449556,3331064,-140638
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,3107706,419286,3526992,214820
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,2932489,-354542,2577947,-646037
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,704052,210394,914446,224879
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,3700474,1151399,4851873,712956
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,4501710,740209,5241919,684448
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,1550337,152514,1702851,391367
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,4506956,77746,4239702,-39537
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,1363910,210505,1574415,85537
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,329055,334786,663841,309428
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,804896,201646,1006542,28947
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,2031063,-170114,1860949,-191352
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,2534747,-199832,2334915,-383661
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,3927270,163340,4090610,264965
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,2656556,1097957,3754513,1229601
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,4086772,231413,4318185,-208626
B. K-8 / 0 - 400,Morris,2010,Harding Township,2164854,250444,2415298,574128
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,4088423,863944,4952367,-803070
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,1696713,484436,2181149,586455
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,3895766,840608,4736374,548385
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,1026978,-113697,913281,218491
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,2308482,279962,2588444,43952
B. K-8 / 0 - 400,Salem,60,Alloway Twp,2548006,723902,3271908,714065
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,2435087,646814,3081901,94043
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,1711528,611355,2322883,678337
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,2443089,193213,2636302,254195
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,1827554,645157,2482711,-227421
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,1792116,187849,1979965,485249
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,1920807,91153,2267918,67066
B. K-8 / 0 - 400,Sussex,1800,Green Twp,1859365,317094,2176459,46839
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,2743317,532412,3275729,-255593
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,2029530,263770,2293300,-198605
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,4223788,86385,4310173,88654
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,1740255,151118,1891373,-180935
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,1615070,727204,2342274,625541
B. K-8 / 0 - 400,Union,1710,Garwood Boro,1097320,111702,1209022,2227
B. K-8 / 0 - 400,Union,5810,Winfield Twp,778448,127596,906044,-228440
B. K-8 / 0 - 400,Warren,70,Alpha Boro,1361515,14727,1376242,209649
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,1801849,-516991,1284858,-217969
B. K-8 / 0 - 400,Warren,2250,Hope Twp,1966464,-58748,1907716,-303307
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,1638772,426823,2065595,158652
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,2509128,-462830,2046298,-277919
B. K-8 / 0 - 400,Warren,5780,White Twp,2745507,238709,2984216,312864
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,2363841,519964,2883805,814155
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,4594168,-835088,3759080,-26726
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,5471218,17250,5488468,1851079
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,6629096,958569,7587665,-2505495
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,4544053,1250247,5794300,817846
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,1888835,401189,2290024,109626
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,3744451,-1488035,2256416,-374907
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,3110942,451461,3562403,41248
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,3341806,89673,3431479,222085
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,2485572,704842,3190414,-115200
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,2802708,416663,3219371,303194
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,1975491,347389,2322880,-584517
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,3648237,-105208,3543029,-372942
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,2952161,487183,3439344,584479
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,6668912,663655,7332567,419124
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,3677646,723277,4400923,418774
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,4613198,618849,5232047,-1455291
C. K-8 / 401 - 750,Camden,190,Barrington Boro,3328271,-227254,3101017,577669
C. K-8 / 401 - 750,Camden,340,Berlin Twp,2341908,392283,2734191,161874
C. K-8 / 401 - 750,Camden,880,Clementon Boro,3328037,752423,4080460,1108057
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,3962714,450980,4413694,652396
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,2594368,1513411,4107779,1073704
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,7299862,366170,7666032,1940160
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,3856652,1089833,4946485,-135893
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,3920599,183447,4104046,37036
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,279963,448663,728626,978112
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,2144712,316592,2461304,-80096
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,3206573,2359,3208932,35506
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,2750983,73792,2824775,249160
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,2414026,660717,3074743,668812
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,5842803,907700,6750503,265013
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,4459511,591975,5051486,1005716
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,6077841,993261,7071102,-1261715
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,4569112,920053,5489165,875165
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,4095043,390725,4485768,-284592
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,5698473,507382,6205855,-279341
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,4049136,2262371,6311507,3217816
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,4757060,303081,5060141,-29883
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,4847907,461970,5309877,582689
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,1902849,322304,2225152,-549173
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,2089944,667167,2538894,-197713
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,4657586,671215,5328801,275043
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,2709124,-125282,2583842,121569
C. K-8 / 401 - 750,Morris,460,Boonton Twp,3105906,91006,3196912,660182
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,6423499,752700,7176199,902952
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,4192683,1145478,5338161,47327
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,3077999,620628,3698627,-1634934
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,10722534,1824728,12547262,1296336
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,912023,26479,938502,-216114
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,6263426,2205943,8469369,449555
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,1373066,323151,1696217,205703
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,7975703,-842967,7132736,2241795
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,6009778,465194,6474972,1943553
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,3971898,-108692,3863208,-39958
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,2887241,307640,3194881,126527
C. K-8 / 401 - 750,Sussex,90,Andover Reg,5185312,1149113,6334425,-779918
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,1787485,152763,1940248,-91439
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,3666413,-184444,3481969,32554
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,6670115,9298,6679413,-1323464
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,2536606,213391,2749997,-579291
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,806477,-35491,528425,-122832
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,4213102,1426476,5639578,1523927
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,1387506,501582,1889088,-292442
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,7356444,831060,8187504,123169
D. K-8 / 751 +,Atlantic,10,Absecon City,4067054,1040545,5107599,2060920
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,15784016,1167224,16951240,251922
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,9846896,2115658,11962554,3088960
D. K-8 / 751 +,Atlantic,2680,Linwood City,3756133,569105,4325238,343040
D. K-8 / 751 +,Atlantic,3720,Northfield City,2860266,488047,3348313,447939
D. K-8 / 751 +,Atlantic,4800,Somers Point City,4839559,-473894,4365665,1238926
D. K-8 / 751 +,Bergen,40,Allendale Boro,12491835,1895680,14387515,1319472
D. K-8 / 751 +,Bergen,930,Closter Boro,7592701,1339789,8932490,1750662
D. K-8 / 751 +,Bergen,1070,Demarest Boro,7668422,318674,7987096,823992
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,5597669,644200,6241869,324527
D. K-8 / 751 +,Bergen,1470,Fairview Boro,12253500,9301546,21555046,11559464
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,8491924,342425,8834349,857737
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,5365839,876535,6242374,-277748
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,3895050,2303269,6198319,1340803
D. K-8 / 751 +,Bergen,3060,Maywood Boro,4080950,484088,4565038,-577912
D. K-8 / 751 +,Bergen,3330,Montvale Boro,4287432,1484902,5772334,694262
D. K-8 / 751 +,Bergen,3760,Oakland Boro,7554377,1861665,9416042,-1306890
D. K-8 / 751 +,Bergen,3850,Old Tappan Boro,23861557,1655527,25517084,1784495
D. K-8 / 751 +,Bergen,4430,River Vale Twp,9558383,-4350000,5208383,2007431
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,7946211,937805,8884016,927504
D. K-8 / 751 +,Bergen,5880,Woodcliff Lake Boro,6318390,2973859,9292249,2264916
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,12018123,1176847,13194970,116904
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,3104396,1658316,4762712,2175747
D. K-8 / 751 +,Burlington,1420,Evesham Twp,8276661,3384935,11661596,1789948
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,8830324,602382,9432706,-1005531
D. K-8 / 751 +,Burlington,3080,Medford Twp,10138550,258067,10396617,-1892569
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,11034019,-26062,11007957,1143547
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,12024477,2061943,14086420,762631
D. K-8 / 751 +,Burlington,5720,Westampton,5322056,-158373,5163683,-966024
D. K-8 / 751 +,Camden,260,Bellmawr Boro,2492006,1111283,3603289,105073
D. K-8 / 751 +,Camden,330,Berlin Boro,2464240,-181166,2283074,387445
D. K-8 / 751 +,Camden,1780,Gloucester Twp,26407866,6316657,32724523,2545605
D. K-8 / 751 +,Camden,4590,Runnemede Boro,3390470,101100,3491570,501251
D. K-8 / 751 +,Camden,5080,Stratford Boro,6689327,778421,7498679,555297
D. K-8 / 751 +,Camden,5400,Voorhees Twp,38418182,-5436670,32981512,1497257
D. K-8 / 751 +,Cape May,5340,Upper Twp,12561651,129794,12691445,753752
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,4407845,432797,4840642,196124
D. K-8 / 751 +,Gloucester,2750,Logan Twp,5835583,-18621,5816962,-1012834
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,6008381,2939608,8947989,3078672
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,5783262,1451021,7234283,919560
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,7828608,2273746,10102354,-2637109
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,8846484,318652,9165136,710321
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,6321929,1025461,7347390,187004
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,7146930,1789263,8936193,1389914
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,5168387,-666845,4501542,943340
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,4346807,-418016,3878226,-489931
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,5414478,817019,6231497,1843464
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,21359319,3361867,24721186,-2799524
D. K-8 / 751 +,Monmouth,2290,Howell Twp,47173053,2363251,49536304,980355
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,24014237,1171919,25186156,-1254524
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,15516890,1194820,16711710,-2607135
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,7374927,2342128,9717055,-496644
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,10388937,3503795,13892732,4444589
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,5569189,-663667,4859409,-370771
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,16342896,1364281,17707177,265659
D. K-8 / 751 +,Morris,820,Chester Twp,7902674,491382,8394056,345602
D. K-8 / 751 +,Morris,1090,Denville Twp,11710506,-1178149,10532357,-1422351
D. K-8 / 751 +,Morris,1190,East Hanover Twp,5968320,1517939,7486259,1146106
D. K-8 / 751 +,Morris,1530,Florham Park Boro,3787779,380941,4168720,-1078983
D. K-8 / 751 +,Morris,2000,Hanover Twp,3730694,438480,4169174,-292073
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,3880905,-1020228,2860677,-552148
D. K-8 / 751 +,Morris,3100,Mendham Twp,5634393,887597,6521990,360764
D. K-8 / 751 +,Morris,4000,Long Hill Twp,5706073,287992,5983101,43545
D. K-8 / 751 +,Morris,4490,Rockaway Twp,18441293,-697142,17744151,-1344178
D. K-8 / 751 +,Morris,5520,Washington Twp,7669673,-2042261,5627412,-44449
D. K-8 / 751 +,Passaic,1920,Haledon Boro,3329679,1538583,4868262,3130707
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,5293106,197256,5490362,119511
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,2439887,-414489,2025398,211637
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,6592753,871649,7464402,526205
D. K-8 / 751 +,Passaic,5200,Totowa Boro,13288063,2554963,15843026,4383059
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,3831333,570696,4402029,787906
D. K-8 / 751 +,Passaic,5690,Woodland Park,2978090,308671,3286761,-441044
D. K-8 / 751 +,Somerset,510,Branchburg Twp,13981812,679896,14661708,-543960
D. K-8 / 751 +,Somerset,5470,Warren Twp,11371421,1587631,12959052,1130094
D. K-8 / 751 +,Sussex,640,Byram Twp,6276633,309419,6586052,-1088731
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,8491428,-939941,7551487,-1061856
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,6879086,1509459,8388545,-1802091
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,5693399,-772793,4920606,1157686
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,5761295,1044506,6805801,643005
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,6509113,461488,6970601,1635478
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,4606702,1274718,5883713,-937528
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,4220321,1302691,5523012,821484
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,6709350,1383634,8092984,-37355
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,10649956,1105891,11755847,682203
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,10474611,-63030,10411581,4222332
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,11364152,4208584,15572736,1832512
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,5495936,1298471,6794500,2061513
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,4344757,1430013,5774770,96352
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,5607722,599529,6207251,176871
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,5742652,531150,6273802,970066
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,3839937,1585801,5425738,2282014
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,3263398,397805,3661203,-117793
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,4430643,539420,4970063,1111527
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,6722216,-607628,6114588,1937228
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,6761730,431143,7192873,1020630
E. K-12 / 0 - 1800,Essex,1750,Glen Ridge Boro,6545926,1379692,7925618,-636765
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,3165068,1343873,4508941,-481574
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,6167744,-37304,6130440,103403
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,4701647,1831240,6532887,-22526
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,9743682,5133526,14877208,2139025
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,5278272,2313548,7591820,-952912
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,3520729,-107686,3413043,178736
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,4172626,1061057,5233683,-58340
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,5255791,1490931,6746771,838756
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,2751433,-102753,2648680,454800
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,11755811,1193465,12949276,1927918
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,12424524,1872579,14297103,12389432
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,4419898,4108792,8528598,7417648
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,6711636,585564,7297200,780924
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,5381626,-1144066,4237560,-1059755
E. K-12 / 0 - 1800,Morris,450,Boonton Town,2496096,188316,2684412,297282
E. K-12 / 0 - 1800,Morris,630,Butler Boro,9489782,228871,9718653,-1846680
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,6054085,1138037,7192122,-44473
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,3629938,1022509,4652447,2443435
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,2312198,545790,2857988,-448941
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,3938821,838815,4777636,1138021
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,6380594,2585024,8965618,1768734
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,5468549,229722,5698271,677119
