GROUP,CONAME,DIST,DISTNAME,pp3vv,stpct01vv,ltpct01vv,fdpct01vv,tupct01vv,fbpct01vv,otpct01vv,strat01vv,ssrat01vv,sarat01vv,pctsevv
D. K-8 / 751 +,Atlantic,10,Absecon City,24408,0.448,0.463,0.067,0.008,0,0.014,10.3,77.5,156.3,0.1343
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,28221,0.525,0.409,0.053,0.008,0,0.005,9.9,60.6,169.9,0.1791
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,24425,0.63,0.312,0.041,0.006,0,0.011,11,73.9,174.6,0.1787
D. K-8 / 751 +,Atlantic,2680,Linwood City,23544,0.258,0.694,0.047,0.001,0,0,11.5,63.3,100.5,0.1132
D. K-8 / 751 +,Atlantic,3720,Northfield City,25717,0.486,0.454,0.056,0.002,0,0.002,10,65.9,177.4,0.1905
D. K-8 / 751 +,Atlantic,4800,Somers Point City,30583,0.459,0.449,0.088,0.003,0,0.001,8.6,51.2,124.5,0.1352
D. K-8 / 751 +,Bergen,40,Allendale Boro,24772,0.232,0.743,0.017,0.007,0,0.001,12.9,84.3,181.2,0.0662
D. K-8 / 751 +,Bergen,930,Closter Boro,23968,0.243,0.717,0.027,0.013,0,0,12,63.5,171.4,0.1317
D. K-8 / 751 +,Bergen,1070,Demarest Boro,28996,0.216,0.735,0.015,0.035,0,0,10.2,58.7,127.2,0.1009
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,33882,0.229,0.741,0.026,0.005,0,0,9.4,52.6,109.7,0.1467
D. K-8 / 751 +,Bergen,1470,Fairview Boro,21633,0.545,0.272,0.148,0,0.011,0.024,14.9,85.3,153.5,0.1218
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,36135,0.223,0.697,0.022,0.057,0,0.001,8,40.2,118.7,0.1205
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,30171,0.247,0.711,0.04,0.001,0,0.001,9.1,58.6,137.8,0.1652
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,27496,0.272,0.678,0.048,0.002,0,0,9.1,113.4,113.4,0.1461
D. K-8 / 751 +,Bergen,3060,Maywood Boro,22849,0.216,0.737,0.046,0,0.001,0,11.4,69.9,190,0.16
D. K-8 / 751 +,Bergen,3330,Montvale Boro,27249,0.242,0.699,0.056,0.002,0,0.001,10.3,67.9,118.8,0.1137
D. K-8 / 751 +,Bergen,3760,Oakland Boro,33785,0.222,0.715,0.015,0,0.049,0,10,48.3,107.9,0.1838
D. K-8 / 751 +,Bergen,3850,Old Tappan Boro,28138,0.206,0.741,0.044,0.009,0,0,11.8,59.9,104.4,0.0971
D. K-8 / 751 +,Bergen,4430,River Vale Twp,32424,0.247,0.729,0.022,0.002,0,0,10.3,58,144.1,0.1239
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,28858,0.235,0.728,0.019,0.017,0,0.001,9.6,48.3,111.2,0.1286
D. K-8 / 751 +,Bergen,5880,Woodcliff Lake Boro,28677,0.221,0.751,0.022,0.006,0,0,9.3,367,91.8,0.1676
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,28320,0.247,0.733,0.019,0.001,0,0,10.3,59,167.3,0.1156
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,25824,0.513,0.363,0.097,0.009,0.006,0.012,11.4,63.6,117.6,0.136
D. K-8 / 751 +,Burlington,1420,Evesham Twp,22399,0.273,0.701,0.025,0.001,0,0,13.3,71,235.4,0.1858
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,27284,0.409,0.52,0.067,0,0,0.004,12.4,52.5,149,0.1854
D. K-8 / 751 +,Burlington,3080,Medford Twp,26960,0.258,0.723,0.018,0.001,0,0,11.1,63.2,165.8,0.2062
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,28020,0.635,0.279,0.075,0.01,0,0.001,10.2,60.1,158.7,0.1656
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,24344,0.29,0.674,0.029,0,0,0.007,11.1,59.4,189,0.1443
D. K-8 / 751 +,Burlington,5720,Westampton,26590,0.405,0.522,0.062,0.003,0,0.008,10.5,82,131.9,0.2004
D. K-8 / 751 +,Camden,260,Bellmawr Boro,25432,0.573,0.348,0.062,0,0.011,0.006,11.1,85.6,115.5,0.1048
D. K-8 / 751 +,Camden,330,Berlin Boro,20361,0.475,0.472,0.042,0.002,0,0.009,11.6,65.2,211.8,0.144
D. K-8 / 751 +,Camden,1780,Gloucester Twp,23505,0.578,0.355,0.04,0,0.008,0.019,12.5,74.3,192.4,0.1223
D. K-8 / 751 +,Camden,4590,Runnemede Boro,24963,0.553,0.373,0.057,0.002,0,0.015,10.6,74.5,136.5,0.1331
D. K-8 / 751 +,Camden,5080,Stratford Boro,24793,0.499,0.365,0.041,0.095,0,0,11.5,71.9,128.4,0.2102
D. K-8 / 751 +,Camden,5400,Voorhees Twp,25305,0.266,0.632,0.04,0,0.015,0.047,11.7,66.5,174.4,0.1329
D. K-8 / 751 +,Cape May,5340,Upper Twp,22111,0.302,0.637,0.041,0.021,0,0,11.5,73.3,174,0.1042
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,27582,0.569,0.317,0.11,0,0,0.004,11.1,95,169.6,0.1663
D. K-8 / 751 +,Gloucester,2750,Logan Twp,25925,0.344,0.594,0.041,0.001,0,0.02,10.4,77.9,110.5,0.1379
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,21349,0.515,0.38,0.105,0,0,0,11,94.9,118.6,0.0917
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,33746,0.266,0.707,0.021,0.006,0,0,9.9,51.4,116.6,0.1467
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,29080,0.266,0.708,0.021,0.004,0,0.001,9.5,55.5,156.8,0.1505
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,32886,0.234,0.688,0.02,0.001,0.057,0,8.5,41.4,117.2,0.1558
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,23736,0.273,0.681,0.044,0.002,0,0,11.4,82.4,137.3,0.1517
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,35478,0.269,0.685,0.041,0.005,0,0,10,65.6,142.4,0.1645
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,32887,0.35,0.555,0.088,0.002,0,0.005,9.6,40.2,132,0.1872
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,24609,0.261,0.712,0.025,0.003,0,0,9.8,44.7,160.3,0.1486
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,29293,0.666,0.214,0.107,0,0,0.013,10.3,54.8,144.5,0.1843
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,30890,0.237,0.729,0.027,0.007,0,0,9.8,54.7,137.7,0.1554
D. K-8 / 751 +,Monmouth,2290,Howell Twp,26530,0.379,0.58,0.019,0.012,0,0.01,13.3,31.6,148.3,0.1642
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,23947,0.304,0.668,0.027,0.001,0,0,12.2,69.5,166.3,0.1334
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,26282,0.276,0.687,0.022,0.001,0.004,0.01,10.9,60.2,167.9,0.1238
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,29723,0.215,0.747,0.023,0.009,0,0.006,10.9,58.8,114.4,0.0914
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,28564,0.443,0.456,0.094,0,0,0.007,8.8,53.9,107.8,0.1931
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,32129,0.238,0.716,0.034,0.012,0,0,9.6,54.6,129.6,0.1103
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,30660,0.28,0.672,0.036,0.004,0,0.008,8.8,70.3,137.3,0.2156
D. K-8 / 751 +,Morris,820,Chester Twp,31477,0.242,0.727,0.017,0.015,0,0,9.4,45.2,143.6,0.1184
D. K-8 / 751 +,Morris,1090,Denville Twp,26391,0.234,0.747,0.017,0.002,0,0,9.5,57.4,168.2,0.1962
D. K-8 / 751 +,Morris,1190,East Hanover Twp,29741,0.23,0.75,0.018,0.002,0,0,9.3,52.5,107.3,0.1366
D. K-8 / 751 +,Morris,1530,Florham Park Boro,31625,0.225,0.757,0.016,0.002,0,0,9.5,56.4,122.2,0.1511
D. K-8 / 751 +,Morris,2000,Hanover Twp,30936,0.232,0.747,0.021,0.001,0,0,9.9,48.1,139,0.1359
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,24330,0.214,0.735,0.036,0.003,0,0.012,10.2,65.8,142.7,0.2091
D. K-8 / 751 +,Morris,3100,Mendham Twp,34169,0.209,0.733,0.016,0.023,0.004,0.015,9.7,62.1,111.7,0.0985
D. K-8 / 751 +,Morris,4000,Long Hill Twp,30159,0.229,0.742,0.017,0.012,0,0,10.4,45.9,118.9,0.1322
D. K-8 / 751 +,Morris,4490,Rockaway Twp,30118,0.24,0.73,0.027,0.003,0,0,9.7,41.5,183.4,0.177
D. K-8 / 751 +,Morris,5520,Washington Twp,29022,0.291,0.688,0.019,0.003,0,0,9.9,58.1,164.5,0.1525
D. K-8 / 751 +,Passaic,1920,Haledon Boro,23134,0.641,0.257,0.102,0,0,0,10.3,64,227.6,0.1074
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,26072,0.251,0.683,0.061,0.004,0,0.001,9.2,64.4,150.3,0.1907
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,28448,0.699,0.152,0.119,0,0.029,0.001,0,0,0,0.1982
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,32515,0.244,0.667,0.05,0.04,0,0,9.6,44.8,103.7,0.2035
D. K-8 / 751 +,Passaic,5200,Totowa Boro,22480,0.214,0.723,0.049,0.013,0,0.001,13.7,83.7,112.6,0.1132
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,29402,0.295,0.614,0.049,0.01,0.032,0,9.9,67.2,145.7,0.1876
D. K-8 / 751 +,Passaic,5690,Woodland Park,25892,0.307,0.56,0.098,0,0.032,0.003,11.4,77.9,138.4,0.1196
D. K-8 / 751 +,Somerset,510,Branchburg Twp,31552,0.196,0.786,0.016,0.002,0,0,8.2,48.2,107.6,0.1317
D. K-8 / 751 +,Somerset,5470,Warren Twp,34819,0.247,0.732,0.013,0.007,0,0.001,8.1,44.2,125.1,0.1365
D. K-8 / 751 +,Sussex,640,Byram Twp,25056,0.339,0.63,0.027,0.005,0,0,11.3,79.3,166.6,0.1765
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,28904,0.375,0.571,0.053,0.001,0,0,9.9,47.9,149.1,0.1868
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,34960,0.571,0.31,0.095,0.023,0,0.001,11,51.9,91.6,0.1561
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,26100,0.474,0.429,0.048,0,0,0.049,12.3,66.4,126.3,0.162
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,27311,0.268,0.675,0.029,0.028,0,0,11.4,64.5,111.7,0.1539
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,28758,0.219,0.753,0.027,0.001,0,0,10.9,62.7,105.4,0.1433
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,28098,0.249,0.661,0.033,0.001,0.016,0.04,11.7,70.8,130.8,0.1497
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,37287,0.222,0.739,0.039,0.001,0,0,8.6,44.2,108.4,0.1869
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,24692,0.236,0.547,0.148,0,0.035,0.034,12.1,73.5,196,0.102
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,36480,0.223,0.758,0.017,0.002,0,0,9.4,50.4,73.7,0.1883
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,31411,0.255,0.509,0.043,0.193,0,0,10.2,44.1,99.2,0.226
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,29313,0.257,0.722,0.019,0.001,0,0.001,10.6,67.7,129.8,0.1535
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,23869,0.378,0.568,0.053,0.001,0,0,13.8,74.6,133.4,0.0975
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,26155,0.237,0.672,0.037,0.055,0,0,11.7,65.4,135.2,0.1118
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,26282,0.441,0.505,0.052,0.002,0,0,11.2,79.4,150.8,0.1651
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,26746,0.419,0.424,0.07,0.087,0,0,10.8,75.7,109.3,0.1443
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,25086,0.624,0.238,0.084,0.055,0,0,12,95.6,152.9,0.1288
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,26081,0.467,0.408,0.063,0.054,0,0.008,10.6,56.9,112.8,0.1567
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,23135,0.252,0.458,0.026,0.25,0.014,0,11.6,77.4,133.7,0.1475
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,32724,0.393,0.485,0.072,0.046,0,0.004,8.6,69.2,92.2,0.1892
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,28763,0.234,0.74,0.019,0.005,0,0.002,10.1,66.3,119.9,0.1475
E. K-12 / 0 - 1800,Essex,1750,Glen Ridge Boro,27249,0.229,0.716,0.037,0.018,0,0,12.1,62.5,121.3,0.1341
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,26342,0.652,0.288,0.049,0.007,0,0.004,12.3,69.6,146.2,0.1765
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,30493,0.605,0.181,0.181,0.033,0,0,12.1,60.2,105.3,0.2104
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,30002,0.464,0.476,0.048,0.005,0,0.007,9.5,49.4,84.8,0.1689
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,28205,0.628,0.304,0.066,0.002,0,0,11.8,66.8,119.3,0.1665
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,32957,0.272,0.676,0.049,0.003,0,0,10.4,68.3,108.2,0.1325
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,39086,0.283,0.65,0.038,0,0.026,0.003,7.2,47,99.8,0.1785
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,26396,0.541,0.392,0.039,0,0.028,0,12,67.7,142.9,0.1407
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,30636,0.283,0.625,0.044,0.004,0.042,0.002,10.9,65.4,112.1,0.1683
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,22266,0.514,0.426,0.06,0,0,0,12.6,95.6,114.7,0.1465
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,23656,0.344,0.485,0.037,0.134,0,0,10.3,63.5,157.7,0.1184
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,56912,0.654,0.162,0.184,0,0,0,8.7,37.1,80.5,0.1807
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,33648,0.802,0.121,0.077,0,0,0,11,63.3,155.8,0.2445
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,29983,0.415,0.427,0.077,0.077,0,0.004,9.5,76.8,83.7,0.1406
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,30591,0.215,0.447,0.024,0.314,0,0,9.7,71.7,102.5,0.1485
E. K-12 / 0 - 1800,Morris,450,Boonton Town,30653,0.313,0.499,0.043,0.137,0,0.008,10.2,49.4,114,0.1771
E. K-12 / 0 - 1800,Morris,630,Butler Boro,29911,0.239,0.513,0.022,0.113,0.084,0.029,10.4,56,114.9,0.2042
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,34383,0.251,0.734,0.015,0,0,0,10.3,47.1,110.4,0.1652
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,36070,0.23,0.478,0.008,0.284,0,0,9.1,34.3,113.3,0.1788
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,28699,0.453,0.438,0.105,0,0,0.004,11.1,53.3,121.9,0.1877
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,34178,0.228,0.614,0.063,0.096,0,0,8.6,52.3,83.4,0.1394
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,27455,0.352,0.511,0.046,0.048,0.043,0,12.1,70.4,110,0.1698
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,26410,0.606,0.329,0.049,0.005,0,0.011,10.3,68.2,105.3,0.152
E. K-12 / 0 - 1800,Salem,4630,Salem City,29615,0.714,0.081,0.163,0.041,0,0.001,13.3,135.8,111.1,0.1645
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,24465,0.447,0.409,0.056,0.085,0,0.003,11.6,81.2,136.6,0.1275
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,23567,0.561,0.366,0.069,0,0,0.004,10.9,64,106.7,0.1562
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,32827,0.217,0.627,0.024,0.08,0.051,0.001,11.4,56.3,107.4,0.1458
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,30076,0.328,0.627,0.045,0,0,0,11.6,44.3,183.7,0.2049
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,26681,0.46,0.335,0.058,0.143,0,0.004,10.8,61.9,140.6,0.1816
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,28145,0.398,0.558,0.037,0.007,0,0,10.4,59.4,135.8,0.1172
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,30205,0.445,0.246,0.031,0.278,0,0,9.5,35.5,100.7,0.1623
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,24096,0.542,0.255,0.086,0.11,0,0.007,13.6,66.8,167.1,0.1374
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,24480,0.258,0.509,0.08,0.115,0,0.038,12.2,83,170.6,0.2055
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,25355,0.373,0.597,0.03,0,0,0,12.2,87.7,149.6,0.1054
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,24912,0.391,0.537,0.07,0.002,0,0,12.4,63,157.4,0.1711
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,33997,0.311,0.613,0.065,0.008,0,0.003,11.3,61.5,149,0.1475
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,28871,0.238,0.739,0.011,0.001,0,0.011,11.7,56.3,136.2,0.1464
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,24882,0.298,0.507,0.034,0.162,0,0,12.3,69.9,161.8,0.1164
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,26812,0.493,0.456,0.045,0,0,0.006,12.5,72.9,136.2,0.0891
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,25004,0.267,0.682,0.045,0.002,0,0.004,13.1,67.9,151.8,0.1507
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,36568,0.222,0.746,0.033,0,0,0,9.8,59.5,99.1,0.1599
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,27704,0.283,0.657,0.035,0.018,0,0.007,11.9,58.6,120,0.1684
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,22829,0.32,0.626,0.05,0.001,0,0.003,12.7,78.5,130.9,0.1492
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,36968,0.199,0.682,0.015,0.017,0.024,0.063,9.5,57.8,123.8,0.1295
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,28526,0.417,0.468,0.032,0.084,0,0,11,66.2,120.7,0.1759
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,27259,0.248,0.723,0.028,0.001,0,0,11.4,67.8,132,0.1186
F. K-12 / 1801 - 3500,Bergen,4610,Saddle Brook Twp,27639,0.226,0.744,0.023,0.003,0,0.004,12,48.4,137.7,0.1904
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,29423,0.234,0.675,0.034,0.008,0.025,0.024,11.2,74.9,144.8,0.1488
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,28672,0.234,0.73,0.033,0.003,0,0,11,56.4,126.1,0.1537
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,29751,0.366,0.588,0.037,0.008,0,0.001,11.2,54.3,123.7,0.1819
F. K-12 / 1801 - 3500,Burlington,600,Burlington City,34636,0.654,0.227,0.053,0.063,0,0.003,10.6,58.8,113.9,0.2024
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,24516,0.41,0.562,0.02,0.008,0,0,12.3,81.5,149.4,0.1261
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,26466,0.467,0.481,0.048,0.003,0,0.001,11.2,69.5,137,0.1422
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,26626,0.494,0.451,0.051,0.003,0,0.001,11.3,75.3,126.7,0.1744
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,25406,0.465,0.362,0.059,0.112,0,0.002,10.8,57.9,109.1,0.1366
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,29927,0.808,0.1,0.065,0.023,0,0.004,15.1,47.1,114.1,0.1564
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,23718,0.395,0.564,0.035,0.005,0,0.001,13,64.3,138.1,0.1458
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,21785,0.246,0.714,0.033,0.005,0,0.002,13.1,86.6,211.3,0.1354
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,25324,0.756,0.168,0.063,0.004,0,0.009,11.6,78.3,138.8,0.1333
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,27676,0.574,0.242,0.056,0.129,0,0,11.6,69.7,136.9,0.1977
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,25283,0.396,0.481,0.078,0.042,0,0.003,11.8,84.6,158.6,0.1445
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,30867,0.311,0.45,0.034,0.201,0,0.004,10.1,71.6,169.2,0.101
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,26888,0.231,0.741,0.028,0,0,0,10.8,63.7,149.9,0.1455
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,25839,0.255,0.715,0.029,0.001,0,0,12.4,60.2,153.1,0.1545
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,29666,0.487,0.434,0.067,0.005,0,0.007,11.9,68.1,109.3,0.155
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,25912,0.427,0.537,0.034,0.002,0,0,11.7,79.1,175.6,0.1912
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,32822,0.691,0.151,0.135,0.023,0,0,12.3,96.9,118.4,0.1501
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,29576,0.399,0.553,0.042,0.001,0,0.005,9.7,59,79.4,0.1651
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,25052,0.245,0.715,0.04,0,0,0,11.7,82.9,151.6,0.1479
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,34350,0.241,0.735,0.018,0.006,0,0,9.5,59.5,132,0.1783
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville Twp,24166,0.332,0.639,0.026,0.002,0,0.001,12.1,60.9,160,0.1329
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,27003,0.243,0.724,0.028,0.006,0,0,12,73.5,134.1,0.1545
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,26720,0.398,0.489,0.041,0.003,0.014,0.055,11.2,59,133.7,0.1741
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,23304,0.585,0.324,0.091,0,0,0,12,67.9,134.7,0.1673
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,27409,0.334,0.631,0.031,0.003,0,0.001,11.9,41.8,119.8,0.1845
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,31004,0.262,0.708,0.026,0.002,0.002,0,9.9,67.8,132.5,0.1399
F. K-12 / 1801 - 3500,Monmouth,3510,Neptune Twp,36188,0.507,0.363,0.058,0.037,0.033,0.002,10.3,64.9,122.9,0.194
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,32538,0.288,0.656,0.045,0.001,0,0.01,8.8,55.6,131.9,0.1882
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,26727,0.293,0.538,0.022,0.126,0.011,0.01,11.5,65.1,160.8,0.1636
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,32595,0.247,0.722,0.02,0.011,0,0,8.9,54,127.7,0.1815
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,27366,0.677,0.193,0.096,0.021,0,0.013,11.2,83.5,107.4,0.1217
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,30620,0.311,0.653,0.027,0.006,0,0.003,11,45.5,117.1,0.1905
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,26696,0.238,0.712,0.021,0.029,0,0,11.2,65.6,166.2,0.1693
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,32466,0.257,0.724,0.017,0.002,0,0,9.7,48.2,148.5,0.1544
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,26842,0.24,0.721,0.018,0.021,0,0,11.6,60.8,121.5,0.1549
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,29734,0.285,0.639,0.032,0.044,0,0,10.3,55.5,135.3,0.1549
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,30763,0.292,0.604,0.063,0.029,0.001,0.011,9.6,45.3,130.8,0.2095
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,22961,0.263,0.657,0.053,0.006,0.008,0.013,11.8,63.7,140.9,0.1309
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,28878,0.26,0.675,0.063,0.001,0,0.001,10.1,52.3,136.8,0.165
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,31237,0.297,0.662,0.039,0.001,0,0.001,11.1,47,149.8,0.1856
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,26348,0.7,0.191,0.101,0.008,0,0,12,76.6,165,0.1755
F. K-12 / 1801 - 3500,Salem,4075,Pennsville,27025,0.481,0.48,0.031,0.004,0,0.004,10.8,65,119.2,0.1826
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,31595,0.58,0.236,0.14,0.042,0,0.002,10.8,64.9,105.9,0.1523
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,28567,0.619,0.305,0.073,0,0,0.003,11,62.9,120.6,0.1643
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,29443,0.357,0.417,0.039,0.186,0,0.001,10.2,51.9,106.7,0.1481
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,29813,0.247,0.695,0.016,0.003,0.039,0,11,62.5,115.6,0.1467
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,29468,0.398,0.556,0.043,0.003,0,0,10.1,58.6,133.1,0.1988
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,29120,0.253,0.637,0.02,0.09,0,0,10.6,43.9,123,0.1395
F. K-12 / 1801 - 3500,Union,850,Clark Twp,24006,0.249,0.677,0.034,0.04,0,0,12.3,78.3,130.9,0.1564
