GROUP,CONAME,DIST,DISTNAME,PP19,RK19,PCT19,SBA9,PP29,RK29,PCT29,SBB9,PP39,RK39,PCT39,SBC9
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,1311,N.A.,0.078,0.782,1344,N.A.,0.079,0.787,1413,N.A.,0.075,0.779
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,1373,N.A.,0.078,0.762,1364,N.A.,0.074,0.738,1373,N.A.,0.068,0.698
A. K-6,Statewide,N.A.,5. State average - All operating types,1556,N.A.,0.088,0.79,1630,N.A.,0.089,0.79,1640,N.A.,0.081,0.783
A. K-6,Statewide,N.A.,6. State median - All operating types,1561,N.A.,0.09,0.788,1614,N.A.,0.089,0.791,1681,N.A.,0.084,0.78
A. K-6,Bergen,1270,Edgewater Boro,1923,52|57,0.116,0.8874,1982,50|56,0.104,0.8689,2198,55|58,0.082,0.8566
A. K-6,Bergen,3870,Oradell Boro,1370,29|57,0.092,0.8472,1427,31|56,0.095,0.8628,1507,33|58,0.093,0.85
A. K-6,Bergen,4410,River Edge Boro,1600,39|57,0.1,0.8899,1687,36|56,0.1,0.8993,1734,43|58,0.094,0.8947
A. K-6,Bergen,4620,Saddle River School District,1405,31|57,0.04,0.5567,1056,15|56,0.024,0.4391,1372,29|58,0.029,0.5231
A. K-6,Burlington,830,Chesterfield Twp,1421,34|57,0.083,0.7698,1423,30|56,0.084,0.7928,1558,35|58,0.082,0.7798
A. K-6,Burlington,2960,Mansfield Twp,1911,51|57,0.095,0.8643,1965,49|56,0.092,0.8362,1882,46|58,0.088,0.8539
A. K-6,Burlington,3650,North Hanover Twp,1210,22|57,0.068,0.8456,897,11|56,0.05,0.782,1235,21|58,0.06,0.8289
A. K-6,Burlington,5010,Springfield Twp,1071,17|57,0.073,0.8053,691,5|56,0.046,0.7446,980,13|58,0.066,0.7987
A. K-6,Camden,2540,Laurel Springs Boro,1132,19|57,0.072,0.7146,1363,27|56,0.079,0.6965,1655,39|58,0.099,0.7634
A. K-6,Camden,3770,Oaklyn Boro,820,8|57,0.043,0.4664,803,7|56,0.04,0.4724,814,7|58,0.039,0.4448
A. K-6,Camden,5560,Waterford Twp,1409,32|57,0.079,0.7947,1707,38|56,0.093,0.825,1697,42|58,0.089,0.8282
A. K-6,Cape May,710,Cape May City,1508,37|57,0.072,0.8341,1433,32|56,0.06,0.7655,1677,41|58,0.059,0.6901
A. K-6,Cape May,2840,Lower Twp,1105,18|57,0.065,0.8072,1129,17|56,0.064,0.7996,1063,16|58,0.059,0.8071
A. K-6,Cape May,5610,West Cape May Boro,869,10|57,0.041,0.4943,293,2|56,0.014,0.1679,485,3|58,0.017,0.2228
A. K-6,Essex,1400,Essex Fells Boro,1635,41|57,0.079,0.788,1812,44|56,0.084,0.805,1891,48|58,0.083,0.8568
A. K-6,Essex,1465,Fairfield Twp,1781,44|57,0.108,0.8103,1856,45|56,0.11,0.8561,1910,50|58,0.095,0.8326
A. K-6,Essex,3630,North Caldwell Boro,1837,50|57,0.105,0.89,2004,52|56,0.106,0.8381,2120,53|58,0.102,0.8487
A. K-6,Essex,4530,Roseland Boro,1702,42|57,0.097,0.8028,1588,34|56,0.089,0.8602,1886,47|58,0.1,0.8825
A. K-6,Gloucester,1180,East Greenwich Twp,1055,16|57,0.082,0.8197,1134,20|56,0.078,0.8326,1172,17|58,0.075,0.7898
A. K-6,Gloucester,1330,Elk Twp,735,5|57,0.049,0.5183,766,6|56,0.05,0.5279,795,6|58,0.044,0.476
A. K-6,Gloucester,1590,Franklin Twp,1198,21|57,0.078,0.7739,1204,22|56,0.079,0.7328,1194,19|58,0.076,0.7307
A. K-6,Gloucester,2070,Harrison Twp,1243,25|57,0.089,0.7649,1253,25|56,0.089,0.7812,1291,23|58,0.085,0.7848
A. K-6,Gloucester,2990,Mantua Twp,1236,24|57,0.075,0.7348,1161,21|56,0.081,0.7766,1374,30|58,0.077,0.7928
A. K-6,Gloucester,3490,National Park Boro,818,7|57,0.052,0.5312,612,4|56,0.038,0.4896,834,9|58,0.038,0.4961
A. K-6,Gloucester,4880,South Harrison Twp,731,4|57,0.053,0.4034,871,10|56,0.069,0.5272,711,5|58,0.051,0.3827
A. K-6,Gloucester,5120,Swedesboro-Woolwich,1472,36|57,0.104,0.7961,1613,35|56,0.104,0.7965,1619,36|58,0.098,0.8079
A. K-6,Gloucester,5590,Wenonah Boro,1790,46|57,0.105,0.7998,1882,47|56,0.099,0.7748,1388,31|58,0.075,0.5965
A. K-6,Gloucester,5740,Westville Boro,803,6|57,0.049,0.6234,578,3|56,0.038,0.5147,687,4|58,0.033,0.4586
A. K-6,Gloucester,5870,Woodbury Heights Boro,953,13|57,0.065,0.6121,915,12|56,0.062,0.5773,967,12|58,0.057,0.5593
A. K-6,Hunterdon,1970,Hampton Boro,1376,N.A.,0.046,0.5344,1139,N.A.,0.044,0.6262,1266,22|58,0.043,0.5589
A. K-6,Hunterdon,2590,Lebanon Boro,1818,48|57,0.078,0.7908,2004,52|56,0.077,0.7968,2015,52|58,0.075,0.8313
A. K-6,Hunterdon,3180,Milford Boro,37,1|57,0.001,0.0205,33,1|56,0.001,0.0181,33,1|58,0.001,0.0171
A. K-6,Monmouth,130,Atlantic Highlands Boro,1633,40|57,0.084,0.679,1748,39|56,0.09,0.6975,1636,38|58,0.076,0.6828
A. K-6,Monmouth,2160,Highlands Boro,974,14|57,0.041,0.5534,1240,24|56,0.047,0.5613,1186,18|58,0.041,0.5511
A. K-6,Monmouth,4520,Roosevelt Boro,538,2|57,0.026,0.3161,N.R.,N.R.,N.R.,N.R.,114,2|58,0.004,0.0617
A. K-6,Morris,3240,Mine Hill Twp,2180,56|57,0.137,0.8423,2309,56|56,0.132,0.8318,2216,57|58,0.109,0.8458
A. K-6,Ocean,230,Beach Haven Boro,831,9|57,0.033,0.5042,1002,14|56,0.039,0.5416,825,8|58,0.028,0.4979
A. K-6,Ocean,320,Berkeley Twp,1169,20|57,0.08,0.8023,1274,26|56,0.086,0.862,1291,23|58,0.079,0.7862
A. K-6,Ocean,1150,Eagleswood Twp,1741,43|57,0.088,0.8012,1769,42|56,0.081,0.807,1313,26|58,0.059,0.7481
A. K-6,Ocean,2350,Island Heights Boro,2104,55|57,0.102,0.9038,1939,48|56,0.089,0.8786,2239,58|58,0.11,0.9279
A. K-6,Ocean,2690,Little Egg Harbor Twp,710,3|57,0.045,0.7297,936,13|56,0.057,0.761,1046,14|58,0.056,0.7794
A. K-6,Ocean,2760,Long Beach Island,1561,38|57,0.052,0.664,1687,36|56,0.052,0.6886,1663,40|58,0.051,0.6909
A. K-6,Ocean,3800,Ocean Gate Boro,1412,33|57,0.066,0.711,1773,43|56,0.071,0.7606,1623,37|58,0.065,0.7321
A. K-6,Ocean,3820,Ocean Twp,1390,30|57,0.079,0.8704,1466,33|56,0.093,0.8966,1230,20|58,0.064,0.8512
A. K-6,Ocean,4710,Seaside Heights Boro,897,12|57,0.039,0.5221,818,8|56,0.035,0.4032,922,11|58,0.041,0.5072
A. K-6,Ocean,5020,Stafford Twp,1214,23|57,0.075,0.8242,1211,23|56,0.078,0.851,1462,32|58,0.081,0.8666
A. K-6,Ocean,5220,Tuckerton Boro,1355,28|57,0.069,0.8765,1064,16|56,0.057,0.803,1052,15|58,0.054,0.8055
A. K-6,Sussex,1630,Fredon Twp,1787,45|57,0.088,0.7518,2091,54|56,0.098,0.7492,2121,54|58,0.092,0.8083
A. K-6,Sussex,1980,Hampton Twp,1812,47|57,0.097,0.7854,1759,41|56,0.09,0.787,1799,44|58,0.082,0.7159
A. K-6,Sussex,4650,Sandyston-Walpack Twp,1316,27|57,0.069,0.5607,1130,18|56,0.051,0.4502,1316,27|58,0.052,0.5309
A. K-6,Sussex,5040,Stillwater Twp,1927,53|57,0.089,0.7849,1858,46|56,0.091,0.7974,1898,49|58,0.087,0.769
A. K-6,Warren,400,Blairstown Twp,1015,15|57,0.06,0.8056,1364,28|56,0.077,0.8202,1352,28|58,0.074,0.8335
A. K-6,Warren,1620,Franklin Twp,2260,57|57,0.105,0.8807,2269,55|56,0.101,0.8631,2210,56|58,0.094,0.8507
A. K-6,Warren,1670,Frelinghuysen Twp,1286,26|57,0.075,0.7605,1131,19|56,0.066,0.6793,1298,25|58,0.078,0.8002
