GROUP,CONAME,DIST,DISTNAME,PP110,RK110,PCT110,PP210,RK210,PCT210,PP310,RK310,PCT310
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,1884,N.A.,0.113,1880,N.A.,0.11,2136,N.A.,0.113
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,2021,N.A.,0.115,2065,N.A.,0.112,2238,N.A.,0.11
A. K-6,Statewide,N.A.,5. State average - All operating types,2176,N.A.,0.123,2303,N.A.,0.125,2484,N.A.,0.123
A. K-6,Statewide,N.A.,6. State median - All operating types,2065,N.A.,0.118,2163,N.A.,0.119,2328,N.A.,0.116
A. K-6,Bergen,1270,Edgewater Boro,2303,38|57,0.139,2302,37|57,0.121,3509,49|58,0.13
A. K-6,Bergen,3870,Oradell Boro,1727,16|57,0.116,1599,11|57,0.106,1828,13|58,0.113
A. K-6,Bergen,4410,River Edge Boro,1370,8|57,0.086,1564,10|57,0.093,1637,6|58,0.089
A. K-6,Bergen,4620,Saddle River School District,5246,57|57,0.148,6430,57|57,0.147,7041,57|58,0.15
A. K-6,Burlington,830,Chesterfield Twp,2020,29|57,0.118,1820,21|57,0.108,2057,25|58,0.108
A. K-6,Burlington,2960,Mansfield Twp,2279,36|57,0.113,2541,44|57,0.12,2350,34|58,0.11
A. K-6,Burlington,3650,North Hanover Twp,1707,15|57,0.097,1432,6|57,0.08,1931,17|58,0.094
A. K-6,Burlington,5010,Springfield Twp,1834,21|57,0.125,2005,28|57,0.135,1704,10|58,0.114
A. K-6,Camden,2540,Laurel Springs Boro,1621,11|57,0.103,1663,14|57,0.096,1650,8|58,0.099
A. K-6,Camden,3770,Oaklyn Boro,1908,25|57,0.1,1661,13|57,0.083,1981,20|58,0.096
A. K-6,Camden,5560,Waterford Twp,1959,27|57,0.11,1993,27|57,0.109,1892,14|58,0.099
A. K-6,Cape May,710,Cape May City,3100,50|57,0.149,3098,48|57,0.129,3660,50|58,0.129
A. K-6,Cape May,2840,Lower Twp,2094,31|57,0.123,2468,43|57,0.141,2649,40|58,0.147
A. K-6,Cape May,5610,West Cape May Boro,2625,45|57,0.125,2428,42|57,0.116,4035,52|58,0.145
A. K-6,Essex,1400,Essex Fells Boro,2307,39|57,0.111,2360,39|57,0.109,2726,41|58,0.119
A. K-6,Essex,1465,Fairfield Twp,1758,18|57,0.107,1839,22|57,0.109,2333,33|58,0.116
A. K-6,Essex,3630,North Caldwell Boro,2239,34|57,0.127,2573,46|57,0.137,2405,35|58,0.116
A. K-6,Essex,4530,Roseland Boro,1683,13|57,0.096,1764,18|57,0.099,2049,22|58,0.109
A. K-6,Gloucester,1180,East Greenwich Twp,1361,7|57,0.105,1671,15|57,0.115,1642,7|58,0.105
A. K-6,Gloucester,1330,Elk Twp,1587,10|57,0.106,1726,17|57,0.112,1903,15|58,0.106
A. K-6,Gloucester,1590,Franklin Twp,2096,32|57,0.136,1954,26|57,0.129,1994,21|58,0.127
A. K-6,Gloucester,2070,Harrison Twp,1747,17|57,0.126,1700,16|57,0.121,1787,12|58,0.118
A. K-6,Gloucester,2990,Mantua Twp,1891,23|57,0.115,1559,9|57,0.109,1945,19|58,0.109
A. K-6,Gloucester,3490,National Park Boro,1136,3|57,0.072,1176,4|57,0.073,2119,27|58,0.097
A. K-6,Gloucester,4880,South Harrison Twp,1903,24|57,0.138,1433,7|57,0.113,1543,5|58,0.111
A. K-6,Gloucester,5120,Swedesboro-Woolwich,1675,12|57,0.118,1630,12|57,0.105,1718,11|58,0.104
A. K-6,Gloucester,5590,Wenonah Boro,1875,22|57,0.11,2186,33|57,0.115,2606,39|58,0.141
A. K-6,Gloucester,5740,Westville Boro,1025,1|57,0.062,948,2|57,0.062,1449,2|58,0.071
A. K-6,Gloucester,5870,Woodbury Heights Boro,1141,4|57,0.078,1037,3|57,0.071,1330,1|58,0.078
A. K-6,Hunterdon,1970,Hampton Boro,3651,N.A.,0.121,2721,N.A.,0.106,3367,48|58,0.114
A. K-6,Hunterdon,2590,Lebanon Boro,2547,43|57,0.11,3825,52|57,0.147,3354,47|58,0.126
A. K-6,Hunterdon,3180,Milford Boro,4822,56|57,0.179,4375,53|57,0.167,7100,58|58,0.219
A. K-6,Monmouth,130,Atlantic Highlands Boro,1773,19|57,0.092,1931,24|57,0.1,2204,28|58,0.103
A. K-6,Monmouth,2160,Highlands Boro,2800,47|57,0.119,3075,47|57,0.116,3867,51|58,0.133
A. K-6,Monmouth,4520,Roosevelt Boro,3383,52|57,0.161,3333,51|57,0.158,4728,54|58,0.178
A. K-6,Morris,3240,Mine Hill Twp,1690,14|57,0.107,1781,19|57,0.102,2587,38|58,0.127
A. K-6,Ocean,230,Beach Haven Boro,4798,55|57,0.188,4942,55|57,0.19,6450,56|58,0.22
A. K-6,Ocean,320,Berkeley Twp,1286,5|57,0.088,1209,5|57,0.082,1487,3|58,0.091
A. K-6,Ocean,1150,Eagleswood Twp,1909,26|57,0.096,2218,34|57,0.101,2450,37|58,0.11
A. K-6,Ocean,2350,Island Heights Boro,3420,53|57,0.166,4440,54|57,0.203,2954,44|58,0.146
A. K-6,Ocean,2690,Little Egg Harbor Twp,1339,6|57,0.085,1499,8|57,0.092,1692,9|58,0.09
A. K-6,Ocean,2760,Long Beach Island,4596,54|57,0.153,5365,56|57,0.166,6227,55|58,0.191
A. K-6,Ocean,3800,Ocean Gate Boro,2112,33|57,0.098,2338,38|57,0.094,1919,16|58,0.077
A. K-6,Ocean,3820,Ocean Twp,2410,40|57,0.138,2218,34|57,0.14,2223,29|58,0.115
A. K-6,Ocean,4710,Seaside Heights Boro,3251,51|57,0.14,1812,20|57,0.079,1933,18|58,0.086
A. K-6,Ocean,5020,Stafford Twp,2021,30|57,0.124,1861,23|57,0.121,2095,26|58,0.116
A. K-6,Ocean,5220,Tuckerton Boro,2530,42|57,0.129,2244,36|57,0.121,2252,30|58,0.115
A. K-6,Sussex,1630,Fredon Twp,3035,49|57,0.15,3218,50|57,0.15,4104,53|58,0.178
A. K-6,Sussex,1980,Hampton Twp,2007,28|57,0.107,2023,29|57,0.104,2280,31|58,0.104
A. K-6,Sussex,4650,Sandyston-Walpack Twp,1828,20|57,0.096,2138,31|57,0.096,2879,43|58,0.114
A. K-6,Sussex,5040,Stillwater Twp,2675,46|57,0.124,2560,45|57,0.126,2878,42|58,0.131
A. K-6,Warren,400,Blairstown Twp,1567,9|57,0.093,1939,25|57,0.109,2051,23|58,0.112
A. K-6,Warren,1620,Franklin Twp,2259,35|57,0.105,2375,40|57,0.106,2290,32|58,0.097
A. K-6,Warren,1670,Frelinghuysen Twp,2947,48|57,0.171,3201,49|57,0.186,2971,45|58,0.18
A. K-6,Warren,2470,Knowlton Twp,2285,37|57,0.108,2142,32|57,0.106,2413,36|58,0.116
A. K-6,Warren,2970,Mansfield Twp,1043,2|57,0.061,913,1|57,0.052,1504,4|58,0.084
A. K-6,Warren,5480,Washington Boro,2478,41|57,0.141,2107,30|57,0.134,3011,46|58,0.155
A. K-6,Warren,5530,Washington Twp,2553,44|57,0.133,2417,41|57,0.123,2051,23|58,0.105
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,1982,N.A.,0.111,2071,N.A.,0.112,2339,N.A.,0.115
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,2001,N.A.,0.11,2088,N.A.,0.111,2389,N.A.,0.116
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,2176,N.A.,0.123,2303,N.A.,0.125,2484,N.A.,0.123
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,2065,N.A.,0.118,2163,N.A.,0.119,2328,N.A.,0.116
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,4799,73|75,0.15,4999,73|75,0.145,6096,75|76,0.155
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,2083,36|75,0.121,2022,28|75,0.115,2592,39|76,0.134
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,1635,18|75,0.104,1555,8|75,0.096,1762,10|76,0.1
B. K-8 / 0 - 400,Atlantic,3020,Margate City,4343,71|75,0.144,3888,69|75,0.126,5450,71|76,0.154
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,1656,20|75,0.093,2034,29|75,0.11,1764,11|76,0.093
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,2715,52|75,0.151,2605,43|75,0.151,3498,58|76,0.17
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,2882,56|75,0.1,3270,56|75,0.108,3646,62|76,0.117
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,1472,11|75,0.087,1569,9|75,0.094,2213,25|76,0.112
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,3958,66|75,0.18,3710,67|75,0.155,3378,55|76,0.141
B. K-8 / 0 - 400,Burlington,380,Beverly City,1512,14|75,0.093,1864,20|75,0.109,2019,18|76,0.098
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,1099,2|75,0.076,1782,17|75,0.112,2343,27|76,0.118
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,2716,53|75,0.146,2679,46|75,0.146,2771,45|76,0.116
B. K-8 / 0 - 400,Burlington,4460,Riverton,1335,5|75,0.087,1758,14|75,0.101,1876,13|76,0.1
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,1849,24|75,0.076,1764,15|75,0.079,2197,24|76,0.091
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,947,1|75,0.061,1165,1|75,0.067,2562,37|76,0.117
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,1362,8|75,0.083,1412,4|75,0.074,1393,3|76,0.073
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,1967,31|75,0.102,2160,35|75,0.118,2708,43|76,0.116
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,1584,17|75,0.096,1794,19|75,0.098,2167,23|76,0.093
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,1380,9|75,0.098,1634,12|75,0.099,2385,28|76,0.125
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,6732,75|75,0.165,5380,75|75,0.167,5668,73|76,0.169
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,5657,74|75,0.151,5095,74|75,0.131,7284,76|76,0.158
