GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
A. K-6,Sussex,4650,Sandyston-Walpack Twp,150,0,0
A. K-6,Sussex,5040,Stillwater Twp,720,38,0
A. K-6,Warren,400,Blairstown Twp,285,102,50
A. K-6,Warren,1620,Franklin Twp,185,307,55
A. K-6,Warren,1670,Frelinghuysen Twp,22,0,0
A. K-6,Warren,2470,Knowlton Twp,155,59,0
A. K-6,Warren,2970,Mansfield Twp,90,0,0
A. K-6,Warren,5480,Washington Boro,0,0,0
A. K-6,Warren,5530,Washington Twp,34,0,0
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,141,154,160
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,105,113,127
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,122,137,139
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,100,108,96
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,366,88,165
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,1262,14,18
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,0,0,0
B. K-8 / 0 - 400,Atlantic,3020,Margate City,528,511,760
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,0,0,0
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,0,0,0
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,478,6,0
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,48,284,0
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,19,0,0
B. K-8 / 0 - 400,Burlington,380,Beverly City,38,39,0
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,27,33,0
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,0,0,0
B. K-8 / 0 - 400,Burlington,4460,Riverton,242,101,26
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,0,0,0
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,0,0,0
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,55,291,60
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,0,0,94
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,11,559,0
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,121,106,0
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,809,0,0
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,0,57,273
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,268,3803,65
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,301,151,348
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,40,21,620
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,0,72,605
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,39,0,0
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,226,0,0
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,178,236,124
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,161,270,0
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,0,95,0
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,0,159,30
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,0,0,0
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,606,911,0
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,100,627,0
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,166,0,0
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,189,63,0
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,253,23,50
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,264,145,284
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,88,223,0
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,113,0,0
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,8,0,0
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,10,0,0
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,14,0,29
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,0,59,0
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,241,292,0
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,83,895,255
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,0,0,0
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,0,0,243
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,0,234,0
B. K-8 / 0 - 400,Morris,2010,Harding Township,9,324,121
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,15,33,44
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,10,37,211
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,294,215,279
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,334,890,660
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,720,1078,294
B. K-8 / 0 - 400,Salem,60,Alloway Twp,128,0,935
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,153,239,667
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,0,63,1051
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,356,84,269
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,166,131,393
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,283,247,216
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,321,116,472
B. K-8 / 0 - 400,Sussex,1800,Green Twp,13,189,0
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,118,464,783
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,41,0,0
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,111,98,182
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,0,325,42
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,25,164,0
B. K-8 / 0 - 400,Union,1710,Garwood Boro,20,164,145
B. K-8 / 0 - 400,Union,5810,Winfield Twp,60,81,0
B. K-8 / 0 - 400,Warren,70,Alpha Boro,392,0,0
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,18,0,0
B. K-8 / 0 - 400,Warren,2250,Hope Twp,12,0,0
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,0,175,56
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,0,0,6
B. K-8 / 0 - 400,Warren,5780,White Twp,27,38,0
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,141,154,160
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,105,113,127
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,122,137,139
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,100,108,96
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,53,92,296
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,206,216,0
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,35,64,12
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,0,0,0
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,245,529,0
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,11,9,0
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,347,828,0
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,64,0,0
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,28,51,0
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,18,22,70
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,29,93,0
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,0,27,0
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,0,28,0
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,70,148,0
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,0,38,0
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,0,93,0
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,137,148,70
C. K-8 / 401 - 750,Camden,190,Barrington Boro,81,0,0
C. K-8 / 401 - 750,Camden,340,Berlin Twp,173,22,314
C. K-8 / 401 - 750,Camden,880,Clementon Boro,0,149,134
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,135,419,310
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,290,23,145
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,135,248,0
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,450,341,53
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,247,86,127
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,0,0,75
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,229,175,98
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,494,0,0
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,64,0,0
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,0,0,0
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,209,615,29
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,18,28,0
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,80,49,0
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,377,262,395
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,151,162,0
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,32,17,331
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,180,27,83
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,11,74,0
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,57,0,0
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,172,160,0
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,31,13,0
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,165,671,904
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,88,134,37
C. K-8 / 401 - 750,Morris,460,Boonton Twp,170,582,85
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,178,553,242
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,110,86,136
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,423,196,174
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,21,12,0
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,0,113,206
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,91,1300,189
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,81,43,30
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,237,269,230
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,365,28,0
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,10,0,0
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,119,0,0
C. K-8 / 401 - 750,Sussex,90,Andover Reg,0,351,27
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,35,112,0
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,212,160,1168
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,0,1,0
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,0,0,0
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,13,0,0
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,0,76,0
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,19,0,0
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,16,31,0
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,141,154,160
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,105,113,127
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,122,137,139
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,100,108,96
D. K-8 / 751 +,Atlantic,10,Absecon City,206,213,112
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,0,3,0
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,111,259,81
D. K-8 / 751 +,Atlantic,2680,Linwood City,51,167,32
D. K-8 / 751 +,Atlantic,3720,Northfield City,81,300,109
D. K-8 / 751 +,Atlantic,4800,Somers Point City,36,7,359
D. K-8 / 751 +,Bergen,40,Allendale Boro,34,327,52
D. K-8 / 751 +,Bergen,930,Closter Boro,237,103,24
D. K-8 / 751 +,Bergen,1070,Demarest Boro,132,428,0
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,194,28,0
D. K-8 / 751 +,Bergen,1470,Fairview Boro,0,240,677
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,0,25,56
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,0,37,0
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,909,299,62
D. K-8 / 751 +,Bergen,3060,Maywood Boro,96,266,0
D. K-8 / 751 +,Bergen,3330,Montvale Boro,9,0,0
D. K-8 / 751 +,Bergen,3760,Oakland Boro,375,233,4
D. K-8 / 751 +,Bergen,3850,Old Tappan Boro,30,65,0
D. K-8 / 751 +,Bergen,4430,River Vale Twp,29,21,59
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,581,29,301
D. K-8 / 751 +,Bergen,5880,Woodcliff Lake Boro,59,188,0
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,21,15,0
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,322,79,552
D. K-8 / 751 +,Burlington,1420,Evesham Twp,33,40,10
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,152,322,172
D. K-8 / 751 +,Burlington,3080,Medford Twp,300,221,130
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,99,186,431
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,41,52,127
D. K-8 / 751 +,Burlington,5720,Westampton,0,0,0
D. K-8 / 751 +,Camden,260,Bellmawr Boro,71,81,0
D. K-8 / 751 +,Camden,330,Berlin Boro,47,98,112
D. K-8 / 751 +,Camden,1780,Gloucester Twp,95,83,120
D. K-8 / 751 +,Camden,4590,Runnemede Boro,219,374,134
D. K-8 / 751 +,Camden,5080,Stratford Boro,429,455,66
D. K-8 / 751 +,Camden,5400,Voorhees Twp,71,228,160
D. K-8 / 751 +,Cape May,5340,Upper Twp,299,10,4
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,89,38,183
D. K-8 / 751 +,Gloucester,2750,Logan Twp,38,0,6
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,13,86,0
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,97,92,587
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,15,3,6
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,431,178,128
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,54,11,0
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,119,384,23
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,0,304,0
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,0,0,0
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,118,21,2
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,80,186,12
D. K-8 / 751 +,Monmouth,2290,Howell Twp,179,22,0
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,166,129,139
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,98,468,68
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,17,44,14
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,37,249,444
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,100,136,6
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,77,155,37
D. K-8 / 751 +,Morris,820,Chester Twp,45,97,118
D. K-8 / 751 +,Morris,1090,Denville Twp,295,129,238
D. K-8 / 751 +,Morris,1190,East Hanover Twp,20,86,226
D. K-8 / 751 +,Morris,1530,Florham Park Boro,191,25,50
D. K-8 / 751 +,Morris,2000,Hanover Twp,111,18,78
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,2,58,0
D. K-8 / 751 +,Morris,3100,Mendham Twp,448,66,122
D. K-8 / 751 +,Morris,4000,Long Hill Twp,123,150,86
D. K-8 / 751 +,Morris,4490,Rockaway Twp,177,101,57
D. K-8 / 751 +,Morris,5520,Washington Twp,66,36,34
D. K-8 / 751 +,Passaic,1920,Haledon Boro,382,103,1165
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,0,138,259
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,0,32,47
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,76,273,425
D. K-8 / 751 +,Passaic,5200,Totowa Boro,1,0,40
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,49,35,0
D. K-8 / 751 +,Passaic,5690,Woodland Park,308,89,298
D. K-8 / 751 +,Somerset,510,Branchburg Twp,218,112,284
D. K-8 / 751 +,Somerset,5470,Warren Twp,226,182,2
D. K-8 / 751 +,Sussex,640,Byram Twp,64,405,0
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,207,191,172
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,106,123,108
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,87,98,72
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,122,137,139
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,100,108,96
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,389,299,97
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,234,174,427
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,18,12,0
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,168,148,0
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,72,196,0
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,32,131,0
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,80,19,14
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,4,39,213
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,35,15,18
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,350,105,177
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,131,223,217
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,0,37,0
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,147,108,0
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,11,62,35
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,140,143,144
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,2,7,3
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,8,0,0
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,41,25,24
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,190,151,3
E. K-12 / 0 - 1800,Essex,1750,Glen Ridge Boro,63,119,167
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,337,400,405
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,63,20,90
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,11,123,191
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,118,63,338
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,0,0,0
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,351,26,92
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,0,42,72
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,23,72,3
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,4,2,5
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,156,141,829
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,9,368,903
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,N.R.,N.R.,46
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,4,35,131
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,52,178,21
E. K-12 / 0 - 1800,Morris,450,Boonton Town,73,21,0
E. K-12 / 0 - 1800,Morris,630,Butler Boro,305,198,29
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,252,417,1052
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,109,97,145
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,191,0,83
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,92,0,308
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,193,288,135
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,167,415,129
E. K-12 / 0 - 1800,Salem,4630,Salem City,39,0,20
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,36,61,27
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,0,69,466
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,68,164,12
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,310,187,0
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,120,48,0
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,111,0,0
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,101,138,12
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,106,123,108
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,87,98,72
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,122,137,139
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,100,108,96
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,88,119,154
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,102,97,83
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,70,3,3
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,22,19,0
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,194,120,0
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,163,204,0
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,214,188,0
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,81,193,66
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,86,18,0
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,85,64,0
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,231,284,176
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,246,93,65
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,104,253,0
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,85,181,92
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,305,504,253
F. K-12 / 1801 - 3500,Bergen,4610,Saddle Brook Twp,111,37,26
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,129,76,31
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,72,182,137
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,271,471,96
F. K-12 / 1801 - 3500,Burlington,600,Burlington City,128,209,30
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,108,80,53
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,33,49,0
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,83,25,282
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,18,34,10
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,50,210,413
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,61,56,69
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,73,51,37
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,24,187,77
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,302,523,249
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,40,0,29
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,79,56,419
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,131,289,174
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,94,69,35
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,375,466,300
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,62,276,100
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,63,53,48
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,1,46,26
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,66,57,0
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,56,90,58
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville Twp,138,123,39
