GROUP,CONAME,DIST,DISTNAME,PP14,RK14,PCT14,PP24,RK24,PCT24,PP34,RK34,PCT34
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,379,N.A.,0.023,344,N.A.,0.02,421,N.A.,0.022
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,365,N.A.,0.021,340,N.A.,0.018,379,N.A.,0.019
A. K-6,Statewide,N.A.,5. State average - All operating types,311,N.A.,0.018,326,N.A.,0.018,460,N.A.,0.023
A. K-6,Statewide,N.A.,6. State median - All operating types,320,N.A.,0.018,321,N.A.,0.018,391,N.A.,0.02
A. K-6,Bergen,1270,Edgewater Boro,546,45|57,0.033,768,51|57,0.04,1194,56|58,0.044
A. K-6,Bergen,3870,Oradell Boro,526,44|57,0.035,362,33|57,0.024,310,18|58,0.019
A. K-6,Bergen,4410,River Edge Boro,373,30|57,0.023,389,36|57,0.023,619,39|58,0.034
A. K-6,Bergen,4620,Saddle River School District,365,29|57,0.01,737,49|57,0.017,954,51|58,0.02
A. K-6,Burlington,830,Chesterfield Twp,477,37|57,0.028,502,42|57,0.03,377,28|58,0.02
A. K-6,Burlington,2960,Mansfield Twp,613,52|57,0.03,568,43|57,0.027,380,30|58,0.018
A. K-6,Burlington,3650,North Hanover Twp,391,31|57,0.022,312,25|57,0.017,409,33|58,0.02
A. K-6,Burlington,5010,Springfield Twp,254,14|57,0.017,330,27|57,0.022,242,12|58,0.016
A. K-6,Camden,2540,Laurel Springs Boro,226,10|57,0.014,300,20|57,0.017,326,22|58,0.019
A. K-6,Camden,3770,Oaklyn Boro,343,26|57,0.018,477,40|57,0.024,855,48|58,0.041
A. K-6,Camden,5560,Waterford Twp,283,18|57,0.016,261,17|57,0.014,318,20|58,0.017
A. K-6,Cape May,710,Cape May City,964,57|57,0.046,1008,56|57,0.042,1628,58|58,0.057
A. K-6,Cape May,2840,Lower Twp,337,25|57,0.02,254,15|57,0.014,398,32|58,0.022
A. K-6,Cape May,5610,West Cape May Boro,189,5|57,0.009,229,13|57,0.011,1263,57|58,0.045
A. K-6,Essex,1400,Essex Fells Boro,784,55|57,0.038,856,55|57,0.04,772,44|58,0.034
A. K-6,Essex,1465,Fairfield Twp,236,13|57,0.014,164,8|57,0.01,312,19|58,0.016
A. K-6,Essex,3630,North Caldwell Boro,405,32|57,0.023,429,37|57,0.023,324,21|58,0.016
A. K-6,Essex,4530,Roseland Boro,105,2|57,0.006,81,1|57,0.005,149,5|58,0.008
A. K-6,Gloucester,1180,East Greenwich Twp,274,16|57,0.021,349,30|57,0.024,355,23|58,0.023
A. K-6,Gloucester,1330,Elk Twp,290,19|57,0.019,137,7|57,0.009,174,8|58,0.01
A. K-6,Gloucester,1590,Franklin Twp,231,12|57,0.015,273,18|57,0.018,220,10|58,0.014
A. K-6,Gloucester,2070,Harrison Twp,505,42|57,0.036,452,39|57,0.032,378,29|58,0.025
A. K-6,Gloucester,2990,Mantua Twp,291,20|57,0.018,179,10|57,0.013,280,15|58,0.016
A. K-6,Gloucester,3490,National Park Boro,548,46|57,0.035,336,28|57,0.021,1146,54|58,0.052
A. K-6,Gloucester,4880,South Harrison Twp,327,23|57,0.024,189,11|57,0.015,173,7|58,0.012
