CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,County,enrol1
80,6086,1861866,880555,816088,48580,15887,157214,95505,641152,519243,182946,55537,0,0,0,Hope Community CS,Camden,K. Charter,C,,,1,143.9,Camden,
80,6107,32657288,20628166,19188140,999783,440243,303839,232996,5657653,4201289,6067630,0,0,0,273675,Camden’s Promise Charter School,Camden,K. Charter,C,,,1,2163.2,Camden,
80,7109,17414533,8433640,8035690,90628,307322,1387344,1088932,3450070,2101929,3122639,200592,0,187599,193037,Leap Academy University CS,Camden,K. Charter,C,,,1,1546.6,Camden,
80,6028,3994150,1812028,1714392,79389,18247,310437,251342,914162,554205,957522,36547,0,0,0,Vineland Public Charter School,Cumberland,K. Charter,C,,,1,380.2,Cumberland,
80,6069,2517027,1169008,1117592,44386,7030,97492,97492,491747,192589,758781,0,0,0,4155,Millville Public Charter School,Cumberland,K. Charter,C,,,1,285.9,Cumberland,
80,6089,1891998,1135856,1097476,32843,5537,69473,67824,453146,223645,233523,102431,0,0,0,Compass Academy CS,Cumberland,K. Charter,C,,,1,178.2,Cumberland,
80,6100,1607228,690788,641196,23671,25921,45363,45363,451833,274769,419244,0,0,0,4775,Bridgeton Public Charter School,Cumberland,K. Charter,C,,,1,115.5,Cumberland,
80,6020,4508879,2087801,1913083,23851,150867,0,0,1569778,1230967,851300,0,0,0,7404,Pride Academy Charter School,Essex,K. Charter,C,,,1,299.4,Essex,
80,6022,4002551,1860437,1714273,139806,6358,161603,158453,889800,565793,1090711,101352,0,0,0,Burch Charter School Of Excellence,Essex,K. Charter,C,,,1,334.9,Essex,
80,6029,4226438,2012081,1775765,6688,229628,611984,489070,863955,521420,738419,92900,0,0,0,Newark Educators Community Charter Schoo,Essex,K. Charter,C,,,1,189.9,Essex,
80,6053,32503157,14138055,11133624,1448856,1555575,1344347,201085,12939557,9568900,4081197,0,0,0,0,Great Oaks Legacy Charter School,Essex,K. Charter,C,,,1,1872.2,Essex,
80,6058,6465079,3536588,3089535,29204,417849,0,0,1974237,1456226,954254,235573,0,0,0,Roseville Community CS,Essex,K. Charter,C,,,1,263.7,Essex,
80,6094,8226114,3517642,3354804,38315,124523,800727,589170,1626593,1334465,2281153,1076394,0,0,0,Phillip's Academy Charter School,Essex,K. Charter,C,,,1,517.7,Essex,
80,6099,5546949,3462505,2894371,73824,494310,44728,0,1489512,1047802,550204,0,0,0,37040,Link Community Charter School,Essex,K. Charter,C,,,1,319.1,Essex,
80,6109,4165934,1949424,1539828,13853,395743,0,0,1237653,754533,956620,0,22237,0,0,Lead Charter School,Essex,K. Charter,C,,,1,234.2,Essex,
80,6320,1460290,896322,727603,67282,101437,0,0,312224,110856,251744,0,0,0,0,Discovery CS,Essex,K. Charter,C,,,1,100,Essex,
80,6410,7090348,3319478,3113120,181984,24374,0,0,3025927,2145054,744943,0,0,0,0,East Orange Community CS,Essex,K. Charter,C,,,1,453.8,Essex,
80,6665,4591582,2039621,1911435,81592,46594,0,0,1674594,1410365,877367,0,0,0,0,Gray CS,Essex,K. Charter,C,,,1,351.5,Essex,
80,7021,,,,,,,,,,,,,,,People's Achieve Community Charter Schoo,Essex,K. Charter,C,,,1,,Essex,
80,7210,24995212,10571559,9716454,84321,770784,1520271,1389792,5785729,4938905,7052893,678126,0,64760,3069,Marion P. Thomas CS,Essex,K. Charter,C,,,1,1273.8,Essex,
80,7290,6263216,3027303,2762993,131158,133152,0,0,1775443,1375968,1460470,655723,0,0,580332,New Horizons Comm. CS,Essex,K. Charter,C,,,1,412,Essex,
80,7320,93926324,31945392,28451167,2687893,806332,0,0,45284035,23273619,16696897,0,0,0,240892,North Star Academy Charter School,Essex,K. Charter,C,,,1,6370.5,Essex,
80,7325,86052774,33159951,28564277,2675974,1919700,0,0,41972177,24472046,10920646,0,0,0,342070,Team Academy Charter School,Essex,K. Charter,C,,,1,5576.6,Essex,
80,7730,9810171,4679181,3964611,550561,164009,817709,715900,1804720,1455381,2442545,685179,0,66016,37470,Robert Treat Academy CS,Essex,K. Charter,C,,,1,689.8,Essex,
80,7735,8265903,3535529,3280798,82301,172430,716214,716214,2859465,2154327,1154696,202999,0,0,0,Maria L. Varisco-Rogers CS,Essex,K. Charter,C,,,1,555.9,Essex,
80,6030,4236264,2223245,2035519,110903,76823,0,0,1058802,884584,912565,443615,41652,0,0,The Ethical Community Charter School,Hudson,K. Charter,C,,,1,365.2,Hudson,
80,6036,5415554,3144568,2802356,171224,170988,0,0,1208324,915939,1062662,172989,0,0,0,Hola Hoboken Dual Lang CS,Hudson,K. Charter,C,,,1,414.3,Hudson,
80,6064,5336571,2016304,1962962,5601,47741,0,0,1676026,1169514,1644241,840037,0,0,0,Dr Lena Edwards Academic Charter School,Hudson,K. Charter,C,,,1,381.5,Hudson,
80,6082,19274568,8821255,8171022,252993,397240,0,0,3933882,3056247,6519431,2265467,0,0,195473,Beloved Community Charter School,Hudson,K. Charter,C,,,1,1430,Hudson,
80,6093,4954245,2802293,2577559,138258,86476,146641,87082,1114518,648469,890793,0,0,0,42946,Jersey City Global CS,Hudson,K. Charter,C,,,1,431.4,Hudson,
80,6103,12604030,6895055,6432348,341536,121171,0,0,1894919,1346206,3814056,1510568,0,0,74794,Empowerment Academy Charter School,Hudson,K. Charter,C,,,1,879.5,Hudson,
80,6105,9266895,4858792,4375968,388153,94671,0,0,2756813,975153,1651290,0,0,0,104033,Hudson Arts And Science  Charter School,Hudson,K. Charter,C,,,1,786.3,Hudson,
80,6420,3844519,2631295,2530205,29476,71614,53365,0,621979,432364,504313,14869,33568,0,0,Elysian CS Of Hoboken,Hudson,K. Charter,C,,,1,287.7,Hudson,
80,6720,4674258,2380127,2295409,84718,0,520110,376021,864384,680356,909637,0,0,0,0,Hoboken CS,Hudson,K. Charter,C,,,1,295.9,Hudson,
80,6910,6088592,3343747,3170221,110404,63122,0,0,2428514,1742313,316331,0,0,0,0,Jersey City Comm. CS,Hudson,K. Charter,C,,,1,559.8,Hudson,
80,6915,6771819,3504501,3191988,121986,190527,712615,590654,1134378,829317,1402309,235052,0,0,101596,Jersey City Golden Door Charter School,Hudson,K. Charter,C,,,1,570.2,Hudson,
80,7115,7153872,4998459,4320053,188433,489973,157660,152370,1133893,815924,863860,156415,0,0,0,Learning Community CS,Hudson,K. Charter,C,,,1,592.5,Hudson,
80,7830,2836627,1752348,1635441,94517,22390,266708,111114,418954,244112,398617,0,0,0,29,Soaring Heights CS,Hudson,K. Charter,C,,,1,269.1,Hudson,
80,7898,,,,,,,,,,,,,,,Kindle Education Public Charter,Hudson,K. Charter,C,,,1,,Hudson,
80,8060,6776422,3643330,3368238,98852,176240,760190,760190,1293634,1113776,1079269,0,0,0,0,University Academy CS,Hudson,K. Charter,C,,,1,432.8,Hudson,
80,6017,15559976,7357182,6203602,350120,803460,1100,0,5518274,4364541,2683420,894481,0,0,0,Foundation Academy CS,Mercer,K. Charter,C,,,1,1054.2,Mercer,
80,6025,6137722,3947130,3333998,146873,466259,0,0,1186503,895463,916818,0,87271,0,0,Paul Robeson Humanities  Charter School,Mercer,K. Charter,C,,,1,431.5,Mercer,
80,6183,8530603,2916744,2593832,73501,249411,0,0,4420278,3534475,1193581,0,0,0,4763,Trenton Stem-To-Civics CS,Mercer,K. Charter,C,,,1,557.1,Mercer,
80,6810,1151896,775249,697409,26427,51413,0,0,353427,279647,23220,0,0,0,2839,International Charter School,Mercer,K. Charter,C,,,1,88,Mercer,
80,7500,4646613,2875858,2626906,152209,96743,59515,59515,1419918,1030849,225559,0,0,0,0,Pace CS Of Hamilton,Mercer,K. Charter,C,,,1,433.2,Mercer,
80,7540,6443244,4089909,3785477,133354,171078,243126,123495,1420683,855258,687032,83641,0,2494,3528,Princeton CS,Mercer,K. Charter,C,,,1,423.3,Mercer,
80,7895,5799556,3324346,2215945,272316,836085,0,0,1756567,1111966,718642,20100,0,0,0,Achievers Early College Prep Charter Sch,Mercer,K. Charter,C,,,1,354.1,Mercer,
80,8140,4956764,2508812,2216561,149423,142828,252870,243129,1112447,994875,710582,131803,0,372053,0,Village CS,Mercer,K. Charter,C,,,1,356.6,Mercer,
80,6032,6876958,3137136,2796047,62535,278554,0,0,1723461,1226825,2016361,1350053,0,0,38161,Academy For Urban Leadership Charter Sch,Middlesex,K. Charter,C,,,1,414.5,Middlesex,
80,6041,7199239,4422220,4243144,99923,79153,0,0,1311531,1070784,1458013,0,0,0,0,Hatikvah International CS,Middlesex,K. Charter,C,,,1,569.6,Middlesex,
80,6635,5878693,2921215,2869732,20752,30731,0,0,1716838,1173714,146572,0,0,0,0,Greater Brunswick CS,Middlesex,K. Charter,C,,,1,394.3,Middlesex,
80,7896,4180945,2121161,1906408,174357,40396,0,0,1032167,750682,1027616,195958,0,0,91933,Middlesex Charter School,Middlesex,K. Charter,C,,,1,309.4,Middlesex,
80,6010,3230713,1695811,1564462,37963,93386,400133,400133,588102,482435,546667,33069,0,0,15231,Academy Charter High School,Monmouth,K. Charter,C,,,1,167.3,Monmouth,
80,6740,3104308,1719601,1553526,79403,86672,0,0,662443,456912,722264,356365,0,0,32236,Hope Academy CS,Monmouth,K. Charter,C,,,1,262.2,Monmouth,
80,7720,2946509,1486024,1381897,55813,48314,484693,383627,670458,427704,299485,120608,5658,0,3947,The Red Bank CS,Monmouth,K. Charter,C,,,1,177.1,Monmouth,
80,7891,7838491,4364635,4057669,5468,301498,0,0,1808161,1331114,1665695,773471,0,0,11579,College Achieve Greater Asbury Park Char,Monmouth,K. Charter,C,,,1,425.8,Monmouth,
80,8050,3945989,2320979,2280425,21496,19058,344260,284018,814796,595774,402591,121770,0,62401,0,Unity CS,Morris,K. Charter,C,,,1,234.6,Morris,
80,7893,5561502,3588160,3229516,274799,83845,0,0,1077140,471038,874627,0,21575,0,221526,Ocean Academy Charter School,Ocean,K. Charter,C,,,1,372.1,Ocean,
80,6021,12499558,4266437,4061260,170121,35056,0,0,3253191,2409477,4979929,1450211,0,0,0,Community Charter School Of Paterso,Passaic,K. Charter,C,,,1,895.4,Passaic,
80,6079,9313486,4931692,3740038,95490,1096164,0,0,1360422,527770,3021372,446534,0,0,44416,John P Holland Charter School,Passaic,K. Charter,C,,,1,524.4,Passaic,
80,6080,21686274,10996253,10343263,406457,246533,0,0,6520721,2982403,4169300,0,0,0,116437,Passaic Arts And Science Charter School,Passaic,K. Charter,C,,,1,1804.9,Passaic,
80,6096,12862144,5186907,4554347,377280,255280,0,0,3442701,1342563,2669152,0,0,0,128622,Paterson Arts And Science Charter School,Passaic,K. Charter,C,,,1,955.4,Passaic,
80,6106,6720139,3393194,3383712,4499,4983,0,0,1848734,1570265,1478212,129794,0,0,52000,Philip’s Charter School Of Paterson,Passaic,K. Charter,C,,,1,432.1,Passaic,
80,6230,2110722,999162,954356,35525,9281,153085,153085,463256,279115,495220,74622,0,0,0,Classical Academy Charter School Of Clif,Passaic,K. Charter,C,,,1,174.8,Passaic,
80,7503,18579328,10197255,9754812,279633,162810,1122363,1080021,4526947,3869341,2125105,1108975,0,604419,4688,Paterson CS For Sci/Tech,Passaic,K. Charter,C,,,1,1491.8,Passaic,
80,7892,16362709,8970785,5348026,40254,3582505,0,0,3987901,2345990,3404023,254457,0,0,3392,College Achieve Paterson Charter School,Passaic,K. Charter,C,,,1,1167,Passaic,
80,7899,,,,,,,,,,,,,,,Brilla New Jersey Charter School,Passaic,K. Charter,C,,,1,,Passaic,
80,7897,2154984,1224809,1095926,69865,59018,0,0,634639,83577,283668,23702,11869,0,0,Creativity Colaboratory Charter School,Salem,K. Charter,C,,,1,166.1,Salem,
80,6018,15467667,8643320,8214716,271422,157182,1170651,950992,2589872,2060302,3019891,667812,0,33358,147704,Central Jersey College Prep Charter Scho,Somerset,K. Charter,C,,,1,1263.8,Somerset,
80,6081,6111453,3791673,3639721,76589,75363,227506,204518,1404580,1219885,687694,382385,0,0,0,Thomas Edison Energysmart Charter School,Somerset,K. Charter,C,,,1,597.9,Somerset,
80,7850,3718986,2151590,2074069,66025,11496,493779,399671,647805,479796,342819,115056,0,82992,0,Sussex County Technology Charter School,Sussex,K. Charter,C,,,1,223.9,Sussex,
80,6033,3068625,1647009,1449027,58514,139468,93923,54069,983061,742903,229561,0,0,0,0,The Barack Obama Green Charter High Scho,Union,K. Charter,C,,,1,236.5,Union,
80,6101,19521360,10186250,8216311,179014,1790925,0,0,4114697,1735144,5220413,543152,0,0,18939,College Achieve Central Charter School,Union,K. Charter,C,,,1,1403.4,Union,
80,6102,5299206,2771875,2557684,189884,24307,0,0,980980,704760,1546351,532557,0,0,19196,Cresthaven Academy Charter School,Union,K. Charter,C,,,1,450,Union,
80,7600,4063513,2049994,1591611,225737,232646,317573,120516,1235143,889932,459923,0,0,0,9349,Queen City Academy CS,Union,K. Charter,C,,,1,355.2,Union,
80,8010,4188747,1977812,1678044,135123,164645,0,0,865620,388610,1103139,155219,0,0,0,Union County Teams CS,Union,K. Charter,C,,,1,359.1,Union,
80,7727,2106225,1802998,1320592,33286,449120,0,0,303227,22050,0,0,0,0,24065,Ridge And Valley CS,Warren,K. Charter,C,,,1,115.5,Warren,
