GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
A. K-6,Gloucester,1330,Elk Twp,13,7|57,87E-5,5,2|57,34E-5,29,13|58,0.002
A. K-6,Gloucester,1590,Franklin Twp,29,17|57,0.002,34,18|57,0.002,37,20|58,0.002
A. K-6,Gloucester,2070,Harrison Twp,37,24|57,0.003,47,29|57,0.003,50,29|58,0.003
A. K-6,Gloucester,2990,Mantua Twp,32,20|57,0.002,43,28|57,0.003,27,10|58,0.002
A. K-6,Gloucester,3490,National Park Boro,8,4|57,49E-5,5,2|57,32E-5,24,8|58,0.001
A. K-6,Gloucester,4880,South Harrison Twp,75,39|57,0.005,42,26|57,0.003,40,24|58,0.003
A. K-6,Gloucester,5120,Swedesboro-Woolwich,35,23|57,0.002,38,22|57,0.002,36,16|58,0.002
A. K-6,Gloucester,5590,Wenonah Boro,41,28|57,0.002,40,23|57,0.002,56,34|58,0.003
A. K-6,Gloucester,5740,Westville Boro,9,5|57,53E-5,8,6|57,53E-5,28,12|58,0.001
A. K-6,Gloucester,5870,Woodbury Heights Boro,5,1|57,31E-5,25,12|57,0.002,46,28|58,0.003
A. K-6,Hunterdon,1970,Hampton Boro,317,N.A.,0.011,39,N.A.,0.001,198,56|58,0.007
A. K-6,Hunterdon,2590,Lebanon Boro,76,40|57,0.003,72,44|57,0.003,50,29|58,0.002
A. K-6,Hunterdon,3180,Milford Boro,24,13|57,89E-5,36,21|57,0.001,154,53|58,0.005
A. K-6,Monmouth,130,Atlantic Highlands Boro,122,51|57,0.006,200,54|57,0.01,133,52|58,0.006
A. K-6,Monmouth,2160,Highlands Boro,113,49|57,0.005,282,55|57,0.011,196,55|58,0.007
A. K-6,Monmouth,4520,Roosevelt Boro,88,44|57,0.004,29,15|57,0.001,80,45|58,0.003
A. K-6,Morris,3240,Mine Hill Twp,28,15|57,0.002,51,31|57,0.003,42,25|58,0.002
A. K-6,Ocean,230,Beach Haven Boro,102,48|57,0.004,98,50|57,0.004,114,49|58,0.004
A. K-6,Ocean,320,Berkeley Twp,13,7|57,89E-5,15,10|57,0.001,14,4|58,88E-5
A. K-6,Ocean,1150,Eagleswood Twp,120,50|57,0.006,78,46|57,0.004,131,51|58,0.006
A. K-6,Ocean,2350,Island Heights Boro,100,47|57,0.005,122,53|57,0.006,67,40|58,0.003
A. K-6,Ocean,2690,Little Egg Harbor Twp,29,17|57,0.002,55,33|57,0.003,37,20|58,0.002
A. K-6,Ocean,2760,Long Beach Island,346,56|57,0.012,309,56|57,0.01,220,57|58,0.007
A. K-6,Ocean,3800,Ocean Gate Boro,135,52|57,0.006,13,9|57,53E-5,116,50|58,0.005
A. K-6,Ocean,3820,Ocean Twp,53,32|57,0.003,25,12|57,0.002,35,15|58,0.002
A. K-6,Ocean,4710,Seaside Heights Boro,95,46|57,0.004,98,50|57,0.004,68,42|58,0.003
A. K-6,Ocean,5020,Stafford Twp,28,15|57,0.002,31,17|57,0.002,31,14|58,0.002
A. K-6,Ocean,5220,Tuckerton Boro,48,29|57,0.002,79,47|57,0.004,52,31|58,0.003
A. K-6,Sussex,1630,Fredon Twp,61,35|57,0.003,65,42|57,0.003,55,33|58,0.002
A. K-6,Sussex,1980,Hampton Twp,5,1|57,27E-5,5,2|57,24E-5,16,5|58,71E-5
A. K-6,Sussex,4650,Sandyston-Walpack Twp,27,14|57,0.001,47,29|57,0.002,36,16|58,0.001
A. K-6,Sussex,5040,Stillwater Twp,37,24|57,0.002,34,18|57,0.002,77,44|58,0.004
A. K-6,Warren,400,Blairstown Twp,48,29|57,0.003,68,43|57,0.004,27,10|58,0.001
A. K-6,Warren,1620,Franklin Twp,12,6|57,54E-5,12,7|57,53E-5,38,23|58,0.002
A. K-6,Warren,1670,Frelinghuysen Twp,94,45|57,0.005,105,52|57,0.006,37,20|58,0.002
A. K-6,Warren,2470,Knowlton Twp,5,1|57,22E-5,2,1|57,74E-6,6,1|58,27E-5
A. K-6,Warren,2970,Mansfield Twp,73,38|57,0.004,91,49|57,0.005,45,27|58,0.003
A. K-6,Warren,5480,Washington Boro,14,9|57,77E-5,12,7|57,78E-5,21,6|58,0.001
A. K-6,Warren,5530,Washington Twp,23,12|57,0.001,7,5|57,34E-5,13,2|58,66E-5
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,46,N.A.,0.003,45,N.A.,0.002,49,N.A.,0.002
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,41,N.A.,0.002,44,N.A.,0.002,51,N.A.,0.002
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,46,N.A.,0.003,47,N.A.,0.003,51,N.A.,0.003
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,42,N.A.,0.002,42,N.A.,0.002,48,N.A.,0.002
B. K-8 / 0 - 400,Atlantic,570,Brigantine City,25,21|74,78E-5,23,11|74,67E-5,67,47|76,0.002
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,145,63|74,0.008,57,45|74,0.003,74,50|76,0.004
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,55,43|74,0.003,77,51|74,0.005,80,53|76,0.005
B. K-8 / 0 - 400,Atlantic,3020,Margate City,107,59|74,0.004,105,57|74,0.003,147,73|76,0.004
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,192,65|74,0.011,162,67|74,0.009,136,71|76,0.007
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,36,30|74,0.002,40,29|74,0.002,46,33|76,0.002
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,19,18|74,64E-5,26,14|74,87E-5,73,49|76,0.002
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,53,41|74,0.003,37,27|74,0.002,80,53|76,0.004
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,67,48|74,0.003,91,53|74,0.004,40,29|76,0.002
B. K-8 / 0 - 400,Burlington,380,Beverly City,15,13|74,9E-4,34,24|74,0.002,79,52|76,0.004
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,92,55|74,0.006,74,50|74,0.005,98,62|76,0.005
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,40,33|74,0.002,72,49|74,0.004,46,33|76,0.002
B. K-8 / 0 - 400,Burlington,4460,Riverton,14,12|74,9E-4,33,22|74,0.002,37,23|76,0.002
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,28,26|74,0.001,56,44|74,0.003,19,4|76,78E-5
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,40,33|74,0.003,41,31|74,0.002,57,39|76,0.003
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,24,8|76,0.001
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,239,69|74,0.012,235,72|74,0.013,121,70|76,0.005
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,69,49|74,0.004,132,63|74,0.007,102,63|76,0.004
B. K-8 / 0 - 400,Camden,3110,Merchantville Boro,20,19|74,0.001,48,40|74,0.003,31,13|76,0.002
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,66,47|74,0.002,229,70|74,0.007,109,66|76,0.003
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,35,28|74,94E-5,44,36|74,0.001,11,1|76,25E-5
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,76,51|74,0.003,39,28|74,0.001,103,64|76,0.004
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,50,38|74,0.002,51,42|74,0.002,45,32|76,0.001
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,16,15|74,89E-5,9,4|74,59E-5,22,6|76,0.001
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,96,57|74,0.005,31,20|74,0.002,105,65|76,0.005
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,5,3|74,26E-5,50,41|74,0.003,31,13|76,0.002
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,18,17|74,96E-5,14,8|74,79E-5,60,44|76,0.003
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,6,5|74,42E-5,32,21|74,0.002,25,9|76,0.001
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,58,44|74,0.004,55,43|74,0.004,37,23|76,0.002
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,258,71|74,0.016,308,73|74,0.019,224,76|76,0.013
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,134,62|74,0.006,110,59|74,0.005,95,61|76,0.004
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,41,36|74,0.002,33,22|74,0.001,118,68|76,0.004
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,25,21|74,96E-5,151,66|74,0.006,37,23|76,0.001
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,8,6|74,42E-5,6,2|74,31E-5,16,3|76,76E-5
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,8,6|74,36E-5,25,13|74,0.001,34,21|76,0.001
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,74,50|74,0.003,28,15|74,0.001,37,23|76,0.001
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,12,10|74,54E-5,34,24|74,0.001,33,19|76,0.001
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,47,37|74,0.002,68,48|74,0.003,153,74|76,0.006
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,9,8|74,5E-4,34,24|74,0.002,53,37|76,0.002
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,83,52|74,0.003,109,58|74,0.004,32,18|76,0.001
B. K-8 / 0 - 400,Monmouth,270,Belmar Boro,33,N.A.,0.002,15,N.A.,72E-5,49,35|76,0.002
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,26,24|74,0.001,29,17|74,0.001,29,11|76,0.001
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,27,25|74,0.001,103,55|74,0.004,118,68|76,0.004
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,22,20|74,0.001,12,7|74,61E-5,33,19|76,0.001
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,86,53|74,0.004,45,37|74,0.002,88,57|76,0.004
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,282,72|74,0.015,125,62|74,0.005,85,55|76,0.003
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,158,64|74,0.005,112,60|74,0.004,146,72|76,0.004
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,232,68|74,0.008,142,65|74,0.004,59,41|76,0.002
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,59,45|74,0.003,41,31|74,0.002,39,28|76,0.002
B. K-8 / 0 - 400,Morris,2010,Harding Township,86,53|74,0.003,77,51|74,0.003,86,56|76,0.003
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,37,31|74,0.002,42,33|74,0.002,64,45|76,0.003
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,93,56|74,0.005,65,47|74,0.004,94,59|76,0.005
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,125,61|74,0.007,134,64|74,0.007,111,67|76,0.005
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,226,67|74,0.01,183,68|74,0.007,76,51|76,0.003
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,61,46|74,0.003,187,69|74,0.008,94,59|76,0.004
B. K-8 / 0 - 400,Salem,60,Alloway Twp,54,42|74,0.004,46,39|74,0.003,72,48|76,0.004
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,4,2|74,27E-5,23,11|74,0.001,26,10|76,0.001
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,25,21|74,0.001,123,61|74,0.007,23,7|76,0.001
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,5,3|74,31E-5,10,6|74,6E-4,13,2|76,6E-4
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,97,58|74,0.007,91,53|74,0.006,65,46|76,0.004
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,51,40|74,0.003,30,18|74,0.002,40,29|76,0.002
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,239,69|74,0.013,59,46|74,0.004,59,41|76,0.003
B. K-8 / 0 - 400,Sussex,1800,Green Twp,30,27|74,0.001,45,37|74,0.002,54,38|76,0.002
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,40,33|74,0.002,42,33|74,0.002,59,41|76,0.002
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,308,73|74,0.015,103,55|74,0.005,91,58|76,0.005
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,330,74|74,0.016,355,74|74,0.016,58,40|76,0.003
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,15,13|74,86E-5,3,1|74,19E-5,35,22|76,0.002
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,13,11|74,76E-5,19,10|74,0.001,37,23|76,0.002
B. K-8 / 0 - 400,Union,1710,Garwood Boro,123,60|74,0.008,232,71|74,0.015,170,75|76,0.01
B. K-8 / 0 - 400,Union,5810,Winfield Twp,10,9|74,45E-5,9,4|74,37E-5,31,13|76,0.001
B. K-8 / 0 - 400,Warren,70,Alpha Boro,214,66|74,0.011,30,18|74,0.002,44,31|76,0.002
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,16,15|74,68E-5,6,2|74,22E-5,31,13|76,0.001
B. K-8 / 0 - 400,Warren,2250,Hope Twp,50,38|74,0.002,28,15|74,0.001,31,13|76,0.001
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,35,28|74,0.002,43,35|74,0.002,30,12|76,0.001
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,37,31|74,0.002,40,29|74,0.002,49,35|76,0.002
B. K-8 / 0 - 400,Warren,5780,White Twp,2,1|74,96E-6,17,9|74,82E-5,19,4|76,78E-5
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,46,N.A.,0.003,45,N.A.,0.002,49,N.A.,0.002
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,41,N.A.,0.002,44,N.A.,0.002,51,N.A.,0.002
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,46,N.A.,0.003,47,N.A.,0.003,51,N.A.,0.003
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,42,N.A.,0.002,42,N.A.,0.002,48,N.A.,0.002
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,9,2|64,42E-5
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,57,30|58,0.003,79,41|58,0.005,93,55|64,0.005
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,84,42|58,0.003,97,45|58,0.004,114,60|64,0.004
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,109,48|58,0.006,70,36|58,0.004,83,49|64,0.004
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,168,N.A.,0.006,68,N.A.,0.002,38,16|64,0.001
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,18,4|58,95E-5,25,8|58,0.001,26,10|64,0.001
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,58,32|58,0.003,54,28|58,0.002,48,22|64,0.002
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,11,2|58,63E-5,13,2|58,71E-5,38,16|64,0.002
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,41,22|58,0.002,68,35|58,0.004,29,11|64,0.001
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,111,49|58,0.007,170,56|58,0.01,126,62|64,0.007
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,59,34|58,0.003,109,50|58,0.006,67,39|64,0.003
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,35,17|58,0.002,27,10|58,0.002,24,8|64,0.002
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,163,57|58,0.01,66,32|58,0.004,59,33|64,0.003
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,47,28|58,0.003,91,43|58,0.006,142,64|64,0.008
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,35,17|58,0.002,21,6|58,0.001,30,12|64,0.001
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,63,36|58,0.004,58,29|58,0.003,57,31|64,0.003
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,87,43|58,0.005,105,48|58,0.006,58,32|64,0.003
C. K-8 / 401 - 750,Camden,190,Barrington Boro,7,1|58,39E-5,37,19|58,0.002,14,3|64,7E-4
C. K-8 / 401 - 750,Camden,340,Berlin Twp,74,40|58,0.004,179,57|58,0.01,62,35|64,0.003
C. K-8 / 401 - 750,Camden,880,Clementon Boro,67,38|58,0.004,45,23|58,0.003,66,38|64,0.004
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,64,37|58,0.004,32,14|58,0.002,88,52|64,0.004
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,39,20|58,0.002,74,38|58,0.004,8,1|64,41E-5
C. K-8 / 401 - 750,Camden,5900,Woodlynne Boro,29,N.A.,0.002,12,N.A.,71E-5,40,18|64,0.002
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,83,41|58,0.005,77,39|58,0.005,68,42|64,0.004
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,27,12|58,0.002,78,40|58,0.005,67,39|64,0.004
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,87,43|58,0.006,42,21|58,0.003,77,47|64,0.006
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,57,30|58,0.004,32,14|58,0.002,80,48|64,0.005
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,15,3|58,0.001,43,22|58,0.003,31,13|64,0.002
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,140,55|58,0.007,191,58|58,0.009,64,36|64,0.003
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,20,6|58,0.001,22,7|58,0.001,100,57|64,0.005
C. K-8 / 401 - 750,Hunterdon,1040,Delaware Twp,42,23|58,0.002,28,12|58,0.001,24,8|64,0.001
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,119,61|64,0.006
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,68,39|58,0.003,94,44|58,0.004,83,49|64,0.004
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,42,23|58,0.002,36,17|58,0.001,48,22|64,0.002
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,44,26|58,0.002,60,30|58,0.003,55,28|64,0.002
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,103,47|58,0.004,102,47|58,0.004,135,63|64,0.005
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,33,16|58,0.002,32,14|58,0.002,65,37|64,0.003
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,113,50|58,0.006,51,27|58,0.003,51,25|64,0.003
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,58,32|58,0.003,117,51|58,0.006,67,39|64,0.003
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,131,53|58,0.006,145,54|58,0.007,42,20|64,0.002
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,181,58|58,0.01,148,55|58,0.008,73,46|64,0.004
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,114,51|58,0.008,70,36|58,0.005,71,45|64,0.005
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,157,56|58,0.008,107,49|58,0.005,70,44|64,0.003
C. K-8 / 401 - 750,Morris,460,Boonton Twp,79,N.A.,0.004,62,N.A.,0.003,36,15|64,0.002
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,44,26|58,0.002,83,42|58,0.004,68,42|64,0.003
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,56,29|58,0.003,117,51|58,0.005,111,59|64,0.004
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,21,7|58,0.001,17,4|58,85E-5,18,4|64,86E-5
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,22,8|58,0.001,11,1|58,6E-4,52,26|64,0.002
C. K-8 / 401 - 750,Ocean,2500,Lakehurst Boro,22,N.A.,0.002,130,N.A.,0.008,55,28|64,0.003
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,120,52|58,0.006,67,33|58,0.004,97,56|64,0.005
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,22,8|58,0.001,27,10|58,0.002,42,20|64,0.002
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,43,25|58,0.002,67,33|58,0.003,105,58|64,0.004
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,32,13|58,0.002,60,30|58,0.003,54,27|64,0.002
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,32,13|58,0.002,16,3|58,94E-5,41,19|64,0.002
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,32,13|58,0.002,40,20|58,0.002,20,6|64,0.001
C. K-8 / 401 - 750,Sussex,90,Andover Reg,96,45|58,0.004,100,46|58,0.004,85,51|64,0.003
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,35,17|58,0.002,45,23|58,0.002,20,6|64,0.001
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,25,10|58,0.001,19,5|58,92E-5,60,34|64,0.002
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,25,10|58,0.001,50,26|58,0.003,33,14|64,0.002
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,62,35|58,0.004,36,17|58,0.002,55,28|64,0.003
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,139,54|58,0.008,139,53|58,0.008,92,54|64,0.005
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,40,21|58,0.002,25,8|58,0.002,48,22|64,0.003
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,19,5|58,0.001,29,13|58,0.002,18,4|64,0.001
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,100,46|58,0.007,46,25|58,0.003,88,52|64,0.005
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,46,N.A.,0.003,45,N.A.,0.002,49,N.A.,0.002
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,41,N.A.,0.002,44,N.A.,0.002,51,N.A.,0.002
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,46,N.A.,0.003,47,N.A.,0.003,51,N.A.,0.003
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,42,N.A.,0.002,42,N.A.,0.002,48,N.A.,0.002
D. K-8 / 751 +,Atlantic,10,Absecon City,203,72|72,0.013,44,46|72,0.003,182,76|76,0.01
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,32,31|72,0.002,24,21|72,0.001,24,16|76,0.001
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,15,8|72,0.001,20,15|72,0.001,29,21|76,0.002
D. K-8 / 751 +,Atlantic,2680,Linwood City,78,64|72,0.005,67,66|72,0.004,93,70|76,0.005
D. K-8 / 751 +,Atlantic,3720,Northfield City,70,60|72,0.004,37,36|72,0.002,45,39|76,0.002
D. K-8 / 751 +,Atlantic,4800,Somers Point City,94,N.A.,0.004,114,N.A.,0.006,59,53|76,0.003
D. K-8 / 751 +,Bergen,40,Allendale Boro,28,27|72,0.002,31,29|72,0.002,64,61|76,0.003
D. K-8 / 751 +,Bergen,930,Closter Boro,24,22|72,0.002,36,34|72,0.002,29,21|76,0.002
D. K-8 / 751 +,Bergen,1070,Demarest Boro,41,45|72,0.002,29,26|72,0.001,52,49|76,0.002
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,54,N.A.,0.003,67,N.A.,0.003,59,53|76,0.002
D. K-8 / 751 +,Bergen,1470,Fairview Boro,38,38|72,0.004,51,53|72,0.004,84,69|76,0.004
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,48,48|72,0.002,54,56|72,0.002,59,53|76,0.002
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,16,10|72,81E-5,21,17|72,0.001,24,16|76,0.001
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,106,69|72,0.006,58,62|72,0.003,107,74|76,0.005
D. K-8 / 751 +,Bergen,3060,Maywood Boro,25,24|72,0.002,16,8|72,97E-5,21,11|76,0.001
D. K-8 / 751 +,Bergen,3330,Montvale Boro,37,36|72,0.002,31,29|72,0.002,35,28|76,0.002
D. K-8 / 751 +,Bergen,3760,Oakland Boro,28,27|72,0.001,46,49|72,0.002,38,32|76,0.002
D. K-8 / 751 +,Bergen,3850,Old Tappan Boro,18,N.A.,0.001,12,N.A.,67E-5,93,70|76,0.004
