GROUP,DISTNAME,csg1PP1,csg1RK1,csg1PP2,csg1RK2,csg1PP3,csg1RK3,csg2PP1,csg2RK1,csg2pct1,csg2PP2,csg2RK2,csg2pct2,csg2PP3,csg2RK3,csg2pct3,csg3PP1,csg3RK1,csg3pct1,csg3sba,csg3PP2,csg3RK2,csg3pct2,csg3sbb,csg3PP3,csg3RK3,csg3pct3,csg3sbc,csg4PP1,csg4RK1,csg4pct1,csg4PP2,csg4RK2,csg4pct2,csg4PP3,csg4RK3,csg4pct3,csg5PP1,csg5RK1,csg5pct1,csg5PP2,csg5RK2,csg5pct2,csg5PP3,csg5RK3,csg5pct3,csg6PP1,csg6RK1,csg6pct1,csg6PP2,csg6RK2,csg6pct2,csg6PP3,csg6RK3,csg6pct3,csg7PP1,csg7RK1,csg7pct1,csg7sba,csg7PP2,csg7RK2,csg7pct2,csg7sbb,csg7PP3,csg7RK3,csg7pct3,csg7sbc,csg8PP1,csg8RK1,csg8pct1,csg8PP2,csg8RK2,csg8pct2,csg8PP3,csg8RK3,csg8pct3,csg9PP1,csg9RK1,csg9pct1,csg9sba,csg9PP2,csg9RK2,csg9pct2,csg9sbb,csg9PP3,csg9RK3,csg9pct3,csg9sbc,csg10PP1,csg10RK1,csg10pct1,csg10PP2,csg10RK2,csg10pct2,csg10PP3,csg10RK3,csg10pct3,csg11PP1,csg11RK1,csg11pct1,csg11sba,csg11PP2,csg11RK2,csg11pct2,csg11sbb,csg11PP3,csg11RK3,csg11pct3,csg11sbc,csg12PP1,csg12RK1,csg12pct1,csg12PP2,csg12RK2,csg12pct2,csg12PP3,csg12RK3,csg12pct3,csg13PP1,csg13RK1,csg13pct1,csg13PP2,csg13RK2,csg13pct2,csg13PP3,csg13RK3,csg13pct3,csg14PP1,csg14PP2,csg14PP3,csg15PP1,csg15PP2,csg15PP3,csg16STRAT00,csg16RK00,csg16SALT00,csg16RKSAL00,csg16STRAT01,csg16RK01,csg16SALT01,csg16RKSAL01,csg17SSRAT00,csg17RK00,csg17SALS00,csg17RKSAL00,csg17SSRAT01,csg17RK01,csg17SALS01,csg17RKSAL01,csg18SARAT00,csg18RK00,csg18SALAM00,csg18RKSAL00,csg18SARAT01,csg18RK01,csg18SALAM01,csg18RKSAL01,csg19FARAT00,csg19RK00,csg19FARAT01,csg19RK01,csg8aPP1,csg8aRK1,csg8apct1,csg8aPP2,csg8aRK2,csg8apct2,csg8aPP3,csg8aRK3,csg8apct3,csg1aEXP1,csg1aADE1,csg1aPP1,csg1aRK1,csg1aEXP2,csg1aADE2,csg1aPP2,csg1aRK2
F. K-12 / 1801 - 3500,1. State average - Operating Type K-12,14755,N.A.,15036,N.A.,15782,N.A.,8756,N.A.,0.593,8919,N.A.,0.593,9353,N.A.,0.593,8271,N.A.,0.561,0.945,8430,N.A.,0.561,0.945,8804,N.A.,0.558,0.941,269,N.A.,0.018,259,N.A.,0.017,291,N.A.,0.018,216,N.A.,0.015,229,N.A.,0.015,258,N.A.,0.016,2395,N.A.,0.162,2450,N.A.,0.163,2569,N.A.,0.163,2080,N.A.,0.141,0.868,2114,N.A.,0.141,0.863,2217,N.A.,0.14,0.863,1516,N.A.,0.103,1552,N.A.,0.103,1619,N.A.,0.103,1251,N.A.,0.085,0.825,1286,N.A.,0.086,0.829,1330,N.A.,0.084,0.821,1733,N.A.,0.117,1747,N.A.,0.116,1845,N.A.,0.117,911,N.A.,0.062,0.526,913,N.A.,0.061,0.523,958,N.A.,0.061,0.519,32,N.A.,0.002,56,N.A.,0.004,35,N.A.,0.002,272,N.A.,0.018,281,N.A.,0.019,297,N.A.,0.019,0.298,0.302,0.325,71,71,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,N.A.,0.003,46,N.A.,0.003,42,N.A.,0.003,,,20162,,,,20665,
F. K-12 / 1801 - 3500,2. State median - Operating Type K-12,14473,N.A.,14899,N.A.,15638,N.A.,8617,N.A.,0.595,8780,N.A.,0.589,9213,N.A.,0.589,8087,N.A.,0.559,0.938,8209,N.A.,0.551,0.935,8642,N.A.,0.553,0.938,269,N.A.,0.019,256,N.A.,0.017,282,N.A.,0.018,157,N.A.,0.011,169,N.A.,0.011,203,N.A.,0.013,2246,N.A.,0.155,2316,N.A.,0.155,2433,N.A.,0.156,1917,N.A.,0.132,0.854,2002,N.A.,0.134,0.864,2068,N.A.,0.132,0.85,1562,N.A.,0.108,1590,N.A.,0.107,1674,N.A.,0.107,1296,N.A.,0.09,0.83,1319,N.A.,0.089,0.83,1385,N.A.,0.089,0.827,1603,N.A.,0.111,1634,N.A.,0.11,1716,N.A.,0.11,850,N.A.,0.059,0.53,855,N.A.,0.057,0.523,915,N.A.,0.059,0.533,19,N.A.,0.001,27,N.A.,0.002,23,N.A.,0.001,343,N.A.,0.024,353,N.A.,0.024,377,N.A.,0.024,0.285,0.287,0.315,52,49,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,N.A.,0.002,36,N.A.,0.002,35,N.A.,0.002,,,19385,,,,20124,
G. K-12 / 3501 +,1. State average - Operating Type K-12,14755,N.A.,15036,N.A.,15782,N.A.,8756,N.A.,0.593,8919,N.A.,0.593,9353,N.A.,0.593,8271,N.A.,0.561,0.945,8430,N.A.,0.561,0.945,8804,N.A.,0.558,0.941,269,N.A.,0.018,259,N.A.,0.017,291,N.A.,0.018,216,N.A.,0.015,229,N.A.,0.015,258,N.A.,0.016,2395,N.A.,0.162,2450,N.A.,0.163,2569,N.A.,0.163,2080,N.A.,0.141,0.868,2114,N.A.,0.141,0.863,2217,N.A.,0.14,0.863,1516,N.A.,0.103,1552,N.A.,0.103,1619,N.A.,0.103,1251,N.A.,0.085,0.825,1286,N.A.,0.086,0.829,1330,N.A.,0.084,0.821,1733,N.A.,0.117,1747,N.A.,0.116,1845,N.A.,0.117,911,N.A.,0.062,0.526,913,N.A.,0.061,0.523,958,N.A.,0.061,0.519,32,N.A.,0.002,56,N.A.,0.004,35,N.A.,0.002,272,N.A.,0.018,281,N.A.,0.019,297,N.A.,0.019,0.298,0.302,0.325,71,71,57,12,,67120,,12,,68789,,76.9,,77690,,76.9,,78921,,158.6,,124900,,159.2,,126700,,15.2,,15.3,,46,N.A.,0.003,46,N.A.,0.003,42,N.A.,0.003,,,20162,,,,20665,
G. K-12 / 3501 +,2. State median - Operating Type K-12,14473,N.A.,14899,N.A.,15638,N.A.,8617,N.A.,0.595,8780,N.A.,0.589,9213,N.A.,0.589,8087,N.A.,0.559,0.938,8209,N.A.,0.551,0.935,8642,N.A.,0.553,0.938,269,N.A.,0.019,256,N.A.,0.017,282,N.A.,0.018,157,N.A.,0.011,169,N.A.,0.011,203,N.A.,0.013,2246,N.A.,0.155,2316,N.A.,0.155,2433,N.A.,0.156,1917,N.A.,0.132,0.854,2002,N.A.,0.134,0.864,2068,N.A.,0.132,0.85,1562,N.A.,0.108,1590,N.A.,0.107,1674,N.A.,0.107,1296,N.A.,0.09,0.83,1319,N.A.,0.089,0.83,1385,N.A.,0.089,0.827,1603,N.A.,0.111,1634,N.A.,0.11,1716,N.A.,0.11,850,N.A.,0.059,0.53,855,N.A.,0.057,0.523,915,N.A.,0.059,0.533,19,N.A.,0.001,27,N.A.,0.002,23,N.A.,0.001,343,N.A.,0.024,353,N.A.,0.024,377,N.A.,0.024,0.285,0.287,0.315,52,49,37,12,,67120,,12,,68789,,76.9,,77690,,76.9,,78921,,158.6,,124900,,159.2,,126700,,15.2,,15.3,,34,N.A.,0.002,36,N.A.,0.002,35,N.A.,0.002,,,19385,,,,20124,
H. 7-12 / 9-12,1. State average - Operating Type 7-12,14828,N.A.,15232,N.A.,15930,N.A.,8487,N.A.,0.572,8681,N.A.,0.57,9072,N.A.,0.569,7970,N.A.,0.537,0.939,8174,N.A.,0.537,0.942,8507,N.A.,0.534,0.938,301,N.A.,0.02,267,N.A.,0.018,293,N.A.,0.018,216,N.A.,0.015,240,N.A.,0.016,272,N.A.,0.017,2139,N.A.,0.144,2158,N.A.,0.142,2297,N.A.,0.144,1870,N.A.,0.126,0.874,1896,N.A.,0.124,0.879,1988,N.A.,0.125,0.865,1640,N.A.,0.111,1637,N.A.,0.107,1720,N.A.,0.108,1345,N.A.,0.091,0.82,1349,N.A.,0.089,0.824,1388,N.A.,0.087,0.807,1762,N.A.,0.119,1883,N.A.,0.124,1948,N.A.,0.122,938,N.A.,0.063,0.532,962,N.A.,0.063,0.511,987,N.A.,0.062,0.507,70,N.A.,0.005,101,N.A.,0.007,110,N.A.,0.007,700,N.A.,0.047,723,N.A.,0.047,767,N.A.,0.048,0.299,0.301,0.33,161,201,335,12.2,,70700,,12.1,,71095,,82.6,,73539,,82.3,,74906,,129.8,,115342,,131.9,,118010,,12.2,,12.5,,38,N.A.,0.003,31,N.A.,0.002,38,N.A.,0.002,,,20850,,,,21310,
H. 7-12 / 9-12,2. State median - Operating Type 7-12,15880,N.A.,16226,N.A.,17388,N.A.,9127,N.A.,0.575,9356,N.A.,0.577,9879,N.A.,0.568,8451,N.A.,0.532,0.926,8927,N.A.,0.55,0.954,9272,N.A.,0.533,0.939,281,N.A.,0.018,271,N.A.,0.017,311,N.A.,0.018,207,N.A.,0.013,275,N.A.,0.017,306,N.A.,0.018,2196,N.A.,0.138,2216,N.A.,0.137,2437,N.A.,0.14,1865,N.A.,0.117,0.849,1960,N.A.,0.121,0.884,2089,N.A.,0.12,0.857,1645,N.A.,0.104,1745,N.A.,0.108,1812,N.A.,0.104,1292,N.A.,0.081,0.785,1371,N.A.,0.084,0.786,1449,N.A.,0.083,0.8,1756,N.A.,0.111,1906,N.A.,0.117,2041,N.A.,0.117,918,N.A.,0.058,0.523,984,N.A.,0.061,0.516,1032,N.A.,0.059,0.506,77,N.A.,0.005,101,N.A.,0.006,110,N.A.,0.006,743,N.A.,0.047,778,N.A.,0.048,812,N.A.,0.047,0.283,0.285,0.311,94,153,221,12.2,,70700,,12.1,,71095,,82.6,,73539,,82.3,,74906,,129.8,,115342,,131.9,,118010,,12.2,,12.5,,21,N.A.,0.001,25,N.A.,0.002,33,N.A.,0.002,,,21877,,,,22550,
H. 7-12 / 9-12,3. State average - Operating Type 9-12,15875,N.A.,16444,N.A.,17627,N.A.,9037,N.A.,0.569,9269,N.A.,0.564,9846,N.A.,0.559,8448,N.A.,0.532,0.935,8685,N.A.,0.528,0.937,9146,N.A.,0.519,0.929,357,N.A.,0.022,341,N.A.,0.021,388,N.A.,0.022,231,N.A.,0.015,243,N.A.,0.015,318,N.A.,0.018,2389,N.A.,0.15,2516,N.A.,0.153,2780,N.A.,0.158,2090,N.A.,0.132,0.875,2185,N.A.,0.133,0.868,2366,N.A.,0.134,0.851,1606,N.A.,0.101,1644,N.A.,0.1,1735,N.A.,0.098,1277,N.A.,0.08,0.795,1295,N.A.,0.079,0.788,1360,N.A.,0.077,0.784,1883,N.A.,0.119,2021,N.A.,0.123,2172,N.A.,0.123,936,N.A.,0.059,0.497,974,N.A.,0.059,0.482,1049,N.A.,0.06,0.483,39,N.A.,0.002,50,N.A.,0.003,43,N.A.,0.002,887,N.A.,0.056,919,N.A.,0.056,1010,N.A.,0.057,0.271,0.272,0.304,134,154,109,12.3,,75182,,12.2,,77348,,79.2,,81291,,76.8,,81863,,119.9,,126790,,119.5,,130466,,11.3,,11.4,,51,N.A.,0.003,52,N.A.,0.003,44,N.A.,0.002,,,22082,,,,22950,
H. 7-12 / 9-12,4. State median - Operating Type 9-12,16167,N.A.,17081,N.A.,18309,N.A.,8909,N.A.,0.551,9353,N.A.,0.548,10239,N.A.,0.559,8475,N.A.,0.524,0.951,8711,N.A.,0.51,0.931,8972,N.A.,0.49,0.876,372,N.A.,0.023,357,N.A.,0.021,369,N.A.,0.02,179,N.A.,0.011,225,N.A.,0.013,256,N.A.,0.014,2486,N.A.,0.154,2704,N.A.,0.158,2792,N.A.,0.152,2156,N.A.,0.133,0.867,2302,N.A.,0.135,0.851,2344,N.A.,0.128,0.84,1763,N.A.,0.109,1677,N.A.,0.098,1835,N.A.,0.1,1392,N.A.,0.086,0.79,1368,N.A.,0.08,0.816,1499,N.A.,0.082,0.817,1898,N.A.,0.117,2088,N.A.,0.122,2175,N.A.,0.119,939,N.A.,0.058,0.495,1006,N.A.,0.059,0.482,1090,N.A.,0.06,0.501,18,N.A.,0.001,24,N.A.,0.001,25,N.A.,0.001,1044,N.A.,0.065,1051,N.A.,0.062,1165,N.A.,0.064,0.271,0.27,0.297,116,130,117,12.3,,75182,,12.2,,77348,,79.2,,81291,,76.8,,81863,,119.9,,126790,,119.5,,130466,,11.3,,11.4,,46,N.A.,0.003,50,N.A.,0.003,44,N.A.,0.002,,,23164,,,,24347,
I. CSSD,1. State average -  Operating Type CSSD,55433,N.A.,57685,N.A.,63409,N.A.,32335,N.A.,0.583,32869,N.A.,0.57,36016,N.A.,0.568,30046,N.A.,0.542,0.929,30566,N.A.,0.53,0.93,33242,N.A.,0.524,0.923,520,N.A.,0.009,515,N.A.,0.009,872,N.A.,0.014,1770,N.A.,0.032,1789,N.A.,0.031,1902,N.A.,0.03,11295,N.A.,0.204,12273,N.A.,0.213,13400,N.A.,0.211,9864,N.A.,0.178,0.873,10668,N.A.,0.185,0.869,11596,N.A.,0.183,0.865,5546,N.A.,0.1,5729,N.A.,0.099,6355,N.A.,0.1,4486,N.A.,0.081,0.809,4573,N.A.,0.079,0.798,5098,N.A.,0.08,0.802,5513,N.A.,0.099,5787,N.A.,0.1,6772,N.A.,0.107,2522,N.A.,0.045,0.457,2611,N.A.,0.045,0.451,2923,N.A.,0.046,0.432,538,N.A.,0.01,1066,N.A.,0.018,720,N.A.,0.011,239,N.A.,0.004,277,N.A.,0.005,265,N.A.,0.004,0.456,0.455,0.503,491,307,178,4.8,,71469,,4.5,,71089,,6.9,,71659,,6.1,,71190,,37.5,,108669,,35,,106000,,13.3,,13.5,,128,N.A.,0.002,164,N.A.,0.003,157,N.A.,0.002,,,67061,,,,69484,
I. CSSD,2. State median - Operating Type CSSD,48192,N.A.,53613,N.A.,56429,N.A.,28229,N.A.,0.586,30495,N.A.,0.569,32425,N.A.,0.575,26364,N.A.,0.547,0.934,28925,N.A.,0.54,0.949,30672,N.A.,0.544,0.946,377,N.A.,0.008,377,N.A.,0.007,502,N.A.,0.009,1544,N.A.,0.032,1207,N.A.,0.023,1134,N.A.,0.02,9226,N.A.,0.191,10110,N.A.,0.189,10912,N.A.,0.193,8826,N.A.,0.183,0.957,9610,N.A.,0.179,0.95,10233,N.A.,0.181,0.938,5868,N.A.,0.122,5754,N.A.,0.107,6717,N.A.,0.119,4736,N.A.,0.098,0.807,4797,N.A.,0.089,0.834,5569,N.A.,0.099,0.829,4660,N.A.,0.097,5197,N.A.,0.097,6226,N.A.,0.11,2407,N.A.,0.05,0.517,2798,N.A.,0.052,0.538,3113,N.A.,0.055,0.5,501,N.A.,0.01,433,N.A.,0.008,340,N.A.,0.006,150,N.A.,0.003,144,N.A.,0.003,191,N.A.,0.003,0.416,0.432,0.472,231,194,166,4.8,,71469,,4.5,,71089,,6.9,,71659,,6.1,,71190,,37.5,,108669,,35,,106000,,13.3,,13.5,,108,N.A.,0.002,94,N.A.,0.002,144,N.A.,0.003,,,57946,,,,64922,
J. VOC,1. State average - Operating Type VOC,16832,N.A.,17265,N.A.,17713,N.A.,8848,N.A.,0.526,9073,N.A.,0.526,9264,N.A.,0.523,7979,N.A.,0.474,0.902,8174,N.A.,0.473,0.901,8268,N.A.,0.467,0.892,506,N.A.,0.03,494,N.A.,0.029,538,N.A.,0.03,363,N.A.,0.022,405,N.A.,0.023,458,N.A.,0.026,2100,N.A.,0.125,2155,N.A.,0.125,2235,N.A.,0.126,1928,N.A.,0.115,0.918,1967,N.A.,0.114,0.913,2020,N.A.,0.114,0.904,2542,N.A.,0.151,2603,N.A.,0.151,2645,N.A.,0.149,1934,N.A.,0.115,0.761,1999,N.A.,0.116,0.768,1995,N.A.,0.113,0.754,2731,N.A.,0.162,2815,N.A.,0.163,2950,N.A.,0.167,1219,N.A.,0.072,0.446,1215,N.A.,0.07,0.432,1185,N.A.,0.067,0.402,93,N.A.,0.006,80,N.A.,0.005,45,N.A.,0.003,497,N.A.,0.03,520,N.A.,0.03,512,N.A.,0.029,0.303,0.306,0.346,171,246,123,13.1,,67607,,13.3,,68151,,94.1,,74090,,95.5,,75754,,124.4,,124637,,124.1,,126935,,10.9,,10.6,,53,N.A.,0.003,48,N.A.,0.003,52,N.A.,0.003,,,22694,,,,23840,
J. VOC,2. State median - Operating Type VOC,16156,N.A.,17245,N.A.,17370,N.A.,8408,N.A.,0.52,8796,N.A.,0.51,9004,N.A.,0.518,7805,N.A.,0.483,0.928,8064,N.A.,0.468,0.917,7917,N.A.,0.456,0.879,484,N.A.,0.03,527,N.A.,0.031,554,N.A.,0.032,232,N.A.,0.014,282,N.A.,0.016,330,N.A.,0.019,2035,N.A.,0.126,2016,N.A.,0.117,2044,N.A.,0.118,1903,N.A.,0.118,0.935,1878,N.A.,0.109,0.932,1870,N.A.,0.108,0.915,2711,N.A.,0.168,2662,N.A.,0.154,2402,N.A.,0.138,1897,N.A.,0.117,0.7,1952,N.A.,0.113,0.733,1948,N.A.,0.112,0.811,2538,N.A.,0.157,2690,N.A.,0.156,2943,N.A.,0.169,1212,N.A.,0.075,0.478,1207,N.A.,0.07,0.449,1298,N.A.,0.075,0.441,33,N.A.,0.002,83,N.A.,0.005,31,N.A.,0.002,370,N.A.,0.023,435,N.A.,0.025,437,N.A.,0.025,0.315,0.328,0.36,92,125,98,13.1,,67607,,13.3,,68151,,94.1,,74090,,95.5,,75754,,124.4,,124637,,124.1,,126935,,10.9,,10.6,,53,N.A.,0.003,46,N.A.,0.003,44,N.A.,0.003,,,22690,,,,24617,
K. Charter,1. State average-Operating Type CHARTER,14060,N.A.,13961,N.A.,11750,N.A.,7133,N.A.,0.507,7117,N.A.,0.51,7529,N.A.,0.641,6174,N.A.,0.439,0.866,6178,N.A.,0.443,0.868,6353,N.A.,0.541,0.844,455,N.A.,0.032,442,N.A.,0.032,474,N.A.,0.04,510,N.A.,0.036,496,N.A.,0.036,706,N.A.,0.06,1021,N.A.,0.073,1012,N.A.,0.072,1917,N.A.,0.163,773,N.A.,0.055,0.757,782,N.A.,0.056,0.773,1200,N.A.,0.102,0.626,3725,N.A.,0.265,3701,N.A.,0.265,2877,N.A.,0.245,2102,N.A.,0.15,0.564,2055,N.A.,0.147,0.555,1845,N.A.,0.157,0.641,2689,N.A.,0.191,2625,N.A.,0.188,1713,N.A.,0.146,846,N.A.,0.06,0.315,828,N.A.,0.059,0.315,,N.A.,,,112,N.A.,0.008,87,N.A.,0.006,,N.A.,,108,N.A.,0.008,115,N.A.,0.008,,N.A.,,0.212,0.218,0.249,157,116,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,N.A.,0.008,95,N.A.,0.007,63,N.A.,0.005,,,17437,,,,17339,
K. Charter,2. State median-Operating Type CHARTER,13454,N.A.,13271,N.A.,11601,N.A.,6956,N.A.,0.517,6774,N.A.,0.51,7312,N.A.,0.63,6101,N.A.,0.453,0.877,5862,N.A.,0.442,0.865,6248,N.A.,0.539,0.854,330,N.A.,0.025,309,N.A.,0.023,361,N.A.,0.031,353,N.A.,0.026,332,N.A.,0.025,377,N.A.,0.032,840,N.A.,0.062,790,N.A.,0.059,1859,N.A.,0.16,740,N.A.,0.055,0.881,676,N.A.,0.051,0.856,1252,N.A.,0.108,0.673,3355,N.A.,0.249,3260,N.A.,0.246,2718,N.A.,0.234,2087,N.A.,0.155,0.622,2087,N.A.,0.157,0.64,1820,N.A.,0.157,0.67,2152,N.A.,0.16,2187,N.A.,0.165,1615,N.A.,0.139,523,N.A.,0.039,0.243,539,N.A.,0.041,0.246,,N.A.,,,132,N.A.,0.01,132,N.A.,0.01,,N.A.,,73,N.A.,0.005,92,N.A.,0.007,,N.A.,,0.198,0.21,0.237,119,66,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,N.A.,0.005,57,N.A.,0.004,60,N.A.,0.005,,,16984,,,,16792,
L. ALL,5. State average - All operating types,14940,N.A.,15258,N.A.,15955,N.A.,8828,N.A.,0.591,8999,N.A.,0.59,9447,N.A.,0.592,8301,N.A.,0.556,0.94,8464,N.A.,0.555,0.941,8840,N.A.,0.554,0.936,296,N.A.,0.02,288,N.A.,0.019,321,N.A.,0.02,232,N.A.,0.016,246,N.A.,0.016,286,N.A.,0.018,2377,N.A.,0.159,2437,N.A.,0.16,2577,N.A.,0.162,2058,N.A.,0.138,0.866,2098,N.A.,0.138,0.861,2196,N.A.,0.138,0.852,1635,N.A.,0.109,1679,N.A.,0.11,1726,N.A.,0.108,1309,N.A.,0.088,0.801,1344,N.A.,0.088,0.8,1385,N.A.,0.087,0.802,1779,N.A.,0.119,1812,N.A.,0.119,1895,N.A.,0.119,898,N.A.,0.06,0.505,906,N.A.,0.059,0.5,954,N.A.,0.06,0.503,47,N.A.,0.003,74,N.A.,0.005,48,N.A.,0.003,289,N.A.,0.019,299,N.A.,0.02,319,N.A.,0.02,0.297,0.301,0.327,85,88,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,N.A.,0.003,47,N.A.,0.003,43,N.A.,0.003,,,20316,,,,20849,
L. ALL,6. State median - All operating types,14806,N.A.,15249,N.A.,15954,N.A.,8750,N.A.,0.591,8938,N.A.,0.586,9374,N.A.,0.588,8172,N.A.,0.552,0.934,8405,N.A.,0.551,0.94,8788,N.A.,0.551,0.937,303,N.A.,0.02,307,N.A.,0.02,338,N.A.,0.021,187,N.A.,0.013,206,N.A.,0.013,239,N.A.,0.015,2260,N.A.,0.153,2353,N.A.,0.154,2473,N.A.,0.155,1869,N.A.,0.126,0.827,1973,N.A.,0.129,0.838,2034,N.A.,0.127,0.822,1726,N.A.,0.117,1747,N.A.,0.115,1851,N.A.,0.116,1364,N.A.,0.092,0.79,1397,N.A.,0.092,0.799,1441,N.A.,0.09,0.778,1690,N.A.,0.114,1734,N.A.,0.114,1839,N.A.,0.115,804,N.A.,0.054,0.476,832,N.A.,0.055,0.48,894,N.A.,0.056,0.486,54,N.A.,0.004,55,N.A.,0.004,50,N.A.,0.003,213,N.A.,0.014,226,N.A.,0.015,245,N.A.,0.015,0.287,0.289,0.318,72,64,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,N.A.,0.003,40,N.A.,0.003,41,N.A.,0.003,,,19705,,,,20462,
