GROUP,CONAME,DIST,DISTNAME,pp3vv,stpct01vv,ltpct01vv,fdpct01vv,tupct01vv,fbpct01vv,otpct01vv,strat01vv,ssrat01vv,sarat01vv,pctsevv
A. K-6,Gloucester,1590,Franklin Twp,17619,0.445,0.428,0.029,0.059,0.039,0,12.2,75.3,178.9,0.1174
A. K-6,Gloucester,2070,Harrison Twp,15652,0.406,0.567,0.018,0.009,0,0,13,101.9,142.7,0.0687
A. K-6,Gloucester,2990,Mantua Twp,18568,0.384,0.568,0.026,0.009,0.013,0,10.5,72.3,180.7,0.1494
A. K-6,Gloucester,3490,National Park Boro,19735,0.542,0.407,0.034,0.017,0,0,10.7,76.8,145,0.1533
A. K-6,Gloucester,4880,South Harrison Twp,16588,0.376,0.604,0.015,0.005,0,0,11.2,100.8,383,0.1358
A. K-6,Gloucester,5120,Swedesboro-Woolwich,18273,0.349,0.588,0.015,0.006,0.043,0,11.9,93.8,168.8,0.1665
A. K-6,Gloucester,5590,Wenonah Boro,21626,0.256,0.717,0.018,0.009,0,0,8,77,126.4,0.1186
A. K-6,Gloucester,5740,Westville Boro,15678,0.536,0.419,0.034,0.01,0,0.001,12,69.3,170,0.1979
A. K-6,Gloucester,5870,Woodbury Heights Boro,17908,0.39,0.575,0.027,0.009,0,0,9.4,80.7,226,0.1283
A. K-6,Hunterdon,2590,Lebanon Boro,21973,0.146,0.831,0.016,0.007,0,0,7,51,51,0.1176
A. K-6,Monmouth,130,Atlantic Highlands Boro,19496,0.181,0.759,0.02,0.033,0,0.007,11.4,93.1,134.5,0.1164
A. K-6,Monmouth,2160,Highlands Boro,25809,0.245,0.644,0.032,0,0.069,0.01,9.2,48.7,90.9,0.1737
A. K-6,Monmouth,4520,Roosevelt Boro,23830,0.415,0.54,0.021,0.024,0,0,9.9,22.7,93,0.0968
A. K-6,Morris,3240,Mine Hill Twp,20352,0.312,0.583,0.017,0.003,0.024,0.061,10.9,139.6,116.3,0.0716
A. K-6,Ocean,230,Beach Haven Boro,32305,0.163,0.823,0.014,0,0,0,6.1,46.7,35,0.0429
A. K-6,Ocean,320,Berkeley Twp,18310,0.177,0.782,0.038,0.003,0,0,11.9,74,177.7,0.1876
A. K-6,Ocean,1150,Eagleswood Twp,22578,0.327,0.64,0.029,0.004,0,0,9.1,130.6,70.5,0.1702
A. K-6,Ocean,2350,Island Heights Boro,20686,0.224,0.753,0.023,0,0,0,10,100.8,84,0.0952
A. K-6,Ocean,2690,Little Egg Harbor Twp,20656,0.561,0.402,0.027,0.003,0,0.007,10.5,66.7,149.3,0.1307
A. K-6,Ocean,2760,Long Beach Island,32077,0.196,0.77,0.02,0.014,0,0,7.3,56.5,75.3,0.146
A. K-6,Ocean,3800,Ocean Gate Boro,22738,0.441,0.508,0.037,0,0.015,0,9.4,93.1,74.5,0.1678
A. K-6,Ocean,3820,Ocean Twp,21494,0.431,0.544,0.022,0.003,0,0,10,51.3,165.5,0.1306
A. K-6,Ocean,4710,Seaside Heights Boro,23798,0.336,0.576,0.088,0,0,0,9.4,36.4,211,0.2038
A. K-6,Ocean,5020,Stafford Twp,20410,0.326,0.648,0.022,0.004,0,0,12.1,77.3,166.5,0.1835
A. K-6,Ocean,5220,Tuckerton Boro,20332,0.485,0.487,0.027,0.002,0,0,9.3,62.2,144.5,0.1488
A. K-6,Sussex,1630,Fredon Twp,21844,0.184,0.801,0.011,0.004,0,0,10.1,54.8,80.3,0.1286
A. K-6,Sussex,1980,Hampton Twp,24535,0.28,0.692,0.028,0,0,0,7.6,93.2,64.2,0.1349
A. K-6,Sussex,4650,Sandyston-Walpack Twp,23372,0.26,0.604,0.132,0.005,0,0,8.6,149,149,0.1477
A. K-6,Sussex,5040,Stillwater Twp,23792,0.374,0.585,0.021,0.02,0,0,8.8,57.8,82.6,0.173
A. K-6,Warren,400,Blairstown Twp,21162,0.308,0.657,0.03,0.005,0,0,8,52.4,79.6,0.1583
A. K-6,Warren,1620,Franklin Twp,26168,0.266,0.667,0.021,0.007,0.036,0.003,8.2,71.3,73.7,0.095
A. K-6,Warren,1670,Frelinghuysen Twp,19697,0.306,0.674,0.021,0,0,0,11,136.4,75,0.16
A. K-6,Warren,2470,Knowlton Twp,23630,0.393,0.569,0.026,0.012,0,0,7.8,44.7,64,0.1615
A. K-6,Warren,2970,Mansfield Twp,17785,0.449,0.491,0.031,0.004,0.008,0.017,10.7,93.6,201.3,0.1134
A. K-6,Warren,5480,Washington Boro,17903,0.429,0.537,0.031,0.003,0,0,10.6,72.1,157.5,0.1504
A. K-6,Warren,5530,Washington Twp,21291,0.38,0.599,0.021,0,0,0,9.4,60,117.5,0.1787
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,25015,0.503,0.46,0.026,0,0,0.011,11.9,77.8,76.4,0.1163
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,18939,0.733,0.232,0.024,0.011,0,0,10.1,57.6,134.3,0.129
B. K-8 / 0 - 400,Atlantic,3020,Margate City,34881,0.173,0.777,0.015,0.035,0,0,7.3,45.6,73,0.1342
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,18291,0.427,0.555,0.018,0,0,0,8.9,84.3,84.3,0.1017
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,24964,0.531,0.432,0.029,0,0,0.008,9.4,101.3,51.7,0.1548
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,30633,0.109,0.879,0.011,0,0,0.001,6.8,113.6,39.8,0.0818
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,21342,0.123,0.847,0.022,0.009,0,0,10.4,257.4,157,0.1497
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,23789,0.113,0.871,0.014,0.003,0,0,13,677.5,76.3,0.1144
B. K-8 / 0 - 400,Burlington,380,Beverly City,21291,0.578,0.374,0.047,0,0,0.001,11.3,49.2,56.2,0.1864
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,27172,0.553,0.295,0.151,0,0,0.001,7.7,103.2,78.4,0.1429
B. K-8 / 0 - 400,Burlington,4460,Riverton,17797,0.192,0.782,0.018,0.008,0,0,11.6,56,132.3,0.1134
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,21697,0.379,0.595,0.026,0,0,0,10.7,91.9,61.3,0.1565
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,18393,0.768,0.201,0.031,0,0,0,10.4,495,96.51,0.1906
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,20238,0.394,0.57,0.02,0.016,0,0,9.3,72.1,163.3,0.098
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,20840,0.497,0.466,0.037,0,0,0,12.7,109.7,54.8,0.1216
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,17451,0.672,0.203,0.042,0.008,0.058,0.017,12.4,129.3,388,0.1701
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,61489,0.127,0.664,0.008,0.08,0,0.121,3.4,10.5,14.3,0.1395
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,34213,0.194,0.7,0.037,0.051,0.008,0.01,6.8,42,63.3,0.1462
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,34679,0.113,0.751,0.004,0.132,0,0,6.4,20,25,0.0267
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,27547,0.188,0.791,0.022,0,0,0,7.8,54.5,70.9,0.1492
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,22184,0.656,0.279,0.045,0.012,0,0.008,10.7,228,114,0.2105
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,19750,0.53,0.42,0.038,0.009,0.003,0,11.6,58.9,110,0.1061
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,20017,0.615,0.339,0.038,0.003,0.006,0,10.4,185,185,0.1351
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,22773,0.373,0.593,0.034,0,0,0,3.4,44.3,31,0.0968
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,16748,0.623,0.313,0.03,0,0.024,0.01,12.6,150.9,97.6,0.1373
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,18932,0.485,0.479,0.033,0.003,0,0,7.2,87.9,61.5,0.0569
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,13944,0.655,0.256,0.046,0,0.043,0,187,337,255.1,0.1465
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,27415,0.279,0.706,0.013,0.002,0,0,7.6,71,72.4,0.1547
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,20418,0.488,0.492,0.018,0.002,0,0,7.8,54,108,0.1019
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,31485,0.222,0.76,0.011,0.007,0,0,5.6,85.5,43.5,0.1489
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,21811,0.256,0.677,0.015,0.007,0.002,0.043,7.3,37.8,104.7,0.1592
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,25585,0.222,0.757,0.014,0.007,0,0,8.8,82.6,129.3,0.1392
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,28109,0.189,0.702,0.017,0.033,0.01,0.049,9,48.9,104.5,0.1286
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,26738,0.182,0.788,0.015,0,0.014,0.001,9.7,104.3,97.3,0.089
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,28008,0.367,0.571,0.02,0.02,0.022,0,7.1,56.1,129,0.1628
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,26822,0.413,0.533,0.025,0.022,0,0.007,8.9,67.1,47,0.1631
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,23606,0.314,0.661,0.014,0.011,0,0,9.3,45.6,78.4,0.1684
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,23378,0.267,0.662,0.016,0.006,0.049,0,10.1,72.1,157.3,0.1214
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,31446,0.231,0.71,0.02,0.015,0.008,0.016,6.4,0,62.8,0.0741
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,22371,0.109,0.709,0.014,0.027,0.142,0,8.2,71.2,52.1,0.0548
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,22802,0.244,0.709,0.041,0.005,0,0.001,8.3,66,71.8,0.1707
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,25542,0.512,0.416,0.014,0,0.057,0.001,10,155.7,75,0.103
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,20590,0.344,0.616,0.023,0.017,0,0,6.9,99.4,80.6,0.2222
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,22582,0.154,0.826,0.018,0.001,0,0.001,9.1,65,100.4,0.1328
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,19582,0.277,0.647,0.029,0.001,0.047,0,9.4,95.3,129.6,0.213
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,25209,0.117,0.856,0.012,0.015,0,0,8.1,147,58.8,0.0612
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,29642,0.136,0.817,0.012,0.015,0.015,0.005,7.7,48,65.3,0.0969
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,20244,0.126,0.845,0.015,0.015,0,0,10,68,143.3,0.093
B. K-8 / 0 - 400,Morris,2010,Harding Township,27604,0.109,0.867,0.013,0.009,0,0.002,8.9,48.3,104.7,0.1242
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,22673,0.139,0.847,0.013,0,0,0.001,9.8,54.2,83.8,0.1932
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,19138,0.351,0.612,0.032,0.004,0,0.001,10.6,65.6,89.4,0.1525
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,19663,0.13,0.851,0.013,0.006,0,0,11.2,65,112.7,0.145
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,26340,0.121,0.782,0.018,0.079,0,0,9.6,129,99.2,0.0465
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,21486,0.753,0.137,0.105,0.005,0,0,9.7,76,95.2,0.2278
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,24435,0.14,0.781,0.018,0.061,0,0,8.1,90.7,76.8,0.0411
B. K-8 / 0 - 400,Salem,60,Alloway Twp,17378,0.514,0.434,0.029,0.004,0.019,0,12.6,94.7,158.7,0.1448
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,16980,0.463,0.537,0,0,0,0,9.1,185.7,130,0.0615
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,27406,0.263,0.643,0.019,0.004,0.035,0.036,8.8,0,158,0.0886
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,21358,0.238,0.706,0.045,0.011,0,0,10.1,98.8,79,0.1139
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,18768,0.455,0.503,0.027,0,0.015,0,12.3,114.6,78.6,0.0945
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,19317,0.598,0.362,0.035,0.004,0,0.001,12.5,99.4,119.7,0.1037
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,17353,0.499,0.498,0,0.003,0,0,11.1,113,199.4,0.1622
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,27043,0.352,0.613,0.021,0.015,0,0,8.1,45.2,122,0.168
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,24807,0.262,0.713,0.018,0.007,0,0,9,54.2,97.1,0.1674
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,25306,0.351,0.607,0.041,0,0,0.001,9,56.1,123.5,0.166
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,20733,0.535,0.436,0.023,0.003,0.004,0,9.3,71.4,87.7,0.244
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,22556,0.351,0.626,0.018,0.005,0,0,10.1,51.6,105,0.1968
B. K-8 / 0 - 400,Union,1710,Garwood Boro,19014,0.157,0.813,0.016,0.005,0,0.009,12.4,75.6,164.3,0.1931
B. K-8 / 0 - 400,Union,5810,Winfield Twp,19694,0.542,0.436,0.018,0.004,0,0,9.9,135.9,140,0.0714
B. K-8 / 0 - 400,Warren,70,Alpha Boro,19994,0.42,0.556,0.024,0,0,0,8.8,112.9,192,0.0938
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,22461,0.134,0.841,0.021,0.005,0,0,7.8,61.1,92.6,0.176
B. K-8 / 0 - 400,Warren,2250,Hope Twp,23361,0.267,0.71,0.019,0.005,0,0,8.8,85,76.5,0.1242
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,20801,0.462,0.509,0.017,0.012,0,0,9.7,61.9,98,0.1735
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,20202,0.294,0.687,0.019,0,0,0,11,149.5,99.7,0.0769
B. K-8 / 0 - 400,Warren,5780,White Twp,23795,0.26,0.721,0.017,0.002,0,0,7.9,40.8,134.5,0.1413
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,29886,0.215,0.745,0.024,0.003,0,0.013,9,53.3,153.3,0.1126
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,25298,0.623,0.248,0.102,0.006,0.004,0.017,9.8,66.8,111.3,0.2056
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,18400,0.552,0.29,0.073,0.064,0,0.021,11.7,90.1,141.4,0.1123
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,25945,0.192,0.775,0.032,0.001,0,0,10,69.8,116.3,0.1103
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,24158,0.138,0.839,0.019,0.004,0,0,12.3,90,108,0.1222
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,31226,0.109,0.64,0.007,0.006,0,0.238,9.9,60,133,0.1158
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,25320,0.131,0.82,0.01,0.019,0.006,0.014,10,73.7,131.8,0.0987
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,23406,0.151,0.838,0.011,0,0,0,11.2,62.4,151.3,0.1008
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,24295,0.143,0.848,0.008,0,0,0.001,10.2,67.5,103,0.1044
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,19005,0.141,0.831,0.009,0.004,0.007,0.008,11.9,107.2,135.8,0.0998
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,21806,0.131,0.702,0.009,0.037,0.121,0,10.9,79.5,103.4,0.1219
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,18711,0.142,0.839,0.016,0.002,0,0.001,12.6,94.3,153.3,0.1126
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,22228,0.133,0.762,0.008,0.002,0.095,0,11,89.6,126.1,0.0617
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,20785,0.14,0.843,0.014,0.002,0,0.001,12.4,86.3,166.3,0.1423
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,24864,0.142,0.844,0.01,0.004,0,0,10,60.2,127.5,0.1621
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,19591,0.353,0.623,0.024,0,0,0,13.1,62.2,132.7,0.1382
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,20108,0.541,0.424,0.025,0.009,0,0.001,12.3,76.2,144.9,0.1684
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,18236,0.253,0.706,0.022,0.004,0,0.015,10.7,91.3,155.3,0.1594
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,15950,0.253,0.697,0.015,0.028,0.007,0,13,96,136.8,0.1481
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,21988,0.253,0.742,0.02,0,0,0,9.7,59.1,97.8,0.158
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,23350,0.471,0.506,0.016,0.007,0,0,11.2,52.1,126.4,0.113
C. K-8 / 401 - 750,Camden,190,Barrington Boro,18285,0.316,0.656,0.021,0.007,0,0,10.3,77.8,123.9,0.1252
C. K-8 / 401 - 750,Camden,340,Berlin Twp,21131,0.444,0.511,0.023,0.022,0,0,9.5,55.5,122.2,0.1637
C. K-8 / 401 - 750,Camden,880,Clementon Boro,21705,0.55,0.399,0.039,0.012,0,0,9.3,41.5,114.3,0.1466
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,19793,0.445,0.431,0.029,0.001,0.052,0.042,11.1,153.6,134.4,0.1791
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,18131,0.385,0.581,0.031,0.003,0,0,12.6,80,400,0.1275
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,18668,0.431,0.545,0.023,0.001,0,0,12.4,83.7,142.3,0.1569
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,18196,0.468,0.494,0.032,0.006,0,0,10.6,86.2,166.7,0.128
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,26646,0.417,0.5,0.019,0.007,0.057,0,8.3,54.3,108.6,0.2118
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,20417,0.788,0.157,0.052,0.004,0,0,12.4,47.1,139,0.1781
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,19966,0.813,0.114,0.064,0.008,0,0.001,13.1,209,313.5,0.1021
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,18498,0.511,0.406,0.027,0.008,0,0.048,10.8,93.4,156.8,0.1686
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,19159,0.722,0.222,0.043,0,0,0.013,13.1,109.2,109.2,0.119
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,23249,0.19,0.78,0.026,0.004,0,0,9.3,49.3,125.4,0.164
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,23901,0.27,0.687,0.015,0.011,0,0.017,9.6,41.4,88.1,0.1408
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,21603,0.271,0.696,0.017,0.003,0.012,0.001,9,61.3,156,0.1941
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,22052,0.277,0.693,0.013,0.017,0,0,9.8,59.8,124.4,0.1833
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,27689,0.191,0.796,0.011,0.002,0,0,8.7,98.3,190,0.1193
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,23797,0.173,0.767,0.015,0.003,0.008,0.034,9.8,62.6,162.2,0.1553
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,24519,0.113,0.875,0.011,0,0,0.001,8.5,55.7,77.1,0.1265
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,15562,0.414,0.544,0.029,0,0,0.013,14,92.1,125.6,0.1158
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,20191,0.207,0.61,0.046,0.13,0,0.007,10.4,66.8,134,0.1884
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,18705,0.127,0.86,0.012,0.002,0,0,11.3,69.4,180.3,0.1165
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,19448,0.148,0.809,0.018,0.025,0,0,10,55,144.3,0.1411
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,19653,0.15,0.823,0.016,0.01,0,0.001,11,48,121.3,0.1588
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,19835,0.589,0.379,0.031,0,0,0.001,9.8,68.6,107.3,0.139
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,24274,0.152,0.794,0.02,0.033,0,0.001,9.1,79,138.3,0.1627
C. K-8 / 401 - 750,Morris,460,Boonton Twp,20789,0.116,0.872,0.009,0.003,0,0,10.3,80.7,126.9,0.1577
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,23893,0.15,0.841,0.008,0.001,0,0,10,76.5,86.7,0.1058
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,28113,0.149,0.841,0.007,0.002,0,0.001,9.4,59.8,138.8,0.1081
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,22148,0.139,0.843,0.01,0.007,0,0.001,9.5,70.6,115,0.1391
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,16353,0.158,0.79,0.032,0.02,0,0,12.7,120.6,201,0.131
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,20448,0.384,0.573,0.036,0.007,0,0,10.6,113.7,265.3,0.1658
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,23887,0.174,0.764,0.017,0.001,0.033,0.011,11.9,56,115.4,0.157
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,19996,0.181,0.795,0.022,0,0.002,0,11.7,71.6,143.2,0.1389
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,23614,0.114,0.871,0.013,0.001,0,0.001,10.5,50.6,115,0.155
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,18191,0.413,0.567,0.019,0,0,0.001,11.9,54.6,128,0.1071
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,22166,0.155,0.823,0.012,0.01,0,0,12.1,71.8,176,0.1847
C. K-8 / 401 - 750,Sussex,90,Andover Reg,23576,0.232,0.756,0.011,0.001,0,0,9.5,73.4,85.7,0.1926
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,21238,0.287,0.681,0.02,0,0.012,0,7.3,53.5,107,0.1565
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,20192,0.434,0.526,0.037,0.003,0,0,9.7,64.8,115,0.2196
C. K-8 / 401 - 750,Sussex,1800,Green Twp,20442,0.272,0.713,0.015,0,0,0,10.2,85.1,143,0.0909
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,19375,0.272,0.709,0.015,0,0,0.004,11,104.5,240.3,0.1859
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,19148,0.129,0.852,0.012,0.002,0,0.005,12.4,103.1,177.8,0.0983
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,19581,0.123,0.856,0.014,0.008,0,0,12.1,134.7,252.5,0.1287
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,20023,0.344,0.636,0.013,0.007,0,0,9.6,84.4,141.8,0.1495
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,20089,0.376,0.493,0.009,0.004,0,0.118,11.7,67.3,264.3,0.1527
D. K-8 / 751 +,Atlantic,10,Absecon City,18265,0.224,0.714,0.056,0.006,0,0,11.3,108.8,204,0.0833
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,20343,0.479,0.47,0.044,0.006,0,0.001,10.9,76.3,182.4,0.1785
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,17411,0.551,0.389,0.052,0.004,0,0.004,12.2,94.8,216.8,0.1535
D. K-8 / 751 +,Atlantic,2680,Linwood City,18801,0.224,0.745,0.017,0,0.013,0.001,12,77.3,209,0.1244
