GROUP,CONAME,DIST,DISTNAME,PP16,RK16,PCT16,PP26,RK26,PCT26,PP36,RK36,PCT36
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,2258,N.A.,0.16,2363,N.A.,0.162,2568,N.A.,0.166
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,2363,N.A.,0.157,2610,N.A.,0.168,2660,N.A.,0.163
A. K-6,Statewide,N.A.,5. State average - All operating types,2377,N.A.,0.159,2437,N.A.,0.16,2577,N.A.,0.162
A. K-6,Statewide,N.A.,6. State median - All operating types,2260,N.A.,0.153,2353,N.A.,0.154,2473,N.A.,0.155
A. K-6,Bergen,1270,Edgewater Boro,1727,9|56,0.154,2184,22|56,0.188,1961,9|56,0.167
A. K-6,Bergen,3870,Oradell Boro,2117,20|56,0.162,1970,17|56,0.147,2003,11|56,0.154
A. K-6,Bergen,4410,River Edge Boro,1491,5|56,0.113,1434,2|56,0.107,1873,6|56,0.133
A. K-6,Bergen,4620,Saddle River Boro,8029,56|56,0.315,9749,56|56,0.34,10239,56|56,0.342
A. K-6,Burlington,200,Bass River Twp,2953,43|56,0.144,2999,43|56,0.146,2359,21|56,0.138
A. K-6,Burlington,830,Chesterfield Twp,2287,27|56,0.205,2173,21|56,0.191,2121,14|56,0.186
A. K-6,Burlington,2960,Mansfield Twp,2512,32|56,0.181,3059,45|56,0.188,3174,41|56,0.205
A. K-6,Burlington,3650,North Hanover Twp,2811,37|56,0.184,2646,29|56,0.17,3083,38|56,0.185
A. K-6,Burlington,5010,Springfield Twp,3098,44|56,0.162,3359,47|56,0.18,3459,44|56,0.177
A. K-6,Camden,2540,Laurel Springs Boro,1825,14|56,0.159,1887,13|56,0.153,2950,33|56,0.2
A. K-6,Camden,5560,Waterford Twp,3152,45|56,0.195,3615,48|56,0.211,3750,46|56,0.211
A. K-6,Cape May,710,Cape May City,2710,35|56,0.165,2753,32|56,0.167,2546,26|56,0.161
A. K-6,Cape May,2840,Lower Twp,2176,22|56,0.155,2469,26|56,0.169,2599,27|56,0.171
A. K-6,Cape May,5610,West Cape May Boro,3482,48|56,0.22,2869,40|56,0.202,2457,24|56,0.177
A. K-6,Essex,1400,Essex Fells Boro,2380,29|56,0.123,2445,25|56,0.133,2686,29|56,0.132
A. K-6,Essex,1465,Fairfield Twp,2192,23|56,0.14,1961,16|56,0.126,2179,17|56,0.135
A. K-6,Essex,3630,North Caldwell Boro,1994,17|56,0.127,2092,19|56,0.133,2453,23|56,0.14
A. K-6,Essex,4530,Roseland Boro,2869,39|56,0.18,2743,31|56,0.182,2732,30|56,0.17
A. K-6,Gloucester,1180,East Greenwich Twp,1458,3|56,0.132,1569,4|56,0.138,1863,5|56,0.151
A. K-6,Gloucester,1330,Elk Twp,1987,16|56,0.157,2065,18|56,0.152,2201,19|56,0.145
A. K-6,Gloucester,1590,Franklin Twp,1665,8|56,0.142,1763,7|56,0.142,2002,10|56,0.152
A. K-6,Gloucester,2070,Harrison Twp,1268,1|56,0.114,1443,3|56,0.125,1439,2|56,0.113
A. K-6,Gloucester,2990,Mantua Twp,1985,15|56,0.137,1951,15|56,0.137,2080,13|56,0.148
A. K-6,Gloucester,3490,National Park Boro,2224,25|56,0.165,2734,30|56,0.179,2924,32|56,0.177
A. K-6,Gloucester,4880,South Harrison Twp,1746,11|56,0.15,1624,5|56,0.14,1795,3|56,0.147
