GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,1167729,142815,1310544,-134261
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,1603757,171374,1775131,555258
B. K-8 / 0 - 400,Warren,5780,White Twp,2566959,18244,2585203,-170197
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,5041321,361581,5402902,-393562
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,1111861,241574,1353435,37696
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,3036560,53081,3096905,-191161
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,2425345,758971,3184316,358386
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,2418583,1377476,3796059,891493
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,4357809,-104346,4253463,-275726
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,2808459,259385,3067844,506859
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,2271078,-435567,1835511,-348343
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,1303496,350713,1654209,363681
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,1903102,-153694,1749408,5193
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,4016176,85171,4101347,-295213
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,3223101,179533,3402634,170218
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,10851886,1178996,12030882,1192959
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,1131778,99404,1231182,615507
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,3068616,275415,3344031,-890235
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,3483960,184073,3668033,-28696
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,335596,39596,375192,361262
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,1335188,314325,1649513,325019
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,753890,300943,1054833,371505
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,1194097,431472,1625569,187231
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,3241996,348859,3590855,-185536
C. K-8 / 401 - 750,Camden,190,Barrington Boro,1475610,497009,1972619,300924
C. K-8 / 401 - 750,Camden,340,Berlin Twp,3046286,107854,3154140,-120780
C. K-8 / 401 - 750,Camden,880,Clementon Boro,2844004,605580,3449584,1223538
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,3011567,293278,3304845,19812
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,1046869,489513,1536382,208831
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,1235190,-240060,995130,188200
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,912852,111533,1024385,349521
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,2221882,916229,3138111,-103326
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,663810,228908,892718,-250891
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,600603,63551,664154,143900
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,2359350,387575,2746925,-65434
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,2018137,227866,2246003,174042
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,2432541,-576541,1856000,105659
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,969871,600004,1569875,737186
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,1518447,572254,2090701,759533
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,3790926,333582,4124508,552806
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,3495202,-263906,3231296,188730
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,3882155,-408044,3474111,236640
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,3483637,770674,4254311,461552
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,1215104,477580,1692684,847301
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,1790380,153655,1944035,280036
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,1298600,855559,2154159,521825
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,2422321,176131,1394448,263729
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,832477,187672,1020149,23245
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,3056681,295830,3352511,920739
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,2287926,-105054,2182872,-441737
C. K-8 / 401 - 750,Morris,460,Boonton Twp,1777483,101267,1878750,-119352
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,1340527,235528,1576055,522961
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,2353112,671572,3024684,761860
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,3213166,418186,3631352,-190612
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,1273839,-10115,1263724,228584
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,5846433,243168,6089601,-22595
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,3360979,1066469,4427448,-244817
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,47588,430746,478334,396687
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,1330288,-155215,1175073,465776
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,3370915,132945,3503860,1106146
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,3058241,-50316,3007925,8188
C. K-8 / 401 - 750,Sussex,90,Andover Reg,1018088,-88740,929348,772468
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,1361974,463513,1825487,647381
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,1811715,297278,2108993,198886
C. K-8 / 401 - 750,Sussex,1800,Green Twp,937608,-112115,825493,161227
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,2231970,428650,2660620,555704
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,1864740,72060,1936800,-14124
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,666683,385145,1051828,-69262
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,766282,-82998,683284,748100
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,840897,16773,857670,-48225
D. K-8 / 751 +,Atlantic,10,Absecon City,1391677,18133,1409810,-136483
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,11366949,2597692,13964641,941518
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,4158679,361878,4520557,832970
D. K-8 / 751 +,Atlantic,2680,Linwood City,2820813,402064,3222877,34691
D. K-8 / 751 +,Atlantic,3720,Northfield City,1698150,318549,2016696,122975
D. K-8 / 751 +,Atlantic,4800,Somers Point City,1607750,78904,1686654,209424
D. K-8 / 751 +,Bergen,40,Allendale Boro,9421107,-120664,9300443,1063625
D. K-8 / 751 +,Bergen,930,Closter Boro,4004396,375003,4379399,-256204
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,1277345,158955,1436300,-15500
D. K-8 / 751 +,Bergen,1470,Fairview Boro,2276860,-107396,2169464,-75804
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,4179872,116006,4295878,178794
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,3414262,-4721,3409541,193947
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,3298961,142494,3441455,-782486
D. K-8 / 751 +,Bergen,3060,Maywood Boro,2127071,274877,2401948,38033
D. K-8 / 751 +,Bergen,3330,Montvale Boro,1697446,701416,2398862,49091
D. K-8 / 751 +,Bergen,3760,Oakland Boro,5510594,1045938,6556532,178998
D. K-8 / 751 +,Bergen,4430,River Vale Twp,3967324,1189201,5156525,886675
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,4456555,182796,4639351,96984
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,5623111,512516,6135627,-47398
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,909796,253102,1162898,452156
D. K-8 / 751 +,Burlington,1420,Evesham Twp,4020097,375400,4395497,917312
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,4422673,285906,4696227,678178
D. K-8 / 751 +,Burlington,3080,Medford Twp,5469619,1545368,7014987,191917
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,6435891,1477557,7913448,782539
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,10139978,145927,10285904,4999
D. K-8 / 751 +,Burlington,4740,Shamong Twp,2697504,398366,3095870,458854
D. K-8 / 751 +,Burlington,5720,Westampton,2344561,748630,3093191,794375
D. K-8 / 751 +,Camden,260,Bellmawr Boro,1350461,-161366,1189095,548652
D. K-8 / 751 +,Camden,330,Berlin Boro,824715,216309,1041024,332594
D. K-8 / 751 +,Camden,1780,Gloucester Twp,20124584,1658076,21782660,1494619
D. K-8 / 751 +,Camden,4590,Runnemede Boro,4339554,-828470,3511084,287978
D. K-8 / 751 +,Camden,5080,Stratford Boro,1789177,-125460,1663717,406624
D. K-8 / 751 +,Camden,5400,Voorhees Twp,13532718,2290876,15820940,5743304
D. K-8 / 751 +,Cape May,5340,Upper Twp,6774353,799347,7573700,-864265
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,2820351,135122,2955473,340793
D. K-8 / 751 +,Gloucester,2750,Logan Twp,3728160,-10730,3717430,277235
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,3576202,244890,3821092,-65328
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,3946673,858992,4805665,-2003855
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,5076791,1668122,6744913,121856
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,6144544,1179843,7324387,971003
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,1291594,247749,1539343,611159
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,5129863,1268306,6398169,308662
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,4165532,562668,4728200,161918
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,3117649,-252754,2864895,-14965
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,3446599,158079,3619294,786136
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,5994992,-515680,5479312,3439801
D. K-8 / 751 +,Monmouth,2290,Howell Twp,15281260,2467738,17748998,4003901
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,1489927,170661,1660588,410450
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,11814610,2135314,13949924,547849
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,8049296,1764240,9813536,2712497
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,2742104,-234004,2508100,-218131
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,3017533,1236352,4253885,913335
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,2172044,420684,2592728,336749
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,11133206,1554194,12687400,907331
D. K-8 / 751 +,Morris,820,Chester Twp,5282510,610474,5892984,824180
D. K-8 / 751 +,Morris,1090,Denville Twp,3506364,1902182,5408546,525759
D. K-8 / 751 +,Morris,1190,East Hanover Twp,2908609,39148,2947757,323490
D. K-8 / 751 +,Morris,1530,Florham Park Boro,1557311,394381,1951692,467919
D. K-8 / 751 +,Morris,2000,Hanover Twp,1295420,237248,1532668,-34108
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,2748684,83764,2832448,26497
D. K-8 / 751 +,Morris,4000,Long Hill Twp,3045291,191737,3237028,18243
D. K-8 / 751 +,Morris,4490,Rockaway Twp,10206904,154023,10360927,40810
D. K-8 / 751 +,Morris,5520,Washington Twp,2882454,404684,3287138,290942
D. K-8 / 751 +,Passaic,1920,Haledon Boro,3801583,-747802,3053781,-702358
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,2683132,1114864,3797996,296785
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,3513534,-543467,2974712,333484
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,2248847,-401048,1847799,-147114
D. K-8 / 751 +,Passaic,5200,Totowa Boro,2922354,491994,3414348,841126
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,1986532,269022,2255554,260706
D. K-8 / 751 +,Passaic,5690,Woodland Park,1536326,-99239,1437087,176462
D. K-8 / 751 +,Somerset,510,Branchburg Twp,4512282,1063954,5576236,2481821
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,2931918,-268693,2663225,30868
D. K-8 / 751 +,Somerset,5470,Warren Twp,4885531,2113087,6998618,999351
D. K-8 / 751 +,Sussex,640,Byram Twp,2746186,440274,3186460,364997
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,4646093,59511,4705604,434960
D. K-8 / 751 +,Warren,2790,Lopatcong Twp,997372,-358463,638909,1265020
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,5041821,-174796,4867025,-17196
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,4208985,1780617,5989602,-979961
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,3527200,-123835,3403365,460142
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,2394958,122998,2517956,-140777
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,3154546,426958,3581504,-584081
E. K-12 / 0 - 1800,Bergen,3600,North Arlington Boro,7128970,2953625,10082594,2871344
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,1953309,663627,2616936,546512
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,6853302,2577692,8960139,729565
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,3792251,-877451,2914800,-50339
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,1828983,680942,2509925,-713685
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,3455033,1177402,4632435,800428
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,2170703,35300,2206003,-117805
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,1453018,1247083,2700101,-328804
E. K-12 / 0 - 1800,Burlington,600,Burlington City,5287139,148569,5435708,32114
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,2177035,-101299,2075736,631802
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,3478979,326296,3805776,-33016
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,2063548,-87048,1976500,152419
E. K-12 / 0 - 1800,Camden,150,Audubon Boro,1034311,-140533,893778,-210054
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,1138190,235249,1373439,228131
E. K-12 / 0 - 1800,Camden,3770,Oaklyn Boro,882802,495158,1377960,443061
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,3646024,551057,4197081,182869
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,4506789,140237,4647026,-1570391
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,1902343,-189625,1712718,394926
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,2862340,238304,3100644,-867285
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,2933403,-549976,2383427,-287805
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,4473687,184718,4658404,883388
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,2323813,-401621,1922192,-257332
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon,5263728,92343,5356071,818879
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,1079792,-178362,901430,188171
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,2715432,465996,3181428,-111425
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,1501205,-158324,1342881,-214698
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,3040648,1192734,4236571,2076614
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,6029816,-1057734,4972082,-227439
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,3287519,610492,3898010,163371
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,2241043,-111446,2129597,-602431
E. K-12 / 0 - 1800,Morris,450,Boonton Town,1080915,-317772,763143,-546166
E. K-12 / 0 - 1800,Morris,630,Butler Boro,3271466,1050246,4321712,-394720
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,2966460,-756545,2209915,725737
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,2755934,-1280117,1475817,-599487
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,1821694,97005,1918699,-282178
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,3237629,513269,3750898,177499
E. K-12 / 0 - 1800,Salem,4075,Pennsville,1847508,-164841,1682667,296102
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,865736,767433,1633169,-893786
E. K-12 / 0 - 1800,Salem,4630,Salem City,2632363,294195,2926558,152876
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,649679,-130110,519569,221144
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,2010430,-920336,1111131,382358
