GROUP,CONAME,DIST,DISTNAME,PP15,RK15,PCT15,PP25,RK25,PCT25,PP35,RK35,PCT35
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,165,N.A.,0.012,181,N.A.,0.012,249,N.A.,0.016
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,169,N.A.,0.011,185,N.A.,0.012,224,N.A.,0.014
A. K-6,Statewide,N.A.,5. State average - All operating types,232,N.A.,0.016,246,N.A.,0.016,286,N.A.,0.018
A. K-6,Statewide,N.A.,6. State median - All operating types,187,N.A.,0.013,206,N.A.,0.013,239,N.A.,0.015
A. K-6,Bergen,1270,Edgewater Boro,127,24|56,0.011,135,19|56,0.012,129,16|56,0.011
A. K-6,Bergen,3870,Oradell Boro,162,27|56,0.012,192,30|56,0.014,193,25|56,0.015
A. K-6,Bergen,4410,River Edge Boro,283,40|56,0.021,167,23|56,0.012,259,34|56,0.018
A. K-6,Bergen,4620,Saddle River Boro,215,34|56,0.008,186,29|56,0.006,406,44|56,0.014
A. K-6,Burlington,200,Bass River Twp,807,54|56,0.039,818,54|56,0.04,697,51|56,0.041
A. K-6,Burlington,830,Chesterfield Twp,37,7|56,0.003,28,3|56,0.002,20,2|56,0.002
A. K-6,Burlington,2960,Mansfield Twp,73,10|56,0.005,37,4|56,0.002,46,3|56,0.003
A. K-6,Burlington,3650,North Hanover Twp,298,41|56,0.019,347,44|56,0.022,303,40|56,0.018
A. K-6,Burlington,5010,Springfield Twp,121,20|56,0.006,293,41|56,0.016,207,27|56,0.011
A. K-6,Camden,2540,Laurel Springs Boro,214,33|56,0.019,198,31|56,0.016,239,30|56,0.016
A. K-6,Camden,5560,Waterford Twp,235,36|56,0.014,116,15|56,0.007,106,13|56,0.006
A. K-6,Cape May,710,Cape May City,180,30|56,0.011,137,21|56,0.008,198,26|56,0.012
A. K-6,Cape May,2840,Lower Twp,109,18|56,0.008,73,8|56,0.005,103,11|56,0.007
A. K-6,Cape May,5610,West Cape May Boro,195,31|56,0.012,201,33|56,0.014,189,24|56,0.014
A. K-6,Essex,1400,Essex Fells Boro,365,45|56,0.019,381,46|56,0.021,417,45|56,0.021
A. K-6,Essex,1465,Fairfield Twp,317,43|56,0.02,179,26|56,0.011,164,20|56,0.01
A. K-6,Essex,3630,North Caldwell Boro,226,35|56,0.014,251,38|56,0.016,274,36|56,0.016
A. K-6,Essex,4530,Roseland Boro,30,5|56,0.002,98,11|56,0.006,61,6|56,0.004
A. K-6,Gloucester,1180,East Greenwich Twp,104,16|56,0.009,106,13|56,0.009,120,14|56,0.01
A. K-6,Gloucester,1330,Elk Twp,777,53|56,0.061,955,55|56,0.07,1181,56|56,0.078
A. K-6,Gloucester,1590,Franklin Twp,123,22|56,0.01,241,36|56,0.019,294,37|56,0.022
A. K-6,Gloucester,2070,Harrison Twp,51,8|56,0.005,41,5|56,0.004,68,7|56,0.005
A. K-6,Gloucester,2990,Mantua Twp,N.R.,N.R.,N.R.,3,1|56,2E-4,7,1|56,49E-5
A. K-6,Gloucester,3490,National Park Boro,75,11|56,0.006,153,22|56,0.01,96,10|56,0.006
A. K-6,Gloucester,4880,South Harrison Twp,887,55|56,0.076,959,56|56,0.082,1015,55|56,0.083
A. K-6,Gloucester,5120,Swedesboro-Woolwich,17,3|56,0.001,266,40|56,0.021,747,53|56,0.058
A. K-6,Gloucester,5590,Wenonah Boro,106,17|56,0.007,409,48|56,0.024,216,28|56,0.013
A. K-6,Gloucester,5740,Westville Boro,9,2|56,68E-5,46,6|56,0.004,49,4|56,0.004
A. K-6,Gloucester,5870,Woodbury Heights Boro,125,23|56,0.009,229,35|56,0.016,155,18|56,0.01
A. K-6,Hunterdon,2590,Lebanon Boro,131,25|56,0.006,125,18|56,0.007,157,19|56,0.007
A. K-6,Monmouth,130,Atlantic Highlands Boro,33,6|56,0.002,242,37|56,0.017,232,29|56,0.015
A. K-6,Monmouth,2160,Highlands Boro,372,46|56,0.021,626,53|56,0.032,591,48|56,0.027
A. K-6,Monmouth,4520,Roosevelt Boro,265,38|56,0.013,432,49|56,0.021,263,35|56,0.013
A. K-6,Morris,3240,Mine Hill Twp,121,20|56,0.009,184,27|56,0.013,245,33|56,0.015
A. K-6,Ocean,230,Beach Haven Boro,213,32|56,0.007,258,39|56,0.009,166,22|56,0.006
A. K-6,Ocean,320,Berkeley Twp,23,4|56,0.002,24,2|56,0.002,51,5|56,0.003
A. K-6,Ocean,1150,Eagleswood Twp,415,49|56,0.028,345,42|56,0.021,336,42|56,0.019
A. K-6,Ocean,2350,Island Heights Boro,312,42|56,0.019,86,10|56,0.005,305,41|56,0.018
A. K-6,Ocean,2690,Little Egg Harbor Twp,93,14|56,0.006,136,20|56,0.009,164,20|56,0.01
A. K-6,Ocean,2760,Long Beach Island,414,48|56,0.016,472,50|56,0.018,681,49|56,0.025
A. K-6,Ocean,3800,Ocean Gate Boro,176,29|56,0.01,200,32|56,0.012,723,52|56,0.038
A. K-6,Ocean,3820,Ocean Twp,348,44|56,0.019,211,34|56,0.012,428,46|56,0.02
A. K-6,Ocean,4710,Seaside Heights Boro,157,26|56,0.009,118,16|56,0.007,171,23|56,0.008
A. K-6,Ocean,5020,Stafford Twp,242,37|56,0.017,122,17|56,0.008,375,43|56,0.023
A. K-6,Ocean,5220,Tuckerton Boro,65,9|56,0.004,81,9|56,0.005,79,8|56,0.005
A. K-6,Sussex,1630,Fredon Twp,432,50|56,0.027,345,42|56,0.021,239,30|56,0.012
A. K-6,Sussex,1980,Hampton Twp,1,1|56,43E-6,65,7|56,0.003,90,9|56,0.004
A. K-6,Sussex,4650,Sandyston-Walpack Twp,402,47|56,0.021,400,47|56,0.021,301,39|56,0.016
A. K-6,Sussex,5040,Stillwater Twp,82,12|56,0.005,174,24|56,0.01,300,38|56,0.015
A. K-6,Warren,400,Blairstown Twp,175,28|56,0.012,184,27|56,0.012,244,32|56,0.015
A. K-6,Warren,1620,Franklin Twp,94,15|56,0.005,111,14|56,0.005,105,12|56,0.005
A. K-6,Warren,1670,Frelinghuysen Twp,508,52|56,0.035,620,52|56,0.04,867,54|56,0.049
A. K-6,Warren,2470,Knowlton Twp,280,39|56,0.016,349,45|56,0.019,455,47|56,0.021
A. K-6,Warren,2970,Mansfield Twp,90,13|56,0.007,101,12|56,0.008,127,15|56,0.009
A. K-6,Warren,5480,Washington Boro,468,51|56,0.038,530,51|56,0.038,691,50|56,0.044
A. K-6,Warren,5530,Washington Twp,113,19|56,0.007,174,24|56,0.011,151,17|56,0.009
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,219,N.A.,0.015,229,N.A.,0.015,256,N.A.,0.016
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,163,N.A.,0.011,195,N.A.,0.012,203,N.A.,0.012
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,232,N.A.,0.016,246,N.A.,0.016,286,N.A.,0.018
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,187,N.A.,0.013,206,N.A.,0.013,239,N.A.,0.015
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,74,9|75,0.004,118,20|75,0.007,107,12|75,0.006
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,227,N.A.,0.018,209,N.A.,0.016,189,26|75,0.013
B. K-8 / 0 - 400,Atlantic,3020,Margate City,2,1|75,65E-6,4,1|75,16E-5,3,1|75,95E-6
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,318,51|75,0.021,317,49|75,0.02,330,43|75,0.02
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,133,22|75,0.008,151,25|75,0.009,151,21|75,0.009
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,680,68|75,0.024,633,67|75,0.021,606,65|75,0.02
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,148,23|75,0.008,107,17|75,0.006,117,16|75,0.006
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,658,67|75,0.035,623,66|75,0.037,759,67|75,0.041
B. K-8 / 0 - 400,Burlington,380,Beverly City,337,54|75,0.021,347,54|75,0.022,429,61|75,0.025
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,189,33|75,0.009,100,15|75,0.005,163,22|75,0.008
B. K-8 / 0 - 400,Burlington,4460,Riverton,165,25|75,0.013,80,9|75,0.006,97,11|75,0.007
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,361,59|75,0.023,539,64|75,0.032,306,39|75,0.021
