GROUP,CONAME,DIST,DISTNAME,PP13,RK13,PCT13,SBA3,PP23,RK23,PCT23,SBB3,PP33,RK33,PCT33,SBC3
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,8622,N.A.,0.569,0.94,9029,N.A.,0.573,0.944,9387,N.A.,0.558,0.939
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,8301,N.A.,0.556,0.94,8464,N.A.,0.555,0.941,8840,N.A.,0.554,0.936
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,8172,N.A.,0.552,0.934,8405,N.A.,0.551,0.94,8788,N.A.,0.551,0.937
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,8920,32|75,0.542,0.9418,9174,29|75,0.543,0.9289,9150,26|75,0.525,0.9188
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,6992,N.A.,0.54,0.9042,7677,N.A.,0.579,0.9304,8194,13|75,0.557,0.9291
B. K-8 / 0 - 400,Atlantic,3020,Margate City,14209,72|75,0.574,0.9472,15749,73|75,0.579,0.9353,16515,74|75,0.56,0.9301
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,8349,24|75,0.55,0.9475,8569,21|75,0.544,0.9201,9197,28|75,0.553,0.9273
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,8716,29|75,0.548,0.9605,9602,43|75,0.543,0.9734,9024,25|75,0.554,0.9523
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,14433,73|75,0.501,0.9023,14831,71|75,0.499,0.8292,15309,72|75,0.509,0.9158
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,9275,42|75,0.53,0.9595,9094,27|75,0.533,0.9678,8869,23|75,0.481,0.9282
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,9567,47|75,0.515,0.9104,8879,24|75,0.525,0.9084,9853,42|75,0.531,0.9055
B. K-8 / 0 - 400,Burlington,380,Beverly City,8188,21|75,0.503,0.8882,7983,15|75,0.508,0.9087,8719,20|75,0.503,0.9062
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,12697,68|75,0.6,0.943,12807,69|75,0.588,0.9629,11175,53|75,0.57,0.9635
B. K-8 / 0 - 400,Burlington,4460,Riverton,6893,5|75,0.558,0.9442,7826,12|75,0.562,0.9619,8257,14|75,0.569,0.9577
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,9062,38|75,0.565,0.9234,9133,28|75,0.543,0.9062,8850,22|75,0.595,0.9346
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,7937,17|75,0.608,0.9574,8171,18|75,0.607,0.9588,7327,5|75,0.595,0.9527
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,10036,54|75,0.617,0.9368,9288,32|75,0.59,0.9048,9207,29|75,0.568,0.8996
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,7328,10|75,0.489,0.9487,7402,8|75,0.488,0.9285,7910,10|75,0.545,0.9529
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,6930,6|75,0.577,0.9598,6891,5|75,0.59,0.9631,8611,18|75,0.557,0.9211
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,27946,75|75,0.536,0.8736,27577,75|75,0.486,0.8465,17933,75|75,0.47,0.8084
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,13141,69|75,0.55,0.9451,15112,72|75,0.562,0.9489,14443,71|75,0.54,0.9304
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,15189,74|75,0.531,0.8932,12306,65|75,0.485,0.7954,12243,61|75,0.415,0.6828
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,12004,67|75,0.555,0.9272,12955,70|75,0.561,0.9336,14398,70|75,0.535,0.9045
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,9304,43|75,0.647,0.9758,8056,17|75,0.56,0.8724,8379,17|75,0.564,0.8709
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,7629,14|75,0.569,0.9452,7712,10|75,0.565,0.9507,7653,9|75,0.575,0.9462
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,8613,27|75,0.586,0.9827,8572,22|75,0.584,0.9785,9003,24|75,0.53,0.9314
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,9633,49|75,0.516,0.8771,9715,45|75,0.514,0.887,11553,59|75,0.542,0.882
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,6556,N.A.,0.55,0.963,6512,N.A.,0.568,0.9632,7141,2|75,0.547,0.9362
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,8193,22|75,0.565,0.9272,9540,39|75,0.658,0.9485,9674,36|75,0.635,0.9069
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,4917,1|75,0.486,0.9201,5195,1|75,0.522,0.9367,5435,1|75,0.517,0.9154
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,10011,53|75,0.502,0.9497,10505,53|75,0.505,0.9427,10361,48|75,0.475,0.9262
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,11742,65|75,0.634,0.9495,12532,68|75,0.637,0.944,9741,37|75,0.568,0.9296
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,13227,70|75,0.6,0.9517,16250,74|75,0.628,0.9675,16428,73|75,0.627,0.9619
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,9604,48|75,0.593,0.9334,9650,44|75,0.577,0.9308,9891,43|75,0.582,0.9339
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,11494,N.A.,0.607,0.9658,11648,61|75,0.617,0.9504,12743,66|75,0.588,0.9443
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,9975,52|75,0.539,0.9328,10659,55|75,0.561,0.9334,11279,56|75,0.54,0.9128
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,9415,46|75,0.547,0.822,9310,33|75,0.502,0.8108,9440,33|75,0.508,0.8589
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,9871,51|75,0.567,0.9521,12365,66|75,0.584,0.9355,12357,63|75,0.575,0.9424
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,13444,71|75,0.606,0.9751,12374,67|75,0.595,0.9681,12279,62|75,0.579,0.9464
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,9305,44|75,0.512,0.886,9899,49|75,0.528,0.8838,9482,34|75,0.526,0.8352
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,9271,41|75,0.536,0.8828,9325,34|75,0.54,0.9111,10684,50|75,0.555,0.9261
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,10289,56|75,0.502,0.8849,11812,62|75,0.471,0.895,12953,67|75,0.477,0.8904
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,7987,18|75,0.478,0.8692,9495,36|75,0.527,0.9039,10815,51|75,0.497,0.8604
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,9012,36|75,0.55,0.9401,9952,50|75,0.562,0.9481,10597,49|75,0.565,0.9556
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,8965,33|75,0.449,0.88,9548,40|75,0.49,0.9048,9746,39|75,0.483,0.9057
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,8834,30|75,0.609,0.9756,9552,41|75,0.6,0.9795,8828,21|75,0.587,0.978
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,8998,35|75,0.581,0.9251,9597,42|75,0.562,0.928,10257,47|75,0.57,0.9212
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,7045,8|75,0.595,0.975,8052,16|75,0.59,0.9593,9190,27|75,0.595,0.9458
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,11053,61|75,0.534,0.8795,12145,64|75,0.551,0.9234,13534,68|75,0.495,0.9467
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,11663,64|75,0.517,0.9481,11974,63|75,0.49,0.9428,12376,64|75,0.484,0.9438
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,8100,20|75,0.572,0.9572,8242,19|75,0.51,0.9522,9234,30|75,0.549,0.9532
B. K-8 / 0 - 400,Morris,2010,Harding Township,10682,58|75,0.502,0.9128,10856,57|75,0.53,0.938,11571,60|75,0.519,0.9567
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,8986,34|75,0.532,0.9439,9262,31|75,0.524,0.9528,9810,41|75,0.51,0.9388
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,8041,19|75,0.585,0.9582,7798,11|75,0.553,0.9606,8021,12|75,0.56,0.9609
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,7390,11|75,0.543,0.9584,7882,14|75,0.545,0.9235,8264,16|75,0.544,0.9343
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,9182,39|75,0.54,0.9328,10135,52|75,0.536,0.9365,11144,52|75,0.538,0.9489
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,8630,28|75,0.564,0.925,9505,37|75,0.571,0.9431,8263,15|75,0.555,0.9271
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,11842,66|75,0.592,0.9688,11528,58|75,0.564,0.9583,11236,54|75,0.545,0.9531
B. K-8 / 0 - 400,Salem,60,Alloway Twp,6871,4|75,0.589,0.943,6710,4|75,0.573,0.951,7555,6|75,0.564,0.9244
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,7866,15|75,0.622,0.941,7852,13|75,0.62,0.9523,7968,11|75,0.576,0.919
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,10802,60|75,0.632,0.9358,10722,56|75,0.587,0.9316,11531,58|75,0.574,0.8993
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,6503,3|75,0.542,0.9011,8508,20|75,0.588,0.938,8695,19|75,0.548,0.8881
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,7234,9|75,0.589,0.9249,7251,7|75,0.559,0.9422,7563,7|75,0.516,0.8749
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,6385,2|75,0.529,0.8992,6599,3|75,0.544,0.9266,7322,4|75,0.523,0.9137
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,8261,23|75,0.615,0.9673,8687,23|75,0.633,0.9634,9745,38|75,0.607,0.9374
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,10737,59|75,0.562,0.9561,11589,59|75,0.571,0.9513,14191,69|75,0.572,0.9498
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,9033,37|75,0.574,0.9474,9519,38|75,0.57,0.9491,9985,44|75,0.564,0.9427
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,11530,63|75,0.525,0.9102,9841,47|75,0.53,0.9012,11247,55|75,0.586,0.9291
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,9189,40|75,0.561,0.9604,9082,26|75,0.538,0.9587,9633,35|75,0.523,0.9422
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,7883,16|75,0.518,0.9263,10116,51|75,0.608,0.9455,9390,32|75,0.55,0.9537
B. K-8 / 0 - 400,Union,1710,Garwood Boro,7006,7|75,0.543,0.9575,7092,6|75,0.534,0.9334,7289,3|75,0.529,0.9469
B. K-8 / 0 - 400,Union,5810,Winfield Twp,8912,31|75,0.554,0.9205,9484,35|75,0.581,0.9455,9755,40|75,0.56,0.9358
B. K-8 / 0 - 400,Warren,70,Alpha Boro,10050,55|75,0.645,0.9638,9847,48|75,0.6,0.9437,10081,45|75,0.588,0.9393
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,9692,50|75,0.583,0.8618,10505,53|75,0.599,0.9334,11306,57|75,0.571,0.9124
B. K-8 / 0 - 400,Warren,2250,Hope Twp,9410,45|75,0.533,0.9582,9767,46|75,0.527,0.9324,9329,31|75,0.519,0.934
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,8393,25|75,0.606,0.9636,9181,30|75,0.586,0.9394,7612,8|75,0.478,0.9395
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,8457,26|75,0.579,0.9241,8994,25|75,0.59,0.9203,10128,46|75,0.572,0.9066
B. K-8 / 0 - 400,Warren,5780,White Twp,10324,57|75,0.578,0.9672,11622,60|75,0.6,0.9595,12404,65|75,0.59,0.9696
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,8584,N.A.,0.578,0.94,8862,N.A.,0.576,0.94,9393,N.A.,0.571,0.938
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,8622,N.A.,0.569,0.94,9029,N.A.,0.573,0.944,9387,N.A.,0.558,0.939
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,8301,N.A.,0.556,0.94,8464,N.A.,0.555,0.941,8840,N.A.,0.554,0.936
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,8172,N.A.,0.552,0.934,8405,N.A.,0.551,0.94,8788,N.A.,0.551,0.937
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,11932,66|67,0.611,0.968,13342,67|67,0.608,0.9663,13995,67|67,0.6,0.9623
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,8202,27|67,0.576,0.9647,8415,26|67,0.561,0.936,8554,24|67,0.556,0.9397
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,7384,17|67,0.593,0.9478,7422,7|67,0.562,0.9214,7897,11|67,0.558,0.9557
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,9488,N.A.,0.604,0.9618,11850,65|67,0.675,0.9642,11109,56|67,0.582,0.9541
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,8785,39|67,0.566,0.9483,9016,35|67,0.574,0.9507,9836,40|67,0.565,0.959
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,8799,40|67,0.517,0.8958,9632,48|67,0.384,0.9053,10809,52|67,0.534,0.9174
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,9760,51|67,0.545,0.9181,10099,53|67,0.519,0.9084,10408,45|67,0.535,0.9332
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,10723,61|67,0.681,0.9698,10923,61|67,0.609,0.9454,11184,57|67,0.613,0.9431
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,10110,55|67,0.559,0.9499,10579,60|67,0.551,0.9222,11838,62|67,0.567,0.9511
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,8129,24|67,0.568,0.9803,8674,30|67,0.585,0.9737,8700,28|67,0.573,0.9708
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,8297,31|67,0.548,0.9305,8792,31|67,0.568,0.9635,9559,35|67,0.554,0.9612
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,8192,26|67,0.567,0.9323,7545,11|67,0.558,0.9343,7237,4|67,0.568,0.9359
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,9163,45|67,0.607,0.946,9140,39|67,0.574,0.943,10605,49|67,0.573,0.957
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,8876,41|67,0.588,0.9182,9352,42|67,0.593,0.9298,10449,47|67,0.61,0.929
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,8842,N.A.,0.511,0.933,9046,N.A.,0.525,0.9506,9821,39|67,0.539,0.9484
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,7611,N.A.,0.527,0.9199,7682,N.A.,0.531,0.9116,7945,13|67,0.481,0.9137
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,8312,32|67,0.601,0.9831,7502,10|67,0.551,0.9164,7825,8|67,0.576,0.9444
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,7319,15|67,0.577,0.9245,7231,5|67,0.557,0.8944,8517,21|67,0.588,0.9303
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,7302,14|67,0.609,0.943,7456,9|67,0.611,0.9331,7825,8|67,0.587,0.9114
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,9632,49|67,0.594,0.9398,8869,32|67,0.544,0.8742,8601,26|67,0.501,0.8524
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,8388,34|67,0.531,0.9226,9061,37|67,0.515,0.8963,9582,36|67,0.507,0.88
C. K-8 / 401 - 750,Camden,190,Barrington Boro,8216,28|67,0.615,0.9765,8547,28|67,0.603,0.9588,8911,30|67,0.576,0.924
C. K-8 / 401 - 750,Camden,340,Berlin Twp,10658,59|67,0.662,0.9536,9463,46|67,0.581,0.9388,10414,46|67,0.586,0.9437
C. K-8 / 401 - 750,Camden,880,Clementon Boro,8086,23|67,0.591,0.9148,8405,25|67,0.569,0.904,8871,29|67,0.575,0.9008
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,9124,44|67,0.627,0.925,9375,43|67,0.638,0.946,10950,54|67,0.617,0.9306
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,7430,N.A.,0.552,0.9084,7367,N.A.,0.529,0.8946,7684,7|67,0.545,0.8877
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,8216,28|67,0.575,0.9425,7636,16|67,0.566,0.9586,8435,20|67,0.556,0.9273
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,7050,9|67,0.545,0.8907,7753,19|67,0.568,0.9161,7901,12|67,0.556,0.8874
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,10032,53|67,0.57,0.9212,11102,62|67,0.581,0.9253,11476,58|67,0.569,0.9281
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,7650,20|67,0.632,0.976,7552,12|67,0.572,0.9741,8132,16|67,0.555,0.9667
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,6891,6|67,0.65,0.9695,8077,22|67,0.665,0.9656,8269,19|67,0.654,0.9718
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,7298,13|67,0.614,0.9542,7903,20|67,0.617,0.9553,8531,22|67,0.602,0.941
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,6974,7|67,0.651,0.9645,6995,4|67,0.599,0.9569,6630,2|67,0.587,0.9407
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,9699,50|67,0.518,0.8966,10009,52|67,0.557,0.9561,10701,51|67,0.554,0.9512
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,9586,48|67,0.541,0.9512,9439,45|67,0.532,0.9221,10219,43|67,0.532,0.9302
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,10399,57|67,0.598,0.9572,10488,58|67,0.593,0.9313,11624,60|67,0.608,0.9613
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,10052,54|67,0.591,0.9657,10328,56|67,0.576,0.9207,12340,65|67,0.58,0.9229
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,10698,60|67,0.582,0.9545,11292,63|67,0.565,0.9448,12363,66|67,0.562,0.9356
