GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,19.9,5|75,21.5,2|75
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,4.8,74|75,5.6,72|75
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,34.3,1|75,12.4,28|75
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,5.6,72|75,5.6,72|75
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,10.8,40|75,10.4,43|75
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,5.2,73|75,5.3,74|75
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,10.4,44|75,9.7,52|75
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,11.2,35|75,10.2,46|75
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,11.3,34|75,11.9,31|75
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,18.8,7|75,9.0,58|75
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,9.9,49|75,9.5,55|75
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,8.3,59|75,9.0,58|75
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,9.3,56|75,16.1,13|75
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,2.1,75|75,N.R.,N.R.
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,10.5,42|75,13.2,21|75
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,15.8,15|75,13.0,24|75
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,8.1,60|75,8.4,62|75
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,17.1,11|75,16.6,10|75
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,16.3,N.A.,13.1,22|75
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,13.5,25|75,12.9,25|75
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,10.9,37|75,8.2,64|75
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,20.4,3|75,20.6,4|75
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,6.0,68|75,10.6,40|75
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,10.1,47|75,9.4,56|75
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,17.7,10|75,13.1,22|75
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,9.7,52|75,9.7,52|75
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,7.1,64|75,7.5,68|75
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,9.7,52|75,10.1,48|75
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,8.0,61|75,8.6,61|75
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,12.5,28|75,11.4,35|75
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,12.5,28|75,12.9,25|75
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,15.2,19|75,15.2,16|75
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,7.6,62|75,10.4,43|75
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,9.9,49|75,10.7,38|75
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,16.5,12|75,16.3,11|75
B. K-8 / 0 - 400,Morris,2010,Harding Township,13.9,23|75,14.0,18|75
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,10.1,47|75,9.8,51|75
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,9.8,51|75,9.6,54|75
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,11.8,31|75,18.1,6|75
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,11.2,35|75,12.5,27|75
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,10.9,37|75,11.5,34|75
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,10.4,44|75,10.9,37|75
B. K-8 / 0 - 400,Salem,60,Alloway Twp,14.0,22|75,10.7,38|75
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,15.0,21|75,15.0,17|75
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,18.0,8|75,16.3,11|75
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,8.6,58|75,8.9,60|75
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,7.1,64|75,8.3,63|75
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,10.8,40|75,11.0,36|75
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,19.8,6|75,21.4,3|75
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,17.9,9|75,17.4,9|75
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,12.6,27|75,12.3,29|75
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,16.0,14|75,10.5,41|75
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,10.4,44|75,9.9,49|75
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,12.4,30|75,12.3,29|75
B. K-8 / 0 - 400,Union,1710,Garwood Boro,15.4,18|75,15.6,14|75
B. K-8 / 0 - 400,Union,5810,Winfield Twp,15.2,19|75,7.6,66|75
B. K-8 / 0 - 400,Warren,70,Alpha Boro,23.6,2|75,11.7,33|75
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,13.4,26|75,17.6,8|75
B. K-8 / 0 - 400,Warren,2250,Hope Twp,9.6,55|75,9.3,57|75
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,11.7,32|75,17.8,7|75
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,9.7,52|75,10.2,46|75
B. K-8 / 0 - 400,Warren,5780,White Twp,20.4,3|75,20.6,4|75
C. K-8 / 401 - 750,Statewide,N.A.,K-8 Average,15.1,N.A.,15.1,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,Statewide,14.5,N.A.,14.7,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,19.9,9|66,18.0,8|66
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,13.0,50|66,14.0,32|66
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,13.6,42|66,15.2,25|66
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,13.3,N.A.,12.8,44|66
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,10.0,65|66,10.0,64|66
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,15.6,26|66,14.1,31|66
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,15.0,30|66,12.5,49|66
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,16.0,22|66,15.6,22|66
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,11.7,58|66,11.8,52|66
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,12.6,53|66,10.8,58|66
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,10.8,61|66,13.9,34|66
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,13.8,38|66,10.1,63|66
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,12.9,51|66,10.4,62|66
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,15.4,27|66,16.4,17|66
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,14.9,32|66,15.5,23|66
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,12.3,55|66,10.6,61|66
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,13.6,42|66,13.7,38|66
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,16.2,21|66,16.7,15|66
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,11.9,56|66,16.7,15|66
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,11.6,59|66,11.2,55|66
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,13.7,39|66,12.8,44|66
C. K-8 / 401 - 750,Camden,190,Barrington Boro,13.6,42|66,14.3,29|66
C. K-8 / 401 - 750,Camden,340,Berlin Twp,15.0,30|66,12.8,44|66
C. K-8 / 401 - 750,Camden,880,Clementon Boro,15.1,28|66,11.9,51|66
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,12.9,51|66,12.1,50|66
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,36.8,N.A.,36.8,1|66
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,13.2,48|66,14.4,28|66
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,17.7,12|66,17.7,9|66
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,15.1,28|66,19.6,5|66
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,14.2,35|66,11.8,52|66
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,25.5,4|66,10.8,58|66
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,16.3,20|66,16.4,17|66
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,9.3,67|66,9.7,65|66
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,16.0,22|66,13.6,39|66
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,11.3,60|66,13.9,34|66
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,20.0,8|66,16.3,19|66
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,14.8,34|66,16.9,14|66
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,23.7,6|66,34.6,2|66
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,19.1,10|66,14.7,26|66
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,10.5,62|66,12.6,48|66
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,10.4,63|66,11.0,56|66
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,14.9,32|66,15.7,21|66
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,18.6,11|66,18.3,7|66
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,17.2,14|66,14.5,27|66
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,13.6,42|66,14.0,32|66
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,12.5,54|66,12.9,42|66
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,17.0,17|66,13.1,40|66
C. K-8 / 401 - 750,Morris,460,Boonton Twp,13.9,37|66,13.1,40|66
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,9.8,66|66,9.4,66|66
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,17.2,14|66,17.0,13|66
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,13.7,39|66,13.8,37|66
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,17.4,13|66,11.5,54|66
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,27.4,2|66,17.1,12|66
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,11.8,57|66,10.8,58|66
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,14.2,35|66,10.9,57|66
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,13.3,46|66,14.2,30|66
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,13.1,49|66,12.7,47|66
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,17.1,16|66,16.3,19|66
C. K-8 / 401 - 750,Sussex,90,Andover Reg,10.2,64|66,8.6,67|66
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,16.6,18|66,17.6,11|66
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,13.7,39|66,18.5,6|66
C. K-8 / 401 - 750,Sussex,1800,Green Twp,15.7,25|66,15.5,23|66
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,24.1,5|66,17.7,9|66
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,15.9,24|66,24.2,4|66
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,22.7,7|66,12.9,42|66
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,16.4,19|66,13.9,34|66
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,26.5,N.A.,26.3,3|66
D. K-8 / 751 +,Statewide,N.A.,K-8 Average,15.1,N.A.,15.1,N.A.
D. K-8 / 751 +,Statewide,N.A.,Statewide,14.5,N.A.,14.7,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,19.9,7|79,14.7,49|77
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,19.2,10|79,20.1,6|77
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,20.1,5|79,18.6,14|77
D. K-8 / 751 +,Atlantic,2680,Linwood City,20.1,5|79,13.9,56|77
D. K-8 / 751 +,Atlantic,3720,Northfield City,18.4,15|79,18.6,14|77
D. K-8 / 751 +,Atlantic,4800,Somers Point City,16.7,31|79,16.4,35|77
D. K-8 / 751 +,Bergen,40,Allendale Boro,14.2,54|79,14.1,55|77
D. K-8 / 751 +,Bergen,930,Closter Boro,13.2,63|79,17.4,26|77
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,15.2,44|79,16.2,37|77
D. K-8 / 751 +,Bergen,1470,Fairview Boro,14.0,57|79,11.3,73|77
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,19.8,8|79,19.2,10|77
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,16.8,28|79,16.6,33|77
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,15.1,45|79,15.2,45|77
D. K-8 / 751 +,Bergen,3060,Maywood Boro,17.6,21|79,16.8,31|77
D. K-8 / 751 +,Bergen,3330,Montvale Boro,11.9,70|79,12.2,70|77
D. K-8 / 751 +,Bergen,3760,Oakland Boro,14.8,50|79,14.6,50|77
D. K-8 / 751 +,Bergen,4430,River Vale Twp,17.5,23|79,15.0,46|77
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,13.1,64|79,12.6,66|77
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,18.4,15|79,17.9,19|77
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,12.9,67|79,13.3,60|77
D. K-8 / 751 +,Burlington,1420,Evesham Twp,19.7,9|79,19.9,8|77
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,14.9,48|79,12.2,70|77
D. K-8 / 751 +,Burlington,3080,Medford Twp,17.6,21|79,17.5,24|77
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,13.5,61|79,13.6,58|77
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,18.7,12|79,19.2,10|77
D. K-8 / 751 +,Burlington,4740,Shamong Twp,13.1,64|79,12.4,68|77
D. K-8 / 751 +,Burlington,5720,Westampton,17.2,26|79,17.3,28|77
D. K-8 / 751 +,Camden,260,Bellmawr Boro,9.6,76|79,9.9,74|77
D. K-8 / 751 +,Camden,330,Berlin Boro,14.1,55|79,15.3,44|77
D. K-8 / 751 +,Camden,1780,Gloucester Twp,17.7,19|79,17.6,23|77
D. K-8 / 751 +,Camden,4590,Runnemede Boro,14.0,57|79,14.8,47|77
D. K-8 / 751 +,Camden,5080,Stratford Boro,14.4,53|79,14.8,47|77
D. K-8 / 751 +,Camden,5400,Voorhees Twp,15.9,38|79,15.7,40|77
D. K-8 / 751 +,Cape May,5340,Upper Twp,17.7,19|79,17.9,19|77
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,15.9,38|79,18.0,18|77
D. K-8 / 751 +,Gloucester,2750,Logan Twp,16.4,34|79,14.5,52|77
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,11.3,73|79,N.R.,N.R.
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,15.1,45|79,17.5,24|77
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,15.4,43|79,16.8,31|77
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,16.9,27|79,16.4,35|77
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,11.8,71|79,11.8,72|77
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,14.9,48|79,14.6,50|77
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,15.0,47|79,N.R.,N.R.
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,13.7,60|79,14.4,53|77
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,13.1,64|79,13.7,57|77
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,16.5,33|79,17.8,22|77
D. K-8 / 751 +,Monmouth,2290,Howell Twp,16.2,36|79,15.9,38|77
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,13.3,62|79,13.3,60|77
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,16.8,28|79,16.9,30|77
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,18.5,14|79,18.9,13|77
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,11.2,74|79,13.2,62|77
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,11.7,72|79,12.3,69|77
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,15.9,38|79,15.5,43|77
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,18.6,13|79,19.1,12|77
D. K-8 / 751 +,Morris,820,Chester Twp,18.3,17|79,18.5,16|77
D. K-8 / 751 +,Morris,1090,Denville Twp,16.3,35|79,17.9,19|77
D. K-8 / 751 +,Morris,1190,East Hanover Twp,12.7,69|79,12.6,66|77
D. K-8 / 751 +,Morris,1530,Florham Park Boro,13.9,59|79,13.4,59|77
D. K-8 / 751 +,Morris,2000,Hanover Twp,17.3,24|79,17.4,26|77
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,15.5,42|79,15.8,39|77
D. K-8 / 751 +,Morris,4000,Long Hill Twp,15.6,41|79,12.8,64|77
D. K-8 / 751 +,Morris,4490,Rockaway Twp,23.5,1|79,22.9,2|77
D. K-8 / 751 +,Morris,5520,Washington Twp,21.8,3|79,24.0,1|77
D. K-8 / 751 +,Passaic,1920,Haledon Boro,20.2,4|79,20.7,4|77
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,16.7,31|79,20.2,5|77
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,14.6,51|79,14.2,54|77
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,14.1,55|79,15.7,40|77
D. K-8 / 751 +,Passaic,5200,Totowa Boro,10.3,75|79,13.1,63|77
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,17.3,24|79,17.0,29|77
D. K-8 / 751 +,Passaic,5690,Woodland Park,12.8,68|79,12.7,65|77
D. K-8 / 751 +,Somerset,510,Branchburg Twp,17.8,18|79,19.9,8|77
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,16.8,28|79,15.7,40|77
D. K-8 / 751 +,Somerset,5470,Warren Twp,19.0,11|79,20.0,7|77
D. K-8 / 751 +,Sussex,640,Byram Twp,16.1,37|79,16.6,33|77
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,22.8,2|79,18.5,16|77
D. K-8 / 751 +,Warren,2790,Lopatcong Twp,14.5,52|79,20.9,3|77
E. K-12 / 0 - 1800,Statewide,N.A.,K-12 Average,15.2,N.A.,15.3,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,Statewide,14.5,N.A.,14.7,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,13.3,24|49,15.2,9|49
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,12.8,26|49,17.4,4|49
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,12.3,33|49,10.7,42|49
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,14.1,18|49,16.4,7|49
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,11.6,38|49,13.2,26|49
E. K-12 / 0 - 1800,Bergen,3600,North Arlington Boro,9.8,48|49,9.8,46|49
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,N.R.,N.R.,N.R.,N.R.
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,10.5,45|49,10.4,44|49
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,11.2,39|49,13.2,26|49
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,14.8,9|49,13.8,17|49
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,14.2,16|49,13.3,24|49
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,10.5,45|49,9.2,49|49
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,14.3,15|49,13.7,20|49
E. K-12 / 0 - 1800,Burlington,600,Burlington City,13.3,24|49,13.1,28|49
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,20.2,2|49,20.7,2|49
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,18.2,3|49,10.2,45|49
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,13.8,19|49,13.8,17|49
E. K-12 / 0 - 1800,Camden,150,Audubon Boro,12.6,31|49,13.5,22|49
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,13.8,19|49,14.1,15|49
E. K-12 / 0 - 1800,Camden,3770,Oaklyn Boro,39.6,1|49,21.7,1|49
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,13.5,23|49,13.4,23|49
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,13.7,21|49,14.5,12|49
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,14.4,14|49,14.4,13|49
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,12.3,33|49,13.0,30|49
