GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
A. K-6,Warren,5530,Washington Twp,60.0,40|56,56615,22|56,57.5,45|56,61240,30|56
B. K-8 / 0 - 400,Statewide,N.A.,K-8 Average,70.1,N.A.,67532,N.A.,69.8,N.A.,69068,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,Statewide,75.9,N.A.,74988,N.A.,76.0,N.A.,76128,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,77.8,35|75,55745,33|75,55.6,53|75,55745,28|75
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,57.6,N.A.,53713,N.A.,56.9,50|75,54828,25|75
B. K-8 / 0 - 400,Atlantic,3020,Margate City,45.6,65|75,91045,71|75,45.8,65|75,93275,74|75
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,84.3,33|75,38801,10|75,290.0,3|75,28994,5|75
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,101.3,22|75,39567,12|75,127.5,14|75,39567,9|75
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,113.6,16|75,82684,67|75,49.3,59|75,78177,69|75
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,257.4,4|75,92220,72|75,79.6,30|75,88472,73|75
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,677.5,2|75,N.R.,N.R.,110.8,16|75,44172,12|75
B. K-8 / 0 - 400,Burlington,380,Beverly City,49.2,61|75,63776,51|75,72.8,35|75,65611,57|75
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,103.2,21|75,22240,3|75,107.2,19|75,22951,4|75
B. K-8 / 0 - 400,Burlington,4460,Riverton,56.0,55|75,55805,34|75,60.0,46|75,35283,7|75
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,91.9,28|75,76687,65|75,80.0,29|75,81022,70|75
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,1495.0,1|75,21152,2|75,233.8,4|75,51085,18|75
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,72.1,38|75,44552,16|75,71.1,36|75,55962,29|75
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,109.7,19|75,61108,45|75,161.0,9|75,40864,11|75
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,129.3,13|75,56306,36|75,91.0,24|75,53311,21|75
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,10.5,73|75,84221,68|75,18.7,74|75,76758,66|75
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,42.0,69|75,68908,58|75,34.8,72|75,70933,60|75
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,20.0,72|75,84221,68|75,33.6,73|75,76816,67|75
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,54.5,56|75,60568,42|75,61.3,43|75,63444,48|75
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,228.0,5|75,54621,30|75,110.5,17|75,57936,35|75
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,58.9,51|75,63754,50|75,58.2,49|75,63754,51|75
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,185.0,7|75,56130,35|75,178.0,6|75,56130,30|75
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,44.3,68|75,38101,7|75,63.0,39|75,58218,37|75
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,150.9,9|75,58635,41|75,105.6,21|75,63726,50|75
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,87.9,30|75,36061,6|75,61.1,44|75,19680,3|75
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,337.0,3|75,36000,5|75,N.R.,N.R.,N.R.,N.R.
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,71.0,42|75,70633,61|75,44.6,66|75,64320,53|75
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,54.0,59|75,53955,28|75,40.5,70|75,57073,33|75
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,85.5,31|75,38202,9|75,42.4,68|75,62904,46|75
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,37.8,71|75,64977,53|75,38.8,71|75,67488,58|75
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,82.6,N.A.,60677,N.A.,82.3,27|75,60677,43|75
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,48.9,62|75,71228,63|75,46.0,64|75,76740,65|75
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,104.3,20|75,69900,59|75,144.0,11|75,58601,40|75
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,56.1,53|75,46576,19|75,51.6,56|75,59120,41|75
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,67.1,44|75,14580,1|75,48.1,61|75,15139,2|75
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,45.6,65|75,53455,25|75,49.1,60|75,54405,24|75
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,72.1,38|75,56655,37|75,50.8,57|75,58492,39|75
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,N.R.,N.R.,N.R.,N.R.,350.0,2|75,10011,1|75
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,71.2,41|75,40788,13|75,46.9,63|75,53668,22|75
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,66.0,45|75,46066,18|75,88.3,25|75,58385,38|75
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,155.7,8|75,50180,22|75,1164.3,1|75,36693,8|75
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,99.4,23|75,66461,56|75,133.3,12|75,78045,68|75
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,65.0,47|75,41172,14|75,55.9,52|75,44223,13|75
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,95.3,26|75,47050,20|75,74.4,33|75,47050,16|75
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,147.0,11|75,62102,47|75,70.5,37|75,63159,47|75
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,48.0,64|75,63545,49|75,50.3,58|75,65495,56|75
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,68.0,43|75,38164,8|75,60.5,45|75,34148,6|75
B. K-8 / 0 - 400,Morris,2010,Harding Township,48.3,63|75,61510,46|75,47.4,62|75,61035,44|75
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,54.2,57|75,82115,66|75,58.5,48|75,86487,72|75
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,65.6,46|75,65000,54|75,82.9,26|75,62537,45|75
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,65.0,47|75,55265,32|75,62.8,40|75,57654,34|75
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,129.0,14|75,84399,70|75,129.0,13|75,85090,71|75
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,76.0,36|75,53897,27|75,61.8,41|75,55124,27|75
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,90.7,29|75,53347,24|75,73.0,34|75,63783,52|75
B. K-8 / 0 - 400,Salem,60,Alloway Twp,94.7,27|75,61021,44|75,102.0,22|75,64568,54|75
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,185.7,6|75,55156,31|75,178.6,5|75,57019,32|75
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,N.R.,N.R.,N.R.,N.R.,163.0,7|75,51900,20|75
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,98.8,25|75,43018,15|75,95.0,23|75,44416,14|75
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,114.6,15|75,26969,4|75,105.8,20|75,47855,17|75
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,99.4,23|75,58210,40|75,81.5,28|75,56548,31|75
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,113.0,17|75,70663,62|75,110.3,18|75,73218,61|75
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,45.2,67|75,62918,48|75,43.9,67|75,64670,55|75
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,54.2,57|75,64593,52|75,51.8,55|75,63607,49|75
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,56.1,53|75,74915,64|75,61.5,42|75,76240,64|75
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,71.4,40|75,53995,29|75,64.0,38|75,53995,23|75
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,51.6,60|75,57940,39|75,52.5,54|75,57940,36|75
B. K-8 / 0 - 400,Union,1710,Garwood Boro,75.6,37|75,50035,21|75,74.7,32|75,70567,59|75
B. K-8 / 0 - 400,Union,5810,Winfield Twp,135.9,12|75,38920,11|75,162.1,8|75,40259,10|75
B. K-8 / 0 - 400,Warren,70,Alpha Boro,112.9,18|75,45897,17|75,154.7,10|75,45897,15|75
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,61.1,50|75,51940,23|75,56.2,51|75,54965,26|75
B. K-8 / 0 - 400,Warren,2250,Hope Twp,85.0,32|75,68016,57|75,78.9,31|75,74316,62|75
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,61.9,49|75,57885,38|75,59.6,47|75,59680,42|75
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,149.5,10|75,65735,55|75,127.2,15|75,51485,19|75
B. K-8 / 0 - 400,Warren,5780,White Twp,40.8,70|75,69985,60|75,40.6,69|75,75670,63|75
C. K-8 / 401 - 750,Statewide,N.A.,K-8 Average,70.1,N.A.,67532,N.A.,69.8,N.A.,69068,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,Statewide,75.9,N.A.,74988,N.A.,76.0,N.A.,76128,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,53.3,60|66,91279,67|66,52.5,60|66,93421,67|66
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,66.8,41|66,60475,28|66,66.8,39|66,69139,43|66
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,90.1,16|66,58383,23|66,95.1,9|66,54963,7|66
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,69.8,N.A.,54275,N.A.,73.9,29|66,55700,9|66
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,90.0,17|66,72451,53|66,88.8,15|66,75812,54|66
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,60.0,49|66,74614,56|66,53.2,59|66,67609,41|66
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,73.7,31|66,61385,34|66,69.8,35|66,69715,44|66
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,62.4,45|66,56702,17|66,60.3,47|66,58055,15|66
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,67.5,39|66,80200,60|66,67.6,37|66,80200,60|66
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,107.2,7|66,87535,66|66,89.1,14|66,76226,56|66
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,79.5,26|66,62211,36|66,65.6,40|66,63475,33|66
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,94.3,12|66,83603,65|66,92.2,12|66,86788,66|66
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,89.6,18|66,82240,61|66,65.6,40|66,78941,59|66
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,86.3,19|66,56307,14|66,70.4,33|66,60388,24|66
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,60.2,48|66,74655,57|66,57.9,53|66,74655,53|66
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,62.2,46|66,51375,5|66,62.7,43|66,84036,62|66
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,76.2,30|66,56630,16|66,76.2,27|66,62172,28|66
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,91.3,15|66,62765,37|66,76.8,26|66,64652,35|66
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,96.0,11|66,51983,7|66,95.4,8|66,54015,4|66
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,59.1,52|66,65625,40|66,73.1,30|66,63313,32|66
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,52.1,61|66,61011,32|66,48.3,64|66,65176,37|66
C. K-8 / 401 - 750,Camden,190,Barrington Boro,77.8,28|66,60931,29|66,80.5,22|66,62872,31|66
C. K-8 / 401 - 750,Camden,340,Berlin Twp,55.5,55|66,59665,26|66,60.6,46|66,58295,18|66
C. K-8 / 401 - 750,Camden,880,Clementon Boro,41.5,66|66,53980,8|66,43.4,65|66,54740,6|66
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,153.6,2|66,36021,1|66,104.8,7|66,52774,2|66
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,80.0,N.A.,65000,N.A.,80.6,21|66,65000,36|66
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,83.7,23|66,61689,35|66,83.7,16|66,61689,26|66
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,86.2,20|66,70556,50|66,77.9,25|66,73147,50|66
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,54.3,58|66,56925,19|66,55.1,56|66,55929,10|66
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,47.1,65|66,54693,12|66,40.8,67|66,58630,19|66
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,209.0,1|66,73712,55|66,144.0,1|66,69752,45|66
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,93.4,13|66,77057,58|66,109.5,5|66,76811,57|66
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,109.2,6|66,61224,33|66,93.0,11|66,61895,27|66
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,49.3,63|66,56800,18|66,58.6,52|66,58110,17|66
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,41.4,67|66,66318,41|66,55.9,55|66,70241,46|66
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,61.3,47|66,54281,10|66,59.4,50|66,54569,5|66
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,59.8,50|66,67245,44|66,59.2,51|66,66650,40|66
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,98.3,10|66,83421,64|66,116.3,3|66,86320,65|66
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,62.6,44|66,58270,22|66,51.8,62|66,68429,42|66
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,55.7,54|66,69000,47|66,55.1,56|66,70900,48|66
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,92.1,14|66,58715,24|66,106.8,6|66,58068,16|66
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,66.8,41|66,48570,2|66,60.7,45|66,59888,21|66
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,69.4,37|66,68330,45|66,78.5,24|66,65555,39|66
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,55.0,56|66,50406,3|66,59.5,49|66,50031,1|66
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,48.0,64|66,60984,30|66,42.9,66|66,57940,13|66
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,68.6,38|66,54505,11|66,67.8,36|66,56142,11|66
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,79.0,27|66,71910,52|66,93.7,10|66,73910,51|66
C. K-8 / 401 - 750,Morris,460,Boonton Twp,80.7,24|66,63346,38|66,71.3,32|66,76187,55|66
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,76.5,29|66,57091,20|66,120.6,2|66,57091,12|66
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,59.8,50|66,59708,27|66,57.4,54|66,62583,29|66
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,70.6,35|66,68592,46|66,74.2,28|66,64234,34|66
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,120.6,4|66,50950,4|66,82.6,18|66,53760,3|66
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,113.7,5|66,77965,59|66,81.8,20|66,80987,61|66
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,56.0,53|66,66780,43|66,54.6,58|66,65205,38|66
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,71.6,34|66,55764,13|66,69.9,34|66,55064,8|66
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,50.6,62|66,70825,51|66,50.3,63|66,78561,58|66
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,54.6,57|66,56390,15|66,64.8,42|66,59815,20|66
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,71.8,33|66,82430,62|66,90.6,13|66,84251,63|66
C. K-8 / 401 - 750,Sussex,90,Andover Reg,73.4,32|66,73132,54|66,59.9,48|66,60202,22|66
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,53.5,59|66,69175,48|66,51.9,61|66,72414,49|66
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,64.8,43|66,82825,63|66,61.1,44|66,84755,64|66
C. K-8 / 401 - 750,Sussex,1800,Green Twp,85.1,21|66,66635,42|66,80.2,23|66,70344,47|66
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,104.5,8|66,69447,49|66,115.4,4|66,74371,52|66
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,103.1,9|66,59327,25|66,83.1,17|66,61664,25|66
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,134.7,3|66,51860,6|66,73.1,30|66,57962,14|66
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,84.4,22|66,58085,21|66,82.1,19|66,60267,23|66
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,67.3,N.A.,60985,N.A.,66.9,38|66,62847,30|66
D. K-8 / 751 +,Statewide,N.A.,K-8 Average,70.1,N.A.,67532,N.A.,69.8,N.A.,69068,N.A.
D. K-8 / 751 +,Statewide,N.A.,Statewide,75.9,N.A.,74988,N.A.,76.0,N.A.,76128,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,108.8,6|79,80067,66|79,115.9,4|77,82775,65|77
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,76.3,32|79,80885,68|79,74.7,36|77,83210,66|77
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,94.8,13|79,69534,40|79,94.9,14|77,76477,51|77
D. K-8 / 751 +,Atlantic,2680,Linwood City,77.3,30|79,56493,6|79,67.6,45|77,58079,9|77
D. K-8 / 751 +,Atlantic,3720,Northfield City,88.2,15|79,50426,2|79,87.3,19|77,50426,2|77
D. K-8 / 751 +,Atlantic,4800,Somers Point City,69.7,46|79,77487,62|79,64.4,51|77,72112,41|77
D. K-8 / 751 +,Bergen,40,Allendale Boro,84.6,18|79,86440,72|79,93.4,16|77,84665,69|77
D. K-8 / 751 +,Bergen,930,Closter Boro,79.8,27|79,89621,73|79,77.8,30|77,90415,73|77
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,70.3,43|79,96204,76|79,86.5,20|77,102647,75|77
D. K-8 / 751 +,Bergen,1470,Fairview Boro,126.6,3|79,64970,27|79,111.5,6|77,56950,5|77
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,39.0,76|79,59495,14|79,38.3,75|77,59495,10|77
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,66.6,51|79,77311,60|79,64.2,52|77,77311,54|77
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,121.2,4|79,93203,75|79,101.7,7|77,87636,72|77
D. K-8 / 751 +,Bergen,3060,Maywood Boro,68.2,48|79,57475,7|79,100.0,9|77,67001,26|77
D. K-8 / 751 +,Bergen,3330,Montvale Boro,80.6,24|79,72285,45|79,95.7,13|77,74660,45|77
D. K-8 / 751 +,Bergen,3760,Oakland Boro,51.3,68|79,80865,67|79,47.9,70|77,82060,64|77
D. K-8 / 751 +,Bergen,4430,River Vale Twp,86.1,16|79,68470,34|79,84.7,23|77,69640,31|77
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,72.6,39|79,73680,49|79,71.0,40|77,70680,34|77
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,61.7,58|79,92831,74|79,58.8,61|77,94703,74|77
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,80.3,25|79,71150,43|79,73.8,38|77,71150,37|77
D. K-8 / 751 +,Burlington,1420,Evesham Twp,66.8,50|79,78206,64|79,66.3,48|77,84671,70|77
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,50.9,70|79,69071,36|79,48.5,69|77,72326,42|77
D. K-8 / 751 +,Burlington,3080,Medford Twp,54.8,65|79,72237,44|79,56.5,63|77,76508,52|77
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,62.6,56|79,56349,5|79,64.9,49|77,58018,8|77
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,84.1,20|79,67188,32|79,85.2,21|77,75067,47|77
D. K-8 / 751 +,Burlington,4740,Shamong Twp,70.4,42|79,61595,18|79,83.9,24|77,66275,23|77
D. K-8 / 751 +,Burlington,5720,Westampton,107.3,7|79,58882,12|79,99.9,10|77,60020,13|77
D. K-8 / 751 +,Camden,260,Bellmawr Boro,171.9,1|79,57666,9|79,152.1,2|77,57485,6|77
D. K-8 / 751 +,Camden,330,Berlin Boro,76.5,31|79,58040,10|79,85.2,21|77,57900,7|77
