GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
A. K-6,Ocean,2350,Island Heights Boro,27,21|56,0.002,32,28|56,0.002,31,23|56,0.002
A. K-6,Ocean,2690,Little Egg Harbor Twp,47,32|56,0.003,40,32|56,0.003,26,17|56,0.002
A. K-6,Ocean,2760,Long Beach Island,372,56|56,0.014,282,56|56,0.011,202,55|56,0.007
A. K-6,Ocean,3800,Ocean Gate Boro,51,38|56,0.003,53,40|56,0.003,50,39|56,0.003
A. K-6,Ocean,3820,Ocean Twp,92,49|56,0.005,51,37|56,0.003,38,33|56,0.002
A. K-6,Ocean,4710,Seaside Heights Boro,30,23|56,0.002,23,19|56,0.001,20,8|56,97E-5
A. K-6,Ocean,5020,Stafford Twp,15,9|56,0.001,50,36|56,0.003,31,23|56,0.002
A. K-6,Ocean,5220,Tuckerton Boro,15,9|56,0.001,22,18|56,0.001,21,9|56,0.001
A. K-6,Sussex,1630,Fredon Twp,26,20|56,0.002,48,34|56,0.003,42,35|56,0.002
A. K-6,Sussex,1980,Hampton Twp,48,34|56,0.003,1,1|56,32E-6,21,9|56,0.001
A. K-6,Sussex,4650,Sandyston-Walpack Twp,46,30|56,0.002,12,9|56,63E-5,33,28|56,0.002
A. K-6,Sussex,5040,Stillwater Twp,53,40|56,0.003,13,10|56,74E-5,53,42|56,0.003
A. K-6,Warren,400,Blairstown Twp,46,30|56,0.003,44,33|56,0.003,32,27|56,0.002
A. K-6,Warren,1620,Franklin Twp,8,5|56,43E-5,38,30|56,0.002,35,31|56,0.002
A. K-6,Warren,1670,Frelinghuysen Twp,61,45|56,0.004,104,51|56,0.007,27,18|56,0.001
A. K-6,Warren,2470,Knowlton Twp,7,4|56,41E-5,1,1|56,76E-6,21,9|56,97E-5
A. K-6,Warren,2970,Mansfield Twp,15,9|56,0.001,4,5|56,3E-4,24,14|56,0.002
A. K-6,Warren,5480,Washington Boro,17,14|56,0.001,19,14|56,0.001,24,14|56,0.002
A. K-6,Warren,5530,Washington Twp,35,27|56,0.002,49,35|56,0.003,41,34|56,0.002
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,42,N.A.,0.003,42,N.A.,0.003,40,N.A.,0.002
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,41,N.A.,0.003,41,N.A.,0.003,44,N.A.,0.003
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,47,N.A.,0.003,47,N.A.,0.003,43,N.A.,0.003
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,39,N.A.,0.003,40,N.A.,0.003,41,N.A.,0.003
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,124,66|75,0.008,62,45|75,0.004,53,47|75,0.003
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,15,N.A.,0.001,44,N.A.,0.003,50,44|75,0.003
B. K-8 / 0 - 400,Atlantic,3020,Margate City,72,50|75,0.003,61,43|75,0.002,69,66|75,0.002
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,80,56|75,0.005,82,50|75,0.005,58,57|75,0.003
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,50,40|75,0.003,62,45|75,0.003,53,47|75,0.003
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,57,45|75,0.002,60,42|75,0.002,59,59|75,0.002
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,49,38|75,0.003,95,55|75,0.006,46,38|75,0.002
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,9,10|75,46E-5,161,67|75,0.009,18,11|75,0.001
B. K-8 / 0 - 400,Burlington,380,Beverly City,69,48|75,0.004,46,33|75,0.003,90,70|75,0.005
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,84,59|75,0.004,39,25|75,0.002,69,66|75,0.004
B. K-8 / 0 - 400,Burlington,4460,Riverton,30,29|75,0.002,35,22|75,0.003,28,20|75,0.002
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,100,62|75,0.006,99,57|75,0.006,63,60|75,0.004
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,56,43|75,0.004,61,43|75,0.005,56,55|75,0.005
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,15,7|75,91E-5
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,40,35|75,0.003,52,37|75,0.003,22,17|75,0.002
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,16,18|75,0.001,33,21|75,0.003,31,22|75,0.002
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,3,1|75,59E-6,83,51|75,0.001,19,14|75,5E-4
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,10,12|75,42E-5,11,6|75,39E-5,16,8|75,61E-5
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,491,73|75,0.017,285,72|75,0.011,38,29|75,0.001
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,104,64|75,0.005,115,62|75,0.005,68,65|75,0.003
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,91,60|75,0.006,54,40|75,0.004,43,34|75,0.003
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,20,21|75,0.002,95,55|75,0.007,53,47|75,0.004
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,19,19|75,0.001,2,1|75,16E-5,21,16|75,0.001
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,24,22|75,0.001,11,6|75,58E-5,32,23|75,0.001
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,8,N.A.,63E-5,2,N.A.,16E-5,12,4|75,92E-5
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,14,16|75,0.001,25,15|75,0.002,8,1|75,53E-5
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,73,52|75,0.007,38,24|75,0.004,54,52|75,0.005
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,95,61|75,0.005,131,64|75,0.006,58,57|75,0.003
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,5,4|75,29E-5,91,54|75,0.005,64,61|75,0.004
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,5,4|75,24E-5,N.R.,N.R.,N.R.,32,23|75,0.001
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,27,25|75,0.002,27,17|75,0.002,26,19|75,0.002
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,10,N.A.,52E-5,39,25|75,0.002,52,45|75,0.002
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,10,12|75,51E-5,32,20|75,0.002,16,8|75,78E-5
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,75,54|75,0.004,169,68|75,0.009,52,45|75,0.003
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,8,7|75,46E-5,39,25|75,0.002,12,4|75,55E-5
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,28,27|75,0.001,142,66|75,0.007,38,29|75,0.002
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,267,72|75,0.015,85,53|75,0.005,49,41|75,0.003
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,8,7|75,48E-5,18,11|75,0.001,53,47|75,0.003
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,74,53|75,0.004,195,70|75,0.008,66,63|75,0.002
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,19,19|75,0.001,46,33|75,0.003,45,37|75,0.002
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,134,68|75,0.008,52,37|75,0.003,54,52|75,0.003
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,137,69|75,0.007,118,63|75,0.006,112,74|75,0.006
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,64,46|75,0.004,102,59|75,0.006,54,52|75,0.004
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,55,42|75,0.004,84,52|75,0.005,40,31|75,0.002
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,6,6|75,51E-5,131,64|75,0.01,44,36|75,0.003
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,56,43|75,0.003,252,71|75,0.011,141,75|75,0.005
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,195,70|75,0.009,101,58|75,0.004,105,73|75,0.004
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,44,36|75,0.003,52,37|75,0.003,53,47|75,0.003
B. K-8 / 0 - 400,Morris,2010,Harding Township,80,56|75,0.004,113,61|75,0.006,96,71|75,0.004
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,102,63|75,0.006,48,36|75,0.003,43,34|75,0.002
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,125,67|75,0.009,194,69|75,0.014,100,72|75,0.007
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,49,38|75,0.004,75,49|75,0.005,47,40|75,0.003
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,68,47|75,0.004,43,30|75,0.002,49,41|75,0.002
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,26,23|75,0.002,28,18|75,0.002,23,18|75,0.002
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,195,70|75,0.01,25,15|75,0.001,57,56|75,0.003
B. K-8 / 0 - 400,Salem,60,Alloway Twp,26,23|75,0.002,47,35|75,0.004,41,32|75,0.003
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,3,1|75,24E-5,3,3|75,26E-5,19,14|75,0.001
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,37,33|75,0.002,54,40|75,0.003,18,11|75,9E-4
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,77,55|75,0.006,11,6|75,78E-5,46,38|75,0.003
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,36,32|75,0.003,66,48|75,0.005,35,28|75,0.002
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,3,1|75,27E-5,13,9|75,0.001,9,3|75,63E-5
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,13,15|75,0.001,8,5|75,55E-5,16,8|75,0.001
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,28,27|75,0.001,7,4|75,34E-5,29,21|75,0.001
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,34,31|75,0.002,43,30|75,0.003,13,6|75,76E-5
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,650,74|75,0.03,104,60|75,0.006,8,1|75,43E-5
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,48,37|75,0.003,22,13|75,0.001,32,23|75,0.002
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,39,34|75,0.003,37,23|75,0.002,41,32|75,0.002
B. K-8 / 0 - 400,Union,1710,Garwood Boro,53,41|75,0.004,65,47|75,0.005,72,68|75,0.005
B. K-8 / 0 - 400,Union,5810,Winfield Twp,31,30|75,0.002,41,28|75,0.002,32,23|75,0.002
B. K-8 / 0 - 400,Warren,70,Alpha Boro,72,50|75,0.005,41,28|75,0.003,49,41|75,0.003
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,9,10|75,56E-5,17,10|75,94E-5,33,27|75,0.002
B. K-8 / 0 - 400,Warren,2250,Hope Twp,70,49|75,0.004,447,73|75,0.024,65,62|75,0.004
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,8,7|75,59E-5,19,12|75,0.001,18,11|75,0.001
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,81,58|75,0.006,24,14|75,0.002,66,63|75,0.004
B. K-8 / 0 - 400,Warren,5780,White Twp,110,65|75,0.006,31,19|75,0.002,84,69|75,0.004
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,42,N.A.,0.003,42,N.A.,0.003,40,N.A.,0.002
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,41,N.A.,0.003,41,N.A.,0.003,44,N.A.,0.003
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,47,N.A.,0.003,47,N.A.,0.003,43,N.A.,0.003
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,39,N.A.,0.003,40,N.A.,0.003,41,N.A.,0.003
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,30,20|66,0.002,19,9|67,87E-5,48,31|67,0.002
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,N.R.,N.R.,N.R.,2,2|67,11E-5,10,1|67,64E-5
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,68,48|66,0.005,75,55|67,0.006,88,60|67,0.006
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,80,N.A.,0.005,52,41|67,0.003,57,45|67,0.003
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,35,24|66,0.002,33,22|67,0.002,29,17|67,0.002
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,44,32|66,0.003,23,12|67,92E-5,52,40|67,0.003
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,130,64|66,0.007,214,67|67,0.011,150,67|67,0.008
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,28,17|66,0.002,15,6|67,82E-5,27,14|67,0.001
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,74,50|66,0.004,164,65|67,0.009,82,59|67,0.004
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,10,5|66,66E-5,31,20|67,0.002,24,9|67,0.002
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,22,11|66,0.001,22,10|67,0.001,51,36|67,0.003
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,113,63|66,0.008,98,60|67,0.007,71,55|67,0.006
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,49,35|66,0.003,43,34|67,0.003,100,64|67,0.005
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,111,62|66,0.007,83,57|67,0.005,60,48|67,0.004
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,61,N.A.,0.004,63,N.A.,0.004,63,50|67,0.003
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,15,N.A.,0.001,23,N.A.,0.002,39,21|67,0.002
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,37,26|66,0.003,18,8|67,0.001,16,5|67,0.001
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,86,55|66,0.007,52,41|67,0.004,67,53|67,0.005
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,36,25|66,0.003,41,30|67,0.003,48,31|67,0.004
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,74,50|66,0.005,61,48|67,0.004,42,25|67,0.002
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,85,54|66,0.005,36,27|67,0.002,55,42|67,0.003
C. K-8 / 401 - 750,Camden,190,Barrington Boro,11,7|66,79E-5,14,5|67,97E-5,24,9|67,0.002
C. K-8 / 401 - 750,Camden,340,Berlin Twp,39,27|66,0.002,55,44|67,0.003,70,54|67,0.004
C. K-8 / 401 - 750,Camden,880,Clementon Boro,95,58|66,0.007,78,56|67,0.005,96,63|67,0.006
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,57,45|66,0.004,50,39|67,0.003,93,62|67,0.005
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,27,N.A.,0.002,27,N.A.,0.002,25,12|67,0.002
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,51,39|66,0.004,58,47|67,0.004,73,56|67,0.005
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,56,43|66,0.004,41,30|67,0.003,41,22|67,0.003
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,89,56|66,0.005,122,64|67,0.006,102,65|67,0.005
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,28,17|66,0.002,118,62|67,0.009,55,42|67,0.004
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,137,65|66,0.013,28,17|67,0.002,19,6|67,0.002
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,39,27|66,0.003,32,21|67,0.003,52,40|67,0.004
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,28,17|66,0.003,51,40|67,0.004,35,20|67,0.003
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,30,20|66,0.002,11,4|67,6E-4,25,12|67,0.001
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,9,4|66,51E-5,1,1|67,28E-6,12,3|67,65E-5
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,60,46|66,0.003,39,28|67,0.002,41,22|67,0.002
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,43,29|66,0.003,26,15|67,0.001,27,14|67,0.001
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,45,33|66,0.002,40,29|67,0.002,44,29|67,0.002
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,34,22|66,0.002,48,37|67,0.003,51,36|67,0.003
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,97,59|66,0.005,69,50|67,0.003,92,61|67,0.004
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,77,52|66,0.007,46,35|67,0.004,58,46|67,0.005
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,22,11|66,0.002,23,12|67,0.002,33,18|67,0.002
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,49,35|66,0.004,34,25|67,0.002,55,42|67,0.004
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,51,39|66,0.003,41,30|67,0.003,41,22|67,0.002
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,94,57|66,0.007,206,66|67,0.013,113,66|67,0.007
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,49,35|66,0.004,47,36|67,0.003,51,36|67,0.003
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,24,15|66,0.002,74,53|67,0.004,73,56|67,0.004
C. K-8 / 401 - 750,Morris,460,Boonton Twp,16,10|66,95E-5,57,46|67,0.003,42,25|67,0.003
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,34,22|66,0.002,70,51|67,0.004,48,31|67,0.003
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,23,13|66,0.001,28,17|67,0.001,15,4|67,68E-5
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,14,8|66,85E-5,48,37|67,0.003,51,36|67,0.003
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,10,5|66,74E-5,33,22|67,0.003,28,16|67,0.002
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,16,N.A.,0.001,8,N.A.,53E-5,48,31|67,0.003
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,43,29|66,0.003,52,41|67,0.003,63,50|67,0.003
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,107,60|66,0.009,113,61|67,0.009,66,52|67,0.005
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,47,34|66,0.003,94,59|67,0.005,75,58|67,0.004
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,56,43|66,0.004,33,22|67,0.002,44,29|67,0.003
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,50,38|66,0.003,35,26|67,0.002,43,28|67,0.003
C. K-8 / 401 - 750,Sussex,90,Andover Reg,54,42|66,0.003,74,53|67,0.004,24,9|67,0.001
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,6,2|66,31E-5,15,6|67,94E-5,19,6|67,0.001
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,24,15|66,0.001,42,33|67,0.003,11,2|67,56E-5
C. K-8 / 401 - 750,Sussex,1800,Green Twp,53,41|66,0.004,85,58|67,0.005,58,46|67,0.003
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,71,49|66,0.005,71,52|67,0.005,42,25|67,0.003
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,43,29|66,0.003,56,45|67,0.004,34,19|67,0.003
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,110,61|66,0.009,121,63|67,0.009,50,35|67,0.003
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,65,47|66,0.004,22,10|67,0.001,62,49|67,0.004
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,1,N.A.,97E-6,30,19|67,0.002,20,8|67,0.002
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,42,N.A.,0.003,42,N.A.,0.003,40,N.A.,0.002
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,41,N.A.,0.003,41,N.A.,0.003,44,N.A.,0.003
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,47,N.A.,0.003,47,N.A.,0.003,43,N.A.,0.003
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,39,N.A.,0.003,40,N.A.,0.003,41,N.A.,0.003
D. K-8 / 751 +,Atlantic,10,Absecon City,17,13|77,0.002,15,13|76,0.001,18,8|76,0.001
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,10,5|77,68E-5,8,3|76,52E-5,9,2|76,59E-5
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,28,29|77,0.002,14,10|76,0.001,23,15|76,0.002
D. K-8 / 751 +,Atlantic,2680,Linwood City,99,76|77,0.007,93,73|76,0.006,60,65|76,0.004
D. K-8 / 751 +,Atlantic,3720,Northfield City,123,77|77,0.009,97,74|76,0.007,76,72|76,0.005
D. K-8 / 751 +,Atlantic,4800,Somers Point City,27,28|77,0.002,28,36|76,0.002,28,26|76,0.002
D. K-8 / 751 +,Bergen,40,Allendale Boro,67,65|77,0.005,33,43|76,0.002,77,74|76,0.004
D. K-8 / 751 +,Bergen,930,Closter Boro,37,40|77,0.002,22,27|76,0.001,27,23|76,0.002
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,63,62|77,0.004,79,71|76,0.005,70,70|76,0.004
D. K-8 / 751 +,Bergen,1470,Fairview Boro,39,43|77,0.004,35,45|76,0.004,31,31|76,0.003
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,38,42|77,0.002,45,53|76,0.002,47,47|76,0.002
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,20,17|77,0.001,30,39|76,0.002,34,33|76,0.002
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,75,71|77,0.006,46,54|76,0.003,106,76|76,0.007
D. K-8 / 751 +,Bergen,3060,Maywood Boro,26,25|77,0.002,15,13|76,0.001,29,28|76,0.002
D. K-8 / 751 +,Bergen,3330,Montvale Boro,17,13|77,0.001,14,10|76,0.001,23,15|76,0.001
D. K-8 / 751 +,Bergen,3760,Oakland Boro,60,60|77,0.004,68,63|76,0.004,35,34|76,0.002
D. K-8 / 751 +,Bergen,4430,River Vale Twp,16,9|77,0.001,19,20|76,0.001,14,4|76,81E-5
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,19,15|77,0.001,27,33|76,0.002,41,42|76,0.002
