GROUP,CONAME,DIST,DISTNAME,PP12,RK12,PCT12,PP22,RK22,PCT22,PP32,RK32,PCT32
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,8684,N.A.,0.614,8900,N.A.,0.612,9318,N.A.,0.603
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,9426,N.A.,0.625,9530,N.A.,0.614,9856,N.A.,0.605
A. K-6,Statewide,N.A.,5. State average - All operating types,8828,N.A.,0.591,8999,N.A.,0.59,9447,N.A.,0.592
A. K-6,Statewide,N.A.,6. State median - All operating types,8750,N.A.,0.591,8938,N.A.,0.586,9374,N.A.,0.588
A. K-6,Bergen,1270,Edgewater Boro,6653,2|56,0.593,6743,2|56,0.581,6826,2|56,0.582
A. K-6,Bergen,3870,Oradell Boro,7769,10|56,0.596,8022,10|56,0.6,7772,6|56,0.597
A. K-6,Bergen,4410,River Edge Boro,9234,24|56,0.701,9607,30|56,0.718,9287,20|56,0.66
A. K-6,Bergen,4620,Saddle River Boro,12911,53|56,0.506,13733,54|56,0.479,13867,54|56,0.463
A. K-6,Burlington,200,Bass River Twp,12943,54|56,0.632,12627,53|56,0.616,10548,35|56,0.617
A. K-6,Burlington,830,Chesterfield Twp,6346,1|56,0.569,6718,1|56,0.589,6554,1|56,0.576
A. K-6,Burlington,2960,Mansfield Twp,7895,12|56,0.569,9274,23|56,0.569,8802,12|56,0.569
A. K-6,Burlington,3650,North Hanover Twp,9300,25|56,0.608,9507,27|56,0.611,9974,30|56,0.598
A. K-6,Burlington,5010,Springfield Twp,11919,49|56,0.624,11578,46|56,0.622,11945,44|56,0.612
A. K-6,Camden,2540,Laurel Springs Boro,7141,6|56,0.621,7796,7|56,0.631,8778,10|56,0.595
A. K-6,Camden,5560,Waterford Twp,8904,22|56,0.55,8839,17|56,0.515,9459,22|56,0.532
A. K-6,Cape May,710,Cape May City,9833,34|56,0.6,9852,32|56,0.597,9310,21|56,0.588
A. K-6,Cape May,2840,Lower Twp,8556,17|56,0.609,8732,16|56,0.598,9142,16|56,0.601
A. K-6,Cape May,5610,West Cape May Boro,9992,37|56,0.63,9099,20|56,0.642,9084,15|56,0.653
A. K-6,Essex,1400,Essex Fells Boro,12792,52|56,0.663,12195,49|56,0.661,13507,53|56,0.665
A. K-6,Essex,1465,Fairfield Twp,10129,40|56,0.646,9963,35|56,0.64,10274,32|56,0.637
A. K-6,Essex,3630,North Caldwell Boro,9978,36|56,0.635,9906,34|56,0.63,10722,36|56,0.613
A. K-6,Essex,4530,Roseland Boro,9831,33|56,0.618,9136,22|56,0.607,9844,27|56,0.611
A. K-6,Gloucester,1180,East Greenwich Twp,7052,4|56,0.64,7296,4|56,0.642,7733,4|56,0.628
