GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,25.0,74|75,97419,36|75,30.0,73|75,99368,34|75
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,70.9,59|75,96346,34|75,74.4,56|75,101470,39|75
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,114.0,24|75,90352,30|75,110.5,22|75,92366,24|75
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,110.0,26|75,105060,50|75,108.7,24|75,105060,46|75
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,185.0,5|75,98023,39|75,89.0,42|75,84991,18|75
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,31.0,73|75,107500,51|75,63.0,65|75,82400,15|75
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,97.6,36|75,91121,31|75,93.2,38|75,93960,26|75
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,61.5,63|75,107500,51|75,110.0,23|75,145635,73|75
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,255.1,2|75,58791,5|75,N.R.,N.R.,N.R.,N.R.
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,72.4,57|75,94640,33|75,92.5,39|75,100565,37|75
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,108.0,27|75,97565,38|75,85.0,43|75,125000,64|75
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,43.5,71|75,54980,4|75,41.2,71|75,61225,3|75
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,104.7,29|75,132100,72|75,96.5,34|75,135402,72|75
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,129.3,N.A.,82922,N.A.,107.5,25|75,97325,32|75
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,104.5,31|75,117394,64|75,103.0,31|75,123520,62|75
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,97.3,37|75,120000,66|75,72.0,58|75,104239,42|75
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,129.0,20|75,105000,48|75,129.0,13|75,107520,51|75
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,47.0,70|75,86500,25|75,65.0,63|75,108500,52|75
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,78.4,49|75,101990,43|75,74.6,55|75,101990,40|75
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,157.3,10|75,127598,69|75,104.7,29|75,102559,41|75
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,62.8,62|75,64121,8|75,54.3,68|75,64121,4|75
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,52.1,68|75,59551,6|75,51.1,70|75,28862,2|75
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,71.8,58|75,104151,47|75,79.5,50|75,106107,49|75
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,75.0,55|75,113636,62|75,81.5,48|75,129806,67|75
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,80.6,46|75,102603,45|75,79.6,49|75,104448,43|75
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,100.4,32|75,90000,29|75,102.5,32|75,93000,25|75
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,129.6,18|75,132500,73|75,116.0,18|75,135000,70|75
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,58.8,65|75,108400,54|75,70.5,61|75,119551,60|75
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,65.3,60|75,111973,59|75,69.6,62|75,115000,56|75
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,143.3,12|75,86700,26|75,141.3,7|75,88500,22|75
B. K-8 / 0 - 400,Morris,2010,Harding Township,104.7,29|75,100000,41|75,96.3,35|75,111300,53|75
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,83.8,45|75,109746,56|75,85.0,43|75,111657,54|75
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,89.4,42|75,80000,19|75,105.0,27|75,94461,28|75
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,112.7,25|75,100000,41|75,166.5,4|75,123850,63|75
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,99.2,34|75,10000,2|75,99.2,33|75,1,1|75
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,95.2,40|75,130175,71|75,94.9,37|75,131742,68|75
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,76.8,51|75,149058,75|75,76.8,53|75,164239,74|75
B. K-8 / 0 - 400,Salem,60,Alloway Twp,158.7,8|75,85056,23|75,121.0,16|75,100164,36|75
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,130.0,17|75,98666,40|75,125.0,14|75,100638,38|75
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,158.0,9|75,112200,60|75,130.4,12|75,112200,55|75
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,79.0,47|75,83870,22|75,76.0,54|75,85547,20|75
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,78.6,48|75,73092,16|75,91.7,40|75,99000,33|75
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,119.7,23|75,92652,32|75,112.4,21|75,94273,27|75
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,199.4,3|75,103000,46|75,194.7,2|75,104738,44|75
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,122.0,22|75,113250,61|75,118.5,17|75,115630,57|75
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,97.1,38|75,78101,18|75,95.0,36|75,86700,21|75
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,123.5,21|75,109198,55|75,82.0,46|75,83395,16|75
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,87.7,43|75,105025,49|75,78.6,51|75,105025,45|75
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,105.0,28|75,111392,58|75,105.0,27|75,116962,58|75
B. K-8 / 0 - 400,Union,1710,Garwood Boro,164.3,6|75,102576,44|75,159.1,5|75,105397,47|75
B. K-8 / 0 - 400,Union,5810,Winfield Twp,140.0,13|75,120000,66|75,83.5,45|75,106500,50|75
B. K-8 / 0 - 400,Warren,70,Alpha Boro,192.0,4|75,97000,35|75,116.0,18|75,97205,31|75
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,92.6,41|75,52720,3|75,133.2,10|75,76875,13|75
B. K-8 / 0 - 400,Warren,2250,Hope Twp,76.5,52|75,72500,14|75,71.0,60|75,72500,8|75
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,98.0,35|75,124902,68|75,141.5,6|75,122026,61|75
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,99.7,33|75,135000,74|75,106.0,26|75,135000,70|75
B. K-8 / 0 - 400,Warren,5780,White Twp,134.5,14|75,73088,15|75,134.0,9|75,73088,10|75
C. K-8 / 401 - 750,Statewide,N.A.,K-8 Average,142.4,N.A.,115173,N.A.,142.2,N.A.,118007,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,Statewide,148.7,N.A.,121550,N.A.,150.9,N.A.,123906,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,153.3,18|66,108250,26|66,132.5,24|66,111389,28|66
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,111.3,55|66,108296,27|66,133.5,23|66,114892,35|66
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,141.4,27|66,94883,11|66,173.9,9|66,95588,13|66
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,116.3,N.A.,107132,N.A.,110.8,52|66,109274,24|66
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,108.0,58|66,124482,54|66,106.6,54|66,120000,45|66
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,133.0,35|66,133686,63|66,112.5,48|66,131427,57|66
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,131.8,37|66,94091,9|66,97.0,61|66,130000,55|66
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,151.3,20|66,120184,45|66,151.5,12|66,126742,51|66
C. K-8 / 401 - 750,Bergen,2090,Haworth Boro,103.0,62|66,112500,36|66,104.8,56|66,115000,36|66
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,135.8,32|66,127000,59|66,119.4,37|66,127000,52|66
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,103.4,61|66,111370,33|66,129.0,28|66,114175,33|66
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,153.3,18|66,103245,22|66,108.9,53|66,108195,23|66
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,126.1,42|66,134560,64|66,93.7,62|66,136544,62|66
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,166.3,13|66,110000,31|66,159.0,11|66,111780,29|66
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,127.5,39|66,145193,67|66,122.5,34|66,145752,67|66
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,132.7,36|66,99168,15|66,114.6,44|66,92834,9|66
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,144.9,21|66,102083,20|66,128.2,29|66,82496,3|66
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,155.3,17|66,85491,4|66,149.8,14|66,88375,7|66
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,136.8,31|66,114586,39|66,181.3,5|66,122975,47|66
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,97.8,63|66,100400,17|66,97.7,60|66,113075,31|66
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,126.4,41|66,111485,34|66,117.5,39|66,108040,22|66
C. K-8 / 401 - 750,Camden,190,Barrington Boro,123.9,46|66,98345,14|66,128.2,29|66,98345,16|66
C. K-8 / 401 - 750,Camden,340,Berlin Twp,122.2,47|66,90203,5|66,111.2,51|66,91952,8|66
C. K-8 / 401 - 750,Camden,880,Clementon Boro,114.3,54|66,100419,18|66,86.8,65|66,95000,12|66
C. K-8 / 401 - 750,Camden,2890,Magnolia Boro,134.4,33|66,94600,10|66,123.2,33|66,56550,1|66
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,400.0,N.A.,132525,N.A.,403.0,1|66,132525,58|66
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,142.3,25|66,116459,43|66,142.3,18|66,116459,40|66
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,166.7,12|66,92550,7|66,150.7,13|66,94500,11|66
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,108.6,57|66,102038,19|66,137.8,21|66,100438,18|66
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,139.0,28|66,95518,12|66,104.4,57|66,87125,6|66
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,313.5,2|66,83616,3|66,115.2,41|66,80000,2|66
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,156.8,15|66,102480,21|66,175.2,8|66,102480,20|66
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,109.2,56|66,82152,2|66,93.0,64|66,84337,4|66
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,125.4,44|66,123475,51|66,106.3,55|66,120600,46|66
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,88.1,64|66,109526,29|66,111.8,50|66,112493,30|66
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,156.0,16|66,116190,42|66,142.0,19|66,114350,34|66
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,124.4,45|66,125000,56|66,131.6,25|66,125000,50|66
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,190.0,8|66,135000,65|66,279.0,2|66,138303,64|66
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,162.2,14|66,121500,50|66,129.4,27|66,128902,54|66
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,77.1,67|66,115010,40|66,93.6,63|66,116733,42|66
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,125.6,43|66,104550,23|66,126.2,32|66,107164,21|66
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,134.0,34|66,125850,57|66,129.5,26|66,135000,59|66
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,180.3,9|66,110594,32|66,178.0,6|66,113746,32|66
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,144.3,22|66,109688,30|66,122.1,36|66,86344,5|66
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,121.3,48|66,113272,37|66,118.0,38|66,110000,25|66
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,107.3,59|66,92670,8|66,113.5,47|66,95635,14|66
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,138.3,30|66,120500,46|66,112.4,49|66,115000,36|66
C. K-8 / 401 - 750,Morris,460,Boonton Twp,126.9,40|66,121081,47|66,122.3,35|66,124803,49|66
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,86.7,65|66,127183,60|66,86.0,66|66,130045,56|66
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,138.8,29|66,131118,61|66,137.8,21|66,135707,61|66
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,115.0,51|66,126075,58|66,114.2,46|66,135399,60|66
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,201.0,7|66,107986,25|66,115.6,40|66,110000,25|66
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,265.3,3|66,124317,52|66,147.2,15|66,110313,27|66
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,115.4,50|66,124335,53|66,102.9,59|66,139818,65|66
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,143.2,23|66,109300,28|66,103.4,58|66,118450,44|66
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,115.0,51|66,121200,48|66,114.6,44|66,123624,48|66
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,128.0,38|66,97000,13|66,127.7,31|66,98940,17|66
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,176.0,11|66,117500,44|66,176.8,7|66,137925,63|66
C. K-8 / 401 - 750,Sussex,90,Andover Reg,85.7,66|66,116025,41|66,71.8,67|66,115080,38|66
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,107.0,60|66,114197,38|66,114.7,43|66,116006,39|66
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,115.0,51|66,137921,66|66,142.7,17|66,117736,43|66
C. K-8 / 401 - 750,Sussex,1800,Green Twp,143.0,24|66,124691,55|66,144.3,16|66,127309,53|66
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,240.3,6|66,121414,49|66,170.3,10|66,116472,41|66
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,177.8,10|66,111840,35|66,237.7,4|66,142996,66|66
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,252.5,5|66,74250,1|66,141.3,20|66,98000,15|66
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,141.8,26|66,99756,16|66,115.0,42|66,101880,19|66
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,264.3,N.A.,92238,N.A.,245.3,3|66,94083,10|66
D. K-8 / 751 +,Statewide,N.A.,K-8 Average,142.4,N.A.,115173,N.A.,142.2,N.A.,118007,N.A.
D. K-8 / 751 +,Statewide,N.A.,Statewide,148.7,N.A.,121550,N.A.,150.9,N.A.,123906,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,204.0,3|79,109437,15|79,173.8,22|77,107134,10|77
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,182.4,16|79,114940,28|79,193.3,9|77,24440,1|77
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,216.8,1|79,110334,17|79,196.2,6|77,115724,20|77
D. K-8 / 751 +,Atlantic,2680,Linwood City,209.0,2|79,102480,9|79,136.5,53|77,98846,5|77
D. K-8 / 751 +,Atlantic,3720,Northfield City,183.4,15|79,95000,2|79,181.6,13|77,95000,4|77
D. K-8 / 751 +,Atlantic,4800,Somers Point City,136.9,55|79,99960,5|79,132.0,55|77,107500,11|77
D. K-8 / 751 +,Bergen,40,Allendale Boro,151.5,37|79,137196,71|79,151.8,40|77,144627,71|77
D. K-8 / 751 +,Bergen,930,Closter Boro,139.6,52|79,133751,64|79,182.3,12|77,122005,34|77
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,149.6,39|79,121872,42|79,164.4,25|77,124309,40|77
D. K-8 / 751 +,Bergen,1470,Fairview Boro,199.0,7|79,129000,60|79,161.0,30|77,113512,17|77
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,127.4,65|79,140417,73|79,125.2,62|77,144196,70|77
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,149.0,41|79,135497,66|79,143.8,45|77,138997,65|77
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,165.8,26|79,130388,63|79,157.0,35|77,145084,72|77
D. K-8 / 751 +,Bergen,3060,Maywood Boro,193.8,9|79,127500,59|79,196.0,7|77,131325,57|77
D. K-8 / 751 +,Bergen,3330,Montvale Boro,125.0,67|79,127228,57|79,124.4,64|77,130876,56|77
D. K-8 / 751 +,Bergen,3760,Oakland Boro,129.3,60|79,127342,58|79,125.1,63|77,135218,62|77
D. K-8 / 751 +,Bergen,4430,River Vale Twp,186.5,12|79,138466,72|79,157.9,33|77,124541,41|77
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,119.1,72|79,143227,74|79,116.4,71|77,142796,69|77
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,171.8,23|79,157154,76|79,163.8,26|77,164133,74|77
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,141.8,48|79,114393,27|79,147.5,42|77,118278,25|77
D. K-8 / 751 +,Burlington,1420,Evesham Twp,203.3,4|79,123427,49|79,214.6,2|77,125567,45|77
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,148.2,42|79,111188,19|79,120.0,69|77,111076,13|77
D. K-8 / 751 +,Burlington,3080,Medford Twp,176.6,20|79,123069,48|79,180.7,14|77,128270,51|77
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,125.3,66|79,115163,29|79,129.8,57|77,118580,27|77
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,200.6,5|79,115198,30|79,202.8,4|77,118371,26|77
D. K-8 / 751 +,Burlington,4740,Shamong Twp,129.0,61|79,125197,52|79,125.8,59|77,128450,52|77
D. K-8 / 751 +,Burlington,5720,Westampton,195.2,8|79,113944,25|79,199.8,5|77,117533,24|77
D. K-8 / 751 +,Camden,260,Bellmawr Boro,120.3,70|79,118304,36|79,121.7,67|77,121528,33|77
D. K-8 / 751 +,Camden,330,Berlin Boro,138.3,54|79,97701,4|79,165.4,24|77,88401,2|77
