CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,ind16a,ind16b,ind17a,ind17b,ind18a,ind18b,ind19,COUNTY
3,300,58728921,36685957,30902234,1004830,4778893,7449774,6137327,6600515,5382245,6823587,3746323,0,860514,712153,Bergenfield Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,3656.4,12.9,80274,76.3,84274,173.7,143064,15.8,Bergen
3,440,18664273,10862260,9474018,183063,1205179,2923932,1747370,2450131,1761207,1792002,818491,0,611745,314983,Bogota Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1162.2,11.7,73500,78,70398,124.5,101000,12.2,Bergen
3,740,9886413,5819656,5376284,352198,91174,1496629,1356867,1358331,1154533,1193132,526521,0,18666,183291,Carlstadt Boro,Bergen,C. K-8 / 401 - 750,2,DE,,1,511.7,11.4,78407,68.9,83838,103.4,136578,10.6,Bergen
3,745,11284253,6212233,5799906,333792,78535,2085642,1356293,1334251,970258,1224601,567647,0,409011,0,Carlstadt-East Rutherford,Bergen,H. 7-12 / 9-12,5,CD,,1,561.6,12.6,93956,105.1,82684,94.8,152662,8.4,Bergen
3,890,43822246,27867705,26215690,413034,1238981,6406823,4494087,4647292,3608176,3480554,1832510,0,860430,410270,Cliffside Park Boro,Bergen,F. K-12 / 1801 - 3500,3,B,,1,3075.5,12.5,67715,88.8,97440,182.8,140000,16.7,Bergen
3,930,18071234,11891722,11108958,540835,241929,2596365,2141396,2040769,1773504,1508539,844653,0,33333,241628,Closter Boro,Bergen,D. K-8 / 751 +,2,I,,1,1146.4,12.4,87833,82.1,92355,164.3,142800,15.3,Bergen
3,990,28406204,19170160,17382433,484508,1303219,2981716,2599554,3321367,2883556,2320106,1357917,0,595979,9200,Cresskill Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,1778.8,12.8,89266,46.8,90764,136.7,134181,13.6,Bergen
3,1070,13535363,8000342,7307980,385567,306795,2432810,1946232,1507577,1266147,1492607,734658,3708,37511,27113,Demarest Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,695.4,9.3,67818,54.5,81940,115.3,150162,14.5,Bergen
3,1130,38216996,23282230,22082581,1108998,90651,4136329,3734018,5173640,4500172,4738386,2811444,0,817868,7409,Dumont Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,2463.9,11.9,81273,84.1,74078,145,139863,14,Bergen
3,1230,15049663,9937028,9375961,321451,239616,2015104,1744837,1828546,1379789,1227214,635493,0,13985,88969,East Rutherford Boro,Bergen,D. K-8 / 751 +,2,CD,,1,753,9.9,95376,73.4,74826,154.2,139725,17.7,Bergen
3,1270,8739991,4776792,4030322,487471,258999,1211832,658063,1381900,1149294,1260046,554970,1000,1310,9117,Edgewater Boro,Bergen,A. K-6,1,DE,,1,642.3,14.2,64104,170.3,80326,227,169000,17.3,Bergen
3,1345,31443652,16763294,16220652,395054,147588,5448563,4093052,5157299,4181921,3458724,1805421,0,605153,156539,Elmwood Park,Bergen,F. K-12 / 1801 - 3500,3,CD,,1,2494.9,12.9,52860,77.1,55028,193.5,112939,17.5,Bergen
3,1360,18701058,10853148,9824576,327842,700730,2196342,1766279,2643454,2451927,2154211,1116055,0,802086,454367,Emerson Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,1013.4,10.9,66950,67,72950,120.5,151055,12.8,Bergen
3,1370,51206721,28820722,24668496,592209,3560017,9721492,6656167,6406702,4982679,5419179,932092,0,811170,298408,Englewood City,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2571.9,11.1,74455,65.1,84130,145.1,147850,15.3,Bergen
3,1380,10142084,5479132,5246433,121858,110841,2476800,2081247,1081814,828151,927140,532389,0,0,205879,Englewood Cliffs Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,443.8,8.8,79487,51.1,80527,80,141488,10.7,Bergen
3,1450,85771784,52077952,48885277,1099524,2093151,14420497,12251414,9455603,8246850,8019347,2883383,79989,1417285,733567,Fair Lawn Public Schools,Bergen,G. K-12 / 3501 +,3,GH,,1,5241.8,12.2,77660,69.3,88560,194.1,162950,18.7,Bergen
3,1470,15392271,9069787,8550503,295333,223951,2160381,1600848,2381602,2146768,1723082,755590,0,11280,0,Fairview Boro,Bergen,D. K-8 / 751 +,2,A,,1,1548.1,15.5,57645,112.7,60645,169.1,124987,12.4,Bergen
3,1550,61040598,35415875,34098503,1098622,218750,10812078,8898676,6801863,5290036,6751421,2421263,0,1054151,61821,Fort Lee Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,4069.6,12.7,75125,71.2,84375,194.2,140021,18,Bergen
3,1580,28784620,18273465,17333180,848327,91958,4891783,4271115,2605119,2424646,2953366,458419,16743,30642,40000,Franklin Lakes Boro,Bergen,D. K-8 / 751 +,2,I,,1,1153.9,8.3,80644,38.1,74956,105,156946,15.4,Bergen
3,1700,83993014,52925269,51888284,944961,92024,12879093,10881341,9026133,8128088,8331148,4977166,0,698384,341632,Garfield City,Bergen,G. K-12 / 3501 +,3,B,1,1,4576,10.6,67000,64,78550,136.8,162830,15.1,Bergen
3,1760,43009760,24111563,21090591,660437,2360535,7423056,4593185,5579407,4841928,4919589,1054941,0,961784,575205,Glen Rock Boro,Bergen,F. K-12 / 1801 - 3500,3,J,,1,2541.8,11.5,77269,58.2,76967,149.3,151250,15.5,Bergen
3,1860,94982632,57715813,54913060,1405766,1396987,16357218,12897016,9822290,8053872,9667792,4697595,13675,1394373,384052,Hackensack City,Bergen,G. K-12 / 3501 +,3,CD,,1,5187.2,12.5,95695,70.8,104325,168.2,169918,15.8,Bergen
3,2050,11870665,7422380,7035981,124417,261982,2071723,1431289,1342929,1083062,973317,312782,0,60317,22266,Harrington Park Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,551.8,10,79499,55,68574,139,144487,16.5,Bergen
3,2080,28282248,16779384,15894856,296377,588151,4546802,3793060,3033021,2459472,3103474,1413784,0,809402,92416,Hasbrouck Heights Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,1710.2,11.7,80175,76.6,86175,130.2,133304,12.9,Bergen
3,2090,8425743,4920039,4624677,119100,176262,1510918,1169181,937853,713106,1040627,456881,0,16306,4419,Haworth Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,401.9,9.6,61405,46.1,55361,98,118700,12.4,Bergen
3,2180,21158843,12708041,12454831,237846,15364,4047574,2850847,2089296,1624081,2288439,570158,0,20543,0,Hillsdale Boro,Bergen,D. K-8 / 751 +,2,GH,,1,1071.9,8.9,75194,58,84332,134.1,150418,17.4,Bergen
3,2200,9671392,5688480,5568372,90647,29461,1654073,1570533,1345631,1113665,979109,411983,0,4100,15358,Ho Ho Kus Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,589.9,12.1,81402,65.7,80652,97.5,131138,9.6,Bergen
3,2620,30191826,17043202,16562393,477638,3171,4451850,4318993,4079192,3466659,3741711,2641222,0,782651,0,Leonia Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2025.9,11.8,64385,71.1,71580,133.5,131378,13.2,Bergen
3,2710,13810111,8390047,7586580,528540,274927,2153668,1469745,1745739,1428553,1503279,705708,0,12284,99464,Little Ferry Boro,Bergen,D. K-8 / 751 +,2,CD,,1,808.4,10.5,76241,135,66059,115.7,135500,11.9,Bergen
3,2740,39879593,23058668,21482900,903703,672065,6730174,4826687,5144069,4429332,4094292,2125536,0,852390,427988,Lodi Borough,Bergen,F. K-12 / 1801 - 3500,3,B,,1,2931,13.2,58948,68.2,76058,124.4,142064,11.2,Bergen
3,2860,36607383,21605662,20730838,474428,400396,4676609,4087017,4977344,4173782,4201243,2430197,9500,973182,255901,Lyndhurst Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2464,13.2,58505,79.7,61035,136.2,128000,12,Bergen
3,2900,56306498,30426972,28355186,772585,1299201,11173110,9161004,6295721,4889018,6816108,766998,0,1466560,450589,Mahwah Twp,Bergen,F. K-12 / 1801 - 3500,3,I,,1,2737.4,10.1,72641,65.5,78191,103.9,149173,11.9,Bergen
3,3060,13448236,8860870,8113613,640890,106367,1934926,1508131,1321037,1083555,1284829,638324,0,28810,267206,Maywood Boro,Bergen,D. K-8 / 751 +,2,FG,,1,927.7,12.3,66655,68.7,59305,189.6,128690,18.1,Bergen
3,3170,19420530,11288042,10807275,288563,192204,3079062,2462905,2496847,2318486,1878874,1111775,0,640119,12138,Midland Park Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,840.9,8.4,65875,43.5,75750,105.6,138182,15.1,Bergen
3,3330,15594913,10006020,9658418,281364,66238,2277240,1693730,1873473,1752912,1408971,304335,0,26915,130419,Montvale Boro,Bergen,D. K-8 / 751 +,2,I,,1,929,10.8,77082,85,75757,116.9,143239,12.2,Bergen
3,3350,5857935,3475393,3298456,105183,71754,1287020,436233,533858,425104,509224,264363,25000,22464,38361,Moonachie Boro,Bergen,B. K-8 / 0 - 400,2,B,,1,348.2,10.3,60680,204.7,91643,116,105568,11.9,Bergen
3,3550,34177394,18853399,18121195,548856,183348,5417381,4644894,4674640,4087345,4077316,2250116,0,1049333,133098,New Milford Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,1978.7,11.9,67588,60.5,68756,133.6,141487,13.5,Bergen
3,3600,24075463,14290564,13308854,709060,272650,3057014,2306011,2932102,2683663,3217379,1683652,0,557565,117689,North Arlington Boro,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,1893.9,13.2,58850,72.6,57950,134.4,134916,12,Bergen
3,3700,24459920,14061572,13183372,473246,404954,3881441,3485099,2520770,2160847,2584614,1220376,3990,1353061,502630,Northern Highlands Reg,Bergen,H. 7-12 / 9-12,5,J,,1,1358.8,12.8,85675,79.3,100845,93.4,133000,8.5,Bergen
3,3710,49921704,28896777,25911348,452459,2532970,9004692,7975752,4781898,3924159,4583887,2667046,0,2592364,268067,Northern Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,2111.4,9.5,115110,35.7,99975,80.1,148476,10.6,Bergen
3,3730,9228093,5343825,5004479,324404,14942,2020691,1352204,1002113,752736,813062,254722,0,45943,211282,Northvale Boro,Bergen,C. K-8 / 401 - 750,2,FG,,1,519.2,10.8,78082,69.9,70505,103.8,129400,11.1,Bergen
3,3740,8797011,5164145,4798732,324564,40849,1661106,1443383,1084373,911286,878754,521641,5196,3437,0,Norwood Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,611.1,12.2,66667,60.8,79192,101.3,111620,10,Bergen
3,3760,27232937,16464627,15875419,513460,75748,4921269,3792160,3205937,2839136,2567228,1627906,0,26005,284394,Oakland Boro,Bergen,D. K-8 / 751 +,2,I,,1,1287,9.5,70359,49.1,81755,98.9,128737,12.4,Bergen
3,3850,11632764,7190105,6868367,191138,130600,1928777,1712039,1250339,1086694,1205377,509708,0,58167,51606,Old Tappan Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,667.2,11,91640,52.5,80966,108.5,127889,11.9,Bergen
3,3870,10927863,6742842,6447994,130397,164451,1840964,1431587,1182433,1038562,1157408,595597,0,4217,10275,Oradell Boro,Bergen,A. K-6,1,I,,1,738.3,11.3,70580,81.6,79764,104.9,114999,10.6,Bergen
3,3910,22565050,15097227,14696171,204769,196287,2165675,1812230,3093668,2457524,1787728,1087021,0,413728,20110,Palisades Park,Bergen,E. K-12 / 0 - 1800,3,CD,,1,1692.3,10.6,62928,91.1,63518,199.2,106916,21.1,Bergen
3,3930,70950641,39930058,37771748,2041969,116341,11929948,9112406,8153137,7387882,9518229,5788044,0,1242150,704144,Paramus Boro,Bergen,G. K-12 / 3501 +,3,GH,,1,3597.2,10.9,70870,55.8,79545,133.2,159495,14.6,Bergen
3,3940,27062477,14404107,13593588,666269,144250,6305043,5373546,2862902,2426268,2561244,1240446,30000,885190,312223,Park Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,1220,9.8,79604,45.8,97549,87.4,149207,10.8,Bergen
3,3960,44069618,25211586,22614428,284911,2312247,7225829,6259517,4131265,3587023,5235647,2959623,1919,2247629,202335,Pascack Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,1899.9,11.2,101825,60,96000,91.5,166267,9.7,Bergen
3,4300,44940863,23673546,21981711,586437,1105398,7319001,6518695,5073337,4094534,5847126,2661003,0,2965226,109173,Ramapo-Indian Hill Reg,Bergen,H. 7-12 / 9-12,5,I,,1,2201.7,10.1,72281,75.9,78925,91.8,143657,10.3,Bergen
3,4310,54169372,32707748,30070528,2273644,363576,9003347,6886438,4675724,3331823,6103209,2940895,140000,1478163,118262,Ramsey Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,2578.6,10,89905,58.2,98100,131.6,149191,15.4,Bergen
3,4370,34540916,19942600,19373372,240393,328835,7745860,7180687,3488659,2754680,2757482,1172578,0,538030,528706,Ridgefield Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1614.2,10.3,80103,44.2,103484,100.9,123891,12.1,Bergen
3,4380,35158675,21282174,19726914,1501710,53550,4906334,4335005,4783588,3682808,2933668,283560,0,932621,209355,Ridgefield Park Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2255.4,12,82801,73.2,91501,117.7,128338,11.4,Bergen
3,4390,91564859,53741938,51113844,1031168,1596926,17619572,14843452,8391208,7114112,10300320,473094,0,1519230,506084,Ridgewood Village,Bergen,G. K-12 / 3501 +,3,J,,1,5545,12.9,92852,76.1,101380,179.5,168752,16.3,Bergen
3,4405,28570079,17070204,16110942,401737,557525,4044814,3592988,3521470,2969859,2465908,1337644,0,1460938,116982,River Dell Regional,Bergen,H. 7-12 / 9-12,4,I,,1,1584.8,11.5,89598,79,107355,131.6,160176,13.1,Bergen
3,4410,18013235,11849919,11314793,296501,238625,2358002,2060844,2192037,1965319,1613278,969754,0,0,0,River Edge Boro,Bergen,A. K-6,1,I,,1,1229.6,13,65692,73,73692,150.5,160334,13.6,Bergen
3,4430,21180208,12170752,11374453,621352,174947,3641244,2787623,2813196,2164984,2413827,1231707,0,141190,263782,River Vale Twp,Bergen,D. K-8 / 751 +,2,I,,1,1047.7,11.2,96305,74.7,71505,146.3,134378,15,Bergen
3,4470,8546940,5123241,4811805,49607,261829,1552484,1324249,1013360,782585,837833,451945,0,15087,126676,Rochelle Park Twp,Bergen,C. K-8 / 401 - 750,2,FG,,1,486.9,11.1,77370,52.6,68820,100.8,110869,11,Bergen
3,4600,39335635,22932555,21616757,620373,695425,5526388,4962884,5503393,4821174,4221546,1580567,112697,958799,230238,Rutherford Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2479.1,11.4,71889,71.8,94138,135.9,155148,13.8,Bergen
3,4610,28006720,15515004,14459574,544210,511220,5246843,4328238,3608479,2843144,2941621,1458802,0,641627,27069,Saddle Brook Twp,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1660.7,11.1,68990,46,75290,138.1,128990,15.5,Bergen
3,4620,4018824,1781590,1713638,18429,49523,1387124,1105504,459497,284016,390613,232229,0,0,0,Saddle River Boro,Bergen,A. K-6,1,J,,1,130.6,7.6,64173,46.8,66712,37.2,108600,5.7,Bergen
3,4870,5205429,3056055,2757498,81946,216611,934125,777497,471943,315883,669977,405388,17222,56108,4981,South Hackensack Twp,Bergen,B. K-8 / 0 - 400,2,CD,,1,265.2,11.6,81072,82.4,71110,118.3,75010,11.6,Bergen
3,5150,76867703,45505846,41419530,1067247,3019069,13783724,9754363,7420121,5895160,9030720,2891908,0,1095736,615734,Teaneck Twp,Bergen,G. K-12 / 3501 +,3,GH,,1,3593.8,9.9,80000,57.6,91000,105.9,140788,12.5,Bergen
3,5160,64332067,39204568,37090870,818374,1295324,10595030,8248618,7104060,6274546,5985926,3454689,25000,1390676,199106,Tenafly Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,3525.4,11.2,87109,77.5,91529,171.3,162423,17.6,Bergen
3,5330,22502828,13271459,12255705,1013409,2345,3874387,3578854,2477114,2052279,2769930,1485045,0,109938,241006,Upper Saddle River Boro,Bergen,D. K-8 / 751 +,2,J,,1,1106.7,9.8,67125,58,81304,110.2,157176,13.2,Bergen
3,5410,25986232,16502745,15833724,563262,105759,3105807,2927236,3579378,3122994,2025934,1221166,0,749818,259825,Waldwick Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,1599,11.2,66080,77.1,74795,133,136332,13.6,Bergen
3,5430,16491477,9200703,8973750,226953,0,2576316,2378814,1884589,1685227,2132064,405327,0,697805,191463,Wallington Boro,Bergen,E. K-12 / 0 - 1800,3,B,,1,1171.5,13.4,63665,73.1,62565,124,127519,11,Bergen
3,5755,47977152,27157646,26325351,535435,296860,9445614,7484705,5651910,4880513,4479798,2577384,0,1208131,263017,Westwood Regional,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2767.8,10.8,72065,56.3,70380,145.7,137776,16.1,Bergen
3,5830,16778181,9777104,9493285,234787,49032,2267529,1897366,2554624,2162916,1739315,1069158,0,436928,0,Wood-Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,1172.6,12.1,67345,70.1,60065,149.1,126310,14.5,Bergen
3,5880,14094120,8629893,8089902,389550,150441,2218684,1972253,1628253,1465744,1574207,454936,0,39663,35406,Woodcliff Lake Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,697.2,8.8,65331,53,78611,114.8,146059,15.3,Bergen
3,5920,35794197,20367579,19034994,1208421,124164,7165669,5893127,4330423,3789937,3800050,697452,38500,88955,153572,Wyckoff Twp,Bergen,D. K-8 / 751 +,2,I,,1,1912.6,10.5,75138,58.9,95738,159.1,178223,17.9,Bergen
5,200,,,,,,,,,,,,,,,Bass River Twp,Burlington,A. K-6,1,CD,,1,,,,,,,,,Burlington
5,380,5484435,3193848,2978668,98914,116266,1266990,1070469,467274,393006,534089,231570,0,3747,15125,Beverly City,Burlington,B. K-8 / 0 - 400,2,B,,1,322.4,8.9,58452,78.3,70058,73.6,123743,9.1,Burlington
5,475,35805493,18628734,17726625,649511,252598,6847999,5156600,3748928,3216864,4778418,2801457,0,903672,10000,Bordentown Regional,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2250.9,12,69347,60.1,78270,123.3,128482,12.3,Burlington
5,600,29938199,17479274,16157980,440372,880922,5721421,5048056,3034895,2530717,3105621,1524191,0,536063,381562,Burlington City,Burlington,E. K-12 / 0 - 1800,3,B,1,1,1676.2,10.1,72790,63.2,69121,137.9,118875,15.8,Burlington
5,605,39612017,20913474,19897337,271540,744597,7842189,7065319,4071991,2671418,3954365,2090104,2410079,307666,171031,Burlington Co Spec Serv,Burlington,I. CSSD,7,,,1,526.6,4.1,66264,4.7,71788,38.1,101807,17.4,Burlington
5,610,33272238,17540407,15917180,474129,1149098,4229535,3847782,4583688,2925315,5388046,2377754,480000,1033058,231354,Burlington Co Vocational,Burlington,J. VOC,8,,,1,2118.6,14.3,72931,101,74514,193.2,144779,15.4,Burlington
5,620,56622611,35612476,31827964,631893,3152619,10234987,5987991,4454588,3126104,5487223,490501,0,832740,877229,Burlington Twp,Burlington,G. K-12 / 3501 +,3,FG,,1,3583.3,10.8,72455,84,83555,156.1,137541,16.3,Burlington
5,830,11112398,6346331,5927962,311466,106903,2316016,1680184,1224369,950688,1196182,747958,0,4052,28824,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,713.3,10.4,66402,71.7,67902,92.5,109049,10.1,Burlington
5,840,40853885,23657339,22530287,913445,213607,6714160,6089142,4365497,3795975,4362998,1982598,0,1429245,225574,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2719.6,12.3,77316,89.4,77543,139.6,118152,12.9,Burlington
5,1030,5376531,2940950,2830632,10152,100166,969833,645979,822048,543802,640475,404261,0,0,0,Delanco Twp,Burlington,B. K-8 / 0 - 400,2,CD,,1,392.8,14,66622,84.7,54380,132.7,108979,11,Burlington
5,1060,42473769,26355299,24597366,1316692,441241,7080590,5942946,3569220,2898399,4596050,996623,0,854333,35714,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2894.1,12,65050,83.3,65735,153.5,118694,14.7,Burlington
5,1250,7824256,4732540,4341887,142275,248378,1259436,1095499,1143070,966362,665736,211782,0,23474,2999,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,540.9,11.9,75264,70.3,66274,119.1,91237,11.7,Burlington
5,1280,13171353,8180067,7446272,85082,648713,2272791,1976607,1561210,1101499,1064357,690700,0,43969,250443,Edgewater Park Twp,Burlington,D. K-8 / 751 +,2,DE,,1,879.8,12.7,70857,84.8,71257,154,115839,14,Burlington
