GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,1513467,-356074,1157393,544203
B. K-8 / 0 - 400,Burlington,4460,Riverton,1180210,125899,1306109,52831
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,-68671,426023,356421,374470
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,605957,46913,652870,-59677
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,1253247,-21874,1231373,39550
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,1410205,1680866,3091071,382349
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,3088604,712257,3800861,938960
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,4761448,1241434,6002882,1296980
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,1273293,65733,1339026,172851
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,3875991,1111630,4987621,-17174
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,1099237,1977,1101214,-150210
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,3166982,-454052,2712930,857164
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,616236,-19405,596831,186572
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,1107437,-18266,1089171,274830
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,1256492,166181,1422673,63595
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,215161,234857,450018,290131
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,1661922,168247,1830169,238605
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,634474,272077,906551,75148
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,2315264,32892,2348156,402827
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,1429536,111074,1540610,1342269
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,2396239,755533,3151772,927704
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,1132154,122594,1254748,156539
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,551721,26572,578293,281898
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,1593860,527185,2121045,760463
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,5079155,316915,5396070,446733
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,2655014,-66402,2588612,519094
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,2083416,548516,2631932,300557
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,568375,59243,627618,76434
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,730080,24276,754356,495170
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,1869743,751981,2621724,1078750
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,3371089,311284,3682373,819337
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,3286456,456732,3743188,351855
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,1583825,-184636,1399189,151148
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,1421693,-161569,1260124,103786
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,1767154,-162624,1604530,-1275475
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,659927,170074,830001,-25105
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,1829361,363729,2193090,-162027
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,2102953,53481,2156434,378313
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,3735663,-240875,3494788,432482
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,2518727,-274602,2244125,412431
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,3267578,519494,3787072,299700
B. K-8 / 0 - 400,Morris,460,Boonton Twp,1836231,182039,2018270,1087636
B. K-8 / 0 - 400,Morris,2010,Harding Township,1959249,-732941,1226308,938546
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,3716953,-436186,3280767,807656
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,1203391,177211,1380602,316111
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,2778710,340476,3119186,776580
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,830413,115262,945675,90145
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,-542189,809652,267463,675847
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,1615600,319230,1934830,373652
B. K-8 / 0 - 400,Salem,60,Alloway Twp,1844310,370722,2215032,332974
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,1738437,261698,2000135,434952
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,1449251,75705,1524956,186572
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,1976211,292963,2269174,173915
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,1433792,776,1434568,392986
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,1763681,-46736,1716945,75171
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,1158863,655291,1814154,106653
B. K-8 / 0 - 400,Sussex,1800,Green Twp,1194891,-15664,1179227,680138
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,2198965,483243,2682208,61109
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,1735325,36488,1771813,257717
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,969116,1865535,2834651,1389137
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,835082,494255,1329337,410918
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,848944,48485,897429,717641
B. K-8 / 0 - 400,Union,1710,Garwood Boro,1992800,-825100,1167699,-70379
B. K-8 / 0 - 400,Union,5810,Winfield Twp,490061,196046,671095,107353
B. K-8 / 0 - 400,Warren,70,Alpha Boro,1209386,63413,1272799,88716
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,1455431,231462,1686893,114956
B. K-8 / 0 - 400,Warren,2250,Hope Twp,2036148,-113422,1922726,43738
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,1323066,125160,1448226,190546
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,2191069,129476,2320545,188583
B. K-8 / 0 - 400,Warren,5780,White Twp,2048285,243265,2291550,453957
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,6621798,2508780,9130578,350001
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,1859656,288357,2148013,215828
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,3785013,386913,4171926,422242
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,3636523,897051,4533574,937644
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,6541921,319818,6861739,-232643
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,5056944,1301984,6358928,1309494
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,3204916,-8222,3196694,1347359
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,1561163,71209,1632372,256463
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,2332887,229468,2562355,548587
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,3448848,51937,3500785,-158979
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,2371944,-867576,1504368,981204
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,18235235,2185348,20420583,3440974
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,2295834,415167,2711001,91708
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,4409998,-399673,4010325,2308065
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,1056695,233036,1289730,685761
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,2271365,585078,2856443,791794
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,1664095,571973,2236068,716092
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,4618753,1030280,5649033,1019879
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,1879751,748337,2628088,1049558
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,3264273,884363,4148636,464562
C. K-8 / 401 - 750,Camden,190,Barrington Boro,2708484,239069,2947553,380718
C. K-8 / 401 - 750,Camden,340,Berlin Twp,2269195,-459419,1809776,532132
C. K-8 / 401 - 750,Camden,880,Clementon Boro,2754498,-38948,2715550,612487
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,2412533,432743,2845276,1011048
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,1714594,835617,2550211,1412503
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,2152189,272271,2424460,169908
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,2228151,732467,2960618,896034
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,1528568,916258,2444826,1475773
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,309324,-249419,59905,220058
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,2630303,-820788,1809515,335197
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,2318667,352835,2671502,535071
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,3258336,263137,3521473,-1107447
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,3696662,157362,3854024,605487
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,4966675,589714,5556389,521452
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,4648904,-115643,4533261,35851
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,4608096,91,4608187,1090286
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,3038448,-16482,2930907,1118229
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,2511483,589434,3100917,1406039
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,3229817,528326,3758143,998917
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,1432309,16754,1449063,453786
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,1129192,-23169,1105972,983969
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,4914546,-211241,4703305,-45719
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,1623342,424976,2048318,660806
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,3357303,1410006,4767309,1656190
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,2832186,749703,3570807,2063586
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,4134397,-18935,4115462,77221
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,2368905,41014,2356381,721618
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,7047383,2179723,9227106,1495428
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,4304189,918933,5223122,1040304
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,1034911,-33094,1001817,371249
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,3823483,1918670,5742153,2233550
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,3485815,1005744,4491559,1518219
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,5114160,-841978,4272182,-300284
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,2531708,-433292,2098416,788825
C. K-8 / 401 - 750,Sussex,90,Andover Reg,3134021,923848,4057869,1127443
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,2511008,-715881,1795127,-7642
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,3018231,16894,3035125,631288
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,4240105,963010,5203115,1467000
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,2677295,-436515,2240780,295826
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,769174,88297,857471,-50994
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,1994227,864947,2859174,1353928
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,1040151,137250,1177401,210105
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,4832119,1460038,6292157,1064287
D. K-8 / 751 +,Atlantic,10,Absecon City,1910297,596040,2506337,1560717
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,15226297,-824788,14401509,1382507
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,5605959,2554525,8160484,1686412
D. K-8 / 751 +,Atlantic,2680,Linwood City,2777376,535947,3313323,442810
D. K-8 / 751 +,Atlantic,3720,Northfield City,2156081,180790,2336871,523395
D. K-8 / 751 +,Atlantic,4800,Somers Point City,2164547,1167959,3332506,1507053
D. K-8 / 751 +,Bergen,40,Allendale Boro,10922499,311407,11233906,1257929
D. K-8 / 751 +,Bergen,930,Closter Boro,4382095,992994,5375089,2217612
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,2495556,1352481,3848037,1749632
D. K-8 / 751 +,Bergen,1470,Fairview Boro,4833991,2109295,6943286,5310214
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,5684915,976084,6660999,1830925
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,3377634,1004933,4382567,983272
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,1257453,584049,1841502,2053548
D. K-8 / 751 +,Bergen,3060,Maywood Boro,2352842,339603,2692445,1388505
D. K-8 / 751 +,Bergen,3330,Montvale Boro,3214922,471444,3686366,601066
D. K-8 / 751 +,Bergen,3760,Oakland Boro,5729374,-187497,5541877,2012500
D. K-8 / 751 +,Bergen,4430,River Vale Twp,7214648,1675658,8890306,668077
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,5623519,1267823,6891342,1054869
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,7873009,2478312,10351321,1666802
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,2694934,-291359,2403575,700821
D. K-8 / 751 +,Burlington,1420,Evesham Twp,6304307,415294,6719601,1557060
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,7467938,1393892,8861830,-31506
D. K-8 / 751 +,Burlington,3080,Medford Twp,6658690,889376,7548066,2590484
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,9235079,1417184,10652263,381756
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,9001238,245739,9246977,2777500
D. K-8 / 751 +,Burlington,5720,Westampton,4473913,175840,4649753,672303
D. K-8 / 751 +,Camden,260,Bellmawr Boro,1712474,644326,2421041,70965
D. K-8 / 751 +,Camden,330,Berlin Boro,1771063,267442,2038505,425735
D. K-8 / 751 +,Camden,1780,Gloucester Twp,20289135,-2057520,18231615,8176251
D. K-8 / 751 +,Camden,4590,Runnemede Boro,3174532,-345840,2828692,561778
D. K-8 / 751 +,Camden,5080,Stratford Boro,2289133,1897791,4186924,2502403
D. K-8 / 751 +,Camden,5400,Voorhees Twp,30257521,4829864,35087385,3330797
D. K-8 / 751 +,Cape May,5340,Upper Twp,10492724,81368,10574092,1987559
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,3339017,147018,3486035,921810
D. K-8 / 751 +,Gloucester,2750,Logan Twp,4469491,381561,4851052,984531
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,3579873,-151846,3428027,2580354
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,4229581,158667,4388248,1395014
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,3641823,1508079,5149902,2678706
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,7146562,932079,8078641,767843
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,4549393,449734,4479127,1842802
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,6398352,233011,6631363,515567
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,4813950,298931,5112881,55505
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,3691845,357573,4049418,297389
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,5237703,-365428,4872275,542201
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,13645485,4412246,18057731,3301588
D. K-8 / 751 +,Monmouth,2290,Howell Twp,30561938,8325502,38887440,8285613
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,3609863,789798,4399661,448246
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,16977323,3574841,20552164,3462073
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,12753271,2578842,15332113,184777
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,3476328,1850409,5326737,2047874
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,6832524,994692,7827216,2561723
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,3902691,1117342,5020033,549156
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,14018062,1456287,15474349,868547
D. K-8 / 751 +,Morris,820,Chester Twp,7492440,-276225,7216215,686459
D. K-8 / 751 +,Morris,1090,Denville Twp,7586441,1745565,9332006,2378500
D. K-8 / 751 +,Morris,1190,East Hanover Twp,3610304,392691,4002995,1965325
D. K-8 / 751 +,Morris,1530,Florham Park Boro,1838550,626982,2465532,1322247
D. K-8 / 751 +,Morris,2000,Hanover Twp,2158870,549637,2708507,1022187
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,3190668,462042,3652710,228195
D. K-8 / 751 +,Morris,4000,Long Hill Twp,3048343,982532,4030875,1675198
D. K-8 / 751 +,Morris,4490,Rockaway Twp,11784629,3936285,15720914,2720379
D. K-8 / 751 +,Morris,5520,Washington Twp,4739902,1882668,6622570,1047103
D. K-8 / 751 +,Passaic,1920,Haledon Boro,1473906,915520,2389426,940253
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,5383828,328455,5712283,-419177
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,2647035,-631223,2015812,424075
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,3634681,893030,4527711,2065042
D. K-8 / 751 +,Passaic,5200,Totowa Boro,7776493,2670048,10446541,2841522
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,2065917,542296,2608213,1223120
D. K-8 / 751 +,Passaic,5690,Woodland Park,2457714,-43218,2414496,563594
D. K-8 / 751 +,Somerset,510,Branchburg Twp,10567059,1703111,12270170,1711642
D. K-8 / 751 +,Somerset,5470,Warren Twp,9482714,2285278,11767992,-396571
D. K-8 / 751 +,Sussex,640,Byram Twp,4363565,1045480,5409045,867588
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,5447304,1075711,6523015,1968413
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,5474277,762213,6236490,642596
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,4286316,410295,4696611,996788
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,3655712,545210,4200922,1560373
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,6216110,-443547,5772563,736550
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,3744223,76022,3820245,786457
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,2623535,496337,3119872,1100449
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,2899720,1337422,4237142,2472208
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,10163888,1510110,11673998,-1024042
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,6391320,2886390,9277710,1196901
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,769468,784949,1554417,2217120
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,5330156,2630201,7960357,3403795
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,3454082,618885,4072967,1422969
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,2511822,645283,3157105,1187652
E. K-12 / 0 - 1800,Burlington,600,Burlington City,4772113,2894702,7666815,2322057
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,3893930,470948,4364878,1242844
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,4682661,425482,5108143,634509
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,2310084,319220,2629304,1210633
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,689577,894736,1584313,1679085
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,2527602,997924,3525526,905117
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,4579399,658593,5237992,1484224
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,4587217,849916,5437133,1324597
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,1532628,-29414,1503214,1661854
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,2488434,1891950,4380384,1787360
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,2019272,1260092,3279364,1422283
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,6370641,818911,7189552,2554130
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,63387,1622046,1685433,3592839
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,4532294,-280463,4251831,-731102
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,872176,836464,1708640,2463986
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,2294641,953006,3247647,2008144
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,993585,501555,1495140,1256293
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,8359014,1615965,9974979,1780832
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,11479405,163457,11642862,781662
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,2303299,-1104061,1199238,3220660
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,4541157,799292,5340449,1371187
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,689762,148329,838091,4624746
E. K-12 / 0 - 1800,Morris,450,Boonton Town,622634,1161890,1784524,711572
E. K-12 / 0 - 1800,Morris,630,Butler Boro,5047831,1940513,6988344,2501438
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,4224733,273726,4498459,1555626
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,3319054,-184847,3134207,495823
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,774115,440606,1214721,1097477
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,2040218,1018076,3058294,880527
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,3454993,766551,4221544,2159050
E. K-12 / 0 - 1800,Salem,4075,Pennsville,1721177,538047,2259224,4031235
