GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
B. K-8 / 0 - 400,Burlington,4460,Riverton,90.6,40|81,56997,3|81,135.0,9|81,87724,13|81
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,84.3,47|81,115750,59|81,72.9,62|81,111368,44|81
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,107.6,20|81,91309,22|81,103.6,30|81,95950,21|81
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,114.6,14|81,123589,66|81,119.6,19|81,123589,62|81
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,51.5,70|81,85445,13|81,57.0,68|81,94814,20|81
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,124.7,11|81,101275,33|81,133.7,11|81,104275,28|81
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,98.0,28|81,70427,6|81,107.3,27|81,77500,8|81
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,25.7,81|81,107640,48|81,148.0,2|81,109793,39|81
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,47.5,73|81,119041,62|81,46.5,75|81,122553,60|81
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,30.7,80|81,107640,48|81,30.7,81|81,105529,30|81
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,62.5,67|81,112451,55|81,78.7,58|81,110882,41|81
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,72.0,64|81,92454,25|81,119.0,20|81,87702,12|81
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,90.7,39|81,105060,41|81,122.3,16|81,60000,3|81
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,83.0,49|81,91650,24|81,157.0,1|81,112532,47|81
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,43.0,77|81,89500,18|81,38.0,78|81,92185,16|81
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,92.7,34|81,99711,27|81,97.8,39|81,101706,23|81
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,47.7,71|81,100000,28|81,41.0,77|81,117500,52|81
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,94.5,32|81,130412,75|81,105.5,28|81,133719,75|81
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,61.2,68|81,64800,4|81,47.0,74|81,77250,6|81
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,112.0,17|81,110286,53|81,121.7,17|81,109181,38|81
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,89.0,41|81,125000,69|81,99.0,36|81,125000,66|81
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,45.0,76|81,115000,58|81,42.0,76|81,121993,58|81
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,92.2,35|81,107337,47|81,91.9,47|81,107337,35|81
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,87.6,43|81,105462,42|81,103.4,31|81,123713,64|81
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,87.6,43|81,130699,76|81,92.1,46|81,135927,77|81
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,127.0,10|81,128750,73|81,126.5,15|81,120545,57|81
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,108.0,19|81,112200,54|81,119.0,20|81,115117,50|81
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,31.0,79|81,76250,10|81,36.8,79|81,67200,5|81
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,73.4,62|81,109225,52|81,69.4,63|81,112502,46|81
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,106.3,22|81,126500,70|81,101.9,33|81,130042,71|81
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,83.5,48|81,103000,38|81,90.9,49|81,106090,31|81
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,47.5,73|81,75245,9|81,48.6,72|81,77494,7|81
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,65.3,66|81,113076,56|81,58.8,66|81,113076,48|81
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,78.5,54|81,138441,78|81,80.0,55|81,156968,81|81
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,80.0,53|81,118676,60|81,79.5,56|81,136924,79|81
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,106.6,21|81,50000,2|81,94.0,44|81,63500,4|81
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,91.4,38|81,95000,26|81,58.2,67|81,92865,17|81
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,75.0,60|81,124491,68|81,65.0,64|81,134397,76|81
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,60.4,69|81,85860,14|81,53.0,71|81,118000,53|81
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,141.7,4|81,100000,28|81,134.6,10|81,107000,34|81
B. K-8 / 0 - 400,Morris,460,Boonton Twp,95.8,30|81,138082,77|81,98.3,37|81,136725,78|81
B. K-8 / 0 - 400,Morris,2010,Harding Township,75.3,59|81,127071,71|81,80.8,54|81,131200,73|81
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,95.3,31|81,122676,65|81,96.4,40|81,122989,61|81
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,113.2,16|81,120000,64|81,110.8,25|81,122400,59|81
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,113.5,15|81,129000,74|81,94.7,43|81,126317,67|81
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,98.5,27|81,1,1|81,132.0,12|81,123600,63|81
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,130.0,8|81,139988,79|81,108.2,26|81,132782,74|81
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,82.1,51|81,177969,81|81,141.0,6|81,142100,80|81
B. K-8 / 0 - 400,Salem,60,Alloway Twp,82.2,50|81,104500,40|81,145.5,4|81,120000,56|81
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,112.0,17|81,106794,45|81,121.0,18|81,106794,33|81
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,168.0,3|81,102000,34|81,148.0,2|81,106120,32|81
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,84.5,46|81,91090,21|81,87.0,51|81,93613,18|81
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,93.3,33|81,100477,31|81,98.0,38|81,102487,25|81
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,139.0,5|81,102398,36|81,138.5,7|81,104898,29|81
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,184.7,2|81,113553,57|81,130.0,13|81,91800,15|81
B. K-8 / 0 - 400,Sussex,1800,Green Twp,105.1,23|81,88064,17|81,96.3,41|81,111144,43|81
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,88.3,42|81,91500,23|81,103.3,32|81,97072,22|81
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,80.4,52|81,90203,20|81,91.8,48|81,24000,1|81
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,77.8,55|81,87000,15|81,60.4,65|81,94500,19|81
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,72.6,63|81,80000,11|81,74.0,60|81,80000,10|81
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,101.3,25|81,100000,28|81,99.3,35|81,102750,26|81
B. K-8 / 0 - 400,Union,1710,Garwood Boro,187.9,1|81,140107,80|81,137.2,8|81,118162,54|81
B. K-8 / 0 - 400,Union,5810,Winfield Twp,47.0,75|81,107250,46|81,47.7,73|81,111749,45|81
B. K-8 / 0 - 400,Warren,70,Alpha Boro,92.0,37|81,107942,50|81,95.0,42|81,107942,36|81
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,86.4,45|81,87633,16|81,82.2,53|81,91670,14|81
B. K-8 / 0 - 400,Warren,2250,Hope Twp,66.3,65|81,128125,72|81,73.1,61|81,128125,68|81
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,99.2,26|81,100991,32|81,113.2,23|81,128495,69|81
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,77.2,56|81,104349,39|81,79.5,56|81,129039,70|81
B. K-8 / 0 - 400,Warren,5780,White Twp,136.6,6|81,73088,7|81,144.0,5|81,78337,9|81
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,131.2,N.A.,124850,N.A.,131.0,N.A.,126745,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,115.7,N.A.,124848,N.A.,119.6,N.A.,126169,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,142.9,N.A.,130605,N.A.,144.6,N.A.,133248,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,125.5,N.A.,130000,N.A.,128.7,N.A.,132379,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,88.8,57|63,119750,34|63,103.5,45|63,120967,34|63
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,128.0,24|63,126929,41|63,128.3,24|63,131552,47|63
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,129.6,23|63,112841,27|63,125.2,26|63,116215,25|63
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,122.0,26|63,116362,31|63,113.6,39|63,132371,49|63
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,103.4,48|63,136578,52|63,87.2,56|63,138367,54|63
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,115.3,36|63,150162,62|63,117.5,35|63,159429,63|63
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,80.0,61|63,141488,57|63,67.5,62|63,132400,50|63
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,139.0,19|63,144487,59|63,123.2,28|63,144205,58|63
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,97.5,54|63,131138,49|63,96.5,54|63,125999,40|63
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,103.8,47|63,129400,45|63,131.3,23|63,127200,42|63
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,101.3,50|63,111620,23|63,101.8,46|63,119862,32|63
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,108.5,42|63,127889,42|63,101.0,47|63,128440,45|63
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,100.8,51|63,110869,22|63,137.1,22|63,116442,26|63
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,114.8,37|63,146059,61|63,119.7,33|63,150733,59|63
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,119.1,33|63,91237,3|63,149.7,13|63,94000,5|63
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,132.8,22|63,90783,2|63,141.0,18|63,90783,3|63
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,121.3,28|63,133793,50|63,96.8,52|63,87482,1|63
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,114.5,38|63,150648,63|63,114.2,36|63,152911,62|63
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,98.7,53|63,98400,8|63,97.4,51|63,98400,7|63
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,164.0,6|63,100000,12|63,166.3,8|63,105545,17|63
C. K-8 / 401 - 750,Camden,190,Barrington Boro,117.6,35|63,115172,29|63,111.2,41|63,119779,31|63
C. K-8 / 401 - 750,Camden,340,Berlin Twp,108.7,41|63,96373,7|63,105.2,43|63,98503,8|63
C. K-8 / 401 - 750,Camden,880,Clementon Boro,139.5,18|63,91750,4|63,138.0,20|63,93172,4|63
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,202.0,2|63,110013,21|63,195.0,3|63,111282,20|63
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,105.3,45|63,101250,14|63,105.8,42|63,101295,11|63
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,135.0,21|63,93169,5|63,138.5,19|63,95220,6|63
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,151.0,13|63,112671,26|63,155.5,11|63,114588,24|63
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,152.0,12|63,98913,9|63,156.0,10|63,101386,12|63
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,161.0,8|63,94787,6|63,81.8,58|63,90000,2|63
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,150.0,14|63,99081,10|63,147.7,14|63,99081,9|63
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,120.0,30|63,102578,15|63,117.8,34|63,107886,19|63
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,92.8,55|63,124869,39|63,100.7,48|63,104958,15|63
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,167.0,5|63,140000,56|63,170.7,7|63,125000,38|63
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,124.9,25|63,136590,53|63,144.5,16|63,142147,57|63
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,119.5,31|63,129950,47|63,123.8,27|63,133849,53|63
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,77.6,62|63,113997,28|63,80.0,59|63,118569,28|63
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,119.3,32|63,123500,36|63,120.4,30|63,127884,43|63
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,110.3,39|63,136358,51|63,100.0,49|63,140449,55|63
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,169.7,4|63,124293,37|63,125.8,25|63,121833,35|63
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,91.4,56|63,99534,11|63,67.0,63|63,99534,10|63
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,110.3,39|63,124397,38|63,113.3,40|63,123539,36|63
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,162.5,7|63,105000,16|63,170.8,6|63,117500,27|63
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,104.7,46|63,86692,1|63,82.3,57|63,101505,13|63
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,80.5,60|63,136992,55|63,79.2,60|63,140828,56|63
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,148.4,15|63,142575,58|63,154.2,12|63,151258,61|63
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,88.6,58|63,144933,60|63,96.7,53|63,150965,60|63
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,102.0,49|63,122780,35|63,113.8,38|63,126955,41|63
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,137.6,20|63,129150,44|63,137.6,21|63,133024,51|63
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,121.8,27|63,117479,33|63,98.2,50|63,105461,16|63
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,99.2,52|63,111870,24|63,95.5,55|63,124751,37|63
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,161.0,8|63,136635,54|63,120.0,31|63,133712,52|63
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,140.4,17|63,130040,48|63,145.4,15|63,130040,46|63
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,106.8,44|63,109400,18|63,104.8,44|63,112876,21|63
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,120.8,29|63,128450,43|63,121.8,29|63,132004,48|63
C. K-8 / 401 - 750,Sussex,90,Andover Reg,72.7,63|63,115575,30|63,68.8,61|63,118990,29|63
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,108.2,43|63,124992,40|63,114.2,36|63,128430,44|63
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,118.0,34|63,112098,25|63,119.8,32|63,119340,30|63
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,198.7,3|63,116465,32|63,195.7,2|63,119959,33|63
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,144.2,16|63,109996,20|63,173.6,5|63,113000,22|63
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,84.6,59|63,105000,16|63,141.3,17|63,113400,23|63
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,154.8,11|63,129544,46|63,174.7,4|63,106855,18|63
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,160.5,10|63,100396,13|63,166.3,8|63,103186,14|63
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,231.3,1|63,109990,19|63,233.7,1|63,125000,38|63
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,131.2,N.A.,124850,N.A.,131.0,N.A.,126745,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,115.7,N.A.,124848,N.A.,119.6,N.A.,126169,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,142.9,N.A.,130605,N.A.,144.6,N.A.,133248,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,125.5,N.A.,130000,N.A.,128.7,N.A.,132379,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,147.5,36|73,121937,19|73,150.0,30|73,126360,24|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,176.1,14|73,122810,22|73,170.3,16|73,126471,25|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,189.1,9|73,123087,23|73,178.2,7|73,124083,23|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,117.1,57|73,105000,2|73,115.7,63|73,108150,4|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,180.6,13|73,113290,6|73,174.0,11|73,113290,7|73
D. K-8 / 751 +,Atlantic,4800,Somers Point City,402.5,1|73,141692,62|73,131.7,49|73,109984,6|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,169.8,16|73,157601,72|73,175.4,9|73,164093,71|73
D. K-8 / 751 +,Bergen,930,Closter Boro,164.3,20|73,142800,64|73,168.4,17|73,146727,64|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,154.2,28|73,139725,57|73,144.8,35|73,145314,63|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,169.1,17|73,124987,28|73,153.1,27|73,120052,15|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,105.0,69|73,156946,70|73,114.4,66|73,154231,69|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,134.1,48|73,150418,66|73,133.8,46|73,150935,68|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,115.7,61|73,135500,50|73,99.4,71|73,116750,10|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,189.6,8|73,128690,34|73,185.0,6|73,132679,42|73
D. K-8 / 751 +,Bergen,3330,Montvale Boro,116.9,58|73,143239,65|73,118.1,61|73,147536,65|73
