GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31
J. VOC,Gloucester,1775,Gloucester Co Vocational,13285,3|21,12963,2|21,16018,5|21,1590,1617,1625
J. VOC,Hudson,2295,Hudson County Vocational,19046,15|21,18424,15|21,20058,14|21,2700,2660,2693
J. VOC,Hunterdon,2308,Hunterdon Co Vocational,15367,7|21,15543,9|21,10967,1|21,440,468,719
J. VOC,Mercer,3105,Mercer County Vocational,19350,16|21,18176,14|21,22306,17|21,599,625,651
J. VOC,Middlesex,3150,Middlesex Co Vocational,18531,14|21,18471,16|21,16873,8|21,2190,2158,2565
J. VOC,Monmouth,3260,Monmouth Co Vocational,19433,17|21,19510,18|21,20908,16|21,2132,2097,2129
J. VOC,Morris,3365,Morris County Vocational,13924,4|21,13784,4|21,14344,3|21,1405,1488,1570
J. VOC,Ocean,3790,Ocean County Vocational,15425,8|21,15253,7|21,12480,2|21,1572,1576,2096
J. VOC,Passaic,3995,Passaic County Vocational,19734,18|21,19385,17|21,20475,15|21,3963,4191,4524
J. VOC,Salem,4640,Salem County Vocational,12156,2|21,13181,3|21,17126,9|21,798,754,680
J. VOC,Somerset,4810,Somerset Co Vocational,28410,21|21,28197,21|21,29142,21|21,502,513,532
J. VOC,Sussex,5110,Sussex County Vocational,17042,12|21,17905,13|21,18211,10|21,753,728,733
J. VOC,Union,5260,Union County Vocational,11610,1|21,11484,1|21,16087,6|21,2171,2151,1927
J. VOC,Warren,5460,Warren County Vocational,16914,11|21,16821,11|21,18955,11|21,464,448,469
K. Charter,Statewide,N.A.,1. State average-Operating Type CHARTER,14103,N.A.,13900,N.A.,15508,N.A.,,,
K. Charter,Statewide,N.A.,2. State median-Operating Type CHARTER,13723,N.A.,13396,N.A.,15186,N.A.,,,
K. Charter,Statewide,N.A.,5. State average - All operating types,16326,N.A.,16823,N.A.,18208,N.A.,,,
K. Charter,Statewide,N.A.,6. State median - All operating types,16206,N.A.,16767,N.A.,18326,N.A.,,,
K. Charter,Atlantic,6060,Atlantic Community Charter School,16397,77|89,18664,84|90,18752,78|90,362,352,323
K. Charter,Atlantic,6104,Principle Academy Charter School,14677,59|89,13883,54|90,15918,54|90,474,526,555
K. Charter,Atlantic,7410,Charter~tech High School,16835,80|89,15756,70|90,18700,77|90,367,373,365
K. Charter,Bergen,6013,Bergen Arts And Sciences Charter School,12132,24|89,11343,19|90,13614,24|90,1162,1196,1204
K. Charter,Bergen,6430,Englewood On The Palisades Charter Schoo,13228,42|89,14350,56|90,15881,53|90,321,312,312
K. Charter,Bergen,7890,Teaneck Community Cs,16894,81|89,16138,76|90,18617,76|90,333,342,346
K. Charter,Burlington,6026,Riverbank Charter School Of Excelle,10314,7|89,11872,27|90,11573,6|90,153,154,160
K. Charter,Burlington,6076,Benjamin Banneker Prep Cs,13998,49|89,14878,62|90,15293,46|90,356,357,360
K. Charter,Camden,1799,Kipp Cooper Norcross,15894,69|89,14951,63|90,19873,82|90,1479,1770,1901
K. Charter,Camden,1801,Camden Prep,N.R.,N.R.,16037,75|90,18511,75|90,,1018,1134
K. Charter,Camden,1802,Mastery Schools Of Camden,17397,83|89,18979,86|90,17694,70|90,2629,2420,2848
K. Charter,Camden,6086,Hope Community Cs,17591,84|89,13308,44|90,16072,56|90,118,137,147
K. Charter,Camden,6107,Camden’s Promise Charter School,14156,51|89,13632,50|90,15049,44|90,2183,2133,2234
K. Charter,Camden,6232,Environment Community Cs,15364,66|89,17626,83|90,21306,87|90,202,204,174
K. Charter,Camden,6240,Freedom Prep Charter School,13024,37|89,12549,33|90,16317,57|90,838,815,806
K. Charter,Camden,7109,Leap Academy University Cs,13147,40|89,11887,28|90,13963,29|90,1521,1543,1547
K. Charter,Cumberland,6028,Vineland Public Charter School,10049,3|89,10008,5|90,9435,1|90,311,364,400
K. Charter,Cumberland,6069,Millville Public Charter School,10078,4|89,10087,6|90,11540,5|90,227,241,260
K. Charter,Cumberland,6089,Compass Academy Cs,10289,5|89,11263,18|90,11368,3|90,188,191,189
K. Charter,Cumberland,6100,Bridgeton Public Charter School,13723,45|89,13135,41|90,17104,67|90,99,110,120
K. Charter,Essex,6020,Pride Academy Charter School,14803,61|89,14753,61|90,20750,86|90,285,300,300
K. Charter,Essex,6022,Burch Charter School Of Excellence,12961,35|89,11540,20|90,12641,10|90,356,336,338
K. Charter,Essex,6029,Newark Educators Community Charter Schoo,21564,89|89,20604,89|90,17579,69|90,220,219,237
K. Charter,Essex,6053,Great Oaks Legacy Charter School,14089,50|89,15668,69|90,16624,64|90,1659,1825,2079
K. Charter,Essex,6057,Peoples Preparatory Charter School,19797,87|89,18691,85|90,21355,88|90,374,379,356
K. Charter,Essex,6058,Roseville Community Cs,21148,88|89,20751,90|90,25227,90|90,269,281,265
K. Charter,Essex,6094,Phillip's Academy Charter School,15105,64|89,14515,58|90,12909,15|90,458,475,571
K. Charter,Essex,6099,Link Community Charter School,16120,73|89,16623,77|90,19182,80|90,302,306,317
K. Charter,Essex,6109,Lead Charter School,16721,79|89,20478,88|90,20023,83|90,240,231,237
K. Charter,Essex,6110,Achieve Community Charter School,14640,58|89,11255,17|90,13320,19|90,300,358,452
K. Charter,Essex,6320,Discovery Cs,14395,53|89,15771,71|90,15416,47|90,100,99,99
K. Charter,Essex,6410,East Orange Community Cs,15288,65|89,14504,57|90,16584,62|90,465,471,454
K. Charter,Essex,6665,Gray Cs,15965,71|89,11650,25|90,14322,35|90,339,363,390
K. Charter,Essex,7210,Marion P. Thomas Cs,18039,86|89,17621,82|90,17416,68|90,1414,1414,1344
K. Charter,Essex,7290,New Horizons Comm. Cs,13474,43|89,13817,52|90,18116,73|90,537,449,416
K. Charter,Essex,7320,North Star Academy Charter School,14802,60|89,13757,51|90,15469,48|90,5916,6319,6375
K. Charter,Essex,7325,Team Academy Charter School,16389,76|89,15918,73|90,15983,55|90,4749,5236,5642
K. Charter,Essex,7730,Robert Treat Academy Cs,13896,47|89,13206,43|90,14435,37|90,688,687,687
K. Charter,Essex,7735,Maria L. Varisco-Rogers Cs,16328,75|89,14548,59|90,18334,74|90,558,558,558
K. Charter,Essex,8065,University Heights Cs,16249,74|89,15436,66|90,18905,79|90,746,743,684
K. Charter,Hudson,6030,The Ethical Community Charter School,10834,12|89,12392,31|90,15078,45|90,394,382,366
K. Charter,Hudson,6036,Hola Hoboken Dual Lang Cs,11521,16|89,11640,24|90,12821,13|90,407,404,416
K. Charter,Hudson,6064,Dr Lena Edwards Academic Charter School,12974,36|89,13407,47|90,16415,59|90,392,389,383
K. Charter,Hudson,6082,Beloved Community Charter School,11904,22|89,13097,39|90,11438,4|90,1198,1315,1435
K. Charter,Hudson,6093,Jersey City Global Cs,8868,1|89,9715,3|90,11948,7|90,468,499,461
K. Charter,Hudson,6103,Empowerment Academy Charter School,10362,8|89,11606,22|90,13221,18|90,718,833,920
K. Charter,Hudson,6105,Hudson Arts And Science  Charter School,12227,26|89,11060,15|90,13582,23|90,800,763,801
K. Charter,Hudson,6420,Elysian Cs Of Hoboken,13715,44|89,13867,53|90,14434,36|90,288,287,288
K. Charter,Hudson,6720,Hoboken Cs,14569,57|89,15663,68|90,16561,60|90,297,298,298
K. Charter,Hudson,6910,Jersey City Comm. Cs,9846,2|89,10187,8|90,14170,32|90,580,589,590
K. Charter,Hudson,6915,Jersey City Golden Door Charter School,11278,14|89,10999,14|90,12665,12|90,560,577,607
K. Charter,Hudson,7115,Learning Community Cs,11415,15|89,11557,21|90,10401,2|90,592,592,632
K. Charter,Hudson,7830,Soaring Heights Cs,10293,6|89,10370,9|90,12053,8|90,269,272,325
K. Charter,Hudson,8060,University Academy Cs,15690,68|89,15509,67|90,17778,71|90,426,440,440
K. Charter,Mercer,6017,Foundation Academy Cs,12663,31|89,12856,37|90,14795,40|90,1071,1073,1092
K. Charter,Mercer,6025,Paul Robeson Humanities  Charter School,14434,55|89,12675,35|90,14960,42|90,375,430,430
K. Charter,Mercer,6183,Trenton Stem-To-Civics Cs,13842,46|89,12843,36|90,15872,52|90,598,596,600
K. Charter,Mercer,6810,International Charter School,14486,56|89,13386,45|90,14991,43|90,90,89,88
K. Charter,Mercer,7500,Pace Cs Of Hamilton,11696,19|89,12564,34|90,14267,34|90,378,418,439
K. Charter,Mercer,7540,Princeton Cs,14238,52|89,15125,64|90,15853,51|90,423,419,423
K. Charter,Mercer,7895,Achievers Early College Prep Charter Sch,12781,32|89,9562,2|90,13503,21|90,168,263,355
K. Charter,Mercer,8140,Village Cs,11524,17|89,12258,29|90,14258,33|90,358,360,352
K. Charter,Middlesex,6032,Academy For Urban Leadership Charter Sch,14822,62|89,14299,55|90,16857,65|90,549,490,468
K. Charter,Middlesex,6041,Hatikvah International Cs,11920,23|89,12275,30|90,12865,14|90,518,548,575
K. Charter,Middlesex,6635,Greater Brunswick Cs,12794,33|89,13601,48|90,16598,63|90,394,395,396
K. Charter,Middlesex,7896,Middlesex Charter School,10532,10|89,8934,1|90,13968,30|90,184,258,318
K. Charter,Monmouth,6010,Academy Charter High School,17594,85|89,19482,87|90,20246,85|90,177,152,167
K. Charter,Monmouth,6740,Hope Academy Cs,11793,20|89,12499,32|90,13892,28|90,253,250,259
K. Charter,Monmouth,7720,The Red Bank Cs,16954,82|89,16846,79|90,13974,31|90,176,179,196
K. Charter,Monmouth,7891,College Achieve Greater Asbury Park Char,16533,78|89,16765,78|90,16979,66|90,307,360,433
K. Charter,Morris,8050,Unity Cs,15984,72|89,15273,65|90,17861,72|90,233,237,239
K. Charter,Ocean,7893,Ocean Academy Charter School,13046,38|89,15857,72|90,16332,58|90,270,332,420
K. Charter,Passaic,6021,Community Charter School Of Paterso,13926,48|89,13017,38|90,20039,84|90,900,894,900
K. Charter,Passaic,6079,John P Holland Charter School,15955,70|89,17443,81|90,13368,20|90,402,462,618
K. Charter,Passaic,6080,Passaic Arts And Science Charter School,11650,18|89,13107,40|90,12243,9|90,1569,1695,1822
K. Charter,Passaic,6096,Paterson Arts And Science Charter School,13127,39|89,11617,23|90,14581,39|90,844,932,954
K. Charter,Passaic,6106,Philip’s Charter School Of Paterson,12564,28|89,11836,26|90,14886,41|90,285,360,433
K. Charter,Passaic,6230,Classical Academy Charter School Of Clif,12647,30|89,9959,4|90,12656,11|90,167,180,170
K. Charter,Passaic,7503,Paterson Cs For Sci/Tech,12600,29|89,13199,42|90,16567,61|90,1487,1534,1492
K. Charter,Passaic,7892,College Achieve Paterson Charter School,13190,41|89,13405,46|90,15471,49|90,712,961,1160
K. Charter,Salem,7897,Creativity Colaboratory Charter School,12938,34|89,13618,49|90,14513,38|90,94,143,168
K. Charter,Somerset,6018,Central Jersey College Prep Charter Scho,12150,25|89,10990,13|90,13827,27|90,1015,1213,1266
K. Charter,Somerset,6081,Thomas Edison Energysmart Charter School,10617,11|89,10763,12|90,13762,25|90,554,588,650
K. Charter,Sussex,7850,Sussex County Technology Charter School,15537,67|89,15922,74|90,19377,81|90,223,225,223
K. Charter,Union,6033,The Barack Obama Green Charter High Scho,14418,54|89,14692,60|90,15781,50|90,234,240,240
K. Charter,Union,6101,College Achieve Central Charter School,12498,27|89,11141,16|90,13550,22|90,1185,1320,1418
K. Charter,Union,6102,Cresthaven Academy Charter School,11082,13|89,10483,11|90,13777,26|90,298,374,433
K. Charter,Union,7600,Queen City Academy Cs,10465,9|89,10431,10|90,13075,16|90,322,323,324
K. Charter,Union,8010,Union County Teams Cs,11866,21|89,10180,7|90,13194,17|90,383,396,440
K. Charter,Warren,7727,Ridge And Valley Cs,15021,63|89,16936,80|90,22924,89|90,133,124,111
