GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
A. K-6,Gloucester,1330,Elk Twp,9.7,29|57,75929,55|57,10.5,18|57,74502,53|57
A. K-6,Gloucester,1590,Franklin Twp,11.0,13|57,54573,4|57,10.2,25|57,55405,3|57
A. K-6,Gloucester,2070,Harrison Twp,11.7,5|57,71837,51|57,11.8,6|57,74754,54|57
A. K-6,Gloucester,2990,Mantua Twp,9.9,25|57,64422,36|57,9.5,31|57,62148,22|57
A. K-6,Gloucester,3490,National Park Boro,10.8,15|57,58476,11|57,9.8,28|57,61579,18|57
A. K-6,Gloucester,4880,South Harrison Twp,9.8,28|57,57174,7|57,12.2,4|57,60462,13|57
A. K-6,Gloucester,5120,Swedesboro-Woolwich,10.8,15|57,68632,46|57,11.3,12|57,71123,47|57
A. K-6,Gloucester,5590,Wenonah Boro,9.9,25|57,62516,25|57,10.3,21|57,62274,23|57
A. K-6,Gloucester,5740,Westville Boro,10.5,18|57,78240,56|57,10.8,14|57,80515,56|57
A. K-6,Gloucester,5870,Woodbury Heights Boro,9.5,30|57,61405,21|57,10.1,26|57,66169,35|57
A. K-6,Hunterdon,2590,Lebanon Boro,7.1,54|57,59960,15|57,7.3,53|57,60470,14|57
A. K-6,Hunterdon,3180,Milford Boro,5.7,57|57,53682,3|57,7.9,47|57,56103,5|57
A. K-6,Monmouth,130,Atlantic Highlands Boro,8.8,37|57,83670,57|57,9.1,33|57,86445,57|57
A. K-6,Monmouth,2160,Highlands Boro,8.0,45|57,61325,20|57,7.8,48|57,65280,30|57
A. K-6,Monmouth,4520,Roosevelt Boro,7.7,48|57,60939,19|57,10.3,21|57,75729,55|57
A. K-6,Morris,3240,Mine Hill Twp,10.2,20|57,61753,23|57,10.3,21|57,63190,25|57
A. K-6,Ocean,230,Beach Haven Boro,7.9,46|57,46677,1|57,6.4,57|57,53000,2|57
A. K-6,Ocean,320,Berkeley Twp,11.4,9|57,64213,33|57,11.5,8|57,65385,32|57
A. K-6,Ocean,1150,Eagleswood Twp,8.1,42|57,61670,22|57,8.4,39|57,61570,17|57
A. K-6,Ocean,2350,Island Heights Boro,8.1,42|57,57408,8|57,8.3,40|57,56593,6|57
A. K-6,Ocean,2690,Little Egg Harbor Twp,10.7,17|57,73237,54|57,10.6,16|57,71699,48|57
A. K-6,Ocean,2760,Long Beach Island,7.0,55|57,66444,41|57,6.5,56|57,68249,38|57
A. K-6,Ocean,3800,Ocean Gate Boro,9.0,32|57,59795,14|57,8.0,45|57,61020,15|57
A. K-6,Ocean,3820,Ocean Twp,9.2,31|57,61927,24|57,10.8,14|57,62652,24|57
A. K-6,Ocean,4710,Seaside Heights Boro,9.0,32|57,71154,49|57,7.8,48|57,74004,52|57
A. K-6,Ocean,5020,Stafford Twp,12.2,4|57,60272,16|57,12.4,2|57,63383,26|57
A. K-6,Ocean,5220,Tuckerton Boro,11.0,13|57,56356,5|57,9.2,32|57,55462,4|57
A. K-6,Sussex,1630,Fredon Twp,8.1,42|57,63610,29|57,7.8,48|57,64773,29|57
A. K-6,Sussex,1980,Hampton Twp,8.2,41|57,65773,38|57,7.1,55|57,62064,21|57
A. K-6,Sussex,4650,Sandyston-Walpack Twp,8.6,39|57,63470,28|57,9.1,33|57,57500,9|57
A. K-6,Sussex,5040,Stillwater Twp,8.5,40|57,73178,53|57,8.1,44|57,69420,42|57
A. K-6,Warren,400,Blairstown Twp,7.6,49|57,63270,27|57,8.3,40|57,69070,41|57
A. K-6,Warren,1620,Franklin Twp,7.9,46|57,67520,43|57,7.8,48|57,66973,37|57
A. K-6,Warren,1670,Frelinghuysen Twp,11.7,5|57,58067,10|57,10.6,16|57,59415,11|57
A. K-6,Warren,2470,Knowlton Twp,6.9,56|57,67848,45|57,8.0,45|57,69740,45|57
A. K-6,Warren,2970,Mansfield Twp,9.0,32|57,71823,50|57,9.0,35|57,70739,46|57
A. K-6,Warren,5480,Washington Boro,11.3,10|57,60850,18|57,10.9,13|57,61515,16|57
A. K-6,Warren,5530,Washington Twp,8.7,38|57,73055,52|57,8.9,37|57,72810,50|57
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,10.2,N.A.,72348,N.A.,10.1,N.A.,73292,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,9.8,N.A.,69462,N.A.,9.8,N.A.,70585,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,11.6,N.A.,75613,N.A.,11.6,N.A.,76958,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,11.0,N.A.,72835,N.A.,10.9,N.A.,74186,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,12.6,2|81,63541,40|81,11.3,6|81,81236,78|81
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,11.0,11|81,61028,29|81,10.6,11|81,62438,25|81
B. K-8 / 0 - 400,Atlantic,3020,Margate City,8.4,51|81,96600,81|81,7.2,65|81,92100,81|81
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,9.1,31|81,61834,36|81,9.8,23|81,63836,33|81
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,9.1,31|81,58886,18|81,10.9,8|81,59443,18|81
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,6.5,75|81,69442,63|81,7.2,65|81,73051,61|81
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,9.6,25|81,61405,32|81,9.5,28|81,58540,14|81
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,10.3,15|81,60680,26|81,10.1,18|81,60825,20|81
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,11.6,8|81,81072,79|81,9.8,23|81,77697,76|81
B. K-8 / 0 - 400,Burlington,380,Beverly City,8.9,38|81,58452,14|81,9.5,28|81,59667,19|81
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,14.0,1|81,66622,51|81,13.1,1|81,75158,71|81
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,7.5,63|81,58726,17|81,9.4,31|81,64151,35|81
B. K-8 / 0 - 400,Burlington,4460,Riverton,10.8,12|81,70405,66|81,10.3,16|81,67805,51|81
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,7.0,68|81,58344,13|81,6.1,75|81,52509,2|81
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,9.1,31|81,65209,45|81,9.7,26|81,68150,52|81
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,10.2,17|81,68805,61|81,10.6,11|81,67605,50|81
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,11.9,4|81,58030,11|81,12.7,2|81,65389,38|81
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,9.9,18|81,66894,52|81,10.8,10|81,66951,48|81
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,11.9,4|81,59552,20|81,9.8,23|81,58769,15|81
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,6.1,77|81,86246,80|81,7.3,61|81,89643,80|81
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,5.9,79|81,77355,76|81,5.7,78|81,79900,77|81
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,8.8,42|81,68397,58|81,9.1,34|81,63516,32|81
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,6.8,71|81,70630,67|81,6.9,73|81,73958,65|81
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,8.3,53|81,59613,21|81,7.3,61|81,59011,17|81
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,8.7,44|81,61495,35|81,8.9,39|81,66003,41|81
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,9.8,21|81,61424,33|81,9.0,37|81,62543,26|81
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,9.6,25|81,68301,57|81,8.3,50|81,73433,62|81
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,11.3,10|81,55255,5|81,10.6,11|81,53802,4|81
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,5.2,81|81,56962,8|81,4.9,81|81,56966,11|81
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,8.7,44|81,63234,39|81,9.9,21|81,71770,60|81
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,10.3,15|81,44395,1|81,11.0,7|81,51473,1|81
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,8.2,55|81,62999,38|81,9.5,28|81,64833,37|81
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,6.1,77|81,54175,3|81,6.0,77|81,53290,3|81
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,5.7,80|81,54777,4|81,5.6,80|81,57179,12|81
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,7.1,65|81,76417,75|81,7.7,57|81,75777,72|81
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,7.9,57|81,72290,70|81,8.8,41|81,73478,63|81
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,8.4,51|81,80505,78|81,8.5,45|81,81790,79|81
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,9.8,21|81,65455,46|81,8.4,47|81,66192,43|81
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,7.1,65|81,61304,30|81,8.4,47|81,62840,30|81
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,6.7,74|81,56485,7|81,7.2,65|81,54431,5|81
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,8.9,38|81,72330,71|81,7.9,53|81,69655,57|81
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,9.7,24|81,63893,42|81,9.0,37|81,65625,40|81
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,9.6,25|81,66235,49|81,10.0,19|81,64585,36|81
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,8.0,56|81,61350,31|81,7.2,65|81,56150,9|81
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,6.9,70|81,58660,16|81,6.1,75|81,58210,13|81
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,8.7,44|81,59750,23|81,8.6,43|81,62075,24|81
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,6.8,71|81,53500,2|81,7.2,65|81,55336,6|81
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,9.1,31|81,63800,41|81,7.2,65|81,66200,44|81
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,8.9,38|81,58290,12|81,7.9,53|81,58950,16|81
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,6.8,71|81,68469,59|81,5.7,78|81,74413,69|81
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,7.3,64|81,76320,74|81,7.0,72|81,76320,73|81
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,9.0,36|81,59619,22|81,7.7,57|81,60879,21|81
B. K-8 / 0 - 400,Morris,460,Boonton Twp,8.7,44|81,68977,62|81,9.6,27|81,74571,70|81
B. K-8 / 0 - 400,Morris,2010,Harding Township,6.5,75|81,69565,65|81,7.1,71|81,70760,59|81
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,9.1,31|81,67651,53|81,8.5,45|81,68700,55|81
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,8.9,38|81,59326,19|81,8.4,47|81,64115,34|81
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,9.8,21|81,66525,50|81,8.9,39|81,68205,53|81
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,8.5,48|81,58015,10|81,11.4,5|81,69445,56|81
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,9.9,18|81,58659,15|81,10.5,14|81,62709,29|81
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,9.6,25|81,74523,73|81,9.1,34|81,74150,67|81
B. K-8 / 0 - 400,Salem,60,Alloway Twp,11.4,9|81,74488,72|81,11.6,4|81,74343,68|81
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,7.8,60|81,59967,24|81,7.7,57|81,55671,8|81
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,7.9,57|81,61450,34|81,7.6,60|81,66100,42|81
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,8.5,48|81,60919,28|81,8.3,50|81,62701,28|81
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,11.7,7|81,64985,44|81,11.7,3|81,67097,49|81
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,9.0,36|81,64062,43|81,9.3,33|81,66430,45|81
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,9.4,29|81,67939,55|81,10.3,16|81,70595,58|81
B. K-8 / 0 - 400,Sussex,1800,Green Twp,8.8,42|81,78477,77|81,8.8,41|81,76577,75|81
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,7.9,57|81,71375,68|81,9.1,34|81,74142,66|81
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,8.3,53|81,67910,54|81,8.3,50|81,66940,47|81
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,12.5,3|81,68756,60|81,8.6,43|81,63000,31|81
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,10.6,13|81,56010,6|81,9.9,21|81,55503,7|81
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,9.9,18|81,65528,47|81,10.0,19|81,66575,46|81
B. K-8 / 0 - 400,Union,1710,Garwood Boro,11.9,4|81,57837,9|81,10.9,8|81,56612,10|81
B. K-8 / 0 - 400,Union,5810,Winfield Twp,8.5,48|81,60775,27|81,7.3,61|81,62613,27|81
B. K-8 / 0 - 400,Warren,70,Alpha Boro,7.8,60|81,62945,37|81,7.9,53|81,62038,23|81
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,7.0,68|81,66220,48|81,6.6,74|81,68530,54|81
B. K-8 / 0 - 400,Warren,2250,Hope Twp,7.1,65|81,68266,56|81,7.3,61|81,65488,39|81
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,9.4,29|81,60088,25|81,9.4,31|81,61620,22|81
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,10.5,14|81,69511,64|81,10.4,15|81,76409,74|81
B. K-8 / 0 - 400,Warren,5780,White Twp,7.6,62|81,72283,69|81,7.9,53|81,73945,64|81
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,10.2,N.A.,72348,N.A.,10.1,N.A.,73292,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,9.8,N.A.,69462,N.A.,9.8,N.A.,70585,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,11.6,N.A.,75613,N.A.,11.6,N.A.,76958,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,11.0,N.A.,72835,N.A.,10.9,N.A.,74186,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,7.0,63|63,97126,63|63,6.8,63|63,98739,63|63
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,9.8,31|63,56969,3|63,9.2,44|63,57404,3|63
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,11.4,12|63,67544,38|63,10.1,29|63,68134,30|63
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,8.5,56|63,92675,62|63,7.6,61|63,94900,62|63
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,11.4,12|63,78407,55|63,12.0,6|63,84067,57|63
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,9.3,44|63,67818,39|63,9.8,34|63,70430,38|63
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,8.8,49|63,79487,56|63,8.6,56|63,82460,56|63
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,10.0,26|63,79499,57|63,11.0,12|63,84589,58|63
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,12.1,7|63,81402,58|63,12.0,6|63,73810,45|63
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,10.8,19|63,78082,54|63,10.2,26|63,74963,48|63
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,12.2,6|63,66667,36|63,12.9,1|63,68977,33|63
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,11.0,16|63,91640,61|63,11.9,9|63,91153,61|63
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,11.1,14|63,77370,51|63,10.9,14|63,80223,55|63
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,8.8,49|63,65331,29|63,8.7,55|63,65481,22|63
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,11.9,8|63,75264,48|63,11.0,12|63,73364,44|63
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,9.6,36|63,62687,19|63,10.1,29|63,62266,10|63
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,10.4,21|63,61898,13|63,10.6,17|63,62490,11|63
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,11.0,16|63,85764,59|63,10.7,16|63,86469,59|63
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,9.9,30|63,56471,2|63,9.5,39|63,55650,1|63
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,12.8,3|63,67204,37|63,12.5,2|63,70804,39|63
C. K-8 / 401 - 750,Camden,190,Barrington Boro,9.5,40|63,63309,22|63,9.0,50|63,64879,19|63
C. K-8 / 401 - 750,Camden,340,Berlin Twp,11.8,9|63,68706,40|63,10.5,21|63,77846,53|63
C. K-8 / 401 - 750,Camden,880,Clementon Boro,11.1,14|63,58138,4|63,10.2,26|63,60381,6|63
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,13.0,1|63,61831,12|63,12.0,6|63,71282,40|63
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,10.4,21|63,58404,6|63,10.2,26|63,61823,8|63
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,10.5,20|63,58395,5|63,12.3,3|63,66732,27|63
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,9.7,35|63,53410,1|63,9.6,38|63,55958,2|63
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,12.3,5|63,72902,44|63,12.2,4|63,76302,49|63
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,9.8,31|63,60954,10|63,10.1,29|63,62715,12|63
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,11.8,9|63,77849,53|63,10.8,15|63,72776,42|63
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,10.3,24|63,74230,45|63,10.4,23|63,76874,50|63
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,9.4,42|63,75295,49|63,9.2,44|63,77645,52|63
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,8.9,48|63,63530,23|63,9.2,44|63,62842,13|63
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,8.8,49|63,66225,33|63,9.1,48|63,66680,26|63
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,7.9,61|63,86518,60|63,8.9,52|63,89292,60|63
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,8.4,58|63,64850,27|63,8.5,57|63,69925,36|63
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,9.8,31|63,58600,7|63,10.1,29|63,59243,5|63
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,8.3,59|63,62790,21|63,7.4,62|63,63400,14|63
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,10.1,25|63,69924,42|63,9.7,35|63,68529,31|63
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,8.0,60|63,70571,43|63,8.1,58|63,74460,46|63
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,8.6,53|63,62170,14|63,11.5,10|63,58925,4|63
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,9.5,40|63,61404,11|63,10.3,25|63,62057,9|63
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,8.6,53|63,58885,8|63,9.1,48|63,67470,28|63
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,9.1,46|63,63610,24|63,8.8,54|63,66295,25|63
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,10.0,26|63,75470,50|63,9.7,35|63,73060,43|63
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,9.6,36|63,69870,41|63,9.0,50|63,65112,20|63
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,9.8,31|63,59688,9|63,10.6,17|63,60540,7|63
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,9.0,47|63,66427,35|63,9.2,44|63,68960,32|63
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,10.9,18|63,77665,52|63,9.5,39|63,74665,47|63
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,9.6,36|63,62769,20|63,9.4,41|63,69034,34|63
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,8.8,49|63,75170,46|63,9.4,41|63,78520,54|63
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,8.5,56|63,66415,34|63,8.9,52|63,72003,41|63
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,11.5,11|63,62635,17|63,10.5,21|63,65165,21|63
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,9.2,45|63,66175,32|63,9.3,43|63,64833,18|63
C. K-8 / 401 - 750,Sussex,90,Andover Reg,8.6,53|63,66155,31|63,7.9,60|63,64192,15|63
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,7.5,62|63,64863,28|63,8.1,58|63,70359,37|63
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,9.4,42|63,64315,25|63,9.7,35|63,65949,24|63
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,10.4,21|63,62267,15|63,10.1,29|63,64278,16|63
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,10.0,26|63,62680,18|63,10.4,23|63,64662,17|63
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,12.9,2|63,62366,16|63,11.2,11|63,67583,29|63
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,9.6,36|63,65465,30|63,10.6,17|63,69120,35|63
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,10.0,26|63,64398,26|63,10.6,17|63,65706,23|63
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,12.5,4|63,75176,47|63,12.1,5|63,76961,51|63
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,10.2,N.A.,72348,N.A.,10.1,N.A.,73292,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,9.8,N.A.,69462,N.A.,9.8,N.A.,70585,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,11.6,N.A.,75613,N.A.,11.6,N.A.,76958,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,11.0,N.A.,72835,N.A.,10.9,N.A.,74186,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,11.1,23|73,75053,47|73,10.4,29|73,72167,37|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,10.3,38|73,84330,68|73,10.1,37|73,85530,69|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,11.2,20|73,67705,21|73,11.3,16|73,73405,45|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,11.6,16|73,76096,52|73,11.6,12|73,79536,57|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,10.0,46|73,67965,22|73,9.7,51|73,62738,7|73
D. K-8 / 751 +,Atlantic,4800,Somers Point City,10.1,45|73,83825,66|73,9.0,64|73,79648,58|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,12.3,8|73,80452,60|73,12.2,7|73,83815,65|73
D. K-8 / 751 +,Bergen,930,Closter Boro,12.4,6|73,87833,70|73,12.7,4|73,88700,71|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,9.9,49|73,95376,72|73,9.1,61|73,91684,72|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,15.5,1|73,57645,4|73,14.7,1|73,56645,2|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,8.3,71|73,80644,61|73,7.8,72|73,84590,66|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,8.9,66|73,75194,49|73,9.0,64|73,78172,54|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,10.5,32|73,76241,53|73,9.4,58|73,77944,53|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,12.3,8|73,66655,16|73,11.3,16|73,63240,8|73
D. K-8 / 751 +,Bergen,3330,Montvale Boro,10.8,28|73,77082,54|73,10.2,33|73,79425,56|73
