GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
A. K-6,Ocean,3800,Ocean Gate Boro,8.5,50|57,9.4,45|57
A. K-6,Ocean,3820,Ocean Twp,16.8,17|57,15.0,24|57
A. K-6,Ocean,4710,Seaside Heights Boro,30.1,4|57,23.5,5|57
A. K-6,Ocean,5020,Stafford Twp,18.7,11|57,18.3,14|57
A. K-6,Ocean,5220,Tuckerton Boro,18.4,13|57,18.9,10|57
A. K-6,Sussex,1630,Fredon Twp,12.8,29|57,18.9,10|57
A. K-6,Sussex,1980,Hampton Twp,11.3,34|57,12.6,30|57
A. K-6,Sussex,4650,Sandyston-Walpack Twp,7.0,52|57,7.3,54|57
A. K-6,Sussex,5040,Stillwater Twp,10.1,41|57,10.4,41|57
A. K-6,Warren,400,Blairstown Twp,10.4,40|57,12.5,31|57
A. K-6,Warren,1620,Franklin Twp,9.3,45|57,9.8,44|57
A. K-6,Warren,1670,Frelinghuysen Twp,6.1,55|57,7.2,55|57
A. K-6,Warren,2470,Knowlton Twp,8.6,49|57,8.3,50|57
A. K-6,Warren,2970,Mansfield Twp,16.4,20|57,17.0,18|57
A. K-6,Warren,5480,Washington Boro,16.8,17|57,17.1,17|57
A. K-6,Warren,5530,Washington Twp,13.2,28|57,13.2,29|57
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,15.0,N.A.,15.1,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,13.8,N.A.,14.3,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,14.4,N.A.,14.6,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,13.6,N.A.,13.7,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,8.4,67|81,5.7,76|81
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,14.7,13|81,14.7,18|81
B. K-8 / 0 - 400,Atlantic,3020,Margate City,10.6,48|81,14.3,21|81
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,13.0,27|81,12.8,39|81
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,6.0,76|81,5.6,77|81
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,7.1,73|81,5.4,79|81
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,12.4,33|81,13.1,31|81
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,11.9,40|81,11.9,47|81
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,11.6,42|81,10.6,55|81
B. K-8 / 0 - 400,Burlington,380,Beverly City,9.1,61|81,10.0,59|81
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,11.0,45|81,9.0,63|81
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,11.0,45|81,8.9,65|81
B. K-8 / 0 - 400,Burlington,4460,Riverton,10.0,55|81,15.6,12|81
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,13.1,26|81,13.1,31|81
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,13.4,23|81,12.4,45|81
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,13.3,25|81,12.9,38|81
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,4.5,81|81,4.9,80|81
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,14.1,15|81,14.1,22|81
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,9.0,62|81,12.0,46|81
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,5.9,78|81,23.0,1|81
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,9.8,57|81,9.8,61|81
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,5.5,79|81,5.5,78|81
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,10.3,51|81,13.1,31|81
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,9.7,58|81,17.4,9|81
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,11.3,44|81,15.5,14|81
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,9.0,62|81,18.4,5|81
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,6.0,76|81,6.0,74|81
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,8.8,65|81,10.0,59|81
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,10.4,50|81,8.6,67|81
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,12.8,29|81,12.8,39|81
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,7.1,73|81,4.9,80|81
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,16.6,8|81,15.5,14|81
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,17.3,7|81,18.4,5|81
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,8.8,65|81,8.2,71|81
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,15.7,10|81,14.4,20|81
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,12.0,38|81,13.0,35|81
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,12.6,31|81,12.8,39|81
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,14.0,17|81,16.0,11|81
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,16.3,9|81,15.6,12|81
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,5.2,80|81,5.8,75|81
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,10.1,54|81,10.4,57|81
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,13.0,27|81,13.4,29|81
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,11.0,45|81,11.4,51|81
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,7.5,71|81,8.3,70|81
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,10.3,51|81,10.7,54|81
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,9.6,59|81,10.1,58|81
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,14.1,15|81,13.1,31|81
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,13.6,19|81,14.5,19|81
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,11.8,41|81,8.2,71|81
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,12.0,38|81,12.6,42|81
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,10.0,55|81,9.0,63|81
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,18.7,4|81,20.7,3|81
B. K-8 / 0 - 400,Morris,460,Boonton Twp,12.4,33|81,11.6,49|81
B. K-8 / 0 - 400,Morris,2010,Harding Township,13.5,21|81,13.5,28|81
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,12.3,36|81,13.4,29|81
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,15.2,11|81,15.5,14|81
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,13.4,23|81,13.0,35|81
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,12.4,33|81,11.6,49|81
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,14.6,14|81,11.4,51|81
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,9.4,60|81,17.5,8|81
B. K-8 / 0 - 400,Salem,60,Alloway Twp,8.2,68|81,13.8,25|81
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,15.0,12|81,16.4,10|81
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,22.4,1|81,21.1,2|81
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,10.5,49|81,11.0,53|81
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,9.0,62|81,9.5,62|81
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,18.0,6|81,18.4,5|81
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,21.8,2|81,14.1,22|81
B. K-8 / 0 - 400,Sussex,1800,Green Twp,13.6,19|81,12.5,43|81
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,13.5,21|81,13.9,24|81
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,11.4,43|81,12.5,43|81
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,7.2,72|81,8.8,66|81
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,8.0,69|81,8.6,67|81
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,12.5,32|81,11.9,47|81
B. K-8 / 0 - 400,Union,1710,Garwood Boro,18.4,5|81,15.2,17|81
B. K-8 / 0 - 400,Union,5810,Winfield Twp,6.4,75|81,7.4,73|81
B. K-8 / 0 - 400,Warren,70,Alpha Boro,12.8,29|81,13.0,35|81
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,13.8,18|81,13.8,25|81
B. K-8 / 0 - 400,Warren,2250,Hope Twp,10.2,53|81,10.6,55|81
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,12.1,37|81,13.6,27|81
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,7.9,70|81,8.4,69|81
B. K-8 / 0 - 400,Warren,5780,White Twp,20.3,3|81,19.3,4|81
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,15.0,N.A.,15.1,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,13.8,N.A.,14.3,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,14.4,N.A.,14.6,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,13.6,N.A.,13.7,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,15.0,29|63,18.3,10|63
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,15.6,23|63,16.6,15|63
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,13.1,41|63,14.2,34|63
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,16.3,20|63,17.2,14|63
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,10.6,55|63,8.5,63|63
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,14.5,33|63,14.1,35|63
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,10.7,54|63,9.2,61|63
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,16.5,18|63,13.3,38|63
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,9.6,62|63,9.7,58|63
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,11.1,51|63,15.0,30|63
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,10.0,61|63,9.6,60|63
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,11.9,46|63,10.1,56|63
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,11.0,53|63,15.1,28|63
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,15.3,24|63,15.3,23|63
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,11.7,49|63,16.1,19|63
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,16.0,22|63,16.3,17|63
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,13.4,38|63,10.8,53|63
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,12.3,44|63,12.5,43|63
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,11.9,46|63,12.3,45|63
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,16.1,21|63,16.0,20|63
C. K-8 / 401 - 750,Camden,190,Barrington Boro,13.8,35|63,13.8,36|63
C. K-8 / 401 - 750,Camden,340,Berlin Twp,10.3,58|63,11.1,52|63
C. K-8 / 401 - 750,Camden,880,Clementon Boro,15.1,28|63,15.1,28|63
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,17.6,11|63,18.3,10|63
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,11.4,50|63,12.1,47|63
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,14.7,31|63,12.8,41|63
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,17.9,10|63,18.6,7|63
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,15.3,24|63,15.2,26|63
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,17.5,12|63,8.8,62|63
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,14.3,34|63,15.3,23|63
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,13.7,37|63,13.3,38|63
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,11.9,46|63,13.0,40|63
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,22.0,1|63,21.9,1|63
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,16.4,19|63,18.6,7|63
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,16.6,16|63,15.3,23|63
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,11.1,51|63,11.2,51|63
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,13.8,35|63,13.5,37|63
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,15.3,24|63,16.0,20|63
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,19.1,6|63,14.7,31|63
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,13.4,38|63,9.7,58|63
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,14.8,30|63,12.1,47|63
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,19.5,5|63,18.8,6|63
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,12.8,42|63,10.1,56|63
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,10.2,59|63,10.6,54|63
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,17.0,13|63,18.4,9|63
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,10.6,55|63,12.5,43|63
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,12.4,43|63,12.6,42|63
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,16.9,14|63,16.6,15|63
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,13.2,40|63,12.2,46|63
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,12.1,45|63,11.7,49|63
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,22.0,1|63,15.5,22|63
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,18.6,8|63,18.2,12|63
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,10.5,57|63,11.5,50|63
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,15.3,24|63,15.2,26|63
C. K-8 / 401 - 750,Sussex,90,Andover Reg,10.1,60|63,10.3,55|63
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,16.6,16|63,16.3,17|63
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,14.6,32|63,14.6,33|63
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,20.8,4|63,20.9,3|63
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,16.7,15|63,19.5,4|63
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,8.0,63|63,14.7,31|63
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,18.7,7|63,19.1,5|63
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,18.5,9|63,18.0,13|63
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,21.0,3|63,21.9,1|63
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,15.0,N.A.,15.1,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,13.8,N.A.,14.3,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,14.4,N.A.,14.6,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,13.6,N.A.,13.7,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,15.0,48|73,16.5,41|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,19.9,8|73,19.8,7|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,19.5,13|73,18.3,17|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,11.9,68|73,11.8,69|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,20.4,7|73,20.4,5|73
D. K-8 / 751 +,Atlantic,4800,Somers Point City,45.0,1|73,17.1,28|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,16.2,36|73,16.6,39|73
D. K-8 / 751 +,Bergen,930,Closter Boro,15.3,45|73,15.9,46|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,17.7,24|73,18.4,16|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,12.4,65|73,11.8,69|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,15.4,43|73,17.7,23|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,17.4,30|73,17.3,25|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,11.9,68|73,11.4,72|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,18.1,18|73,19.1,12|73
D. K-8 / 751 +,Bergen,3330,Montvale Boro,12.2,67|73,12.9,65|73
D. K-8 / 751 +,Bergen,3760,Oakland Boro,12.4,65|73,12.8,66|73
D. K-8 / 751 +,Bergen,4430,River Vale Twp,15.0,48|73,13.8,58|73
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,13.2,60|73,14.9,54|73
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,17.9,20|73,17.1,28|73
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,14.0,54|73,12.2,68|73
D. K-8 / 751 +,Burlington,1420,Evesham Twp,20.8,6|73,21.6,2|73
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,15.7,39|73,17.2,26|73
D. K-8 / 751 +,Burlington,3080,Medford Twp,16.8,34|73,16.9,36|73
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,12.8,62|73,15.1,51|73
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,19.8,11|73,19.4,10|73
D. K-8 / 751 +,Burlington,5720,Westampton,15.4,43|73,16.2,44|73
D. K-8 / 751 +,Camden,260,Bellmawr Boro,10.4,73|73,8.6,73|73
D. K-8 / 751 +,Camden,330,Berlin Boro,21.2,5|73,17.1,28|73
D. K-8 / 751 +,Camden,1780,Gloucester Twp,17.8,22|73,17.2,26|73
D. K-8 / 751 +,Camden,4590,Runnemede Boro,15.2,46|73,16.3,43|73
D. K-8 / 751 +,Camden,5080,Stratford Boro,12.7,64|73,12.4,67|73
D. K-8 / 751 +,Camden,5400,Voorhees Twp,17.7,24|73,17.7,23|73
D. K-8 / 751 +,Cape May,5340,Upper Twp,19.9,8|73,17.9,19|73
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,17.2,31|73,16.8,37|73
D. K-8 / 751 +,Gloucester,2750,Logan Twp,13.1,61|73,15.1,51|73
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,14.0,54|73,16.5,41|73
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,17.9,20|73,13.7,59|73
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,18.0,19|73,17.9,19|73
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,14.6,51|73,16.1,45|73
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,13.4,59|73,13.3,62|73
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,13.8,56|73,19.9,6|73
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,14.5,52|73,15.4,49|73
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,15.6,41|73,15.7,47|73
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,14.9,50|73,17.0,32|73
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,17.6,26|73,17.0,32|73
D. K-8 / 751 +,Monmouth,2290,Howell Twp,15.2,46|73,15.7,47|73
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,15.5,42|73,13.2,63|73
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,16.9,33|73,17.0,32|73
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,19.9,8|73,19.4,10|73
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,10.6,72|73,13.5,61|73
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,16.1,37|73,16.8,37|73
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,15.7,39|73,15.4,49|73
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,16.1,37|73,17.8,21|73
D. K-8 / 751 +,Morris,820,Chester Twp,18.2,17|73,18.6,15|73
D. K-8 / 751 +,Morris,1090,Denville Twp,19.5,13|73,19.7,8|73
D. K-8 / 751 +,Morris,1190,East Hanover Twp,12.8,62|73,13.0,64|73
D. K-8 / 751 +,Morris,1530,Florham Park Boro,13.6,57|73,14.1,56|73
D. K-8 / 751 +,Morris,2000,Hanover Twp,17.5,29|73,17.1,28|73
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,16.7,35|73,16.6,39|73
D. K-8 / 751 +,Morris,4000,Long Hill Twp,13.6,57|73,13.9,57|73
D. K-8 / 751 +,Morris,4490,Rockaway Twp,22.3,4|73,19.7,8|73
D. K-8 / 751 +,Morris,5520,Washington Twp,19.7,12|73,21.6,2|73
D. K-8 / 751 +,Passaic,1920,Haledon Boro,22.8,3|73,23.2,1|73
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,18.4,16|73,19.1,12|73
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,23.2,2|73,18.7,14|73
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,14.1,53|73,13.6,60|73
D. K-8 / 751 +,Passaic,5200,Totowa Boro,10.7,71|73,11.7,71|73
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,17.2,31|73,15.0,53|73
D. K-8 / 751 +,Passaic,5690,Woodland Park,11.0,70|73,14.8,55|73
D. K-8 / 751 +,Somerset,510,Branchburg Twp,17.6,26|73,17.0,32|73
D. K-8 / 751 +,Somerset,5470,Warren Twp,17.6,26|73,18.1,18|73
D. K-8 / 751 +,Sussex,640,Byram Twp,17.8,22|73,17.8,21|73
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,19.5,13|73,21.0,4|73
E. K-12 / 0 - 1800,Statewide,N.A.,1. State Average - Operating Type K-12,15.0,N.A.,15.3,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,2. State Median - Operating Type K-12,14.9,N.A.,14.9,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,5. State Average - All Operating Types,14.4,N.A.,14.6,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,6. State Median - All Operating Types,13.6,N.A.,13.7,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,11.2,40|51,10.8,44|52
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,12.2,35|51,11.6,38|52
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,13.6,23|51,13.5,22|52
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,12.8,28|51,12.2,35|52
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,12.9,27|51,13.1,28|52
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,15.1,8|51,15.2,7|52
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,21.1,1|51,N.R.,N.R.
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,10.8,45|51,10.5,46|52
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,12.1,36|51,13.1,28|52
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,15.5,7|51,17.7,4|52
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,13.6,23|51,14.8,11|52
