GROUP,CONAME,DIST,DISTNAME,EX121,EX221
A. K-6,Morris,3240,Mine Hill Twp,100000,200000
A. K-6,Ocean,230,Beach Haven Boro,0,0
A. K-6,Ocean,320,Berkeley Twp,2574708,3047369
A. K-6,Ocean,1150,Eagleswood Twp,225687,274197
A. K-6,Ocean,2350,Island Heights Boro,0,0
A. K-6,Ocean,2690,Little Egg Harbor Twp,933179,1124737
A. K-6,Ocean,2760,Long Beach Island,0,0
A. K-6,Ocean,3800,Ocean Gate Boro,360547,367429
A. K-6,Ocean,3820,Ocean Twp,878981,1206145
A. K-6,Ocean,4710,Seaside Heights Boro,0,91541
A. K-6,Ocean,5020,Stafford Twp,1983699,3063025
A. K-6,Ocean,5220,Tuckerton Boro,169480,159043
A. K-6,Sussex,1630,Fredon Twp,106000,250000
A. K-6,Sussex,1980,Hampton Twp,389408,635260
A. K-6,Sussex,4650,Sandyston-Walpack Twp,114074,342958
A. K-6,Sussex,5040,Stillwater Twp,333470,333470
A. K-6,Warren,400,Blairstown Twp,302661,0
A. K-6,Warren,1620,Franklin Twp,269316,225107
A. K-6,Warren,1670,Frelinghuysen Twp,92948,55499
A. K-6,Warren,2470,Knowlton Twp,361560,426224
A. K-6,Warren,2970,Mansfield Twp,0,0
A. K-6,Warren,5480,Washington Boro,604880,663431
A. K-6,Warren,5530,Washington Twp,0,0
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,500874,585250
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,509729,645294
B. K-8 / 0 - 400,Atlantic,3020,Margate City,1994379,1426945
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,0,0
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,648161,688377
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,0,0
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,125000,0
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,98874,300000
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,379517,236730
B. K-8 / 0 - 400,Burlington,380,Beverly City,211722,24450
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,382284,1442116
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,0,0
B. K-8 / 0 - 400,Burlington,4460,Riverton,39755,25821
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,20000,70000
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,0,0
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,300444,288100
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,1611744,451586
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,1179591,1819836
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,2106608,2569377
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,96769,104099
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,558322,581062
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,110398,86319
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,357961,660132
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,67603,264081
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,223847,516482
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,357467,255286
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,119388,278087
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,0,0
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,123453,55078
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,444823,242336
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,361201,1247021
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,1091531,815624
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,357737,743750
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,85322,247239
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,0,0
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,148719,150000
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,109933,115398
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,0,0
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,0,5049
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,33201,174395
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,427590,362026
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,239445,247762
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,0,0
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,279645,272113
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,204368,294076
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,0,0
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,141803,199224
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,404889,0
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,938250,863628
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,483088,453880
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,250859,288851
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,254770,0
B. K-8 / 0 - 400,Morris,460,Boonton Twp,0,285000
B. K-8 / 0 - 400,Morris,2010,Harding Township,330117,136786
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,549630,578923
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,0,0
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,405191,1119125
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,0,0
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,0,0
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,0,163473
B. K-8 / 0 - 400,Salem,60,Alloway Twp,663393,333047
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,286418,411634
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,557074,763952
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,403489,430763
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,395936,535439
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,465870,515968
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,113126,140427
B. K-8 / 0 - 400,Sussex,1800,Green Twp,250000,320000
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,690465,669625
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,0,0
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,0,460000
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,343610,337318
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,252800,300000
B. K-8 / 0 - 400,Union,1710,Garwood Boro,168800,0
B. K-8 / 0 - 400,Union,5810,Winfield Twp,195638,0
B. K-8 / 0 - 400,Warren,70,Alpha Boro,480856,502265
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,0,0
B. K-8 / 0 - 400,Warren,2250,Hope Twp,195544,149608
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,0,0
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,792587,690484
B. K-8 / 0 - 400,Warren,5780,White Twp,295371,249853
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,1903288,1000000
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,745054,756628
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,907000,910037
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,1382862,1139749
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,702355,1671503
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,1460429,1200000
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,0,0
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,309635,115396
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,377779,377779
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,495284,129886
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,52701,205993
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,1700062,1640889
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,250000,38437
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,0,0
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,0,0
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,600000,1000000
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,572522,577270
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,855000,850000
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,300000,438663
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,762229,597114
C. K-8 / 401 - 750,Camden,190,Barrington Boro,0,0
C. K-8 / 401 - 750,Camden,340,Berlin Twp,172859,171376
C. K-8 / 401 - 750,Camden,880,Clementon Boro,633543,613817
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,958758,991941
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,983196,1486159
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,517911,294119
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,474594,176520
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,646375,929477
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,0,0
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,28034,561962
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,532354,431987
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,250000,0
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,243000,250000
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,820896,825179
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,566800,407860
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,0,0
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,746426,0
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,513831,382142
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,300855,139204
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,248677,219016
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,68239,100000
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,193862,349726
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,563770,362668
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,895385,886542
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,850000,1134000
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,550000,600000
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,253125,200000
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,670000,670000
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,1288692,1309825
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,292177,114747
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,945321,1346589
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,350000,300000
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,562712,376753
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,160835,456977
C. K-8 / 401 - 750,Sussex,90,Andover Reg,780591,570762
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,150000,150000
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,500000,500000
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,613571,549567
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,375000,375000
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,100906,0
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,79376,0
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,327901,0
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,0,0
D. K-8 / 751 +,Atlantic,10,Absecon City,831879,589484
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,2292055,2112441
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,3184276,2947680
D. K-8 / 751 +,Atlantic,2680,Linwood City,597513,512589
D. K-8 / 751 +,Atlantic,3720,Northfield City,510938,339987
D. K-8 / 751 +,Atlantic,4800,Somers Point City,434844,492987
D. K-8 / 751 +,Bergen,40,Allendale Boro,1508593,1338251
D. K-8 / 751 +,Bergen,930,Closter Boro,500000,500000
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,375000,600000
D. K-8 / 751 +,Bergen,1470,Fairview Boro,143751,229743
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,800000,800000
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,988399,250000
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,212326,335745
D. K-8 / 751 +,Bergen,3060,Maywood Boro,525205,728371
D. K-8 / 751 +,Bergen,3330,Montvale Boro,400000,400000
D. K-8 / 751 +,Bergen,3760,Oakland Boro,760000,760000
D. K-8 / 751 +,Bergen,4430,River Vale Twp,140788,0
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,1857263,1223526
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,650000,650000
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,106736,292106
D. K-8 / 751 +,Burlington,1420,Evesham Twp,357220,670848
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,2598534,2190554
D. K-8 / 751 +,Burlington,3080,Medford Twp,2518700,2403676
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,2250000,2075000
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,2496224,2908924
D. K-8 / 751 +,Burlington,5720,Westampton,585099,277552
D. K-8 / 751 +,Camden,260,Bellmawr Boro,150000,408381
D. K-8 / 751 +,Camden,330,Berlin Boro,193383,0
D. K-8 / 751 +,Camden,1780,Gloucester Twp,4570933,7038211
D. K-8 / 751 +,Camden,4590,Runnemede Boro,150000,41709
D. K-8 / 751 +,Camden,5080,Stratford Boro,1005505,2661724
D. K-8 / 751 +,Camden,5400,Voorhees Twp,5118961,1314871
D. K-8 / 751 +,Cape May,5340,Upper Twp,975000,978000
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,853701,854101
D. K-8 / 751 +,Gloucester,2750,Logan Twp,1507133,1567983
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,1685437,3502692
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,0,0
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,1855523,1268025
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,825000,815000
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,553826,601314
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,299893,0
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,741570,761627
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,937399,812108
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,887805,1602669
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,22156,0
D. K-8 / 751 +,Monmouth,2290,Howell Twp,3000000,3000000
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,0,0
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,6141511,4606826
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,1354400,571465
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,1206782,1539081
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,650000,258993
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,959031,945812
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,2906623,2731188
D. K-8 / 751 +,Morris,820,Chester Twp,200000,350000
D. K-8 / 751 +,Morris,1090,Denville Twp,200000,200000
D. K-8 / 751 +,Morris,1190,East Hanover Twp,294132,717878
D. K-8 / 751 +,Morris,1530,Florham Park Boro,586143,61141
D. K-8 / 751 +,Morris,2000,Hanover Twp,248992,0
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,344376,0
D. K-8 / 751 +,Morris,4000,Long Hill Twp,0,0
D. K-8 / 751 +,Morris,4490,Rockaway Twp,2013463,1800000
D. K-8 / 751 +,Morris,5520,Washington Twp,0,0
D. K-8 / 751 +,Passaic,1920,Haledon Boro,267812,247808
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,611983,650000
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,324853,311466
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,1646852,1630189
D. K-8 / 751 +,Passaic,5200,Totowa Boro,4235759,4399171
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,528540,484142
D. K-8 / 751 +,Passaic,5690,Woodland Park,315720,288880
D. K-8 / 751 +,Somerset,510,Branchburg Twp,600000,0
D. K-8 / 751 +,Somerset,5470,Warren Twp,462000,0
D. K-8 / 751 +,Sussex,640,Byram Twp,522222,525000
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,2366827,2070635
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,1990686,1696654
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,600000,0
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,921098,339725
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,0,0
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,311021,0
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,275000,275000
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,0,1430721
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,482051,244071
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,1360049,849592
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,0,0
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,1346582,1300000
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,1695023,1747807
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,0,0
E. K-12 / 0 - 1800,Burlington,600,Burlington City,2936371,2645399
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,1483757,1866682
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,1245582,1103766
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,775874,1391214
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,251680,0
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,540298,708256
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,920000,1077884
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,807579,828944
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,207068,532273
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,2316822,1412695
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,154419,0
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,300000,250000
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,781950,1907403
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,300705,136109
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,618916,2221954
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,0,0
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,423853,340879
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,1368223,1145054
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,4152418,1378127
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,0,2648904
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,700000,1400000
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,80501,0
E. K-12 / 0 - 1800,Morris,450,Boonton Town,0,0
E. K-12 / 0 - 1800,Morris,630,Butler Boro,1606904,2881671
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,0,190751
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,0,96716
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,0,414664
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,551956,399786
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,350272,693408
E. K-12 / 0 - 1800,Salem,4075,Pennsville,1059196,2357620
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,339733,352651
E. K-12 / 0 - 1800,Salem,4630,Salem City,0,0
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,390601,809119
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,335000,370000
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,1142952,1491411
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,1050000,1579702
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,0,0
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,149871,0
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,0,0
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,712752,504173
F. K-12 / 1801 - 3500,Atlantic,4180,Pleasantville City,4136180,6475925
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,1038924,1028488
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,1180875,422641
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,1100000,1100000
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,1555781,2727412
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,1359299,1798759
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,640000,600000
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,1548546,4382860
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,0,0
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,2876339,688430
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,2090115,1567844
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,4877207,4296046
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,2432499,2400147
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,0,0
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,532000,500000
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,900669,0
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,1000000,1000000
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,9765,267141
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,2214038,3248651
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,703149,0
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,1030195,334332
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,5119176,6568941
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,1658201,816017
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,2420547,2204891
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,1544062,385832
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,591913,0
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,674061,0
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,522815,0
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,900000,894527
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,975504,881413
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,594176,1727363
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,1600000,1600000
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,89406,912938
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,210036,1547516
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,1217628,2439463
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,151569,0
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,0,0
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,0,0
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,1470723,1637444
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,28212,641200
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,1466494,206255
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,1475403,1083756
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,1040932,750000
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,0,0
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,1593193,2300455
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,2297307,2600126
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,0,0
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,3629467,2384791
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,500001,0
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,0,0
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,0,2729094
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,1398822,2270285
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,500000,500000
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,1049224,0
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,2000000,3000000
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,2500000,3400000
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,3322870,3561226
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,771788,255041
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,189804,0
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,216172,87450
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,2971897,2092065
