GROUP,CONAME,DIST,DISTNAME,PP16,RK16,PCT16,PP26,RK26,PCT26,PP36,RK36,PCT36
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,2670,N.A.,0.171,2856,N.A.,0.174,3284,N.A.,0.185
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,2906,N.A.,0.172,3006,N.A.,0.169,3589,N.A.,0.189
A. K-6,Statewide,N.A.,5. State average - All operating types,2662,N.A.,0.163,2727,N.A.,0.162,3032,N.A.,0.167
A. K-6,Statewide,N.A.,6. State median - All operating types,2589,N.A.,0.16,2657,N.A.,0.158,3022,N.A.,0.165
A. K-6,Bergen,1270,Edgewater Boro,2147,11|57,0.167,1887,5|57,0.139,4244,39|57,0.185
A. K-6,Bergen,3870,Oradell Boro,2542,21|57,0.167,2494,15|57,0.168,3080,23|57,0.183
A. K-6,Bergen,4410,River Edge Boro,1933,5|57,0.135,1918,6|57,0.131,2361,4|57,0.147
A. K-6,Bergen,4620,Saddle River Boro,9669,57|57,0.328,10621,57|57,0.345,8268,57|57,0.27
A. K-6,Burlington,200,Bass River Twp,4025,44|57,0.17,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,830,Chesterfield Twp,3326,35|57,0.239,3247,32|57,0.208,4360,41|57,0.241
A. K-6,Burlington,2960,Mansfield Twp,4462,52|57,0.233,4596,50|57,0.226,4861,48|57,0.237
A. K-6,Burlington,3650,North Hanover Twp,3771,42|57,0.213,3807,39|57,0.203,4041,35|57,0.2
A. K-6,Burlington,5010,Springfield Twp,3214,33|57,0.21,3465,34|57,0.227,4393,42|57,0.253
A. K-6,Camden,2540,Laurel Springs Boro,2813,26|57,0.197,2966,28|57,0.19,3850,32|57,0.208
A. K-6,Camden,3770,Oaklyn Boro,3669,41|57,0.221,4547,49|57,0.252,4631,45|57,0.253
A. K-6,Camden,5560,Waterford Twp,4423,50|57,0.244,3960,41|57,0.222,4521,44|57,0.226
A. K-6,Cape May,710,Cape May City,3664,40|57,0.15,4219,47|57,0.192,4972,49|57,0.202
A. K-6,Cape May,2840,Lower Twp,2892,28|57,0.189,3087,30|57,0.183,3633,30|57,0.207
A. K-6,Cape May,5610,West Cape May Boro,5380,55|57,0.296,6060,56|57,0.278,6904,55|57,0.312
A. K-6,Essex,1400,Essex Fells Boro,2357,17|57,0.12,2514,16|57,0.124,2741,14|57,0.135
A. K-6,Essex,1465,Fairfield Twp,2474,18|57,0.156,2549,18|57,0.157,2532,9|57,0.155
A. K-6,Essex,3630,North Caldwell Boro,2579,24|57,0.152,2800,25|57,0.161,3110,24|57,0.164
A. K-6,Essex,4530,Roseland Boro,2874,27|57,0.179,3244,31|57,0.192,3857,33|57,0.205
A. K-6,Gloucester,1180,East Greenwich Twp,1848,3|57,0.152,1830,4|57,0.15,2574,10|57,0.179
A. K-6,Gloucester,1330,Elk Twp,2166,13|57,0.136,2566,19|57,0.169,3215,26|57,0.179
A. K-6,Gloucester,1590,Franklin Twp,2177,14|57,0.157,2287,12|57,0.159,2329,3|57,0.158
A. K-6,Gloucester,2070,Harrison Twp,1363,1|57,0.111,1520,1|57,0.115,1806,2|57,0.125
A. K-6,Gloucester,2990,Mantua Twp,2519,20|57,0.164,2651,21|57,0.162,2917,17|57,0.182
A. K-6,Gloucester,3490,National Park Boro,2928,30|57,0.2,2541,17|57,0.182,2718,11|57,0.165
A. K-6,Gloucester,4880,South Harrison Twp,2131,10|57,0.158,2185,10|57,0.163,2441,6|57,0.162
A. K-6,Gloucester,5120,Swedesboro-Woolwich,1953,6|57,0.137,2064,7|57,0.139,2505,8|57,0.152
A. K-6,Gloucester,5590,Wenonah Boro,4231,47|57,0.235,4154,45|57,0.229,3746,31|57,0.217
A. K-6,Gloucester,5740,Westville Boro,2014,7|57,0.149,2132,8|57,0.148,2885,16|57,0.169
A. K-6,Gloucester,5870,Woodbury Heights Boro,1927,4|57,0.138,1722,3|57,0.117,2499,7|57,0.144
A. K-6,Hunterdon,2590,Lebanon Boro,4376,49|57,0.204,4676,52|57,0.202,4656,46|57,0.229
A. K-6,Hunterdon,3180,Milford Boro,4449,51|57,0.176,4686,53|57,0.165,5874,54|57,0.181
A. K-6,Monmouth,130,Atlantic Highlands Boro,2194,15|57,0.127,2431,14|57,0.122,2424,5|57,0.118
A. K-6,Monmouth,2160,Highlands Boro,5940,56|57,0.258,5713,55|57,0.25,7275,56|57,0.273
A. K-6,Monmouth,4520,Roosevelt Boro,4243,48|57,0.204,4177,46|57,0.19,5827,53|57,0.212
A. K-6,Morris,3240,Mine Hill Twp,2967,31|57,0.173,2635,20|57,0.154,3028,21|57,0.175
