GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
A. K-6,Sussex,5040,Stillwater Twp,223,384,386
A. K-6,Warren,400,Blairstown Twp,23,11,62
A. K-6,Warren,1620,Franklin Twp,174,266,0
A. K-6,Warren,1670,Frelinghuysen Twp,29,724,0
A. K-6,Warren,2470,Knowlton Twp,86,66,190
A. K-6,Warren,2970,Mansfield Twp,44,64,0
A. K-6,Warren,5480,Washington Boro,0,0,0
A. K-6,Warren,5530,Washington Twp,261,21,0
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,116,138,116
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,90,105,83
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,90,108,101
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,83,90,87
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,0,19,417
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,65,0,0
B. K-8 / 0 - 400,Atlantic,3020,Margate City,329,618,780
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,0,0,0
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,0,0,0
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,639,1096,0
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,667,11,601
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,7,110,0
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,13,19,0
B. K-8 / 0 - 400,Burlington,380,Beverly City,0,47,12
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,11,0,0
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,0,0,0
B. K-8 / 0 - 400,Burlington,4460,Riverton,101,194,23
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,0,0,0
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,0,0,0
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,0,7,60
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,0,92,0
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,8,24,0
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,164,77,0
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,1539,106,732
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,0,0,0
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,1565,0,309
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,247,15,360
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,0,372,0
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,0,0,0
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,83,176,213
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,0,0,0
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,164,113,0
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,0,0,0
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,0,0,75
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,0,0,0
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,400,0,0
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,0,0,0
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,88,4,56
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,15,11,0
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,438,29,27
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,14,0,0
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,229,79,0
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,0,28,0
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,114,2051,385
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,77,266,204
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,494,693,0
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,129,302,381
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,83,111,0
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,0,273,0
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,16,16,61
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,82,0,0
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,554,188,0
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,74,0,0
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,0,0,0
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,505,436,105
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,104,195,0
B. K-8 / 0 - 400,Morris,460,Boonton Twp,223,50,84
B. K-8 / 0 - 400,Morris,2010,Harding Township,74,145,119
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,0,0,111
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,45,45,340
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,520,440,458
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,304,289,265
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,26,0,0
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,491,417,996
B. K-8 / 0 - 400,Salem,60,Alloway Twp,0,78,0
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,111,0,132
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,25,94,0
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,217,235,31
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,522,0,786
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,21,127,399
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,69,0,57
B. K-8 / 0 - 400,Sussex,1800,Green Twp,177,0,0
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,84,253,0
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,144,0,0
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,252,2699,235
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,0,25,22
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,0,0,0
B. K-8 / 0 - 400,Union,1710,Garwood Boro,0,0,0
B. K-8 / 0 - 400,Union,5810,Winfield Twp,285,84,32
B. K-8 / 0 - 400,Warren,70,Alpha Boro,124,257,0
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,0,0,0
B. K-8 / 0 - 400,Warren,2250,Hope Twp,117,0,0
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,0,0,0
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,20,317,0
B. K-8 / 0 - 400,Warren,5780,White Twp,20,0,0
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,116,138,116
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,90,105,83
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,90,108,101
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,83,90,87
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,156,354,226
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,7,153,0
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,38,68,8
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,19,104,10
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,0,358,0
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,136,39,0
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,119,464,50
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,70,40,0
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,14,26,0
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,0,407,0
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,0,0,0
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,82,77,0
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,0,260,63
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,174,51,0
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,113,6,0
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,18,0,28
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,10,0,39
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,0,0,0
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,335,327,0
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,233,140,145
C. K-8 / 401 - 750,Camden,190,Barrington Boro,40,0,82
C. K-8 / 401 - 750,Camden,340,Berlin Twp,0,50,0
C. K-8 / 401 - 750,Camden,880,Clementon Boro,0,0,0
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,95,19,0
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,62,73,150
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,121,227,411
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,374,683,673
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,72,446,0
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,27,0,0
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,209,313,0
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,51,22,40
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,147,0,0
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,182,37,20
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,16,50,0
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,401,48,0
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,13,0,0
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,588,239,241
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,0,54,0
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,0,0,120
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,189,72,18
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,52,0,0
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,256,35,492
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,0,0,87
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,170,70,99
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,51,43,57
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,90,401,33
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,415,297,39
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,0,102,29
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,15,31,0
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,233,171,51
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,44,10,0
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,30,73,281
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,211,0,0
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,0,5,38
C. K-8 / 401 - 750,Sussex,90,Andover Reg,0,0,11
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,91,25,0
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,255,107,1017
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,0,0,0
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,60,4,0
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,0,0,0
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,59,0,0
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,0,0,0
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,0,7,81
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,116,138,116
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,90,105,83
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,90,108,101
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,83,90,87
D. K-8 / 751 +,Atlantic,10,Absecon City,121,232,141
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,24,37,3
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,3,33,51
D. K-8 / 751 +,Atlantic,2680,Linwood City,13,191,135
D. K-8 / 751 +,Atlantic,3720,Northfield City,0,22,70
D. K-8 / 751 +,Atlantic,4800,Somers Point City,22,38,38
D. K-8 / 751 +,Bergen,40,Allendale Boro,157,73,206
D. K-8 / 751 +,Bergen,930,Closter Boro,126,211,21
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,13,118,35
D. K-8 / 751 +,Bergen,1470,Fairview Boro,0,0,0
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,134,35,59
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,89,0,0
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,184,123,369
D. K-8 / 751 +,Bergen,3060,Maywood Boro,0,288,124
D. K-8 / 751 +,Bergen,3330,Montvale Boro,43,140,0
D. K-8 / 751 +,Bergen,3760,Oakland Boro,21,221,259
D. K-8 / 751 +,Bergen,4430,River Vale Twp,87,252,0
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,261,218,418
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,24,80,7
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,32,285,301
D. K-8 / 751 +,Burlington,1420,Evesham Twp,43,32,12
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,85,249,70
D. K-8 / 751 +,Burlington,3080,Medford Twp,197,220,230
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,116,190,253
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,28,16,64
D. K-8 / 751 +,Burlington,5720,Westampton,0,0,0
D. K-8 / 751 +,Camden,260,Bellmawr Boro,65,77,68
D. K-8 / 751 +,Camden,330,Berlin Boro,47,0,65
D. K-8 / 751 +,Camden,1780,Gloucester Twp,76,21,70
D. K-8 / 751 +,Camden,4590,Runnemede Boro,166,577,0
D. K-8 / 751 +,Camden,5080,Stratford Boro,109,380,65
D. K-8 / 751 +,Camden,5400,Voorhees Twp,190,370,52
D. K-8 / 751 +,Cape May,5340,Upper Twp,52,93,73
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,317,183,0
D. K-8 / 751 +,Gloucester,2750,Logan Twp,136,203,39
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,72,0,0
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,0,37,167
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,109,115,120
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,154,608,88
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,0,2,0
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,266,127,68
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,0,0,0
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,0,0,0
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,332,120,1
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,25,39,157
D. K-8 / 751 +,Monmouth,2290,Howell Twp,306,0,3
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,3,0,0
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,46,61,49
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,30,286,43
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,19,42,18
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,79,86,253
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,15,30,10
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,5,164,0
D. K-8 / 751 +,Morris,820,Chester Twp,174,43,108
D. K-8 / 751 +,Morris,1090,Denville Twp,80,107,0
D. K-8 / 751 +,Morris,1190,East Hanover Twp,48,68,22
D. K-8 / 751 +,Morris,1530,Florham Park Boro,191,144,136
D. K-8 / 751 +,Morris,2000,Hanover Twp,91,144,110
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,43,5,0
D. K-8 / 751 +,Morris,4000,Long Hill Twp,0,69,0
D. K-8 / 751 +,Morris,4490,Rockaway Twp,71,116,89
D. K-8 / 751 +,Morris,5520,Washington Twp,15,85,0
D. K-8 / 751 +,Passaic,1920,Haledon Boro,44,236,507
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,88,0,78
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,0,0,0
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,200,60,0
D. K-8 / 751 +,Passaic,5200,Totowa Boro,9,0,36
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,0,0,0
D. K-8 / 751 +,Passaic,5690,Woodland Park,36,32,23
D. K-8 / 751 +,Somerset,510,Branchburg Twp,380,411,324
D. K-8 / 751 +,Somerset,5470,Warren Twp,221,277,110
D. K-8 / 751 +,Sussex,640,Byram Twp,153,111,368
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,186,41,237
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,73,91,78
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,55,72,50
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,90,108,101
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,83,90,87
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,289,382,355
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,121,271,383
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,2,5,0
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,356,448,0
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,33,54,12
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,3,14,0
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,0,12,0
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,29,256,6
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,7,328,0
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,41,16,0
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,85,163,152
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,16,163,86
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,0,0,49
E. K-12 / 0 - 1800,Burlington,600,Burlington City,33,228,153
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,5,17,0
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,368,640,13
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,129,11,235
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,2,16,2
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,62,156,0
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,29,105,57
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,13,18,6
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,38,108,2
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,43,43,163
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,42,106,16
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,54,112,150
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,0,0,0
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,71,96,0
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,55,6,31
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,20,14,7
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,26,38,6
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,124,70,424
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,23,0,1745
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,N.R.,N.R.,104
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,39,102,31
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,33,62,88
E. K-12 / 0 - 1800,Morris,450,Boonton Town,15,54,101
E. K-12 / 0 - 1800,Morris,630,Butler Boro,88,50,295
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,11,345,106
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,0,0,0
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,0,21,0
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,44,0,219
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,55,115,40
E. K-12 / 0 - 1800,Salem,4075,Pennsville,120,88,94
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,5,74,61
E. K-12 / 0 - 1800,Salem,4630,Salem City,208,0,0
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,25,56,0
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,0,72,0
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,22,56,3
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,60,469,0
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,22,90,0
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,76,20,0
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,95,469,170
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,73,91,78
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,55,72,50
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,90,108,101
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,83,90,87
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,106,30,30
F. K-12 / 1801 - 3500,Atlantic,4180,Pleasantville City,83,146,85
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,95,133,99
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,39,3,3
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,16,63,0
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,232,116,53
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,240,226,16
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,109,0,4
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,37,146,35
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,0,104,0
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,97,165,0
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,85,67,112
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,71,62,217
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,17,46,5
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,214,93,16
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,45,93,353
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,149,57,0
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,109,95,159
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,100,4,189
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,61,83,62
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,17,12,0
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,48,152,155
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,128,63,235
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,24,58,33
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,510,209,114
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,27,64,69
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,97,160,34
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,63,96,6
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,64,456,0
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,0,49,38
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,161,118,96
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,119,115,9
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,304,119,38
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,3,13,0
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,185,189,233
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,77,51,64
