CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,COUNTY,enrol1
3,1360,19074744,11267167,10449283,410719,407165,2272921,1910921,2523601,2394142,2039395,1171420,0,897435,390753,Emerson Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,1096.9,Bergen,
3,1370,50429245,28715505,24773913,863776,3077816,9504918,6298689,6125812,4712143,5144185,965729,0,891504,691865,Englewood City,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2981.3,Bergen,
3,1380,10619164,6047813,5640184,234832,172797,2264136,1921708,1204897,821688,1085612,676763,0,0,57577,Englewood Cliffs Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,485.4,Bergen,
3,1450,83685626,49195363,46503527,1084206,1607630,13566949,11490335,9695910,8663283,9146008,3368987,0,1566900,464058,Fair Lawn Public Schools,Bergen,G. K-12 / 3501 +,3,GH,,1,5247.4,Bergen,
3,1470,16430203,10161887,9307796,609388,244703,1744572,1429395,2443938,2178303,1974906,873548,0,51538,0,Fairview Boro,Bergen,D. K-8 / 751 +,2,A,,1,1597.8,Bergen,
3,1550,59926393,34800970,33596330,991817,212823,10863789,8882729,6319158,5231655,6620813,2379813,55000,1138237,288459,Fort Lee Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,4143.1,Bergen,
3,1580,28832147,18376303,17111526,1176479,88298,4534896,4245797,2567836,2394887,3220035,439269,3968,114841,154332,Franklin Lakes Boro,Bergen,D. K-8 / 751 +,2,I,,1,1153.9,Bergen,
3,1700,83752073,52291831,51779037,488846,23948,12785116,10840774,9219467,8042427,8427759,5156545,0,803157,315389,Garfield City,Bergen,G. K-12 / 3501 +,3,B,1,1,4916.5,Bergen,
3,1760,43249659,23762444,22001469,780440,980535,7908515,4900127,5687875,4986771,4766561,1029545,0,1110193,612174,Glen Rock Boro,Bergen,F. K-12 / 1801 - 3500,3,J,,1,2547.8,Bergen,
3,1860,95707683,57576774,55459591,1314675,802508,15990909,13729608,10478536,8028079,10077728,4957764,0,1568439,437638,Hackensack City,Bergen,G. K-12 / 3501 +,3,CD,,1,5702.3,Bergen,
3,2050,11734277,7274021,6887226,113263,273532,2026299,1436629,1290021,1098101,1034535,431603,0,109401,41611,Harrington Park Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,596.8,Bergen,
3,2080,28216243,16630919,15686440,282665,661814,4331452,3615791,2751447,2310016,3655823,1425727,0,834865,57622,Hasbrouck Heights Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,1752.1,Bergen,
3,2090,8091926,4836630,4485906,154009,196715,1413545,1163278,881194,667121,883694,513479,0,76863,258473,Haworth Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,387.4,Bergen,
3,2180,20727995,12370793,12058153,264192,48448,4048015,2858360,2073997,1707761,2129142,503816,0,89376,98525,Hillsdale Boro,Bergen,D. K-8 / 751 +,2,GH,,1,1102.9,Bergen,
3,2200,9452219,5622204,5470766,119853,31585,1670621,1516355,1284223,1051025,846910,275414,0,27577,8556,Ho Ho Kus Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,594.7,Bergen,
3,2620,30673419,17453890,16797330,636603,19957,4512525,4203862,3912222,3366517,3689484,2556344,0,978969,220000,Leonia Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2021.3,Bergen,
3,2710,13699768,7899505,7539331,219753,140421,2243333,1652347,1633717,1379019,1864076,848798,0,45752,158660,Little Ferry Boro,Bergen,D. K-8 / 751 +,2,CD,,1,863,Bergen,
3,2740,40036902,22808167,21758776,586828,462563,6999967,4803284,5062771,4385283,4277763,2149693,0,888234,117095,Lodi Borough,Bergen,F. K-12 / 1801 - 3500,3,B,,1,3177.5,Bergen,
3,2860,35301579,21175883,20183866,487356,504661,4587261,3953651,4632895,3882591,3401848,1910040,375000,968835,0,Lyndhurst Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2534.8,Bergen,
3,2900,55397827,30314286,28228299,1076924,1009063,11359897,9007783,5914895,4747950,6133129,760677,0,1569888,274431,Mahwah Twp,Bergen,F. K-12 / 1801 - 3500,3,I,,1,2841.6,Bergen,
3,3060,13866828,9025815,8508006,381003,136806,1898901,1442215,1468811,1098742,1377741,759186,0,88400,0,Maywood Boro,Bergen,D. K-8 / 751 +,2,FG,,1,972.2,Bergen,
3,3170,19392071,11080885,10682161,233506,165218,3160285,2489705,2524400,2346187,1895332,1133421,0,681848,2645,Midland Park Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,885.4,Bergen,
3,3330,15426999,9693307,9304691,272046,116570,2384704,1855901,1934783,1748505,1306118,305081,0,105601,42871,Montvale Boro,Bergen,D. K-8 / 751 +,2,I,,1,986.7,Bergen,
3,3350,5767700,3307009,3165524,74951,66534,1337573,496608,593540,473571,501594,247173,0,23707,2200,Moonachie Boro,Bergen,B. K-8 / 0 - 400,2,B,,1,333.2,Bergen,
3,3550,34108104,18860856,17962853,503180,394823,5378190,4528329,4586393,4154538,4095947,2268420,0,1053533,169013,New Milford Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,1999.7,Bergen,
3,3600,22398976,13265707,12292089,628641,344977,2718699,2128466,2907160,2523536,2922354,1391168,0,546760,130480,North Arlington Boro,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,1826.7,Bergen,
3,3700,24996875,14598528,13141101,570326,887101,3711480,3315638,2075028,1766182,2977486,1279630,10886,1566378,138180,Northern Highlands Reg,Bergen,H. 7-12 / 9-12,5,J,,1,1401.2,Bergen,
3,3710,49646702,28968912,26685793,370364,1912755,8346656,7326504,4826169,3701283,4770194,2616332,0,2705509,211455,Northern Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,2121.1,Bergen,
3,3730,8810005,5010793,4866636,120739,23418,1763256,1257480,1073398,821683,843842,278390,0,113692,0,Northvale Boro,Bergen,C. K-8 / 401 - 750,2,FG,,1,538.2,Bergen,
3,3740,8656229,4943753,4654132,256045,33576,1650605,1426644,1097605,915751,927710,553096,5466,31090,0,Norwood Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,587.7,Bergen,
3,3760,27525260,16745092,16035791,638048,71253,4920882,3898349,3105436,2817049,2632339,1756648,15609,49366,28388,Oakland Boro,Bergen,D. K-8 / 751 +,2,I,,1,1338.6,Bergen,
3,3850,11376933,7061316,6730101,216068,115147,1905150,1708794,1279911,1139419,1037856,479185,0,92699,53693,Old Tappan Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,659.1,Bergen,
3,3870,11458464,7048237,6682161,214132,151944,1908348,1401567,1274226,1078708,1202367,636147,0,25285,102173,Oradell Boro,Bergen,A. K-6,1,I,,1,750.8,Bergen,
3,3910,23289180,15281160,14817931,249927,213302,2369367,1824372,3052545,2454293,1974568,1185189,0,469313,0,Palisades Park,Bergen,E. K-12 / 0 - 1800,3,CD,,1,1815.2,Bergen,
3,3930,70932492,39452759,37485031,1814378,153350,11700857,9312840,8310723,7501887,9865750,6019273,0,1367388,878446,Paramus Boro,Bergen,G. K-12 / 3501 +,3,GH,,1,3765.6,Bergen,
3,3940,26225064,13978482,13347749,514906,115827,6255749,5360740,2743536,2303527,2349972,1295942,0,879749,35237,Park Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,1232.1,Bergen,
3,3960,44264337,24559227,22451927,446828,1660472,7365522,6272802,3970286,3360303,5942606,2932445,0,2410330,555052,Pascack Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,1962.2,Bergen,
3,4300,44554490,23694971,21590838,551222,1552911,7111092,6315039,4994127,4056321,5657282,2556836,0,3030330,366660,Ramapo-Indian Hill Reg,Bergen,H. 7-12 / 9-12,5,I,,1,2230.2,Bergen,
3,4310,50963958,31204812,30219176,795627,190009,8891737,7140755,4092213,3269444,5200020,2935542,30250,1479429,45582,Ramsey Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,2668.4,Bergen,
3,4370,34891073,19657021,18919980,406494,330547,8176062,7685834,3432005,2759355,2941490,1282171,0,566039,12276,Ridgefield Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1680.2,Bergen,
3,4380,35851186,21887027,20571761,1286706,28560,4938273,4362135,4614147,3627986,2939443,564193,0,1088966,477287,Ridgefield Park Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,2227.2,Bergen,
3,4390,91380680,53229897,50451624,1249856,1528417,17751167,15025276,8500551,7243385,10278482,664383,0,1569742,268810,Ridgewood Village,Bergen,G. K-12 / 3501 +,3,J,,1,5694.2,Bergen,
3,4405,28579259,16824228,15757555,498935,567738,4009627,3645456,3512890,3183485,2726889,1416476,25000,1478647,307747,River Dell Regional,Bergen,H. 7-12 / 9-12,4,I,,1,1602.5,Bergen,
3,4410,17932654,11758415,11049260,431317,277838,2429830,2139415,2170891,1935528,1521076,887391,0,37846,1768,River Edge Boro,Bergen,A. K-6,1,I,,1,1256.9,Bergen,
3,4430,20351155,11855581,11375999,314735,164847,3315173,2598496,2761728,2112912,2253770,1255286,0,164903,96407,River Vale Twp,Bergen,D. K-8 / 751 +,2,I,,1,1103,Bergen,
3,4470,8336709,5097149,4838967,178307,79875,1404743,1083792,1044269,761763,741501,446986,0,43954,0,Rochelle Park Twp,Bergen,C. K-8 / 401 - 750,2,FG,,1,502.6,Bergen,
3,4600,38856116,22758486,21176383,764412,817691,5643237,5029919,5447241,4741626,3961493,1575736,25000,918093,113994,Rutherford Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2553.1,Bergen,
3,4610,28085539,15256018,14493472,239216,523330,5442496,4344349,3601459,2829323,3022229,1616568,0,693124,71253,Saddle Brook Twp,Bergen,E. K-12 / 0 - 1800,3,DE,,1,1737.9,Bergen,
3,4620,4171361,2109111,1989956,16169,102986,1367802,1190701,362965,241043,331482,197075,0,0,0,Saddle River Boro,Bergen,A. K-6,1,J,,1,141.5,Bergen,
3,4870,5211903,2897019,2560957,126250,209812,953057,608181,424871,327880,796856,414025,10915,129100,3701,South Hackensack Twp,Bergen,B. K-8 / 0 - 400,2,CD,,1,282.2,Bergen,
3,5150,75010921,45076157,41014749,1859929,2201479,13140431,8619160,7191951,5608865,8422278,2517427,0,1142194,238489,Teaneck Twp,Bergen,G. K-12 / 3501 +,3,GH,,1,3663.9,Bergen,
3,5160,61071552,36880559,34813450,1006447,1060662,10260480,7804535,6827229,6201862,5527173,3352031,100000,1448138,553891,Tenafly Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,3710.1,Bergen,
3,5330,21480555,12790297,11910969,869306,10022,3549163,3289655,2401725,1967680,2612600,1434856,0,126770,288200,Upper Saddle River Boro,Bergen,D. K-8 / 751 +,2,J,,1,1102.8,Bergen,
3,5410,25983940,16287811,15897207,294061,96543,3198015,2935814,3477967,3047050,2193936,1218847,0,792102,136532,Waldwick Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,1612.5,Bergen,
3,5430,15847049,8984439,8759392,225047,0,2485921,2319952,1846291,1659209,1823998,426644,0,706400,19422,Wallington Boro,Bergen,E. K-12 / 0 - 1800,3,B,,1,1250.7,Bergen,
3,5755,47822597,26988813,26098201,724266,166346,9414896,7509212,5591413,4856924,4544264,2490127,0,1237137,305311,Westwood Regional,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,2797.1,Bergen,
3,5830,16829593,9669601,9397893,183472,88236,2605855,2167957,2465609,2133256,1603824,1001701,0,474958,0,Wood-Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,1194.4,Bergen,
3,5880,14102102,8216038,7779191,313079,123768,2324156,2038940,1696325,1455915,1777016,494501,0,85146,122566,Woodcliff Lake Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,705.2,Bergen,
3,5920,34395888,19836740,18728905,818855,288980,6864919,5764380,4052088,3662539,3495421,752032,35000,108427,44836,Wyckoff Twp,Bergen,D. K-8 / 751 +,2,I,,1,1885,Bergen,
5,200,2208440,1352957,1280685,9176,63096,375582,298721,258126,111773,209577,99096,0,12198,0,Bass River Twp,Burlington,A. K-6,1,CD,,1,93.3,Burlington,
5,380,5402044,3145521,2858222,170959,116340,1197848,1008001,489076,416063,533880,218275,0,17678,0,Beverly City,Burlington,B. K-8 / 0 - 400,2,B,,1,317.4,Burlington,
5,475,35938666,18856369,17744897,845496,265976,7346914,5065973,3780513,3211181,4529727,2782302,0,1072053,235848,Bordentown Regional,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2368.6,Burlington,
5,600,28604153,16377746,15075828,479497,822421,5547893,4811292,2857728,2354873,2980989,1441660,0,772103,56006,Burlington City,Burlington,E. K-12 / 0 - 1800,3,B,1,1,1719.6,Burlington,
5,605,39641351,21676377,20692132,265268,718977,7070518,6625545,4368677,3022953,4320147,2177120,1817665,257769,179381,Burlington Co Spec Serv,Burlington,I. CSSD,7,,,1,597,Burlington,
5,610,32570086,16183780,15022807,439606,721367,4350490,3855363,4619224,2878297,5751139,2353601,50000,1535921,630633,Burlington Co Vocational,Burlington,J. VOC,8,,,1,2088.9,Burlington,
5,620,56630343,35507999,32215374,746489,2546136,9756856,5658543,4725644,3127659,5626770,541624,0,1012803,444347,Burlington Twp,Burlington,G. K-12 / 3501 +,3,FG,,1,3690.2,Burlington,
5,830,10584739,5710870,5260799,335762,114309,2530206,1585228,1203260,936973,1092031,654400,9500,13171,180224,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,760.8,Burlington,
5,840,39699397,22125950,21189813,697125,239012,6601305,6013661,4381756,3736622,4566395,2023387,0,1648311,163547,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2686.7,Burlington,
5,1030,5974704,3195795,3061485,46764,87546,1149150,830070,828508,558471,740776,455154,0,55214,4384,Delanco Twp,Burlington,B. K-8 / 0 - 400,2,CD,,1,409.7,Burlington,
5,1060,40582224,24901510,23778893,711717,410900,6818979,5369590,3426910,2843559,4414389,1017535,0,1003167,51978,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,2984.4,Burlington,
5,1250,8249064,4922209,4537874,95154,289181,1254916,1042773,1175855,1027395,809693,450317,0,86391,63212,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,557.4,Burlington,
5,1280,13394887,8298008,7546445,188907,562656,2282918,1984623,1561129,1048843,1081740,663863,0,113349,30037,Edgewater Park Twp,Burlington,D. K-8 / 751 +,2,DE,,1,943.9,Burlington,
5,1420,69694553,42758094,41395925,713456,648713,12281664,10455969,5565677,4774267,7831406,4703969,0,600374,191023,Evesham Twp,Burlington,D. K-8 / 751 +,2,I,,1,4442.3,Burlington,
5,1520,21903223,12006528,11528153,172979,305396,3503746,2346503,2893031,2199806,2918246,1168108,0,580148,7166,Florence Twp,Burlington,E. K-12 / 0 - 1800,3,DE,,1,1555.2,Burlington,
5,1910,8273793,5150753,4866938,141025,142790,1340234,1076554,930551,724174,780935,282607,0,63804,10067,Hainesport Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,572.5,Burlington,
5,2610,124938914,72064575,67000848,3481159,1582568,19120023,17895028,10501293,8564955,15014372,7665797,0,7345431,607634,Lenape Regional,Burlington,H. 7-12 / 9-12,5,GH,,1,6754.9,Burlington,
5,2850,19230365,11510656,10900307,479914,130435,3139437,2618651,2174872,1715684,2263923,1121353,0,141477,100327,Lumberton Twp,Burlington,D. K-8 / 751 +,2,FG,,1,1174.5,Burlington,
5,2960,10467163,5720311,5360810,244480,115021,2436744,1737584,1111870,937666,1147239,630156,0,45431,60399,Mansfield Twp,Burlington,A. K-6,1,DE,,1,546.2,Burlington,
5,3010,36095352,21692676,20498670,691279,502727,6242079,4240426,3385754,2811650,3817654,1950737,0,777440,112290,Maple Shade Twp,Burlington,F. K-12 / 1801 - 3500,3,CD,,1,2346.6,Burlington,
5,3070,7213981,4552543,4150230,219150,183163,1131993,953683,836058,647219,650708,338180,0,42678,5091,Medford Lakes Boro,Burlington,C. K-8 / 401 - 750,2,I,,1,536.4,Burlington,
5,3080,44310935,27701966,22912272,502598,4287096,6472944,6171929,5206063,4104619,4386137,2339160,0,76261,524353,Medford Twp,Burlington,D. K-8 / 751 +,2,I,,1,2657.6,Burlington,
5,3360,65752591,39984865,37701325,794309,1489231,12136611,11123285,5340585,4603532,6231717,2604441,0,1809489,86687,Moorestown Twp,Burlington,G. K-12 / 3501 +,3,I,,1,3967.9,Burlington,
5,3430,16897639,9532239,8642155,280744,609340,2826980,2151899,2086018,1693016,2289440,1267608,0,162962,126241,Mount Holly Twp,Burlington,D. K-8 / 751 +,2,B,,1,1086,Burlington,
5,3440,63383689,41395548,39379974,1320810,694764,8506480,7153157,5792134,4551840,6470107,3993293,0,564007,121309,Mount Laurel Twp,Burlington,D. K-8 / 751 +,2,I,,1,4285.3,Burlington,
5,3540,3793125,2263402,2158145,49944,55313,775500,676218,267368,127939,415293,149527,0,57831,0,New Hanover Twp,Burlington,B. K-8 / 0 - 400,2,B,,1,175.3,Burlington,
5,3650,21090008,12673528,11921872,529072,222584,4500177,4071722,1814343,1557279,2009115,1089612,0,25052,891364,North Hanover Twp,Burlington,A. K-6,1,CD,,1,1193.3,Burlington,
5,3690,30309843,16643816,15397448,568512,677856,5594513,4356331,2933712,2623338,3673919,2242535,0,1406304,606344,Northern Burlington Reg,Burlington,H. 7-12 / 9-12,4,DE,,1,2157.6,Burlington,
5,3920,14074917,7697625,7085304,348796,263525,2256258,1943632,1531629,1305143,1859650,901396,0,707740,338342,Palmyra Boro,Burlington,E. K-12 / 0 - 1800,3,DE,,1,918.4,Burlington,
5,4050,92839950,53660163,51989151,849438,821574,18299968,14354354,8051643,6590223,10542344,5962921,0,1214142,292475,Pemberton Twp,Burlington,G. K-12 / 3501 +,3,B,1,1,4598.5,Burlington,
5,4320,27704002,15106664,14300335,557854,248475,3862349,3385818,3394070,2689606,3850897,1953031,0,1490023,57144,Rancocas Valley Regional,Burlington,H. 7-12 / 9-12,5,DE,,1,2035.7,Burlington,
5,4450,20020925,12222003,11855377,238737,127889,2468175,2138149,2411213,2095139,2280784,1339910,0,638750,183177,Riverside Twp,Burlington,E. K-12 / 0 - 1800,3,B,,1,1421.6,Burlington,
5,4460,4372953,2655974,2514621,124659,16694,624240,512468,534419,439518,473375,168504,0,84945,30485,Riverton,Burlington,B. K-8 / 0 - 400,2,GH,,1,303.4,Burlington,
5,4740,11884569,7011878,6306008,179086,526784,1810515,1650387,1425736,1246145,1486191,939905,0,143118,0,Shamong Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,725.8,Burlington,
5,4930,11583263,6626523,5679453,247696,699374,1913179,1295441,1430827,1131562,1467275,707905,0,145460,229106,Southampton Township School District,Burlington,C. K-8 / 401 - 750,2,DE,,1,684,Burlington,
5,5010,3741522,2121810,1968731,74272,78807,784282,666163,384776,311204,442600,255342,0,1224,13299,Springfield Twp,Burlington,A. K-6,1,FG,,1,244,Burlington,
5,5130,11397869,6603358,6104410,157274,341674,2004524,1800200,1186173,941869,1390385,736779,0,97405,158465,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,679.5,Burlington,
5,5720,12899809,8342205,7923414,356736,62055,1683157,1483967,1387093,1237308,1404974,803941,0,82381,0,Westampton,Burlington,D. K-8 / 751 +,2,GH,,1,1027.5,Burlington,
