GROUP,CONAME,DIST,DISTNAME,PP114,PP214,PP314
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,0.302,0.295,0.324
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,0.402,0.379,0.357
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,0.315,0.280,0.382
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,0.280,0.268,0.259
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,0.290,0.295,0.293
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,0.316,0.308,0.294
B. K-8 / 0 - 400,Burlington,380,Beverly City,0.301,0.302,0.317
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,0.376,0.326,0.347
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,0.392,0.285,0.376
B. K-8 / 0 - 400,Burlington,4460,Riverton,0.226,0.218,0.242
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,0.365,0.333,0.354
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,0.280,0.267,0.242
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,0.307,0.315,0.318
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,0.274,0.289,0.330
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,0.397,0.374,0.483
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,0.391,0.411,0.441
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,0.386,0.341,0.395
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,0.329,0.313,0.342
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,0.408,0.384,0.388
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,0.332,0.338,0.384
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,0.357,0.397,0.449
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,0.300,0.333,0.329
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,0.256,0.394,0.354
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,0.508,0.433,0.509
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,0.418,0.408,0.421
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,0.468,0.472,0.439
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,0.319,0.320,0.326
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,0.302,0.243,0.310
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,0.365,0.378,0.382
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,0.219,0.230,0.412
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,0.307,0.330,0.364
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,0.311,0.320,0.340
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,0.338,0.310,0.309
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,0.279,0.295,0.352
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,0.287,0.291,0.289
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,0.382,0.388,0.426
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,0.425,0.357,0.404
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,0.301,0.306,0.353
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,0.356,0.386,0.476
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,0.330,0.338,0.345
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,0.276,0.287,0.306
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,0.285,0.313,0.312
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,0.295,0.325,0.315
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,0.239,0.283,0.326
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,0.252,0.263,0.304
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,0.344,0.370,0.423
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,0.201,0.201,0.273
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,0.274,0.262,0.317
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,0.277,0.263,0.233
B. K-8 / 0 - 400,Morris,460,Boonton Twp,0.329,0.342,0.344
B. K-8 / 0 - 400,Morris,2010,Harding Township,0.269,0.295,0.287
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,0.251,0.257,0.282
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,0.226,0.219,0.234
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,0.306,0.298,0.332
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,0.262,0.284,0.267
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,0.285,0.323,0.332
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,0.287,0.281,0.354
B. K-8 / 0 - 400,Salem,60,Alloway Twp,0.271,0.244,0.332
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,0.329,0.338,0.352
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,0.246,0.205,0.349
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,0.309,0.302,0.394
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,0.309,0.306,0.325
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,0.240,0.219,0.255
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,0.336,0.287,0.355
B. K-8 / 0 - 400,Sussex,1800,Green Twp,0.271,0.301,0.281
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,0.325,0.302,0.396
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,0.269,0.283,0.279
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,0.331,0.313,0.441
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,0.280,0.299,0.322
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,0.287,0.279,0.302
B. K-8 / 0 - 400,Union,1710,Garwood Boro,0.308,0.275,0.315
B. K-8 / 0 - 400,Union,5810,Winfield Twp,0.239,0.283,0.236
B. K-8 / 0 - 400,Warren,70,Alpha Boro,0.273,0.266,0.338
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,0.341,0.308,0.335
B. K-8 / 0 - 400,Warren,2250,Hope Twp,0.289,0.288,0.344
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,0.281,0.322,0.359
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,0.345,0.342,0.377
B. K-8 / 0 - 400,Warren,5780,White Twp,0.376,0.406,0.466
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,0.309,0.310,0.335
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,0.305,0.304,0.333
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,0.306,0.310,0.323
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,0.294,0.295,0.317
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,0.337,0.342,0.375
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,0.317,0.342,0.372
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,0.285,0.291,0.316
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,0.310,0.328,0.341
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,0.281,0.298,0.331
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,0.304,0.302,0.308
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,0.339,0.346,0.379
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,0.356,0.331,0.317
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,0.275,0.267,0.282
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,0.267,0.234,0.239
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,0.289,0.272,0.262
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,0.239,0.253,0.393
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,0.268,0.256,0.251
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,0.290,0.283,0.368
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,0.341,0.338,0.396
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,0.316,0.303,0.324
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,0.228,0.240,0.283
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,0.318,0.333,0.368
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,0.235,0.249,0.273
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,0.366,0.411,0.412
C. K-8 / 401 - 750,Camden,190,Barrington Boro,0.297,0.291,0.292
C. K-8 / 401 - 750,Camden,340,Berlin Twp,0.369,0.287,0.352
C. K-8 / 401 - 750,Camden,880,Clementon Boro,0.388,0.391,0.444
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,0.244,0.258,0.301
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,0.320,0.321,0.374
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,0.343,0.326,0.360
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,0.357,0.357,0.354
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,0.301,0.299,0.350
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,0.443,0.485,0.366
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,0.255,0.260,0.246
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,0.297,0.249,0.281
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,0.261,0.288,0.308
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,0.414,0.428,0.433
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,0.370,0.382,0.440
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,0.357,0.407,0.474
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,0.325,0.340,0.375
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,0.301,0.281,0.296
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,0.311,0.328,0.374
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,0.261,0.262,0.301
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,0.331,0.304,0.296
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,0.298,0.237,0.285
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,0.305,0.335,0.333
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,0.272,0.289,0.287
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,0.273,0.277,0.355
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,0.374,0.384,0.426
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,0.277,0.261,0.283
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,0.256,0.259,0.307
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,0.286,0.303,0.352
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,0.287,0.310,0.286
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,0.254,0.273,0.279
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,0.331,0.355,0.410
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,0.318,0.305,0.362
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,0.288,0.294,0.301
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,0.332,0.343,0.344
C. K-8 / 401 - 750,Sussex,90,Andover Reg,0.271,0.261,0.309
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,0.290,0.275,0.321
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,0.303,0.320,0.348
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,0.266,0.295,0.324
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,0.330,0.357,0.369
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,0.346,0.343,0.355
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,0.378,0.396,0.489
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,0.368,0.354,0.374
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,0.285,0.289,0.401
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,0.309,0.310,0.335
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,0.305,0.304,0.333
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,0.306,0.310,0.323
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,0.294,0.295,0.317
D. K-8 / 751 +,Atlantic,10,Absecon City,0.323,0.298,0.324
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,0.373,0.384,0.400
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,0.336,0.330,0.339
D. K-8 / 751 +,Atlantic,2680,Linwood City,0.346,0.330,0.364
D. K-8 / 751 +,Atlantic,3720,Northfield City,0.304,0.322,0.296
D. K-8 / 751 +,Atlantic,4800,Somers Point City,0.343,0.357,0.395
D. K-8 / 751 +,Bergen,40,Allendale Boro,0.318,0.305,0.307
D. K-8 / 751 +,Bergen,930,Closter Boro,0.241,0.240,0.255
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,0.249,0.244,0.246
D. K-8 / 751 +,Bergen,1470,Fairview Boro,0.324,0.319,0.367
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,0.357,0.329,0.318
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,0.251,0.238,0.277
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,0.265,0.260,0.274
D. K-8 / 751 +,Bergen,3060,Maywood Boro,0.285,0.278,0.269
D. K-8 / 751 +,Bergen,3330,Montvale Boro,0.278,0.249,0.261
D. K-8 / 751 +,Bergen,3760,Oakland Boro,0.335,0.311,0.323
D. K-8 / 751 +,Bergen,4430,River Vale Twp,0.258,0.249,0.250
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,0.362,0.342,0.349
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,0.281,0.243,0.249
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,0.355,0.379,0.413
D. K-8 / 751 +,Burlington,1420,Evesham Twp,0.343,0.336,0.348
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,0.338,0.307,0.359
D. K-8 / 751 +,Burlington,3080,Medford Twp,0.285,0.275,0.285
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,0.261,0.279,0.334
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,0.292,0.292,0.324
D. K-8 / 751 +,Burlington,5720,Westampton,0.238,0.236,0.261
D. K-8 / 751 +,Camden,260,Bellmawr Boro,0.246,0.273,0.278
D. K-8 / 751 +,Camden,330,Berlin Boro,0.272,0.271,0.293
D. K-8 / 751 +,Camden,1780,Gloucester Twp,0.296,0.315,0.354
D. K-8 / 751 +,Camden,4590,Runnemede Boro,0.407,0.399,0.443
D. K-8 / 751 +,Camden,5080,Stratford Boro,0.318,0.304,0.325
D. K-8 / 751 +,Camden,5400,Voorhees Twp,0.248,0.321,0.391
D. K-8 / 751 +,Cape May,5340,Upper Twp,0.264,0.288,0.337
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,0.342,0.272,0.352
D. K-8 / 751 +,Gloucester,2750,Logan Twp,0.277,0.284,0.322
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,0.314,0.298,0.347
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,0.365,0.345,0.353
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,0.251,0.254,0.252
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,0.280,0.279,0.307
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,0.286,0.288,0.296
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,0.305,0.301,0.301
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,0.308,0.312,0.330
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,0.310,0.325,0.335
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,0.352,0.340,0.398
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,0.325,0.368,0.386
D. K-8 / 751 +,Monmouth,2290,Howell Twp,0.277,0.300,0.367
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,0.272,0.307,0.313
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,0.359,0.333,0.350
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,0.289,0.287,0.288
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,0.382,0.308,0.393
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,0.436,0.431,0.485
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,0.358,0.366,0.354
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,0.345,0.307,0.344
D. K-8 / 751 +,Morris,820,Chester Twp,0.271,0.276,0.298
D. K-8 / 751 +,Morris,1090,Denville Twp,0.352,0.333,0.366
D. K-8 / 751 +,Morris,1190,East Hanover Twp,0.301,0.303,0.343
D. K-8 / 751 +,Morris,1530,Florham Park Boro,0.340,0.369,0.381
D. K-8 / 751 +,Morris,2000,Hanover Twp,0.324,0.331,0.350
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,0.280,0.271,0.280
D. K-8 / 751 +,Morris,4000,Long Hill Twp,0.286,0.277,0.331
D. K-8 / 751 +,Morris,4490,Rockaway Twp,0.316,0.308,0.352
D. K-8 / 751 +,Morris,5520,Washington Twp,0.305,0.325,0.323
D. K-8 / 751 +,Passaic,1920,Haledon Boro,0.316,0.308,0.300
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,0.248,0.275,0.316
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,0.313,0.337,0.333
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,0.290,0.277,0.296
D. K-8 / 751 +,Passaic,5200,Totowa Boro,0.336,0.328,0.322
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,0.264,0.251,0.258
D. K-8 / 751 +,Passaic,5690,Woodland Park,0.288,0.275,0.253
D. K-8 / 751 +,Somerset,510,Branchburg Twp,0.355,0.402,0.371
D. K-8 / 751 +,Somerset,5470,Warren Twp,0.311,0.307,0.312
D. K-8 / 751 +,Sussex,640,Byram Twp,0.290,0.284,0.324
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,0.339,0.342,0.340
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,0.309,0.313,0.322
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,0.296,0.295,0.308
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,0.306,0.310,0.323
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,0.294,0.295,0.317
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,0.344,0.315,0.341
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,0.281,0.297,0.314
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,0.231,0.220,0.223
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,0.378,0.301,0.321
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,0.275,0.259,0.255
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,0.309,0.307,0.336
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,0.306,0.292,0.395
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,0.297,0.290,0.316
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,0.303,0.289,0.316
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,0.307,0.278,0.271
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,0.303,0.278,0.297
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,0.292,0.296,0.302
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,0.311,0.268,0.267
E. K-12 / 0 - 1800,Burlington,600,Burlington City,0.294,0.312,0.350
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,0.348,0.350,0.363
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,0.363,0.327,0.366
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,0.319,0.342,0.322
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,0.289,0.269,0.278
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,0.279,0.288,0.298
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,0.326,0.314,0.337
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,0.342,0.326,0.371
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,0.297,0.308,0.319
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,0.397,0.379,0.395
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,0.289,0.267,0.296
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,0.282,0.289,0.337
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,0.338,0.310,0.338
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,0.272,0.260,0.267
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,0.344,0.285,0.339
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,0.326,0.302,0.299
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,0.244,0.238,0.221
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,0.297,0.311,0.302
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,0.348,0.366,0.365
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,N.R.,N.R.,0.268
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,0.345,0.309,0.386
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,0.296,0.307,0.298
E. K-12 / 0 - 1800,Morris,450,Boonton Town,0.291,0.309,0.310
E. K-12 / 0 - 1800,Morris,630,Butler Boro,0.269,0.265,0.297
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,0.242,0.272,0.260
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,0.236,0.247,0.276
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,0.281,0.288,0.291
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,0.295,0.285,0.331
