CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY,ENROLL
1,3480,11125145,6387994,6037324,266330,84340,1875594,1436719,1425691,1086745,1326466,615850,0,109399,5000,10.1,68134,69.6,70289,125.2,116215,14.2,Mullica Twp,Atlantic,C. K-8 / 401 - 750,2,B,,1,Atlantic,652.0
1,3720,15286540,10549153,10056743,381385,111025,1784903,1489728,1553503,1246187,1291150,622472,0,107831,63507,9.7,62738,73.1,57420,174,113290,20.4,Northfield City,Atlantic,D. K-8 / 751 +,2,DE,,1,Atlantic,912.0
1,4180,73290761,41365134,38529948,1193202,1641984,12165119,10156025,7609958,5937618,10092906,5094877,370916,1145198,289249,10.9,55818,71.5,56872,152.3,105738,16.1,Pleasantville City,Atlantic,F. K-12 / 1801 - 3500,3,A,1,1,Atlantic,3392.9
1,4240,1948526,1124873,1075688,24100,25085,430126,349968,221630,158251,168321,64251,0,3576,0,9.8,63836,79.3,52459,111,102999,12.8,Port Republic City,Atlantic,B. K-8 / 0 - 400,2,FG,,1,Atlantic,102.0
1,4800,17518064,10131600,9519811,392539,219250,3573502,3142845,1749201,1388588,1904645,1004580,0,159117,30000,9,79648,54.1,87798,131.7,109984,17.1,Somers Point City,Atlantic,D. K-8 / 751 +,2,CD,,1,Atlantic,801.0
1,5350,14691548,9339522,8989646,330026,19850,2074581,1447981,1397924,1034386,1775323,449273,0,104197,6000,7.6,94900,49.4,66616,113.6,132371,17.2,Ventnor City,Atlantic,C. K-8 / 401 - 750,2,B,,1,Atlantic,625.0
1,5760,3135078,1638451,1565836,37500,35115,623233,446894,351086,287786,484710,182580,7000,14038,0,10.9,59443,81,48835,54,81276,5.6,Weymouth Twp,Atlantic,B. K-8 / 0 - 400,2,B,,1,Atlantic,183.0
3,40,17069544,9640299,8716035,529330,394934,3253727,2591124,1923978,1588229,2050520,1105570,0,198841,174000,12.2,83815,81.6,93900,175.4,164093,16.6,Allendale Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,844.0
3,80,5201467,2754008,2513133,90831,150044,1346665,1060687,355402,287210,596884,202618,0,142147,0,7.2,73051,62.4,90084,34.7,124083,5.4,Alpine Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,Bergen,161.0
3,285,53280429,29059300,25397450,745350,2916500,12761444,11608194,4979130,3801130,5919854,2577656,100000,78150,0,2.7,87066,3.6,89042,31,126605,20.2,Bergen Co Special Service,Bergen,I. CSSD,7,,,1,Bergen,566.0
3,290,70250890,36312994,32147044,2369850,1796100,7892491,7233491,13544891,10515191,9759489,5304489,0,2333561,0,10.9,92304,65.9,88759,114.6,144618,12.3,Bergen County Vocational Technical Schoo,Bergen,J. VOC,8,,,1,Bergen,2557.5
3,300,64400876,40267772,32988198,1696097,5583477,7869018,6416389,6833311,5566164,7708845,4494489,0,1267910,918355,12.9,81774,66.6,81992,180.9,142017,16.8,Bergenfield Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,Bergen,3729.5
3,440,21912949,12201029,10036009,503874,1661146,3715025,2154999,2706786,1816806,2573727,1093927,0,686592,447600,11.7,73900,71.7,70100,117.3,112772,11.6,Bogota Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen,1169.0
3,740,10910064,6513800,6163440,242860,107500,1732908,1479604,1331391,1163566,1287899,662106,0,43933,0,12,84067,69.7,86390,87.2,138367,8.5,Carlstadt Boro,Bergen,C. K-8 / 401 - 750,2,DE,,1,Bergen,551.0
3,745,13952725,7665039,7154039,472500,38500,2441059,1477859,1466982,977054,1809740,661680,5000,530449,0,12.7,84422,101,67000,107.8,156382,9.6,Carlstadt-East Rutherford,Bergen,H. 7-12 / 9-12,5,CD,,1,Bergen,622.0
3,890,48903969,30462025,28518270,600523,1343232,7511210,4727359,5161885,3810077,3907577,1908504,157279,1129022,315800,11.7,68740,85.6,103740,166.5,144095,16.2,Cliffside Park Boro,Bergen,F. K-12 / 1801 - 3500,3,B,,1,Bergen,3197.0
3,930,20557743,13167844,12564935,285956,316953,3117529,2276206,2167220,1850468,1983561,1099927,0,118320,25000,12.7,88700,65.5,93480,168.4,146727,15.9,Closter Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1167.0
3,990,31184111,20534009,18056301,681299,1796409,3546445,2891399,3715780,3204467,2600517,1484202,7000,780360,0,11.4,90036,72.4,97041,133.7,131404,13.5,Cresskill Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,Bergen,1773.0
3,1070,15761259,8875507,8010177,483767,381563,3150518,2312264,1604153,1350595,1847177,849178,39673,163148,0,9.8,70430,53.8,84510,117.5,159429,14.1,Demarest Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,686.0
3,1130,40979354,24936267,23685923,1092017,158327,4365441,3880911,5438993,4727029,5128732,3134546,0,1017497,7500,11.9,78538,79.3,71178,145.7,146879,14.1,Dumont Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,Bergen,2421.9
3,1230,17245429,10997917,10280630,332451,384836,2361994,1919558,2028949,1435506,1749990,699684,3000,57895,31346,9.1,91684,60.3,71226,144.8,145314,18.4,East Rutherford Boro,Bergen,D. K-8 / 751 +,2,CD,,1,Bergen,899.0
3,1270,15164603,8439556,7646541,487515,305500,2809451,1366756,1570391,1355701,2033385,1108134,0,13695,0,11.7,64628,81,66886,111.2,135960,10.8,Edgewater Boro,Bergen,A. K-6,1,DE,,1,Bergen,662.0
3,1345,38407229,20297327,19375754,691574,229999,7047939,5197191,5845365,4616408,4356168,2433861,0,845144,0,12.7,53323,74.7,55142,155.7,109080,14.4,Elmwood Park,Bergen,F. K-12 / 1801 - 3500,3,CD,,1,Bergen,2516.0
3,1360,20243978,11388506,10857926,254918,275662,2621856,2088158,2549339,2381423,2503298,1410190,0,1106097,0,10.7,64800,59.5,69300,111,150822,12.2,Emerson Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen,1054.0
3,1370,56302490,32450546,26454807,1035189,4960550,10762320,7018450,6268339,4931689,5664612,1255587,0,1099555,150000,11.2,76960,62.9,85695,140.2,156550,14.8,Englewood City,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,2811.0
3,1380,11815026,6459373,6091915,234246,133212,2872159,2082724,1129169,880962,1319403,723529,0,3000,23400,8.6,82460,49.4,79275,67.5,132400,9.2,Englewood Cliffs Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,467.0
3,1450,95468879,56025803,52933772,1256610,1835421,16500671,13854504,10107270,8590418,10349691,3559909,0,1785413,115000,12.2,78210,68.1,88210,182.8,161513,17.7,Fair Lawn Public Schools,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen,5398.0
3,1470,22402536,13006853,10575722,975446,1455685,2755081,1961586,3218582,2428305,3224041,1282274,0,113473,0,14.7,56645,109.4,57995,153.1,120052,11.8,Fairview Boro,Bergen,D. K-8 / 751 +,2,A,,1,Bergen,2216.1
3,1550,68118698,38744255,37213886,1232100,298269,12698000,10350120,7471975,5813465,7719040,2691869,60000,1269690,100000,12.1,78375,72.8,86425,175,144064,16.9,Fort Lee Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,Bergen,4202.0
3,1580,31626034,20340092,19218571,1008521,113000,5642504,5176324,2317320,2177025,3140376,502323,20000,152263,67000,7.8,84590,37.5,77724,114.4,154231,17.7,Franklin Lakes Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1127.0
3,1700,91326847,56586070,55658938,877832,49300,14312993,11820563,9856535,8345385,9456462,5384262,0,898560,0,10.2,67250,62.9,76145,132.2,166639,15.1,Garfield City,Bergen,G. K-12 / 3501 +,3,B,1,1,Bergen,4440.0
3,1760,47946347,26001828,23703457,766543,1531828,8663711,5527028,6015750,5171619,6045615,1340680,0,1202645,40000,11.3,78404,58,81642,134.3,142481,14.2,Glen Rock Boro,Bergen,F. K-12 / 1801 - 3500,3,J,,1,Bergen,2564.0
3,1860,105866631,64134750,58880893,2576344,2677513,16517569,13632049,10540481,8987862,12236348,5094887,0,2414640,626428,12.7,102491,69.6,107470,183.7,181250,17.1,Hackensack City,Bergen,G. K-12 / 3501 +,3,CD,,1,Bergen,5341.4
3,2050,12442653,7688896,7449193,122500,117203,2086765,1479715,1351663,1099188,1188131,460673,0,127198,0,11,84589,57,68864,123.2,144205,13.3,Harrington Park Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,563.0
3,2080,30148911,17627267,16508404,313200,805663,5377568,4183896,2945095,2489582,3234218,1634580,0,953270,20467,11.5,77775,72.3,94425,130.1,134906,13.1,Hasbrouck Heights Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,Bergen,1704.5
3,2090,9243372,5681002,5265752,246250,169000,1508518,1209975,984248,748398,984399,534899,0,85204,245000,9.5,58540,49.3,61851,104.8,118700,13.1,Haworth Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,Bergen,408.0
3,2180,23441845,13885425,13399582,381900,103943,4343711,3144124,2221888,1773342,2872670,593581,0,91506,0,9,78172,56,89302,133.8,150935,17.3,Hillsdale Boro,Bergen,D. K-8 / 751 +,2,GH,,1,Bergen,1088.0
3,2200,10410836,6073818,5853570,182523,37725,1981176,1785845,1346647,1099725,993069,539432,0,15845,0,12,73810,59.7,80866,96.5,125999,9.7,Ho Ho Kus Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,Bergen,560.0
3,2620,33993875,18539057,17885398,633659,20000,5887726,5468046,4256079,3128733,4167675,2855908,0,982749,8000,11.6,66525,71.9,67459,130.7,139053,13.1,Leonia Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen,2104.0
3,2710,15191952,8859748,8338432,256723,264593,2537053,1473858,1902283,1513385,1818044,975846,0,56410,409808,9.4,77944,132.5,68737,99.4,116750,11.4,Little Ferry Boro,Bergen,D. K-8 / 751 +,2,CD,,1,Bergen,1112.0
3,2740,44698534,26001468,24766504,619290,615674,7896207,5803938,4996787,4236002,4592877,2408227,0,1211195,96845,13.2,61822,68.5,70613,122.9,142627,11.1,Lodi Borough,Bergen,F. K-12 / 1801 - 3500,3,B,,1,Bergen,2739.6
3,2860,39030227,22719202,21874272,627869,217061,5178484,4253196,5342816,4599072,4099591,2278585,400000,1104071,0,12.6,58000,74.1,61575,147.1,125000,13.6,Lyndhurst Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,2464.5
3,2900,61995045,33181310,30786649,927900,1466761,13009336,9955757,6816447,5337227,7193151,847299,0,1664364,0,9.9,76221,64.4,78691,106.1,144137,12.4,Mahwah Twp,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen,2823.0
3,3060,14578235,9403403,8751221,572195,79987,2155612,1604862,1417029,1128788,1499063,758165,0,73100,115000,11.3,63240,69,61239,185,132679,19.1,Maywood Boro,Bergen,D. K-8 / 751 +,2,FG,,1,Bergen,927.0
3,3170,20713830,12124665,11650254,254963,219448,3508086,2658262,2172745,1989525,2044791,1319046,0,779504,0,8.6,63650,40.7,76025,107.8,138182,15.2,Midland Park Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen,901.0
3,3330,17319244,10895616,10460412,318504,116700,2730834,1986309,2052594,1815220,1506092,357206,0,131503,0,10.2,79425,85.9,75487,118.1,147536,12.9,Montvale Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,944.0
3,3350,6752976,3768177,3549341,143836,75000,1602977,553432,612921,446321,713110,287510,0,50634,0,10.1,60825,201.8,93700,114.3,108735,11.9,Moonachie Boro,Bergen,B. K-8 / 0 - 400,2,B,,1,Bergen,347.0
3,3550,38230230,20542028,19463255,721604,357169,6321041,5078870,5209666,4341692,4824833,2602185,0,1191444,254713,12.2,71110,64.7,71860,120.9,133196,11.8,New Milford Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,Bergen,2281.0
3,3600,31530407,18448529,16966798,830100,651631,3933685,2853104,3631141,2990402,4522332,1962088,0,913472,420000,12.3,58250,85.7,57350,119.4,131457,11.1,North Arlington Boro,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,1933.0
3,3700,26554286,15180057,14185220,636979,357858,4245731,3650005,2228236,1824513,3045132,1347898,10000,1786520,1026000,11.8,87815,74.2,104315,84.1,132000,8.3,Northern Highlands Reg,Bergen,H. 7-12 / 9-12,5,J,,1,Bergen,1382.0
3,3710,54491446,31568600,28460251,802685,2305664,9607748,8130105,5041365,4041226,5306748,3027262,0,2964751,0,9.1,115650,36.6,102406,79.1,152038,10.8,Northern Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen,2192.0
3,3730,9967324,5631031,5375988,236013,19030,2047933,1520787,1179560,860241,990243,290564,0,113307,0,10.2,74963,63.3,65996,131.3,127200,15,Northvale Boro,Bergen,C. K-8 / 401 - 750,2,FG,,1,Bergen,519.0
3,3740,9685129,5599089,5253842,298847,46400,1876570,1492570,1102109,922234,1043866,588281,6000,57495,0,12.9,68977,62.3,79164,101.8,119862,9.6,Norwood Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,642.0
3,3760,30344475,18163470,17444327,599390,119753,5701202,3858702,3184694,2842276,2975133,1850102,0,250712,341380,9.1,68517,43.8,71000,96.7,128737,12.8,Oakland Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1317.0
3,3850,15389163,9087427,8668583,252789,166055,2761243,2396765,1674127,1373777,1724013,615195,0,142352,0,11.9,91153,62,84653,101,128440,10.1,Old Tappan Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,708.0
3,3870,12373183,7309182,6897331,194887,216964,2260946,1608109,1348143,1143592,1429482,759585,0,25430,0,12.4,68830,77.4,87451,110.6,132000,10.4,Oradell Boro,Bergen,A. K-6,1,I,,1,Bergen,734.0
3,3910,25597986,16398237,15850999,311465,235773,2872310,2182583,3244567,2578677,2382420,1227960,0,675971,0,83.8,34330,572.3,59633,,,,Palisades Park,Bergen,E. K-12 / 0 - 1800,3,CD,,1,Bergen,1741.0
3,3930,79076593,44330873,41868197,2384976,77700,12730504,9823505,8639112,7693012,11656566,6739691,0,1445398,578475,11,73750,58.5,86400,145.1,167450,15.7,Paramus Boro,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen,3571.0
3,3940,29696962,15767244,15066689,497460,203095,7042564,5638114,2950775,2482164,2785821,1454052,0,1122699,7750,10.2,79978,41.3,97864,85.3,148720,10.5,Park Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,Bergen,1236.5
3,3960,49191344,26968711,24623640,553656,1791415,7864237,6297119,4591158,3856732,7075994,3183163,0,2673713,84200,10.6,102945,58.8,99425,88.2,166579,9.8,Pascack Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen,1903.0
3,4300,48875965,25300435,23447244,714979,1138212,7853800,6761763,5317980,4227451,6863888,2881493,0,3460602,200000,9.9,76939,71.5,83137,90.2,144840,10.4,Ramapo-Indian Hill Reg,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen,2209.0
3,4310,60369654,36191467,35164364,773364,253739,10234782,7655897,5176760,3654848,6987552,3759499,50000,1640536,11700,10,94020,60.5,99200,130.7,153766,15.2,Ramsey Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen,2573.0
3,4370,38324047,21677072,20835047,369572,472453,8650021,7994546,3756339,2919672,3354512,1412338,0,779439,0,9.6,78558,42.1,98474,102.4,135793,13.1,Ridgefield Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen,1620.0
3,4380,41546182,24980773,21414321,3442945,123507,5833630,4949694,5151391,3978700,4084356,572702,0,1120145,33809,11.3,80276,70.7,79326,124.5,128338,12.8,Ridgefield Park Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,2163.5
3,4390,98645954,57652115,54653625,1369282,1629208,19494893,15819272,9086124,7441033,10671842,683582,0,1684334,0,13,96762,70.3,95315,180.1,170690,16.5,Ridgewood Village,Bergen,G. K-12 / 3501 +,3,J,,1,Bergen,6283.2
3,4405,31427115,18746362,17642770,395102,708490,4317030,3776553,3788471,3312581,2938400,1598071,0,1628047,0,11.3,91874,79.4,106170,122.2,163379,12.3,River Dell Regional,Bergen,H. 7-12 / 9-12,4,I,,1,Bergen,1579.5
3,4410,20093842,13105288,12360557,315243,429488,2948714,2537309,2204493,1984267,1781975,1002337,0,37146,0,11.9,68892,62.8,76142,148,171246,14.8,River Edge Boro,Bergen,A. K-6,1,I,,1,Bergen,1249.0
3,4430,22207098,13202515,12279596,530601,392318,3809687,2964718,2542305,2233594,2469479,1395948,0,183112,0,10.4,92905,65.5,70813,123.9,143073,13.8,River Vale Twp,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1051.0
3,4470,9218562,5682126,5326371,131112,224643,1675917,1431222,1055195,808927,726603,421180,0,73737,30000,10.9,80223,56.6,70607,137.1,116442,15.1,Rochelle Park Twp,Bergen,C. K-8 / 401 - 750,2,FG,,1,Bergen,478.0
3,4600,42800954,24874363,23299286,807016,768061,6472534,5596313,5777196,4940574,4385896,1724935,0,1165750,907950,11.8,73909,69,95260,134.2,160990,13.3,Rutherford Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen,2570.9
3,4610,30575391,16646609,15734354,411383,500872,5797516,4629067,3834358,3045928,3494277,1788641,0,745222,0,10.8,68115,43.1,74172,152.7,146476,17.7,Saddle Brook Twp,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen,1680.0
3,4620,4865343,2540907,2327263,45689,167955,1314562,943785,373712,254499,633353,307781,0,0,35000,7.2,65280,38.1,66712,33.7,79500,5.6,Saddle River Boro,Bergen,A. K-6,1,J,,1,Bergen,159.0
3,4870,5884946,3301521,2938581,111000,251940,1011745,831045,419691,319491,982263,400228,15420,154305,0,9.8,77697,78.5,71110,92.5,47505,10.6,South Hackensack Twp,Bergen,B. K-8 / 0 - 400,2,CD,,1,Bergen,269.0
3,5150,84289101,49109463,44718251,1670445,2720767,17090346,11507997,7019459,5989456,9646850,3108903,0,1374255,7000,10.5,86000,64.3,94600,117.8,139274,13.1,Teaneck Twp,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen,3230.0
3,5160,67682988,40790562,37936678,1443451,1410433,11930506,8890176,7273237,6541803,5926189,3570841,0,1727835,0,11.2,88149,74.7,95724,180.6,166708,18.6,Tenafly Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen,3657.9
3,5330,24555785,14535499,13663782,816445,55272,4224435,3791796,2633621,2099659,2966888,1639288,0,195342,455000,10.1,67600,48.6,88500,124.2,165793,14.9,Upper Saddle River Boro,Bergen,D. K-8 / 751 +,2,J,,1,Bergen,1089.0
3,5410,28775700,18027681,17437915,452500,137266,3498347,3168026,3851162,3310661,2496895,1350675,0,857312,242000,11,64320,79.9,72895,143.1,135000,14.8,Waldwick Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen,1592.0
3,5430,18241622,10044089,9664694,376095,3300,2870857,2631107,1936100,1715890,2594112,572432,0,796463,103000,13.1,64450,66.8,64900,152.9,139051,14,Wallington Boro,Bergen,E. K-12 / 0 - 1800,3,B,,1,Bergen,1202.5
3,5755,55930158,29790966,28728886,728680,333400,12467547,9197325,6212534,5185901,5909542,3125265,0,1477986,438065,10.6,79215,59,78410,153.1,145246,17,Westwood Regional,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen,2759.9
3,5830,18474642,10548779,10202096,292827,53856,2918643,2227186,2553369,2110330,1836466,1111730,0,604682,60000,11.7,68095,68.4,62980,176,118000,17.6,Wood-Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,Bergen,1217.5
3,5880,16129535,9432949,8817995,465132,149822,2728224,2269232,1757069,1593369,2077336,602692,0,129378,0,8.7,65481,79.8,73161,119.7,150733,15.3,Woodcliff Lake Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,Bergen,730.0
3,5920,38474284,21803855,20809212,757912,236731,7991539,6539591,4327490,3847815,4193541,797558,35000,119683,12500,10.4,76538,61.3,97238,152.7,177673,17.1,Wyckoff Twp,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1895.0
5,200,524637,197803,0,0,197803,40175,0,108900,0,175759,0,0,0,0,,,,,,,,Bass River Twp,Burlington,A. K-6,1,CD,,1,Burlington,
5,380,6064710,3475201,3195695,125506,154000,1377762,1163575,522434,407234,644216,227027,0,26759,4000,9.5,59667,66.8,76822,83.5,130718,10,Beverly City,Burlington,B. K-8 / 0 - 400,2,B,,1,Burlington,337.0
5,475,40193480,20807319,19792801,760418,254100,8185241,5516792,4092151,3419845,5437788,3201655,0,1183208,439210,11.7,71883,57.1,80266,142.8,136450,14.7,Bordentown Regional,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington,2323.1
5,600,35339357,20409742,18257272,755993,1396477,6743644,5653329,3360054,2745397,3870127,1728080,0,861853,266000,10.1,75825,61.3,68187,138.6,125800,15.9,Burlington City,Burlington,E. K-12 / 0 - 1800,3,B,1,1,Burlington,1737.0
5,605,40182493,22132309,21032082,242707,857520,8845022,8040394,3644352,2447554,4428019,2319331,700000,324172,121450,4.3,69178,4.1,71443,49.1,108528,23.4,Burlington Co Spec Serv,Burlington,I. CSSD,7,,,1,Burlington,510.0
5,610,36220225,18884020,17540152,506334,837534,4775207,4200860,4691985,2970802,5947288,2831574,0,1829892,12213,14.2,75074,101,77876,193.3,144779,15.5,Burlington Co Vocational,Burlington,J. VOC,8,,,1,Burlington,2175.0
5,620,62208007,38293185,34367007,911067,3015111,10850163,6340345,5720887,3766582,6217168,664214,0,1124412,155800,10.9,74104,78.4,78821,156,138700,16.3,Burlington Twp,Burlington,G. K-12 / 3501 +,3,FG,,1,Burlington,3566.0
5,830,12959939,7114602,6725548,224040,165014,3126172,1863542,1281390,986530,1397492,929092,0,18636,9400,10.3,69452,64.4,75975,88.5,110723,10,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,Burlington,717.0
5,840,46113762,26272041,24892987,1001927,377127,7590989,6728781,4567184,3873300,5327772,2409572,0,1863852,168500,12,78202,84.3,77427,143.1,121697,13.6,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington,2707.0
5,1030,5694208,3144356,3002763,18955,122638,1135887,608364,869964,562862,535839,172489,0,5683,0,13.1,75158,73.1,56096,99.4,110500,9,Delanco Twp,Burlington,B. K-8 / 0 - 400,2,CD,,1,Burlington,398.5
5,1060,47374520,27928677,26631303,686682,610692,8862168,6526076,3770616,3025260,5622286,1188696,0,1170635,0,11.2,66527,76.4,67547,150.4,121394,15.3,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington,3016.9
5,1250,8431454,5260692,4898542,100000,262150,1295585,1076236,1187152,1069253,594372,195747,0,93653,0,11,73364,61.3,66074,149.7,94000,16.1,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,Burlington,544.0
