GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,68.1,37|81,32065,6|81,81.0,24|81,48835,9|81
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,60.4,43|81,87037,79|81,62.4,41|81,90084,78|81
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,46.1,63|81,55361,23|81,49.3,60|81,61851,28|81
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,204.7,2|81,91643,80|81,201.8,1|81,93700,79|81
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,82.4,25|81,71110,62|81,78.5,28|81,71110,61|81
B. K-8 / 0 - 400,Burlington,380,Beverly City,78.3,27|81,70058,60|81,66.8,35|81,76822,70|81
B. K-8 / 0 - 400,Burlington,1030,Delanco Twp,84.7,21|81,54380,21|81,73.1,31|81,56096,17|81
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,83.0,23|81,76441,71|81,91.0,18|81,57507,19|81
B. K-8 / 0 - 400,Burlington,4460,Riverton,56.9,47|81,42144,10|81,55.0,48|81,62205,30|81
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,73.8,31|81,85560,77|81,63.8,40|81,64987,48|81
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,67.3,38|81,43654,11|81,54.3,50|81,47880,7|81
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,56.7,48|81,63255,49|81,73.6,30|81,65155,49|81
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,309.0,1|81,20619,3|81,142.5,6|81,67747,57|81
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,79.7,26|81,59917,37|81,79.7,25|81,62624,32|81
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,130.7,10|81,57864,28|81,107.3,11|81,65499,52|81
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,15.4,80|81,78891,75|81,56.9,46|81,99443,80|81
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,29.1,78|81,76945,72|81,28.5,78|81,79578,74|81
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,14.8,81|81,85654,78|81,14.8,80|81,76096,67|81
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,54.9,50|81,72244,64|81,49.7,57|81,89669,77|81
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,72.0,33|81,58230,29|81,108.2,10|81,59011,21|81
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,104.6,14|81,73312,65|81,70.8,33|81,74767,65|81
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,166.0,5|81,61424,42|81,157.0,4|81,63393,38|81
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,28.7,79|81,59964,38|81,26.8,79|81,64283,44|81
B. K-8 / 0 - 400,Cumberland,3050,Maurice River Twp,143.3,8|81,66568,54|81,128.2,7|81,66568,55|81
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,38.5,68|81,19680,2|81,153.8,5|81,24000,2|81
B. K-8 / 0 - 400,Gloucester,1830,Greenwich Twp,49.1,59|81,57274,27|81,49.9,55|81,62720,33|81
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,54.7,51|81,48000,14|81,79.6,26|81,49298,11|81
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,37.3,71|81,61349,41|81,44.5,65|81,64683,46|81
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,34.2,74|81,53375,19|81,49.5,58|81,53585,14|81
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,58.1,45|81,39360,8|81,56.0,47|81,21295,1|81
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,33.9,75|81,70827,61|81,38.2,74|81,69452,58|81
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,94.5,16|81,74118,67|81,89.3,20|81,65410,51|81
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,40.6,66|81,78795,74|81,46.6,63|81,70615,59|81
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,127.0,11|81,62799,48|81,126.5,8|81,62922,35|81
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,108.0,13|81,54935,22|81,85.0,22|81,64050,42|81
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,49.4,57|81,15621,1|81,51.1,53|81,27156,3|81
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,39.5,67|81,58759,30|81,43.4,66|81,72470,63|81
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,53.1,54|81,63270,50|81,49.4,59|81,61052,26|81
B. K-8 / 0 - 400,Hunterdon,5270,Union Twp,35.6,72|81,79225,76|81,40.6,68|81,79225,73|81
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,29.9,77|81,45890,12|81,29.5,77|81,60200,24|81
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,76.8,28|81,59385,34|81,58.0,44|81,57860,20|81
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,140.2,9|81,47220,13|81,101.9,13|81,49200,10|81
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,34.5,73|81,28333,5|81,38.5,73|81,34000,4|81
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,57.1,46|81,63800,52|81,54.9,49|81,59500,23|81
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,60.2,44|81,51515,18|81,66.8,35|81,53750,15|81
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,75.0,29|81,69585,58|81,57.8,45|81,77464,72|81
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,33.8,76|81,76148,70|81,37.0,75|81,80820,75|81
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,49.4,57|81,59869,36|81,40.6,68|81,61479,27|81
B. K-8 / 0 - 400,Morris,460,Boonton Twp,69.6,36|81,74108,66|81,71.5,32|81,77151,71|81
B. K-8 / 0 - 400,Morris,2010,Harding Township,38.4,69|81,64765,53|81,39.0,72|81,63833,40|81
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,50.4,56|81,67003,55|81,45.7,64|81,66256,54|81
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,46.4,62|81,59326,33|81,48.2,61|81,64690,47|81
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,61.5,42|81,62175,46|81,39.4,71|81,64133,43|81
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,116.4,12|81,33535,7|81,N.R.,N.R.,N.R.,N.R.
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,92.0,18|81,56569,25|81,100.2,14|81,71672,62|81
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,96.9,15|81,71748,63|81,70.5,34|81,74648,64|81
B. K-8 / 0 - 400,Salem,60,Alloway Twp,91.1,20|81,70010,59|81,126.5,8|81,62201,29|81
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,160.0,6|81,62747,47|81,172.9,3|81,62747,34|81
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,168.0,4|81,50500,16|81,90.2,19|81,45996,6|81
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,169.0,3|81,61803,45|81,174.0,2|81,64436,45|81
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,92.7,17|81,59137,32|81,91.9,16|81,56698,18|81
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,55.6,49|81,61159,40|81,39.6,70|81,63802,39|81
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,83.7,22|81,63489,51|81,88.9,21|81,65406,50|81
B. K-8 / 0 - 400,Sussex,1800,Green Twp,62.4,41|81,74477,68|81,61.1,43|81,76577,69|81
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,37.9,70|81,67535,56|81,41.3,67|81,74885,66|81
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,47.4,61|81,77135,73|81,62.2,42|81,59130,22|81
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,83.0,23|81,61451,43|81,34.0,76|81,48174,8|81
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,65.1,40|81,53995,20|81,66.4,37|81,53995,16|81
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,44.7,64|81,58830,31|81,50.9,54|81,60655,25|81
B. K-8 / 0 - 400,Union,1710,Garwood Boro,71.4,34|81,75187,69|81,53.6,52|81,76462,68|81
B. K-8 / 0 - 400,Union,5810,Winfield Twp,53.4,52|81,41293,9|81,54.2,51|81,40460,5|81
B. K-8 / 0 - 400,Warren,70,Alpha Boro,92.0,18|81,67720,57|81,95.0,15|81,67720,56|81
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,69.7,35|81,56870,26|81,66.3,38|81,66140,53|81
B. K-8 / 0 - 400,Warren,2250,Hope Twp,52.7,55|81,25232,4|81,91.4,17|81,52722,13|81
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,65.3,39|81,60875,39|81,74.3,29|81,63195,37|81
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,150.0,7|81,49987,15|81,102.0,12|81,64000,41|81
B. K-8 / 0 - 400,Warren,5780,White Twp,47.8,60|81,61763,44|81,84.0,23|81,70865,60|81
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,61.8,N.A.,73770,N.A.,61.3,N.A.,74962,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,63.7,N.A.,72018,N.A.,62.4,N.A.,72900,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,68.5,N.A.,80033,N.A.,68.4,N.A.,81095,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,70.4,N.A.,78859,N.A.,69.0,N.A.,79921,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,37.0,63|63,83916,61|63,34.5,63|63,70127,30|63
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,48.8,57|63,78677,48|63,48.9,57|63,68737,26|63
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,72.0,17|63,74244,43|63,69.6,22|63,70289,31|63
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,64.2,27|63,66000,24|63,49.4,54|63,66616,21|63
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,68.9,22|63,83838,60|63,69.7,21|63,86390,59|63
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,54.5,45|63,81940,57|63,53.8,46|63,84510,55|63
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,51.1,54|63,80527,51|63,49.4,54|63,79275,49|63
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,55.0,43|63,68574,30|63,57.0,43|63,68864,27|63
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,65.7,25|63,80652,53|63,59.7,39|63,80866,52|63
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,69.9,21|63,70505,37|63,63.3,28|63,65996,19|63
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,60.8,32|63,79192,49|63,62.3,31|63,79164,48|63
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,52.5,50|63,80966,55|63,62.0,33|63,84653,56|63
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,52.6,49|63,68820,32|63,56.6,44|63,70607,32|63
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,53.0,48|63,78611,47|63,79.8,12|63,73161,39|63
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,70.3,19|63,66274,26|63,61.3,34|63,66074,20|63
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,61.7,31|63,57365,5|63,62.7,30|63,57365,3|63
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,72.4,15|63,57806,6|63,58.3,41|63,57824,5|63
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,62.5,30|63,81169,56|63,62.3,31|63,87802,62|63
C. K-8 / 401 - 750,Burlington,4930,Southampton Township School District,52.3,51|63,65625,23|63,49.4,54|63,61749,11|63
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,50.1,56|63,80604,52|63,60.5,37|63,86427,60|63
C. K-8 / 401 - 750,Camden,190,Barrington Boro,82.3,11|63,69909,34|63,77.9,13|63,73379,40|63
C. K-8 / 401 - 750,Camden,340,Berlin Twp,97.3,5|63,56832,3|63,94.2,4|63,60839,10|63
C. K-8 / 401 - 750,Camden,880,Clementon Boro,55.8,41|63,53963,1|63,90.5,7|63,57281,2|63
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,101.0,4|63,69669,33|63,97.5,3|63,80453,51|63
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,85.9,9|63,66004,25|63,61.3,34|63,60173,8|63
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,74.0,14|63,75498,45|63,90.0,8|63,72269,36|63
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,67.1,24|63,65185,20|63,64.8,26|63,73545,41|63
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,50.7,55|63,58152,8|63,66.9,23|63,59127,6|63
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,161.0,1|63,62454,12|63,109.1,2|63,57405,4|63
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,90.0,7|63,77071,46|63,88.6,9|63,77071,47|63
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,60.0,34|63,67855,29|63,58.9,40|63,69649,29|63
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,46.4,58|63,73070,41|63,50.3,51|63,75695,44|63
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,52.2,52|63,60124,10|63,49.6,53|63,63689,14|63
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,58.5,38|63,74913,44|63,54.5,45|63,75605,43|63
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,88.5,8|63,90553,63|63,91.7,6|63,90200,63|63
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,41.5,62|63,64150,16|63,42.4,61|63,62550,13|63
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,72.1,16|63,64700,19|63,72.7,18|63,67143,23|63
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,54.5,45|63,60790,11|63,41.1,62|63,62300,12|63
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,74.9,13|63,82399,58|63,74.0,16|63,84029,54|63
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,45.0,60|63,67621,28|63,46.4,58|63,71560,34|63
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,58.0,39|63,65499,22|63,51.5,50|63,63756,15|63
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,70.5,18|63,55942,2|63,79.9,11|63,56129,1|63
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,148.5,2|63,62855,14|63,77.7,14|63,59635,7|63
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,59.2,36|63,63110,15|63,49.7,52|63,68622,25|63
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,67.5,23|63,70070,35|63,64.3,27|63,69060,28|63
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,64.0,29|63,73374,42|63,57.7,42|63,75480,42|63
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,53.1,47|63,57010,4|63,63.2,29|63,60800,9|63
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,80.9,12|63,87685,62|63,86.0,10|63,87310,61|63
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,60.2,33|63,68680,31|63,53.4,47|63,72315,37|63
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,55.6,42|63,59269,9|63,65.9,25|63,80009,50|63
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,44.1,61|63,83168,59|63,44.9,59|63,85458,57|63
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,70.2,20|63,72625,40|63,77.3,15|63,76525,46|63
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,85.4,10|63,62635,13|63,69.8,20|63,64053,16|63
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,54.9,44|63,64195,17|63,60.3,38|63,66828,22|63
C. K-8 / 401 - 750,Sussex,90,Andover Reg,46.4,58|63,65224,21|63,43.9,60|63,65224,17|63
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,52.0,53|63,80693,54|63,51.7,49|63,85914,58|63
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,59.0,37|63,70626,38|63,53.2,48|63,65941,18|63
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,121.6,3|63,80327,50|63,119.8,1|63,83488,53|63
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,65.5,26|63,64503,18|63,60.8,36|63,68168,24|63
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,57.9,40|63,58007,7|63,70.7,19|63,75958,45|63
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,59.5,35|63,71031,39|63,66.9,23|63,72925,38|63
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,64.2,27|63,67612,27|63,73.9,17|63,70956,33|63
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,91.3,6|63,70407,36|63,92.2,5|63,72216,35|63
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,61.8,N.A.,73770,N.A.,61.3,N.A.,74962,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,63.7,N.A.,72018,N.A.,62.4,N.A.,72900,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,68.5,N.A.,80033,N.A.,68.4,N.A.,81095,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,70.4,N.A.,78859,N.A.,69.0,N.A.,79921,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,85.9,11|73,64318,9|73,73.2,17|73,65607,12|73
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,63.4,41|73,83022,59|73,60.1,47|73,78754,49|73
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,73.1,23|73,60527,3|73,71.6,21|73,62118,8|73
D. K-8 / 751 +,Atlantic,2680,Linwood City,68.3,31|73,73905,35|73,63.7,35|73,77067,42|73
D. K-8 / 751 +,Atlantic,3720,Northfield City,79.2,16|73,58758,1|73,73.1,18|73,57420,1|73
D. K-8 / 751 +,Atlantic,4800,Somers Point City,75.9,18|73,86925,65|73,54.1,53|73,87798,63|73
D. K-8 / 751 +,Bergen,40,Allendale Boro,72.3,24|73,85437,64|73,81.6,14|73,93900,71|73
D. K-8 / 751 +,Bergen,930,Closter Boro,82.1,14|73,92355,71|73,65.5,29|73,93480,69|73
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,73.4,21|73,74826,38|73,60.3,45|73,71226,30|73
D. K-8 / 751 +,Bergen,1470,Fairview Boro,112.7,3|73,60645,4|73,109.4,3|73,57995,2|73
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,38.1,73|73,74956,39|73,37.5,73|73,77724,46|73
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,58.0,48|73,84332,61|73,56.0,51|73,89302,67|73
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,135.0,2|73,66059,15|73,132.5,2|73,68737,20|73
D. K-8 / 751 +,Bergen,3060,Maywood Boro,68.7,29|73,59305,2|73,69.0,24|73,61239,6|73
D. K-8 / 751 +,Bergen,3330,Montvale Boro,85.0,12|73,75757,42|73,85.9,10|73,75487,38|73
