CONAME,DISTNAME,DIST,GENERAL_CURR_EXP,L76400,GRANTS_ENTITLE,L92180,DEBT_SERVICE,SDA_DEBT_SERVICE,EXP21,TOTENR2A,PP21
Bergen,East Rutherford Boro,1230,24767.388138,276.01124295,1222.4819388,412.91606585,922.24390458,394.33878889,21248337.95,758.99444444,27995
Bergen,Edgewater Boro,1270,19908.680594,41.249334317,1021.5903506,108.91435352,1612.8476264,149.47661095,27165877.89,1189.2555556,22843
Bergen,Elmwood Park,1345,17432.63932,507.78701533,928.66084549,322.26973792,1037.6243314,416.06847746,52685822.82,2551.9833333,20645
Bergen,Emerson Boro,1360,23930.268198,1125.6179416,628.61172787,334.86829705,872.10900436,27.169995048,28086465.72,1043.3833333,26919
Bergen,Englewood City,1370,26395.607688,261.7938493,2305.8109865,306.62481229,686.618124,507.65008644,80468903.86,2641.4333333,30464
Bergen,Englewood Cliffs Boro,1380,29692.707263,1511.6450894,559.7285018,2.7848966719,702.0718555,113.359487,16414599.25,503.78888889,32582
Bergen,Fair Lawn Public Schools,1450,21239.261999,804.04718627,520.82442761,744.0183635,706.82453459,195.03736765,128234122.01,5296.7388889,24210
Bergen,Fairview Boro,1470,14328.698961,87.515042165,1456.561365,162.20262797,0,9.717994901,34088293.69,2124.5833333,16045
Bergen,Fort Lee Boro,1550,19201.926302,163.77574238,616.70296795,206.58417846,1043.2746734,214.50447411,88415415.83,4122.5519126,21447
Bergen,Franklin Lakes Boro,1580,30605.517037,59.417024491,419.66748592,14.4105693,597.64313789,304.83405472,37181108.14,1161.8555556,32001
Bergen,Garfield City,1700,21580.015585,227.83951406,2937.343274,775.45623212,0,2000.6915652,127838278.49,4645.0590643,27521
Bergen,Glen Rock Boro,1760,21786.167643,621.41506121,721.68599828,5.4609744168,1391.3395375,62.593572409,63396812.66,2578.2944444,24589
Bergen,Hackensack City,1860,23173.48286,750.12891774,1553.5956915,488.84781464,0,71.898459022,139025025.04,5339.3222222,26038
Bergen,Harrington Park Boro,2050,27163.496618,72.223153886,627.48578819,2.989142175,483.71914615,404.16760048,16584034.32,576.75409836,28754
Bergen,Hasbrouck Heights Boro,2080,22051.089618,593.84873275,584.99813569,86.726558292,488.53528964,194.24479762,41837562.56,1743.2722222,23999
Bergen,Haworth Boro,2090,26168.384608,21.029092429,491.84818526,0,0,186.18857883,11066852.11,411.90555556,26867
Bergen,Hillsdale Boro,2180,25041.541526,19.939576111,775.29123802,142.46754776,437.72498937,202.44042461,28880132.24,1084.9277778,26619
Bergen,Ho Ho Kus Boro,2200,19807.860272,102.56057219,395.06430807,1.9380547928,834.3199438,354.5043732,18700541.11,869.94444444,21496
Bergen,Leonia Boro,2620,18750.016375,484.71424311,543.9166495,212.1336959,1337.9147138,224.15292383,43921609.46,2037.8563536,21553
Bergen,Little Ferry Boro,2710,22139.735135,858.63793466,838.28820329,224.39789399,0,7.2334733106,27351876.32,1136.4277778,24068
Bergen,Lodi Borough,2740,20317.81142,469.97467242,1104.6398415,167.46545151,155.72719216,93.894499515,70097229.63,3142.0331492,22310
Bergen,Lyndhurst Twp,2860,19709.144123,305.60830861,889.46081888,234.03560831,255.78501949,98.609126958,53839787.15,2505.0333333,21493
Bergen,Mahwah Twp,2900,27444.290099,509.56047309,598.29070873,225.75674366,557.83161938,325.59368259,82634963.72,2785.95,29661
Bergen,Maywood Boro,3060,18651.2669,285.30796194,510.42146553,84.361542313,648.66049074,422.17835086,24685552.1,1198.2,20602
Bergen,Midland Park Boro,3170,29958.642216,40.508517149,865.22748948,264.10536784,1087.7244039,573.13504437,28260089.83,861.86813187,32789
Bergen,Montvale Boro,3330,21893.805568,527.21050716,598.41200197,1.6748041944,627.78271157,326.45713748,22560929.97,941.00552486,23975
Bergen,Moonachie Boro,3350,21440.366216,122.1733358,1996.3368216,617.38425077,0,25.475118946,11076790.6,457.68579235,24202
Bergen,New Milford Boro,3550,21904.519409,278.7147852,591.25949268,111.34200388,217.21822595,243.07635459,46591612.78,1995.6888889,23346
Bergen,North Arlington Boro,3600,16806.430184,562.19788774,905.99942912,204.5462802,268.47756701,52.863917793,36225772.84,1926.85,18801
Bergen,Northern Highlands Reg,3700,23797.174463,1267.40691,654.36179826,141.50305557,1118.371874,224.30541333,37738472.43,1387.2845304,27203
Bergen,Northern Valley Regional,3710,30880.948156,1048.6691222,956.25786396,42.187585728,1259.2789137,336.57832143,73858738.74,2139.3497268,34524
Bergen,Northvale Boro,3730,22879.556648,414.79257453,428.65543305,4.6588595731,882.25777518,365.03327636,13616290.34,545.1978022,24975
Bergen,Norwood Boro,3740,19681.972942,783.54471375,411.13664856,0,655.74070205,188.51654304,13860837.69,638.13333333,21721
Bergen,Oakland Boro,3760,27359.798032,417.33306998,459.59043365,223.66584159,263.25904883,56.765352014,38047544.48,1321.9944444,28780
Bergen,Old Tappan Boro,3850,22376.230955,418.20885256,411.53694814,0,0,16.903161558,15656176.61,674.17032967,23223
Bergen,Oradell Boro,3870,18723.548621,54.31413148,471.35162316,0,675.78200104,384.47691193,15258055.96,751.27777778,20309
Bergen,Palisades Park,3910,17225.19248,48.914062966,964.30956283,281.71714213,67.868692582,74.628523799,31992440.05,1714.2513812,18663
Bergen,Paramus Boro,3930,25186.7044,902.73833895,995.56773039,100.50265908,412.89016692,410.18471356,101926825.51,3639.1275946,28009
Bergen,Park Ridge Boro,3940,25994.326552,3571.4679109,664.31700528,44.456037972,3788.6654744,87.238593,42330078.69,1239.5166667,34150
Bergen,Pascack Valley Regional,3960,30538.012124,2775.3776661,718.20425955,31.063374886,1034.4234258,643.0272426,69331268.14,1939.8729282,35740
Bergen,Ramapo-Indian Hill Reg,4300,26502.21222,244.3818775,573.86089278,177.65935044,693.63043156,967.97555984,65541331.4,2247.6666667,29160
Bergen,Ramsey Boro,4310,26584.203904,140.19046019,965.0924985,103.19918835,1566.9256572,252.05565116,77512018.28,2617.6174863,29612
Bergen,Ridgefield Boro,4370,26491.270629,614.39681957,888.40336308,267.02421373,576.36879851,67.515520065,46774840.49,1618.2277778,28905
Bergen,Ridgefield Park Twp,4380,20235.889513,1281.3047801,762.18131011,227.28425671,0,4.0100516138,51197642.35,2274.3722222,22511
Bergen,Ridgewood Village,4390,21606.625921,355.04067592,508.89444586,61.365684466,561.97927797,175.10176652,130543118.9,5610.1712707,23269
Bergen,River Dell Regional,4405,23997.38096,110.12206864,564.70445721,25.470414661,885.23062587,380.21995962,41794146.08,1609.75,25963
Bergen,River Edge Boro,4410,17754.036753,178.07228916,681.49527403,0,1151.6165673,111.06523062,24498516.45,1232.55,19876
Bergen,River Vale Twp,4430,25263.028661,756.86285488,358.9342946,0.0235461244,760.79882504,547.13614988,29396328.54,1061.7458564,27687
Bergen,Rochelle Park Twp,4470,22180.814821,759.36659236,553.40917826,291.55200246,706.93673611,202.52426781,16062604.91,650.45,24695
Bergen,Rockleigh,4500,23281.37037,0,0,0,0,0,628597,27,23281
Bergen,Rutherford Boro,4600,21190.042908,278.51304415,770.4603178,26.138451241,1247.5132331,302.81691422,60493458,2540.0892879,23815
Bergen,Saddle Brook Twp,4610,22751.600735,45.719806763,709.10485743,304.53447283,1203.1239418,332.65498471,43069679.93,1699.2197802,25347
Bergen,Saddle River Boro,4620,27537.367667,185.01838007,849.35313898,78.623453364,1145.020698,116.17988508,10068363.66,336.6043956,29912
Bergen,South Hackensack Twp,4870,24423.802849,66.363650366,749.80639199,111.17720447,1651.799769,486.63779746,9915341.55,360.69444444,27490
Bergen,Teaneck Twp,5150,27563.262957,626.97322127,2123.3116451,2769.2528555,336.0204246,232.94729005,127634801.07,3792.8111111,33652
Bergen,Tenafly Boro,5160,23333.689546,644.07402207,485.57841121,21.297191537,791.45984196,149.71820386,91543818.58,3600.4277778,25426
Bergen,Upper Saddle River Boro,5330,25040.277247,789.62057839,586.30766013,0.3907743786,261.90308317,9.5889310468,29776789.69,1115.7333333,26688
Bergen,Waldwick Boro,5410,21509.704361,557.27295975,525.99429329,11.228254945,417.89807331,190.2062897,37904162.33,1632.9340659,23212
Bergen,Wallington Boro,5430,19736.799639,542.05649625,930.63917019,93.748513796,377.88364561,281.15733672,26784104.43,1219.55,21962
Bergen,Westwood Regional,5755,22070.54078,206.65616665,605.56060572,205.58194076,633.10494154,17.829635357,66562065.15,2803.8795522,23739
Bergen,Wood-Ridge Boro,5830,19862.330743,44.820495441,625.62552954,164.98591717,841.09530069,480.12376678,26710370.47,1213.0611111,22019
Bergen,Woodcliff Lake Boro,5880,24856.674864,144.55353505,388.92537372,258.08623743,903.64571908,534.98844276,19100885.48,705.17127072,27087
Bergen,Wyckoff Twp,5920,23582.970128,827.26490357,493.32013735,25.285334389,841.61931892,384.16506622,50651482.47,1936.6166667,26155
Bergen,Bergen Arts And Sciences Charter Sc,6013,13236.74162,117.71879963,1348.0765694,743.91373401,0,0,18478589,1196.3,15446
Bergen,Englewood On The Palisades Charter,6430,17577.775995,175.51347882,734.41591784,180.10269576,0,0,5816889,311.6,18668
Bergen,Teaneck Community Cs,7890,19086.057327,382.7113191,581.52383738,16.490201813,0,0,6860833,341.9,20067
Burlington,Bass River Twp,200,31436.190476,0,0,0,0,0,1980480,63,31436
Burlington,Beverly City,380,20439.179595,52.696775242,2846.4251482,516.03606531,205.8987897,264.93735684,9982240.46,410.36666667,24325
Burlington,Bordentown Regional,475,20027.679422,165.00866843,696.68653943,390.259175,1417.1293973,372.93673438,52561619.84,2278.3833333,23070
Burlington,Burlington City,600,22184.72297,429.89844632,2662.6531262,234.42004456,114.25512832,5790.3331655,54292049.26,1728.15,31416
Burlington,Burlington Co Spec Serv,605,88441.36588,473.42187434,60.940546015,1461.4983755,866.82393561,94.177942107,48134369.3,526.64444444,91398
Burlington,Burlington Co Vocational,610,19961.373961,283.13807438,1066.584014,222.23076722,1267.866304,738.4958362,49870326.67,2118.5635359,23540
Burlington,Burlington Twp,620,20271.217621,286.97861732,1014.7454214,154.75966741,831.48774708,460.27109845,84024482.55,3650.15,23019
Burlington,Chesterfield Twp,830,19106.325017,40.141654437,346.99250792,210.95744188,3205.6294122,0.4271506913,16478994.24,719.27777778,22910
Burlington,Cinnaminson Twp,840,19482.017782,688.00565169,793.47136857,222.30969139,991.38766359,1.2142476039,60781647.74,2740.5777778,22178
Burlington,Delanco Twp,1030,19711.595471,89.662928667,895.70111923,252.26027769,1064.7292031,558.84410478,11551877.68,511.76111111,22573
Burlington,Delran Twp,1060,18795.48251,439.16821775,685.57387458,297.91814452,797.51345897,72.636488593,61999697.68,2940.0055556,21088
Burlington,Eastampton Twp,1250,19030.393213,173.80358643,619.39256023,133.72231833,1598.3857195,1710.0601376,13002987.66,558.88950276,23266
Burlington,Edgewater Park Twp,1280,19645.243053,207.7328119,1705.8395674,179.88484517,934.17591035,57.507216782,24476329.41,1076.8111111,22730
Burlington,Evesham Twp,1420,20422.331574,201.23372786,609.85959087,185.74746309,465.01154941,34.885353606,95208886.96,4343.6555556,21919
Burlington,Florence Twp,1520,19764.716765,98.396642705,1117.6001641,187.19533318,1511.3152701,484.58646243,35141688.43,1517.0944444,23164
Burlington,Hainesport Twp,1910,19841.698877,74.214712132,825.66326014,250.28432662,1083.868461,526.68697561,12409982.41,549.05555556,22602
Burlington,Lenape Regional,2610,24429.99401,354.23416316,803.88952197,111.94045115,1074.9868513,430.89430224,186219213.32,6844.8,27206
Burlington,Lumberton Twp,2850,22237.732923,1345.2909055,966.48669579,501.58647736,948.91382049,469.54384134,29622372.73,1119.1111111,26470
Burlington,Mansfield Twp,2960,25834.888478,109.12453925,392.06052623,251.04681153,2639.3497969,907.01609679,15123829.34,501.89444444,30133
Burlington,Maple Shade Twp,3010,18659.769727,196.44483901,1404.7961211,343.65144945,1441.3336975,313.17457985,54569418.66,2440.5833333,22359
Burlington,Medford Lakes Boro,3070,18150.683879,80.895474897,333.94849883,4.2096411282,1304.8660197,376.89448851,9900507.34,488.87777778,20251
Burlington,Medford Twp,3080,22334.395758,509.38760815,461.53424179,180.79928429,906.60833324,363.62799262,63030362.97,2546.0277778,24756
Burlington,Moorestown Twp,3360,21968.097023,96.638820274,872.80170124,198.03877941,1328.9721598,518.38574299,96082580.54,3845.9285714,24983
Burlington,Mount Holly Twp,3430,20176.798414,1045.2077665,2073.8163538,234.67232394,441.92685514,1104.8068902,27187477.39,1084.15,25077
Burlington,Mount Laurel Twp,3440,20004.895914,135.43907037,557.84092115,188.80662298,789.97168341,210.86826502,89406647.66,4084.7666667,21888
Burlington,New Hanover Twp,3540,29478.286106,59.481208801,1538.9812516,634.33781354,0,1264.745193,6419844.81,194.68333333,32976
Burlington,North Hanover Twp,3650,21783.430946,6202.9370998,2810.860013,601.57068364,0,0,36396092,1159.1555556,31399
Burlington,Northern Burlington Reg,3690,19368.728586,4260.8849095,1060.9008954,168.18260769,1609.18695,410.66059409,58288363.72,2168.5833333,26879
Burlington,Palmyra Boro,3920,19654.800445,625.05814088,1033.9670149,173.2642283,1204.5846749,19.769896458,21788350.36,959.35555556,22711
Burlington,Pemberton Twp,4050,24375.647197,683.5316877,2614.6888352,396.35475296,0,2138.4302932,132210182.74,4376.5666667,30209
Burlington,Rancocas Valley Regional,4320,19302.240773,0,913.59226506,167.39158118,1260.6084188,0,45890337,2120.25,21644
Burlington,Riverside Twp,4450,19574.261618,104.64150214,1758.0691622,278.39733211,545.58009715,585.04870351,31513008.68,1379.3666667,22846
Burlington,Riverton,4460,19117.721281,568.6658454,555.9959963,43.364644287,0,243.490579,7406492.99,360.77777778,20529
Burlington,Shamong Twp,4740,21977.968336,241.98776565,851.43500103,200.81234846,260.14865058,463.86909399,16824283.93,701.12222222,23996
Burlington,Southampton Township School Distric,4930,21929.847038,355.79188306,661.99987372,313.0344599,857.10050672,721.49450662,17483808.95,703.87777778,24839
Burlington,Springfield Twp,5010,19776.695015,50.481121701,903.07881232,446.41752199,1198.0318915,959.77592009,5535344.54,237.2173913,23334
Burlington,Tabernacle Twp,5130,21344.697697,539.33597425,577.03243377,247.92077247,1135.882149,494.03731122,16384140.45,673.16666667,24339
Burlington,Washington Twp,5490,19176.892308,289.84615385,54.969230769,0,0,1905.3509231,1392758.81,65,21427
Burlington,Westampton,5720,16965.016524,44.578896418,645.90679975,393.30673966,522.14841272,281.38700137,18825322.68,998.56666667,18852
Burlington,Willingboro Twp,5805,21024.499484,217.28760448,1753.6223995,376.08037033,496.45288232,1042.4983214,87356488.28,3506.8222222,24910
Burlington,Woodland Twp,5890,27084.781344,0,856.08649278,368.67448851,0,0,3243959,114.58888889,28310
Burlington,Riverbank Charter School Of Excelle,6026,14238.257477,0,420.97529259,95.065019506,0,0,2269211,153.8,14754
Burlington,Benjamin Banneker Prep Cs,6076,17368.427691,792.19450673,390.46804933,17.813901345,0,0,6625385,356.8,18569
Camden,Audubon Public School Disrict,150,19091.24437,127.74870843,814.49788653,184.91919526,643.2580593,446.50705261,30750301.25,1443.1222222,21308
Camden,Barrington Boro,190,19888.597217,173.60858489,427.86240618,226.31156522,556.92214978,379.53370542,17565742.61,811.24444444,21653
Camden,Bellmawr Boro,260,17203.107847,604.47724303,2811.1869993,376.09097108,196.20006819,136.38585715,25022784.98,1173.2666667,21327
Camden,Berlin Boro,330,16197.80994,132.13121272,538.45407555,447.71093439,666.50099404,286.13611133,15315296.44,838.33333333,18269
Camden,Berlin Twp,340,22632.890189,100.14490827,776.27359745,183.84472215,410.32969955,303.80224674,18359160.05,752.2,24407
Camden,Black Horse Pike Regional,390,22487.834905,538.04137794,1001.0314087,310.7886439,0,88.390961346,85416542.82,3496.9392265,24426
Camden,Brooklawn Boro,580,18175.124628,75.974081256,938.60852292,242.94565577,869.22669441,473.53692475,7320910.52,352.38333333,20775
Camden,Camden City,680,21237.314157,5.216603492,9461.2912939,1034.5611639,0,5183.358378,277121669.81,7505.65,36922
Camden,Camden County Vocational,700,20595.034943,1833.7048384,2007.0257215,454.55510125,0,539.1016761,56746555.34,2231.5314408,25429
Camden,Cherry Hill Twp,800,21169.354661,1377.4832946,822.79711188,275.9438484,0,155.68786535,252974248.73,10628.604396,23801
Camden,Clementon Boro,880,18743.058444,66.641653866,1080.9125475,318.77219047,0,343.88367033,13603865.87,661.88333333,20553
Camden,Collingswood Boro,940,18433.9314,167.35722339,1782.8086277,235.37108416,579.06141953,564.11750234,48525292.78,2229.7513812,21763
Camden,Eastern Camden County Reg,1255,20450.760605,769.45365087,655.80270147,294.91704641,0,62.869389043,43615843.29,1961.6906077,22234
Camden,Gibbsboro Boro,1720,19176.465186,325.71498239,745.64914657,224.00433487,789.29829315,671.57468166,6227201.55,283.92307692,21933
Camden,Gloucester City,1770,18929.629239,1407.4185007,3052.6271191,319.50928798,429.47330209,4955.8247946,65756262.5,2260.0939227,29094
Camden,Gloucester Twp,1780,18350.343457,286.86561509,1221.7100928,352.44091585,174.44513002,91.873349599,133305250.6,6509.7833333,20478
Camden,Kipp Cooper Norcross,1799,13672.621807,4876.5127764,2110.6521159,593.71512353,2391.7027349,0,41841109,1769.5388889,23645
Camden,Camden Prep,1801,16213.386325,14.734657049,4305.7518753,0,0,0,20902255,1017.9402174,20534
Camden,Mastery Schools Of Camden,1802,19150.762274,0,1828.4661329,0,0,0,50774861,2420.2444444,20979
Camden,Haddon Heights Boro,1880,18465.219173,199.60736454,707.722221,142.22932635,671.36309484,443.10232135,30958225.94,1500.6961326,20629
Camden,Haddon Twp,1890,19429.494045,92.594335834,872.15472078,245.08707479,1279.4644594,708.45999824,45452529,2008.7513812,22627
Camden,Haddonfield Boro,1900,17359.214734,744.77154819,638.83236437,96.25277703,1378.416201,322.23148448,54701722.26,2663.2166667,20540
Camden,Hi Nella,2130,20332.966942,0,414.28099174,0,0,0,2510417,121,20747
Camden,Laurel Springs Boro,2540,16874.38682,111.70505876,598.9361423,78.662493206,660.0685997,0,5431264,296.40555556,18324
Camden,Lawnside Boro,2560,21825.472677,1267.1286666,1258.7045154,624.14114169,677.57579687,712.54265373,11295301.19,428.41111111,26366
Camden,Lindenwold Boro,2670,16789.016439,502.57694864,2390.6232525,281.23057573,451.23823905,188.67512959,60791474.5,2950.5611111,20603
Camden,Magnolia Boro,2890,20534.508934,967.34697406,1146.470317,337.57262248,668.90489914,692.71736888,9387322.03,385.55555556,24348
Camden,Merchantville Boro,3110,17329.871064,363.25100228,1062.9544493,139.827548,292.37262526,69.645607108,10621172.1,551.52222222,19258
Camden,Mount Ephraim Boro,3420,18538.905415,183.02381327,1764.8937048,314.29444357,1051.1906633,394.12532419,12580605.25,565.51111111,22246
Camden,Oaklyn Boro,3770,17054.823587,3.4376112832,2091.6927128,460.11059793,418.68738197,21.428545252,10265360.06,511.98342541,20050
Camden,Pennsauken Twp,4060,19852.243883,1141.059623,1899.759054,496.09085566,507.96933158,100.48808866,113651751.68,4735.9611111,23998
Camden,Pine Hill Boro,4110,21662.619104,1317.3718687,955.83420344,408.17945748,0,94.385715016,45120735.87,1846.3055556,24438
Camden,Runnemede Boro,4590,17668.231915,1032.4274934,2135.9986532,517.2797074,0,257.53139718,18185931.24,841.49444444,21611
Camden,Somerdale Boro,4790,19637.867617,1541.7311005,1681.1883802,434.42897072,484.62831615,81.94993956,11036936.79,462.5359116,23862
Camden,Sterling High School Dist,5035,19603.154216,1052.2975139,854.87039202,419.10991673,280.73414396,380.35343151,20828710.09,922.01111111,22591
Camden,Stratford Boro,5080,17576.687062,408.30438432,803.76604156,245.00592649,490.62654169,399.48963281,17276106.68,867.10555556,19924
Camden,Voorhees Twp,5400,19887.670405,798.45024838,595.87200813,248.01753726,336.61937378,92.704501355,64833713.89,2952.4444444,21959
Camden,Waterford Twp,5560,18773.464482,25.724436397,1691.0130557,234.08963332,0,197.43555129,32094510.62,1534.0277778,20922
Camden,Winslow Twp,5820,22631.080665,1360.6599335,1031.8675627,283.72172713,17.532855578,63.871074523,118958630.21,4685.4888889,25389
Camden,Woodlynne Boro,5900,16073.723975,1419.0287381,1911.2945653,433.5445556,0,633.64156012,11777328.03,575.31111111,20471
Camden,Hope Community Cs,6086,16481.852662,0,4117.1407732,191.62654996,0,0,2850394,137.1,20791
Camden,Camden’s Promise Charter School,6107,16146.006282,20.120481928,2345.7920398,395.47137968,144.31062772,0,40639183,2133.1,19052
Camden,Environment Community Cs,6232,20515.549558,0,2722.5515211,676.46221786,0,0,4873788,203.8,23915
Camden,Freedom Prep Charter School,6240,14862.20081,0,2299.0794157,750.95618019,0,0,14593099,814.7,17912
Camden,Leap Academy University Cs,7109,14295.069994,789.74270901,1952.8813999,786.4646792,0,0,27502677,1543,17824
Cape May,Avalon Boro,170,38663.340961,1558.0287676,751.97123243,720.97090552,0,1385.5131742,4392706.16,101.96666667,43080
Cape May,Cape May City,710,26541.825515,989.97983269,1933.2454437,565.53181954,0,139.71316851,4487999.11,148.75555556,30170
Cape May,Cape May Co Special Serv,715,60371.283147,6930.9397766,219.33074308,708.12821758,0,597.63947062,15746161.63,228.77777778,68827
Cape May,Cape May County Vocational School D,720,28132.536964,2146.3938846,1643.4456451,323.95116054,0,316.71886972,19711152.13,605.32272727,32563
Cape May,Cape May Point,730,33003.5,0,0,0,0,0,66007,2,33004
Cape May,Dennis Twp,1080,21396.603279,331.8087706,2589.4690541,220.10885502,582.66872529,658.96346914,19340731.86,750.23333333,25780
Cape May,Lower Cape May Regional,2820,25152.77777,1767.150659,1183.6690657,501.18438798,915.73887383,293.85676784,37213809.12,1248.1833333,29814
Cape May,Lower Twp,2840,19374.407375,395.47678959,3099.3383948,547.98546638,206.60303688,25.740091106,36341476.94,1536.6666667,23650
Cape May,Middle Twp,3130,19691.862371,84.455548837,2219.5474812,326.20422484,638.96086809,345.62676838,58457369.3,2508.1833333,23307
Cape May,North Wildwood City,3680,41583.592375,171.75194163,3187.063309,541.86396799,1574.41751,94.517241704,11130776.32,236.05555556,47153
Cape May,Ocean City,3780,22019.600453,175.89497126,955.72754512,320.26685233,1183.9238401,762.41629452,52123214.21,2050.6555556,25418
Cape May,Sea Isle City,4700,23664.615385,40.568047337,64.863905325,0,0,411.80153846,2043366.23,84.5,24182
