GROUP,CONAME,DIST,DISTNAME,PP14,RK14,PCT14,PP24,RK24,PCT24,PP34,RK34,PCT34
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,378,N.A.,0.024,367,N.A.,0.022,393,N.A.,0.022
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,346,N.A.,0.02,315,N.A.,0.018,407,N.A.,0.021
A. K-6,Statewide,N.A.,5. State average - All operating types,297,N.A.,0.018,297,N.A.,0.018,364,N.A.,0.02
A. K-6,Statewide,N.A.,6. State median - All operating types,295,N.A.,0.018,289,N.A.,0.017,374,N.A.,0.02
A. K-6,Bergen,1270,Edgewater Boro,409,36|57,0.032,759,55|57,0.056,736,51|57,0.032
A. K-6,Bergen,3870,Oradell Boro,285,20|57,0.019,177,7|57,0.012,266,13|57,0.016
A. K-6,Bergen,4410,River Edge Boro,343,28|57,0.024,241,16|57,0.016,252,12|57,0.016
A. K-6,Bergen,4620,Saddle River Boro,114,3|57,0.004,141,3|57,0.005,287,15|57,0.009
A. K-6,Burlington,200,Bass River Twp,98,1|57,0.004,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Burlington,830,Chesterfield Twp,441,38|57,0.032,437,42|57,0.028,313,17|57,0.017
A. K-6,Burlington,2960,Mansfield Twp,448,40|57,0.023,384,37|57,0.019,553,45|57,0.027
A. K-6,Burlington,3650,North Hanover Twp,443,39|57,0.025,484,45|57,0.026,394,27|57,0.019
A. K-6,Burlington,5010,Springfield Twp,304,22|57,0.02,277,23|57,0.018,309,16|57,0.018
A. K-6,Camden,2540,Laurel Springs Boro,461,43|57,0.032,175,6|57,0.011,154,2|57,0.008
A. K-6,Camden,3770,Oaklyn Boro,352,32|57,0.021,344,33|57,0.019,519,41|57,0.028
A. K-6,Camden,5560,Waterford Twp,348,30|57,0.019,367,36|57,0.021,381,25|57,0.019
A. K-6,Cape May,710,Cape May City,668,54|57,0.027,457,44|57,0.021,950,56|57,0.039
A. K-6,Cape May,2840,Lower Twp,334,27|57,0.022,503,46|57,0.03,337,21|57,0.019
A. K-6,Cape May,5610,West Cape May Boro,317,23|57,0.017,207,10|57,0.009,448,34|57,0.02
A. K-6,Essex,1400,Essex Fells Boro,1072,57|57,0.055,505,47|57,0.025,840,54|57,0.041
A. K-6,Essex,1465,Fairfield Twp,517,50|57,0.032,219,12|57,0.014,190,3|57,0.012
A. K-6,Essex,3630,North Caldwell Boro,546,51|57,0.032,425,41|57,0.024,325,19|57,0.017
A. K-6,Essex,4530,Roseland Boro,105,2|57,0.007,106,2|57,0.006,240,10|57,0.013
A. K-6,Gloucester,1180,East Greenwich Twp,348,30|57,0.029,264,21|57,0.022,362,24|57,0.025
A. K-6,Gloucester,1330,Elk Twp,213,7|57,0.013,82,1|57,0.005,493,37|57,0.027
A. K-6,Gloucester,1590,Franklin Twp,509,49|57,0.037,254,18|57,0.018,331,20|57,0.022
A. K-6,Gloucester,2070,Harrison Twp,470,46|57,0.038,301,26|57,0.023,402,28|57,0.028
A. K-6,Gloucester,2990,Mantua Twp,387,34|57,0.025,286,25|57,0.017,346,22|57,0.022
A. K-6,Gloucester,3490,National Park Boro,325,25|57,0.022,386,38|57,0.028,988,57|57,0.06
A. K-6,Gloucester,4880,South Harrison Twp,280,18|57,0.021,328,31|57,0.024,509,39|57,0.034
A. K-6,Gloucester,5120,Swedesboro-Woolwich,575,52|57,0.04,387,39|57,0.026,479,35|57,0.029
A. K-6,Gloucester,5590,Wenonah Boro,395,35|57,0.022,315,29|57,0.017,215,9|57,0.012
A. K-6,Gloucester,5740,Westville Boro,276,16|57,0.02,337,32|57,0.023,418,30|57,0.024
A. K-6,Gloucester,5870,Woodbury Heights Boro,268,14|57,0.019,262,20|57,0.018,407,29|57,0.023
A. K-6,Hunterdon,2590,Lebanon Boro,806,55|57,0.038,1217,57|57,0.053,644,48|57,0.032
A. K-6,Hunterdon,3180,Milford Boro,883,56|57,0.035,539,49|57,0.019,509,39|57,0.016
A. K-6,Monmouth,130,Atlantic Highlands Boro,269,15|57,0.016,182,8|57,0.009,284,14|57,0.014
A. K-6,Monmouth,2160,Highlands Boro,462,44|57,0.02,316,30|57,0.014,611,47|57,0.023
A. K-6,Monmouth,4520,Roosevelt Boro,455,42|57,0.022,311,28|57,0.014,694,49|57,0.025
A. K-6,Morris,3240,Mine Hill Twp,343,28|57,0.02,785,56|57,0.046,540,43|57,0.031
A. K-6,Ocean,230,Beach Haven Boro,484,47|57,0.017,527,48|57,0.024,753,52|57,0.029
