GROUP,CONAME,DIST,DISTNAME,PP19,RK19,PCT19,SBA9,PP29,RK29,PCT29,SBB9,PP39,RK39,PCT39,SBC9
A. K-6,CAMDEN,5560,WATERFORD TWP,1275,27|56,0.090,0.820,1394,29|56,0.086,0.750,1530,35|56,0.090,0.814
A. K-6,CAPE MAY,710,CAPE MAY CITY,1306,28|56,0.075,0.781,1319,27|56,0.081,0.840,1299,25|56,0.078,0.814
A. K-6,CAPE MAY,2840,LOWER TWP,1046,19|56,0.077,0.878,1078,18|56,0.077,0.857,1033,14|56,0.070,0.857
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,49,1|56,0.003,0.065,49,1|56,0.003,0.063,203,1|56,0.012,0.226
A. K-6,ESSEX,1400,ESSEX FELLS BORO,1716,48|56,0.088,0.799,1684,46|56,0.087,0.778,1753,51|56,0.084,0.828
A. K-6,ESSEX,1465,FAIRFIELD TWP,1513,39|56,0.096,0.839,1554,40|56,0.099,0.818,1475,30|56,0.092,0.815
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,1610,43|56,0.102,0.877,1581,44|56,0.101,0.886,1728,46|56,0.101,0.819
A. K-6,ESSEX,4530,ROSELAND BORO,1502,38|56,0.096,0.824,1555,41|56,0.098,0.869,1529,34|56,0.090,0.877
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,962,14|56,0.091,0.851,1047,16|56,0.095,0.870,1080,18|56,0.092,0.848
A. K-6,GLOUCESTER,1330,ELK TWP,826,9|56,0.061,0.575,590,4|56,0.046,0.482,619,5|56,0.044,0.453
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,1027,18|56,0.087,0.818,908,9|56,0.077,0.785,947,11|56,0.073,0.752
A. K-6,GLOUCESTER,2070,HARRISON TWP,896,10|56,0.084,0.749,967,13|56,0.087,0.742,978,13|56,0.084,0.787
A. K-6,GLOUCESTER,2990,MANTUA TWP,1139,23|56,0.080,0.800,1189,24|56,0.082,0.794,1214,22|56,0.083,0.796
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,757,6|56,0.056,0.546,775,8|56,0.057,0.559,835,8|56,0.053,0.547
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,775,7|56,0.076,0.649,725,5|56,0.062,0.643,579,4|56,0.049,0.443
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,1016,16|56,0.088,0.722,1121,19|56,0.094,0.754,1220,23|56,0.096,0.772
A. K-6,GLOUCESTER,5590,WENONAH BORO,1274,26|56,0.087,0.811,1418,30|56,0.095,0.836,1585,38|56,0.100,0.841
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,735,5|56,0.055,0.600,743,6|56,0.055,0.614,816,7|56,0.057,0.610
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,1022,17|56,0.074,0.665,1039,15|56,0.071,0.668,1108,20|56,0.068,0.662
A. K-6,HUNTERDON,2590,LEBANON BORO,2805,55|56,0.126,0.791,2397,55|56,0.118,0.808,1578,37|56,0.079,0.793
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,1423,31|56,0.099,0.801,1481,34|56,0.103,0.812,1508,32|56,0.099,0.822
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,549,2|56,0.029,0.389,546,3|56,0.030,0.391,555,3|56,0.027,0.375
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,686,3|56,0.040,0.329,536,2|56,0.026,0.254,473,2|56,0.023,0.239
A. K-6,MORRIS,3240,MINE HILL TWP,1685,46|56,0.126,0.805,1844,51|56,0.135,0.799,1758,53|56,0.121,0.823
A. K-6,OCEAN,230,BEACH HAVEN BORO,3363,56|56,0.126,0.747,3043,56|56,0.103,0.820,1623,42|56,0.057,0.818
A. K-6,OCEAN,320,BERKELEY TWP,1425,32|56,0.113,0.835,1426,31|56,0.111,0.834,1614,41|56,0.111,0.832
A. K-6,OCEAN,1150,EAGLESWOOD TWP,1652,44|56,0.103,0.821,1541,37|56,0.102,0.844,1740,49|56,0.095,0.878
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,1873,52|56,0.105,0.889,1960,53|56,0.119,0.888,1755,52|56,0.110,0.882
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,1137,22|56,0.076,0.783,1177,22|56,0.078,0.805,1065,17|56,0.070,0.789
A. K-6,OCEAN,2760,LONG BEACH ISLAND,1715,47|56,0.071,0.724,1297,26|56,0.050,0.654,1431,29|56,0.056,0.734
A. K-6,OCEAN,3800,OCEAN GATE BORO,1347,30|56,0.084,0.815,1503,35|56,0.085,0.831,1513,33|56,0.082,0.805
A. K-6,OCEAN,3820,OCEAN TWP,1547,42|56,0.094,0.905,1558,42|56,0.087,0.886,1659,44|56,0.085,0.917
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,814,8|56,0.051,0.566,918,10|56,0.051,0.591,959,12|56,0.052,0.597
A. K-6,OCEAN,5020,STAFFORD TWP,1197,24|56,0.088,0.874,1228,25|56,0.084,0.859,1237,24|56,0.076,0.840
A. K-6,OCEAN,5220,TUCKERTON BORO,925,12|56,0.073,0.861,1052,17|56,0.073,0.868,1044,16|56,0.068,0.873
A. K-6,SUSSEX,1630,FREDON TWP,1942,54|56,0.115,0.745,1603,45|56,0.100,0.734,1545,36|56,0.087,0.748
A. K-6,SUSSEX,1980,HAMPTON TWP,1736,49|56,0.104,0.853,2075,54|56,0.111,0.845,1736,48|56,0.088,0.841
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,1774,50|56,0.094,0.852,1769,49|56,0.091,0.859,1807,54|56,0.097,0.863
A. K-6,SUSSEX,5040,STILLWATER TWP,1453,34|56,0.097,0.786,1478,33|56,0.093,0.774,1612,40|56,0.085,0.755
A. K-6,WARREN,400,BLAIRSTOWN TWP,1056,20|56,0.079,0.799,1162,21|56,0.079,0.809,1200,21|56,0.078,0.802
A. K-6,WARREN,1620,FRANKLIN TWP,1675,45|56,0.091,0.869,1766,48|56,0.092,0.879,1811,55|56,0.092,0.851
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,1937,53|56,0.132,0.893,1795,50|56,0.123,0.855,1873,56|56,0.126,0.890
A. K-6,WARREN,2470,KNOWLTON TWP,1811,51|56,0.107,0.857,1888,52|56,0.109,0.858,1729,47|56,0.093,0.824
A. K-6,WARREN,2970,MANSFIELD TWP,896,10|56,0.080,0.832,982,14|56,0.080,0.851,1041,15|56,0.085,0.836
A. K-6,WARREN,5480,WASHINGTON BORO,725,4|56,0.059,0.742,750,7|56,0.060,0.758,750,6|56,0.052,0.746
A. K-6,WARREN,5530,WASHINGTON TWP,1527,41|56,0.101,0.850,1569,43|56,0.096,0.823,1742,50|56,0.103,0.817
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,1278,,,,1310,,,,1363,,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,1313,,,,1339,,,,1411,,,
B. K-8 / 0 - 400,,,5. State average - All operating types,1284,,,,1310,,,,1344,,,
B. K-8 / 0 - 400,,,6. State median - All operating types,1335,,,,1366,,,,1405,,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,1680,63|75,0.102,0.739,1814,70|75,0.110,0.787,1640,66|75,0.099,0.856
B. K-8 / 0 - 400,ATLANTIC,3020,MARGATE CITY,1548,N.A.,0.069,0.777,1596,60|75,0.064,0.837,1582,59|75,0.064,0.829
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,1262,34|75,0.094,0.808,1569,58|75,0.103,0.853,1416,39|75,0.087,0.866
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,1701,65|75,0.113,0.796,1891,72|75,0.119,0.829,1590,61|75,0.101,0.803
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,1793,70|75,0.069,0.845,1877,71|75,0.065,0.885,1841,73|75,0.061,0.862
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,1477,53|75,0.086,0.786,1480,50|75,0.085,0.795,1573,58|75,0.086,0.798
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,1067,22|75,0.059,0.786,1107,21|75,0.060,0.772,1189,25|75,0.061,0.797
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,1180,29|75,0.084,0.749,1328,37|75,0.082,0.807,1289,30|75,0.086,0.798
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,924,16|75,0.068,0.569,977,15|75,0.068,0.594,1104,21|75,0.066,0.558
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,974,18|75,0.048,0.556,528,3|75,0.025,0.376,450,3|75,0.023,0.375
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,1217,32|75,0.093,0.820,1165,23|75,0.094,0.754,1325,33|75,0.097,0.834
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,1269,35|75,0.082,0.721,1443,48|75,0.090,0.762,1557,56|75,0.099,0.815
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,904,14|75,0.074,0.750,942,13|75,0.072,0.748,823,10|75,0.071,0.758
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,700,6|75,0.046,0.558,844,11|75,0.052,0.642,1003,15|75,0.056,0.696
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,1497,55|75,0.083,0.715,1133,22|75,0.076,0.697,1070,20|75,0.066,0.676
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,1033,N.A.,0.077,0.391,1240,N.A.,0.092,0.787,1313,32|75,0.088,0.790
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,852,12|75,0.082,0.573,1270,31|75,0.106,0.672,1612,63|75,0.104,0.817
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,1884,72|75,0.033,0.756,1912,73|75,0.037,0.749,1489,51|75,0.030,0.751
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,1415,49|75,0.069,0.762,1533,55|75,0.064,0.759,1584,60|75,0.062,0.800
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,413,3|75,0.012,0.158,401,2|75,0.014,0.149,394,2|75,0.014,0.199
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,1110,26|75,0.049,0.809,835,10|75,0.039,0.722,931,13|75,0.039,0.773
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,1295,39|75,0.087,0.650,828,9|75,0.058,0.496,882,12|75,0.059,0.488
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,1259,33|75,0.096,0.806,1385,43|75,0.103,0.829,1475,49|75,0.107,0.830
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,478,4|75,0.034,0.372,736,7|75,0.050,0.517,691,7|75,0.044,0.493
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,173,2|75,0.008,0.095,157,1|75,0.008,0.084,178,1|75,0.008,0.098
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,1064,21|75,0.075,0.648,1436,47|75,0.099,0.704,1054,18|75,0.066,0.636
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,1075,23|75,0.107,0.579,1024,16|75,0.101,0.680,819,9|75,0.078,0.562
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,1892,73|75,0.099,0.811,2044,74|75,0.102,0.853,1609,62|75,0.074,0.847
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,971,17|75,0.054,0.449,675,6|75,0.036,0.357,671,6|75,0.036,0.362
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,891,13|75,0.045,0.751,1097,20|75,0.050,0.788,740,8|75,0.033,0.552
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,1192,30|75,0.085,0.845,1332,38|75,0.082,0.839,1390,36|75,0.085,0.837
B. K-8 / 0 - 400,HUNTERDON,1040,DELAWARE TWP,1431,N.A.,0.072,0.783,1299,N.A.,0.069,0.787,1516,54|75,0.073,0.795
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,1687,64|75,0.098,0.878,1754,67|75,0.095,0.867,1700,69|75,0.085,0.855
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,1651,61|75,0.103,0.822,1615,63|75,0.094,0.794,1636,65|75,0.092,0.824
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,911,15|75,0.054,0.561,1202,26|75,0.069,0.628,1052,17|75,0.057,0.621
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,986,19|75,0.049,0.737,1498,51|75,0.068,0.799,1028,16|75,0.045,0.696
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,1383,48|75,0.081,0.834,1094,19|75,0.060,0.650,1301,31|75,0.070,0.820
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,1547,57|75,0.098,0.879,1735,66|75,0.100,0.900,1701,70|75,0.089,0.855
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,803,9|75,0.041,0.438,825,8|75,0.040,0.444,866,11|75,0.039,0.446
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,1306,42|75,0.086,0.836,1377,42|75,0.082,0.826,1560,57|75,0.076,0.854
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,1289,38|75,0.077,0.715,1177,24|75,0.072,0.699,1270,28|75,0.073,0.765
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,1464,52|75,0.078,0.742,1565,57|75,0.078,0.754,1425,41|75,0.069,0.724
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,1372,45|75,0.097,0.723,1335,39|75,0.092,0.805,1430,42|75,0.098,0.827
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,1632,60|75,0.112,0.749,1547,56|75,0.100,0.816,1409,38|75,0.089,0.709
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,1283,37|75,0.115,0.813,1281,32|75,0.108,0.849,1362,34|75,0.104,0.811
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,1103,25|75,0.056,0.541,1184,25|75,0.057,0.644,1156,24|75,0.050,0.581
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,1730,66|75,0.075,0.802,1613,62|75,0.072,0.758,1480,50|75,0.063,0.746
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,1314,44|75,0.096,0.788,1406,46|75,0.099,0.800,1501,53|75,0.095,0.783
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,1380,47|75,0.069,0.676,1309,35|75,0.061,0.655,1406,37|75,0.058,0.672
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,1669,62|75,0.097,0.825,1698,64|75,0.101,0.817,1712,71|75,0.091,0.801
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,1441,51|75,0.106,0.797,1402,44|75,0.102,0.721,1456,45|75,0.103,0.720
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,1562,59|75,0.117,0.821,1508,53|75,0.111,0.765,1521,55|75,0.107,0.808
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,556,5|75,0.034,0.350,601,4|75,0.035,0.375,662,5|75,0.038,0.414
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,1492,54|75,0.105,0.817,1523,54|75,0.099,0.821,1650,67|75,0.110,0.830
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,1530,56|75,0.078,0.816,1307,34|75,0.065,0.767,1472,48|75,0.075,0.835
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,1372,45|75,0.114,0.860,1345,41|75,0.115,0.854,1445,44|75,0.112,0.834
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,1172,28|75,0.093,0.694,1238,28|75,0.098,0.687,1288,29|75,0.091,0.652
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,989,20|75,0.059,0.518,942,13|75,0.055,0.535,1125,22|75,0.060,0.568
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,995,7|75,0.077,0.601,1576,59|75,0.131,0.833,1633,64|75,0.111,0.827
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,1151,27|75,0.090,0.853,1076,18|75,0.088,0.811,1191,26|75,0.091,0.837
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,1300,40|75,0.113,0.854,1341,40|75,0.111,0.834,1424,40|75,0.114,0.794
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,748,8|75,0.058,0.466,605,5|75,0.045,0.436,596,4|75,0.037,0.393
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,1416,50|75,0.083,0.715,1464,49|75,0.077,0.713,1440,43|75,0.057,0.674
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,1774,68|75,0.114,0.865,1806,69|75,0.115,0.842,1491,52|75,0.087,0.698
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,2133,75|75,0.103,0.822,2099,75|75,0.096,0.677,1902,75|75,0.105,0.890
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,1782,69|75,0.111,0.799,1598,61|75,0.098,0.775,1684,68|75,0.100,0.792
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,1281,36|75,0.085,0.562,1501,52|75,0.099,0.710,1715,72|75,0.104,0.802
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,1213,31|75,0.105,0.776,1319,36|75,0.102,0.780,1462,47|75,0.104,0.771
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,1964,74|75,0.126,0.895,1213,27|75,0.075,0.839,1213,27|75,0.076,0.841
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,1083,24|75,0.075,0.622,1247,30|75,0.080,0.674,1145,23|75,0.070,0.614
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,1304,41|75,0.079,0.693,1058,17|75,0.064,0.586,1063,19|75,0.056,0.507
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,1798,71|75,0.113,0.820,1733,65|75,0.098,0.730,1856,74|75,0.111,0.870
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,1730,66|75,0.128,0.932,1770,68|75,0.128,0.938,1388,35|75,0.096,0.910
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,1311,43|75,0.092,0.869,1404,45|75,0.096,0.814,1459,46|75,0.083,0.812
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,832,10|75,0.053,0.505,931,12|75,0.052,0.486,977,14|75,0.048,0.501
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,1278,,,,1310,,,,1363,,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,1313,,,,1339,,,,1411,,,
C. K-8 / 401 - 750,,,5. State average - All operating types,1284,,,,1310,,,,1344,,,
C. K-8 / 401 - 750,,,6. State median - All operating types,1335,,,,1366,,,,1405,,,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,1434,41|65,0.080,0.816,1514,47|66,0.078,0.795,1606,48|66,0.075,0.810
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,1319,30|65,0.089,0.819,1318,31|66,0.093,0.827,1279,22|66,0.089,0.824
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,844,N.A.,0.071,0.754,931,N.A.,0.072,0.689,1092,11|66,0.074,0.637
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,1248,N.A.,0.104,0.826,1237,23|66,0.099,0.793,1359,28|66,0.098,0.786
C. K-8 / 401 - 750,ATLANTIC,5350,VENTNOR CITY,1428,N.A.,0.091,0.855,1504,N.A.,0.096,0.813,1575,41|66,0.091,0.795
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,1654,64|65,0.110,0.844,1593,58|66,0.103,0.864,1804,64|66,0.104,0.845
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,1629,60|65,0.103,0.885,1545,52|66,0.091,0.843,1667,55|66,0.088,0.813
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,1447,43|65,0.081,0.732,1324,32|66,0.074,0.730,1532,40|66,0.082,0.737
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,1264,22|65,0.083,0.789,1021,9|66,0.065,0.791,1417,34|66,0.082,0.822
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,1397,37|65,0.077,0.700,1554,54|66,0.086,0.742,1156,16|66,0.065,0.650
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,1304,28|65,0.093,0.713,1364,35|66,0.095,0.689,1419,35|66,0.093,0.717
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,1310,29|65,0.089,0.784,1346,33|66,0.089,0.795,1671,56|66,0.101,0.829
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,1152,16|65,0.080,0.699,954,7|66,0.066,0.612,1122,13|66,0.079,0.687
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,1464,45|65,0.102,0.856,1538,50|66,0.102,0.862,1714,60|66,0.098,0.816
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,1400,38|65,0.093,0.697,949,5|66,0.063,0.506,1059,7|66,0.064,0.582
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,1532,53|65,0.113,0.886,1516,48|66,0.110,0.867,1591,45|66,0.110,0.889
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,907,4|65,0.074,0.709,1021,9|66,0.080,0.717,1045,5|66,0.076,0.731
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,1083,11|65,0.089,0.785,1142,19|66,0.095,0.774,1129,14|66,0.089,0.790
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,1525,52|65,0.098,0.804,1620,61|66,0.100,0.802,1632,50|66,0.096,0.823
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,1416,N.A.,0.096,0.848,1379,37|66,0.087,0.803,1472,38|66,0.082,0.808
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,1029,7|65,0.078,0.780,1050,12|66,0.079,0.803,1063,8|66,0.073,0.742
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,1064,10|65,0.070,0.727,1062,13|66,0.066,0.708,1070,9|66,0.079,0.691
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,1543,54|65,0.106,0.796,1424,38|66,0.104,0.807,1522,39|66,0.094,0.779
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,1037,9|65,0.073,0.610,979,8|66,0.067,0.595,1105,12|66,0.064,0.582
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,1276,24|65,0.086,0.817,1096,16|66,0.077,0.703,747,1|66,0.072,0.632
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,1112,13|65,0.084,0.734,1130,18|66,0.087,0.715,1194,18|66,0.085,0.723
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,1362,35|65,0.077,0.685,1287,29|66,0.073,0.732,1370,30|66,0.073,0.719
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,1444,42|65,0.113,0.789,1162,20|66,0.096,0.752,1308,25|66,0.108,0.775
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,1017,6|65,0.091,0.727,865,2|66,0.082,0.716,1055,6|66,0.093,0.800
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,790,1|65,0.066,0.731,749,1|66,0.063,0.734,828,2|66,0.060,0.715
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,919,5|65,0.084,0.751,953,6|66,0.089,0.755,981,4|66,0.081,0.757
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,1235,17|65,0.113,0.831,1308,30|66,0.110,0.832,1368,29|66,0.113,0.782
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,1334,32|65,0.074,0.725,1276,25|66,0.068,0.745,1378,31|66,0.071,0.738
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,1644,62|65,0.094,0.830,1625,62|66,0.092,0.858,1680,58|66,0.090,0.845
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,1449,44|65,0.088,0.829,1469,43|66,0.085,0.793,1639,51|66,0.084,0.835
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,1625,59|65,0.098,0.884,1720,65|66,0.101,0.874,1752,61|66,0.093,0.880
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,1573,57|65,0.097,0.808,1610,60|66,0.088,0.831,1671,56|66,0.081,0.844
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,1287,26|65,0.079,0.725,1353,34|66,0.082,0.765,1467,36|66,0.082,0.742
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,1511,51|65,0.080,0.833,1595,59|66,0.083,0.836,1643,53|66,0.075,0.826
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,1479,46|65,0.135,0.799,1280,27|66,0.116,0.760,1308,25|66,0.116,0.760
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,813,2|65,0.062,0.722,1429,39|66,0.110,0.880,1592,46|66,0.112,0.869
