GROUP,CONAME,DIST,DISTNAME,PP110,RK110,PCT110,PP210,RK210,PCT210,PP310,RK310,PCT310
A. K-6,,,1. State average - Operating Type K-6,1507,,,1539,,,1736,,
A. K-6,,,2. State median - Operating Type K-6,1538,,,1565,,,1761,,
A. K-6,,,5. State average - All operating types,1776,,,1781,,,1884,,
A. K-6,,,6. State median - All operating types,1667,,,1691,,,1803,,
A. K-6,BERGEN,1270,EDGEWATER BORO,1431,24|56,0.134,1341,18|56,0.119,1221,3|56,0.115
A. K-6,BERGEN,3870,ORADELL BORO,1329,16|56,0.102,1352,19|56,0.104,1547,17|56,0.110
A. K-6,BERGEN,4410,RIVER EDGE BORO,1036,4|56,0.083,1081,4|56,0.082,1227,4|56,0.088
A. K-6,BERGEN,4620,SADDLE RIVER BORO,2203,52|56,0.092,2412,53|56,0.095,3079,54|56,0.104
A. K-6,BURLINGTON,200,BASS RIVER TWP,2037,48|56,0.105,2091,50|56,0.102,2037,38|56,0.115
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,1423,23|56,0.128,1235,11|56,0.111,1268,7|56,0.115
A. K-6,BURLINGTON,2960,MANSFIELD TWP,1647,34|56,0.121,1662,34|56,0.120,2020,37|56,0.135
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,1780,41|56,0.116,1542,25|56,0.101,1878,32|56,0.115
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,1908,45|56,0.104,1943,43|56,0.102,2227,42|56,0.108
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,1215,11|56,0.107,1182,7|56,0.103,1304,9|56,0.106
A. K-6,CAMDEN,5560,WATERFORD TWP,1571,30|56,0.111,2253,51|56,0.139,2362,46|56,0.140
A. K-6,CAPE MAY,710,CAPE MAY CITY,2086,50|56,0.120,1733,35|56,0.106,1942,36|56,0.116
A. K-6,CAPE MAY,2840,LOWER TWP,1838,43|56,0.136,1881,40|56,0.134,1926,35|56,0.131
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,1335,17|56,0.096,1562,27|56,0.099,1686,26|56,0.100
A. K-6,ESSEX,1400,ESSEX FELLS BORO,2106,51|56,0.109,1931,42|56,0.100,2549,51|56,0.122
A. K-6,ESSEX,1465,FAIRFIELD TWP,1373,20|56,0.087,1453,21|56,0.093,1810,31|56,0.112
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,1881,44|56,0.119,1963,45|56,0.125,2191,41|56,0.128
A. K-6,ESSEX,4530,ROSELAND BORO,1542,29|56,0.099,1388,20|56,0.087,1921,34|56,0.113
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,1124,6|56,0.106,1297,16|56,0.118,1286,8|56,0.109
A. K-6,GLOUCESTER,1330,ELK TWP,1158,8|56,0.086,1180,6|56,0.093,1556,19|56,0.111
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,1443,25|56,0.123,1493,24|56,0.127,1727,28|56,0.133
A. K-6,GLOUCESTER,2070,HARRISON TWP,1238,12|56,0.116,1273,13|56,0.115,1340,11|56,0.115
A. K-6,GLOUCESTER,2990,MANTUA TWP,1704,39|56,0.119,1567,29|56,0.108,1664,25|56,0.114
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,1274,14|56,0.094,1286,14|56,0.095,1572,20|56,0.099
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,1187,9|56,0.116,1289,15|56,0.111,1339,10|56,0.113
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,1252,13|56,0.108,1188,8|56,0.100,1352,12|56,0.106
A. K-6,GLOUCESTER,5590,WENONAH BORO,1352,18|56,0.093,1319,17|56,0.089,1502,16|56,0.094
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,921,2|56,0.069,922,2|56,0.068,1058,2|56,0.074
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,957,3|56,0.069,1020,3|56,0.070,1253,6|56,0.077
A. K-6,HUNTERDON,2590,LEBANON BORO,2048,49|56,0.092,2044,49|56,0.101,2299,44|56,0.115
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,1214,10|56,0.084,1270,12|56,0.088,1417,14|56,0.093
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,1944,46|56,0.101,1955,44|56,0.108,2523,50|56,0.122
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,1721,40|56,0.099,2001,48|56,0.099,2573,52|56,0.123
A. K-6,MORRIS,3240,MINE HILL TWP,1395,21|56,0.104,1467,22|56,0.107,1595,22|56,0.110
A. K-6,OCEAN,230,BEACH HAVEN BORO,5002,56|56,0.188,5713,56|56,0.194,5783,56|56,0.204
A. K-6,OCEAN,320,BERKELEY TWP,1619,31|56,0.128,1593,31|56,0.124,1908,33|56,0.131
A. K-6,OCEAN,1150,EAGLESWOOD TWP,1326,15|56,0.082,1131,5|56,0.075,1415,13|56,0.077
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,3305,54|56,0.185,2495,54|56,0.152,2892,53|56,0.181
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,1140,7|56,0.076,1219,10|56,0.081,1248,5|56,0.082
A. K-6,OCEAN,2760,LONG BEACH ISLAND,3895,55|56,0.161,4880,55|56,0.190,4025,55|56,0.157
A. K-6,OCEAN,3800,OCEAN GATE BORO,1525,27|56,0.095,1547,26|56,0.088,1795,29|56,0.097
A. K-6,OCEAN,3820,OCEAN TWP,1995,47|56,0.121,1975,47|56,0.110,2401,48|56,0.123
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,1468,26|56,0.092,1646,33|56,0.092,1623,24|56,0.087
A. K-6,OCEAN,5020,STAFFORD TWP,1701,37|56,0.125,1639,32|56,0.112,2372,47|56,0.146
A. K-6,OCEAN,5220,TUCKERTON BORO,1623,33|56,0.129,2295,52|56,0.158,2129,39|56,0.138
A. K-6,SUSSEX,1630,FREDON TWP,2287,53|56,0.135,1929,41|56,0.120,2449,49|56,0.137
A. K-6,SUSSEX,1980,HAMPTON TWP,1698,36|56,0.102,1963,45|56,0.105,2281,43|56,0.115
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,1825,42|56,0.097,1781,39|56,0.091,1576,21|56,0.085
A. K-6,SUSSEX,5040,STILLWATER TWP,1533,28|56,0.102,1487,23|56,0.093,2313,45|56,0.122
A. K-6,WARREN,400,BLAIRSTOWN TWP,1358,19|56,0.101,1773,38|56,0.120,1554,18|56,0.102
A. K-6,WARREN,1620,FRANKLIN TWP,1703,38|56,0.092,1761,36|56,0.092,1797,30|56,0.091
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,1693,35|56,0.115,1766,37|56,0.121,1716,27|56,0.116
A. K-6,WARREN,2470,KNOWLTON TWP,1622,32|56,0.096,1563,28|56,0.090,2141,40|56,0.115
A. K-6,WARREN,2970,MANSFIELD TWP,884,1|56,0.079,912,1|56,0.074,933,1|56,0.076
A. K-6,WARREN,5480,WASHINGTON BORO,1121,5|56,0.091,1209,9|56,0.097,1444,15|56,0.100
A. K-6,WARREN,5530,WASHINGTON TWP,1409,22|56,0.093,1569,30|56,0.096,1596,23|56,0.095
