GROUP,CONAME,DIST,DISTNAME,PP18,RK18,PCT18,PP28,RK28,PCT28,PP38,RK38,PCT38
A. K-6,,,1. State average - Operating Type K-6,1517,,,1539,,,1578,,
A. K-6,,,2. State median - Operating Type K-6,1690,,,1725,,,1777,,
A. K-6,,,5. State average - All operating types,1603,,,1640,,,1688,,
A. K-6,,,6. State median - All operating types,1679,,,1730,,,1791,,
A. K-6,BERGEN,1270,EDGEWATER BORO,1424,19|56,0.134,1458,19|56,0.130,1334,12|56,0.126
A. K-6,BERGEN,3870,ORADELL BORO,1738,31|56,0.134,1740,29|56,0.134,1915,35|56,0.137
A. K-6,BERGEN,4410,RIVER EDGE BORO,1479,23|56,0.118,1368,14|56,0.104,1663,25|56,0.119
A. K-6,BERGEN,4620,SADDLE RIVER BORO,1955,42|56,0.081,2002,42|56,0.078,1994,45|56,0.067
A. K-6,BURLINGTON,200,BASS RIVER TWP,2077,45|56,0.107,2291,52|56,0.112,1967,38|56,0.111
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,1280,12|56,0.116,1241,10|56,0.111,1232,5|56,0.112
A. K-6,BURLINGTON,2960,MANSFIELD TWP,1780,34|56,0.131,1772,31|56,0.128,1694,27|56,0.113
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,1746,32|56,0.113,1533,23|56,0.100,1585,22|56,0.097
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,1858,40|56,0.101,2043,44|56,0.107,1978,40|56,0.096
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,1279,11|56,0.113,1320,13|56,0.115,1268,9|56,0.103
A. K-6,CAMDEN,5560,WATERFORD TWP,1554,25|56,0.110,1859,37|56,0.115,1880,33|56,0.111
A. K-6,CAPE MAY,710,CAPE MAY CITY,1673,28|56,0.096,1571,26|56,0.096,1596,23|56,0.096
A. K-6,CAPE MAY,2840,LOWER TWP,1192,6|56,0.088,1258,11|56,0.090,1206,4|56,0.082
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,758,1|56,0.054,782,1|56,0.049,899,1|56,0.053
A. K-6,ESSEX,1400,ESSEX FELLS BORO,2149,51|56,0.111,2164,48|56,0.112,2118,52|56,0.101
A. K-6,ESSEX,1465,FAIRFIELD TWP,1803,36|56,0.114,1899,38|56,0.121,1809,29|56,0.112
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,1836,38|56,0.116,1785,32|56,0.113,2111,51|56,0.123
A. K-6,ESSEX,4530,ROSELAND BORO,1823,37|56,0.117,1790,33|56,0.113,1744,28|56,0.102
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,1131,5|56,0.107,1204,6|56,0.109,1274,10|56,0.108
A. K-6,GLOUCESTER,1330,ELK TWP,1436,20|56,0.106,1223,9|56,0.096,1367,15|56,0.097
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,1255,10|56,0.107,1156,5|56,0.098,1260,8|56,0.097
A. K-6,GLOUCESTER,2070,HARRISON TWP,1196,8|56,0.113,1304,12|56,0.117,1243,6|56,0.106
A. K-6,GLOUCESTER,2990,MANTUA TWP,1423,18|56,0.100,1497,22|56,0.104,1526,19|56,0.105
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,1386,15|56,0.103,1386,15|56,0.103,1527,20|56,0.097
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,1194,7|56,0.117,1127,3|56,0.097,1308,11|56,0.110
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,1408,16|56,0.122,1487,21|56,0.125,1580,21|56,0.124
A. K-6,GLOUCESTER,5590,WENONAH BORO,1570,26|56,0.108,1696,27|56,0.114,1884,34|56,0.118
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,1226,9|56,0.091,1211,7|56,0.089,1337,13|56,0.094
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,1536,24|56,0.111,1555,25|56,0.106,1673,26|56,0.103
A. K-6,HUNTERDON,2590,LEBANON BORO,3546,55|56,0.159,2965,55|56,0.146,1990,43|56,0.099
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,1776,33|56,0.123,1823,35|56,0.127,1835,31|56,0.121
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,1413,17|56,0.073,1398,16|56,0.077,1480,17|56,0.071
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,2087,47|56,0.120,2112,47|56,0.104,1976,39|56,0.095
A. K-6,MORRIS,3240,MINE HILL TWP,2094,48|56,0.156,2307,53|56,0.169,2136,56|56,0.148
A. K-6,OCEAN,230,BEACH HAVEN BORO,4501,56|56,0.169,3712,56|56,0.126,1983,42|56,0.070
A. K-6,OCEAN,320,BERKELEY TWP,1707,29|56,0.135,1709,28|56,0.133,1940,36|56,0.133
A. K-6,OCEAN,1150,EAGLESWOOD TWP,2011,43|56,0.125,1825,36|56,0.121,1982,41|56,0.108
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,2108,49|56,0.118,2206,51|56,0.135,1990,43|56,0.124
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,1452,22|56,0.096,1462,20|56,0.097,1349,14|56,0.089
A. K-6,OCEAN,2760,LONG BEACH ISLAND,2370,53|56,0.098,1984,41|56,0.077,1950,37|56,0.076
A. K-6,OCEAN,3800,OCEAN GATE BORO,1652,27|56,0.103,1809,34|56,0.103,1879,32|56,0.102
A. K-6,OCEAN,3820,OCEAN TWP,1709,30|56,0.104,1758,30|56,0.098,1810,30|56,0.093
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,1438,21|56,0.090,1553,24|56,0.087,1606,24|56,0.087
A. K-6,OCEAN,5020,STAFFORD TWP,1369,14|56,0.100,1430,17|56,0.098,1472,16|56,0.091
