GROUP,CONAME,DIST,DISTNAME,PP13,RK13,PCT13,SBA3,PP23,RK23,PCT23,SBB3,PP33,RK33,PCT33,SBC3
A. K-6,,,1. State average - Operating Type K-6,7906,,,,8132,,,,8538,,,
A. K-6,,,2. State median - Operating Type K-6,8853,,,,9046,,,,9157,,,
A. K-6,,,5. State average - All operating types,8161,,,,8297,,,,8701,,,
A. K-6,,,6. State median - All operating types,7980,,,,8165,,,,8587,,,
A. K-6,BERGEN,1270,EDGEWATER BORO,5650,1|56,0.530,0.924,6179,3|56,0.551,0.929,5801,1|56,0.547,0.935
A. K-6,BERGEN,3870,ORADELL BORO,7152,11|56,0.551,0.923,7199,10|56,0.552,0.927,7713,9|56,0.550,0.931
A. K-6,BERGEN,4410,RIVER EDGE BORO,7824,21|56,0.626,0.946,8677,24|56,0.659,0.940,8731,23|56,0.625,0.953
A. K-6,BERGEN,4620,SADDLE RIVER BORO,11856,54|56,0.493,0.951,12459,54|56,0.488,0.965,13927,56|56,0.469,0.959
A. K-6,BURLINGTON,200,BASS RIVER TWP,10674,51|56,0.549,0.903,11763,51|56,0.575,0.909,10056,39|56,0.566,0.912
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,5976,3|56,0.540,0.961,6133,2|56,0.550,0.966,6025,2|56,0.545,0.941
A. K-6,BURLINGTON,2960,MANSFIELD TWP,7102,10|56,0.524,0.931,7464,14|56,0.538,0.945,7794,11|56,0.519,0.917
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,9034,31|56,0.587,0.958,8723,25|56,0.570,0.938,8994,25|56,0.552,0.932
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,11177,52|56,0.607,0.925,11242,49|56,0.589,0.943,11682,51|56,0.568,0.940
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,6470,5|56,0.570,0.915,6550,4|56,0.569,0.917,6692,4|56,0.545,0.906
A. K-6,CAMDEN,5560,WATERFORD TWP,7636,19|56,0.540,0.942,8199,21|56,0.506,0.921,7925,12|56,0.468,0.942
A. K-6,CAPE MAY,710,CAPE MAY CITY,9919,43|56,0.569,0.944,9174,35|56,0.560,0.933,9271,30|56,0.555,0.926
A. K-6,CAPE MAY,2840,LOWER TWP,7783,20|56,0.576,0.962,8063,17|56,0.574,0.942,8453,20|56,0.576,0.958
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,7829,22|56,0.561,0.872,9062,30|56,0.572,0.907,9575,33|56,0.566,0.893
A. K-6,ESSEX,1400,ESSEX FELLS BORO,11801,53|56,0.608,0.932,11810,52|56,0.612,0.923,12665,53|56,0.606,0.921
A. K-6,ESSEX,1465,FAIRFIELD TWP,9660,41|56,0.613,0.943,9484,38|56,0.604,0.936,9677,34|56,0.601,0.962
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,9345,36|56,0.592,0.933,9148,32|56,0.582,0.917,9783,36|56,0.571,0.932
A. K-6,ESSEX,4530,ROSELAND BORO,9616,39|56,0.615,0.977,9609,40|56,0.604,0.977,9915,37|56,0.582,0.968
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,6165,4|56,0.584,0.924,6624,5|56,0.601,0.939,6972,5|56,0.592,0.939
A. K-6,GLOUCESTER,1330,ELK TWP,7619,18|56,0.565,0.884,7309,12|56,0.576,0.891,7687,8|56,0.548,0.870
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,6762,7|56,0.575,0.934,6670,6|56,0.567,0.928,7271,7|56,0.560,0.928
A. K-6,GLOUCESTER,2070,HARRISON TWP,6475,6|56,0.609,0.936,6700,7|56,0.603,0.943,7241,6|56,0.619,0.954
A. K-6,GLOUCESTER,2990,MANTUA TWP,8525,26|56,0.596,0.918,8941,26|56,0.619,0.956,9025,26|56,0.618,0.973
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,8176,24|56,0.606,0.955,8166,20|56,0.605,0.955,9208,29|56,0.583,0.938
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,5660,2|56,0.555,0.914,5631,1|56,0.484,0.846,6533,3|56,0.550,0.867
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,6808,8|56,0.590,0.938,7278,11|56,0.612,0.961,7734,10|56,0.608,0.972
A. K-6,GLOUCESTER,5590,WENONAH BORO,8918,29|56,0.611,0.953,9236,37|56,0.620,0.975,9454,32|56,0.594,0.948
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,8788,28|56,0.655,0.970,8952,27|56,0.661,0.974,9106,28|56,0.641,0.965
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,9046,32|56,0.652,0.967,9547,39|56,0.654,0.960,10039,38|56,0.621,0.947
A. K-6,HUNTERDON,2590,LEBANON BORO,10570,48|56,0.475,0.962,9986,43|56,0.491,0.964,10544,43|56,0.525,0.943
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,9362,37|56,0.650,0.968,9164,33|56,0.637,0.972,9711,35|56,0.639,0.970
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,9652,40|56,0.501,0.935,9061,29|56,0.502,0.931,10220,41|56,0.494,0.909
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,10014,44|56,0.577,0.928,11834,53|56,0.584,0.945,11260,48|56,0.539,0.931
A. K-6,MORRIS,3240,MINE HILL TWP,7468,15|56,0.558,0.917,7450,13|56,0.545,0.920,8130,14|56,0.562,0.941
A. K-6,OCEAN,230,BEACH HAVEN BORO,13038,56|56,0.490,0.946,13364,56|56,0.454,0.923,13361,55|56,0.472,0.935
A. K-6,OCEAN,320,BERKELEY TWP,6988,9|56,0.552,0.943,7034,8|56,0.547,0.932,7971,13|56,0.548,0.939
A. K-6,OCEAN,1150,EAGLESWOOD TWP,9470,38|56,0.589,0.922,9076,31|56,0.601,0.904,11209,47|56,0.613,0.910
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,10076,45|56,0.565,0.900,9030,28|56,0.551,0.892,8616,22|56,0.538,0.875
