GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
A. K-6,GLOUCESTER,2070,HARRISON TWP,111.2,12|56,74435,50|56,101.9,10|56,70190,45|56
A. K-6,GLOUCESTER,2990,MANTUA TWP,68.1,36|56,63404,35|56,72.3,31|56,64092,36|56
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,90.3,20|56,57031,23|56,76.8,28|56,51729,15|56
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,77,31|56,59026,29|56,100.8,11|56,58436,27|56
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,119,9|56,57661,25|56,93.8,14|56,58711,28|56
A. K-6,GLOUCESTER,5590,WENONAH BORO,101.6,15|56,29512,5|56,77,27|56,29512,5|56
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,64.5,39|56,55310,20|56,69.3,33|56,57165,24|56
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,49.2,50|56,63581,36|56,80.7,24|56,83284,54|56
A. K-6,HUNTERDON,2590,LEBANON BORO,62.5,42|56,49777,15|56,51,48|56,51187,14|56
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,109,13|56,48618,14|56,93.1,17|56,61532,32|56
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,50.5,49|56,27280,4|56,48.7,49|56,25878,4|56
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,27.7,56|56,48481,13|56,22.7,55|56,52821,17|56
A. K-6,MORRIS,3240,MINE HILL TWP,144,5|56,57188,24|56,139.6,5|56,59863,31|56
A. K-6,OCEAN,230,BEACH HAVEN BORO,64,40|56,32632,6|56,46.7,51|56,6000,1|56
A. K-6,OCEAN,320,BERKELEY TWP,73.1,34|56,73558,49|56,74,30|56,76317,48|56
A. K-6,OCEAN,1150,EAGLESWOOD TWP,138.5,8|56,56000,21|56,130.6,7|56,56837,23|56
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,157.3,2|56,21741,3|56,100.8,11|56,46954,10|56
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,74.9,33|56,69284,45|56,66.7,36|56,67799,42|56
A. K-6,OCEAN,2760,LONG BEACH ISLAND,58,46|56,79499,55|56,56.5,43|56,82462,52|56
A. K-6,OCEAN,3800,OCEAN GATE BORO,87.5,22|56,45638,11|56,93.1,17|56,45638,8|56
A. K-6,OCEAN,3820,OCEAN TWP,51.8,48|56,69500,46|56,51.3,47|56,72650,47|56
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,37.8,55|56,50430,16|56,36.4,54|56,53001,18|56
A. K-6,OCEAN,5020,STAFFORD TWP,84.4,24|56,62492,31|56,77.3,25|56,55567,21|56
A. K-6,OCEAN,5220,TUCKERTON BORO,77.7,30|56,40879,7|56,62.2,38|56,53205,19|56
A. K-6,SUSSEX,1630,FREDON TWP,145,4|56,45510,9|56,54.8,44|56,37392,6|56
A. K-6,SUSSEX,1980,HAMPTON TWP,64.9,38|56,57968,26|56,93.2,16|56,49561,12|56
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,146,3|56,75262,52|56,149,4|56,53205,19|56
A. K-6,SUSSEX,5040,STILLWATER TWP,80.8,26|56,71138,47|56,57.8,41|56,63609,35|56
A. K-6,WARREN,400,BLAIRSTOWN TWP,48.1,52|56,64694,37|56,52.4,46|56,67229,41|56
A. K-6,WARREN,1620,FRANKLIN TWP,80,28|56,67837,44|56,,N.R.,,N.R.
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,72.3,35|56,43200,8|56,136.4,6|56,44082,7|56
A. K-6,WARREN,2470,KNOWLTON TWP,47.4,53|56,45573,10|56,44.7,53|56,46301,9|56
A. K-6,WARREN,2970,MANSFIELD TWP,95.9,16|56,76587,54|56,93.6,15|56,77337,50|56
A. K-6,WARREN,5480,WASHINGTON BORO,90.3,20|56,62533,32|56,72.1,32|56,63145,34|56
A. K-6,WARREN,5530,WASHINGTON TWP,65.1,37|56,58322,28|56,60,39|56,56615,22|56
B. K-8 / 0 - 400,,,K-8 Average,71.7,,67076,,73.3,,67600,
B. K-8 / 0 - 400,,,STATEWIDE,76.2,,73670,,78.8,,74880,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,71.8,38|75,49671,28|75,77.8,34|75,55745,31|75
B. K-8 / 0 - 400,ATLANTIC,3020,MARGATE CITY,50,65|75,86383,73|75,45.6,62|75,91045,69|75
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,82,29|75,38255,9|75,84.3,31|75,38801,10|75
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,66.8,44|75,44931,22|75,101.3,20|75,39567,12|75
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,50.7,64|75,73118,65|75,113.6,14|75,82684,65|75
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,302,3|75,80600,71|75,257.4,3|75,92220,70|75
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,143.5,12|75,12480,2|75,,N.R.,,N.R.
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,48.3,68|75,61003,49|75,49.2,58|75,63776,48|75
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,61.9,50|75,83836,72|75,62.2,46|75,51375,21|75
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,54.4,60|75,1,1|75,103.2,19|75,22240,3|75
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,58.8,54|75,53805,37|75,56,52|75,55805,32|75
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,94.4,23|75,75850,66|75,91.9,26|75,76687,63|75
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,266.7,4|75,43673,19|75,1495,1|75,21152,2|75
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,70.6,42|75,61704,53|75,72.1,36|75,44552,15|75
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,104.7,17|75,61108,50|75,109.7,17|75,61108,42|75
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,103.8,N.A.,69669,N.A.,80,33|75,65000,51|75
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,376,1|75,53336,35|75,129.3,11|75,56306,34|75
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,18.8,74|75,87496,74|75,10.5,70|75,84221,66|75
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,47.8,69|75,66165,58|75,42,66|75,68908,56|75
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,188.9,5|75,77696,68|75,20,69|75,84221,66|75
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,62.3,49|75,57802,45|75,54.5,53|75,60568,39|75
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,358.3,2|75,51956,32|75,228,4|75,54621,28|75
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,61.3,51|75,55250,42|75,58.9,49|75,63754,47|75
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,180,7|75,54800,39|75,185,6|75,56130,33|75
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,60,52|75,40234,12|75,44.3,65|75,38101,7|75
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,56,57|75,45575,23|75,87.9,28|75,36061,6|75
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,72.3,37|75,38745,10|75,337,2|75,36000,5|75
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,57.9,55|75,55780,43|75,71,39|75,70633,59|75
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,60,52|75,52462,33|75,54,56|75,53955,26|75
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,100.9,19|75,33590,7|75,85.5,29|75,38202,9|75
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,36.6,73|75,78127,70|75,37.8,68|75,64977,50|75
B. K-8 / 0 - 400,HUNTERDON,1040,DELAWARE TWP,77.3,N.A.,76509,N.A.,82.6,32|75,60677,40|75
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,51.4,63|75,71228,62|75,48.9,59|75,71228,61|75
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,88.5,24|75,60431,48|75,104.3,18|75,69900,57|75
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,56,57|75,43975,20|75,56.1,50|75,46576,18|75
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,64.2,47|75,40317,13|75,67.1,41|75,14580,1|75
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,54,61|75,54905,41|75,45.6,62|75,53455,24|75
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,71.5,39|75,54812,40|75,72.1,36|75,56655,35|75
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,,N.R.,,N.R.,,N.R.,,N.R.
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,55.5,59|75,43274,18|75,,N.R.,,N.R.
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,80.3,32|75,44913,21|75,66,42|75,46066,17|75
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,155.7,10|75,48515,24|75,155.7,7|75,50180,20|75
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,158.1,9|75,31167,5|75,99.4,21|75,66461,54|75
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,71.1,41|75,39324,11|75,65,44|75,41172,13|75
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,100.8,20|75,42457,15|75,95.3,24|75,47050,19|75
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,153,11|75,59110,46|75,147,9|75,62102,44|75
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,49.3,66|75,62685,54|75,48,61|75,63545,46|75
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,63.3,48|75,49732,29|75,68,40|75,38164,8|75
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,40.9,72|75,59465,47|75,48.3,60|75,61510,43|75
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,51.5,62|75,78103,69|75,54.2,54|75,82115,64|75
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,57.6,56|75,65000,57|75,65.6,43|75,65000,51|75
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,71.3,40|75,48612,25|75,65,44|75,55265,30|75
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,124.2,14|75,28000,4|75,129,12|75,84399,68|75
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,75.6,35|75,52734,34|75,76,35|75,53897,25|75
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,82.9,28|75,64723,56|75,90.7,27|75,53347,23|75
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,97,21|75,63255,55|75,94.7,25|75,61021,41|75
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,128,13|75,53467,36|75,185.7,5|75,55156,29|75
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,162,8|75,50100,30|75,,N.R.,,N.R.
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,186,6|75,51823,31|75,98.8,23|75,43018,14|75
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,120.4,15|75,41305,14|75,114.6,13|75,26969,4|75
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,85.5,26|75,49552,27|75,99.4,21|75,58210,38|75
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,112.7,16|75,70663,61|75,113,15|75,70663,60|75
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,46.3,70|75,61315,52|75,45.2,64|75,62918,45|75
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,76.2,34|75,61218,51|75,54.2,54|75,64593,49|75
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,49.3,66|75,72535,63|75,56.1,50|75,74915,62|75
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,65,46|75,42568,16|75,71.4,38|75,53995,27|75
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,74,36|75,32400,6|75,51.6,57|75,57940,37|75
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,80.9,31|75,48985,26|75,,N.R.,,N.R.
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,96.3,22|75,20705,3|75,135.9,10|75,38920,11|75
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,83.6,27|75,37773,8|75,112.9,16|75,45897,16|75
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,81.8,30|75,42660,17|75,61.1,48|75,51940,22|75
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,86.7,25|75,68016,59|75,85,30|75,68016,55|75
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,69.8,43|75,54545,38|75,61.9,47|75,57885,36|75
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,65.4,45|75,56005,44|75,149.5,8|75,65735,53|75
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,43.3,71|75,72720,64|75,40.8,67|75,69985,58|75
C. K-8 / 401 - 750,,,K-8 Average,71.7,,67076,,73.3,,67600,
C. K-8 / 401 - 750,,,STATEWIDE,76.2,,73670,,78.8,,74880,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,57.6,56|66,86036,64|66,53.3,56|66,91279,63|66
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,65.8,44|66,60475,29|66,66.8,39|66,60475,27|66
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,50,N.A.,61897,N.A.,57.6,48|66,53713,6|66
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,103.7,12|66,54963,10|66,90.1,20|66,58383,21|66
C. K-8 / 401 - 750,ATLANTIC,5350,VENTNOR CITY,75.3,N.A.,51065,N.A.,69.8,35|66,54275,8|66
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,100.2,15|66,69590,54|66,90,21|66,72451,52|66
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,54.7,58|66,69578,53|66,60,44|66,74614,55|66
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,72.1,35|66,61385,32|66,73.7,32|66,61385,33|66
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,70.9,37|66,59566,25|66,62.4,42|66,56702,15|66
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,69.8,39|66,80200,59|66,67.5,37|66,80200,57|66
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,108.2,10|66,86968,65|66,107.2,10|66,87535,62|66
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,103.6,13|66,59420,23|66,79.5,28|66,62211,35|66
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,93.1,18|66,80403,60|66,94.3,16|66,83603,61|66
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,100.6,14|66,95323,66|66,89.6,22|66,82240,59|66
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,93.2,17|66,56307,15|66,86.3,23|66,56307,12|66
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,63.2,49|66,55770,11|66,76.2,31|66,56630,14|66
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,82,30|66,60669,30|66,91.3,19|66,62765,36|66
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,104,11|66,44741,1|66,96,15|66,51983,5|66
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,65,46|66,63325,37|66,59.1,47|66,65625,38|66
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,53.9,59|66,65097,42|66,52.1,57|66,61011,31|66
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,91,19|66,68315,50|66,77.8,30|66,60931,28|66
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,56.5,57|66,58980,22|66,55.5,51|66,59665,25|66
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,66.8,41|66,50650,4|66,41.5,62|66,53980,7|66
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,178.8,1|66,51973,7|66,153.6,5|66,36021,1|66
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,85.1,23|66,61689,33|66,83.7,26|66,61689,34|66
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,88.4,20|66,68306,49|66,86.2,24|66,70556,49|66
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,48.8,64|66,54491,9|66,54.3,54|66,56925,17|66
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,72.5,34|66,56269,13|66,47.1,61|66,54693,10|66
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,113.9,8|66,61265,31|66,209,2|66,73712,54|66
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,109.3,9|66,72594,57|66,93.4,17|66,77057,56|66
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,162,2|66,58175,19|66,109.2,9|66,61224,32|66
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,152,3|66,57106,17|66,150.9,6|66,58635,22|66
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,53.4,61|66,56800,16|66,49.3,59|66,56800,16|66
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,44,66|66,65870,44|66,41.4,63|66,66318,39|66
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,62.2,50|66,50665,5|66,61.3,43|66,54281,9|66
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,63.4,48|66,64935,41|66,59.8,45|66,67245,42|66
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,87.9,22|66,79033,58|66,98.3,14|66,83421,60|66
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,64.1,47|66,58270,20|66,62.6,41|66,58270,20|66
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,82.4,27|66,67600,47|66,55.7,50|66,69000,46|66
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,141.1,6|66,69007,52|66,92.1,18|66,58715,23|66
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,88.2,21|66,56275,14|66,237.6,1|66,55417,11|66
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,58.5,55|66,58490,21|66,66.8,39|66,48570,2|66
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,70.6,38|66,68298,48|66,69.4,36|66,68330,43|66
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,53.7,60|66,50575,3|66,55,52|66,50406,3|66
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,50.1,62|66,60439,28|66,48,60|66,60984,29|66
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,82.1,29|66,59978,26|66,,N.R.,,N.R.
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,85.1,23|66,70985,56|66,79,29|66,71910,51|66
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,82.2,28|66,63346,38|66,80.7,27|66,63346,37|66
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,66.5,43|66,59985,27|66,185.7,3|66,57190,18|66
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,61,52|66,61913,35|66,59.8,45|66,59708,26|66
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,76.8,32|66,66582,45|66,70.6,34|66,68592,44|66
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,145.8,4|66,57659,18|66,,N.R.,,N.R.
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,62.1,51|66,64435,40|66,56,49|66,66780,41|66
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,78.4,31|66,81519,61|66,161.1,4|66,68992,45|66
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,48.8,64|66,69725,55|66,50.6,58|66,70825,50|66
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,66.7,42|66,52298,8|66,54.6,53|66,56390,13|66
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,65.2,45|66,81644,62|66,103.5,12|66,81175,58|66
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,85,25|66,65722,43|66,73.4,33|66,73132,53|66
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,58.9,54|66,68467,51|66,53.5,55|66,69175,47|66
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,67.4,40|66,82415,63|66,,N.R.,,N.R.
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,97.3,16|66,62483,36|66,85.1,25|66,66635,40|66
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,83.6,26|66,67057,46|66,104.5,11|66,69447,48|66
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,121.8,7|66,59434,24|66,103.1,13|66,59327,24|66
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,141.3,5|66,49600,2|66,134.7,7|66,51860,4|66
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,71.8,36|66,55990,12|66,118.2,8|66,57278,19|66
C. K-8 / 401 - 750,WARREN,1840,GREENWICH TWP,59.9,N.A.,64021,N.A.,67.3,38|66,60985,30|66
D. K-8 / 751 +,,,K-8 Average,71.7,,67076,,73.3,,67600,
D. K-8 / 751 +,,,STATEWIDE,76.2,,73670,,78.8,,74880,
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,114.4,6|79,73245,50|79,108.8,12|77,80067,67|77
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,81.8,28|79,74280,53|79,76.3,34|77,80885,69|77
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,98,13|79,73275,51|79,94.8,18|77,69534,40|77
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,76.9,39|79,57302,7|79,77.3,32|77,56493,6|77
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,89,18|79,53807,1|79,88.2,19|77,50426,2|77
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,63.1,58|79,71462,43|79,69.7,49|77,77487,61|77
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,84.1,21|79,81520,64|79,84.6,22|77,86440,73|77
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,79.6,32|79,87902,73|79,139.6,5|77,88890,74|77
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,78.5,36|79,97681,77|79,70.3,46|77,96204,77|77
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,106.7,11|79,66148,25|79,126.6,8|77,64970,26|77
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,39.3,77|79,64048,20|79,39,77|77,59495,13|77
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,64.6,56|79,77300,59|79,66.6,54|77,77311,59|77
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,142.9,3|79,92540,76|79,236.3,1|77,93203,76|77
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,96.9,14|79,69700,39|79,68.2,51|77,57475,7|77
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,83.3,22|79,71410,42|79,200,2|77,72285,45|77
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,53.2,68|79,84133,69|79,51.3,71|77,80865,68|77
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,95.1,15|79,69170,35|79,86.1,20|77,68470,34|77
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,74.6,41|79,74425,54|79,72.6,42|77,73680,47|77
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,79,34|79,73410,52|79,60.2,63|77,74655,49|77
