CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
1,1690,52127051,34166696,33111812,828616,226268,7890533,7011041,4681411,4132861,5135732,2723318,85000,126723,29500,3247,GALLOWAY TWP,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,1790,54731478,29324440,26925052,1144159,1255229,7424751,6772657,5732270,4027798,8855261,5075152,0,3354082,125000,3254,GREATER EGG HARBOR REG,ATLANTIC,H. 7-12 / 9-12,5,CD,,1,ATLANTIC
1,1940,38278306,24891243,23879456,757557,254230,5146667,4609008,3864771,3177058,4189410,2216835,0,171180,55000,3173,HAMILTON TWP,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,1960,41383514,24754923,23600755,1003424,150744,6594655,5703239,4307670,3406020,4379709,1895844,0,1003926,0,3675,HAMMONTON TOWN,ATLANTIC,G. K-12 / 3501 +,3,B,,1,ATLANTIC
1,2680,13423850,7848448,7561822,238371,48255,2133448,2014018,1561869,1220419,1754585,740235,0,125501,8000,808,LINWOOD CITY,ATLANTIC,D. K-8 / 751 +,2,GH,,1,ATLANTIC
1,2910,24003547,13596179,13191084,399095,6000,3357555,3023770,2111399,1500224,2988010,1370922,294500,1337666,192843,1331,MAINLAND REGIONAL,ATLANTIC,H. 7-12 / 9-12,5,DE,,1,ATLANTIC
1,3020,10543353,6354751,5844355,497132,13264,1731588,1357522,812750,674012,1460249,689134,52514,118426,43500,426,MARGATE CITY,ATLANTIC,B. K-8 / 0 - 400,2,DE,,1,ATLANTIC
1,3480,10742223,6471730,5861766,366990,242974,1639166,1458560,1338306,1051986,1197833,617154,17000,78189,17425,774,MULLICA TWP,ATLANTIC,C. K-8 / 401 - 750,2,B,,1,ATLANTIC
1,3720,13145600,8911097,8511472,358500,41125,1377520,1216670,1389326,1090826,1371207,619214,20000,76451,76000,908,NORTHFIELD CITY,ATLANTIC,D. K-8 / 751 +,2,DE,,1,ATLANTIC
1,4180,69779695,41073294,38419490,1973528,680276,10949044,9654069,6713726,5385562,9546254,5095939,0,975199,576345,3672,PLEASANTVILLE CITY,ATLANTIC,G. K-12 / 3501 +,3,A,1,1,ATLANTIC
1,4240,1981800,1093707,1006020,48500,39187,361596,271186,199422,172722,321957,66246,0,5118,0,122,PORT REPUBLIC CITY,ATLANTIC,B. K-8 / 0 - 400,2,FG,,1,ATLANTIC
1,4800,15105546,9270895,8873519,257976,139400,2327810,2045434,1572459,1291100,1683121,815267,0,141776,14400,992,SOMERS POINT CITY,ATLANTIC,D. K-8 / 751 +,2,CD,,1,ATLANTIC
1,5350,12807083,7878044,7437842,414407,25795,1872793,1572697,1468426,1167221,1510719,351601,0,77101,503178,741,VENTNOR CITY,ATLANTIC,C. K-8 / 401 - 750,2,B,,1,ATLANTIC
1,5760,2815459,1677719,1601869,49500,26350,435550,403690,354596,284515,338676,148576,0,7948,0,179,WEYMOUTH TWP,ATLANTIC,B. K-8 / 0 - 400,2,B,,1,ATLANTIC
3,40,15794677,8851924,7973599,446224,432101,3000808,2456226,1758715,1373195,2015012,1079197,0,158452,122500,916,ALLENDALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,80,4809226,2905974,2427681,386053,92240,971304,872234,341822,294545,474826,133293,0,106788,0,160,ALPINE BORO,BERGEN,B. K-8 / 0 - 400,2,I,,1,BERGEN
3,285,55935855,32425198,28798733,604540,3021925,12469156,11689776,4616898,3547143,5513630,2089180,100000,70945,0,655,BERGEN CO SPECIAL SERVICE,BERGEN,I. CSSD,7,,,1,BERGEN
3,290,60855915,30258008,27590708,1806200,861100,5861337,5368337,12255054,9141529,9810159,5258846,0,1992718,0,2185,BERGEN COUNTY VOCATIONAL,BERGEN,J. VOC,8,,,1,BERGEN
3,300,57010522,34647641,28494076,1715564,4438001,7280530,6055421,6510136,5545261,7154771,4137730,0,1041061,298507,3520,BERGENFIELD BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,440,15761445,8684422,8202654,459423,22345,2615392,1824707,2193829,1357160,1705646,704643,0,555283,0,1095,BOGOTA BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,740,9709606,5673953,5440703,176000,57250,1629739,1110240,1192936,1008186,1174517,494067,0,31912,20000,559,CARLSTADT BORO,BERGEN,C. K-8 / 401 - 750,2,DE,,1,BERGEN
3,745,10548394,5297198,5021298,223500,52400,1931772,1050272,1176816,827816,1592628,620666,5000,495143,0,551,CARLSTADT-EAST RUTHERFORD,BERGEN,H. 7-12 / 9-12,5,CD,,1,BERGEN
3,890,40688911,26628270,24944995,722720,960555,5467795,3872335,4213718,2969468,3160409,1523969,0,939125,85000,3090,CLIFFSIDE PARK BORO,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,930,17932981,11498827,10718297,575860,204670,2616497,2163826,1929513,1712707,1780958,1029308,0,104761,0,1104,CLOSTER BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,990,25971619,16626300,15455585,649197,521518,3007210,2539885,3343074,2881763,2258425,1283035,0,736610,0,1794,CRESSKILL BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,1070,13264898,7614091,6804590,476900,332601,2497392,1937506,1443299,1173199,1449233,773869,30250,130427,151300,704,DEMAREST BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1130,37848687,23277213,22296161,817725,163327,4029459,3616729,4741999,4110999,4750941,2904009,0,968939,9250,2488,DUMONT BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,1230,13875096,8777536,8160853,198014,418669,2127310,1727223,1523840,1169613,1362070,638304,1000,43177,12454,873,EAST RUTHERFORD BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,1270,11127073,6517586,6090714,312125,114747,1884535,1294605,1400632,1153787,1282444,589014,0,13723,0,1050,EDGEWATER BORO,BERGEN,A. K-6,1,DE,,1,BERGEN
3,1345,28762733,15312482,14666917,262241,383324,4714369,3704646,4491603,3556206,3544368,1992150,0,584847,0,2502,ELMWOOD PARK,BERGEN,F. K-12 / 1801 - 3500,3,CD,,1,BERGEN
3,1360,17787404,10021027,9510751,271948,238328,2277384,1589284,2423725,2297155,2174910,1136890,0,838093,0,1170,EMERSON BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,1370,55129516,32601051,28576777,676974,3347300,8636300,6012477,6235986,5099183,6408929,998233,0,1180249,108000,3112,ENGLEWOOD CITY,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,1380,10300026,5753792,5365061,160490,228241,2425722,2013979,1143600,842735,950573,562934,0,3000,0,550,ENGLEWOOD CLIFFS BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,1450,79017767,46879354,44587338,844838,1447178,13080740,11614654,9124504,7524099,7723104,3478516,0,1549520,131180,4834,FAIR LAWN BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,1470,14253906,8027911,7515696,325703,186512,1861084,1649784,2224693,1973893,1842016,971366,5000,56795,0,1326,FAIRVIEW BORO,BERGEN,D. K-8 / 751 +,2,A,,1,BERGEN
3,1550,55371831,31947467,30285135,1161240,501092,10302562,8313974,5684533,4745750,6208213,2167131,0,1130176,12800,3729,FORT LEE BORO,BERGEN,G. K-12 / 3501 +,3,FG,,1,BERGEN
3,1580,27183207,17706599,16713138,886208,107253,4551061,4300411,2278756,2085469,2499410,327027,0,140583,99166,1094,FRANKLIN LAKES BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,1700,82991075,50131777,49567735,506341,57701,12818892,10590345,8881647,7552964,10036492,5498759,0,924184,0,4944,GARFIELD CITY,BERGEN,G. K-12 / 3501 +,3,B,1,1,BERGEN
3,1760,41407623,21887371,20283358,941639,662374,8277716,4695693,5216755,4548266,4913737,1117973,0,1102282,0,2459,GLEN ROCK BORO,BERGEN,F. K-12 / 1801 - 3500,3,J,,1,BERGEN
3,1860,90948388,55895851,51427859,2780483,1687509,15088388,13008658,8109444,7031825,9932961,4754826,0,1905569,123800,5592,HACKENSACK CITY,BERGEN,G. K-12 / 3501 +,3,CD,,1,BERGEN
3,2050,10860315,7029503,6614421,110000,305082,1592142,1295552,1082332,889736,1028866,445883,0,127471,0,628,HARRINGTON PARK BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2080,26145154,15518755,15003505,324300,190950,4349619,3406932,2828621,2252867,2572230,1331368,0,859128,0,1866,HASBROUCK HEIGHTS BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,2090,8316084,4948572,4636503,96025,216044,1560848,1330904,833838,542222,941359,427638,0,31467,0,469,HAWORTH BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,2180,20293929,11875916,11550616,279350,45950,3811441,2726303,2190675,1685566,2302730,673677,0,89508,0,1193,HILLSDALE BORO,BERGEN,D. K-8 / 751 +,2,GH,,1,BERGEN
3,2200,9415597,5494910,5297852,130613,66445,1672027,1444669,1224830,878135,968117,393940,0,54961,6000,619,HO HO KUS BORO,BERGEN,C. K-8 / 401 - 750,2,J,,1,BERGEN
3,2620,30091038,16986943,16380663,536280,70000,4049153,3676104,3846807,3028362,4139414,1770636,0,889286,70000,1846,LEONIA BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,2710,12638896,7799102,7248752,272350,278000,1911745,1630845,1487819,1303198,1374773,653773,0,53940,101518,969,LITTLE FERRY BORO,BERGEN,D. K-8 / 751 +,2,CD,,1,BERGEN
3,2740,39103159,22428990,21403695,591699,433596,6538928,4843983,5028808,4387889,4462066,2126223,0,636866,0,3346,LODI BOROUGH,BERGEN,F. K-12 / 1801 - 3500,3,B,,1,BERGEN
3,2860,34604487,19545844,18924602,412586,208656,4971286,4479525,4486719,3425972,4045515,1751591,320000,986954,0,2432,LYNDHURST TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,2900,53484360,30675243,29228689,705805,740749,9110843,7026226,6236655,4861933,5742434,873243,0,1590264,0,2918,MAHWAH TWP,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,3060,13010616,8850311,7976918,454409,418984,1403905,1019409,1429601,1125352,1218527,654732,0,95546,0,1225,MAYWOOD BORO,BERGEN,D. K-8 / 751 +,2,FG,,1,BERGEN
3,3170,18293714,10497189,9931831,390566,174792,3011597,2522844,2196415,1915776,1823150,1057440,0,688516,15000,1029,MIDLAND PARK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,3330,14995528,9228650,8672276,432116,124258,2355698,1742968,1857527,1686752,1426954,370950,0,124031,3150,1006,MONTVALE BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3350,5577829,2993750,2890791,70977,31982,1291822,416862,601171,479758,628561,300901,27763,31348,0,305,MOONACHIE BORO,BERGEN,B. K-8 / 0 - 400,2,B,,1,BERGEN
3,3550,31321830,16692339,15757288,794695,140356,5005645,4179055,4291226,3733006,4108130,2361260,0,1116040,207200,2021,NEW MILFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,FG,,1,BERGEN
3,3600,24310729,13508378,12872744,345525,290109,3478753,2753818,3080521,2533250,3146423,1337269,0,762144,10000,1844,NORTH ARLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,3700,23946089,13855576,12828848,551836,474892,3673608,3055410,2122280,1674402,2761377,1334477,1500,1493283,0,1320,NORTHERN HIGHLANDS REG,BERGEN,H. 7-12 / 9-12,5,J,,1,BERGEN
3,3710,48243613,28100863,26082902,516030,1501931,7129272,5948362,5393832,4541090,5056426,2836976,31300,2496372,39000,2523,NORTHERN VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,3730,8535084,4952690,4715087,165025,72578,1489263,1080738,1037455,860405,937522,315287,0,110198,0,515,NORTHVALE BORO,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,3740,8460623,5169525,4898942,253135,17448,1399286,1177665,970485,666705,902707,575447,0,18619,0,594,NORWOOD BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3760,26261990,15879343,14989858,733068,156417,4442730,3641039,3146937,2762708,2524964,1626533,0,203786,15171,1473,OAKLAND BORO,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,3850,13147715,8242301,7904836,215615,121850,1800656,1430962,1578171,1286812,1413396,389704,0,113190,0,751,OLD TAPPAN BORO,BERGEN,C. K-8 / 401 - 750,2,I,,1,BERGEN
3,3870,10863250,6424286,5977645,274266,172375,1714583,1310805,1484316,1247003,1198996,671824,0,26068,0,775,ORADELL BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,3910,22718666,14709854,14049380,428338,232136,2393304,1945122,2914470,2316470,1991131,972329,0,597402,66000,1750,PALISADES PARK,BERGEN,E. K-12 / 0 - 1800,3,CD,,1,BERGEN
3,3930,72610097,40336481,38554169,1713862,68450,10488330,9108155,8200818,7268217,11692293,6522513,0,1434276,236500,3857,PARAMUS BORO,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,3940,25447612,14202325,13365749,636867,199709,5502456,4496793,2518630,2155983,2241838,1180994,0,962026,0,1180,PARK RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,I,,1,BERGEN
3,3960,44035707,24246760,21368962,649087,2228711,7629688,6510456,4256827,3544823,5456508,2723907,0,2426878,29000,2091,PASCACK VALLEY REGIONAL,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4300,43808914,23060349,21383066,631351,1045932,6650069,6036581,4804567,3717178,5862639,2577939,0,3355423,160000,2249,RAMAPO-INDIAN HILL REG,BERGEN,H. 7-12 / 9-12,5,I,,1,BERGEN
3,4310,53105027,31187303,30295486,685565,206252,10005630,7259247,4466777,3299589,5927189,3280651,50000,1413392,123600,2794,RAMSEY BORO,BERGEN,F. K-12 / 1801 - 3500,3,I,,1,BERGEN
3,4370,34858852,20323885,19375569,521359,426957,7525236,7169856,3513060,2814850,2644341,1315941,0,747757,74435,1700,RIDGEFIELD BORO,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4380,33264207,20118112,19895382,206996,15734,4864769,4764050,3493600,2686873,3567807,1597183,0,814337,0,2418,RIDGEFIELD PARK TWP,BERGEN,F. K-12 / 1801 - 3500,3,DE,,1,BERGEN
3,4390,85923480,51496606,48760178,1651513,1084915,15807679,12572994,7982892,6846263,8964535,521546,0,1551573,0,5683,RIDGEWOOD VILLAGE,BERGEN,G. K-12 / 3501 +,3,J,,1,BERGEN
3,4405,28086617,16606643,15552251,441612,612780,3815742,3356040,3573666,3138359,2750717,1418986,0,1329434,45000,1672,RIVER DELL REGIONAL,BERGEN,H. 7-12 / 9-12,4,I,,1,BERGEN
3,4410,16363969,10742348,10232380,260106,249862,2220333,1990514,1949348,1740929,1437518,821147,0,0,0,1172,RIVER EDGE BORO,BERGEN,A. K-6,1,I,,1,BERGEN
3,4430,19404923,11271504,10515006,405334,351164,3171812,2571840,2520551,2183426,2281401,1246384,0,159655,16500,1179,RIVER VALE TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
3,4470,8187865,5395285,5034834,248957,111494,1059806,757303,895309,521173,774262,431300,0,63204,12000,492,ROCHELLE PARK TWP,BERGEN,C. K-8 / 401 - 750,2,FG,,1,BERGEN
3,4600,36648093,22211148,20642716,994777,573655,5092959,4255019,4081684,3349081,4139069,1769198,0,1048624,128726,2525,RUTHERFORD BORO,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,4610,26576310,14434658,13606607,305579,522472,5578520,4698300,2934791,2250281,2917824,1690309,0,653686,0,1698,SADDLE BROOK TWP,BERGEN,E. K-12 / 0 - 1800,3,DE,,1,BERGEN
3,4620,4750670,2323332,2228285,45797,49250,1577945,1335331,319074,262904,492557,269400,0,30497,0,160,SADDLE RIVER BORO,BERGEN,A. K-6,1,J,,1,BERGEN
3,4870,4756146,2745061,2508417,70350,166294,801330,379438,363923,289991,728025,435422,12900,81404,0,244,SOUTH HACKENSACK TWP,BERGEN,B. K-8 / 0 - 400,2,CD,,1,BERGEN
3,5150,73781996,45540000,41299445,1434900,2805655,13043713,8658637,6411837,5095042,7414524,2259371,0,1356964,225000,3704,TEANECK TWP,BERGEN,G. K-12 / 3501 +,3,GH,,1,BERGEN
3,5160,61443932,36411310,32961752,2195063,1254495,10317452,7898085,7470223,6808032,5759461,3283231,0,1451650,21600,3604,TENAFLY BORO,BERGEN,G. K-12 / 3501 +,3,I,,1,BERGEN
3,5330,21464683,12413559,11496757,822572,94230,3888069,3247281,2363353,1817574,2636489,1487489,0,163213,117000,1231,UPPER SADDLE RIVER BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5410,26326128,16403128,15471044,743565,188519,3494794,3170202,3266109,2763071,2334932,1413865,0,784832,0,1571,WALDWICK BORO,BERGEN,E. K-12 / 0 - 1800,3,GH,,1,BERGEN
3,5430,15684197,8686335,8372483,310952,2900,2518143,2328693,1814874,1587798,1925482,404132,0,739363,15000,1303,WALLINGTON BORO,BERGEN,E. K-12 / 0 - 1800,3,B,,1,BERGEN
3,5755,47849040,25728002,24593843,832975,301184,10813388,8258088,5041750,4284419,4808700,2654374,0,1406827,195350,2758,WESTWOOD REGIONAL,BERGEN,F. K-12 / 1801 - 3500,3,GH,,1,BERGEN
3,5830,15924896,9069757,8629746,393647,46364,2334102,1251409,2202503,1795176,1787442,1124721,0,520856,0,1260,WOOD-RIDGE BORO,BERGEN,E. K-12 / 0 - 1800,3,FG,,1,BERGEN
3,5880,14030234,7810815,7386777,290251,133787,2985253,2589267,1652656,1386389,1470083,488567,0,107767,0,787,WOODCLIFF LAKE BORO,BERGEN,D. K-8 / 751 +,2,J,,1,BERGEN
3,5920,35882542,20822668,19681021,905287,236360,6992826,5687308,4023468,3597267,3895975,730551,0,144703,121600,2014,WYCKOFF TWP,BERGEN,D. K-8 / 751 +,2,I,,1,BERGEN
5,200,2307749,1432973,1307281,32045,93647,334777,263877,255750,172375,264789,115639,0,19460,0,130,BASS RIVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,380,5058717,2891592,2610038,152554,129000,1042529,845929,545809,435609,546768,180168,0,22309,4000,338,BEVERLY CITY,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,475,34219226,17381740,16497610,670165,213965,6841863,4929607,3452335,2881993,4579867,2697161,0,1011467,90000,2579,BORDENTOWN REGIONAL,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,600,32786322,18093998,16146165,772290,1175543,6432215,5698877,3376547,2722312,3928191,1674962,0,864997,0,1718,BURLINGTON CITY,BURLINGTON,E. K-12 / 0 - 1800,3,B,1,1,BURLINGTON
5,605,37900964,22067900,20616316,355748,1095836,6978613,6687226,4310151,2783763,4216499,2112247,393144,285023,58280,602,BURLINGTON CO SPEC SERV,BURLINGTON,I. CSSD,7,,,1,BURLINGTON
5,610,34675342,16678928,15118528,643400,917000,4675392,3984871,6818023,3333242,6959057,2596893,0,1481995,57100,2248,BURLINGTON CO VOCATIONAL,BURLINGTON,J. VOC,8,,,1,BURLINGTON
5,620,54405745,34778705,31773231,684828,2320646,7698527,5185242,5332885,3425720,5744782,790782,0,850846,210924,3862,BURLINGTON TWP,BURLINGTON,G. K-12 / 3501 +,3,FG,,1,BURLINGTON
5,830,9159076,5308441,4994331,283610,30500,1746072,1269436,1021417,778126,1050831,647611,0,8380,0,829,CHESTERFIELD TWP,BURLINGTON,A. K-6,1,GH,,1,BURLINGTON
5,840,38581181,21445537,20382731,705453,357353,6394316,5586019,4096653,3492471,4328954,1963754,0,1825269,171000,2503,CINNAMINSON TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1030,6650960,3666378,3272820,253686,139872,1138516,817788,782686,437202,974465,438237,0,68355,104400,396,DELANCO TWP,BURLINGTON,B. K-8 / 0 - 400,2,CD,,1,BURLINGTON
5,1060,38998802,23519826,22022281,1006317,491228,6169500,5300950,3622259,2891500,4662394,1093512,0,1006711,0,3018,DELRAN TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,FG,,1,BURLINGTON
5,1250,8506285,5207728,5098483,49795,59450,1163447,992597,1053519,936860,1016001,607301,0,65589,0,589,EASTAMPTON TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,1280,12154244,7047458,6888345,121988,37125,2059421,1764047,1740633,1031113,1128395,748910,0,118393,9999,984,EDGEWATER PARK TWP,BURLINGTON,D. K-8 / 751 +,2,DE,,1,BURLINGTON
5,1420,67470665,41450644,40165612,794906,490126,11887536,9769193,5699988,4930850,7346041,4601138,0,440454,208734,4362,EVESHAM TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,1520,21269425,11485156,10970054,207763,307339,3417157,2273322,2795450,2254807,3034047,1228115,0,527491,0,1657,FLORENCE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,1910,8567827,5447870,5042035,304135,101700,1331467,1091667,890186,651286,792608,292188,0,95390,9500,623,HAINESPORT TWP,BURLINGTON,C. K-8 / 401 - 750,2,FG,,1,BURLINGTON
5,2610,128276609,77317149,70825509,5432417,1059223,18442237,16332732,10234950,8449878,14912952,8130920,0,6881123,39245,6794,LENAPE REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,GH,,1,BURLINGTON
5,2850,21475162,12791116,12229944,506422,54750,3360517,2998517,2609452,2120843,2552714,1264322,0,161363,57800,1338,LUMBERTON TWP,BURLINGTON,D. K-8 / 751 +,2,FG,,1,BURLINGTON
5,2960,9972455,5642515,5175239,443726,23550,1851930,1260952,1124531,872989,1341485,705642,0,10355,0,664,MANSFIELD TWP,BURLINGTON,A. K-6,1,DE,,1,BURLINGTON
5,3010,32065047,19729606,18556034,594478,579094,4872205,3665937,3269734,2681595,3262009,1735536,0,745282,40000,2246,MAPLE SHADE TWP,BURLINGTON,F. K-12 / 1801 - 3500,3,CD,,1,BURLINGTON
5,3070,7029974,4562950,4360491,99630,102829,936828,774309,788530,623042,691331,337077,0,50335,2500,552,MEDFORD LAKES BORO,BURLINGTON,C. K-8 / 401 - 750,2,I,,1,BURLINGTON
5,3080,43904294,26814431,23686066,664455,2463910,6367353,5515153,4976784,3855059,5143422,2083534,0,85459,229825,2669,MEDFORD TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3360,63205354,37412921,34626347,804798,1981776,11755584,10227143,5558343,4556971,6458196,2831120,0,1760465,10000,3832,MOORESTOWN TWP,BURLINGTON,G. K-12 / 3501 +,3,I,,1,BURLINGTON
5,3430,17102232,9651983,8797310,230923,623750,2502465,2071833,2093385,1694745,2665562,1604855,0,188836,15000,1056,MOUNT HOLLY TWP,BURLINGTON,D. K-8 / 751 +,2,B,,1,BURLINGTON
5,3440,60448621,39738683,38659265,841768,237650,7223839,6711714,5818228,4567031,6778107,3428701,0,252135,260309,4240,MOUNT LAUREL TWP,BURLINGTON,D. K-8 / 751 +,2,I,,1,BURLINGTON
5,3540,4347438,2635695,2525755,75512,34428,880225,587390,263816,99096,508071,144273,0,43618,0,220,NEW HANOVER TWP,BURLINGTON,B. K-8 / 0 - 400,2,B,,1,BURLINGTON
5,3650,19655811,11642861,10846741,454720,341400,3682438,3431494,1911152,1621227,2264795,1180423,0,84577,375314,1206,NORTH HANOVER TWP,BURLINGTON,A. K-6,1,CD,,1,BURLINGTON
5,3690,29921382,16234533,14671033,850723,712777,5104350,3931237,2979000,2516842,4233029,2159698,0,1311997,10000,2100,NORTHERN BURLINGTON REG,BURLINGTON,H. 7-12 / 9-12,4,DE,,1,BURLINGTON
5,3920,13642178,7576788,7012685,283085,281018,2200097,1909587,1480080,1231917,1681380,795330,0,684894,102880,952,PALMYRA BORO,BURLINGTON,E. K-12 / 0 - 1800,3,DE,,1,BURLINGTON
5,4050,100848745,59304172,56911948,1415957,976267,20695172,15374608,7964270,6571154,10639647,6469942,0,1061440,169480,5023,PEMBERTON TWP,BURLINGTON,G. K-12 / 3501 +,3,B,1,1,BURLINGTON
5,4320,28907473,15608307,14060873,1284770,262664,4011174,3383724,3596019,2525454,4239886,1893481,0,1452088,144894,2103,RANCOCAS VALLEY REGIONAL,BURLINGTON,H. 7-12 / 9-12,5,DE,,1,BURLINGTON
5,4450,20297099,12210456,11505552,477774,227130,2712019,1973507,2297403,1951460,2351991,1286872,0,725179,108822,1447,RIVERSIDE TWP,BURLINGTON,E. K-12 / 0 - 1800,3,B,,1,BURLINGTON
5,4460,4185339,2391245,2288634,76976,25635,651609,592668,487706,406742,576901,175031,0,77879,18000,307,RIVERTON,BURLINGTON,B. K-8 / 0 - 400,2,GH,,1,BURLINGTON
5,4740,12688781,7795023,7253055,238687,303281,1787645,1602154,1509725,1305237,1454987,947331,0,141402,49575,762,SHAMONG TWP,BURLINGTON,D. K-8 / 751 +,2,GH,,1,BURLINGTON
