GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
I. CSSD,,,1. State average -  Operating Type CSSD,100,,,128,,,138,,
I. CSSD,,,2. State median - Operating Type CSSD,101,,,108,,,131,,
I. CSSD,,,5. State average - All operating types,46,,,47,,,42,,
I. CSSD,,,6. State median - All operating types,38,,,39,,,39,,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,87,4|8,0.002,104,4|8,0.002,104,3|8,0.002
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,221,8|8,0.003,320,8|8,0.004,275,8|8,0.003
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,115,5|8,0.002,112,5|8,0.002,191,6|8,0.003
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,50,2|8,0.001,29,1|8,0.001,77,2|8,0.001
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,8,1|8,0.000,41,3|8,0.001,10,1|8,0.000
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,66,3|8,0.001,126,6|8,0.002,130,4|8,0.002
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,157,6|8,0.004,29,1|8,0.001,131,5|8,0.003
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,168,7|8,0.003,159,7|8,0.004,200,7|8,0.004
J. VOC,,,1. State average - Operating Type VOC,49,,,53,,,51,,
J. VOC,,,2. State median - Operating Type VOC,58,,,53,,,43,,
J. VOC,,,5. State average - All operating types,46,,,47,,,42,,
J. VOC,,,6. State median - All operating types,38,,,39,,,39,,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,22,6|21,0.002,23,8|21,0.002,25,5|21,0.002
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,104,19|21,0.004,100,16|21,0.004,126,20|21,0.005
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,63,13|21,0.004,128,18|21,0.008,67,15|21,0.004
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,29,7|21,0.002,35,10|21,0.002,24,4|21,0.001
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,58,11|21,0.003,77,13|21,0.004,41,10|21,0.002
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,81,16|21,0.005,95,14|21,0.005,134,21|21,0.005
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,87,17|21,0.005,10,1|21,0.001,44,12|21,0.002
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,11,1|21,0.001,15,5|21,0.001,7,1|21,0.000
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,79,15|21,0.004,53,11|21,0.003,89,17|21,0.005
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,59,12|21,0.004,20,6|21,0.001,33,8|21,0.003
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,117,21|21,0.005,95,14|21,0.004,116,18|21,0.005
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,18,5|21,0.001,14,4|21,0.001,22,2|21,0.001
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,17,3|21,0.001,13,3|21,0.001,29,6|21,0.002
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,92,18|21,0.006,145,20|21,0.009,67,15|21,0.004
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,17,3|21,0.001,32,9|21,0.002,39,9|21,0.003
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,46,9|21,0.002,64,12|21,0.003,51,13|21,0.003
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,32,8|21,0.003,22,7|21,0.002,23,3|21,0.002
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,108,20|21,0.004,139,19|21,0.005,116,18|21,0.004
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,76,14|21,0.005,162,21|21,0.010,43,11|21,0.003
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,11,1|21,0.001,11,2|21,0.001,32,7|21,0.003
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,53,10|21,0.003,100,16|21,0.006,62,14|21,0.004
K. CHARTER,,,1. State average-Operating Type CHARTER,65,,,110,,,74,,
K. CHARTER,,,2. State median-Operating Type CHARTER,59,,,66,,,58,,
K. CHARTER,,,5. State average - All operating types,46,,,47,,,42,,
K. CHARTER,,,6. State median - All operating types,38,,,39,,,39,,
K. CHARTER,ATLANTIC,6060,ATLANTIC COMMUNITY CHARTE,,N.R.,0.000,297,41|92,0.020,173,71|91,0.013
K. CHARTER,ATLANTIC,6104,INTERNATIONAL ACAD OF ATL,,N.R.,0.000,,N.R.,0.000,60,43|91,0.006
K. CHARTER,ATLANTIC,7410,CHARTERTECH HIGH SCHOOL,,N.R.,0.000,16,5|92,0.001,,N.R.,0.000
K. CHARTER,BERGEN,6013,BERGEN ARTS AND SCIENCES,,N.R.,0.000,,N.R.,0.000,9,2|91,0.001
K. CHARTER,BERGEN,6430,ENGLEWOOD ON THE PALISADE,,N.R.,0.000,349,43|92,0.019,259,77|91,0.020
K. CHARTER,BERGEN,7890,TEANECK COMMUNITY CHARTER,,N.R.,0.000,253,39|92,0.017,78,55|91,0.006
K. CHARTER,BURLINGTON,6026,RIVERBANK CHARTER SCH OF,,N.R.,0.000,,N.R.,0.000,18,9|91,0.002
K. CHARTER,BURLINGTON,6076,BENJAMIN BANNEKER PREPARA,,N.R.,0.000,,N.R.,0.000,83,58|91,0.008
K. CHARTER,CAMDEN,1799,KIPP COOPER NORCROSS,294,38|88,0.009,,N.R.,0.000,,N.R.,0.000
K. CHARTER,CAMDEN,1801,CAMDEN PREP,369,40|88,0.011,,N.R.,0.000,908,79|91,0.061
K. CHARTER,CAMDEN,1802,MASTERY SCHOOLS OF CAMDE,216,35|88,0.011,57,19|92,0.003,60,43|91,0.004
K. CHARTER,CAMDEN,6063,CAMDEN COMMUNITY CHARTER,,N.R.,0.000,61,20|92,0.005,51,35|91,0.004
K. CHARTER,CAMDEN,6067,THE KINGDOM CHARTER SCHOO,35,18|88,0.003,80,25|92,0.007,73,50|91,0.007
K. CHARTER,CAMDEN,6086,HOPE COMMUNITY CS,698,41|88,0.064,42,13|92,0.003,13,5|91,0.001
K. CHARTER,CAMDEN,6107,CAMDEN'S PROMISE CHARTER,,N.R.,0.000,,N.R.,0.000,24,13|91,0.002
K. CHARTER,CAMDEN,6232,ENVIRONMENT COMMUNITY OPP,,N.R.,0.000,19,8|92,0.001,81,57|91,0.005
K. CHARTER,CAMDEN,6240,FREEDOM PREP CHARTER SCHO,,N.R.,0.000,,N.R.,0.000,25,14|91,0.002
K. CHARTER,CAMDEN,7109,LEAP ACADEMY UNIVERSITY C,,N.R.,0.000,18,7|92,0.002,71,48|91,0.007
K. CHARTER,CUMBERLAND,6028,VINELAND PUBLIC CHARTER S,,N.R.,0.000,53,17|92,0.006,25,14|91,0.004
K. CHARTER,CUMBERLAND,6069,MILLVILLE PUBLIC CHARTER,,N.R.,0.000,11,2|92,0.001,,N.R.,0.000
K. CHARTER,CUMBERLAND,6089,COMPASS ACADEMY CHARTER S,21,10|88,0.003,11,2|92,0.001,28,17|91,0.004
K. CHARTER,CUMBERLAND,6100,BRIDGETON PUBLIC CHARTER,,N.R.,0.000,1,1|92,0.000,75,54|91,0.008
K. CHARTER,ESSEX,6020,PRIDE ACADEMY CHARTER SCH,,N.R.,0.000,,N.R.,0.000,52,37|91,0.004
K. CHARTER,ESSEX,6022,BURCH CHARTER SCHOOL OF E,197,34|88,0.014,215,38|92,0.016,189,72|91,0.018
K. CHARTER,ESSEX,6029,NEWARK EDUCATORS COMMUNIT,32,15|88,0.002,106,30|92,0.006,74,52|91,0.005
K. CHARTER,ESSEX,6053,GREAT OAKS LEGACY CHARTER,63,22|88,0.004,49,16|92,0.003,29,19|91,0.002
K. CHARTER,ESSEX,6057,PEOPLES PREPARATORY CHART,86,29|88,0.005,,N.R.,0.000,28,17|91,0.002
K. CHARTER,ESSEX,6058,ROSEVILLE COMMUNITY CHART,49,20|88,0.004,,N.R.,0.000,68,47|91,0.005
K. CHARTER,ESSEX,6059,NEWARK PREP CHARTER SCHOO,71,25|88,0.004,134,35|92,0.009,32,21|91,0.002
K. CHARTER,ESSEX,6090,PAULO FREIRE CHARTER SCHO,,N.R.,0.000,177,36|92,0.012,223,75|91,0.016
K. CHARTER,ESSEX,6091,MERIT PREPARATORY CHARTER,111,32|88,0.008,87,27|92,0.006,23,12|91,0.002
K. CHARTER,ESSEX,6094,PHILLIP'S ACADEMY CHARTER,19,8|88,0.002,,N.R.,0.000,20,11|91,0.002
K. CHARTER,ESSEX,6099,LINK COMMUNITY CHARTER SC,,N.R.,0.000,92,29|92,0.006,115,64|91,0.009
K. CHARTER,ESSEX,6320,DISCOVERY CHARTER SCHOOL,10,3|88,0.001,,N.R.,0.000,,N.R.,0.000
K. CHARTER,ESSEX,6410,EAST ORANGE COMMUNITY CHA,25,12|88,0.002,24,9|92,0.002,32,21|91,0.003
K. CHARTER,ESSEX,6665,THE GRAY CHARTER SCHOOL,55,21|88,0.004,36,11|92,0.003,58,40|91,0.005
K. CHARTER,ESSEX,7100,LADY LIBERTY ACADEMY CHAR,298,39|88,0.017,711,45|92,0.041,208,74|91,0.015
K. CHARTER,ESSEX,7210,MARION P. THOMAS CHARTER,68,24|88,0.005,66,23|92,0.004,,N.R.,0.000
K. CHARTER,ESSEX,7290,NEW HORIZONS COMMUNITY CH,84,28|88,0.006,,N.R.,0.000,72,49|91,0.007
K. CHARTER,ESSEX,7320,NORTH STAR ACADEMY CHARTE,3,2|88,0.000,,N.R.,0.000,,N.R.,0.000
K. CHARTER,ESSEX,7325,TEAM ACADEMY CHARTER SCHO,25,12|88,0.001,,N.R.,0.000,,N.R.,0.000
K. CHARTER,ESSEX,7730,ROBERT TREAT ACADEMY CHAR,,N.R.,0.000,,N.R.,0.000,73,50|91,0.007
K. CHARTER,ESSEX,7735,MARIA VARISCO ROGERS CHAR,18,7|88,0.001,15,4|92,0.001,37,26|91,0.003
K. CHARTER,ESSEX,8065,UNIVERSITY HEIGHTS CHARTE,34,17|88,0.002,64,21|92,0.004,74,52|91,0.006
K. CHARTER,HUDSON,6030,THE ETHICAL COMMUNITY CHA,,N.R.,0.000,,N.R.,0.000,33,23|91,0.004
K. CHARTER,HUDSON,6036,HOBOKEN DUAL LANGUAGE CHA,240,37|88,0.023,,N.R.,0.000,80,56|91,0.009
K. CHARTER,HUDSON,6064,DR LENA EDWARDS ACADEMIC,,N.R.,0.000,,N.R.,0.000,65,46|91,0.006
K. CHARTER,HUDSON,6068,M.E.T.S. CHARTER SCHOOL,86,29|88,0.007,322,42|92,0.024,147,70|91,0.013
K. CHARTER,HUDSON,6082,BELOVED COMMUNITY CHARTER,,N.R.,0.000,,N.R.,0.000,30,20|91,0.003
K. CHARTER,HUDSON,6093,JERSEY CITY GLOBAL CS,,N.R.,0.000,53,17|92,0.006,47,33|91,0.006
K. CHARTER,HUDSON,6103,EMPOWERMENT ACADEMY CHART,,N.R.,0.000,,N.R.,0.000,15,6|91,0.002
K. CHARTER,HUDSON,6105,HUDSON ARTS AND SCIENCE C,,N.R.,0.000,,N.R.,0.000,3,1|91,0.000
K. CHARTER,HUDSON,6184,GREAT FUTURES CHARTER SCH,24,11|88,0.002,65,22|92,0.006,310,78|91,0.028
K. CHARTER,HUDSON,6420,ELYSIAN CHARTER SCHOOL,,N.R.,0.000,,N.R.,0.000,35,24|91,0.003
K. CHARTER,HUDSON,6720,HOBOKEN CHARTER SCHOOL,180,33|88,0.012,47,15|92,0.003,,N.R.,0.000
K. CHARTER,HUDSON,6910,JERSEY CITY COMMUNITY CHA,,N.R.,0.000,,N.R.,0.000,51,35|91,0.006
K. CHARTER,HUDSON,6915,JERSEY CITY GOLDEN DOOR C,,N.R.,0.000,,N.R.,0.000,40,27|91,0.004
K. CHARTER,HUDSON,7115,LEARNING COMMUNITY CHARTE,32,15|88,0.003,,N.R.,0.000,43,30|91,0.006
K. CHARTER,HUDSON,7830,SOARING HEIGHTS,,N.R.,0.000,,N.R.,0.000,92,61|91,0.009
K. CHARTER,HUDSON,8060,UNIVERSITY ACADEMY CHARTE,,N.R.,0.000,,N.R.,0.000,87,60|91,0.007
K. CHARTER,MERCER,6017,FOUNDATION ACADEMY CHARTE,,N.R.,0.000,,N.R.,0.000,35,24|91,0.003
K. CHARTER,MERCER,6025,PAUL ROBESON CHARTER SCHO,80,27|88,0.005,,N.R.,0.000,18,9|91,0.002
K. CHARTER,MERCER,6182,INTERNATIONAL ACADEMY OF,64,23|88,0.007,294,40|92,0.026,132,68|91,0.012
K. CHARTER,MERCER,6183,TRENTON STEM-TO-CIVICS CH,,N.R.,0.000,,N.R.,0.000,10,3|91,0.001
K. CHARTER,MERCER,6810,INTERNATIONAL CHARTER SCH,,N.R.,0.000,,N.R.,0.000,61,45|91,0.005
K. CHARTER,MERCER,7500,PACE CHARTER SCHOOL OF HA,,N.R.,0.000,,N.R.,0.000,10,3|91,0.001
K. CHARTER,MERCER,7540,PRINCETON CHARTER SCHOOL,,N.R.,0.000,,N.R.,0.000,86,59|91,0.007
K. CHARTER,MERCER,8140,THE VILLAGE CHARTER SCHOO,,N.R.,0.000,,N.R.,0.000,,N.R.,0.000
K. CHARTER,MIDDLESEX,6032,ACADEMY FOR URBAN LEADERS,11,4|88,0.001,129,34|92,0.010,110,62|91,0.009
K. CHARTER,MIDDLESEX,6041,HATIKVAH INTERNATIONAL CH,227,36|88,0.019,198,37|92,0.016,135,69|91,0.012
K. CHARTER,MIDDLESEX,6635,GREATER BRUNSWICK CHARTER,41,19|88,0.001,16,5|92,0.001,47,33|91,0.004
K. CHARTER,MONMOUTH,6010,ACADEMY CHARTER HIGH SCHO,75,26|88,0.005,76,24|92,0.005,17,8|91,0.001
K. CHARTER,MONMOUTH,6740,HOPE ACADEMY CHARTER SCHO,,N.R.,0.000,,N.R.,0.000,111,63|91,0.010
K. CHARTER,MONMOUTH,7720,RED BANK CHARTER SCHOOL,11,4|88,0.001,41,12|92,0.003,25,14|91,0.002
K. CHARTER,MORRIS,8050,UNITY CHARTER SCHOOL,,N.R.,0.000,,N.R.,0.000,129,67|91,0.010
K. CHARTER,PASSAIC,6021,COMMUNITY CHARTER SCHOOL,,N.R.,0.000,,N.R.,0.000,57,39|91,0.005
K. CHARTER,PASSAIC,6079,JOHN P. HOLLAND CHARTER S,,N.R.,0.000,112,32|92,0.008,41,28|91,0.004
K. CHARTER,PASSAIC,6080,PASSAIC ARTS AND SCIENCE,,N.R.,0.000,,N.R.,0.000,15,6|91,0.001
K. CHARTER,PASSAIC,6096,PATERSON ARTS AND SCIENCE,,N.R.,0.000,,N.R.,0.000,46,32|91,0.005
K. CHARTER,PASSAIC,6106,PHILIP'S ACADEMY CHARTER,,N.R.,0.000,,N.R.,0.000,,N.R.,0.000
K. CHARTER,PASSAIC,6230,CLASSICAL ACADEMY CHARTER,,N.R.,0.000,106,30|92,0.011,125,66|91,0.014
K. CHARTER,PASSAIC,7503,PATERSON CHARTER SCHOOL F,,N.R.,0.000,,N.R.,0.000,55,38|91,0.005
K. CHARTER,SOMERSET,6018,CENTRAL JERSEY COLLEGE PR,20,9|88,0.001,28,10|92,0.002,200,73|91,0.020
K. CHARTER,SOMERSET,6081,THOMAS EDISON ENERGYSMART,16,6|88,0.002,43,14|92,0.004,59,42|91,0.007
K. CHARTER,SUSSEX,7850,SUSSEX COUNTY TECHNOLOGY,2,1|88,0.000,81,26|92,0.006,44,31|91,0.004
K. CHARTER,UNION,6033,THE BARACK OBAMA GREEN CH,,N.R.,0.000,126,33|92,0.008,42,29|91,0.003
K. CHARTER,UNION,6101,COLLEGE ACHIEVE CENTRAL C,,N.R.,0.000,91,28|92,0.008,58,40|91,0.007
K. CHARTER,UNION,6102,CRESTHAVEN ACADEMY CHARTE,,N.R.,0.000,,N.R.,0.000,120,65|91,0.012
K. CHARTER,UNION,7600,THE QUEEN CITY ACADEMY CH,105,31|88,0.009,428,44|92,0.037,247,76|91,0.022
K. CHARTER,UNION,8010,UNION COUNTY TEAMS CHARTE,,N.R.,0.000,,N.R.,0.000,,N.R.,0.000
K. CHARTER,WARREN,7727,RIDGE AND VALLEY CHARTER,,N.R.,0.000,,N.R.,0.000,,N.R.,0.000
