CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
80,6057,5986569,4079007,3300225,295250,483532,937607,709887,1643178,1272027,382747,0,0,0,0,380,PEOPLES PREPARATORY CHART,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6058,4542598,3174596,2705072,326024,143500,622225,342534,1169929,953729,543712,0,0,0,0,330,ROSEVILLE COMMUNITY CHART,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6059,6182759,3496050,2531288,125000,839762,806395,469395,1272856,599975,1488896,0,0,0,30000,470,NEWARK PREP CHARTER SCHOO,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6090,3720207,2158595,1822095,181500,155000,822674,629089,1128149,916532,316267,0,0,0,0,264,PAULO FREIRE CHARTER SCHO,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6091,7473015,4724769,3451581,127926,1145262,471048,304744,2000137,1049582,1381992,0,0,0,69475,526,MERIT PREPARATORY CHARTER,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6094,4540764,2611756,2447753,78657,85346,706858,545797,982076,352321,833652,0,0,0,0,378,PHILLIP'S ACADEMY CHARTER,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6099,3831891,2671772,2435872,81900,154000,534339,298339,992001,821015,344298,0,0,0,10000,288,LINK COMMUNITY CHARTER SC,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6320,1253895,959790,812290,65000,82500,110240,0,288442,169842,218000,0,0,0,25000,99,DISCOVERY CHARTER SCHOOL,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6410,5132969,3123933,2891821,123500,108612,1401181,1117431,847053,505805,762270,0,0,0,13000,483,EAST ORANGE COMMUNITY CHA,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6665,3893116,2766544,2332844,278100,155600,649597,559337,977521,762521,802933,0,0,0,0,343,THE GRAY CHARTER SCHOOL,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7100,6511363,4173328,3754988,257000,161340,1086639,799649,1581342,1297376,1084982,0,0,0,0,480,LADY LIBERTY ACADEMY CHAR,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7210,,,,,,,,,,,,,,,,MARION P. THOMAS CHARTER,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7290,4997557,3319941,2874518,300000,145423,850266,146757,1527776,1158289,315420,0,0,0,210000,486,NEW HORIZONS COMMUNITY CH,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7320,58967213,36723746,27599787,4511868,4612091,5533508,1984067,16981831,7816770,9372884,0,0,0,0,4435,NORTH STAR ACADEMY CHARTE,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7325,54393531,34420465,23351971,2781298,8287196,14224529,5674279,7570552,3561020,5830828,0,0,0,0,3717,TEAM ACADEMY CHARTER SCHO,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7730,7231713,5015284,4053784,917500,44000,1473715,916715,1341398,1061398,1503700,0,0,0,350000,684,ROBERT TREAT ACADEMY CHAR,ESSEX,K. CHARTER,C,,,1,ESSEX
80,7735,7775364,5898837,5358837,210000,330000,1458021,1010921,2262450,2087450,832675,0,0,0,30000,540,MARIA VARISCO ROGERS CHAR,ESSEX,K. CHARTER,C,,,1,ESSEX
80,8065,8336011,5342514,4777059,246250,319205,1911541,1504641,1182398,905198,1618639,0,0,0,0,675,UNIVERSITY HEIGHTS CHARTE,ESSEX,K. CHARTER,C,,,1,ESSEX
80,6030,3224100,2409877,2046977,62500,300400,486791,416591,615932,552932,359000,0,0,0,42500,385,THE ETHICAL COMMUNITY CHA,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6036,3454234,2244106,2079506,112000,52600,538154,440654,752759,518659,561214,0,0,0,0,375,HOBOKEN DUAL LANGUAGE CHA,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6064,4195206,2572975,2357975,100000,115000,654012,473512,833267,620287,625952,0,0,0,0,387,DR LENA EDWARDS ACADEMIC,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6068,5698459,3696580,3073330,171410,451840,810285,570295,1359153,1032844,903418,0,0,0,2060,512,M.E.T.S. CHARTER SCHOOL,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6082,7601179,4440290,3808321,115208,516761,1099948,904248,1244957,956910,1665209,0,0,0,19430,836,BELOVED COMMUNITY CHARTER,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6093,2831613,1890950,1678950,95300,116700,335809,224309,714113,204633,487000,0,0,0,0,380,JERSEY CITY GLOBAL CS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6103,3200048,1849980,1430854,28000,391126,347538,270538,703896,477596,625028,0,0,0,0,335,EMPOWERMENT ACADEMY CHART,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6105,2844419,2013764,1633837,330847,49080,479996,247545,705563,294631,287420,0,0,0,181349,357,HUDSON ARTS AND SCIENCE C,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6184,3334365,1611143,1467578,97121,46444,1043000,472647,976885,634904,151082,0,0,0,62018,298,GREAT FUTURES CHARTER SCH,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6420,3611116,2704253,2557827,25821,120605,543381,431881,564302,478802,443000,0,0,0,0,288,ELYSIAN CHARTER SCHOOL,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6720,4064518,2374027,2171027,136000,67000,691261,391211,984416,736920,652772,0,0,0,0,297,HOBOKEN CHARTER SCHOOL,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6910,4927924,3697193,3541193,110000,46000,907890,764790,967837,660637,231100,0,0,0,25000,585,JERSEY CITY COMMUNITY CHA,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6915,4968215,2992273,2687273,145000,160000,863125,493125,861696,596696,1096121,0,0,0,60000,497,JERSEY CITY GOLDEN DOOR C,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7115,4235187,3467330,3127330,70000,270000,748723,583423,912001,601101,153612,0,0,0,0,585,LEARNING COMMUNITY CHARTE,HUDSON,K. CHARTER,C,,,1,HUDSON
80,7830,2394646,1792444,1649444,80000,63000,219901,71901,424653,302653,372648,0,0,0,0,240,SOARING HEIGHTS,HUDSON,K. CHARTER,C,,,1,HUDSON
80,8060,5107200,3667720,3447420,84500,135800,803671,703571,836509,689509,868800,0,0,0,55000,430,UNIVERSITY ACADEMY CHARTE,HUDSON,K. CHARTER,C,,,1,HUDSON
80,6017,10208385,7442342,6880428,313509,248405,1268972,674791,3423278,3121773,834793,0,0,0,18404,1000,FOUNDATION ACADEMY CHARTE,MERCER,K. CHARTER,C,,,1,MERCER
80,6025,4277799,2766202,1945063,218000,603139,677351,479751,1333797,830537,512700,0,0,0,20500,375,PAUL ROBESON CHARTER SCHO,MERCER,K. CHARTER,C,,,1,MERCER
80,6182,6198974,3934800,2971385,325000,638415,725475,498475,1644567,928331,685000,0,0,0,101250,570,INTERNATIONAL ACADEMY OF,MERCER,K. CHARTER,C,,,1,MERCER
80,6183,3698140,3037079,1869946,663633,503500,697037,550687,552575,425760,381008,0,0,0,21622,299,TRENTON STEM-TO-CIVICS CH,MERCER,K. CHARTER,C,,,1,MERCER
80,6810,1089741,678870,580270,36500,62100,175127,109077,332262,261012,106132,0,0,0,0,90,INTERNATIONAL CHARTER SCH,MERCER,K. CHARTER,C,,,1,MERCER
80,7500,2424695,1571000,1463500,62500,45000,336000,225000,512000,450000,495895,0,0,0,0,249,PACE CHARTER SCHOOL OF HA,MERCER,K. CHARTER,C,,,1,MERCER
80,7540,4555658,3174214,2988391,133000,52823,798403,448358,1001329,716229,162498,0,0,0,0,348,PRINCETON CHARTER SCHOOL,MERCER,K. CHARTER,C,,,1,MERCER
80,8140,3983919,2773998,2372643,182695,218660,794493,476993,854645,757305,164047,0,0,0,0,360,THE VILLAGE CHARTER SCHOO,MERCER,K. CHARTER,C,,,1,MERCER
80,6032,6053742,3928075,3444075,374000,110000,1656154,1079154,1403922,1162922,565925,0,0,0,257600,498,ACADEMY FOR URBAN LEADERS,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6041,4207648,2991401,2701696,76268,213437,260960,222571,794765,594314,713317,0,0,0,56000,383,HATIKVAH INTERNATIONAL CH,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6635,4428099,3415258,3299308,95950,20000,625112,507193,1066191,788472,144500,0,0,0,0,394,GREATER BRUNSWICK CHARTER,MIDDLESEX,K. CHARTER,C,,,1,MIDDLESEX
80,6010,2665361,1535600,1394473,78975,62152,652100,489080,641857,572809,438728,0,0,0,13960,176,ACADEMY CHARTER HIGH SCHO,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,6740,2311759,1191992,1072196,66366,53430,389213,207183,783781,596043,313161,0,0,0,22000,207,HOPE ACADEMY CHARTER SCHO,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,7720,2363599,1699649,1582119,60000,57530,451713,356818,489200,420800,115000,0,0,0,10000,199,RED BANK CHARTER SCHOOL,MONMOUTH,K. CHARTER,C,,,1,MONMOUTH
80,8050,2886151,1815812,1633434,99435,82943,597174,441641,675823,501320,440050,0,0,0,5357,232,UNITY CHARTER SCHOOL,MORRIS,K. CHARTER,C,,,1,MORRIS
80,6021,9898251,6157870,5687609,274261,196000,1988378,1457798,1643891,1328676,2020801,0,0,0,99200,873,COMMUNITY CHARTER SCHOOL,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6079,2152185,1425104,1273748,45000,106356,325988,252988,476692,294346,380000,0,0,0,0,194,JOHN P. HOLLAND CHARTER S,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6080,9114272,5321161,4689606,427146,204409,1413708,1013571,2856332,1297059,1240594,0,0,0,4478,835,PASSAIC ARTS AND SCIENCE,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6096,5117088,3412072,3025201,227100,159771,912621,573743,1719719,430457,121512,0,0,0,0,540,PATERSON ARTS AND SCIENCE,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6106,972873,435810,433810,500,1500,214930,170170,263618,188809,146388,0,0,0,0,0,PHILIP'S ACADEMY CHARTER,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6230,1076125,713599,643599,35000,35000,143766,78066,356745,260545,60000,0,0,0,0,120,CLASSICAL ACADEMY CHARTER,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,7503,11756204,6915306,6491397,118641,305268,2029400,1557422,2066009,1764606,2789452,0,0,0,735329,1068,PATERSON CHARTER SCHOOL F,PASSAIC,K. CHARTER,C,,,1,PASSAIC
80,6018,4914910,3323346,2919832,190218,213296,658913,488303,1071158,929419,813339,0,0,0,0,480,CENTRAL JERSEY COLLEGE PR,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,6081,3813235,2604125,1833245,616000,154880,469026,353526,874975,729875,990854,0,0,0,0,426,THOMAS EDISON ENERGYSMART,SOMERSET,K. CHARTER,C,,,1,SOMERSET
80,7850,2743694,2237780,2042445,84725,110610,473114,360419,598289,515162,100390,0,0,0,4000,225,SUSSEX COUNTY TECHNOLOGY,SUSSEX,K. CHARTER,C,,,1,SUSSEX
80,6033,2996203,1889628,1684828,105000,99800,577405,402207,580209,369334,555505,0,0,0,20000,240,THE BARACK OBAMA GREEN CH,UNION,K. CHARTER,C,,,1,UNION
80,6101,5287124,3773406,2981528,299478,492400,629381,334381,1340802,869124,737950,0,0,0,175000,604,COLLEGE ACHIEVE CENTRAL C,UNION,K. CHARTER,C,,,1,UNION
80,6102,721618,539846,527511,12335,0,0,0,256497,224863,98081,0,0,0,0,75,CRESTHAVEN ACADEMY CHARTE,UNION,K. CHARTER,C,,,1,UNION
80,7600,3683648,2619352,2294102,96500,228750,522550,317220,912046,647496,95200,0,0,0,0,324,THE QUEEN CITY ACADEMY CH,UNION,K. CHARTER,C,,,1,UNION
80,8010,4389617,2824281,2207042,170557,446682,562265,381602,1010249,601599,829667,0,0,0,0,389,UNION COUNTY TEAMS CHARTE,UNION,K. CHARTER,C,,,1,UNION
80,7727,1579132,1113007,1070257,37500,5250,238029,21914,324379,275310,47901,0,0,0,13000,124,RIDGE AND VALLEY CHARTER,WARREN,K. CHARTER,C,,,1,WARREN
