GROUP,CONAME,DIST,DISTNAME,PP14,RK14,PCT14,PP24,RK24,PCT24,PP34,RK34,PCT34
A. K-6,,,1. State average - Operating Type K-6,360,,,387,,,364,,
A. K-6,,,2. State median - Operating Type K-6,372,,,367,,,354,,
A. K-6,,,5. State average - All operating types,314,,,296,,,330,,
A. K-6,,,6. State median - All operating types,321,,,304,,,335,,
A. K-6,BERGEN,1270,EDGEWATER BORO,334,23|56,0.031,347,26|56,0.031,297,18|56,0.028
A. K-6,BERGEN,3870,ORADELL BORO,405,35|56,0.031,408,35|56,0.031,354,28|56,0.025
A. K-6,BERGEN,4410,RIVER EDGE BORO,184,5|56,0.015,274,16|56,0.021,222,6|56,0.016
A. K-6,BERGEN,4620,SADDLE RIVER BORO,316,21|56,0.013,237,11|56,0.009,286,15|56,0.010
A. K-6,BURLINGTON,200,BASS RIVER TWP,353,26|56,0.018,374,29|56,0.018,247,10|56,0.014
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,192,8|56,0.017,176,5|56,0.016,342,24|56,0.031
A. K-6,BURLINGTON,2960,MANSFIELD TWP,476,41|56,0.035,359,28|56,0.026,668,50|56,0.044
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,185,6|56,0.012,279,17|56,0.018,377,30|56,0.023
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,832,53|56,0.045,556,45|56,0.029,448,35|56,0.022
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,356,27|56,0.031,378,30|56,0.033,451,36|56,0.037
A. K-6,CAMDEN,5560,WATERFORD TWP,390,32|56,0.028,470,39|56,0.029,392,33|56,0.023
A. K-6,CAPE MAY,710,CAPE MAY CITY,405,35|56,0.023,479,40|56,0.029,586,46|56,0.035
A. K-6,CAPE MAY,2840,LOWER TWP,249,12|56,0.018,383,31|56,0.027,289,16|56,0.020
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,965,54|56,0.069,734,53|56,0.046,961,55|56,0.057
A. K-6,ESSEX,1400,ESSEX FELLS BORO,564,46|56,0.029,617,49|56,0.032,614,47|56,0.029
A. K-6,ESSEX,1465,FAIRFIELD TWP,302,18|56,0.019,328,24|56,0.021,247,10|56,0.015
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,465,40|56,0.029,604,48|56,0.038,442,34|56,0.026
A. K-6,ESSEX,4530,ROSELAND BORO,191,7|56,0.012,192,6|56,0.012,212,5|56,0.012
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,389,31|56,0.037,324,23|56,0.029,339,23|56,0.029
A. K-6,GLOUCESTER,1330,ELK TWP,134,2|56,0.010,114,2|56,0.009,71,1|56,0.005
