GROUP,CONAME,DIST,DISTNAME,PP113,RK113,PCT113,PP213,RK213,PCT213,PP313,RK313,PCT313
A. K-6,,,1. State average - Operating Type K-6,41,,,47,,,49,,
A. K-6,,,2. State median - Operating Type K-6,44,,,50,,,49,,
A. K-6,,,5. State average - All operating types,282,,,289,,,311,,
A. K-6,,,6. State median - All operating types,209,,,213,,,233,,
A. K-6,BERGEN,1270,EDGEWATER BORO,22,11|56,0.002,30,13|56,0.003,13,5|56,0.001
A. K-6,BERGEN,3870,ORADELL BORO,42,20|56,0.003,55,25|56,0.004,34,15|56,0.002
A. K-6,BERGEN,4410,RIVER EDGE BORO,,N.R.,0.000,,N.R.,0.000,,N.R.,0.000
A. K-6,BERGEN,4620,SADDLE RIVER BORO,120,37|56,0.005,133,40|56,0.005,191,42|56,0.006
A. K-6,BURLINGTON,200,BASS RIVER TWP,172,41|56,0.009,196,43|56,0.010,150,40|56,0.008
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,11,7|56,0.001,10,6|56,0.001,10,3|56,0.001
A. K-6,BURLINGTON,2960,MANSFIELD TWP,,N.R.,0.000,42,18|56,0.003,16,6|56,0.001
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,52,25|56,0.003,54,24|56,0.004,70,32|56,0.004
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,,N.R.,0.000,7,5|56,0.000,48,22|56,0.002
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,,N.R.,0.000,5,4|56,0.000,33,14|56,0.003
A. K-6,CAMDEN,5560,WATERFORD TWP,1,1|56,0.000,1,1|56,0.000,1,1|56,0.000
A. K-6,CAPE MAY,710,CAPE MAY CITY,318,42|56,0.018,412,44|56,0.025,318,44|56,0.019
A. K-6,CAPE MAY,2840,LOWER TWP,,N.R.,0.000,,N.R.,0.000,,N.R.,0.000
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,34,17|56,0.002,31,15|56,0.002,45,19|56,0.003
A. K-6,ESSEX,1400,ESSEX FELLS BORO,4,3|56,0.000,4,3|56,0.000,6,2|56,0.000
A. K-6,ESSEX,1465,FAIRFIELD TWP,,N.R.,0.000,,N.R.,0.000,57,26|56,0.004
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,,N.R.,0.000,,N.R.,0.000,,N.R.,0.000
A. K-6,ESSEX,4530,ROSELAND BORO,5,4|56,0.000,,N.R.,0.000,,N.R.,0.000
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,,N.R.,0.000,,N.R.,0.000,,N.R.,0.000
A. K-6,GLOUCESTER,1330,ELK TWP,30,16|56,0.002,14,9|56,0.001,19,7|56,0.001
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,15,8|56,0.001,21,11|56,0.002,30,11|56,0.002
A. K-6,GLOUCESTER,2070,HARRISON TWP,,N.R.,0.000,,N.R.,0.000,,N.R.,0.000
A. K-6,GLOUCESTER,2990,MANTUA TWP,42,20|56,0.003,45,21|56,0.003,44,17|56,0.003
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,25,13|56,0.002,24,12|56,0.002,46,20|56,0.003
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,17,9|56,0.002,13,7|56,0.001,32,12|56,0.003
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,22,11|56,0.002,31,15|56,0.003,26,9|56,0.002
A. K-6,GLOUCESTER,5590,WENONAH BORO,57,28|56,0.004,65,32|56,0.004,68,30|56,0.004
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,56,26|56,0.004,59,27|56,0.004,32,12|56,0.002
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,46,22|56,0.003,51,23|56,0.003,55,25|56,0.003
A. K-6,HUNTERDON,2590,LEBANON BORO,25,13|56,0.001,49,22|56,0.002,44,17|56,0.002
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,79,30|56,0.005,66,33|56,0.005,60,28|56,0.004
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,56,26|56,0.003,63,29|56,0.003,65,29|56,0.003
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,34,17|56,0.002,113,38|56,0.006,47,21|56,0.002
