GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,206,6|79,118900,41|79,149.6,47|77,121872,41|77
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,182.9,19|79,135000,68|79,199,11|77,129000,61|77
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,130.2,66|79,141689,74|79,127.4,68|77,140417,73|77
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,132.3,63|79,133057,65|79,149,49|77,135497,68|77
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,170.5,30|79,124976,53|79,236.3,3|77,130388,64|77
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,193.8,12|79,134973,67|79,193.8,13|77,127500,58|77
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,131.6,64|79,122033,49|79,166.7,33|77,127228,56|77
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,122.8,68|79,134876,66|79,129.3,63|77,127342,57|77
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,190.6,14|79,137491,71|79,186.5,16|77,138466,72|77
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,122.3,69|79,139325,72|79,119.1,74|77,143227,74|77
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,109.4,75|79,144323,75|79,127.5,66|77,145193,75|77
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,172.8,28|79,153202,77|79,171.8,29|77,157154,77|77
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,170.8,29|79,107000,12|79,141.8,56|77,114393,27|77
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,205.1,7|79,119340,43|79,203.3,10|77,123427,48|77
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,153,42|79,107949,18|79,148.2,50|77,111188,20|77
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,193.9,11|79,118629,38|79,176.6,25|77,123069,47|77
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,123.4,67|79,111845,26|79,125.3,69|77,115163,29|77
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,210.3,5|79,113276,29|79,221.7,4|77,115198,30|77
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,153.6,41|79,121277,46|79,129,64|77,125197,52|77
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,195,9|79,111710,25|79,195.2,12|77,113944,25|77
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,149,46|79,119176,42|79,120.3,72|77,118304,35|77
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,144.3,52|79,100143,7|79,138.3,59|77,97701,4|77
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,194.5,10|79,104481,9|79,181.7,22|77,111708,21|77
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,153.8,40|79,105370,11|79,152.5,43|77,108163,15|77
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,151.8,43|79,110785,22|79,145.2,54|77,113776,24|77
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,173,27|79,119474,44|79,171.6,30|77,122474,45|77
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,175.4,25|79,105210,10|79,176.6,25|77,107841,13|77
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,168.9,31|79,99000,5|79,158.6,40|77,102795,11|77
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,121.4,70|79,109035,19|79,140.5,57|77,111761,22|77
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,133.7,62|79,107177,13|79,135.3,61|77,100652,7|77
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,120.5,73|79,118691,40|79,114.2,75|77,113238,23|77
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,150,45|79,130505,60|79,128.2,65|77,117635,33|77
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,145.6,50|79,123881,51|79,139.9,58|77,126606,54|77
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,106,76|79,132082,64|79,104.2,76|77,136044,69|77
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,131.1,65|79,107611,14|79,172,28|77,107611,12|77
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,144.6,51|79,116000,36|79,146,52|77,125750,53|77
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,154.7,39|79,107625,15|79,279.5,1|77,102361,9|77
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,159.3,35|79,118684,39|79,157.9,41|77,124989,51|77
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,166,34|79,145000,76|79,160.1,36|77,146300,76|77
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,120.7,72|79,120000,45|79,121.3,71|77,118968,37|77
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,177.4,24|79,117498,37|79,177.2,23|77,122183,44|77
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,185.4,16|79,122029,48|79,174,27|77,122029,43|77
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,96.8,77|79,124593,52|79,103.5,77|77,120713,39|77
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,139.3,54|79,93784,2|79,127.5,66|77,94714,1|77
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,192.6,13|79,115000,31|79,163.5,34|77,126820,55|77
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,166.8,32|79,115456,35|79,169.7,31|77,118285,34|77
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,188.7,15|79,137374,70|79,159,39|77,136553,70|77
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,147.9,47|79,115192,33|79,149.5,48|77,118475,36|77
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,121,71|79,130068,59|79,121.6,70|77,130536,65|77
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,137,56|79,128520,57|79,119.3,73|77,129874,63|77
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,146.1,48|79,125369,54|79,161.2,35|77,121093,40|77
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,156,38|79,126477,55|79,152,44|77,129217,62|77
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,136.8,57|79,131776,63|79,168.7,32|77,134278,66|77
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,184.2,17|79,114444,30|79,217.2,5|77,116733,32|77
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,199.7,8|79,127114,56|79,188.9,14|77,134693,67|77
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,245.3,1|79,111185,24|79,265.3,2|77,124317,50|77
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,230.9,2|79,112750,28|79,188.4,15|77,111105,19|77
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,177.8,23|79,110000,21|79,150.3,46|77,114297,26|77
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,182.8,20|79,97375,4|79,184.6,18|77,100053,6|77
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,136.3,59|79,115260,34|79,135.1,62|77,122891,46|77
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,120.2,74|79,115000,31|79,210,7|77,109650,17|77
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,156.5,37|79,122557,50|79,157.5,42|77,123858,49|77
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,135.5,60|79,102341,8|79,184.8,17|77,101500,8|77
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,183.1,18|79,131479,62|79,146,52|77,122000,42|77
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,151.5,44|79,121350,47|79,146.3,51|77,119362,38|77
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,136.5,58|79,131073,61|79,159.3,38|77,127928,59|77
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,145.7,49|79,107927,16|79,144,55|77,107927,14|77
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,133.9,61|79,110832,23|79,177.2,23|77,116322,31|77
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,158,36|79,92594,1|79,183.6,19|77,96298,3|77
E. K-12 / 0 - 1800,,,K-12 Average,159.7,,122097,,164.2,,124639,
E. K-12 / 0 - 1800,,,STATEWIDE,151.5,,119362,,153.2,,121407,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,149.5,7|49,108000,12|49,127.7,23|49,101775,6|49
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,111.3,38|49,121000,32|49,120.6,27|49,125944,36|49
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,99.7,43|49,118533,28|49,92.5,48|49,130699,39|49
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,135.9,13|49,126075,40|49,137.1,18|49,117776,24|49
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,125.5,24|49,102350,8|49,,N.R.,,N.R.
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,93.2,47|49,130951,41|49,94.3,46|49,133770,44|49
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,89.7,49|49,122824,36|49,93,47|49,121635,28|49
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,131.6,18|49,114500,21|49,166.7,6|49,116649,21|49
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,127.7,21|49,132582,43|49,133.4,20|49,132582,42|49
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,126.9,22|49,115119,23|49,124.8,25|49,123769,31|49
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,163.4,4|49,117666,26|49,170.8,5|49,112370,16|49
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,115.4,32|49,107073,11|49,108.8,35|49,106840,10|49
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,199.4,2|49,100367,6|49,228.6,2|49,97375,2|49
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,94.1,46|49,96490,2|49,179,4|49,109919,13|49
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,155.4,5|49,113480,20|49,148.1,13|49,113811,17|49
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,129.5,19|49,115529,24|49,120,28|49,122151,29|49
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,128.5,20|49,112196,18|49,133,21|49,115332,20|49
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,382,1|49,123493,37|49,363,1|49,126271,37|49
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,121.4,29|49,100750,7|49,105.5,38|49,106403,9|49
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,133.8,15|49,118750,30|49,159.9,9|49,124113,32|49
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,120.6,30|49,98991,4|49,160.3,8|49,98905,3|49
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,121.9,28|49,115966,25|49,107.6,36|49,114346,18|49
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,122.2,27|49,109990,15|49,140.7,16|49,109442,12|49
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,112.9,35|49,118543,29|49,158,10|49,117746,23|49
E. K-12 / 0 - 1800,HUDSON,2210,HOBOKEN CITY,107.8,N.A.,132652,N.A.,104.6,39|49,125767,35|49
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,153.3,6|49,110875,17|49,122.5,26|49,120000,27|49
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,134.6,14|49,110143,16|49,134.1,19|49,100784,5|49
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,112.6,36|49,121000,32|49,131.9,22|49,124800,33|49
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,179,3|49,115000,22|49,148.5,12|49,115000,19|49
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,133,16|49,133206,45|49,149.4,11|49,138441,46|49
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,149.1,8|49,117812,27|49,161.6,7|49,119093,26|49
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,100.8,42|49,121200,34|49,99.2,42|49,117700,22|49
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,107.9,39|49,106278,10|49,95.4,44|49,107625,11|49
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,123.9,25|49,134392,47|49,116.4,30|49,138107,45|49
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,113.6,34|49,108282,13|49,114.9,31|49,123431,30|49
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,119.6,31|49,122155,35|49,127,24|49,125184,34|49
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,107.7,41|49,147500,48|49,107.5,37|49,141416,47|49
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,123.5,26|49,120103,31|49,103.2,41|49,118930,25|49
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,136.4,12|49,123743,38|49,114.2,32|49,131149,41|49
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,114,33|49,149346,49|49,118.1,29|49,148871,48|49
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,131.8,17|49,99685,5|49,142,14|49,105968,8|49
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,96.3,45|49,96960,3|49,104.6,39|49,99379,4|49
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,97.8,44|49,96094,1|49,98.4,43|49,96094,1|49
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,125.6,23|49,112806,19|49,111.3,33|49,110455,14|49
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,142.4,9|49,131468,42|49,203,3|49,131097,40|49
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,90.7,48|49,134350,46|49,95,45|49,133101,43|49
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,140.9,10|49,125000,39|49,141,15|49,129000,38|49
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,138.5,11|49,109144,14|49,139,17|49,111101,15|49
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,112.2,37|49,102939,9|49,109.3,34|49,105000,7|49
F. K-12 / 1801 - 350,,,K-12 Average,159.7,,122097,,164.2,,124639,
F. K-12 / 1801 - 350,,,STATEWIDE,151.5,,119362,,153.2,,121407,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,134.4,49|71,105857,5|71,164.3,26|71,115898,21|71
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,272.8,1|71,127300,51|71,279.5,2|71,134000,59|71
F. K-12 / 1801 - 3500,BERGEN,990,CRESSKILL BORO,119,N.A.,125000,N.A.,136.6,48|71,128000,47|71
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,152.2,31|71,131034,56|71,159.5,30|71,133788,57|71
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,210.3,2|71,122252,38|71,232,3|71,112939,15|71
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,140.3,40|71,137614,62|71,116.9,69|71,135000,61|71
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,162,15|71,156323,71|71,164.4,25|71,156100,71|71
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,154.5,27|71,118535,28|71,166,22|71,121089,31|71
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,123,65|71,118810,30|71,124.7,65|71,116565,23|71
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,148.6,34|71,138546,65|71,188.2,11|71,142647,66|71
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,125.8,62|71,106000,6|71,164.8,24|71,114000,17|71
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,130.8,55|71,125382,48|71,130.2,59|71,124889,38|71
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,152.5,30|71,132741,59|71,145.2,38|71,132709,55|71
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,136.1,45|71,140929,67|71,147.3,36|71,144370,67|71
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,126.1,60|71,121763,35|71,183.9,14|71,133900,58|71
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,144.6,38|71,136658,60|71,176.7,19|71,136096,62|71
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,124.3,64|71,115519,22|71,132.4,56|71,122037,33|71
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,159.9,18|71,110698,12|71,177.8,18|71,114019,18|71
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,132.7,53|71,106607,9|71,134.5,51|71,113250,16|71
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,158.8,20|71,109713,11|71,165.9,23|71,106761,7|71
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,155.6,25|71,123469,42|71,139.1,43|71,106500,6|71
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,97.3,70|71,111559,14|71,97.8,70|71,114501,19|71
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,139.1,41|71,111878,15|71,136.7,47|71,108439,10|71
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,148.5,35|71,122100,37|71,136.9,46|71,120342,28|71
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,192.8,4|71,112192,16|71,192.1,9|71,112496,13|71
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,136.7,43|71,107464,10|71,136.3,50|71,108018,8|71
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,136.4,44|71,115226,21|71,160.4,29|71,119562,27|71
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,183.4,6|71,116869,25|71,194.2,7|71,119533,26|71
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,195,3|71,112197,17|71,193.8,8|71,125000,40|71
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,174,10|71,132276,58|71,186.8,12|71,137839,63|71
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,162.6,14|71,137500,61|71,162.3,28|71,144750,68|71
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,152.9,29|71,125524,49|71,136.6,48|71,122464,35|71
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,153.9,28|71,112952,18|71,203.9,4|71,97280,1|71
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,164.6,13|71,122047,36|71,194.4,6|71,121996,32|71
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,113.7,68|71,150436,70|71,120.3,68|71,150330,70|71
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,151.4,32|71,124703,44|71,140.9,41|71,125000,40|71
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,186.7,5|71,124900,45|71,191.3,10|71,127800,46|71
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,149,33|71,106479,7|71,139.6,42|71,108244,9|71
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,147,36|71,120788,33|71,172.8,20|71,126213,44|71
F. K-12 / 1801 - 3500,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,160.4,N.A.,124948,N.A.,199.4,5|71,120427,29|71
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,157.8,22|71,118801,29|71,146,37|71,124950,39|71
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,59,71|71,124674,43|71,65.8,71|71,133698,56|71
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,130.2,56|71,130522,55|71,129.7,62|71,134438,60|71
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,159.4,19|71,120000,32|71,157.8,31|71,112805,14|71
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,166.4,11|71,126349,50|71,151.9,34|71,125044,42|71
F. K-12 / 1801 - 3500,MONMOUTH,5420,WALL TWP,156,N.A.,142666,N.A.,166.1,21|71,145892,69|71
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,135.4,46|71,116473,24|71,152.6,33|71,116473,22|71
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,134.4,49|71,123040,41|71,127.6,63|71,129930,52|71
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,130.9,54|71,129960,54|71,121,67|71,130980,53|71
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,135.1,48|71,131798,57|71,137,45|71,128000,47|71
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,127.2,59|71,115615,23|71,125.4,64|71,115615,20|71
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,164.7,12|71,103204,4|71,182.2,15|71,105306,4|71
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,161.3,16|71,111306,13|71,144.4,39|71,108789,11|71
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,156.2,23|71,122832,39|71,164.3,26|71,122273,34|71
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,176.1,7|71,119724,31|71,283.3,1|71,126436,45|71
F. K-12 / 1801 - 3500,PASSAIC,5650,WEST MILFORD TWP,129.3,57|71,118198,26|71,134.5,51|71,125305,43|71
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,135.4,46|71,99984,1|71,131.7,57|71,102051,3|71
F. K-12 / 1801 - 3500,SOMERSET,490,BOUND BROOK BORO,158.5,21|71,106496,8|71,179.9,16|71,106010,5|71
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,125.6,63|71,138925,66|71,133.8,55|71,123880,37|71
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,154.7,26|71,143556,69|71,142.1,40|71,141999,64|71
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,145.5,37|71,127675,53|71,130.8,58|71,128849,49|71
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,121.1,66|71,113501,19|71,124.7,65|71,118443,25|71
F. K-12 / 1801 - 3500,SUSSEX,5360,VERNON TWP,144.5,39|71,127488,52|71,150.4,35|71,129386,50|71
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,133.4,52|71,137863,63|71,130.1,60|71,142161,65|71
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,175.3,9|71,101155,3|71,157.4,32|71,99710,2|71
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,129.3,57|71,121256,34|71,134.5,51|71,122749,36|71
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,175.8,8|71,138034,64|71,178.3,17|71,131328,54|71
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,111.5,69|71,100169,2|71,184.8,13|71,112441,12|71
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,133.6,51|71,118203,27|71,134.2,54|71,118203,24|71
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,126.1,60|71,114075,20|71,130,61|71,120661,30|71
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,137.1,42|71,122918,40|71,137.4,44|71,129829,51|71
G. K-12 / 3501 +,,,K-12 Average,159.7,,122097,,164.2,,124639,
G. K-12 / 3501 +,,,STATEWIDE,151.5,,119362,,153.2,,121407,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,203.5,22|103,141000,86|103,205.6,24|101,137750,81|101
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,190.9,31|103,101589,5|103,182.1,44|101,101749,3|101
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,204.2,18|103,111794,22|103,198.2,28|101,114244,19|101
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,137.4,89|103,115563,28|103,154.8,78|101,115163,21|101
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,146.1,83|103,116500,30|103,196.1,30|101,127634,48|101
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,187.3,35|103,149013,98|103,206.6,23|101,147962,92|101
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,194.4,30|103,133350,72|103,182.1,44|101,130000,53|101
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,148.5,81|103,145659,92|103,152.5,81|101,153424,99|101
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,157.3,69|103,152007,100|103,166,65|101,162976,101|101
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,155.1,74|103,148480,95|103,165.2,67|101,151140,98|101
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,188,34|103,149421,99|103,181.9,46|101,149420,96|101
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,137.7,88|103,128928,60|103,173.9,55|101,131665,60|101
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,142,85|103,145215,91|103,135.6,93|101,148170,93|101
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,187.1,36|103,115595,29|103,184.7,39|101,122974,38|101
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,156.4,71|103,125020,52|103,152.2,82|101,130120,55|101
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,155,75|103,122683,43|103,131.5,95|101,125393,43|101
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,117.5,95|103,95200,1|103,127.8,96|101,99232,1|101
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,100,98|103,105000,7|103,106.4,98|101,105174,6|101
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,247.2,2|103,132444,70|103,240.1,9|101,135141,76|101
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,229.2,8|103,105687,8|103,196.9,29|101,105474,7|101
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,163.4,64|103,120679,37|103,164,70|101,120679,31|101
