GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,85,113,12
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,103,109,264
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,291,45,0
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,307,161,59
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,0,77,0
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,46,8,40
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,0,0,49
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,442,156,167
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,0,0,0
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,24,72,138
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,2373,159,254
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,179,42,91
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,716,1243,321
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,652,465,929
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,0,0,0
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,0,0,0
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,0,0,0
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,0,0,0
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,199,194,210
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,43,0,0
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,0,677,258
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,0,0,0
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,84,120,0
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,58,0,0
B. K-8 / 0 - 400,HUNTERDON,1040,DELAWARE TWP,422,191,25
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,26,280,189
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,110,179,264
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,85,353,0
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,0,0,63
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,15,38,125
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,33,162,0
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,0,41,0
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,0,0,1694
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,37,19,0
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,501,333,241
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,0,0,134
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,366,265,285
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,7,0,30
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,0,189,0
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,77,95,0
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,0,0,86
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,0,0,0
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,34,86,111
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,86,24,19
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,28,0,17
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,76,332,101
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,27,0,0
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,124,505,500
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,55,73,58
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,52,0,0
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,181,70,118
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,51,40,0
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,241,38,7
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,115,0,0
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,244,277,288
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,92,141,0
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,56,198,0
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,0,0,0
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,26,22,288
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,38,0,31
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,52,207,0
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,65,66,0
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,0,0,0
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,0,233,0
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,0,0,0
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,31,0,0
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,243,0,0
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,14,0,0
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,78,102,72
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,62,75,58
C. K-8 / 401 - 750,,,5. State average - All operating types,84,85,73
C. K-8 / 401 - 750,,,6. State median - All operating types,71,72,59
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,128,115,330
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,0,0,0
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,8,39,0
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,31,23,23
C. K-8 / 401 - 750,ATLANTIC,5350,VENTNOR CITY,674,734,679
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,58,32,36
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,34,240,215
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,12,26,0
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,38,12,0
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,70,317,0
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,38,0,10
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,80,116,0
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,0,0,0
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,40,11,0
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,93,82,24
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,0,0,0
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,17,13,15
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,0,12,5
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,242,153,90
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,62,11,14
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,15,0,0
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,162,164,0
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,34,77,295
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,89,0,0
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,38,0,28
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,215,483,42
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,40,201,17
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,0,0,13
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,11,29,11
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,0,11,0
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,12,73,0
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,0,205,0
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,57,118,0
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,0,0,0
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,84,52,0
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,0,23,0
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,49,325,0
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,114,0,0
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,15,0,52
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,0,4,68
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,83,43,35
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,0,0,0
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,0,0,0
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,275,368,132
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,44,456,0
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,104,52,218
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,260,324,55
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,20,67,0
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,14,90,0
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,0,0,0
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,89,152,58
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,85,0,0
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,29,69,29
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,56,0,108
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,21,0,0
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,0,110,93
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,127,89,174
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,0,13,0
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,120,33,35
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,30,52,0
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,22,6,0
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,36,132,0
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,5,0,0
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,0,19,19
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,35,31,41
C. K-8 / 401 - 750,WARREN,1840,GREENWICH TWP,0,0,0
D. K-8 / 751 +,,,1. State average - Operating Type K-8,78,102,72
D. K-8 / 751 +,,,2. State median - Operating Type K-8,62,75,58
D. K-8 / 751 +,,,5. State average - All operating types,84,85,73
D. K-8 / 751 +,,,6. State median - All operating types,71,72,59
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,0,14,0
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,10,10,9
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,8,57,17
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,113,60,10
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,10,78,84
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,77,26,15
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,101,192,134
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,71,54,0
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,232,334,14
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,0,0,0
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,102,341,91
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,64,14,0
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,0,0,105
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,0,60,0
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,85,82,3
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,28,130,10
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,53,22,14
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,56,47,95
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,21,218,0
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,33,81,60
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,127,7,10
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,25,7,48
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,93,67,43
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,85,134,86
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,274,166,14
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,58,2,61
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,0,50,65
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,0,0,0
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,76,33,34
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,107,76,57
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,29,59,5
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,87,18,96
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,24,33,0
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,13,310,108
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,62,77,0
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,72,20,0
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,30,21,168
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,47,102,0
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,32,65,0
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,120,15,6
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,152,123,116
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,188,59,187
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,26,0,0
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,0,53,0
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,54,282,0
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,8,78,51
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,25,227,0
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,86,11,44
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,77,95,19
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,35,31,26
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,23,10,0
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,118,105,55
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,72,17,13
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,46,7,38
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,26,96,72
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,21,0,11
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,55,16,16
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,123,3,12
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,138,140,76
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,0,0,0
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,240,98,0
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,273,203,359
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,25,31,0
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,28,98,0
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,53,198,59
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,0,0,0
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,0,32,0
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,43,34,0
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,52,12,12
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,11,3,16
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,46,9,6
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,219,234,235
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,63,4,0
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,226,273,38
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,83,240,0
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,212,130,74
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,0,0,0
E. K-12 / 0 - 1800,,,1. State average - Operating Type K-12,69,71,62
E. K-12 / 0 - 1800,,,2. State median - Operating Type K-12,49,52,42
E. K-12 / 0 - 1800,,,5. State average - All operating types,84,85,73
E. K-12 / 0 - 1800,,,6. State median - All operating types,71,72,59
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,80,0,0
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,0,76,0
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,85,196,15
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,5,3,5
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,23,37,38
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,104,123,0
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,183,267,44
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,16,27,0
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,51,62,0
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,79,13,12
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,36,1,0
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,25,87,0
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,35,0,0
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,89,19,108
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,22,38,75
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,8,3,0
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,102,37,31
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,0,0,102
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,13,118,4
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,8,20,30
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,47,88,9
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,70,315,27
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,30,93,0
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,140,112,77
E. K-12 / 0 - 1800,HUDSON,2210,HOBOKEN CITY,31,47,92
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,25,185,101
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,48,36,0
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,0,0,47
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,55,48,37
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,48,35,0
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,89,73,106
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,457,167,213
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,0,79,46
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,50,13,25
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,110,107,193
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,35,62,21
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,69,0,35
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,91,18,97
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,43,41,0
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,154,88,31
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,180,59,182
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,46,25,0
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,17,26,162
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,0,0,0
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,0,0,0
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,271,142,0
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,21,21,0
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,0,20,8
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,269,85,117
F. K-12 / 1801 - 3500,,,1. State average - Operating Type K-12,69,71,62
F. K-12 / 1801 - 3500,,,2. State median - Operating Type K-12,49,52,42
F. K-12 / 1801 - 3500,,,5. State average - All operating types,84,85,73
F. K-12 / 1801 - 3500,,,6. State median - All operating types,71,72,59
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,74,111,105
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,18,48,28
F. K-12 / 1801 - 3500,BERGEN,990,CRESSKILL BORO,32,2,0
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,11,0,4
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,109,58,0
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,72,45,35
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,24,63,0
