GROUP,CONAME,DIST,DISTNAME,PP111,RK111,PCT111,SBA11,PP211,RK211,PCT211,SBB11,PP311,RK311,PCT311,SBC11
A. K-6,,,1. State average - Operating Type K-6,719,,,,755,,,,823,,,
A. K-6,,,2. State median - Operating Type K-6,723,,,,762,,,,767,,,
A. K-6,,,5. State average - All operating types,882,,,,898,,,,942,,,
A. K-6,,,6. State median - All operating types,794,,,,806,,,,882,,,
A. K-6,BERGEN,1270,EDGEWATER BORO,709,25|56,0.067,0.495,719,24|56,0.064,0.536,561,12|56,0.053,0.459
A. K-6,BERGEN,3870,ORADELL BORO,752,32|56,0.058,0.566,791,31|56,0.061,0.585,867,30|56,0.062,0.560
A. K-6,BERGEN,4410,RIVER EDGE BORO,622,21|56,0.050,0.600,550,12|56,0.042,0.509,701,19|56,0.050,0.571
A. K-6,BERGEN,4620,SADDLE RIVER BORO,1334,55|56,0.056,0.606,1379,54|56,0.054,0.572,1684,54|56,0.057,0.547
A. K-6,BURLINGTON,200,BASS RIVER TWP,1059,51|56,0.054,0.520,1074,48|56,0.052,0.514,890,31|56,0.050,0.437
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,831,39|56,0.075,0.584,795,32|56,0.071,0.644,781,29|56,0.071,0.616
A. K-6,BURLINGTON,2960,MANSFIELD TWP,932,45|56,0.069,0.566,1024,45|56,0.074,0.616,1063,43|56,0.071,0.526
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,913,44|56,0.059,0.513,773,30|56,0.051,0.501,979,39|56,0.060,0.521
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,810,36|56,0.044,0.425,1224,52|56,0.064,0.630,1378,53|56,0.067,0.619
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,116,2|56,0.010,0.095,121,2|56,0.010,0.102,124,2|56,0.010,0.095
A. K-6,CAMDEN,5560,WATERFORD TWP,242,3|56,0.017,0.154,254,3|56,0.016,0.113,254,3|56,0.015,0.108
A. K-6,CAPE MAY,710,CAPE MAY CITY,1002,47|56,0.058,0.480,974,43|56,0.059,0.562,925,35|56,0.055,0.476
A. K-6,CAPE MAY,2840,LOWER TWP,1127,53|56,0.083,0.613,1217,51|56,0.087,0.647,1244,51|56,0.085,0.646
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,597,18|56,0.043,0.447,664,21|56,0.042,0.425,541,11|56,0.032,0.321
A. K-6,ESSEX,1400,ESSEX FELLS BORO,1244,54|56,0.064,0.591,1233,53|56,0.064,0.639,1256,52|56,0.060,0.493
A. K-6,ESSEX,1465,FAIRFIELD TWP,730,30|56,0.046,0.532,820,33|56,0.052,0.564,1077,45|56,0.067,0.595
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,950,46|56,0.060,0.505,994,44|56,0.063,0.506,1072,44|56,0.063,0.489
A. K-6,ESSEX,4530,ROSELAND BORO,726,29|56,0.046,0.471,641,17|56,0.040,0.462,921,34|56,0.054,0.479
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,546,13|56,0.052,0.486,557,13|56,0.051,0.429,613,14|56,0.052,0.477
A. K-6,GLOUCESTER,1330,ELK TWP,623,22|56,0.046,0.538,643,18|56,0.051,0.545,685,18|56,0.049,0.440
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,858,41|56,0.073,0.595,885,40|56,0.075,0.593,956,37|56,0.074,0.554
A. K-6,GLOUCESTER,2070,HARRISON TWP,576,14|56,0.054,0.465,598,15|56,0.054,0.470,625,16|56,0.053,0.466
A. K-6,GLOUCESTER,2990,MANTUA TWP,842,40|56,0.059,0.494,882,38|56,0.061,0.563,935,36|56,0.064,0.562
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,660,24|56,0.049,0.518,676,22|56,0.050,0.526,760,26|56,0.048,0.483
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,17,1|56,0.002,0.014,23,1|56,0.002,0.018,25,1|56,0.002,0.019
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,421,8|56,0.036,0.336,425,5|56,0.036,0.358,471,8|56,0.037,0.348
A. K-6,GLOUCESTER,5590,WENONAH BORO,779,33|56,0.053,0.576,771,29|56,0.052,0.585,764,27|56,0.048,0.509
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,418,7|56,0.031,0.454,438,6|56,0.032,0.475,453,5|56,0.032,0.428
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,437,9|56,0.031,0.457,452,8|56,0.031,0.443,456,6|56,0.028,0.364
A. K-6,HUNTERDON,2590,LEBANON BORO,1103,52|56,0.050,0.539,1072,47|56,0.053,0.524,1219,49|56,0.061,0.530
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,596,17|56,0.041,0.491,637,16|56,0.044,0.502,651,17|56,0.043,0.459
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,790,35|56,0.041,0.406,934,41|56,0.052,0.478,974,38|56,0.047,0.386
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,267,4|56,0.015,0.155,,N.R.,0.000,0.000,,N.R.,0.000,0.000
A. K-6,MORRIS,3240,MINE HILL TWP,319,5|56,0.024,0.229,324,4|56,0.024,0.221,335,4|56,0.023,0.210
A. K-6,OCEAN,230,BEACH HAVEN BORO,1035,48|56,0.039,0.207,1167,50|56,0.040,0.204,1176,47|56,0.042,0.203
A. K-6,OCEAN,320,BERKELEY TWP,820,38|56,0.065,0.506,872,37|56,0.068,0.547,902,32|56,0.062,0.473
A. K-6,OCEAN,1150,EAGLESWOOD TWP,495,12|56,0.031,0.373,466,9|56,0.031,0.412,577,13|56,0.032,0.408
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,815,37|56,0.046,0.247,849,35|56,0.052,0.340,748,25|56,0.047,0.259
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,635,23|56,0.042,0.557,728,25|56,0.048,0.597,725,22|56,0.048,0.581
A. K-6,OCEAN,2760,LONG BEACH ISLAND,1539,56|56,0.064,0.395,1753,55|56,0.068,0.359,1710,55|56,0.067,0.425
A. K-6,OCEAN,3800,OCEAN GATE BORO,607,19|56,0.038,0.398,644,20|56,0.037,0.416,741,24|56,0.040,0.413
A. K-6,OCEAN,3820,OCEAN TWP,1054,50|56,0.064,0.528,1152,49|56,0.064,0.583,1239,50|56,0.064,0.516
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,715,26|56,0.045,0.487,755,27|56,0.042,0.459,703,20|56,0.038,0.433
A. K-6,OCEAN,5020,STAFFORD TWP,786,34|56,0.058,0.462,884,39|56,0.060,0.539,1190,48|56,0.073,0.502
A. K-6,OCEAN,5220,TUCKERTON BORO,715,26|56,0.057,0.441,863,36|56,0.059,0.376,903,33|56,0.058,0.424
A. K-6,SUSSEX,1630,FREDON TWP,1041,49|56,0.062,0.455,1052,46|56,0.065,0.545,1119,46|56,0.063,0.457
A. K-6,SUSSEX,1980,HAMPTON TWP,884,42|56,0.053,0.521,762,28|56,0.041,0.388,1033,41|56,0.052,0.453
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,584,15|56,0.031,0.320,588,14|56,0.030,0.330,624,15|56,0.034,0.396
A. K-6,SUSSEX,5040,STILLWATER TWP,720,28|56,0.048,0.470,827,34|56,0.052,0.556,1038,42|56,0.055,0.449
A. K-6,WARREN,400,BLAIRSTOWN TWP,388,6|56,0.029,0.286,444,7|56,0.030,0.250,468,7|56,0.031,0.301
A. K-6,WARREN,1620,FRANKLIN TWP,901,43|56,0.049,0.529,972,42|56,0.051,0.552,1028,40|56,0.052,0.572
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,491,11|56,0.033,0.290,499,10|56,0.034,0.283,537,10|56,0.036,0.313
A. K-6,WARREN,2470,KNOWLTON TWP,746,31|56,0.044,0.460,752,26|56,0.043,0.481,737,23|56,0.039,0.344
A. K-6,WARREN,2970,MANSFIELD TWP,484,10|56,0.043,0.548,503,11|56,0.041,0.552,493,9|56,0.040,0.528
A. K-6,WARREN,5480,WASHINGTON BORO,607,19|56,0.049,0.541,686,23|56,0.055,0.567,767,28|56,0.053,0.531
A. K-6,WARREN,5530,WASHINGTON TWP,587,16|56,0.039,0.417,643,18|56,0.039,0.410,719,21|56,0.043,0.451
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,724,,,,755,,,,808,,,
