GROUP,CONAME,DIST,DISTNAME,PP16,RK16,PCT16,PP26,RK26,PCT26,PP36,RK36,PCT36
A. K-6,,,1. State average - Operating Type K-6,2154,,,2258,,,2467,,
A. K-6,,,2. State median - Operating Type K-6,2227,,,2363,,,2582,,
A. K-6,,,5. State average - All operating types,2349,,,2376,,,2536,,
A. K-6,,,6. State median - All operating types,2194,,,2260,,,2430,,
A. K-6,BERGEN,1270,EDGEWATER BORO,1506,4|56,0.141,1727,9|56,0.154,1795,7|56,0.169
A. K-6,BERGEN,3870,ORADELL BORO,2106,23|56,0.162,2117,20|56,0.162,2212,17|56,0.158
A. K-6,BERGEN,4410,RIVER EDGE BORO,1710,13|56,0.137,1491,5|56,0.113,1895,11|56,0.136
A. K-6,BERGEN,4620,SADDLE RIVER BORO,7246,56|56,0.302,8029,56|56,0.315,9862,56|56,0.332
A. K-6,BURLINGTON,200,BASS RIVER TWP,3335,50|56,0.172,2953,43|56,0.144,2575,28|56,0.145
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,2111,24|56,0.191,2287,27|56,0.205,2106,15|56,0.191
A. K-6,BURLINGTON,2960,MANSFIELD TWP,2504,36|56,0.185,2512,32|56,0.181,2789,32|56,0.186
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,2330,31|56,0.151,2811,37|56,0.184,3053,40|56,0.187
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,2562,40|56,0.139,3098,44|56,0.162,3863,49|56,0.188
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,1764,16|56,0.156,1825,14|56,0.159,2266,18|56,0.185
A. K-6,CAMDEN,5560,WATERFORD TWP,2862,45|56,0.202,3152,45|56,0.195,4146,50|56,0.245
A. K-6,CAPE MAY,710,CAPE MAY CITY,2727,43|56,0.156,2710,35|56,0.165,2738,30|56,0.164
A. K-6,CAPE MAY,2840,LOWER TWP,2222,28|56,0.165,2176,22|56,0.155,2510,25|56,0.171
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,2851,44|56,0.204,3482,48|56,0.220,3567,47|56,0.211
A. K-6,ESSEX,1400,ESSEX FELLS BORO,2457,34|56,0.127,2380,29|56,0.123,2466,22|56,0.118
A. K-6,ESSEX,1465,FAIRFIELD TWP,2312,30|56,0.147,2192,23|56,0.140,2268,19|56,0.141
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,2058,21|56,0.130,1994,17|56,0.127,2333,20|56,0.136
A. K-6,ESSEX,4530,ROSELAND BORO,2401,32|56,0.153,2869,39|56,0.180,3097,42|56,0.182
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,1629,10|56,0.154,1458,3|56,0.132,1768,6|56,0.150
A. K-6,GLOUCESTER,1330,ELK TWP,2164,26|56,0.160,1987,16|56,0.157,2163,16|56,0.154
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,1552,5|56,0.132,1665,8|56,0.142,1865,9|56,0.144
A. K-6,GLOUCESTER,2070,HARRISON TWP,1123,1|56,0.106,1268,1|56,0.114,1359,2|56,0.116
A. K-6,GLOUCESTER,2990,MANTUA TWP,1843,18|56,0.129,1985,15|56,0.137,2084,14|56,0.143
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,2231,29|56,0.165,2224,25|56,0.165,2823,35|56,0.179
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,1593,7|56,0.156,1746,11|56,0.150,1669,5|56,0.140
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,1605,9|56,0.139,1610,7|56,0.135,1800,8|56,0.141
A. K-6,GLOUCESTER,5590,WENONAH BORO,2218,27|56,0.152,2345,28|56,0.157,2480,23|56,0.156
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,2154,25|56,0.161,2166,21|56,0.160,2346,21|56,0.165
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,1991,20|56,0.143,2033,18|56,0.139,2589,29|56,0.160
A. K-6,HUNTERDON,2590,LEBANON BORO,5634,55|56,0.253,4911,54|56,0.242,4559,53|56,0.227
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,1659,11|56,0.115,1806,13|56,0.125,1879,10|56,0.124
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,5517,54|56,0.287,4901,53|56,0.272,5396,54|56,0.261
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,2716,42|56,0.156,3526,49|56,0.174,4194,51|56,0.201
A. K-6,MORRIS,3240,MINE HILL TWP,1671,12|56,0.125,1737,10|56,0.127,2049,13|56,0.142
A. K-6,OCEAN,230,BEACH HAVEN BORO,3101,48|56,0.117,5377,55|56,0.183,5946,55|56,0.210
A. K-6,OCEAN,320,BERKELEY TWP,1712,14|56,0.135,1770,12|56,0.138,1916,12|56,0.132
A. K-6,OCEAN,1150,EAGLESWOOD TWP,2425,33|56,0.151,2047,19|56,0.136,2497,24|56,0.137
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,1131,2|56,0.063,1475,4|56,0.090,1156,1|56,0.072
