GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
A. K-6,SUSSEX,5040,STILLWATER TWP,9.5,35|56,63255,44|56,8.8,44|56,67774,49|56
A. K-6,WARREN,400,BLAIRSTOWN TWP,9.2,37|56,56238,13|56,8,46|56,58791,24|56
A. K-6,WARREN,1620,FRANKLIN TWP,8.6,46|56,59415,29|56,,N.R.,,N.R.
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,11.4,16|56,65232,48|56,11,19|56,59492,29|56
A. K-6,WARREN,2470,KNOWLTON TWP,7.7,52|56,57182,19|56,7.8,50|56,59025,28|56
A. K-6,WARREN,2970,MANSFIELD TWP,11,18|56,72234,56|56,10.7,22|56,72314,52|56
A. K-6,WARREN,5480,WASHINGTON BORO,10.7,21|56,60890,37|56,10.6,25|56,65191,46|56
A. K-6,WARREN,5530,WASHINGTON TWP,9.2,37|56,67628,53|56,9.4,37|56,64465,45|56
B. K-8 / 0 - 400,,,K-8 Average,11,,62670,,11.5,,63872,
B. K-8 / 0 - 400,,,STATEWIDE,12,,64550,,12.5,,66117,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,12.8,6|75,61880,51|75,11.9,9|75,73677,69|75
B. K-8 / 0 - 400,ATLANTIC,3020,MARGATE CITY,7.8,59|75,89766,75|75,7.3,61|75,91045,72|75
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,10.1,29|75,66372,68|75,8.9,43|75,57585,27|75
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,8.9,50|75,51730,10|75,9.4,33|75,51702,9|75
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,6.7,70|75,62539,55|75,6.8,66|75,65087,56|75
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,10.3,27|75,56905,27|75,10.4,19|75,58240,30|75
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,11.7,12|75,71046,72|75,,N.R.,,N.R.
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,10.5,24|75,54361,16|75,11.3,12|75,51488,8|75
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,12.9,5|75,55954,24|75,13.1,2|75,57318,24|75
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,8.2,53|75,61141,46|75,7.7,58|75,61141,44|75
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,12.2,11|75,63188,57|75,11.6,10|75,67970,66|75
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,9.9,31|75,49000,3|75,10.7,16|75,50500,6|75
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,10.8,18|75,59605,38|75,10.4,19|75,58401,32|75
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,9.4,42|75,60738,43|75,9.3,35|75,60483,40|75
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,10.5,24|75,54552,19|75,12.7,3|75,54552,14|75
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,13.2,N.A.,61823,N.A.,12.6,4|75,61823,47|75
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,31.3,1|75,51846,11|75,12.4,7|75,55611,15|75
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,3.6,74|75,77676,73|75,3.4,71|75,82686,71|75
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,7.1,67|75,66337,67|75,6.8,66|75,68499,67|75
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,6.5,72|75,86776,74|75,6.4,68|75,75084,70|75
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,8.6,51|75,61852,50|75,7.8,55|75,62968,51|75
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,9.6,38|75,56297,25|75,10.7,16|75,53991,13|75
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,11.6,13|75,63879,58|75,11.6,10|75,58882,35|75
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,10.6,21|75,64084,61|75,10.4,19|75,56880,23|75
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,3.2,75|75,54532,17|75,3.4,71|75,58665,33|75
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,6.1,73|75,54532,17|75,7.2,63|75,56522,20|75
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,14.4,2|75,40922,1|75,187,1|75,43911,1|75
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,7.8,59|75,52953,13|75,7.6,60|75,55905,17|75
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,7.6,63|75,58940,34|75,7.8,55|75,60955,43|75
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,7,68|75,51867,12|75,5.6,70|75,53489,12|75
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,7.7,62|75,64592,62|75,7.3,61|75,66177,62|75
B. K-8 / 0 - 400,HUNTERDON,1040,DELAWARE TWP,9.1,N.A.,67990,N.A.,8.8,46|75,66018,61|75
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,9.8,34|75,65153,64|75,9,40|75,65465,58|75
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,10.4,26|75,59640,39|75,9.7,29|75,60534,41|75
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,8.4,52|75,61120,45|75,7.1,64|75,59020,36|75
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,6.8,69|75,50333,5|75,8.9,43|75,49058,4|75
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,9.6,38|75,67505,70|75,9.3,35|75,65905,59|75
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,9.9,31|75,59540,37|75,10.1,22|75,59890,39|75
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,7.6,63|75,46687,2|75,6.4,68|75,48007,2|75
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,9.5,41|75,51520,8|75,,N.R.,,N.R.
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,9.4,42|75,57446,29|75,8.3,50|75,57480,25|75
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,10.6,21|75,55558,21|75,10,25|75,56400,19|75
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,8,57|75,51395,7|75,6.9,65|75,50400,5|75
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,10.8,18|75,57345,28|75,9.1,38|75,58345,31|75
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,10.9,17|75,49640,4|75,9.4,33|75,49000,3|75
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,7.2,66|75,60750,44|75,8.1,51|75,65185,57|75
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,7.8,59|75,66485,69|75,7.7,58|75,67745,65|75
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,9.6,38|75,57604,30|75,10,25|75,57834,29|75
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,8,57|75,63065,56|75,8.9,43|75,63210,52|75
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,9.9,31|75,61508,47|75,9.8,28|75,62323,49|75
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,11,16|75,54000,15|75,10.6,18|75,50925,7|75
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,11.3,14|75,56315,26|75,11.2,13|75,56615,22|75
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,10.1,29|75,59454,36|75,9.6,32|75,60949,42|75
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,10.6,21|75,55672,23|75,9.7,29|75,57484,26|75
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,8.1,54|75,64073,60|75,8.1,51|75,66766,64|75
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,12.5,9|75,65460,65|75,12.6,4|75,65085,55|75
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,9.4,42|75,54922,20|75,9.1,38|75,52951,11|75
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,7.5,65|75,66110,66|75,8.8,46|75,69000,68|75
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,12.7,8|75,60543,41|75,10.1,22|75,61470,45|75
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,13.1,4|75,59100,35|75,12.3,8|75,58720,34|75
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,12.5,9|75,62005,53|75,12.5,6|75,61665,46|75
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,9.7,36|75,61963,52|75,11.1,14|75,61863,48|75
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,9.2,47|75,65088,63|75,8.1,51|75,66290,63|75
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,9.1,48|75,61618,48|75,9,40|75,63561,53|75
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,8.1,54|75,63985,59|75,9,40|75,65980,60|75
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,9.8,34|75,51643,9|75,9.3,35|75,56010,18|75
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,10.7,20|75,58040,31|75,10.1,22|75,59283,37|75
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,12.8,6|75,62064,54|75,,N.R.,,N.R.
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,10.3,27|75,55632,22|75,9.9,27|75,56596,21|75
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,6.6,71|75,58368,33|75,8.8,46|75,57615,28|75
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,9.3,45|75,60640,42|75,7.8,55|75,62445,50|75
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,9.3,45|75,53520,14|75,8.8,46|75,55740,16|75
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,9.7,36|75,51005,6|75,9.7,29|75,52285,10|75
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,11.2,15|75,60528,40|75,11,15|75,64065,54|75
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,8.1,54|75,58283,32|75,7.9,54|75,59435,38|75
C. K-8 / 401 - 750,,,K-8 Average,11,,62670,,11.5,,63872,
C. K-8 / 401 - 750,,,STATEWIDE,12,,64550,,12.5,,66117,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,10,51|66,84212,66|66,9,58|66,89900,63|66
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,11,32|66,64291,40|66,9.8,46|66,57963,18|66
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,10.3,N.A.,53288,N.A.,10.1,41|66,54435,5|66
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,11.5,24|66,54541,8|66,11.7,22|66,53588,3|66
C. K-8 / 401 - 750,ATLANTIC,5350,VENTNOR CITY,10.7,N.A.,82196,N.A.,10,42|66,86950,62|66
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,13.4,3|66,83648,65|66,12.3,16|66,69802,49|66
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,10.2,45|66,61829,32|66,9.9,45|66,64123,38|66
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,10.2,45|66,70950,57|66,10,42|66,69165,46|66
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,11.6,21|66,63056,36|66,11.2,25|66,63866,37|66
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,10.6,38|66,77624,62|66,10.2,39|66,72826,54|66
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,12.1,12|66,75265,60|66,11.9,19|66,78901,59|66
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,11.6,21|66,68080,47|66,10.9,31|66,70257,50|66
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,11.9,14|66,68103,48|66,12.6,10|66,69353,48|66
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,11,32|66,75848,61|66,11,28|66,82190,61|66
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,13.6,2|66,81860,63|66,12.4,12|66,80520,60|66
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,11.4,26|66,68675,50|66,12.3,16|66,70460,52|66
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,10.5,40|66,55881,14|66,10.7,33|66,55609,8|66
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,12.6,8|66,60603,29|66,13,9|66,60321,24|66
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,9.9,54|66,58675,21|66,9.7,49|66,56950,13|66
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,12.2,10|66,62194,34|66,11.2,25|66,59276,21|66
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,10.9,34|66,59715,24|66,10.3,37|66,60431,25|66
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,10.4,41|66,68680,51|66,9.5,51|66,65457,42|66
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,8.6,64|66,55550,13|66,9.3,55|66,56850,12|66
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,11.1,30|66,69748,53|66,11.1,27|66,73043,56|66
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,10.7,35|66,65239,41|66,12.4,12|66,61689,28|66
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,11.1,30|66,53801,7|66,10.6,34|66,54564,6|66
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,8.7,63|66,51637,3|66,8.3,62|66,52649,2|66
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,12.9,5|66,62462,35|66,12.4,12|66,61692,29|66
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,13.3,4|66,54762,10|66,13.1,6|66,54762,7|66
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,12.3,9|66,73881,59|66,10.8,32|66,77057,58|66
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,11.5,24|66,65266,42|66,13.1,6|66,66184,43|66
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,12.7,7|66,59878,26|66,12.6,10|66,55847,9|66
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,10.1,50|66,59700,23|66,9.3,55|66,57000,14|66
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,8.5,65|66,70137,55|66,9.6,50|66,72298,53|66
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,8.8,62|66,55489,12|66,9,58|66,57401,16|66
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,10.3,43|66,61235,30|66,9.8,46|66,62755,33|66
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,9.2,60|66,70073,54|66,8.7,60|66,74039,57|66
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,10.2,45|66,70633,56|66,9.8,46|66,69345,47|66
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,9.1,61|66,60100,27|66,8.5,61|66,62700,32|66
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,12.9,5|66,55182,11|66,14,5|66,56733,11|66
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,11.9,14|66,47705,1|66,25.9,1|66,48815,1|66
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,10.7,35|66,55940,15|66,10.4,36|66,57000,14|66
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,11.4,26|66,57355,18|66,11.3,24|66,63568,36|66
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,9.8,55|66,58955,22|66,10,42|66,65036,40|66
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,11.3,28|66,57045,16|66,11,28|66,58645,20|66
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,10.4,41|66,52146,4|66,,N.R.,,N.R.
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,9.8,55|66,61975,33|66,9.1,57|66,62515,31|66
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,10,51|66,63811,38|66,10.3,37|66,62979,34|66
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,10.6,38|66,63965,39|66,18.4,4|66,60470,26|66
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,10.2,45|66,67270,45|66,9.4,54|66,64620,39|66
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,10.2,45|66,57577,19|66,9.5,51|66,59704,22|66
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,11.8,18|66,50750,2|66,,N.R.,,N.R.
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,12.1,12|66,69575,52|66,11.9,19|66,70295,51|66
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,11.7,19|66,54569,9|66,25.1,2|66,55964,10|66
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,9.5,58|66,66440,44|66,10.5,35|66,66610,44|66
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,11.9,14|66,67473,46|66,11.9,19|66,60568,27|66
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,11.7,19|66,61495,31|66,24.4,3|66,63390,35|66
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,9.3,59|66,65632,43|66,9.5,51|66,67039,45|66
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,7.6,66|66,68580,49|66,7.3,63|66,65185,41|66
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,10,51|66,57325,17|66,,N.R.,,N.R.
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,11.2,29|66,72885,58|66,10.2,39|66,72885,55|66
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,11.9,14|66,63485,37|66,11,28|66,60062,23|66
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,12.2,10|66,60279,28|66,12.4,12|66,58168,19|66
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,15,1|66,53530,6|66,12.1,18|66,54150,4|66
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,9.7,57|66,59855,25|66,13.1,6|66,62035,30|66
C. K-8 / 401 - 750,WARREN,1840,GREENWICH TWP,11.6,N.A.,57961,N.A.,11.7,22|66,57485,17|66
D. K-8 / 751 +,,,K-8 Average,11,,62670,,11.5,,63872,
D. K-8 / 751 +,,,STATEWIDE,12,,64550,,12.5,,66117,
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,13.1,5|79,65453,51|79,11.3,41|77,69986,65|77
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,11.2,43|79,68623,65|79,10.9,48|77,79710,75|77
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,12.1,25|79,55611,10|79,12.2,25|77,58687,13|77
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,11.1,45|79,66108,55|79,12,30|77,69900,64|77
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,11.4,39|79,54134,6|79,11.3,41|77,54134,3|77
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,9.7,70|79,57561,18|79,9.3,73|77,57561,10|77
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,12.3,18|79,75030,74|79,12.2,25|77,76273,72|77
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,12.8,10|79,87377,76|79,30.2,1|77,84635,77|77
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,12.5,13|79,90600,77|79,11.4,40|77,82480,76|77
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,14.6,1|79,57405,17|79,16,8|77,55125,5|77
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,8,77|79,69022,66|79,7.7,77|77,69384,59|77
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,10.4,57|79,66728,58|79,10.2,64|77,66728,49|77
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,13.1,5|79,69112,67|79,15.5,9|77,66872,50|77
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,14.1,2|79,62100,33|79,13.1,16|77,59375,17|77
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,11.6,33|79,67572,63|79,22.7,3|77,70685,67|77
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,11.5,36|79,73275,73|79,10.5,55|77,70547,66|77
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,12.5,13|79,78270,75|79,12.1,28|77,78248,74|77
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,10.8,51|79,60425,26|79,10.4,57|77,61680,23|77
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,10.1,63|79,62480,36|79,10,67|77,64355,42|77
