CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,ind16a,ind16b,ind17a,ind17b,ind18a,ind18b,ind19,COUNTY
80,6106,2617270,1641956,1608378,19435,14143,0,0,322713,250140,652601,65453,0,0,0,Philip’s Charter School Of Paterson,Passaic,K. Charter,C,,,1,210,11.2,52000,49.4,63000,105,95000,11.6,Passaic
80,6230,1891389,897441,852100,22644,22697,1867,0,607041,233337,385040,0,0,0,0,Classical Academy Charter School Of Clif,Passaic,K. Charter,C,,,1,118.2,10.3,39671,118,45000,59,62500,6.3,Passaic
80,7503,17742872,8556057,8151749,195662,208646,966887,776629,2997865,2579645,4773264,952401,0,446382,161702,Paterson Cs For Sci/Tech,Passaic,K. Charter,C,,,1,1434,12.6,54675,130.4,63675,143.4,87800,12.5,Passaic
80,7892,6017336,2796538,2127407,191847,477284,0,0,1860467,527741,1360332,190242,0,0,0,College Achieve Paterson Charter School,Passaic,K. Charter,C,,,1,490,18.1,53000,490,61500,122.5,92455,7,Passaic
80,6018,9248253,5009393,4588641,289487,131265,564637,427805,1472756,1174484,2157105,421504,0,44362,609693,Central Jersey College Prep Charter Scho,Somerset,K. Charter,C,,,1,816.1,11.1,48600,138.3,49316,268.4,70380,26.4,Somerset
80,6081,5386237,2628805,2354527,176568,97710,250465,213977,960474,850087,1452816,266301,0,93677,0,Thomas Edison Energysmart Charter School,Somerset,K. Charter,C,,,1,509.2,16.6,55000,254.5,63981,98.8,90880,6.3,Somerset
80,7850,3646787,2327789,2239384,62727,25678,331371,224142,646133,517913,279612,110309,0,61882,0,Sussex County Technology Charter School,Sussex,K. Charter,C,,,1,224.2,9.9,56968,112,59350,89.6,94000,9.8,Sussex
80,6033,3157492,1614786,1373891,61770,179125,63420,59420,794983,643993,634562,0,0,0,0,The Barack Obama Green Charter High Scho,Union,K. Charter,C,,,1,233.8,11.7,53045,,,234,68000,20,Union
80,6101,11746916,6629483,5594192,454682,580609,427509,258547,2046794,669752,2375752,61176,267377,0,20061,College Achieve Central Charter School,Union,K. Charter,C,,,1,975.1,13.9,52500,243.8,60500,243.8,81750,18.5,Union
80,6102,2655868,1513315,1347704,86272,79339,0,0,473091,388844,669461,253577,0,0,9834,Cresthaven Academy Charter School,Union,K. Charter,C,,,1,225,11,55500,115.4,66750,72.6,95481,7.2,Union
80,7600,3805046,1970184,1817258,98131,54795,511794,122929,937220,588741,358269,0,0,27100,0,Queen City Academy Cs,Union,K. Charter,C,,,1,323.6,11.6,50000,108,50000,108,115200,10.3,Union
80,8010,4804209,2274134,2012655,150466,111013,1108309,119215,1421766,979806,0,0,0,0,0,Union County Teams Cs,Union,K. Charter,C,,,1,390.4,19.5,52981,195,59978,78,70300,4.4,Union
80,7727,1929890,1250529,1212149,38380,0,0,0,481872,425507,197489,0,0,0,0,Ridge And Valley Cs,Warren,K. Charter,C,,,1,128.6,6.8,47000,,,62.3,70000,9,Warren
