GROUP,CONAME,DIST,DISTNAME,PP111,RK111,PCT111,SBA11,PP211,RK211,PCT211,SBB11,PP311,RK311,PCT311,SBC11
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,824,N.A.,0.055,0.49,866,N.A.,0.056,0.489,916,N.A.,0.055,0.488
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,817,N.A.,0.052,0.492,848,N.A.,0.05,0.471,905,N.A.,0.052,0.439
A. K-6,Statewide,N.A.,5. State average - All operating types,928,N.A.,0.059,0.499,955,N.A.,0.059,0.492,1002,N.A.,0.059,0.495
A. K-6,Statewide,N.A.,6. State median - All operating types,864,N.A.,0.055,0.483,886,N.A.,0.055,0.464,977,N.A.,0.057,0.499
A. K-6,Bergen,1270,Edgewater Boro,644,16|57,0.056,0.5296,767,20|57,0.065,0.5432,774,18|57,0.069,0.532
A. K-6,Bergen,3870,Oradell Boro,833,29|57,0.059,0.5524,882,30|57,0.059,0.5438,926,31|57,0.059,0.5542
A. K-6,Bergen,4410,River Edge Boro,703,25|57,0.05,0.58,701,16|57,0.051,0.6096,703,12|57,0.049,0.5531
A. K-6,Bergen,4620,Saddle River Boro,1602,55|57,0.055,0.552,1398,52|57,0.053,0.548,1170,46|57,0.048,0.4371
A. K-6,Burlington,200,Bass River Twp,1146,47|57,0.057,0.555,1223,48|57,0.059,0.4682,1140,45|57,0.054,0.4464
A. K-6,Burlington,830,Chesterfield Twp,856,31|57,0.063,0.6549,840,27|57,0.066,0.5941,976,32|57,0.064,0.5322
A. K-6,Burlington,2960,Mansfield Twp,1037,40|57,0.058,0.5572,1139,44|57,0.06,0.5605,1128,44|57,0.056,0.4915
A. K-6,Burlington,3650,North Hanover Twp,917,36|57,0.054,0.5249,954,36|57,0.053,0.511,1017,35|57,0.051,0.5218
A. K-6,Burlington,5010,Springfield Twp,1299,51|57,0.067,0.6266,1249,49|57,0.068,0.5948,1355,50|57,0.07,0.6128
A. K-6,Camden,2540,Laurel Springs Boro,127,3|57,0.009,0.0975,133,2|57,0.01,0.1037,249,2|57,0.016,0.1441
A. K-6,Camden,3770,Oaklyn Boro,28,1|57,0.002,0.0203,N.R.,N.R.,N.R.,N.R.,38,1|57,0.002,0.0184
A. K-6,Camden,5560,Waterford Twp,243,4|57,0.015,0.0947,769,21|57,0.041,0.2674,815,21|57,0.04,0.2793
A. K-6,Cape May,710,Cape May City,1137,46|57,0.056,0.4939,1590,53|57,0.064,0.452,1487,52|57,0.064,0.4178
A. K-6,Cape May,2840,Lower Twp,1303,52|57,0.091,0.5773,1329,51|57,0.089,0.6427,1488,53|57,0.09,0.6649
A. K-6,Cape May,5610,West Cape May Boro,689,22|57,0.047,0.5374,639,13|57,0.039,0.4055,393,4|57,0.024,0.22
A. K-6,Essex,1400,Essex Fells Boro,1240,50|57,0.065,0.5902,1142,45|57,0.061,0.6337,1089,42|57,0.055,0.5223
A. K-6,Essex,1465,Fairfield Twp,855,30|57,0.055,0.5185,833,26|57,0.052,0.4863,900,28|57,0.051,0.4668
A. K-6,Essex,3630,North Caldwell Boro,1098,44|57,0.064,0.5053,1109,40|57,0.064,0.5286,1185,47|57,0.062,0.5288
A. K-6,Essex,4530,Roseland Boro,665,20|57,0.044,0.4716,717,18|57,0.047,0.5237,832,23|57,0.049,0.4687
A. K-6,Gloucester,1180,East Greenwich Twp,626,14|57,0.054,0.4834,634,12|57,0.054,0.5292,660,11|57,0.05,0.4936
A. K-6,Gloucester,1330,Elk Twp,557,12|57,0.043,0.4753,685,14|57,0.047,0.49,709,13|57,0.044,0.4198
A. K-6,Gloucester,1590,Franklin Twp,890,33|57,0.07,0.5378,898,31|57,0.074,0.5768,984,33|57,0.069,0.5559
A. K-6,Gloucester,2070,Harrison Twp,654,19|57,0.054,0.4404,695,15|57,0.054,0.4115,747,17|57,0.055,0.4792
A. K-6,Gloucester,2990,Mantua Twp,1312,53|57,0.091,0.6633,951,35|57,0.063,0.528,1057,39|57,0.072,0.582
A. K-6,Gloucester,3490,National Park Boro,699,24|57,0.046,0.5316,783,24|57,0.051,0.5189,850,25|57,0.051,0.5117
A. K-6,Gloucester,4880,South Harrison Twp,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
A. K-6,Gloucester,5120,Swedesboro-Woolwich,444,5|57,0.035,0.3763,480,4|57,0.036,0.3625,524,7|57,0.037,0.3703
A. K-6,Gloucester,5590,Wenonah Boro,670,21|57,0.042,0.4414,519,5|57,0.031,0.4058,732,16|57,0.042,0.4399
A. K-6,Gloucester,5740,Westville Boro,451,6|57,0.037,0.5819,411,3|57,0.035,0.4934,472,6|57,0.035,0.4881
A. K-6,Gloucester,5870,Woodbury Heights Boro,503,7|57,0.035,0.5357,535,6|57,0.036,0.5454,590,8|57,0.035,0.4836
A. K-6,Hunterdon,2590,Lebanon Boro,1051,42|57,0.055,0.548,1124,43|57,0.054,0.5553,1019,36|57,0.055,0.5655
A. K-6,Monmouth,130,Atlantic Highlands Boro,650,18|57,0.041,0.5043,710,17|57,0.043,0.5053,709,13|57,0.041,0.4702
A. K-6,Monmouth,2160,Highlands Boro,898,34|57,0.044,0.4396,966,39|57,0.043,0.4381,1076,41|57,0.044,0.4044
A. K-6,Monmouth,4520,Roosevelt Boro,505,8|57,0.022,0.2062,543,7|57,0.024,0.2674,452,5|57,0.026,0.1829
A. K-6,Morris,3240,Mine Hill Twp,122,2|57,0.008,0.0793,127,1|57,0.007,0.0689,283,3|57,0.018,0.1374
A. K-6,Ocean,230,Beach Haven Boro,1222,48|57,0.048,0.3783,1119,41|57,0.041,0.2939,1391,51|57,0.045,0.2606
A. K-6,Ocean,320,Berkeley Twp,801,28|57,0.06,0.5003,777,22|57,0.055,0.5049,800,19|57,0.054,0.5202
A. K-6,Ocean,1150,Eagleswood Twp,544,9|57,0.034,0.4352,616,10|57,0.03,0.4107,714,15|57,0.035,0.427
A. K-6,Ocean,2350,Island Heights Boro,1015,38|57,0.054,0.3093,958,37|57,0.053,0.3606,910,29|57,0.049,0.3337
A. K-6,Ocean,2690,Little Egg Harbor Twp,728,26|57,0.051,0.5914,848,28|57,0.059,0.6553,891,27|57,0.055,0.6103
A. K-6,Ocean,2760,Long Beach Island,1887,56|57,0.074,0.5114,2076,55|57,0.076,0.5217,2096,56|57,0.072,0.4323
A. K-6,Ocean,3800,Ocean Gate Boro,605,13|57,0.034,0.4701,745,19|57,0.037,0.4763,870,26|57,0.044,0.4207
A. K-6,Ocean,3820,Ocean Twp,1223,49|57,0.065,0.5824,901,32|57,0.068,0.5642,1290,49|57,0.067,0.5518
A. K-6,Ocean,4710,Seaside Heights Boro,740,27|57,0.043,0.5075,863,29|57,0.045,0.4837,803,20|57,0.039,0.4557
A. K-6,Ocean,5020,Stafford Twp,1082,43|57,0.07,0.5222,1178,46|57,0.07,0.4656,1202,48|57,0.067,0.5422
A. K-6,Ocean,5220,Tuckerton Boro,1015,38|57,0.067,0.516,925,33|57,0.059,0.4739,1005,34|57,0.062,0.4736
A. K-6,Sussex,1630,Fredon Twp,1502,54|57,0.071,0.4586,1710,54|57,0.079,0.5296,1796,55|57,0.085,0.539
A. K-6,Sussex,1980,Hampton Twp,1110,45|57,0.055,0.4768,1183,47|57,0.058,0.552,1067,40|57,0.051,0.4165
A. K-6,Sussex,4650,Sandyston-Walpack Twp,694,23|57,0.036,0.4176,814,25|57,0.04,0.4673,1042,38|57,0.047,0.4773
A. K-6,Sussex,5040,Stillwater Twp,952,37|57,0.05,0.5382,1316,50|57,0.066,0.567,1769,54|57,0.075,0.5312
A. K-6,Warren,400,Blairstown Twp,549,10|57,0.035,0.3885,552,8|57,0.031,0.169,609,10|57,0.036,0.3372
A. K-6,Warren,1620,Franklin Twp,1039,41|57,0.051,0.555,1122,42|57,0.055,0.5363,1122,43|57,0.054,0.5297
A. K-6,Warren,1670,Frelinghuysen Twp,649,17|57,0.043,0.3271,627,11|57,0.041,0.2887,820,22|57,0.048,0.3347
A. K-6,Warren,2470,Knowlton Twp,900,35|57,0.046,0.4576,959,38|57,0.046,0.4324,1033,37|57,0.046,0.3685
A. K-6,Warren,2970,Mansfield Twp,555,11|57,0.04,0.3884,573,9|57,0.041,0.5257,595,9|57,0.041,0.5699
A. K-6,Warren,5480,Washington Boro,880,32|57,0.056,0.5269,927,34|57,0.061,0.5698,924,30|57,0.054,0.4058
A. K-6,Warren,5530,Washington Twp,629,15|57,0.044,0.364,779,23|57,0.042,0.2992,843,24|57,0.044,0.3789
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,803,N.A.,0.05,0.468,836,N.A.,0.051,0.464,898,N.A.,0.051,0.451
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,819,N.A.,0.05,0.471,846,N.A.,0.05,0.453,913,N.A.,0.05,0.457
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,928,N.A.,0.059,0.499,955,N.A.,0.059,0.492,1002,N.A.,0.059,0.495
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,864,N.A.,0.055,0.483,886,N.A.,0.055,0.464,977,N.A.,0.057,0.499
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,1237,59|75,0.073,0.4534,1215,56|76,0.072,0.4783,1321,61|77,0.073,0.4619
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,637,N.R.,0.045,0.4348,630,18|76,0.045,0.4698,681,21|77,0.046,0.4574
B. K-8 / 0 - 400,Atlantic,3020,Margate City,1965,71|75,0.071,0.5387,1977,75|76,0.072,0.5086,2054,75|77,0.068,0.4468
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,634,21|75,0.038,0.3474,593,16|76,0.032,0.3741,597,14|77,0.032,0.4058
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,1068,52|75,0.054,0.373,969,41|76,0.053,0.3125,1124,48|77,0.068,0.4627
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,1195,57|75,0.039,0.4028,838,37|76,0.027,0.3256,1087,46|77,0.031,0.2777
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,990,45|75,0.05,0.4445,1500,66|76,0.071,0.568,1237,51|77,0.057,0.4998
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,860,36|75,0.049,0.5538,774,32|76,0.043,0.5202,1038,42|77,0.053,0.4609
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,1433,65|75,0.086,0.5828,1474,64|76,0.085,0.6024,1539,69|77,0.082,0.5883
B. K-8 / 0 - 400,Burlington,380,Beverly City,519,14|75,0.031,0.2417,684,22|76,0.041,0.3707,812,28|77,0.045,0.3812
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,732,30|75,0.035,0.3161,683,21|76,0.03,0.2753,926,35|77,0.04,0.3267
B. K-8 / 0 - 400,Burlington,4460,Riverton,508,12|75,0.038,0.4372,499,10|76,0.034,0.3174,644,18|77,0.041,0.3891
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,819,7|75,0.045,0.452,663,20|76,0.035,0.409,539,10|77,0.03,0.3831
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,519,14|75,0.036,0.3971,450,8|76,0.032,0.436,463,7|77,0.032,0.4448
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,512,13|75,0.034,0.3838,510,11|76,0.033,0.4106,606,15|77,0.038,0.3776
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,543,16|75,0.04,0.3958,652,19|76,0.042,0.4007,620,16|77,0.042,0.3634
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,748,33|75,0.049,0.5754,768,31|76,0.044,0.5525,913,32|77,0.046,0.4743
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,598,20|75,0.046,0.493,567,14|76,0.041,0.5334,680,20|77,0.038,0.4119
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,1983,73|75,0.051,0.3166,1837,74|76,0.056,0.3402,1636,70|77,0.052,0.3278
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,1979,72|75,0.063,0.5721,2056,76|76,0.07,0.6141,2659,76|77,0.075,0.5157
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,1201,58|75,0.048,0.3539,1159,53|76,0.048,0.3708,1027,41|77,0.041,0.2955
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,1330,62|75,0.056,0.4618,1535,68|76,0.059,0.4379,1441,65|77,0.053,0.3936
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,223,2|75,0.016,0.1617,253,2|76,0.015,0.1053,262,2|77,0.016,0.1604
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,404,6|75,0.025,0.2837,617,17|76,0.036,0.2971,626,17|77,0.034,0.326
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,830,35|75,0.039,0.3034,370,4|76,0.017,0.1727,681,21|77,0.042,0.3815
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,594,19|75,0.037,0.335,585,15|76,0.037,0.3705,563,11|77,0.035,0.2746
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,454,11|75,0.036,0.1989,319,3|76,0.026,0.2042,262,2|77,0.027,0.2261
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,1002,46|75,0.047,0.3267,1189,54|76,0.05,0.3619,1317,60|77,0.056,0.346
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,1331,63|75,0.061,0.5797,1488,65|76,0.072,0.6773,1490,68|77,0.065,0.5523
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,940,42|75,0.033,0.3902,1110,52|76,0.035,0.44,1254,55|77,0.035,0.3814
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,807,34|75,0.045,0.4728,832,35|76,0.044,0.5303,881,30|77,0.045,0.5323
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,933,40|75,0.048,0.4464,974,42|76,0.046,0.4356,1337,62|77,0.056,0.4675
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,1265,61|75,0.066,0.6213,1252,58|76,0.064,0.5788,1249,54|77,0.059,0.5554
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,147,1|75,0.009,0.067,1066,48|76,0.056,0.3703,1469,66|77,0.071,0.431
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,1239,60|75,0.059,0.4934,1304,61|76,0.061,0.5191,1243,52|77,0.058,0.5145
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,1062,50|75,0.051,0.5281,1749,73|76,0.078,0.6598,1125,49|77,0.044,0.4582
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,1172,56|75,0.059,0.4318,1100,50|76,0.055,0.5067,1261,57|77,0.059,0.5371
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,1045,49|75,0.058,0.5026,1021,45|76,0.057,0.5017,1160,50|77,0.054,0.5054
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,1549,67|75,0.058,0.5358,1651,70|76,0.067,0.5514,1349,63|77,0.065,0.4386
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,661,25|75,0.034,0.3841,736,28|76,0.036,0.4282,695,23|77,0.034,0.3644
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,1063,51|75,0.063,0.4596,1197,55|76,0.065,0.4611,1273,58|77,0.065,0.4482
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,700,27|75,0.033,0.1758,194,1|76,0.009,0.0523,167,1|77,0.008,0.044
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,379,4|75,0.023,0.2278,427,7|76,0.024,0.2335,403,4|77,0.021,0.2298
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,637,23|75,0.04,0.406,707,26|76,0.038,0.36,659,19|77,0.036,0.3847
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,658,24|75,0.046,0.5376,882,39|76,0.049,0.5676,929,36|77,0.048,0.5135
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,1152,54|75,0.052,0.3765,1374,63|76,0.059,0.3915,1688,71|77,0.057,0.359
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,1517,66|75,0.06,0.5709,1728,72|76,0.061,0.5363,2035,74|77,0.069,0.5376
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,786,33|75,0.049,0.4228,742,30|76,0.047,0.4352,917,33|77,0.049,0.3838
B. K-8 / 0 - 400,Morris,460,Boonton Twp,934,50|75,0.053,0.4647,999,44|76,0.052,0.5365,1059,43|77,0.058,0.5295
B. K-8 / 0 - 400,Morris,2010,Harding Township,764,32|75,0.035,0.245,812,33|76,0.033,0.2225,783,26|77,0.032,0.223
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,1097,53|75,0.058,0.468,1216,57|76,0.065,0.4748,1244,53|77,0.062,0.4746
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,330,3|75,0.025,0.234,557,13|76,0.038,0.4132,425,5|77,0.028,0.3071
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,698,26|75,0.048,0.465,736,28|76,0.048,0.5,853,29|77,0.052,0.4988
