CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY,ENROLL
1,1690,57143823,37607463,36014504,1364391,228568,8611514,7577874,5269156,4512419,5459145,2946602,0,151968,31703,10.8,83130,71.8,84745,183.6,118685,19.6,Galloway Twp,Atlantic,D. K-8 / 751 +,2,CD,,1,Atlantic,3355.1
1,1790,54855725,30468433,27059470,1201856,2207107,6809565,6341235,5644688,4011575,8579330,4343342,0,3290069,0,11.3,76020,97.5,90325,101.8,108091,10.1,Greater Egg Harbor Reg,Atlantic,H. 7-12 / 9-12,5,CD,,1,Atlantic,3050.1
1,1940,43486173,27738167,26632697,836739,268731,7115971,6543085,4046187,3356726,4386821,2342010,0,181216,0,11.4,71405,77.7,60771,183.6,117807,18.4,Hamilton Twp,Atlantic,D. K-8 / 751 +,2,CD,,1,Atlantic,2960.1
1,1960,44167741,26819351,25903234,690179,225938,6443999,5689973,4606567,3641638,4812867,2423981,0,1098108,100000,13.9,73074,102.5,72667,187.8,126573,15.3,Hammonton Town,Atlantic,F. K-12 / 1801 - 3500,3,B,,1,Atlantic,3484.1
1,2680,14267906,8386588,8071961,212577,102050,2420152,2197452,1644236,1246966,1661820,757680,0,155110,17500,10.6,71007,67.9,68440,114.4,104000,12.5,Linwood City,Atlantic,D. K-8 / 751 +,2,GH,,1,Atlantic,821.0
1,2910,26298524,14862046,14392354,469692,0,3501384,3207728,1949526,1434551,3434718,1616613,725000,1502820,349051,10.8,89561,67.3,90186,123.9,129549,13.3,Mainland Regional,Atlantic,H. 7-12 / 9-12,5,DE,,1,Atlantic,1225.0
1,3020,10675123,6363143,6053873,289845,19425,1729080,1377411,751634,614276,1618163,723070,40000,148669,293629,7.6,96600,45.1,96600,72.2,106546,11,Margate City,Atlantic,B. K-8 / 0 - 400,2,DE,,1,Atlantic,352.0
1,3480,10945657,6393213,6028120,267225,97868,1714413,1293139,1398743,1061378,1337799,632603,5000,96488,0,11.2,63938,70.2,73961,140.4,110628,14.5,Mullica Twp,Atlantic,C. K-8 / 401 - 750,2,B,,1,Atlantic,694.0
1,3720,14368312,10018753,9761368,219685,37700,1562707,1417615,1475997,1166794,1233812,599952,0,77043,26354,11.4,78482,90.7,59438,188.6,113290,18.6,Northfield City,Atlantic,D. K-8 / 751 +,2,DE,,1,Atlantic,941.0
1,4180,67356363,39652166,37168165,1670277,813724,10032627,8636640,7239822,5451758,8900837,4232906,0,981911,219624,10.6,55818,69.8,56194,151.8,115163,16.5,Pleasantville City,Atlantic,F. K-12 / 1801 - 3500,3,A,1,1,Atlantic,3516.0
1,4240,2026320,1246908,1190339,40555,16014,392451,309420,210987,141781,157383,63903,15000,3591,0,7.7,56827,74.3,46104,104,106089,14.9,Port Republic City,Atlantic,B. K-8 / 0 - 400,2,FG,,1,Atlantic,107.0
1,4800,15821591,9151414,8672580,240825,238009,2948681,2328024,1767445,1464056,1797154,885327,0,156897,19500,5.6,79131,58.4,86431,213,124338,41.4,Somers Point City,Atlantic,D. K-8 / 751 +,2,CD,,1,Atlantic,880.0
1,5350,14116797,9020461,8701375,297896,21190,2001073,1565353,1412766,1141308,1584325,428266,0,98173,67411,8.5,90950,74.8,60995,127.2,115323,16.6,Ventnor City,Atlantic,C. K-8 / 401 - 750,2,B,,1,Atlantic,663.0
1,5760,2962267,1505900,1474505,6875,24520,636955,495478,375889,315679,432316,200124,0,10408,0,10.3,57581,149.1,39799,41,81000,4.3,Weymouth Twp,Atlantic,B. K-8 / 0 - 400,2,B,,1,Atlantic,178.0
3,40,16377722,9008650,8140304,540586,327760,3214555,2655076,1871813,1533985,2105542,1176317,0,171248,187136,12.2,81327,79.7,84092,142.8,152839,13.5,Allendale Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,887.0
3,80,4970849,2753218,2523421,106595,123202,1196677,1104463,321757,268470,547949,152190,0,140189,0,6.6,67094,61.2,84094,42.5,109567,7.1,Alpine Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,Bergen,140.0
3,285,53954235,29708133,26274593,486840,2946700,12972253,11939403,4777729,3700379,5641419,2509455,125000,58435,0,2.9,83034,3.8,89021,33,123563,20,Bergen Co Special Service,Bergen,I. CSSD,7,,,1,Bergen,567.5
3,290,66157367,33823225,30784525,2041600,997100,7092442,6561942,13061639,9954439,9494531,5094031,0,2143115,0,10,87887,61.8,84908,106.1,137256,12.4,Bergen County Vocational,Bergen,J. VOC,8,,,1,Bergen,2334.0
3,300,60227769,37790841,31340083,1644280,4806478,6967994,5749984,6791342,5580126,7051873,4254022,0,1208687,509777,13,77551,74.3,81570,164.8,139070,14.9,Bergenfield Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,Bergen,3531.0
3,440,19515298,11327622,10348842,473780,505000,2910166,1512500,2497767,1575014,2051571,944571,0,701082,131475,11.3,72100,80.2,68605,133.7,109783,13.5,Bogota Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen,1111.0
3,740,10240632,6200384,5949874,172000,78510,1492313,1264507,1282520,1100817,1227128,655376,0,38286,10000,12.1,71973,82.8,82561,107.6,132600,10.2,Carlstadt Boro,Bergen,C. K-8 / 401 - 750,2,DE,,1,Bergen,558.0
3,745,11568608,6041641,5741741,265100,34800,2168957,1025557,1335804,819604,1535366,562951,5000,459117,0,13.1,97400,148.4,118456,86.6,152662,7.2,Carlstadt-East Rutherford,Bergen,H. 7-12 / 9-12,5,CD,,1,Bergen,581.0
3,890,46861044,30032201,28232387,494177,1305637,6571153,4241727,4826844,3481272,3358275,1610725,382000,994363,249850,12.6,65640,100.2,100415,188.6,135500,16.8,Cliffside Park Boro,Bergen,F. K-12 / 1801 - 3500,3,B,,1,Bergen,3467.1
3,930,19344569,12437598,11859950,311064,266584,2684707,2243851,2175160,1792988,1935478,1134816,0,108681,22330,12.5,85935,91.8,90215,170.6,140000,15.5,Closter Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1211.0
3,990,28895808,18824334,17183356,620452,1020526,3346438,2768196,3463575,2993008,2482512,1438503,0,778949,0,12.2,84240,76.9,84911,139.6,131072,13.3,Cresskill Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen,1828.0
3,1070,15136554,8879847,8116619,389806,373422,2804718,2159695,1505526,1289876,1665373,852303,32738,167108,127000,9.7,65063,47.9,69790,116.5,147635,14.4,Demarest Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,687.0
3,1130,40083859,24539394,23563342,817725,158327,4276581,3787851,5147311,4510961,5012501,3099815,0,1008326,6740,12,70015,85.9,66430,132.5,139863,12.6,Dumont Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,Bergen,2496.0
3,1230,15584256,10155364,9582186,213754,359424,2043249,1631381,1730635,1337848,1543779,707492,3000,55165,16068,10.4,95635,77.3,71754,154.6,131240,16.8,East Rutherford Boro,Bergen,D. K-8 / 751 +,2,CD,,1,Bergen,904.0
3,1270,11877481,6989420,6486818,337862,164740,1848143,1325202,1418868,1302217,1541761,820727,0,14662,0,13.1,56678,94.7,58816,157.8,129178,13.7,Edgewater Boro,Bergen,A. K-6,1,DE,,1,Bergen,1060.0
3,1345,34720396,18361981,17482373,652309,227299,6559722,4736846,5199621,4095665,3797567,2138695,0,775383,0,13,52249,76.7,54798,198.3,112939,17.8,Elmwood Park,Bergen,F. K-12 / 1801 - 3500,3,CD,,1,Bergen,2576.1
3,1360,19696546,11124868,10588343,256096,280429,2596871,2028555,2415669,2280642,2425313,1355493,0,1046292,0,11.1,65500,76.8,70750,115.6,140794,11.9,Emerson Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen,1068.0
3,1370,53522359,31254821,25917799,665022,4672000,9885027,6383796,5812614,4581439,5432953,879153,0,1074271,679000,11.8,73305,71.5,84130,156.6,139996,15.5,Englewood City,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,2944.0
3,1380,11020710,6221540,5910437,141480,169623,2490872,2003003,1103566,836485,1179076,696931,0,3000,0,9.1,70240,58.9,71990,96.6,137649,12.3,Englewood Cliffs Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,485.0
3,1450,91248121,53420469,50361129,1274829,1784511,14962691,12550467,10676919,9156213,9701401,3622249,0,1807091,1070090,12.4,76980,72.5,83998,185.9,160972,17.6,Fair Lawn Public Schools,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen,5157.0
3,1470,18256772,11316888,10455711,462177,399000,2039241,1751062,2541877,2204619,2134764,1072525,0,102926,0,15.2,53600,127.7,55800,170.2,113512,12.6,Fairview Boro,Bergen,D. K-8 / 751 +,2,A,,1,Bergen,2077.9
3,1550,63594220,36690748,35333186,1101549,256013,11651098,9426749,6439839,5270743,7479847,2803206,0,1203600,285000,13.4,72730,77.9,80480,197.8,136093,17.3,Fort Lee Boro,Bergen,G. K-12 / 3501 +,3,FG,,1,Bergen,4177.0
3,1580,29306909,19374413,18454298,809585,110530,4730937,4528532,2337202,2183687,2693393,417410,0,156772,60000,8.3,77796,42.1,68666,114.8,145604,16.5,Franklin Lakes Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1104.0
3,1700,87599218,54709763,54074363,599900,35500,13973046,11694380,9294817,7939017,8533945,4947745,0,835334,178454,11.4,60613,67.9,80900,144.9,165743,14.9,Garfield City,Bergen,G. K-12 / 3501 +,3,B,1,1,Bergen,4768.1
3,1760,46365494,25042246,23024075,930132,1088039,8988924,5221341,5891894,5160006,5219653,1200158,0,1204648,189000,11.1,76299,63.1,80587,168.4,169169,17.8,Glen Rock Boro,Bergen,F. K-12 / 1801 - 3500,3,J,,1,Bergen,2561.1
3,1860,100731062,59584383,57369302,1131625,1083456,16570842,14440262,10841026,8202674,11446265,5634339,0,2254212,328000,13,90606,71,103275,171,168192,15.6,Hackensack City,Bergen,G. K-12 / 3501 +,3,CD,,1,Bergen,5366.0
3,2050,12123947,7702651,7279668,117500,305483,1929748,1471466,1287440,1097684,1098439,471659,0,105669,0,11.2,76098,62.5,68848,150,139939,15.8,Harrington Park Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,598.0
3,2080,29931886,17913444,16892610,330300,690534,4796156,3645706,2916931,2472736,3351169,1591782,0,939007,20466,12,79325,76.8,80025,134.2,128357,12.9,Hasbrouck Heights Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,Bergen,1783.0
3,2090,8762886,5328549,5005549,114000,209000,1501181,1162206,885402,688652,999859,499859,0,47896,325000,9.7,69304,64.5,55151,96.8,117200,11.5,Haworth Boro,Bergen,B. K-8 / 0 - 400,2,I,,1,Bergen,404.0
3,2180,22289825,12983722,12670857,246332,66533,4347385,3029615,2256102,1800129,2579185,661103,0,94203,0,9.5,72878,61,81082,138,155917,16.8,Hillsdale Boro,Bergen,D. K-8 / 751 +,2,GH,,1,Bergen,1140.0
3,2200,9932674,5917444,5754387,118732,44325,1698301,1405547,1300539,1040849,978966,432865,0,35500,0,12.1,81547,77.4,77866,99.3,126500,9.5,Ho Ho Kus Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,Bergen,592.0
3,2620,31311281,18036847,17273508,679839,83500,4690613,4246563,4002675,3483251,3724832,2450970,0,713531,220000,11.4,63340,69.2,69410,130,128029,13.3,Leonia Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen,1942.0
3,2710,14351736,8163153,7725677,259696,177780,2796840,2127175,1504627,1149787,1813697,867797,0,56145,158800,10.9,74625,143.8,85236,123.3,125000,12.1,Little Ferry Boro,Bergen,D. K-8 / 751 +,2,CD,,1,Bergen,913.0
3,2740,41927717,23829387,22762676,729142,337569,7457269,5145564,5412552,4711179,4306149,2282977,0,914860,0,12.9,60449,101.4,100289,140.2,132324,12.3,Lodi Borough,Bergen,F. K-12 / 1801 - 3500,3,B,,1,Bergen,3059.1
3,2860,36449157,21778399,20789662,477063,511674,4875986,4181989,4656321,3965508,3319170,1731612,400000,1035192,4800,13.6,58905,81.5,61100,147.6,125000,12.7,Lyndhurst Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,2541.1
3,2900,59326946,32791593,30160235,1354246,1277112,12167775,8806038,6141994,4853316,6542283,830872,0,1553090,0,10.6,74811,73.6,75721,102.4,142421,11.1,Mahwah Twp,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen,2898.0
3,3060,14164277,9300327,8753158,471669,75500,1899094,1402728,1445716,1144995,1411192,744752,0,99577,0,12.4,62750,84.6,57275,194.6,138916,18.1,Maywood Boro,Bergen,D. K-8 / 751 +,2,FG,,1,Bergen,1000.0
3,3170,19655227,11412440,10964260,252925,195255,3420536,2676913,2006611,1802280,1986354,1274404,0,752113,0,8.8,63500,49,77250,108.8,138182,14.5,Midland Park Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen,928.0
3,3330,16327859,10032249,9600020,319269,112960,2696549,2063249,1998474,1790904,1464286,355842,0,133404,10000,11.2,74770,89.7,73170,123.4,138932,12.4,Montvale Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,945.0
3,3350,6550041,3486627,3336274,124353,26000,1571342,559072,634057,474617,752123,346841,49450,49393,130000,10.7,66380,280,101080,112,102493,10.9,Moonachie Boro,Bergen,B. K-8 / 0 - 400,2,B,,1,Bergen,334.0
3,3550,36003468,19442500,18352899,739983,349618,5995619,4902453,4768594,4191697,4515538,2570419,0,1128941,172600,12.5,66266,65.8,67570,136,138000,13,New Milford Boro,Bergen,F. K-12 / 1801 - 3500,3,FG,,1,Bergen,2084.0
3,3600,27200870,15548569,14312653,753220,482696,3206471,2509931,3547115,2802759,3790133,1544141,0,767280,130000,13.3,59450,86.6,58150,131.1,131625,11.3,North Arlington Boro,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,1885.0
3,3700,26931137,15615712,14071077,611459,933176,3933477,3320274,2142336,1813921,3402051,1377505,4500,1760071,62000,12.5,85600,86.4,97020,102.9,152532,9.4,Northern Highlands Reg,Bergen,H. 7-12 / 9-12,5,J,,1,Bergen,1360.0
3,3710,52554911,30317981,27883578,484582,1949821,8847751,7608636,4851456,3633658,5627641,2855863,0,2880034,67899,9.8,113869,38.1,100830,83.7,144996,10.7,Northern Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen,2374.0
3,3730,9170835,5307787,5134197,146140,27450,1725902,1201499,1105262,856817,905373,295071,0,120581,0,10.7,75232,76.4,67689,105.8,118000,11.3,Northvale Boro,Bergen,C. K-8 / 401 - 750,2,FG,,1,Bergen,518.0
3,3740,8972743,5183777,4891233,239688,52856,1680898,1427513,1073143,930005,1012428,609007,0,22497,0,11.5,62503,57.6,75203,96,112102,10,Norwood Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,602.0
3,3760,28730374,17253058,16650172,498447,104439,5211678,4012233,3176960,2767776,2835176,1770606,0,173261,25957,9.8,70657,48.9,84708,102.2,128737,12.5,Oakland Boro,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1380.0
3,3850,14812651,8833156,8466744,248510,117902,2568532,2239048,1600734,1308927,1669181,598139,0,141048,0,10.6,85708,55.8,71015,94,127245,10.5,Old Tappan Boro,Bergen,C. K-8 / 401 - 750,2,I,,1,Bergen,719.0
3,3870,11881814,7401657,6986932,226961,187764,1833769,1338876,1363156,1191027,1255089,695363,0,28142,0,11.7,68308,83.3,73836,107.1,129445,10.5,Oradell Boro,Bergen,A. K-6,1,I,,1,Bergen,751.0
3,3910,24511483,15972017,15450665,327300,194052,2612976,2170323,3158409,2602803,2097259,1093895,0,524514,0,19.1,65479,201.4,71907,1133.1,71018,64.9,Palisades Park,Bergen,F. K-12 / 1801 - 3500,3,CD,,1,Bergen,1870.0
3,3930,76433856,42265000,40277566,1917734,69700,11963425,10001243,8654698,7720547,11760793,6696163,0,1454500,199500,11,64585,56.1,77100,133.1,158725,14.5,Paramus Boro,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen,3759.5
3,3940,27830816,15497285,14761139,557802,178344,6000794,4968485,2702661,2258869,2545795,1346721,0,1056798,7750,9.8,77810,54.3,88742,88.1,147872,10.7,Park Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,I,,1,Bergen,1205.5
3,3960,47929451,26418640,23620729,558471,2239440,8092598,6571546,4222960,3471822,6528935,2972084,0,2644231,52770,11.4,95500,61.3,100400,98.2,163511,10.2,Pascack Valley Regional,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen,2031.0
3,4300,47340084,24940461,23169278,691947,1079236,7377029,6519737,5264832,4190501,6224280,2922080,0,3450562,139000,10.6,71669,76.9,75547,92.9,141567,10,Ramapo-Indian Hill Reg,Bergen,H. 7-12 / 9-12,5,I,,1,Bergen,2289.9
3,4310,58564739,35337576,34281969,823690,231917,9901607,7475441,4710763,3467478,6765195,3634867,50000,1743352,63100,10.2,90355,62.3,95783,139.1,149592,15.8,Ramsey Boro,Bergen,F. K-12 / 1801 - 3500,3,I,,1,Bergen,2694.0
3,4370,37719662,21811046,20893762,382478,534806,8406982,8012606,3591442,2856558,3042789,1392639,0,747503,0,10.6,76563,45.7,101278,111.1,128125,12.9,Ridgefield Boro,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen,1639.0
3,4380,37113748,21844068,21209822,555771,78475,5094251,4386661,4971864,3971254,3683905,631305,0,1149257,13830,12.3,81839,75,96946,135.3,115441,12.8,Ridgefield Park Twp,Bergen,F. K-12 / 1801 - 3500,3,DE,,1,Bergen,2580.6
3,4390,94779604,56266635,53178794,1525066,1562775,18240221,14801332,8426937,7220837,10052180,636807,0,1671294,2940,13.1,90735,75.3,99354,183.8,165744,16.5,Ridgewood Village,Bergen,G. K-12 / 3501 +,3,J,,1,Bergen,5722.4
3,4405,30419764,18058672,16977782,449825,631065,4234214,3742690,3723345,3276295,2867867,1546857,0,1525603,0,11.3,84151,79.6,106969,122.5,157463,12.3,River Dell Regional,Bergen,H. 7-12 / 9-12,4,I,,1,Bergen,1618.5
3,4410,18928895,12343753,11648012,273644,422097,2659376,2508331,2198667,1983140,1675639,926965,0,35554,0,13.2,65547,83.3,85332,146.9,159427,12.9,River Edge Boro,Bergen,A. K-6,1,I,,1,Bergen,1318.0
3,4430,21488889,12913361,11992033,440360,480968,3454156,2781440,2569018,2254011,2376186,1358329,0,176168,76765,11.2,93175,77.7,70830,152.2,130527,15.5,River Vale Twp,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1116.0
3,4470,8653469,5684597,5484093,114750,85754,1221894,917861,981474,778989,710798,424947,0,54706,0,12.6,72430,71.7,62080,108.8,103000,10.2,Rochelle Park Twp,Bergen,C. K-8 / 401 - 750,2,FG,,1,Bergen,499.0
3,4600,40306922,23384604,21387942,712142,1284520,5824878,4987756,5508640,4694789,4361949,1717265,0,1122515,13800,12.1,70975,76.3,94642,133.1,147378,12.8,Rutherford Boro,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen,2620.1
3,4610,29010057,15243426,14469454,266025,507947,6391570,5258731,3480608,2727683,3071431,1675235,0,741777,0,12.2,67490,50.1,74265,146.1,128990,14.9,Saddle Brook Twp,Bergen,E. K-12 / 0 - 1800,3,DE,,1,Bergen,1785.0
3,4620,4493882,2034065,1991715,16350,26000,1637311,1291996,332620,239184,489887,214037,0,0,0,8.5,74718,64.3,73669,40,116118,5.3,Saddle River Boro,Bergen,A. K-6,1,J,,1,Bergen,183.0
3,4870,5370512,3011649,2727388,85850,198411,1047393,669516,414761,335201,748216,440067,12834,112178,0,12.2,78310,110.4,68270,87,110532,7.9,South Hackensack Twp,Bergen,B. K-8 / 0 - 400,2,CD,,1,Bergen,286.0
3,5150,79670093,49102279,44059835,2199995,2842449,14424171,9176695,6943453,5532434,7753290,2321046,0,1420904,110000,10.3,80000,69.6,92700,120.7,141206,13.4,Teaneck Twp,Bergen,G. K-12 / 3501 +,3,GH,,1,Bergen,3507.5
3,5160,64973612,38987172,36160420,1665107,1161645,10877179,8149383,7291270,6479120,6203675,3650025,0,1575552,32000,12,86754,82.1,87124,179.8,158585,17.1,Tenafly Boro,Bergen,G. K-12 / 3501 +,3,I,,1,Bergen,3718.1
3,5330,23259329,13473740,12469941,948526,55273,4232401,3687161,2583391,2048641,2793898,1653648,0,175899,201000,9.5,62550,64.6,75900,109.9,152229,13.3,Upper Saddle River Boro,Bergen,D. K-8 / 751 +,2,J,,1,Bergen,1151.0
3,5410,27723566,17252711,16679660,440800,132251,3513844,3190958,3683953,3155104,2395945,1311524,0,833956,50000,10.9,67595,74.5,72895,134.8,133832,14.2,Waldwick Boro,Bergen,E. K-12 / 0 - 1800,3,GH,,1,Bergen,1600.5
3,5430,17638794,9637253,9386608,247745,2900,2811183,2588639,1837879,1579254,2477030,561329,0,875449,135500,13.1,61600,79.5,60650,126.7,126719,11.2,Wallington Boro,Bergen,E. K-12 / 0 - 1800,3,B,,1,Bergen,1182.0
3,5755,52717586,28298667,27100997,823965,373705,11899578,9332278,5953588,4922683,5051737,2774197,0,1447979,341560,11.4,75430,63.2,75430,139.5,131899,14.4,Westwood Regional,Bergen,F. K-12 / 1801 - 3500,3,GH,,1,Bergen,2804.6
3,5830,17469672,9775001,9504693,197621,72687,2847862,2231081,2537838,2139178,1717510,1055008,0,576048,0,12.4,65456,74.3,59065,133.7,120277,12.5,Wood-Ridge Boro,Bergen,E. K-12 / 0 - 1800,3,FG,,1,Bergen,1205.0
3,5880,15139093,9099718,8569289,388475,141954,2554704,2124070,1716645,1498977,1639156,558802,0,124434,0,8.9,64764,58.8,80556,117.7,142080,15.3,Woodcliff Lake Boro,Bergen,C. K-8 / 401 - 750,2,J,,1,Bergen,746.0
3,5920,37505154,21293062,20330135,701192,261735,7641826,6269482,4266513,3786093,4123555,806744,35000,141265,53700,10.3,71938,56.2,99738,156.5,168177,18,Wyckoff Twp,Bergen,D. K-8 / 751 +,2,I,,1,Bergen,1875.0
5,200,2297831,1395681,1307825,7000,80856,395425,297698,212182,124347,275776,123144,0,18767,0,7.3,61302,52.2,52339,94,105000,14.6,Bass River Twp,Burlington,A. K-6,1,CD,,1,Burlington,108.0
5,380,5431548,3083879,2830079,124800,129000,1117074,946887,528321,418121,647549,246949,0,26501,4000,9.8,56815,78,70058,96,107424,10.9,Beverly City,Burlington,B. K-8 / 0 - 400,2,B,,1,Burlington,304.0
5,475,38490983,19921672,18756883,890709,274080,7943864,5477313,3946695,3314215,5079010,3038761,0,1154820,250293,12.2,68570,63.2,76724,135.1,125331,13.2,Bordentown Regional,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington,2530.0
5,600,32167893,17972285,15877143,724726,1370416,6205541,5177362,3345206,2720599,3692846,1665528,0,874436,17835,10.7,64680,65.3,63897,135.2,119000,14.7,Burlington City,Burlington,E. K-12 / 0 - 1800,3,B,1,1,Burlington,1603.0
5,605,42062297,23541738,22366676,317312,857750,7874066,7404322,4557144,3146456,4868055,2395131,700000,372525,166523,4.4,61956,5.7,66819,30.3,98010,12.2,Burlington Co Spec Serv,Burlington,I. CSSD,7,,,1,Burlington,567.0
5,610,34845490,17395228,15759992,601498,1033738,4639546,4005104,5013795,2937015,6195143,2483363,0,1472613,152348,15,63805,101.3,70644,193.8,142009,14.9,Burlington Co Vocational,Burlington,J. VOC,8,,,1,Burlington,2060.0
5,620,58358494,36253303,32843723,871797,2537783,9593251,5823521,5569292,3614493,5896457,643447,0,1046191,221404,11.2,72305,84.3,75093,153.7,131701,15.5,Burlington Twp,Burlington,G. K-12 / 3501 +,3,FG,,1,Burlington,3636.9
5,830,11905318,6887265,6201451,459600,226214,2357280,1555972,1194037,994859,1421232,756402,0,9658,13500,11.2,66402,76.1,73176,135.9,111114,13.9,Chesterfield Twp,Burlington,A. K-6,1,GH,,1,Burlington,775.0
5,840,43055520,23831073,22662809,807397,360867,7062655,6183734,4662500,3997075,5147449,2149282,0,1864282,86600,12.4,74238,93.3,80998,139.5,114620,12.7,Cinnaminson Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington,2618.0
5,1030,6328958,3249125,3087264,56410,105451,1189225,779511,841087,543109,965981,519687,0,62968,20000,13.9,66622,71.9,56267,117.1,101888,10.1,Delanco Twp,Burlington,C. K-8 / 401 - 750,2,CD,,1,Burlington,455.0
5,1060,43389950,25496435,24149705,807065,539665,7917567,5719982,3589267,2852340,5238373,1130890,0,1130542,0,12.3,61325,85.2,70550,156.9,115537,14.6,Delran Twp,Burlington,F. K-12 / 1801 - 3500,3,FG,,1,Burlington,2958.9
5,1250,8593299,5332525,4858039,75000,399486,1112676,912476,1165188,1021754,891968,500270,0,90942,0,11.5,70339,72.1,63564,112.4,100000,11.3,Eastampton Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,Burlington,610.0
