GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
A. K-6,Gloucester,5590,Wenonah Boro,109.4,35|57,91050,12|57,83.0,41|57,94621,12|57
A. K-6,Gloucester,5740,Westville Boro,116.6,29|57,37250,1|57,119.3,28|57,41000,3|57
A. K-6,Gloucester,5870,Woodbury Heights Boro,229.0,3|57,110000,29|57,248.0,4|57,57600,5|57
A. K-6,Hunterdon,2590,Lebanon Boro,107.0,36|57,143500,56|57,49.5,56|57,116746,37|57
A. K-6,Monmouth,130,Atlantic Highlands Boro,98.4,39|57,127729,51|57,95.3,37|57,129000,49|57
A. K-6,Monmouth,2160,Highlands Boro,90.4,41|57,62000,5|57,76.5,43|57,38041,2|57
A. K-6,Monmouth,4520,Roosevelt Boro,81.0,44|57,125000,48|57,82.0,42|57,130000,52|57
A. K-6,Morris,3240,Mine Hill Twp,115.0,32|57,126378,50|57,112.0,31|57,130270,53|57
A. K-6,Ocean,230,Beach Haven Boro,66.0,51|57,85500,10|57,61.0,53|57,125000,46|57
A. K-6,Ocean,320,Berkeley Twp,177.6,9|57,112000,33|57,190.3,6|57,115750,34|57
A. K-6,Ocean,1150,Eagleswood Twp,64.0,52|57,95470,14|57,65.5,50|57,104996,19|57
A. K-6,Ocean,2350,Island Heights Boro,82.0,42|57,83201,9|57,73.3,46|57,86312,10|57
A. K-6,Ocean,2690,Little Egg Harbor Twp,161.7,17|57,110861,31|57,135.3,24|57,117396,39|57
A. K-6,Ocean,2760,Long Beach Island,74.0,47|57,121973,46|57,74.3,45|57,121973,42|57
A. K-6,Ocean,3800,Ocean Gate Boro,71.0,49|57,113421,35|57,66.0,49|57,116334,36|57
A. K-6,Ocean,3820,Ocean Twp,130.0,27|57,108660,27|57,134.6,25|57,111105,27|57
A. K-6,Ocean,4710,Seaside Heights Boro,171.2,12|57,50673,4|57,202.0,5|57,103359,14|57
A. K-6,Ocean,5020,Stafford Twp,183.5,7|57,118814,42|57,166.3,14|57,123208,43|57
A. K-6,Ocean,5220,Tuckerton Boro,147.0,22|57,108500,26|57,165.5,15|57,108500,23|57
A. K-6,Sussex,1630,Fredon Twp,63.0,53|57,97000,15|57,64.7,51|57,123938,45|57
A. K-6,Sussex,1980,Hampton Twp,61.8,54|57,82150,8|57,106.7,33|57,86319,11|57
A. K-6,Sussex,4650,Sandyston-Walpack Twp,133.0,26|57,115000,38|57,115.0,29|57,117300,38|57
A. K-6,Sussex,5040,Stillwater Twp,74.9,45|57,93083,13|57,62.5,52|57,104709,18|57
A. K-6,Warren,400,Blairstown Twp,73.8,48|57,117620,41|57,94.8,38|57,120369,41|57
A. K-6,Warren,1620,Franklin Twp,66.7,50|57,99972,16|57,69.3,47|57,102472,13|57
A. K-6,Warren,1670,Frelinghuysen Twp,74.5,46|57,107644,25|57,68.5,48|57,104558,17|57
A. K-6,Warren,2470,Knowlton Twp,58.0,55|57,75899,7|57,51.7,55|57,77872,8|57
A. K-6,Warren,2970,Mansfield Twp,190.3,5|57,110584,30|57,183.1,8|57,113349,32|57
A. K-6,Warren,5480,Washington Boro,157.7,18|57,101475,17|57,162.0,16|57,104532,16|57
A. K-6,Warren,5530,Washington Twp,105.3,38|57,120930,44|57,103.5,35|57,123349,44|57
B. K-8 / 0 - 400,Statewide,N.A.,1. State Average - Operating Type K-8,136.0,N.A.,119031,N.A.,136.3,N.A.,121079,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,2. State Median - Operating Type K-8,121.7,N.A.,118947,N.A.,122.2,N.A.,120762,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,5. State Average - All Operating Types,148.3,N.A.,125862,N.A.,147.6,N.A.,128369,N.A.
B. K-8 / 0 - 400,Statewide,N.A.,6. State Median - All Operating Types,130.4,N.A.,125239,N.A.,132.5,N.A.,128052,N.A.
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,80.9,49|77,81600,17|77,84.8,45|77,74908,13|77
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,133.7,N.A.,92288,N.A.,128.3,10|77,97000,29|77
B. K-8 / 0 - 400,Atlantic,3020,Margate City,70.2,58|77,106000,52|77,72.2,56|77,106546,52|77
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,100.0,32|77,102999,47|77,104.0,25|77,106089,50|77
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,47.1,70|77,83000,19|77,41.0,73|77,81000,16|77
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,45.7,72|77,111780,57|77,42.5,71|77,109567,56|77
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,98.8,33|77,117200,65|77,96.8,31|77,117200,62|77
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,103.3,21|77,97613,37|77,112.0,20|77,102493,41|77
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,124.9,13|77,133657,72|77,87.0,42|77,110532,58|77
B. K-8 / 0 - 400,Burlington,380,Beverly City,71.5,57|77,96663,35|77,96.0,34|77,107424,53|77
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,49.1,68|77,85000,21|77,70.4,58|77,87550,20|77
B. K-8 / 0 - 400,Burlington,4460,Riverton,131.8,8|77,76500,9|77,94.7,35|77,49500,3|77
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,72.8,56|77,86509,22|77,75.0,52|77,67939,8|77
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,150.5,5|77,69010,8|77,97.7,29|77,86184,19|77
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,196.4,2|77,142500,75|77,111.7,22|77,118750,64|77
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,79.3,50|77,80388,16|77,63.2,62|77,74622,12|77
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,118.8,15|77,94670,30|77,133.3,7|77,98325,33|77
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,125.3,12|77,78000,11|77,130.0,9|77,66950,7|77
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,28.3,77|77,101354,41|77,28.7,76|77,101354,37|77
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,54.8,66|77,108768,55|77,52.5,66|77,115630,60|77
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,33.0,75|77,102349,45|77,29.7,75|77,105529,48|77
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,62.8,62|77,101620,42|77,66.8,60|77,104228,42|77
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,75.8,53|77,88000,25|77,77.3,51|77,89936,23|77
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,102.3,27|77,105060,50|77,89.3,41|77,105060,47|77
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,91.5,42|77,87541,24|77,87.0,42|77,90059,24|77
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,31.0,76|77,84872,20|77,42.0,72|77,84872,18|77
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,57.0,65|77,148347,76|77,62.0,64|77,150912,76|77
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,237.0,1|77,65000,6|77,65.1,61|77,62300,5|77
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,88.5,45|77,102543,46|77,115.0,17|77,104974,45|77
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,95.0,37|77,125000,70|77,91.0,39|77,125000,70|77
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,44.1,73|77,60000,5|77,39.0,74|77,64350,6|77
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,101.0,30|77,102165,44|77,90.3,40|77,104719,44|77
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,103.6,N.A.,100163,N.A.,92.2,38|77,102390,40|77
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,89.8,43|77,123571,68|77,116.7,16|77,140291,73|77
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,92.3,41|77,110316,56|77,139.5,6|77,119750,66|77
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,127.0,11|77,117000,64|77,131.0,8|77,110000,57|77
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,53.5,67|77,50000,3|77,45.1,69|77,74000,11|77
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,74.4,55|77,102104,43|77,73.2,54|77,106095,51|77
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,101.9,29|77,105226,51|77,111.9,21|77,107962,54|77
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,46.5,71|77,49275,2|77,25.0,77|77,41775,2|77
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,48.9,69|77,68580,7|77,44.6,70|77,53692,4|77
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,98.3,34|77,112172,58|77,68.3,59|77,102174,39|77
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,84.0,48|77,129806,71|77,80.5,49|77,138441,72|77
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,77.5,52|77,116187,63|77,81.0,47|77,118855,65|77
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,93.6,39|77,96000,33|77,96.3,32|77,96000,27|77
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,69.2,59|77,79500,13|77,62.6,63|77,81885,17|77
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,37.2,74|77,82560,18|77,85.6,44|77,70000,9|77
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,58.7,64|77,120000,67|77,49.0,67|77,123600,69|77
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,137.1,6|77,93000,29|77,144.2,5|77,96500,28|77
B. K-8 / 0 - 400,Morris,460,Boonton Twp,102.5,25|77,123903,69|77,100.0,27|77,131633,71|77
B. K-8 / 0 - 400,Morris,2010,Harding Township,87.2,46|77,115250,61|77,75.0,52|77,123250,68|77
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,124.1,14|77,115511,62|77,125.5,12|77,121563,67|77
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,118.8,15|77,80000,14|77,96.3,32|77,105000,46|77
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,111.3,18|77,115000,60|77,124.2,13|77,115000,59|77
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,93.1,40|77,1,1|77,93.1,37|77,1,1|77
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,103.1,22|77,135730,74|77,114.1,19|77,141408,74|77
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,75.3,54|77,167324,77|77,79.5,50|77,171275,77|77
B. K-8 / 0 - 400,Salem,60,Alloway Twp,109.1,19|77,95250,32|77,80.8,48|77,91800,26|77
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,116.0,17|77,100638,40|77,115.0,17|77,104700,43|77
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,130.4,9|77,112200,59|77,162.0,3|77,102000,38|77
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,78.5,51|77,87258,23|77,97.0,30|77,89003,22|77
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,95.7,36|77,97550,36|77,94.3,36|77,100477,34|77
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,102.0,28|77,95000,31|77,305.6,1|77,98000,32|77
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,186.5,3|77,104738,49|77,176.5,2|77,109473,55|77
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,100.8,31|77,96366,34|77,127.0,11|77,115977,61|77
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,84.6,47|77,88434,26|77,81.7,46|77,90203,25|77
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,60.7,63|77,58096,4|77,57.6,65|77,80000,14|77
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,65.1,61|77,80000,14|77,73.1,55|77,80000,14|77
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,102.7,23|77,92475,28|77,105.3,24|77,97099,31|77
B. K-8 / 0 - 400,Union,1710,Garwood Boro,96.4,35|77,108275,54|77,123.4,14|77,118162,63|77
B. K-8 / 0 - 400,Union,5810,Winfield Twp,67.5,60|77,118500,66|77,47.7,68|77,97000,29|77
B. K-8 / 0 - 400,Warren,70,Alpha Boro,102.5,25|77,103750,48|77,117.5,15|77,105825,49|77
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,127.9,10|77,78412,12|77,99.2,28|77,87633,21|77
B. K-8 / 0 - 400,Warren,2250,Hope Twp,89.3,44|77,77375,10|77,70.9,57|77,100906,35|77
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,94.7,38|77,98992,38|77,105.6,23|77,100972,36|77
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,102.7,23|77,135000,73|77,101.7,26|77,145000,75|77
B. K-8 / 0 - 400,Warren,5780,White Twp,177.3,4|77,106544,53|77,156.0,4|77,73088,10|77
C. K-8 / 401 - 750,Statewide,N.A.,1. State Average - Operating Type K-8,136.0,N.A.,119031,N.A.,136.3,N.A.,121079,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,2. State Median - Operating Type K-8,121.7,N.A.,118947,N.A.,122.2,N.A.,120762,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,5. State Average - All Operating Types,148.3,N.A.,125862,N.A.,147.6,N.A.,128369,N.A.
C. K-8 / 401 - 750,Statewide,N.A.,6. State Median - All Operating Types,130.4,N.A.,125239,N.A.,132.5,N.A.,128052,N.A.
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,127.0,31|67,114452,37|67,104.2,53|67,116715,40|67
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,133.5,25|67,118339,44|67,121.3,36|67,122439,47|67
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,173.8,7|67,118598,45|67,140.4,21|67,110628,30|67
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,110.2,N.A.,112552,N.A.,127.2,31|67,115323,39|67
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,110.2,46|67,127500,52|67,107.6,50|67,132600,55|67
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,113.5,41|67,140659,67|67,116.5,40|67,147635,66|67
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,81.7,65|67,120133,48|67,96.6,60|67,137649,59|67
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,150.5,13|67,130380,56|67,150.0,12|67,139939,61|67
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,118.0,37|67,129540,54|67,99.3,58|67,126500,53|67
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,127.3,30|67,117800,42|67,105.8,51|67,118000,42|67
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,118.2,36|67,111395,34|67,96.0,61|67,112102,34|67
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,91.4,63|67,124162,50|67,94.0,64|67,127245,54|67
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,86.7,64|67,105000,22|67,108.8,49|67,103000,21|67
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,104.4,56|67,132500,58|67,117.7,38|67,142080,64|67
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,116.3,40|67,98679,13|67,117.1,39|67,101888,18|67
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,133.0,26|67,87000,2|67,112.4,44|67,100000,15|67
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,143.5,19|67,90781,4|67,141.5,19|67,90781,3|67
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,128.5,29|67,126309,51|67,134.5,26|67,126309,51|67
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,146.8,15|67,138738,65|67,119.7,37|67,148452,67|67
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,113.3,42|67,112428,35|67,95.2,62|67,98400,13|67
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,110.2,46|67,106296,24|67,140.8,20|67,108688,26|67
C. K-8 / 401 - 750,Camden,190,Barrington Boro,120.4,34|67,107517,26|67,121.8,35|67,110742,31|67
C. K-8 / 401 - 750,Camden,340,Berlin Twp,111.8,44|67,93332,7|67,116.3,41|67,96373,7|67
C. K-8 / 401 - 750,Camden,880,Clementon Boro,120.3,35|67,103713,19|67,155.3,11|67,86500,1|67
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,434.0,N.A.,132525,N.A.,215.0,3|67,110013,28|67
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,160.8,10|67,102375,15|67,105.3,52|67,101250,17|67
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,146.8,15|67,93169,6|67,142.9,16|67,93169,4|67
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,141.0,20|67,103946,21|67,194.0,4|67,109002,27|67
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,135.3,24|67,82152,1|67,144.9,14|67,96500,8|67
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,277.0,3|67,110547,31|67,138.0,25|67,95614,6|67
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,180.8,6|67,102480,16|67,178.4,6|67,102480,20|67
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,125.0,32|67,97521,12|67,127.0,32|67,113817,36|67
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,94.8,62|67,94803,9|67,98.8,59|67,96699,9|67
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,101.3,59|67,123310,49|67,110.3,45|67,126314,52|67
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,108.6,50|67,115305,39|67,109.1,48|67,117900,41|67
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,132.8,27|67,96880,11|67,174.3,7|67,107888,25|67
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,140.0,21|67,132000,57|67,140.0,22|67,136590,58|67
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,106.8,53|67,133640,62|67,128.5,28|67,141397,62|67
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,100.2,60|67,127849,53|67,94.8,63|67,100000,15|67
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,79.3,66|67,108718,29|67,81.2,66|67,111762,32|67
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,106.6,54|67,111021,32|67,128.5,28|67,115018,37|67
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,117.0,38|67,138333,64|67,122.3,34|67,141692,63|67
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,173.7,8|67,117158,40|67,171.3,8|67,120673,45|67
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,156.7,12|67,103844,20|67,138.8,24|67,93546,5|67
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,121.0,33|67,111275,33|67,122.5,33|67,120560,44|67
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,116.7,39|67,92349,5|67,138.9,23|67,104357,22|67
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,113.0,43|67,115000,38|67,100.9,56|67,88528,2|67
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,102.4,58|67,132827,60|67,81.3,65|67,133651,57|67
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,138.2,22|67,139778,66|67,144.8,15|67,142575,65|67
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,97.3,61|67,136422,63|67,100.0,57|67,139887,60|67
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,111.2,45|67,110146,30|67,109.6,47|67,119398,43|67
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,148.0,14|67,120000,47|67,150.0,12|67,123000,48|67
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,105.0,55|67,108094,28|67,185.3,5|67,115063,38|67
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,103.1,57|67,102950,17|67,102.7,55|67,111870,33|67
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,107.7,51|67,133302,61|67,103.8,54|67,133500,56|67
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,422.0,2|67,87500,3|67,127.4,30|67,97761,11|67
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,145.7,17|67,117532,41|67,141.6,18|67,124450,50|67
C. K-8 / 401 - 750,Sussex,90,Andover Reg,76.0,67|67,106844,25|67,75.2,67|67,110181,29|67
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,107.0,52|67,117972,43|67,109.8,46|67,121541,46|67
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,109.3,49|67,106000,23|67,113.5,43|67,106000,24|67
C. K-8 / 401 - 750,Sussex,1800,Green Twp,136.7,23|67,129728,55|67,133.7,27|67,113418,35|67
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,167.0,9|67,119675,46|67,165.5,9|67,123266,49|67
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,158.0,11|67,107625,27|67,162.2,10|67,98500,14|67
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,143.7,18|67,100820,14|67,141.7,17|67,105000,23|67
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,131.8,28|67,103032,18|67,114.5,42|67,96966,10|67
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,229.0,N.A.,95270,N.A.,233.3,2|67,102175,19|67
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,184.0,5|67,94723,8|67,244.0,1|67,98000,12|67
D. K-8 / 751 +,Statewide,N.A.,1. State Average - Operating Type K-8,136.0,N.A.,119031,N.A.,136.3,N.A.,121079,N.A.
D. K-8 / 751 +,Statewide,N.A.,2. State Median - Operating Type K-8,121.7,N.A.,118947,N.A.,122.2,N.A.,120762,N.A.
D. K-8 / 751 +,Statewide,N.A.,5. State Average - All Operating Types,148.3,N.A.,125862,N.A.,147.6,N.A.,128369,N.A.
D. K-8 / 751 +,Statewide,N.A.,6. State Median - All Operating Types,130.4,N.A.,125239,N.A.,132.5,N.A.,128052,N.A.
D. K-8 / 751 +,Atlantic,10,Absecon City,171.6,17|74,112000,12|74,180.0,11|74,118818,24|74
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,183.9,7|74,117839,25|74,183.6,8|74,118685,22|74
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,206.9,2|74,119589,30|74,183.6,8|74,117807,19|74
D. K-8 / 751 +,Atlantic,2680,Linwood City,117.9,67|74,102961,4|74,114.4,66|74,104000,4|74
D. K-8 / 751 +,Atlantic,3720,Northfield City,183.2,8|74,95000,1|74,188.6,7|74,113290,11|74
D. K-8 / 751 +,Atlantic,4800,Somers Point City,125.9,57|74,107500,7|74,213.0,2|74,124338,34|74
D. K-8 / 751 +,Bergen,40,Allendale Boro,145.3,41|74,148604,71|74,142.8,49|74,152839,72|74
D. K-8 / 751 +,Bergen,930,Closter Boro,183.2,8|74,125665,45|74,170.6,22|74,140000,66|74
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,160.4,25|74,127417,50|74,154.6,30|74,131240,49|74
D. K-8 / 751 +,Bergen,1470,Fairview Boro,165.7,21|74,113512,14|74,170.2,23|74,113512,12|74
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,113.6,68|74,145604,69|74,114.8,65|74,145604,68|74
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,141.8,45|74,152417,73|74,138.0,54|74,155917,73|74
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,145.7,40|74,123160,38|74,123.3,61|74,125000,36|74
D. K-8 / 751 +,Bergen,3060,Maywood Boro,198.0,5|74,135132,62|74,194.6,4|74,138916,62|74
D. K-8 / 751 +,Bergen,3330,Montvale Boro,120.6,65|74,134625,61|74,123.4,60|74,138932,63|74
D. K-8 / 751 +,Bergen,3760,Oakland Boro,98.7,74|74,121866,34|74,102.2,73|74,128737,44|74
