GROUP,CONAME,DIST,DISTNAME,PP115,PP215,PP315
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,44,156,389
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,0,0,0
B. K-8 / 0 - 400,Burlington,380,Beverly City,63,272,13
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,26,112,0
B. K-8 / 0 - 400,Burlington,4460,Riverton,58,96,24
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,0,0,0
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,0,0,0
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,23,15,17
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,48,0,0
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,0,9,0
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,81,9,79
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,728,439,825
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,0,0,114
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,197,424,909
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,1061,856,394
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,0,143,0
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,0,0,0
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,1156,68,435
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,0,397,0
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,0,506,0
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,116,161,0
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,84,51,0
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,0,0,0
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,1,0,0
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,206,50,0
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,36,74,28
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,106,142,27
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,140,124,76
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,47,0,0
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,0,21,0
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,65,0,0
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,164,307,0
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,406,151,0
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,27,362,0
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,66,0,0
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,149,112,53
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,186,0,0
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,176,32,191
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,0,69,0
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,97,0,0
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,0,56,0
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,0,107,0
B. K-8 / 0 - 400,Morris,460,Boonton Twp,24,93,90
B. K-8 / 0 - 400,Morris,2010,Harding Township,87,231,152
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,52,10,0
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,0,0,84
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,0,76,39
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,471,413,148
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,79,719,44
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,204,591,550
B. K-8 / 0 - 400,Salem,60,Alloway Twp,168,137,59
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,59,408,111
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,485,62,59
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,266,94,0
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,11,66,405
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,0,157,0
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,287,0,0
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,31,0,0
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,67,624,310
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,0,284,307
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,0,0,17
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,0,0,0
B. K-8 / 0 - 400,Union,1710,Garwood Boro,95,0,0
B. K-8 / 0 - 400,Union,5810,Winfield Twp,0,0,0
B. K-8 / 0 - 400,Warren,70,Alpha Boro,0,52,0
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,14,0,0
B. K-8 / 0 - 400,Warren,2250,Hope Twp,64,27,99
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,0,0,0
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,0,0,306
B. K-8 / 0 - 400,Warren,5780,White Twp,26,0,0
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,110,126,89
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,79,96,83
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,92,106,79
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,78,90,65
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,169,342,322
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,0,86,0
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,67,0,0
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,343,22,102
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,0,18,18
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,265,305,185
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,213,104,0
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,4,90,0
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,0,0,0
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,114,81,0
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,0,0,0
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,17,132,0
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,0,14,0
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,111,329,0
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,118,66,44
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,0,108,0
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,16,16,0
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,0,7,13
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,43,30,0
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,144,8,265
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,290,75,220
C. K-8 / 401 - 750,Camden,190,Barrington Boro,0,0,43
C. K-8 / 401 - 750,Camden,340,Berlin Twp,0,566,0
C. K-8 / 401 - 750,Camden,880,Clementon Boro,283,145,0
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,0,160,138
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,216,1,0
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,250,249,90
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,288,28,332
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,48,71,0
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,0,0,0
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,167,258,0
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,33,104,13
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,234,90,0
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,0,0,0
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,218,25,0
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,56,467,188
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,308,89,0
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,320,267,0
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,0,95,8
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,196,31,9
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,449,461,215
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,0,158,0
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,0,0,0
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,212,272,214
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,0,30,0
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,125,341,266
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,28,0,0
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,209,386,184
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,457,535,0
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,39,11,61
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,65,60,398
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,0,0,0
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,13,0,10
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,46,37,118
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,0,52,65
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,274,599,170
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,0,221,0
C. K-8 / 401 - 750,Sussex,90,Andover Reg,60,142,165
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,99,97,0
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,8,97,33
C. K-8 / 401 - 750,Sussex,1800,Green Twp,63,151,133
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,53,110,0
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,83,76,0
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,16,0,0
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,71,3,8
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,0,34,0
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,32,131,13
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,110,126,89
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,79,96,83
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,92,106,79
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,78,90,65
D. K-8 / 751 +,Atlantic,10,Absecon City,3,89,3
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,0,0,9
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,29,5,0
D. K-8 / 751 +,Atlantic,2680,Linwood City,43,95,21
D. K-8 / 751 +,Atlantic,3720,Northfield City,18,62,28
D. K-8 / 751 +,Atlantic,4800,Somers Point City,6,20,22
D. K-8 / 751 +,Bergen,40,Allendale Boro,132,14,211
D. K-8 / 751 +,Bergen,930,Closter Boro,67,37,18
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,11,160,18
D. K-8 / 751 +,Bergen,1470,Fairview Boro,0,0,0
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,264,226,54
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,26,12,0
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,57,106,174
D. K-8 / 751 +,Bergen,3060,Maywood Boro,0,0,0
D. K-8 / 751 +,Bergen,3330,Montvale Boro,50,71,11
D. K-8 / 751 +,Bergen,3760,Oakland Boro,86,311,19
D. K-8 / 751 +,Bergen,4430,River Vale Twp,337,163,69
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,182,108,175
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,75,32,29
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,3,10,14
D. K-8 / 751 +,Burlington,1420,Evesham Twp,75,157,33
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,10,17,61
D. K-8 / 751 +,Burlington,3080,Medford Twp,94,145,217
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,31,174,81
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,43,15,63
D. K-8 / 751 +,Burlington,5720,Westampton,30,39,0
D. K-8 / 751 +,Camden,260,Bellmawr Boro,42,6,45
D. K-8 / 751 +,Camden,330,Berlin Boro,3,18,0
D. K-8 / 751 +,Camden,1780,Gloucester Twp,107,48,6
D. K-8 / 751 +,Camden,4590,Runnemede Boro,587,334,133
D. K-8 / 751 +,Camden,5080,Stratford Boro,0,0,108
D. K-8 / 751 +,Camden,5400,Voorhees Twp,67,46,31
D. K-8 / 751 +,Cape May,5340,Upper Twp,171,9,36
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,263,214,19
D. K-8 / 751 +,Gloucester,2750,Logan Twp,162,102,201
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,124,35,0
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,26,57,0
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,113,156,105
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,121,79,118
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,129,0,0
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,394,356,191
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,0,0,0
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,0,0,0
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,44,7,2
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,196,92,47
D. K-8 / 751 +,Monmouth,2290,Howell Twp,42,209,86
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,57,25,30
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,38,305,17
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,65,152,30
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,24,14,0
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,387,31,141
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,29,20,3
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,117,127,0
D. K-8 / 751 +,Morris,820,Chester Twp,324,234,160
D. K-8 / 751 +,Morris,1090,Denville Twp,0,18,45
D. K-8 / 751 +,Morris,1190,East Hanover Twp,86,129,37
D. K-8 / 751 +,Morris,1530,Florham Park Boro,135,357,92
D. K-8 / 751 +,Morris,2000,Hanover Twp,88,141,87
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,20,32,4
D. K-8 / 751 +,Morris,4000,Long Hill Twp,65,84,0
D. K-8 / 751 +,Morris,4490,Rockaway Twp,157,154,123
D. K-8 / 751 +,Morris,5520,Washington Twp,8,4,22
D. K-8 / 751 +,Passaic,1920,Haledon Boro,19,23,36
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,0,55,98
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,89,0,0
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,103,178,154
D. K-8 / 751 +,Passaic,5200,Totowa Boro,3,2,18
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,8,0,0
D. K-8 / 751 +,Passaic,5690,Woodland Park,26,137,0
D. K-8 / 751 +,Somerset,510,Branchburg Twp,317,283,357
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,0,14,0
D. K-8 / 751 +,Somerset,5470,Warren Twp,226,197,147
D. K-8 / 751 +,Sussex,640,Byram Twp,41,223,189
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,89,41,182
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,72,87,65
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,56,67,47
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,92,106,79
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,78,90,65
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,175,133,273
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,163,146,118
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,28,95,0
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,26,63,12
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,35,4,0
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,87,5,6
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,89,227,0
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,16,103,0
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,74,456,31
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,139,32,115
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,0,0,0
E. K-12 / 0 - 1800,Burlington,600,Burlington City,32,2,11
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,12,0,0
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,235,107,152
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,123,28,120
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,1,3,2
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,28,156,34
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,3,52,28
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,17,18,0
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,79,48,34
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,170,178,40
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,183,8,35
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,18,94,77
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,54,11,0
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,91,0,0
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,37,0,51
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,2,15,0
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,5,13,7
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,253,240,142
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,49,0,30
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,59,0,0
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,38,159,36
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,129,40,0
E. K-12 / 0 - 1800,Morris,450,Boonton Town,54,6,7
E. K-12 / 0 - 1800,Morris,630,Butler Boro,22,2,85
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,198,213,0
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,32,67,0
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,52,5,0
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,109,34,0
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,10,9,11
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,121,44,2
E. K-12 / 0 - 1800,Salem,4630,Salem City,0,0,0
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,0,175,0
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,0,0,0
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,0,8,0
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,65,62,0
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,114,2,13
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,187,364,248
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,72,87,65
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,56,67,47
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,92,106,79
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,78,90,65
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,24,80,29
F. K-12 / 1801 - 3500,Atlantic,4180,Pleasantville City,31,23,63
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,80,80,72
F. K-12 / 1801 - 3500,Bergen,990,Cresskill Boro,23,53,0
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,11,30,3
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,56,106,0
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,22,25,231
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,61,90,74
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,66,168,113
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,13,23,0
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,0,0,2
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,35,112,0
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,77,186,83
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,20,133,69
F. K-12 / 1801 - 3500,Bergen,3910,Palisades Park,13,0,0
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,0,57,23
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,37,110,5
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,38,59,5
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,75,160,122
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,89,112,99
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,27,75,33
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,61,77,0
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,28,22,58
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,76,223,145
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,74,155,58
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,41,356,18
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,60,95,29
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,70,96,57
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,120,49,40
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,119,293,26
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,0,0,0
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,186,203,160
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,143,153,19
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,98,56,336
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,12,6,0
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,115,130,156
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,24,58,25
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,80,136,0
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,4,0,17
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,62,42,0
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,47,41,48
