GROUP,CONAME,DIST,DISTNAME,PP110,RK110,PCT110,PP210,RK210,PCT210,PP310,RK310,PCT310
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,1682,N.A.,0.113,1772,N.A.,0.115,1878,N.A.,0.113
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,1662,N.A.,0.106,1801,N.A.,0.106,2060,N.A.,0.118
A. K-6,Statewide,N.A.,5. State average - All operating types,1859,N.A.,0.119,1940,N.A.,0.12,2025,N.A.,0.119
A. K-6,Statewide,N.A.,6. State median - All operating types,1788,N.A.,0.115,1912,N.A.,0.118,1957,N.A.,0.115
A. K-6,Bergen,1270,Edgewater Boro,1216,6|57,0.107,1412,14|57,0.12,1455,8|57,0.13
A. K-6,Bergen,3870,Oradell Boro,1508,22|57,0.106,1622,23|57,0.108,1671,15|57,0.106
A. K-6,Bergen,4410,River Edge Boro,1212,5|57,0.086,1150,4|57,0.083,1271,4|57,0.089
A. K-6,Bergen,4620,Saddle River Boro,2902,53|57,0.1,2551,48|57,0.097,2677,49|57,0.109
A. K-6,Burlington,200,Bass River Twp,2065,42|57,0.103,2612,50|57,0.127,2554,46|57,0.12
A. K-6,Burlington,830,Chesterfield Twp,1307,14|57,0.096,1414,15|57,0.111,1834,26|57,0.119
A. K-6,Burlington,2960,Mansfield Twp,1861,34|57,0.104,2032,37|57,0.108,2295,42|57,0.113
A. K-6,Burlington,3650,North Hanover Twp,1747,32|57,0.103,1867,32|57,0.104,1949,28|57,0.098
A. K-6,Burlington,5010,Springfield Twp,2073,44|57,0.106,2100,41|57,0.115,2211,36|57,0.115
A. K-6,Camden,2540,Laurel Springs Boro,1302,13|57,0.095,1282,7|57,0.096,1728,18|57,0.108
A. K-6,Camden,3770,Oaklyn Boro,1380,16|57,0.087,2015,34|57,0.108,2070,31|57,0.113
A. K-6,Camden,5560,Waterford Twp,2567,52|57,0.157,2876,52|57,0.155,2918,52|57,0.145
A. K-6,Cape May,710,Cape May City,2302,49|57,0.113,3518,55|57,0.142,3559,55|57,0.154
A. K-6,Cape May,2840,Lower Twp,2257,48|57,0.157,2068,38|57,0.138,2238,39|57,0.135
A. K-6,Cape May,5610,West Cape May Boro,1282,9|57,0.088,1576,21|57,0.097,1786,22|57,0.11
A. K-6,Essex,1400,Essex Fells Boro,2101,46|57,0.11,1802,30|57,0.096,2085,32|57,0.105
A. K-6,Essex,1465,Fairfield Twp,1649,27|57,0.107,1713,26|57,0.106,1928,27|57,0.11
A. K-6,Essex,3630,North Caldwell Boro,2173,47|57,0.126,2098,40|57,0.122,2241,40|57,0.116
A. K-6,Essex,4530,Roseland Boro,1410,17|57,0.094,1369,10|57,0.09,1775,21|57,0.105
A. K-6,Gloucester,1180,East Greenwich Twp,1295,12|57,0.111,1198,5|57,0.101,1337,5|57,0.102
A. K-6,Gloucester,1330,Elk Twp,1172,3|57,0.091,1398,12|57,0.095,1689,17|57,0.104
A. K-6,Gloucester,1590,Franklin Twp,1655,28|57,0.131,1557,19|57,0.128,1770,20|57,0.125
A. K-6,Gloucester,2070,Harrison Twp,1485,21|57,0.122,1689,25|57,0.131,1559,12|57,0.116
A. K-6,Gloucester,2990,Mantua Twp,1978,39|57,0.137,1801,29|57,0.12,1816,25|57,0.124
A. K-6,Gloucester,3490,National Park Boro,1315,15|57,0.087,1509,17|57,0.099,1661,13|57,0.1
A. K-6,Gloucester,4880,South Harrison Twp,1569,25|57,0.124,1385,11|57,0.107,1449,7|57,0.111
A. K-6,Gloucester,5120,Swedesboro-Woolwich,1180,4|57,0.094,1324,9|57,0.101,1415,6|57,0.099
A. K-6,Gloucester,5590,Wenonah Boro,1518,23|57,0.094,1279,6|57,0.075,1664,14|57,0.096
A. K-6,Gloucester,5740,Westville Boro,775,1|57,0.064,833,1|57,0.071,967,1|57,0.072
A. K-6,Gloucester,5870,Woodbury Heights Boro,939,2|57,0.065,981,2|57,0.067,1220,3|57,0.073
A. K-6,Hunterdon,2590,Lebanon Boro,1918,36|57,0.101,2024,35|57,0.098,1802,23|57,0.097
A. K-6,Monmouth,130,Atlantic Highlands Boro,1289,11|57,0.082,1405,13|57,0.085,1508,10|57,0.087
A. K-6,Monmouth,2160,Highlands Boro,2043,41|57,0.1,2205,44|57,0.099,2661,48|57,0.108
A. K-6,Monmouth,4520,Roosevelt Boro,2449,51|57,0.109,2031,36|57,0.088,2471,45|57,0.14
A. K-6,Morris,3240,Mine Hill Twp,1539,24|57,0.101,1844,31|57,0.107,2060,29|57,0.131
A. K-6,Ocean,230,Beach Haven Boro,3230,54|57,0.126,3808,56|57,0.139,5337,57|57,0.173
A. K-6,Ocean,320,Berkeley Twp,1601,26|57,0.12,1539,18|57,0.11,1538,11|57,0.104
A. K-6,Ocean,1150,Eagleswood Twp,1250,8|57,0.078,1500,16|57,0.073,1672,16|57,0.081
A. K-6,Ocean,2350,Island Heights Boro,3282,56|57,0.176,2657,51|57,0.148,2727,50|57,0.147
A. K-6,Ocean,2690,Little Egg Harbor Twp,1231,7|57,0.086,1294,8|57,0.09,1460,9|57,0.09
A. K-6,Ocean,2760,Long Beach Island,3690,57|57,0.145,3979,57|57,0.146,4848,56|57,0.167
A. K-6,Ocean,3800,Ocean Gate Boro,1287,10|57,0.073,1564,20|57,0.077,2068,30|57,0.106
A. K-6,Ocean,3820,Ocean Twp,2100,45|57,0.112,1597,22|57,0.12,2338,43|57,0.122
A. K-6,Ocean,4710,Seaside Heights Boro,1458,20|57,0.084,1784,28|57,0.094,1762,19|57,0.085
A. K-6,Ocean,5020,Stafford Twp,2072,43|57,0.135,2530,47|57,0.15,2217,37|57,0.123
A. K-6,Ocean,5220,Tuckerton Boro,1967,37|57,0.129,1952,33|57,0.124,2122,34|57,0.13
A. K-6,Sussex,1630,Fredon Twp,3275,55|57,0.155,3229,53|57,0.149,3332,54|57,0.157
A. K-6,Sussex,1980,Hampton Twp,2328,50|57,0.116,2143,42|57,0.106,2562,47|57,0.123
A. K-6,Sussex,4650,Sandyston-Walpack Twp,1662,29|57,0.086,1742,27|57,0.085,2183,35|57,0.099
A. K-6,Sussex,5040,Stillwater Twp,1769,33|57,0.093,2321,46|57,0.116,3330,53|57,0.142
A. K-6,Warren,400,Blairstown Twp,1413,18|57,0.09,3267,54|57,0.184,1806,24|57,0.107
A. K-6,Warren,1620,Franklin Twp,1872,35|57,0.092,2092,39|57,0.102,2118,33|57,0.101
