GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
A. K-6,Ocean,1150,Eagleswood Twp,26,17|57,0.002,121,47|57,0.006,39,32|57,0.002
A. K-6,Ocean,2350,Island Heights Boro,82,45|57,0.004,19,13|57,0.001,31,19|57,0.002
A. K-6,Ocean,2690,Little Egg Harbor Twp,59,35|57,0.004,50,30|57,0.003,37,25|57,0.002
A. K-6,Ocean,2760,Long Beach Island,177,54|57,0.007,261,54|57,0.01,209,57|57,0.007
A. K-6,Ocean,3800,Ocean Gate Boro,18,15|57,0.001,26,19|57,0.001,43,36|57,0.002
A. K-6,Ocean,3820,Ocean Twp,72,42|57,0.004,58,36|57,0.004,38,29|57,0.002
A. K-6,Ocean,4710,Seaside Heights Boro,37,25|57,0.002,21,15|57,0.001,36,24|57,0.002
A. K-6,Ocean,5020,Stafford Twp,48,29|57,0.003,22,16|57,0.001,31,19|57,0.002
A. K-6,Ocean,5220,Tuckerton Boro,32,22|57,0.002,16,12|57,0.001,37,25|57,0.002
A. K-6,Sussex,1630,Fredon Twp,63,37|57,0.003,60,37|57,0.003,57,42|57,0.003
A. K-6,Sussex,1980,Hampton Twp,10,7|57,5E-4,6,5|57,31E-5,20,9|57,93E-5
A. K-6,Sussex,4650,Sandyston-Walpack Twp,71,40|57,0.004,68,39|57,0.003,41,33|57,0.002
A. K-6,Sussex,5040,Stillwater Twp,136,52|57,0.007,104,46|57,0.005,52,40|57,0.002
A. K-6,Warren,400,Blairstown Twp,58,34|57,0.004,24,18|57,0.001,33,22|57,0.002
A. K-6,Warren,1620,Franklin Twp,31,21|57,0.002,36,22|57,0.002,37,25|57,0.002
A. K-6,Warren,1670,Frelinghuysen Twp,26,17|57,0.002,12,7|57,79E-5,25,12|57,0.001
A. K-6,Warren,2470,Knowlton Twp,6,4|57,3E-4,4,3|57,21E-5,6,3|57,25E-5
A. K-6,Warren,2970,Mansfield Twp,16,13|57,0.001,43,26|57,0.003,32,21|57,0.002
A. K-6,Warren,5480,Washington Boro,14,11|57,87E-5,13,8|57,86E-5,23,10|57,0.001
A. K-6,Warren,5530,Washington Twp,33,23|57,0.002,39,25|57,0.002,48,38|57,0.002
B. K-8 / 0 - 400,Statewide,N.A.,1. State average - Operating Type K-8,44,N.A.,0.003,45,N.A.,0.003,43,N.A.,0.002
B. K-8 / 0 - 400,Statewide,N.A.,2. State median - Operating Type K-8,44,N.A.,0.003,43,N.A.,0.003,45,N.A.,0.002
B. K-8 / 0 - 400,Statewide,N.A.,5. State average - All operating types,44,N.A.,0.003,46,N.A.,0.003,44,N.A.,0.003
B. K-8 / 0 - 400,Statewide,N.A.,6. State median - All operating types,41,N.A.,0.003,40,N.A.,0.002,42,N.A.,0.002
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,88,53|75,0.005,69,51|75,0.004,67,58|77,0.004
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,18,N.R.,0.001,28,19|75,0.002,38,29|77,0.003
B. K-8 / 0 - 400,Atlantic,3020,Margate City,51,40|75,0.002,81,56|75,0.003,85,63|77,0.003
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,103,59|75,0.006,33,22|75,0.002,112,74|77,0.006
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,42,26|75,0.002,273,74|75,0.015,56,46|77,0.003
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,119,61|75,0.004,104,65|75,0.003,95,67|77,0.003
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,89,54|75,0.004,27,18|75,0.001,37,27|77,0.002
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,69,47|75,0.004,57,45|75,0.003,60,52|77,0.003
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,48,35|75,0.003,11,3|75,61E-5,18,9|77,93E-5
B. K-8 / 0 - 400,Burlington,380,Beverly City,46,33|75,0.003,34,24|75,0.002,89,65|77,0.005
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,34,22|75,0.002,109,67|75,0.005,85,63|77,0.004
B. K-8 / 0 - 400,Burlington,4460,Riverton,26,13|75,0.002,19,11|75,0.001,31,20|77,0.002
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,68,22|75,0.004,111,68|75,0.006,72,59|77,0.004
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,59,45|75,0.004,40,29|75,0.003,62,56|77,0.004
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,14,4|77,87E-5
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,48,35|75,0.004,85,61|75,0.005,54,45|77,0.004
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,31,28|75,0.002,67,50|75,0.004,99,68|77,0.005
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,27,15|75,0.002,47,36|75,0.003,32,23|77,0.002
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,213,70|75,0.005,87,62|75,0.003,41,32|77,0.001
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,20,9|75,62E-5,39,28|75,0.001,21,11|77,58E-5
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,203,68|75,0.008,103,64|75,0.004,94,66|77,0.004
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,28,17|75,0.001,49,39|75,0.002,58,49|77,0.002
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,40,25|75,0.002,20,14|75,0.001,42,35|77,0.003
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,79,51|75,0.006,79,55|75,0.005,61,54|77,0.004
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,22,11|75,0.001,3,1|75,15E-5,11,2|77,58E-5
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,13,4|75,62E-5,31,20|75,0.001,22,12|77,0.001
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,42,26|75,0.003,13,7|75,83E-5,34,24|77,0.002
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,142,64|75,0.011,112,69|75,0.009,23,13|77,0.002
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,80,52|75,0.004,100,63|75,0.004,52,43|77,0.002
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,91,55|75,0.004,108,66|75,0.005,102,69|77,0.004
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,31,20|75,0.001,84,60|75,0.003,42,35|77,0.001
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,31,20|75,0.002,11,3|75,58E-5,35,26|77,0.002
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,26,13|75,0.001,45,33|75,0.002,53,44|77,0.002
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,27,15|75,0.001,22,15|75,0.001,25,14|77,0.001
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,94,57|75,0.005,70,52|75,0.004,37,27|77,0.002
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,17,6|75,82E-5,13,7|75,62E-5,12,3|77,56E-5
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,73,48|75,0.004,31,20|75,0.001,50,41|77,0.002
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,96,58|75,0.005,73,54|75,0.004,106,72|77,0.005
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,20,9|75,0.001,11,3|75,6E-4,56,46|77,0.003
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,162,67|75,0.006,149,71|75,0.006,105,70|77,0.005
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,53,42|75,0.003,43,30|75,0.002,29,18|77,0.001
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,93,56|75,0.006,60,46|75,0.003,28,17|77,0.001
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,52,41|75,0.002,49,39|75,0.002,105,70|77,0.005
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,15,5|75,91E-5,47,36|75,0.003,57,48|77,0.003
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,19,8|75,0.001,49,39|75,0.003,39,31|77,0.002
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,156,66|75,0.011,209,73|75,0.012,59,50|77,0.003
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,207,69|75,0.009,82,57|75,0.004,206,77|77,0.007
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,134,63|75,0.005,343,76|75,0.012,130,76|77,0.004
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,67,46|75,0.004,38,27|75,0.002,31,20|77,0.002
B. K-8 / 0 - 400,Morris,460,Boonton Twp,37,32|75,0.002,46,35|75,0.002,38,29|77,0.002
B. K-8 / 0 - 400,Morris,2010,Harding Township,44,29|75,0.002,83,58|75,0.003,49,38|77,0.002
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,121,62|75,0.006,64,49|75,0.003,60,52|77,0.003
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,225,72|75,0.017,83,58|75,0.006,47,37|77,0.003
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,43,28|75,0.003,125,70|75,0.008,41,32|77,0.002
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,48,35|75,0.002,48,38|75,0.002,49,38|77,0.002
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,37,24|75,0.002,19,11|75,0.001,20,10|77,0.001
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,105,60|75,0.005,50,42|75,0.002,50,41|77,0.002
B. K-8 / 0 - 400,Salem,60,Alloway Twp,143,65|75,0.011,194,72|75,0.015,118,75|77,0.009
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,73,48|75,0.005,60,46|75,0.004,16,6|77,0.001
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,44,29|75,0.003,22,15|75,0.001,14,4|77,68E-5
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,28,17|75,0.002,11,3|75,73E-5,49,38|77,0.003
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,57,44|75,0.004,35,25|75,0.002,41,32|77,0.003
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,48,35|75,0.003,44,32|75,0.003,17,8|77,0.001
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,8,2|75,53E-5,45,33|75,0.003,27,15|77,0.002
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,28,17|75,0.001,19,11|75,89E-5,27,15|77,0.001
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,18,7|75,0.001,26,17|75,0.001,16,6|77,74E-5
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,260,73|75,0.013,330,75|75,0.016,84,62|77,0.005
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,12,3|75,67E-5,18,10|75,0.001,30,19|77,0.002
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,45,31|75,0.003,43,30|75,0.002,31,20|77,0.002
B. K-8 / 0 - 400,Union,1710,Garwood Boro,46,33|75,0.003,52,43|75,0.004,78,61|77,0.006
B. K-8 / 0 - 400,Union,5810,Winfield Twp,45,31|75,0.003,33,22|75,0.002,106,72|77,0.005
B. K-8 / 0 - 400,Warren,70,Alpha Boro,74,50|75,0.005,61,48|75,0.004,59,50|77,0.003
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,22,11|75,0.001,16,9|75,85E-5,34,24|77,0.002
B. K-8 / 0 - 400,Warren,2250,Hope Twp,217,71|75,0.01,35,25|75,0.001,66,57|77,0.003
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,4,1|75,28E-5,9,2|75,58E-5,9,1|77,59E-5
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,55,43|75,0.003,54,44|75,0.003,61,54|77,0.004
B. K-8 / 0 - 400,Warren,5780,White Twp,48,35|75,0.002,70,52|75,0.004,77,60|77,0.004
C. K-8 / 401 - 750,Statewide,N.A.,1. State average - Operating Type K-8,44,N.A.,0.003,45,N.A.,0.003,43,N.A.,0.002
C. K-8 / 401 - 750,Statewide,N.A.,2. State median - Operating Type K-8,44,N.A.,0.003,43,N.A.,0.003,45,N.A.,0.002
C. K-8 / 401 - 750,Statewide,N.A.,5. State average - All operating types,44,N.A.,0.003,46,N.A.,0.003,44,N.A.,0.003
C. K-8 / 401 - 750,Statewide,N.A.,6. State median - All operating types,41,N.A.,0.003,40,N.A.,0.002,42,N.A.,0.002
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,13,5|70,57E-5,27,17|67,0.001,53,38|67,0.002
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,2,1|70,12E-5,2,1|67,11E-5,9,1|67,57E-5
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,75,51|70,0.006,79,51|67,0.006,94,63|67,0.006
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,92,57|70,0.005,64,37|67,0.003,60,48|67,0.003
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,57,43|70,0.004,69,42|67,0.004,57,44|67,0.003
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,25,21|70,0.001,15,9|67,8E-4,31,16|67,0.001
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,168,69|70,0.008,156,63|67,0.007,62,49|67,0.003
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,12,4|70,69E-5,11,5|67,57E-5,27,12|67,0.001
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,53,40|70,0.004,31,22|67,0.002,51,36|67,0.003
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,26,22|70,0.002,72,45|67,0.004,54,40|67,0.003
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,66,46|70,0.005,76,48|67,0.005,55,41|67,0.004
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,47,37|70,0.003,30,19|67,0.002,102,65|67,0.005
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,258,70|70,0.015,80,52|67,0.005,100,64|67,0.006
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,30,N.R.,0.002,20,13|67,0.001,40,27|67,0.002
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,18,N.R.,0.001,13,7|67,88E-5,31,16|67,0.002
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,59,44|70,0.004,38,27|67,0.003,25,9|67,0.002
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,126,66|70,0.009,30,19|67,0.002,63,50|67,0.004
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,99,60|70,0.007,177,65|67,0.013,137,67|67,0.009
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,26,22|70,0.002,67,40|67,0.004,28,13|67,0.002
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,71,48|70,0.004,65,38|67,0.004,42,29|67,0.002
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,47,37|70,0.003,81,53|67,0.005,44,30|67,0.002
C. K-8 / 401 - 750,Camden,190,Barrington Boro,19,14|70,0.001,21,14|67,0.001,26,10|67,0.002
C. K-8 / 401 - 750,Camden,340,Berlin Twp,84,54|70,0.005,70,44|67,0.004,47,33|67,0.003
C. K-8 / 401 - 750,Camden,880,Clementon Boro,86,55|70,0.006,50,33|67,0.004,87,58|67,0.006
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,15,N.R.,0.001,19,12|67,0.002,23,7|67,0.002
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,54,41|70,0.004,120,60|67,0.008,80,56|67,0.005
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,31,28|70,0.002,50,33|67,0.003,34,18|67,0.002
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,93,59|70,0.005,77,50|67,0.004,90,60|67,0.005
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,99,60|70,0.007,74,47|67,0.006,56,43|67,0.004
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,37,32|70,0.003,32,24|67,0.002,23,7|67,0.002
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,73,50|70,0.006,92,56|67,0.007,66,51|67,0.005
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,19,14|70,0.001,7,3|67,55E-5,28,13|67,0.002
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,3,N.R.,2E-4,2,1|67,13E-5,10,2|67,67E-5
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,28,25|70,0.001,103,58|67,0.005,37,20|67,0.002
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,16,10|70,9E-4,73,46|67,0.004,38,24|67,0.002
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,35,30|70,0.002,35,26|67,0.002,37,20|67,0.002
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,35,30|70,0.002,61,36|67,0.003,26,10|67,0.001
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,60,45|70,0.003,183,66|67,0.008,57,44|67,0.002
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,37,32|70,0.002,67,40|67,0.003,51,36|67,0.002
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,108,62|70,0.005,107,59|67,0.005,53,38|67,0.003
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,50,39|70,0.004,41,30|67,0.003,55,41|67,0.004
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,10,3|70,63E-5,9,4|67,54E-5,20,5|67,0.001
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,29,26|70,0.002,30,19|67,0.002,58,46|67,0.003
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,113,64|70,0.007,84,54|67,0.005,68,52|67,0.004
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,156,68|70,0.009,39,28|67,0.002,121,66|67,0.007
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,17,11|70,0.001,23,16|67,0.002,46,32|67,0.003
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,91,56|70,0.005,65,38|67,0.004,71,53|67,0.004
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,117,65|70,0.007,57,35|67,0.003,59,47|67,0.003
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,15,7|70,72E-5,18,11|67,87E-5,14,3|67,64E-5
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,38,35|70,0.002,29,18|67,0.001,39,26|67,0.002
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,19,14|70,0.001,41,30|67,0.003,29,15|67,0.002
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,15,N.R.,89E-5,13,7|67,83E-5,48,34|67,0.003
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,81,53|70,0.004,131,62|67,0.007,37,20|67,0.002
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,44,36|70,0.003,49,32|67,0.003,40,27|67,0.003
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,71,48|70,0.004,88,55|67,0.004,78,54|67,0.003
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,24,19|70,0.002,31,22|67,0.002,37,20|67,0.003
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,77,52|70,0.005,176,64|67,0.009,93,62|67,0.005
C. K-8 / 401 - 750,Sussex,90,Andover Reg,172,63|70,0.009,76,48|67,0.004,88,59|67,0.004
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,20,17|70,0.001,12,6|67,64E-5,20,5|67,0.001
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,23,18|70,0.001,21,14|67,0.001,49,35|67,0.002
C. K-8 / 401 - 750,Sussex,1800,Green Twp,147,67|70,0.009,195,67|67,0.011,83,57|67,0.004
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,56,42|70,0.004,69,42|67,0.005,45,31|67,0.003
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,24,19|70,0.002,40,29|67,0.003,34,18|67,0.002
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,92,57|70,0.006,130,61|67,0.009,91,61|67,0.006
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,26,22|70,0.001,32,24|67,0.002,38,24|67,0.002
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,13,5|70,0.001,17,10|67,0.001,18,4|67,0.001
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,66,46|70,0.006,97,57|67,0.008,78,54|67,0.006
D. K-8 / 751 +,Statewide,N.A.,1. State average - Operating Type K-8,44,N.A.,0.003,45,N.A.,0.003,43,N.A.,0.002
D. K-8 / 751 +,Statewide,N.A.,2. State median - Operating Type K-8,44,N.A.,0.003,43,N.A.,0.003,45,N.A.,0.002
D. K-8 / 751 +,Statewide,N.A.,5. State average - All operating types,44,N.A.,0.003,46,N.A.,0.003,44,N.A.,0.003
D. K-8 / 751 +,Statewide,N.A.,6. State median - All operating types,41,N.A.,0.003,40,N.A.,0.002,42,N.A.,0.002
D. K-8 / 751 +,Atlantic,10,Absecon City,21,18|74,0.002,35,39|74,0.003,40,35|74,0.003
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,7,3|74,44E-5,19,18|74,0.001,16,3|74,96E-5
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,16,11|74,0.001,17,13|74,0.001,25,20|74,0.002
D. K-8 / 751 +,Atlantic,2680,Linwood City,91,69|74,0.006,112,73|74,0.007,91,73|74,0.005
D. K-8 / 751 +,Atlantic,3720,Northfield City,91,69|74,0.006,51,53|74,0.003,80,70|74,0.005
D. K-8 / 751 +,Atlantic,4800,Somers Point City,32,33|74,0.002,44,48|74,0.003,38,33|74,0.002
D. K-8 / 751 +,Bergen,40,Allendale Boro,54,56|74,0.003,30,29|74,0.002,69,66|74,0.004
D. K-8 / 751 +,Bergen,930,Closter Boro,47,48|74,0.003,35,39|74,0.002,24,16|74,0.002
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,39,43|74,0.002,44,48|74,0.002,48,46|74,0.003
D. K-8 / 751 +,Bergen,1470,Fairview Boro,37,39|74,0.004,35,39|74,0.003,36,30|74,0.004
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,62,63|74,0.003,82,68|74,0.003,45,42|74,0.002
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,24,20|74,0.001,8,2|74,44E-5,24,16|74,0.001
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,28,27|74,0.002,33,34|74,0.002,56,57|74,0.004
D. K-8 / 751 +,Bergen,3060,Maywood Boro,20,17|74,0.002,35,39|74,0.003,62,62|74,0.004
D. K-8 / 751 +,Bergen,3330,Montvale Boro,27,26|74,0.002,30,29|74,0.002,35,28|74,0.002
