GROUP,CONAME,DIST,DISTNAME,PP16,RK16,PCT16,PP26,RK26,PCT26,PP36,RK36,PCT36
A. K-6,Statewide,N.A.,1. State average - Operating Type K-6,2428,N.A.,0.163,2600,N.A.,0.169,2885,N.A.,0.174
A. K-6,Statewide,N.A.,2. State median - Operating Type K-6,2652,N.A.,0.169,2798,N.A.,0.165,3042,N.A.,0.174
A. K-6,Statewide,N.A.,5. State average - All operating types,2501,N.A.,0.16,2598,N.A.,0.161,2801,N.A.,0.164
A. K-6,Statewide,N.A.,6. State median - All operating types,2419,N.A.,0.155,2516,N.A.,0.155,2739,N.A.,0.161
A. K-6,Bergen,1270,Edgewater Boro,1829,6|57,0.16,1914,8|57,0.163,1744,3|57,0.156
A. K-6,Bergen,3870,Oradell Boro,2020,15|57,0.142,2369,21|57,0.158,2442,14|57,0.154
A. K-6,Bergen,4410,River Edge Boro,1938,13|57,0.138,1892,7|57,0.136,2018,5|57,0.14
A. K-6,Bergen,4620,Saddle River Boro,10097,57|57,0.348,8639,57|57,0.329,8947,57|57,0.364
A. K-6,Burlington,200,Bass River Twp,2883,34|57,0.144,2894,33|57,0.14,3661,38|57,0.172
A. K-6,Burlington,830,Chesterfield Twp,2413,26|57,0.178,2644,26|57,0.208,3042,29|57,0.198
A. K-6,Burlington,2960,Mansfield Twp,3573,48|57,0.199,4289,46|57,0.227,4632,52|57,0.229
A. K-6,Burlington,3650,North Hanover Twp,2940,36|57,0.173,3295,38|57,0.183,4039,45|57,0.202
A. K-6,Burlington,5010,Springfield Twp,3356,46|57,0.172,3585,41|57,0.196,4114,47|57,0.213
A. K-6,Camden,2540,Laurel Springs Boro,2259,22|57,0.165,2182,17|57,0.163,2778,21|57,0.174
A. K-6,Camden,3770,Oaklyn Boro,3306,44|57,0.208,4545,52|57,0.244,4015,44|57,0.219
A. K-6,Camden,5560,Waterford Twp,3149,41|57,0.193,4039,45|57,0.217,4483,51|57,0.222
A. K-6,Cape May,710,Cape May City,3253,43|57,0.16,4369,48|57,0.177,3787,40|57,0.164
A. K-6,Cape May,2840,Lower Twp,2359,24|57,0.164,2874,32|57,0.192,3121,30|57,0.189
A. K-6,Cape May,5610,West Cape May Boro,2951,37|57,0.203,4539,51|57,0.28,4964,53|57,0.306
A. K-6,Essex,1400,Essex Fells Boro,2134,19|57,0.112,2169,16|57,0.116,2456,16|57,0.123
A. K-6,Essex,1465,Fairfield Twp,2005,14|57,0.13,2654,27|57,0.164,2792,22|57,0.16
A. K-6,Essex,3630,North Caldwell Boro,2348,23|57,0.136,2554,24|57,0.148,2970,28|57,0.154
A. K-6,Essex,4530,Roseland Boro,2675,30|57,0.178,2799,30|57,0.184,2969,27|57,0.175
A. K-6,Gloucester,1180,East Greenwich Twp,1567,3|57,0.134,1781,4|57,0.151,2078,8|57,0.159
A. K-6,Gloucester,1330,Elk Twp,2110,17|57,0.164,2243,18|57,0.152,2621,19|57,0.162
A. K-6,Gloucester,1590,Franklin Twp,1910,12|57,0.151,1915,9|57,0.157,2259,12|57,0.159
A. K-6,Gloucester,2070,Harrison Twp,1400,1|57,0.115,1433,1|57,0.111,1525,1|57,0.113
A. K-6,Gloucester,2990,Mantua Twp,1901,11|57,0.132,2004,12|57,0.133,2046,7|57,0.14
A. K-6,Gloucester,3490,National Park Boro,2732,31|57,0.181,2616,25|57,0.172,2945,24|57,0.178
A. K-6,Gloucester,4880,South Harrison Twp,1887,9|57,0.149,2027,14|57,0.157,2161,11|57,0.166
A. K-6,Gloucester,5120,Swedesboro-Woolwich,1783,5|57,0.142,1859,6|57,0.141,2021,6|57,0.141
A. K-6,Gloucester,5590,Wenonah Boro,2374,25|57,0.148,3521,40|57,0.208,3336,34|57,0.193
A. K-6,Gloucester,5740,Westville Boro,1899,10|57,0.156,1766,3|57,0.15,2285,13|57,0.169
A. K-6,Gloucester,5870,Woodbury Heights Boro,1858,8|57,0.129,1757,2|57,0.12,2511,18|57,0.151
A. K-6,Hunterdon,2590,Lebanon Boro,4470,53|57,0.235,4583,53|57,0.222,3828,42|57,0.206
A. K-6,Monmouth,130,Atlantic Highlands Boro,2166,20|57,0.137,2009,13|57,0.122,2154,10|57,0.125
A. K-6,Monmouth,2160,Highlands Boro,4914,55|57,0.24,5329,55|57,0.24,6410,56|57,0.26
