CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,COUNTY,enrol1
5,4740,11705310,6903928,6007597,165029,731302,1711177,1556834,1434968,1249998,1510183,902819,0,139230,33016,Shamong Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,764.7,Burlington,
5,4930,11569711,6877142,5786608,353445,737089,1957842,1202974,1472183,1159126,1119014,604443,0,143531,101204,Southampton Twp,Burlington,C. K-8 / 401 - 750,2,DE,,1,705.3,Burlington,
5,5010,4219688,2580257,2451089,92805,36363,726967,539750,445319,367450,449064,281292,0,11063,27490,Springfield Twp,Burlington,A. K-6,1,FG,,1,216.6,Burlington,
5,5130,12351840,7077438,6391305,231456,454677,2149569,1869954,1276672,1064671,1627242,886823,0,109386,207243,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,714.6,Burlington,
5,5720,11689214,7710550,7378749,313300,18501,1329430,1124442,1062430,880674,1516368,845081,0,70435,29405,Westampton,Burlington,D. K-8 / 751 +,2,GH,,1,970.9,Burlington,
5,5805,55885750,30974752,28430318,1116955,1427479,9341844,8067192,5760728,4855846,8621806,4424004,0,1131838,265554,Willingboro Twp,Burlington,F. K-12 / 1801 - 3500,3,DE,,1,3482,Burlington,
5,5890,2398114,1499447,1339290,57953,102204,282072,244816,324835,240058,237805,107452,27797,15066,0,Woodland Twp,Burlington,B. K-8 / 0 - 400,2,DE,,1,131.2,Burlington,
7,150,21693748,12669327,12269472,293082,106773,3655193,3293622,2197840,1904488,2110715,1367475,25000,998397,1756,Audubon Public School Disrict,Camden,E. K-12 / 0 - 1800,3,DE,,1,1528.6,Camden,
7,190,9108712,5875881,5513705,285458,76718,1397640,1124687,880511,686777,898146,518250,0,56534,0,Barrington Boro,Camden,C. K-8 / 401 - 750,2,FG,,1,620.6,Camden,
7,260,14458131,9048077,7715652,487117,845308,2312107,1530182,1609213,1337934,1372642,653604,0,116092,50846,Bellmawr Boro,Camden,D. K-8 / 751 +,2,B,,1,1226.6,Camden,
7,330,10199589,6712972,6293886,312340,106746,1534196,1265067,1195369,975000,650691,324907,0,103310,2420,Berlin Boro,Camden,D. K-8 / 751 +,2,DE,,1,823.1,Camden,
7,340,9869981,6112862,5783804,124897,204161,1627671,1343172,1209201,896520,792382,402310,0,49891,0,Berlin Twp,Camden,C. K-8 / 401 - 750,2,CD,,1,620.5,Camden,
7,390,53678743,29245221,27283627,1024498,937096,8653312,7542269,5598707,4762530,7447830,3985874,0,2652931,1606432,Black Horse Pike Regional,Camden,H. 7-12 / 9-12,5,DE,,1,3490.4,Camden,
7,580,4455833,2787700,2642081,99900,45719,723713,424738,441366,364889,405481,160852,25000,72573,0,Brooklawn Boro,Camden,B. K-8 / 0 - 400,2,B,,1,310.2,Camden,
7,680,170415941,92472435,83391356,2033772,7047307,32126108,26886477,19317694,15628806,25148561,13468467,0,1048085,1002944,Camden City,Camden,G. K-12 / 3501 +,3,A,1,1,8698.2,Camden,
7,700,38876657,19645340,18121587,1080848,442905,4085816,3900295,6634059,4925124,7083364,2966141,97278,1229526,211148,Camden County Vocational,Camden,J. VOC,8,,,1,2059.7,Camden,
7,800,157118109,99148395,91640516,2193596,5314283,23729353,19281588,18628046,15395626,12758356,7555973,0,2797393,319143,Cherry Hill Twp,Camden,G. K-12 / 3501 +,3,GH,,1,10945.9,Camden,
7,880,6416099,4061321,3775405,69081,216835,979843,681374,830653,613434,476066,221353,0,54409,126796,Clementon Boro,Camden,C. K-8 / 401 - 750,2,B,,1,448.4,Camden,
7,940,29941672,17703418,16148050,646027,909341,4635777,4102930,2938949,2525327,3727451,2457622,0,933648,146777,Collingswood Boro,Camden,F. K-12 / 1801 - 3500,3,FG,,1,1993.3,Camden,
7,1255,29935920,15819591,14878951,746353,194287,5097141,3859117,3302374,2752036,4128993,1638961,0,1515463,181010,Eastern Camden County Reg,Camden,H. 7-12 / 9-12,5,GH,,1,1957.5,Camden,
7,1720,4005141,2525316,2367303,59079,98934,607237,529164,402095,334244,354091,135883,0,116403,5963,Gibbsboro Boro,Camden,B. K-8 / 0 - 400,2,FG,,1,265.5,Camden,
7,1770,35625754,21803489,20531525,253095,1018869,5290222,4709879,3478547,2880811,4314180,2208130,0,728101,89588,Gloucester City,Camden,F. K-12 / 1801 - 3500,3,B,1,1,2180.3,Camden,
7,1780,85053561,57912092,54975421,1595438,1341233,10247560,9079223,8435277,6833156,7521702,3929245,0,702397,677355,Gloucester Twp,Camden,D. K-8 / 751 +,2,DE,,1,6324.2,Camden,
7,1880,19350725,12165497,11644172,225386,295939,2433797,2239172,2055417,1680621,1822093,1060139,0,855490,39950,Haddon Heights Boro,Camden,E. K-12 / 0 - 1800,3,GH,,1,1414.3,Camden,
7,1890,30033327,17247008,16390393,647831,208784,4696620,3488863,3531954,3153276,3531156,2350247,0,824199,121391,Haddon Twp,Camden,F. K-12 / 1801 - 3500,3,FG,,1,2012.3,Camden,
7,1900,33046637,19032639,17743423,504257,784959,5582550,4059754,3897912,3231582,3392573,726649,0,1051636,188337,Haddonfield Boro,Camden,F. K-12 / 1801 - 3500,3,J,,1,2703.9,Camden,
7,2540,2546925,1613059,1413974,150921,48164,419097,165394,270095,201983,241605,23508,0,0,0,Laurel Springs Boro,Camden,A. K-6,1,DE,,1,185.5,Camden,
7,2560,4966238,2752535,2616489,94759,41287,1118391,842060,562319,386077,507782,200814,0,25211,17740,Lawnside Boro,Camden,B. K-8 / 0 - 400,2,B,,1,370,Camden,
7,2670,35019029,21209614,19436370,957211,816033,5983409,4860432,3552396,3023105,3467860,1723296,0,780732,332193,Lindenwold Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,2769.8,Camden,
7,2890,6425336,4138403,3961790,158325,18288,919737,634107,741429,470566,546048,314197,0,79718,0,Magnolia Boro,Camden,B. K-8 / 0 - 400,2,CD,,1,420,Camden,
7,3110,4943333,3233148,2947740,168557,116851,505575,453058,585180,379066,547300,235620,0,72130,0,Merchantville Boro,Camden,C. K-8 / 401 - 750,2,DE,,1,413.5,Camden,
7,3420,6003626,3815549,3463413,169089,183047,971989,757054,668706,551495,498216,215604,0,19731,96617,Mount Ephraim Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,446.8,Camden,
7,3770,5707307,3373757,3120429,122659,130669,1185101,294340,596080,253262,494795,10051,0,54359,15493,Oaklyn Boro,Camden,A. K-6,1,CD,,1,358.4,Camden,
7,4060,71298240,43607233,40605601,1773499,1228133,9228155,8106383,7110518,5948909,9506191,6082983,0,1212298,395615,Pennsauken Twp,Camden,G. K-12 / 3501 +,3,CD,,1,4638.5,Camden,
7,4110,29178397,17071466,16016608,706426,348432,4148914,3645272,2705078,2275226,4377244,1889970,0,787428,222056,Pine Hill Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,1872.6,Camden,
7,4590,11193004,6512392,6016690,310226,185476,2214199,1868341,1275529,1026497,1044166,623661,0,120842,499208,Runnemede Boro,Camden,D. K-8 / 751 +,2,B,,1,850.6,Camden,
7,4790,6830225,4360408,3922104,104988,333316,906160,772987,808204,595298,643241,0,0,112212,121253,Somerdale Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,485,Camden,
7,5035,14142319,7395894,6493682,603113,299099,2228047,1852649,1753967,1435440,1771228,760991,0,993183,134767,Sterling High School Dist,Camden,H. 7-12 / 9-12,5,DE,,1,957.6,Camden,
7,5080,12404171,7548694,7057995,228864,261835,2042944,1509764,1442734,1248849,1195324,725738,0,157601,0,Stratford Boro,Camden,D. K-8 / 751 +,2,DE,,1,845.1,Camden,
7,5400,42419294,27981521,25845128,1367757,768636,5382508,5183745,4310639,3165179,4382822,1640976,0,340959,199021,Voorhees Twp,Camden,D. K-8 / 751 +,2,I,,1,2994.7,Camden,
7,5560,13167690,6955012,6737215,157567,60230,2539008,1998740,1563073,1224441,2069362,195566,0,2719,14269,Waterford Twp,Camden,A. K-6,1,DE,,1,806.2,Camden,
7,5820,76615538,46615053,42462549,1959592,2192912,13381733,8451347,7595801,6348680,6853561,161772,0,1275415,1091155,Winslow Twp,Camden,G. K-12 / 3501 +,3,CD,,1,4736.7,Camden,
7,5900,4792862,2928488,2810708,77040,40740,713885,482279,666405,538385,444191,218810,0,39892,29536,Woodlynne Boro,Camden,B. K-8 / 0 - 400,2,B,,1,366.1,Camden,
9,170,2845830,1670808,1285715,170314,214779,484212,308504,163325,117177,456271,144468,31893,26624,53053,Avalon Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,72.9,Cape May,
9,710,3412885,2048341,1885201,120724,42416,546832,359182,385119,330538,387038,191166,0,41366,2138,Cape May City,Cape May,A. K-6,1,CD,,1,168.1,Cape May,
9,715,11522781,5561668,5399451,125403,36814,2539002,2439110,1400532,1196453,2001698,709630,11956,0,179092,Cape May Co Special Serv,Cape May,I. CSSD,7,,,1,202.2,Cape May,
9,720,14346718,7772396,7279224,378011,115161,1436909,1374593,2104080,1761704,2488786,1018241,107898,368227,135361,Cape May Co Vocational,Cape May,J. VOC,8,,,1,654.3,Cape May,
9,1080,10201297,6312514,5846515,449405,16594,1366256,1225423,1079554,785843,1169520,477995,0,92549,159280,Dennis Twp,Cape May,C. K-8 / 401 - 750,2,CD,,1,553.9,Cape May,
9,2820,23848270,14139917,13778776,297987,63154,2479758,2305148,2466612,1799662,3304119,1576653,147825,1053988,1127673,Lower Cape May Regional,Cape May,H. 7-12 / 9-12,4,B,,1,1317.5,Cape May,
9,2840,23841434,14059543,13386533,538523,134487,3907975,3481501,1897491,1643824,3738480,2158617,0,0,385825,Lower Twp,Cape May,A. K-6,1,B,,1,1656.7,Cape May,
9,3130,33873857,19254932,18539042,640812,75078,5197933,4684607,3446137,2300114,4333794,1903138,0,986277,0,Middle Twp,Cape May,F. K-12 / 1801 - 3500,3,B,,1,2447.9,Cape May,
9,3680,6608916,3888937,3669818,142794,76325,1306489,1169269,567742,445374,724438,414429,30000,86581,0,North Wildwood City,Cape May,B. K-8 / 0 - 400,2,A,,1,209.4,Cape May,
9,3780,35711077,21855177,20648500,935542,271135,4972574,4268656,3070501,2368157,4536414,2327736,50000,1220932,395020,Ocean City,Cape May,F. K-12 / 1801 - 3500,3,DE,,1,2126.2,Cape May,
9,5060,2264335,1406536,924585,126769,355182,350268,121283,178153,30229,304211,107636,0,3757,17650,Stone Harbor Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,89.6,Cape May,
9,5340,20491087,11853378,11512885,247197,93296,3174521,2322971,2165022,1771835,3150174,1114762,22442,80038,242601,Upper Twp,Cape May,D. K-8 / 751 +,2,FG,,1,1417.4,Cape May,
9,5610,1461650,918875,824251,76861,17763,296552,154947,107464,40299,128806,69269,5000,4952,19746,West Cape May Boro,Cape May,A. K-6,1,DE,,1,100.5,Cape May,
9,5790,16070174,9662982,9217597,337998,107387,2430096,1993756,1854843,1537461,1480776,892724,0,638765,2620,Wildwood City,Cape May,E. K-12 / 0 - 1800,3,A,,1,867.8,Cape May,
9,5800,6498647,3847824,3473310,270422,104092,1264432,1020992,361129,306055,793107,366140,25000,207155,292112,Wildwood Crest Boro,Cape May,B. K-8 / 0 - 400,2,B,,1,275.3,Cape May,
9,5840,3436985,2196071,1830241,32528,333302,405897,225984,441675,234528,325001,0,0,3126,0,Woodbine Boro,Cape May,B. K-8 / 0 - 400,2,A,,1,211.4,Cape May,
11,540,85455015,50201587,46784402,1525858,1891327,15648107,13441661,8921292,6708570,9176313,6014579,0,929590,541894,Bridgeton City,Cumberland,G. K-12 / 3501 +,3,A,1,1,5913.8,Cumberland,
11,950,7835339,4642210,4538482,45296,58432,1252278,1088502,1059040,773316,771262,104243,10561,16436,25994,Commercial Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,541.3,Cumberland,
11,995,10148032,5228148,4382256,528792,317100,1029043,927876,1942039,1519812,1817628,945034,56000,72943,145051,Cumberland Co Vocational,Cumberland,J. VOC,8,,,1,548.1,Cumberland,
11,997,15621282,8142397,7105008,664773,372616,2325303,1993356,2074152,1775680,2281736,1059003,25000,755572,226738,Cumberland Regional,Cumberland,H. 7-12 / 9-12,5,B,,1,1104.4,Cumberland,
11,1020,4656433,2796531,2658594,61072,76865,801211,640870,582761,459405,454737,73571,0,19594,0,Deerfield Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,329.7,Cumberland,
11,1120,2962680,1656089,1546534,65037,44518,719714,571109,273586,112238,258368,73267,20000,5552,209774,Downe Twp,Cumberland,B. K-8 / 0 - 400,2,A,,1,181.5,Cumberland,
11,1460,7703922,5074794,4794698,111922,168174,1184054,884842,773814,602048,638973,101827,0,24945,0,Fairfield Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,560.8,Cumberland,
11,1820,1329020,744982,702136,34301,8545,266928,226964,125482,10536,169548,51424,18212,3868,0,Greenwich Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,62,Cumberland,
11,2270,6323199,3984006,3760882,181194,41930,941784,817753,560996,405737,796449,158045,0,39964,79930,Hopewell Twp,Cumberland,C. K-8 / 401 - 750,2,CD,,1,478.1,Cumberland,
11,2570,5926177,3685417,3485888,128678,70851,1061372,935073,612041,443300,511629,207696,0,52495,15268,Lawrence Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,468.5,Cumberland,
11,3050,5235787,3071576,2948476,117533,5567,682717,495745,635154,507862,690651,348413,27994,46260,95465,Maurice River Twp,Cumberland,C. K-8 / 401 - 750,2,B,,1,408.9,Cumberland,
11,3230,84199086,47959369,43949899,1498533,2510937,16121884,14383401,9066876,7204366,9698401,4550272,0,1303265,107944,Millville City,Cumberland,G. K-12 / 3501 +,3,A,1,1,5449.4,Cumberland,
11,5070,1767437,1260225,1181580,41070,37575,92460,81962,188201,117825,196793,65921,19678,10080,0,Stow Creek Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,111,Cumberland,
11,5300,12563064,7439874,7148440,219519,71915,2088073,1803943,1336795,1056475,1698322,942042,0,0,233786,Upper Deerfield Twp,Cumberland,D. K-8 / 751 +,2,B,,1,889.4,Cumberland,
11,5390,148967765,90359063,82755104,2737762,4866197,22622960,19305609,13935552,9956758,17929147,9059803,125777,1830794,969948,Vineland City,Cumberland,G. K-12 / 3501 +,3,A,1,1,9680.1,Cumberland,
13,250,57792980,35077463,33236140,1771310,70013,7355886,6082520,8242960,6269926,5773169,4083854,0,965362,392003,Belleville Town,Essex,G. K-12 / 3501 +,3,CD,,1,4487,Essex,
13,410,84393518,50461215,47645594,1594934,1220687,11830889,8829408,10614050,8723364,9573496,4614533,0,1315456,107884,Bloomfield Twp,Essex,G. K-12 / 3501 +,3,DE,,1,6431,Essex,
13,660,39494061,22744889,21613718,934287,196884,6584945,4613793,4313226,3566913,4321676,2264358,0,1396204,373871,Caldwell-West Caldwell,Essex,F. K-12 / 1801 - 3500,3,I,,1,2621.1,Essex,
13,760,24338098,13523930,13144667,265437,113826,3664859,2861364,3164060,2731450,3067276,1829862,8997,901515,27092,Cedar Grove Twp,Essex,E. K-12 / 0 - 1800,3,I,,1,1569.6,Essex,
13,1210,182872591,96656580,92869043,2215948,1571589,38825018,36172888,19278941,14828044,25371107,14086774,0,1631156,574355,East Orange,Essex,G. K-12 / 3501 +,3,A,1,1,9161,Essex,
13,1390,37112639,18163479,17105075,609298,449106,4606977,4436239,6813771,4588171,5669455,1204522,0,1755919,140547,Essex Co Voc-Tech,Essex,J. VOC,8,,,1,2238.8,Essex,
13,1400,4369360,2945576,2731540,129992,84044,487223,365948,453710,388356,479607,282982,0,936,141130,Essex Fells Boro,Essex,A. K-6,1,J,,1,228.3,Essex,
13,1465,10623891,6876144,6524766,234772,116606,1381078,1268396,1179148,972843,1135424,588538,9212,33700,10369,Fairfield Twp,Essex,A. K-6,1,GH,,1,688.8,Essex,
13,1750,28022381,17084662,16281084,754376,49202,3430108,2979543,3848086,2902274,2606179,1348944,0,1034377,188887,Glen Ridge Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,1927.9,Essex,
13,2330,103631386,59237812,51283960,748787,7205065,20460053,18792967,8021195,7073762,14206268,9571112,0,723745,827766,Irvington Township,Essex,G. K-12 / 3501 +,3,A,1,1,7031.1,Essex,
13,2730,95570524,60186744,58220222,1446117,520405,15428908,13807214,10120349,8110896,7742640,4673197,0,1788504,51113,Livingston Twp,Essex,G. K-12 / 3501 +,3,I,,1,5971.7,Essex,
13,3190,78147284,47388682,44793823,1035711,1559148,13459264,12864893,7476647,6490863,7881104,4583775,0,1702843,484199,Millburn Twp,Essex,G. K-12 / 3501 +,3,J,,1,4856.3,Essex,
13,3310,107467576,61126223,58818154,1791115,516954,25650318,22957915,9655483,8449356,8995466,5176744,224425,1715901,33935,Montclair Town,Essex,G. K-12 / 3501 +,3,I,,1,6664.2,Essex,
13,3570,598485990,298788578,282077375,10973315,5737888,125161036,114358240,68079050,53793668,96788383,58735704,0,5638416,1006724,Newark City,Essex,G. K-12 / 3501 +,3,A,1,1,36402,Essex,
13,3630,11622999,7192595,6602509,384984,205102,1584448,1074256,1377155,1192595,1465719,740741,0,0,4587,North Caldwell Boro,Essex,A. K-6,1,J,,1,674.7,Essex,
13,3750,56655721,34094486,33014767,872569,207150,7444028,6726277,7209788,6291909,6214979,3462731,0,1345675,167445,Nutley Town,Essex,G. K-12 / 3501 +,3,FG,,1,4058.1,Essex,
13,3880,81217972,45739984,41856462,1501877,2381645,14693882,12934821,11382576,7741006,8472003,1980363,0,862143,318625,City Of Orange Twp,Essex,G. K-12 / 3501 +,3,A,1,1,5108,Essex,
13,4530,6909010,4125011,4039492,62896,22623,1231880,828013,875078,709397,649206,305958,13522,0,0,Roseland Boro,Essex,A. K-6,1,I,,1,460.4,Essex,
13,4900,100613635,61036024,54384614,913214,5738196,14128716,11690276,10455204,9052071,13543027,1228791,25535,1132051,0,South Orange-Maplewood,Essex,G. K-12 / 3501 +,3,I,,1,7028.1,Essex,
13,5370,30336196,17808674,17065373,514502,228799,4354126,4029797,3634222,3076072,3556022,1865345,0,951308,25304,Verona Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,2175.9,Essex,
13,5630,30545097,17584544,16537065,487195,560284,3790048,3307446,3520512,3066052,3876796,2150435,0,1767450,0,West Essex Regional,Essex,H. 7-12 / 9-12,4,I,,1,1671.5,Essex,
13,5680,125032982,78933551,75410340,2299162,1224049,17616828,16312786,13056029,11495359,12514807,7269611,0,2424780,298926,West Orange Town,Essex,G. K-12 / 3501 +,3,GH,,1,6658.5,Essex,
15,860,17113217,10240459,8904718,410466,925275,2440062,1987535,2192475,1829779,1572163,704063,0,587176,111162,Clayton Boro,Gloucester,E. K-12 / 0 - 1800,3,CD,,1,1405,Gloucester,
15,870,28479246,16865630,15785589,539884,540157,3398640,2998523,3687489,2854927,3166803,1415847,0,1177614,99176,Clearview Regional,Gloucester,H. 7-12 / 9-12,4,FG,,1,2235.9,Gloucester,
15,1100,58730848,35542712,33916300,564581,1061831,9263220,7839789,5843732,4836776,6376627,4282593,225000,814961,191936,Deptford Twp,Gloucester,G. K-12 / 3501 +,3,CD,,1,4231.3,Gloucester,
15,1180,14825346,9552131,8921761,494976,135394,1990464,1717766,1631317,1375778,1645397,794716,0,0,8594,East Greenwich Twp,Gloucester,A. K-6,1,FG,,1,1270.3,Gloucester,
15,1330,4817412,3133114,2779136,28519,325459,788250,555231,450304,215640,437829,208223,0,7915,10692,Elk Twp,Gloucester,A. K-6,1,,,1,373.6,Gloucester,
15,1590,17769605,10538317,9788912,333597,415808,2684543,2422531,1853442,1406559,2325914,1251044,0,32276,281412,Franklin Twp,Gloucester,A. K-6,1,CD,,1,1405.7,Gloucester,
15,1715,16384794,9143294,8686368,285317,171609,3067416,2404264,1382677,1110806,1730065,854870,0,773373,78464,Gateway Regional,Gloucester,H. 7-12 / 9-12,4,CD,,1,886,Gloucester,
15,1730,31068770,18141499,16797498,617294,726707,4611920,4222708,3878241,3036179,3385728,1966507,0,586666,229558,Glassboro,Gloucester,F. K-12 / 1801 - 3500,3,B,,1,1993.4,Gloucester,
15,1774,29409416,16610231,14586470,866372,1157389,6530931,3128291,2916159,2413282,3210675,1613650,0,135060,122341,Gloucester Co Spec Serv,Gloucester,I. CSSD,7,,,1,634.1,Gloucester,
15,1775,19096475,9934526,8668967,962581,302978,3683320,2970505,1443929,909292,3310020,1678545,0,710807,164216,Gloucester Co Vocational,Gloucester,J. VOC,8,,,1,1517.2,Gloucester,
15,1830,8337067,4722945,4435484,115805,171656,1669281,1082181,792556,610707,1117257,597676,0,23378,0,Greenwich Twp,Gloucester,C. K-8 / 401 - 750,2,DE,,1,428.4,Gloucester,
15,2070,16957095,10928054,10351925,513811,62318,1953498,1764466,1808023,1458802,2072146,913419,0,0,34838,Harrison Twp,Gloucester,A. K-6,1,GH,,1,1395.9,Gloucester,
15,2440,27464029,15695958,15086772,415814,193372,3575273,3165441,3568222,2929944,3226582,1775837,0,1184096,624850,Kingsway Regional,Gloucester,H. 7-12 / 9-12,4,FG,,1,2706.1,Gloucester,
15,2750,13425035,8312895,7671368,262795,378732,2414295,2161086,1089131,865624,1564889,326387,0,36052,134608,Logan Twp,Gloucester,D. K-8 / 751 +,2,FG,,1,831.9,Gloucester,
15,2990,18449065,11467728,10769698,681494,16536,2431808,2210932,1943253,1565579,2530301,1678483,0,75974,102229,Mantua Twp,Gloucester,A. K-6,1,FG,,1,1279.1,Gloucester,
15,3280,73939995,43352511,41013730,809107,1529674,11355733,9307077,8157270,6606985,9627376,520878,0,1355248,89875,Monroe Twp,Gloucester,G. K-12 / 3501 +,3,CD,,1,5985.6,Gloucester,
15,3490,4101997,2593368,2502511,76423,14434,742473,562352,400244,226887,357399,190029,0,7204,0,National Park Boro,Gloucester,A. K-6,1,B,,1,271.8,Gloucester,
15,4020,17606080,10186499,9462293,285926,438280,2644165,2271688,2174514,1605524,1889160,815935,0,601770,189241,Paulsboro Boro,Gloucester,E. K-12 / 0 - 1800,3,A,,1,1116.6,Gloucester,
15,4140,21935163,13296084,12619099,227513,449472,3355527,3181886,2482173,2131033,2089487,1211616,80000,622919,238047,Pitman Boro,Gloucester,E. K-12 / 0 - 1800,3,FG,,1,1299.2,Gloucester,
15,4880,4686108,2938588,2430054,144946,363588,696710,392023,452238,224839,579315,0,0,19257,0,South Harrison Twp,Gloucester,A. K-6,1,FG,,1,369.2,Gloucester,
15,4940,24723015,13990791,12495971,275650,1219170,3575524,3182463,2317643,1740230,3217432,1515200,0,1034735,695571,Delsea Regional H.S Dist.,Gloucester,H. 7-12 / 9-12,4,CD,,1,1612.5,Gloucester,
15,5120,21040959,13076760,12318956,399118,358686,2986831,2331466,2918049,2253788,1977059,742825,0,74039,73813,Swedesboro-Woolwich,Gloucester,A. K-6,1,DE,,1,1675.1,Gloucester,
15,5500,119257649,70147360,62952260,1274922,5920178,19248872,17380990,13723594,11908553,12116774,6548345,1102525,2264323,0,Washington Twp,Gloucester,G. K-12 / 3501 +,3,FG,,1,7191.1,Gloucester,
15,5590,2882043,1777660,1724851,21869,30940,425571,302336,390992,338553,272021,120133,0,13453,0,Wenonah Boro,Gloucester,A. K-6,1,I,,1,179.3,Gloucester,
15,5620,40310998,23762420,21861554,1353782,547084,6839200,5208076,4272844,3485319,4171264,2699612,0,1015051,69811,West Deptford Twp,Gloucester,F. K-12 / 1801 - 3500,3,DE,,1,2941.8,Gloucester,
15,5740,4395532,2980808,2902001,68435,10372,685733,472777,430550,281495,279803,162805,0,18638,0,Westville Boro,Gloucester,A. K-6,1,B,,1,361.1,Gloucester,
15,5860,22504249,13742915,12625735,416769,700411,3913898,3414666,2312903,1974244,1845099,1067220,0,626000,27267,Woodbury City,Gloucester,E. K-12 / 0 - 1800,3,B,,1,1546,Gloucester,
15,5870,3320191,2274860,2190512,51376,32972,429801,287557,386848,341630,217301,116330,0,11381,6835,Woodbury Heights Boro,Gloucester,A. K-6,1,FG,,1,231.4,Gloucester,
17,220,121142747,77337149,73517655,887631,2931863,14855314,13219064,12980213,9082800,12984278,8633505,0,1075292,146185,Bayonne City,Hudson,G. K-12 / 3501 +,3,CD,,1,9538.8,Hudson,
17,1200,3181411,1761185,1648943,86005,26237,335504,269222,501301,338680,582182,115698,0,1239,29453,East Newark Boro,Hudson,B. K-8 / 0 - 400,2,A,,1,255,Hudson,
17,1850,11046175,6498955,6220723,201404,76828,2192098,1710894,1323457,984973,920691,301079,0,67090,121724,Guttenberg Town,Hudson,D. K-8 / 751 +,2,B,,1,983.4,Hudson,
17,2060,32854142,18988097,18499567,329715,158815,5150549,5012823,3729351,3317114,3861589,1587427,0,415160,161583,Harrison Town,Hudson,F. K-12 / 1801 - 3500,3,B,1,1,2030.7,Hudson,
17,2210,44537993,22798634,21618268,872874,307492,9615719,8177467,3927152,3098772,6022044,3802589,548770,1591565,6463,Hoboken City,Hudson,F. K-12 / 1801 - 3500,3,FG,1,1,1865.4,Hudson,
17,2295,44379950,22153244,21631427,353107,168710,6215453,6166282,5862169,4711715,6689494,3615822,583343,519863,0,Hudson County Vocational,Hudson,J. VOC,8,,,1,2564.4,Hudson,
17,2390,497441485,297442390,286338327,5576241,5527822,74015566,65388832,47437731,39677042,73150016,49027456,0,4025810,1018460,Jersey City,Hudson,G. K-12 / 3501 +,3,B,1,1,25147.4,Hudson,
17,2410,73666854,46715153,42770649,1572837,2371667,6550743,5774675,9936529,8770463,8835659,6167865,337534,1140868,887866,Kearny Town,Hudson,G. K-12 / 3501 +,3,B,,1,5577.9,Hudson,
17,3610,107331811,65067539,62290702,1731643,1045194,14695738,12813728,13339759,11605504,11497635,8233443,0,2151195,98755,North Bergen Twp,Hudson,G. K-12 / 3501 +,3,B,,1,7642.5,Hudson,
17,4730,32302210,18836668,17421994,417140,997534,3693802,3058360,4322898,3268869,4104353,2443316,0,1075562,134001,Secaucus Town,Hudson,F. K-12 / 1801 - 3500,3,DE,,1,2171.3,Hudson,
17,5240,200529114,105466225,103133290,2049990,282945,39173174,34689818,17580787,12686866,36033332,24224822,0,783787,35884,Union City,Hudson,G. K-12 / 3501 +,3,A,1,1,12244.6,Hudson,
17,5580,21196872,12135028,11065987,545666,523375,3168115,2153195,2555592,2032044,2137258,1189636,0,926008,73432,Weehawken Twp,Hudson,E. K-12 / 0 - 1800,3,CD,,1,1348.7,Hudson,
17,5670,112233096,67432752,66169182,1202375,61195,21784725,20277805,9614872,7831843,10672130,5668469,0,1023849,267172,West New York Town,Hudson,G. K-12 / 3501 +,3,A,1,1,8422.1,Hudson,
19,20,8648267,5130252,4804556,241851,83845,1774913,1539614,937555,713002,673522,126151,1260,125125,107618,Alexandria Twp,Hunterdon,C. K-8 / 401 - 750,2,GH,,1,493.1,Hunterdon,
19,370,7864068,4161559,3970136,101928,89495,1760528,1566792,744831,607522,1128619,368854,0,68531,30841,Bethlehem Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,368,Hunterdon,
19,430,1843896,1150440,1075962,31358,43120,258135,195219,236752,135809,192631,111628,0,5938,0,Bloomsbury Boro,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,83.9,Hunterdon,
19,670,2425396,1568709,1522332,21444,24933,462376,254077,162414,94521,206895,80748,0,24217,100,Califon Boro,Hunterdon,B. K-8 / 0 - 400,2,I,,1,85.9,Hunterdon,
19,910,7878280,4751095,4412710,232596,105789,1432638,1104665,807645,685653,757994,358090,21005,103772,91352,Clinton-Glen Gardner,Hunterdon,B. K-8 / 0 - 400,2,I,,1,444,Hunterdon,
