GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
B. K-8 / 0 - 400,Atlantic,1410,Estell Manor City,1380996,151060,1532056,24878
B. K-8 / 0 - 400,Atlantic,1540,Folsom Boro,3514741,-454400,3060341,-515676
B. K-8 / 0 - 400,Atlantic,3020,Margate City,1863945,-24871,1839074,513496
B. K-8 / 0 - 400,Atlantic,4240,Port Republic City,418279,34566,452845,-78974
B. K-8 / 0 - 400,Atlantic,5760,Weymouth Twp,1309579,89500,1399079,-88671
B. K-8 / 0 - 400,Bergen,80,Alpine Boro,895141,227992,1123133,1121513
B. K-8 / 0 - 400,Bergen,2090,Haworth Boro,2017890,21965,2039855,-23927
B. K-8 / 0 - 400,Bergen,3350,Moonachie Boro,1405581,-132452,1273129,623842
B. K-8 / 0 - 400,Bergen,4870,South Hackensack Twp,1172945,270008,1442953,-46192
B. K-8 / 0 - 400,Burlington,380,Beverly City,3419893,465495,3885388,141583
B. K-8 / 0 - 400,Burlington,3540,New Hanover Twp,2337141,-511895,1825246,-311779
B. K-8 / 0 - 400,Burlington,4460,Riverton,1219485,-239023,980462,199748
B. K-8 / 0 - 400,Burlington,5890,Woodland Twp,13963,-279,13684,-82355
B. K-8 / 0 - 400,Camden,580,Brooklawn Boro,1091729,-274759,816970,-211013
B. K-8 / 0 - 400,Camden,1720,Gibbsboro Boro,924568,291965,1216533,36714
B. K-8 / 0 - 400,Camden,2560,Lawnside Boro,1381420,-364470,1016950,393255
B. K-8 / 0 - 400,Camden,2890,Magnolia Boro,3324657,-248201,3076456,12148
B. K-8 / 0 - 400,Camden,5900,Woodlynne Boro,4448920,137669,4586589,174859
B. K-8 / 0 - 400,Cape May,170,Avalon Boro,2068591,-437082,1631509,-358216
B. K-8 / 0 - 400,Cape May,3680,North Wildwood City,2335524,504817,2840341,1035650
B. K-8 / 0 - 400,Cape May,5060,Stone Harbor Boro,1068129,229041,1297170,-197933
B. K-8 / 0 - 400,Cape May,5800,Wildwood Crest Boro,3361378,276126,3637504,-470522
B. K-8 / 0 - 400,Cape May,5840,Woodbine Boro,503186,237903,741089,-124853
B. K-8 / 0 - 400,Cumberland,1020,Deerfield Twp,743149,292461,1035610,71827
B. K-8 / 0 - 400,Cumberland,1120,Downe Twp,1267892,18271,1286163,-29671
B. K-8 / 0 - 400,Cumberland,1820,Greenwich Twp,422948,-41715,381233,-166072
B. K-8 / 0 - 400,Cumberland,5070,Stow Creek Twp,638735,25833,664568,-30094
B. K-8 / 0 - 400,Hudson,1200,East Newark Boro,1152564,-153108,999456,430080
B. K-8 / 0 - 400,Hunterdon,370,Bethlehem Twp,2702546,127600,2830146,-433907
B. K-8 / 0 - 400,Hunterdon,430,Bloomsbury Boro,737388,146327,883715,248439
B. K-8 / 0 - 400,Hunterdon,670,Califon Boro,448731,56820,535957,15764
B. K-8 / 0 - 400,Hunterdon,910,Clinton-Glen Gardner,1615187,-154749,1460438,133422
B. K-8 / 0 - 400,Hunterdon,1040,Delaware Twp,3216001,987734,4203735,875420
B. K-8 / 0 - 400,Hunterdon,1160,East Amwell Twp,1809233,855407,2664640,-9626
B. K-8 / 0 - 400,Hunterdon,1600,Franklin Twp,1177686,547537,1725223,358193
B. K-8 / 0 - 400,Hunterdon,1680,Frenchtown Boro,608368,-29327,579041,-10666
B. K-8 / 0 - 400,Hunterdon,1970,Hampton Boro,746335,-271,746064,-15984
B. K-8 / 0 - 400,Hunterdon,2140,High Bridge Boro,1688192,108757,1812829,56914
B. K-8 / 0 - 400,Hunterdon,2450,Kingwood Twp,2315765,522998,2838763,532326
B. K-8 / 0 - 400,Hunterdon,3180,Milford Boro,519371,188652,708023,149087
B. K-8 / 0 - 400,Monmouth,180,Avon Boro,2198192,-234128,1964064,-380239
B. K-8 / 0 - 400,Monmouth,500,Bradley Beach Boro,1159719,113067,1272786,148907
B. K-8 / 0 - 400,Monmouth,1000,Deal Boro,1006014,262167,1268181,498973
B. K-8 / 0 - 400,Monmouth,1490,Farmingdale Boro,555458,9445,564903,95024
B. K-8 / 0 - 400,Monmouth,3250,Monmouth Beach Boro,2382908,433848,2816756,-987395
B. K-8 / 0 - 400,Monmouth,3500,Neptune City,1370879,716434,2087313,15640
B. K-8 / 0 - 400,Monmouth,4690,Sea Girt Boro,2593610,645994,3239604,496059
B. K-8 / 0 - 400,Monmouth,4980,Spring Lake Boro,2722172,-86773,2635399,-116672
B. K-8 / 0 - 400,Monmouth,4990,Spring Lake Heights Boro,2043184,514397,2557581,709997
B. K-8 / 0 - 400,Morris,460,Boonton Twp,1759398,168396,1927794,-91563
B. K-8 / 0 - 400,Morris,2010,Harding Township,1652104,-65366,1586737,372512
B. K-8 / 0 - 400,Morris,3410,Mount Arlington Boro,3737505,-197083,3540422,176531
B. K-8 / 0 - 400,Morris,3520,Netcong Boro,850391,-113631,736760,466631
B. K-8 / 0 - 400,Morris,4440,Riverdale Boro,1945784,201470,2147254,631456
B. K-8 / 0 - 400,Ocean,210,Bay Head Boro,1181234,-128610,1052624,-222211
B. K-8 / 0 - 400,Ocean,2500,Lakehurst Boro,1302059,-682055,620004,-1162393
B. K-8 / 0 - 400,Ocean,2550,Lavallette Boro,1706071,-73735,1632338,-16738
B. K-8 / 0 - 400,Salem,60,Alloway Twp,1415650,347594,1763244,81066
B. K-8 / 0 - 400,Salem,1350,Elsinboro Twp,1054828,401549,1456377,282060
B. K-8 / 0 - 400,Salem,2800,Lower Alloways Creek,1913332,-674630,1238702,210549
B. K-8 / 0 - 400,Salem,2950,Mannington Twp,1566186,387567,1953753,22458
B. K-8 / 0 - 400,Salem,3860,Oldmans Twp,1073111,310087,1383198,50594
B. K-8 / 0 - 400,Salem,4280,Quinton Twp,1554055,50122,1604177,159504
B. K-8 / 0 - 400,Salem,5320,Upper Pittsgrove Twp,1338462,-59924,1278538,-119675
B. K-8 / 0 - 400,Sussex,1930,Hamburg Boro,2462540,-43148,2419392,-220427
B. K-8 / 0 - 400,Sussex,2490,Lafayette Twp,1631145,123791,1754936,-19611
B. K-8 / 0 - 400,Sussex,3300,Montague Twp,716646,-10820,705826,263290
B. K-8 / 0 - 400,Sussex,3840,Ogdensburg Boro,613670,97858,711528,123554
B. K-8 / 0 - 400,Sussex,5030,Stanhope Boro,895820,92581,988401,-139457
B. K-8 / 0 - 400,Union,1710,Garwood Boro,2030737,4328,2035065,-42265
B. K-8 / 0 - 400,Union,5810,Winfield Twp,304683,158137,462820,27241
B. K-8 / 0 - 400,Warren,70,Alpha Boro,1096952,-90866,1006086,203300
B. K-8 / 0 - 400,Warren,2040,Harmony Twp,2314959,-224838,2090121,-634690
B. K-8 / 0 - 400,Warren,2250,Hope Twp,1813420,244675,2058095,-21947
B. K-8 / 0 - 400,Warren,3890,Oxford Twp,1176283,106086,1282369,40697
B. K-8 / 0 - 400,Warren,4200,Pohatcong Twp,2330389,196516,2526905,-335836
B. K-8 / 0 - 400,Warren,5780,White Twp,2415006,-342006,2073000,-24715
C. K-8 / 401 - 750,Atlantic,570,Brigantine City,5009340,389352,5398692,1223106
C. K-8 / 401 - 750,Atlantic,1300,Egg Harbor City,1391131,369775,1760906,98750
C. K-8 / 401 - 750,Atlantic,3480,Mullica Twp,2905744,477498,3383242,401771
C. K-8 / 401 - 750,Atlantic,5350,Ventnor City,3542702,51049,3593751,42772
C. K-8 / 401 - 750,Bergen,740,Carlstadt Boro,4687552,985376,5672928,868993
C. K-8 / 401 - 750,Bergen,1070,Demarest Boro,3977737,489936,4467673,589271
C. K-8 / 401 - 750,Bergen,1380,Englewood Cliffs Boro,3574703,-500654,3074049,130867
C. K-8 / 401 - 750,Bergen,2050,Harrington Park Boro,1487168,-40209,1446959,114204
C. K-8 / 401 - 750,Bergen,2200,Ho Ho Kus Boro,1754601,164456,1919057,413830
C. K-8 / 401 - 750,Bergen,3730,Northvale Boro,3806134,-129946,3676188,-227340
C. K-8 / 401 - 750,Bergen,3740,Norwood Boro,3572852,-507644,3065208,-326872
C. K-8 / 401 - 750,Bergen,3850,Old Tappan Boro,13223841,1917895,15141736,3093499
C. K-8 / 401 - 750,Bergen,4470,Rochelle Park Twp,1846689,165577,2012266,283568
C. K-8 / 401 - 750,Bergen,5880,Woodcliff Lake Boro,2453796,922682,3376478,1033520
C. K-8 / 401 - 750,Burlington,1030,Delanco Twp,3639337,-372272,3267066,-88665
C. K-8 / 401 - 750,Burlington,1250,Eastampton Twp,736454,127262,863716,192979
C. K-8 / 401 - 750,Burlington,1910,Hainesport Twp,1974532,58592,2033124,238241
C. K-8 / 401 - 750,Burlington,3070,Medford Lakes Boro,1426338,-147385,1292093,378528
C. K-8 / 401 - 750,Burlington,4740,Shamong Twp,3554724,361217,3915941,702812
C. K-8 / 401 - 750,Burlington,4930,Southampton Twp,1812800,344893,2157693,-277942
C. K-8 / 401 - 750,Burlington,5130,Tabernacle Twp,3405319,-642638,2762681,501592
C. K-8 / 401 - 750,Camden,190,Barrington Boro,2273543,391855,2665398,43086
C. K-8 / 401 - 750,Camden,340,Berlin Twp,3033360,503447,3536807,-1267612
C. K-8 / 401 - 750,Camden,880,Clementon Boro,4673122,-912139,3760983,-1006485
C. K-8 / 401 - 750,Camden,3110,Merchantville Boro,1745213,404197,1970014,442519
C. K-8 / 401 - 750,Camden,3420,Mount Ephraim Boro,1184422,180573,1364995,349599
C. K-8 / 401 - 750,Camden,4790,Somerdale Boro,1373906,487197,1861103,291086
C. K-8 / 401 - 750,Cape May,1080,Dennis Twp,3034785,-409871,2624913,-396762
C. K-8 / 401 - 750,Cumberland,950,Commercial Twp,641827,429379,1071206,457362
C. K-8 / 401 - 750,Cumberland,1460,Fairfield Twp,808054,-83327,724727,-356344
C. K-8 / 401 - 750,Cumberland,2270,Hopewell Twp,2681491,-743731,1937760,692543
C. K-8 / 401 - 750,Cumberland,2570,Lawrence Twp,2420045,-164750,2255295,63372
C. K-8 / 401 - 750,Cumberland,3050,Maurice River Twp,1582137,-33070,1549067,112855
C. K-8 / 401 - 750,Gloucester,1830,Greenwich Twp,1964359,342628,2306987,8277
C. K-8 / 401 - 750,Hunterdon,20,Alexandria Twp,2307061,637460,2944521,313815
C. K-8 / 401 - 750,Hunterdon,2220,Holland Twp,2850234,669126,3519360,177302
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,4677314,289508,4966822,-147
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,3420026,1108695,4528721,120183
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,3710751,-104385,3606366,-319910
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,4715863,761699,5477562,-869466
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,2539985,150035,2690020,348428
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,2224071,391571,2615642,-104159
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,2675984,238851,2914835,314982
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,1512925,436920,1949845,-517536
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,1043394,22764,1052696,82829
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,4273250,45059,4318309,596237
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,1741135,-262678,1478457,144885
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,2099016,285334,2384350,972953
C. K-8 / 401 - 750,Morris,3100,Mendham Twp,3786544,-502909,3283635,-451449
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,3440740,151628,3592368,542029
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,1492308,337048,1829356,539549
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,6067006,399264,6466270,581113
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,4182631,561743,4744374,-440185
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,875021,274296,1149317,-114406
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,1640849,961980,2602829,1220654
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,4610006,798505,5408511,-294351
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,3016113,4002,3020115,-488407
C. K-8 / 401 - 750,Sussex,90,Andover Reg,1701816,981060,2682876,451145
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,2472868,210209,2683077,-172069
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,2307879,394182,2702061,316170
C. K-8 / 401 - 750,Sussex,1800,Green Twp,986720,132835,1119555,75336
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,3216324,667357,3883681,356424
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,1922676,39475,1962151,715143
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,982566,-6145,976421,-207247
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,1431384,458162,1889546,104681
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,809445,-108990,700455,339696
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,1903929,1652552,3556481,1275638
D. K-8 / 751 +,Atlantic,10,Absecon City,1273327,153421,1426748,483549
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,14906159,-361660,14544499,681798
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,5353527,104890,5458417,147543
D. K-8 / 751 +,Atlantic,2680,Linwood City,3257568,-329500,2928068,-150692
D. K-8 / 751 +,Atlantic,3720,Northfield City,2139671,-170314,1969357,186724
D. K-8 / 751 +,Atlantic,4800,Somers Point City,1896078,-57436,1838642,325905
D. K-8 / 751 +,Bergen,40,Allendale Boro,10364068,194747,10558815,363684
D. K-8 / 751 +,Bergen,930,Closter Boro,4123195,-82356,4040839,341256
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,1420800,317111,1737911,757645
D. K-8 / 751 +,Bergen,1470,Fairview Boro,2093660,-779456,1314204,3519787
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,4474672,-124901,4349771,1335144
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,3603488,-207738,3395750,-18116
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,2658969,-1247908,1411061,-153608
D. K-8 / 751 +,Bergen,3060,Maywood Boro,2440397,48097,2488494,-135652
D. K-8 / 751 +,Bergen,3330,Montvale Boro,2447953,351312,2799265,402699
D. K-8 / 751 +,Bergen,3760,Oakland Boro,6735530,-601510,6134020,-404646
D. K-8 / 751 +,Bergen,4430,River Vale Twp,6043200,360744,6403944,810704
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,4736335,397182,5133517,490002
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,6088229,676069,6764298,1108711
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,1615054,984865,2599919,95015
D. K-8 / 751 +,Burlington,1420,Evesham Twp,5312809,779772,6092581,211726
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,5376676,393098,5769774,1698164
D. K-8 / 751 +,Burlington,3080,Medford Twp,7206904,-140406,7066498,-407808
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,8704193,1006936,9711129,-476050
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,10290904,-1005203,9285701,-284463
D. K-8 / 751 +,Burlington,5720,Westampton,3887566,239798,4127364,346549
D. K-8 / 751 +,Camden,260,Bellmawr Boro,1737747,443596,2181343,-468869
D. K-8 / 751 +,Camden,330,Berlin Boro,1373618,255044,1628662,142401
D. K-8 / 751 +,Camden,1780,Gloucester Twp,23230595,66067,23296662,-3007527
D. K-8 / 751 +,Camden,4590,Runnemede Boro,3799062,-111197,3687865,-513333
D. K-8 / 751 +,Camden,5080,Stratford Boro,2070341,-392880,1677461,611672
D. K-8 / 751 +,Camden,5400,Voorhees Twp,21567201,4460930,26028131,4229390
D. K-8 / 751 +,Cape May,5340,Upper Twp,6709435,1668685,8378120,2114604
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,3296266,33053,3329319,9698
D. K-8 / 751 +,Gloucester,2750,Logan Twp,3994665,451639,4446304,23187
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,3755764,-249127,3506637,73236
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,2801810,1072219,3874029,355552
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,6866769,-627542,6239227,-2597404
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,8295390,-1229101,7066289,80273
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,2150502,1088615,3759116,790277
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,6706831,-139658,6567173,-168821
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,4890118,-1451,4888667,-74717
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,2761762,339061,3067458,624387
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,4405430,152225,4557655,680048
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,8919113,1166131,10085244,3560241
D. K-8 / 751 +,Monmouth,2290,Howell Twp,22107506,2759549,25258968,5205507
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,2071038,658614,2729652,880211
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,14497773,-207689,14290084,2687239
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,12526033,303923,12829956,-76685
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,2289969,208503,2598471,877857
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,5167220,-95486,5071734,1760790
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,2929477,547813,3477290,425401
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,13594731,-496414,13098317,919745
D. K-8 / 751 +,Morris,820,Chester Twp,6717164,316115,7033279,459161
D. K-8 / 751 +,Morris,1090,Denville Twp,5934305,932568,6866873,719568
D. K-8 / 751 +,Morris,1190,East Hanover Twp,3271247,382940,3654187,-43883
D. K-8 / 751 +,Morris,1530,Florham Park Boro,2419611,-87498,2332113,-493563
D. K-8 / 751 +,Morris,2000,Hanover Twp,1498560,324680,1823240,335630
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,2858945,-40261,2818684,371984
D. K-8 / 751 +,Morris,4000,Long Hill Twp,3255271,225201,3480472,-432129
D. K-8 / 751 +,Morris,4490,Rockaway Twp,10401737,745451,11147188,637441
D. K-8 / 751 +,Morris,5520,Washington Twp,3578080,647221,4225301,514601
D. K-8 / 751 +,Passaic,1920,Haledon Boro,2352861,-666461,1686400,-212494
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,4265685,1032534,5298219,85609
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,3311573,-433951,2877622,-230587
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,1700685,1049140,2749825,884856
D. K-8 / 751 +,Passaic,5200,Totowa Boro,4255474,1862991,6118465,1658028
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,2516260,-159931,2356329,-290412
D. K-8 / 751 +,Passaic,5690,Woodland Park,1613549,444300,2057849,399865
D. K-8 / 751 +,Somerset,510,Branchburg Twp,8058057,2292171,10350228,216831
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,2694093,426111,3120204,365611
D. K-8 / 751 +,Somerset,5470,Warren Twp,7997969,1252024,9249993,232721
D. K-8 / 751 +,Sussex,640,Byram Twp,3551457,726416,4277873,85692
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,5140564,779249,5919813,-472509
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,4849829,1089883,5939712,-465435
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,5010605,-1222495,3788110,498206
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,3863507,473478,4336985,1879124
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,2377179,1170621,3548300,195921
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,2997423,-378506,2618917,4618
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,9689704,-584956,9104748,1059140
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,2864461,1550819,4415280,1976040
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,1797238,-733708,1063530,-294062
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,5432863,-1447641,3985222,1344934
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,2089131,360131,2449262,1004820
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,2372588,-123825,2248763,263059
E. K-12 / 0 - 1800,Burlington,600,Burlington City,5467822,-276379,5191443,-419330
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,2707538,772287,3479825,414105
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,3772760,319752,4092512,590149
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,2133188,31392,2164580,145504
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,683724,-66877,616847,72730
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,1601570,192512,1794082,733520
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,4379950,-189236,4190713,388686
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,3076635,583794,3660429,926788
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,2107644,14367,2122011,-589383
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,2233359,-1693229,540130,1320711
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,2097887,-197115,1900772,118500
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,5554510,-95933,5458577,912064
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,1664860,-779968,884892,-821505
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,6174950,154897,6329847,-1797552
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,1089601,213949,1303550,-431374
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,3070003,-438709,2631294,-336653
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,1130271,343602,1473873,-480288
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,6313544,1948562,8262106,96908
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,10089597,1432992,11522589,-43184
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,4744643,-814746,3929897,-1626599
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,4068547,605687,4674234,74686
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,1527066,-357686,1169380,-479618
E. K-12 / 0 - 1800,Morris,450,Boonton Town,216977,320121,549663,72971
E. K-12 / 0 - 1800,Morris,630,Butler Boro,3926992,203874,4130866,916965
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,3589747,368532,3958279,266454
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,2935652,-48257,2887395,431659
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,878027,-487033,390994,376401
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,1636521,202263,1834062,206156
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,3928397,166831,4095228,-640235
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,739383,1279767,2019150,780712
E. K-12 / 0 - 1800,Salem,4630,Salem City,3079436,-664011,2415425,-2083190
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,740713,604907,1345620,1637920
